FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Olivier,Giroud,FWD,ARS,8200000,1,13,0.4333333333333329,5.28455284552846e-08,1.58536585365854e-06,0,82438,0,3,0,0,0,1,0,1.6,3246,-3,0,13,3,0.1,0,0.7,0,0,0,0,0,1.2,28669,0,0,0,0,164,915,0,0,48,Man City,Tottenham,Burnley,Huddersfield,Man Utd,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,22.2
Connor,Goldson,DEF,BHA,3900000,0,0,0.0,0.0,0.0,0,26059,0,0,0,0,0,0,0,0.0,1991,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.9,24492,0,0,0,0,0,4874,0,0,0,Swansea,Stoke,Man Utd,Crystal Palace,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heurelho,Gomes,GLK,WAT,4500000,2,30,3.0,6.66666666666667e-07,6.66666666666667e-06,0,52167,0,18,0,25,0,0,0,6.7,3804,0,0,30,0,0.4,0,2.0,2,0,3,0,0,2.3,73383,0,0,0,0,900,1980,0,0,181,Everton,West Ham,Newcastle,Man Utd,Tottenham,2.6,2.9,2.8,2.1,2.0,3.4,4.1,2.9,3.4,2.0,1.7,2.6,2.1,2.4,3.2,1.8,3.2,2.0,3.0,2.3,2.6,2.4,2.5,3.3,3.7,3.4,2.7,2.2,17.6
Joseph,Gomez,DEF,LIV,4600000,6,34,4.3,9.34782608695652e-07,7.39130434782609e-06,0,90226,2,8,0,0,0,0,0,7.6,6124,1,-1,34,-1,1.1,0,5.0,5,0,4,0,1,3.9,236008,0,0,0,2,631,56454,1,0,179,West Ham,Southampton,Chelsea,Stoke,Brighton,3.5,5.4,5.1,3.5,3.8,5.4,6.4,3.6,2.3,4.8,5.3,3.7,4.6,3.4,3.6,5.4,4.1,6.4,6.3,2.2,5.6,4.1,2.6,5.9,3.8,5.8,4.0,6.4,32.5
Dan,Gosling,MID,BOU,4900000,0,9,0.3,6.122448979591839e-08,1.8367346938775502e-06,0,3056,0,8,0,0,0,0,0,1.8,133,-1,0,9,1,0.1,0,0.7,0,0,0,0,0,0.1,1169,0,0,0,0,361,27,0,0,40,Newcastle,Huddersfield,Swansea,Burnley,Southampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,9.2
Yoan,Gouffran,MID,NEW,5000000,0,0,0.0,0.0,0.0,0,232,0,0,0,0,0,0,0,0.0,3,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,22,0,0,0,0,0,0,0,0,0,Bournemouth,Man Utd,Watford,West Brom,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Max,Gradel,MID,BOU,5000000,0,0,0.0,0.0,0.0,0,3605,0,0,0,0,0,0,0,0.0,43,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,117,0,0,0,0,0,5,0,0,0,Newcastle,Huddersfield,Swansea,Burnley,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lee,Grant,GLK,STK,4300000,0,0,0.0,0.0,0.0,0,16514,0,0,0,0,0,0,0,0.0,642,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.3,1023,0,0,0,0,0,54,0,0,0,Leicester,Brighton,Crystal Palace,Liverpool,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andre,Gray,FWD,WAT,6300000,1,24,2.4,3.80952380952381e-07,3.80952380952381e-06,0,108504,1,7,0,0,0,1,0,3.8,6521,-2,0,24,2,0.2,0,1.3,2,0,3,0,1,1.3,61600,0,0,0,0,550,2717,0,0,55,Everton,West Ham,Newcastle,Man Utd,Tottenham,2.8,1.8,1.9,1.4,1.2,2.1,2.9,1.7,2.3,1.7,1.2,2.0,1.2,2.0,2.7,1.2,2.0,2.3,1.9,1.5,1.8,2.0,1.4,2.0,2.5,2.0,1.8,1.5,24.9
Demarai,Gray,MID,LEI,5300000,10,23,0.766666666666667,1.44654088050314e-07,4.3396226415094295e-06,0,29442,0,4,0,0,0,1,0,4.3,1796,-2,0,23,2,0.7,0,3.7,2,0,2,0,1,1.0,40915,0,0,0,0,315,31730,0,0,74,Stoke,Man City,West Ham,Tottenham,Burnley,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,18.7
Robert,Green,GLK,HUD,4000000,0,0,0.0,0.0,0.0,0,1496,0,0,0,0,0,0,0,0.0,231,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,6314,0,0,0,0,0,459,0,0,0,West Brom,Bournemouth,Man City,Arsenal,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pascal,Gro?,MID,BHA,5900000,7,55,5.5,9.32203389830508e-07,9.32203389830509e-06,0,284748,1,11,0,0,0,2,0,9.5,22025,4,-1,55,-4,1.1,0,6.3,8,0,3,0,5,18.5,1158428,0,0,0,1,836,141286,1,0,206,Swansea,Stoke,Man Utd,Crystal Palace,Liverpool,7.2,7.0,3.8,8.0,7.7,5.5,5.4,7.1,5.4,6.3,5.4,7.9,5.2,6.1,6.2,8.1,5.6,7.4,8.2,6.4,3.9,7.7,7.7,5.9,5.9,5.7,6.7,4.2,68.4
Marko,Grujic,MID,LIV,4300000,0,2,0.0666666666666667,1.55038759689922e-08,4.65116279069767e-07,0,14613,0,0,0,0,0,0,0,0.5,2739,-2,1,2,2,0.1,0,0.3,0,0,0,0,0,0.5,23817,0,0,0,0,13,13376,-1,0,7,West Ham,Southampton,Chelsea,Stoke,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9
Johann Berg,Gudmundsson,MID,BUR,5000000,5,20,0.666666666666667,1.3333333333333302e-07,4e-06,0,2971,1,6,0,0,0,0,0,4.0,164,0,0,20,0,0.7,0,3.3,0,0,2,0,2,0.1,2375,0,0,0,0,524,413,0,0,81,Southampton,Swansea,Arsenal,Bournemouth,Leicester,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,25.7
Idrissa,Gueye,MID,EVE,4900000,1,16,1.6,3.26530612244898e-07,3.26530612244898e-06,0,45208,3,16,0,0,0,0,0,3.3,1935,-1,0,16,1,0.2,0,1.0,0,0,2,0,0,0.9,20862,0,0,0,0,829,447,0,1,133,Watford,Crystal Palace,Southampton,West Ham,Huddersfield,0.8,0.8,0.9,1.4,1.3,0.8,0.8,1.2,0.9,0.8,0.9,1.0,0.8,1.2,1.3,0.8,1.4,0.9,0.8,1.1,0.8,0.8,1.3,1.2,1.4,0.8,0.9,0.8,27.1
Ilkay,Gundogan,MID,MCI,5400000,1,5,0.166666666666667,3.08641975308642e-08,9.25925925925926e-07,0,21939,0,1,0,0,0,0,0,0.9,964,-1,0,5,1,0.2,0,1.0,0,0,0,0,0,0.2,12664,0,0,0,0,72,560,0,0,28,Arsenal,Leicester,Huddersfield,Southampton,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.7
Florent,Hadergjonaj,DEF,HUD,4500000,1,2,0.0666666666666667,1.48148148148148e-08,4.44444444444444e-07,0,263,0,1,0,0,0,0,0,0.4,26,0,0,2,0,0.1,0,0.3,0,0,0,0,0,0.0,311,0,0,0,0,22,21,0,0,8,West Brom,Bournemouth,Man City,Arsenal,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
Massadio,Haidara,DEF,NEW,3900000,0,0,0.0,0.0,0.0,0,51642,0,0,0,0,0,0,0,0.0,2435,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,1.1,27833,0,0,0,0,0,9878,0,0,0,Bournemouth,Man Utd,Watford,West Brom,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sead,Haksabanovic,MID,WHU,5000000,0,0,0.0,0.0,0.0,0,277,0,0,0,0,0,0,0,0.0,37,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,397,0,0,0,0,0,76,0,0,0,Liverpool,Watford,Leicester,Everton,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Hamer,GLK,LEI,4400000,0,0,0.0,0.0,0.0,0,1274,0,0,0,0,0,0,0,0.0,42,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,404,0,0,0,0,0,21,0,0,0,Stoke,Man City,West Ham,Tottenham,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grant,Hanley,DEF,NEW,4000000,0,0,0.0,0.0,0.0,0,71400,0,0,0,0,0,0,0,0.0,1737,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.7,5515,0,0,0,0,0,25,0,0,0,Bournemouth,Man Utd,Watford,West Brom,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rekeem,Harper,MID,WBA,4500000,0,1,1.0,2.22222222222222e-07,2.22222222222222e-07,0,1905,0,0,0,0,0,0,0,0.2,24,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,1317,0,0,0,0,20,2,0,0,6,Huddersfield,Chelsea,Tottenham,Newcastle,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7
Joe,Hart,GLK,WHU,4400000,3,35,3.5,7.95454545454545e-07,7.95454545454546e-06,0,272110,0,19,0,28,0,0,0,8.0,15779,-1,0,35,1,1.0,0,4.3,3,0,3,0,1,8.9,112379,0,0,0,1,900,6844,0,0,194,Liverpool,Watford,Leicester,Everton,Man City,4.8,4.3,3.8,2.2,2.2,3.6,4.9,2.9,4.7,3.0,3.1,4.9,3.0,4.3,5.2,3.1,4.0,2.2,2.8,4.4,3.9,3.9,3.3,4.2,2.0,3.2,2.0,3.8,22.2
Isaac,Hayden,MID,NEW,4500000,1,20,2.0,4.44444444444444e-07,4.44444444444444e-06,0,14796,4,7,0,0,0,1,0,4.4,1520,0,0,20,0,0.6,0,2.7,0,0,2,0,0,0.4,21835,0,0,0,0,624,800,0,0,79,Bournemouth,Man Utd,Watford,West Brom,Chelsea,2.0,1.0,1.1,1.0,1.1,2.0,2.5,1.0,1.0,1.0,1.6,1.0,1.9,1.0,1.7,1.0,1.5,1.2,1.0,1.5,1.0,2.0,1.0,2.2,1.4,1.8,1.2,1.3,27.3
Eden,Hazard,MID,CHE,10600000,11,23,0.766666666666667,7.232704402515721e-08,2.16981132075472e-06,0,174959,0,5,0,0,0,1,0,2.2,24085,1,0,23,-1,0.6,0,6.0,3,0,1,0,1,5.1,324700,0,0,0,1,385,23981,0,0,98,Man Utd,West Brom,Liverpool,Swansea,Newcastle,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,40.2
Tom,Heaton,GLK,BUR,4800000,0,8,0.266666666666667,5.5555555555555594e-08,1.66666666666667e-06,0,315245,0,4,0,8,0,0,0,1.7,9019,-2,0,8,2,0.0,0,0.0,0,0,0,0,0,2.4,17986,0,0,0,0,305,44,0,0,48,Southampton,Swansea,Arsenal,Bournemouth,Leicester,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.3
Michael,Hefele,DEF,HUD,4300000,0,1,0.0333333333333333,7.751937984496121e-09,2.3255813953488398e-07,0,7460,0,0,0,0,0,0,0,0.2,193,-2,0,1,2,0.0,0,0.0,0,0,0,0,0,0.1,2067,0,0,0,0,1,15,0,0,4,West Brom,Bournemouth,Man City,Arsenal,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
Ahmed El-Sayed,Hegazi,DEF,WBA,4700000,0,36,3.6,7.65957446808511e-07,7.65957446808511e-06,0,632533,2,12,0,0,0,1,0,7.7,59238,2,0,36,-2,0.2,0,1.0,5,0,3,0,0,21.5,1247913,0,0,0,1,866,11042,0,0,164,Huddersfield,Chelsea,Tottenham,Newcastle,Crystal Palace,3.3,3.6,3.4,4.8,5.4,3.1,2.4,4.0,3.2,3.9,5.0,3.1,4.9,2.4,2.4,4.0,3.6,4.9,4.6,3.9,3.2,4.5,3.4,2.0,4.9,2.7,3.9,4.0,34.4
Tomer,Hemed,FWD,BHA,5000000,0,26,4.3,8.6e-07,5.2e-06,0,158775,0,3,0,0,0,2,0,5.2,10454,0,0,26,0,0.0,0,0.0,5,0,2,0,1,1.6,214400,0,0,0,0,435,2039,0,0,81,Swansea,Stoke,Man Utd,Crystal Palace,Liverpool,4.3,6.1,2.8,6.4,6.0,3.8,3.7,5.0,4.7,4.1,3.6,6.0,4.2,3.9,4.4,5.8,5.0,4.5,5.9,5.0,3.7,5.6,5.5,4.9,4.1,3.8,5.0,3.3,23.7
Jordan,Henderson,MID,LIV,5500000,3,32,3.6,6.54545454545455e-07,5.81818181818182e-06,0,83501,1,15,0,0,0,1,0,5.8,6956,0,0,32,0,0.7,0,4.0,3,0,4,0,1,2.4,110843,0,0,0,0,810,10177,0,0,159,West Ham,Southampton,Chelsea,Stoke,Brighton,2.3,3.8,3.6,2.3,1.9,5.4,4.5,2.8,1.8,4.6,4.7,2.4,2.8,3.4,2.2,3.5,2.7,5.0,5.0,1.8,3.1,2.5,3.3,4.8,2.1,4.2,2.7,4.1,47.2
Jeff,Hendrick,MID,BUR,5400000,8,27,3.9,7.22222222222222e-07,5e-06,0,8174,0,5,0,0,0,2,0,5.0,632,-1,0,27,1,0.7,0,3.7,1,0,3,0,0,0.2,10290,0,0,0,0,545,2068,0,0,83,Southampton,Swansea,Arsenal,Bournemouth,Leicester,4.0,4.6,5.2,4.2,3.5,3.0,4.2,3.1,3.4,2.3,3.5,4.7,3.7,3.9,3.4,2.7,4.8,3.7,5.6,3.6,3.5,3.3,4.2,4.7,3.5,4.1,2.7,4.8,29.5
Wayne,Hennessey,GLK,CRY,4400000,0,19,2.7,6.13636363636364e-07,4.31818181818182e-06,0,51488,0,17,0,28,0,0,0,4.3,2631,-1,0,19,1,0.0,0,0.0,3,0,0,0,0,1.0,21447,0,0,0,0,630,217,0,0,124,Tottenham,Everton,Stoke,Brighton,West Brom,2.2,2.5,2.9,2.2,2.2,2.9,2.7,1.4,1.9,3.4,2.1,2.4,3.0,1.4,2.0,3.2,1.5,2.6,2.6,2.3,2.1,3.3,2.0,3.3,3.1,2.5,2.0,3.4,19.7
Dion,Henry,GLK,CRY,4000000,0,0,0.0,0.0,0.0,0,474,0,0,0,0,0,0,0,0.0,138,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1701,0,0,0,0,0,353,0,0,0,Tottenham,Everton,Stoke,Brighton,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ander,Herrera,MID,MUN,5100000,3,13,0.4333333333333329,8.49673202614379e-08,2.54901960784314e-06,0,173146,1,4,0,0,0,0,0,2.5,2038,-4,1,13,4,0.5,0,2.7,0,0,2,0,0,1.5,20039,0,0,0,0,400,1226,-1,0,64,Chelsea,Newcastle,Brighton,Watford,Arsenal,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,20.4
Wesley,Hoedt,DEF,SOU,5000000,1,11,0.3666666666666671,7.33333333333333e-08,2.2e-06,0,2939,1,4,0,0,0,0,0,2.2,137,0,0,11,0,0.1,0,0.3,1,0,1,0,0,0.0,4246,0,0,0,0,360,286,0,0,72,Burnley,Liverpool,Everton,Man City,Bournemouth,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,10.9
Jonathan,Hogg,MID,HUD,4400000,2,10,0.33333333333333304,7.575757575757571e-08,2.2727272727272702e-06,0,15486,1,8,0,0,0,0,0,2.3,1544,-1,0,10,1,0.3,0,1.3,0,0,1,0,0,0.5,34630,0,0,0,0,393,952,0,0,81,West Brom,Bournemouth,Man City,Arsenal,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.9
Pierre-Emile,H?jbjerg,MID,SOU,4400000,1,1,0.0333333333333333,7.57575757575758e-09,2.2727272727272702e-07,0,15866,0,0,0,0,0,0,0,0.2,530,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0.3,12271,0,0,0,0,6,126,0,0,5,Burnley,Liverpool,Everton,Man City,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
Rob,Holding,DEF,ARS,4600000,1,8,0.266666666666667,5.79710144927536e-08,1.73913043478261e-06,0,87881,1,8,0,0,0,0,0,1.7,1886,-4,1,8,4,0.2,0,0.7,0,0,1,0,0,0.7,14271,0,0,0,0,263,304,-1,0,68,Man City,Tottenham,Burnley,Huddersfield,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,10.7
Jose,Holebas,DEF,WAT,5000000,2,26,2.9,5.8e-07,5.2e-06,0,33224,2,18,0,0,0,0,0,5.2,1931,0,0,26,0,0.2,0,1.0,3,0,2,0,2,0.7,35986,0,0,0,0,810,1670,0,0,155,Everton,West Ham,Newcastle,Man Utd,Tottenham,2.4,2.8,2.7,2.0,1.9,3.2,4.0,2.8,3.3,1.9,1.6,2.5,2.0,2.3,3.1,1.7,3.0,1.9,2.8,2.2,2.5,2.3,2.4,3.2,3.6,3.3,2.6,2.1,44.9
Mason,Holgate,DEF,EVE,4300000,0,7,0.23333333333333303,5.42635658914729e-08,1.62790697674419e-06,0,66681,0,5,0,0,0,0,0,1.6,3199,-2,0,7,2,0.2,0,0.7,0,0,0,0,0,0.8,37387,0,0,0,0,360,801,0,0,40,Watford,Crystal Palace,Southampton,West Ham,Huddersfield,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,19.2
Mark,Hudson,DEF,HUD,4000000,0,0,0.0,0.0,0.0,0,15539,0,0,0,0,0,0,0,0.0,298,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,916,0,0,0,0,0,31,0,0,0,West Brom,Bournemouth,Man City,Arsenal,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Will,Hughes,MID,WAT,4600000,1,1,0.0333333333333333,7.2463768115942e-09,2.1739130434782601e-07,0,11000,0,0,0,0,0,0,0,0.2,270,-4,0,1,4,0.1,0,0.3,0,0,0,0,0,0.1,1418,0,0,0,0,10,62,0,0,4,Everton,West Ham,Newcastle,Man Utd,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Uwe,Hunemeier,DEF,BHA,3900000,0,1,0.0333333333333333,8.54700854700855e-09,2.56410256410256e-07,0,225264,0,1,0,0,0,0,0,0.3,11106,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,7.1,229776,0,0,0,0,17,25546,0,0,5,Swansea,Stoke,Man Utd,Crystal Palace,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
Robert,Huth,DEF,LEI,4900000,0,0,0.0,0.0,0.0,0,4007,0,0,0,0,0,0,0,0.0,88,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,974,0,0,0,0,0,32,0,0,0,Stoke,Man City,West Ham,Tottenham,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordon,Ibe,MID,BOU,4900000,1,17,1.9,3.87755102040816e-07,3.4693877551020403e-06,0,28533,0,5,0,0,0,0,0,3.5,2045,-1,0,17,1,0.3,0,1.3,0,0,0,0,2,0.5,27769,0,0,0,0,438,445,0,0,61,Newcastle,Huddersfield,Swansea,Burnley,Southampton,1.0,1.6,1.6,1.4,1.2,1.2,1.0,1.6,1.0,1.8,2.1,1.0,1.9,1.1,1.3,1.4,1.1,1.8,1.1,1.0,1.5,1.3,1.8,1.0,1.3,1.3,1.6,1.1,32.7
Vicente,Iborra,MID,LEI,5800000,3,8,0.266666666666667,4.5977011494252905e-08,1.37931034482759e-06,0,6991,0,2,0,0,0,0,0,1.4,145,-2,0,8,2,0.4,0,2.3,0,0,1,0,0,0.1,1158,0,0,0,0,315,211,0,0,60,Stoke,Man City,West Ham,Tottenham,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,11.9
Zlatan,Ibrahimovic,FWD,MUN,10000000,0,0,0.0,0.0,0.0,0,3316,0,0,0,0,0,0,0,0.0,172,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,2912,0,0,0,0,0,117,0,0,0,Chelsea,Newcastle,Brighton,Watford,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kelechi,Iheanacho,FWD,LEI,6600000,1,8,0.266666666666667,4.04040404040404e-08,1.2121212121212099e-06,0,126754,1,4,0,0,0,0,0,1.2,1609,-4,0,8,4,0.1,0,0.7,0,0,0,0,0,0.7,10326,0,0,0,0,199,370,0,0,23,Stoke,Man City,West Ham,Tottenham,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.9
Giannelli,Imbula,MID,STK,4500000,0,0,0.0,0.0,0.0,0,7500,0,0,0,0,0,0,0,0.0,108,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,947,0,0,0,0,0,2,0,0,0,Leicester,Brighton,Crystal Palace,Liverpool,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
