FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Chris,Smalling,DEF,MUN,5300000,5,12,0.5,9.433962264150939e-08,2.26415094339623e-06,0,52795,1,0,0,0,0,0,0,2.3,1748,-2,0,12,2,0.8,0,4.0,0,0,2,0,0,1.2,26427,0,0,0,0,195,15617,0,0,51,Huddersfield,Tottenham,Chelsea,Newcastle,Brighton,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,5.7
Tommy,Smith,DEF,HUD,5000000,0,23,2.9,5.8e-07,4.6e-06,0,20192,2,9,0,0,0,0,0,4.6,1744,0,0,23,0,0.4,0,2.0,2,0,3,0,0,0.4,11217,0,0,0,0,686,152,0,0,115,Man Utd,Liverpool,West Brom,Bournemouth,Man City,2.6,2.0,3.6,2.2,1.9,1.4,1.9,4.1,2.7,3.5,3.0,3.3,2.6,1.8,4.1,2.1,3.4,1.6,3.4,2.7,3.1,2.2,4.2,2.2,2.8,2.7,2.8,2.7,1.8,4.0,23.8
Robert,Snodgrass,MID,WHU,5800000,0,0,0.0,0.0,0.0,0,225249,0,0,0,0,0,0,0,0.0,1474,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.6,1801,0,0,0,0,0,0,0,0,0,Brighton,Crystal Palace,Liverpool,Watford,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramadan,Sobhi,MID,STK,4700000,1,9,0.375,7.97872340425532e-08,1.9148936170212797e-06,0,31559,0,9,0,0,0,0,0,1.9,1782,-3,1,9,3,0.2,0,1.0,0,0,0,0,1,0.5,8997,0,0,0,0,195,426,-1,0,35,Bournemouth,Watford,Leicester,Brighton,Crystal Palace,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,6.5
Dominic,Solanke,FWD,LIV,4800000,1,5,0.208333333333333,4.34027777777778e-08,1.04166666666667e-06,0,127036,0,2,0,0,0,0,0,1.0,5229,-2,0,5,2,0.1,0,0.7,0,0,0,0,0,1.6,35817,0,0,0,0,73,4188,0,0,8,Tottenham,Huddersfield,West Ham,Southampton,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.5
Heung-Min,Son,MID,TOT,7900000,3,13,0.5416666666666671,6.85654008438819e-08,1.64556962025316e-06,0,62040,0,1,0,0,0,0,0,1.6,3233,-1,0,13,1,0.2,0,1.3,0,0,3,0,0,0.8,45850,0,0,0,0,278,793,0,0,43,Liverpool,Man Utd,Crystal Palace,Arsenal,West Brom,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,25.8
Pape,Souare,DEF,CRY,4500000,0,0,0.0,0.0,0.0,0,502,0,0,0,0,0,0,0,0.0,28,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,297,0,0,0,0,0,43,0,0,0,Newcastle,West Ham,Tottenham,Everton,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harry,Souttar,DEF,STK,4000000,0,0,0.0,0.0,0.0,0,2764,0,0,0,0,0,0,0,0.0,461,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,6466,0,0,0,0,0,804,0,0,0,Bournemouth,Watford,Leicester,Brighton,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julian,Speroni,GLK,CRY,4000000,3,3,0.125,3.125e-08,7.5e-07,0,27302,0,1,0,4,0,0,0,0.8,2150,0,0,3,0,0.3,0,1.0,0,0,0,0,0,2.3,32220,0,0,0,0,90,14766,0,0,17,Newcastle,West Ham,Tottenham,Everton,Stoke,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.2
Junior,Stanislas,MID,BOU,5900000,2,6,0.25,4.23728813559322e-08,1.01694915254237e-06,0,3420,1,3,0,0,0,0,0,1.0,186,-1,0,6,1,0.3,0,2.0,0,0,1,0,0,0.1,1521,0,0,0,0,251,331,0,0,26,Stoke,Chelsea,Newcastle,Huddersfield,Swansea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,14.1
Jon Gorenc,Stankovic,DEF,HUD,4000000,0,0,0.0,0.0,0.0,0,3978,0,0,0,0,0,0,0,0.0,167,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,2110,0,0,0,0,0,98,0,0,0,Man Utd,Liverpool,West Brom,Bournemouth,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maarten,Stekelenburg,GLK,EVE,4400000,0,0,0.0,0.0,0.0,0,14295,0,0,0,0,0,0,0,0.0,604,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.5,1558,0,0,0,0,0,67,0,0,0,Arsenal,Leicester,Watford,Crystal Palace,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dale,Stephens,MID,BHA,4500000,2,21,2.6,5.77777777777778e-07,4.6666666666666705e-06,0,37125,0,10,0,0,0,0,0,4.7,6329,0,0,21,0,0.7,0,3.3,0,0,2,0,1,1.6,88787,0,0,0,0,720,7667,0,0,123,West Ham,Southampton,Swansea,Stoke,Man Utd,1.3,2.2,2.3,2.9,1.3,3.2,2.7,1.5,1.7,2.3,1.7,1.8,1.6,3.5,1.3,2.3,2.0,3.6,1.3,2.8,3.9,2.1,1.3,3.0,2.7,1.8,1.8,1.8,2.1,1.3,27.4
Jack,Stephens,DEF,SOU,4700000,0,15,3.8,8.085106382978721e-07,3.1914893617021303e-06,0,46255,0,4,0,0,0,0,0,3.2,1520,-3,0,15,3,0.0,0,0.0,1,0,2,0,0,0.3,13447,0,0,0,0,360,201,0,0,85,West Brom,Brighton,Burnley,Liverpool,Everton,4.4,4.8,3.1,3.8,3.1,3.6,4.1,4.9,3.1,4.9,4.2,5.3,3.2,4.8,5.6,3.0,5.1,4.8,4.1,4.8,4.0,4.0,4.3,4.0,2.9,3.1,3.5,4.1,3.6,2.2,15.1
Raheem,Sterling,MID,MCI,8100000,15,50,7.1,8.765432098765431e-07,6.17283950617284e-06,0,265989,1,3,0,0,0,6,0,6.2,9480,1,-1,50,-1,1.3,0,10.3,3,0,3,0,2,15.3,755628,0,0,0,2,477,379400,1,1,163,Burnley,West Brom,Arsenal,Leicester,Huddersfield,8.5,8.6,10.6,9.2,9.3,8.1,10.6,6.7,10.3,6.9,10.2,9.3,9.3,6.7,7.5,9.7,9.2,10.1,9.8,8.0,8.3,8.6,9.8,9.3,7.8,9.8,8.6,8.4,9.5,10.6,73.9
,Steve Cook,DEF,BOU,4900000,1,5,0.208333333333333,4.25170068027211e-08,1.0204081632653099e-06,0,20547,3,10,0,0,0,0,0,1.0,695,-1,0,5,1,0.1,0,0.7,0,0,0,0,0,0.4,1657,0,0,0,0,461,58,0,0,52,Stoke,Chelsea,Newcastle,Huddersfield,Swansea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,17.4
John,Stones,DEF,MCI,5600000,1,36,4.5,8.035714285714291e-07,6.42857142857143e-06,0,168582,0,3,0,0,0,0,0,6.4,23097,1,0,36,-1,0.9,0,5.0,2,0,5,0,0,9.3,338160,0,0,0,0,584,54757,0,0,163,Burnley,West Brom,Arsenal,Leicester,Huddersfield,4.6,5.7,6.6,4.1,5.7,4.3,6.7,3.8,5.1,4.5,5.8,4.8,5.9,4.7,4.6,5.1,6.1,5.7,4.6,3.5,4.6,4.8,6.6,4.3,4.5,6.3,3.9,4.8,5.9,6.0,22.0
Daniel,Sturridge,FWD,LIV,8000000,1,16,2.7,3.375e-07,2e-06,0,27592,0,3,0,0,0,1,0,2.0,2305,0,0,16,0,0.3,0,2.3,0,0,1,0,1,0.7,18560,0,0,0,0,276,958,0,0,66,Tottenham,Huddersfield,West Ham,Southampton,Chelsea,1.7,2.8,1.4,2.3,2.1,2.2,1.7,3.6,3.1,1.9,1.4,2.2,3.2,1.8,2.2,1.7,1.5,1.8,2.1,3.6,3.0,1.4,2.3,2.5,2.1,3.6,1.6,3.9,1.7,3.6,37.6
Isaac,Success,MID,WAT,5300000,0,0,0.0,0.0,0.0,0,2196,0,0,0,0,0,0,0,0.0,128,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.0,401,0,0,0,0,0,27,0,0,0,Chelsea,Stoke,Everton,West Ham,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew,Surman,MID,BOU,4600000,2,23,3.3,7.173913043478259e-07,5e-06,0,83475,0,9,0,0,0,1,0,5.0,15045,1,0,23,-1,0.5,0,2.3,3,0,1,0,0,4.7,262998,0,0,0,1,630,13926,0,0,103,Stoke,Chelsea,Newcastle,Huddersfield,Swansea,2.1,3.2,2.5,3.8,3.5,3.3,3.1,2.9,1.6,3.7,1.6,4.8,4.6,1.9,4.9,2.1,2.8,3.9,2.4,4.0,2.5,2.5,3.6,2.8,4.4,1.7,3.0,3.1,3.9,2.8,26.4
Markus,Suttner,DEF,BHA,4400000,2,20,2.9,6.59090909090909e-07,4.54545454545455e-06,0,33497,0,8,0,0,0,0,0,4.5,2598,-1,0,20,1,0.6,0,2.7,1,0,2,0,0,0.7,28446,0,0,0,0,630,5157,0,0,104,West Ham,Southampton,Swansea,Stoke,Man Utd,1.7,2.7,1.9,3.6,1.4,4.4,3.6,2.3,2.7,2.9,3.0,2.4,1.8,3.7,2.3,2.9,2.5,4.3,1.8,2.5,4.2,1.5,1.5,2.9,3.7,3.0,2.8,2.3,2.9,1.6,12.8
Dusan,Tadic,MID,SOU,6500000,2,21,2.6,4e-07,3.23076923076923e-06,0,187599,2,8,0,0,0,1,0,3.2,13325,0,0,21,0,0.3,0,1.7,0,0,3,0,0,2.7,147690,0,0,0,0,654,1933,0,0,98,West Brom,Brighton,Burnley,Liverpool,Everton,1.8,1.9,1.6,1.7,2.6,1.7,2.7,3.2,2.2,2.7,1.9,2.5,1.4,2.4,2.6,1.3,2.0,2.1,1.8,2.7,2.0,2.4,3.2,2.1,1.9,1.5,2.4,2.7,3.0,1.3,55.3
Matt,Targett,DEF,SOU,4300000,0,0,0.0,0.0,0.0,0,5345,0,0,0,0,0,0,0,0.0,135,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,647,0,0,0,0,0,48,0,0,0,West Brom,Brighton,Burnley,Liverpool,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,Tarkowski,DEF,BUR,4500000,2,26,3.3,7.33333333333333e-07,5.7777777777777805e-06,0,6706,1,6,0,0,0,0,0,5.8,1198,0,0,26,0,1.0,0,4.3,0,0,3,0,0,0.4,22419,0,0,0,0,720,1687,0,0,142,Man City,Newcastle,Southampton,Swansea,Arsenal,2.7,3.1,4.0,2.3,4.3,3.2,2.6,2.8,3.5,3.8,2.7,2.4,3.8,3.6,4.4,2.7,3.1,1.9,3.3,2.6,2.8,3.1,2.8,3.8,4.5,2.8,3.1,4.5,2.1,3.7,31.2
Charlie,Taylor,DEF,BUR,4300000,0,0,0.0,0.0,0.0,0,8634,0,0,0,0,0,0,0,0.0,417,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,1686,0,0,0,0,0,125,0,0,0,Man City,Newcastle,Southampton,Swansea,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stuart,Taylor,GLK,SOU,4000000,0,0,0.0,0.0,0.0,0,5292,0,0,0,0,0,0,0,0.0,390,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,11636,0,0,0,0,0,489,0,0,0,West Brom,Brighton,Burnley,Liverpool,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,Tomkins,DEF,CRY,4300000,0,4,0.166666666666667,3.87596899224806e-08,9.30232558139535e-07,0,49724,0,2,0,0,0,0,0,0.9,1147,-2,0,4,2,0.0,0,0.0,0,0,0,0,0,0.5,3673,0,0,0,0,142,190,0,0,16,Newcastle,West Ham,Tottenham,Everton,Stoke,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.7
Fikayo,Tomori,DEF,CHE,4500000,0,0,0.0,0.0,0.0,0,579,0,0,0,0,0,0,0,0.0,13,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,318,0,0,0,0,0,10,0,0,0,Watford,Bournemouth,Man Utd,West Brom,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andros,Townsend,MID,CRY,5700000,2,15,1.9,3.3333333333333304e-07,2.63157894736842e-06,0,87493,0,16,0,0,0,0,0,2.6,2317,-3,0,15,3,0.4,0,2.0,0,0,0,0,0,1.0,14027,0,0,0,0,675,3130,0,0,97,Newcastle,West Ham,Tottenham,Everton,Stoke,1.1,2.2,1.2,2.1,1.7,1.0,1.0,2.1,1.0,1.1,1.6,2.5,1.0,1.4,1.3,1.0,1.0,1.7,1.5,1.0,1.1,1.3,1.1,1.5,1.3,1.7,1.2,1.8,1.0,1.5,36.1
Kieran,Trippier,DEF,TOT,5500000,8,42,6.0,1.0909090909090901e-06,7.63636363636364e-06,0,169336,0,4,0,0,0,0,0,7.6,15308,0,0,42,0,1.4,0,7.7,5,0,4,0,3,6.8,334172,0,0,0,2,543,110009,0,0,183,Liverpool,Man Utd,Crystal Palace,Arsenal,West Brom,7.7,6.5,7.5,6.0,7.5,6.9,9.0,7.5,8.1,7.0,8.8,5.8,8.9,8.1,6.2,9.0,6.1,7.5,8.8,8.3,7.3,7.9,6.9,9.0,7.8,4.5,7.9,6.0,8.3,6.2,33.9
Axel,Tuanzebe,DEF,MUN,3900000,0,0,0.0,0.0,0.0,0,73309,0,0,0,0,0,0,0,0.0,4083,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,1.7,63206,0,0,0,0,0,2778,0,0,0,Huddersfield,Tottenham,Chelsea,Newcastle,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh,Tymon,DEF,STK,4400000,0,0,0.0,0.0,0.0,0,692,0,0,0,0,0,0,0,0.0,45,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,326,0,0,0,0,0,23,0,0,0,Bournemouth,Watford,Leicester,Brighton,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leonardo,Ulloa,FWD,LEI,4800000,0,0,0.0,0.0,0.0,0,10930,0,0,0,0,0,0,0,0.0,768,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,7061,0,0,0,0,0,991,0,0,0,Swansea,Everton,Stoke,Man City,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio,Valencia,DEF,MUN,6600000,6,53,6.6,1e-06,8.03030303030303e-06,0,240748,2,2,0,0,0,1,0,8.0,10830,1,0,53,-1,0.9,0,5.7,6,0,7,0,0,14.3,429366,0,0,0,1,720,119842,0,0,208,Huddersfield,Tottenham,Chelsea,Newcastle,Brighton,7.5,8.6,8.6,9.6,9.9,9.3,5.1,7.2,9.9,7.4,6.0,9.0,8.6,6.3,9.9,8.4,9.1,9.8,7.1,8.9,7.4,9.9,6.6,8.1,6.2,9.9,7.1,9.9,6.9,8.5,32.0
Enner,Valencia,FWD,WHU,5000000,0,0,0.0,0.0,0.0,0,1841,0,0,0,0,0,0,0,0.0,46,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,448,0,0,0,0,0,27,0,0,0,Brighton,Crystal Palace,Liverpool,Watford,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick,van Aanholt,DEF,CRY,5200000,2,5,0.8,1.53846153846154e-07,9.615384615384609e-07,0,136820,1,15,0,0,0,0,0,1.0,2164,-3,0,5,3,0.1,0,0.7,0,0,0,0,0,1.2,12774,0,0,0,0,488,792,0,0,64,Newcastle,West Ham,Tottenham,Everton,Stoke,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.7,0.4,0.4,0.4,0.5,22.9
Mike,van der Hoorn,DEF,SWA,4500000,0,13,0.5416666666666671,1.2037037037037e-07,2.8888888888888903e-06,0,3492,1,1,0,0,0,0,0,2.9,272,0,0,13,0,0.1,0,0.3,1,0,2,0,0,0.1,2459,0,0,0,0,198,90,0,0,57,Leicester,Arsenal,Brighton,Burnley,Bournemouth,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,6.6
Virgil,van Dijk,DEF,SOU,5400000,1,3,0.125,2.31481481481481e-08,5.55555555555556e-07,0,66072,0,4,0,0,0,0,0,0.6,2815,-1,0,3,1,0.1,0,0.7,0,0,0,0,0,1.6,32087,0,0,0,0,183,7032,0,0,33,West Brom,Brighton,Burnley,Liverpool,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,12.7
Rajiv,van La Parra,MID,HUD,4900000,1,11,1.4,2.85714285714286e-07,2.24489795918367e-06,0,6465,2,8,0,0,0,0,0,2.2,217,-1,0,11,1,0.2,0,1.0,0,0,1,0,0,0.1,1755,0,0,0,0,425,43,0,0,22,Man Utd,Liverpool,West Brom,Bournemouth,Man City,0.7,0.7,0.9,0.8,0.7,0.7,0.9,1.0,0.7,0.8,0.9,1.0,0.7,0.7,1.4,0.7,0.9,0.7,1.3,0.7,0.7,1.0,1.2,0.7,0.7,0.7,0.8,1.3,0.7,1.6,19.1
Jamie,Vardy,FWD,LEI,8600000,2,40,5.0,5.81395348837209e-07,4.65116279069767e-06,0,644786,1,12,0,0,0,5,0,4.7,98273,1,0,40,-1,0.3,1,2.3,7,0,2,0,0,15.2,938297,0,0,0,1,696,43446,0,0,162,Swansea,Everton,Stoke,Man City,West Ham,5.0,7.4,5.6,5.3,4.0,4.5,5.7,4.9,5.9,7.4,5.8,6.4,4.4,6.3,5.0,5.4,5.8,5.2,4.7,7.5,7.5,5.0,7.5,5.1,6.7,5.4,5.4,5.8,7.5,5.1,59.7
Jan,Vertonghen,DEF,TOT,6000000,5,33,4.1,6.83333333333333e-07,5.5e-06,0,145868,2,5,0,0,0,0,0,5.5,9872,0,0,33,0,0.7,0,4.0,1,0,5,0,0,7.5,67629,0,0,0,0,720,5429,0,0,176,Liverpool,Man Utd,Crystal Palace,Arsenal,West Brom,4.5,3.7,5.1,3.3,4.9,3.9,6.1,4.4,5.6,4.0,5.4,3.2,5.5,4.8,3.5,5.6,3.4,4.3,5.4,5.7,4.6,4.7,3.9,5.5,4.6,2.4,5.4,3.5,5.4,3.4,30.7
Nikola,Vlasic,MID,EVE,5500000,2,5,0.208333333333333,3.78787878787879e-08,9.09090909090909e-07,0,696,0,2,0,0,0,0,0,0.9,117,0,0,5,0,0.2,0,1.3,0,0,0,0,0,0.0,1695,0,0,0,0,168,208,0,0,26,Arsenal,Leicester,Watford,Crystal Palace,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,11.2
Sam,Vokes,FWD,BUR,5900000,1,20,3.3,5.59322033898305e-07,3.38983050847458e-06,0,335365,0,4,0,0,0,2,0,3.4,21974,-1,1,20,1,0.1,0,0.3,3,0,1,0,0,3.4,291426,0,0,0,1,347,1075,-1,0,64,Man City,Newcastle,Southampton,Swansea,Arsenal,3.0,3.2,3.8,2.2,4.1,3.6,3.3,2.4,4.4,3.3,1.8,2.3,3.0,3.5,4.2,2.6,3.1,2.3,3.2,2.4,3.9,2.6,2.2,3.2,4.1,3.4,4.0,4.0,2.0,4.1,22.6
Michel,Vorm,GLK,TOT,4900000,0,0,0.0,0.0,0.0,0,2600,0,0,0,0,0,0,0,0.0,129,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,508,0,0,0,0,0,27,0,0,0,Liverpool,Man Utd,Crystal Palace,Arsenal,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Molla,Wague,DEF,WAT,4500000,0,1,0.0416666666666667,9.259259259259259e-09,2.22222222222222e-07,0,465,0,1,0,0,0,0,0,0.2,31,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0.0,257,0,0,0,0,45,40,0,0,5,Chelsea,Stoke,Everton,West Ham,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
Theo,Walcott,MID,ARS,7200000,0,3,0.125,1.73611111111111e-08,4.1666666666666704e-07,0,110357,0,0,0,0,0,0,0,0.4,2054,-3,0,3,3,0.0,0,0.3,0,0,0,0,0,0.7,11574,0,0,0,0,46,457,0,0,5,Everton,Swansea,Man City,Tottenham,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5
Kyle,Walker,DEF,MCI,6600000,2,37,5.3,8.03030303030303e-07,5.60606060606061e-06,0,604288,0,3,0,0,0,0,0,5.6,23129,1,0,37,-1,0.7,0,4.7,1,0,5,0,3,14.6,297970,1,0,0,1,583,40243,0,1,164,Burnley,West Brom,Arsenal,Leicester,Huddersfield,5.9,6.9,8.0,5.3,7.0,5.5,8.0,4.9,6.4,5.7,7.2,6.1,6.9,5.9,5.8,6.5,7.3,7.1,5.8,4.5,5.9,6.1,7.8,5.5,5.8,7.8,5.1,6.1,7.1,7.5,23.3
Kyle,Walker-Peters,DEF,TOT,4200000,0,7,0.29166666666666696,6.94444444444445e-08,1.66666666666667e-06,0,95440,0,0,0,0,0,0,0,1.7,3177,-3,0,7,3,0.1,0,0.3,0,0,1,0,0,1.1,88138,0,0,0,0,98,2095,0,0,33,Liverpool,Man Utd,Crystal Palace,Arsenal,West Brom,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.4
