FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Dimitrios,Konstantopoulos,GLK,MID,4200000,0,0,0.0,0.0,0.0,0,6550,0,0,0,0,0,0,0,0.0,47,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.1,1020,0,0,0,0,0,6,0,0,0,Man Utd,Swansea,Hull City,Burnley,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Laurent,Koscielny,DEF,ARS,6200000,1,106,4.2,6.7741935483871e-07,1.70967741935484e-05,0,652851,3,27,0,0,0,2,0,17.1,20629,2,0,106,-2,0.7,0,4.5,19,0,8,0,1,13.9,879984,0,493,0,3,2223,2373,0,0,595,West Brom,Man City,West Ham,Crystal Palace,Middlesbrough,0.0,4.8,4.9,5.9,5.4,4.3,5.0,3.7,4.2,4.7,5.2
Cheikhou,Kouyate,MID,WHU,5000000,2,50,2.3,4.6e-07,1e-05,0,92111,2,34,0,0,0,0,0,10.0,132,-5,0,50,5,0.3,0,1.7,0,0,5,0,1,0.7,22345,0,498,0,0,1938,410,0,0,275,Bournemouth,Leicester,Hull City,Arsenal,Swansea,1.3,2.4,1.8,1.2,1.8,2.0,1.9,1.4,1.7,1.3,1.4
Dusan,Kuciak,GLK,HUL,4000000,0,0,0.0,0.0,0.0,0,6085,0,0,0,0,0,0,0,0.0,169,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,7856,0,0,0,0,0,14,0,0,0,Swansea,Everton,West Ham,Middlesbrough,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olayinka Fredrick Oladotun,Ladapo,FWD,CRY,4500000,0,0,0.0,0.0,0.0,0,1082,0,0,0,0,0,0,0,0.0,3,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,892,0,0,0,0,0,4,0,0,0,Watford,Chelsea,Southampton,Arsenal,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel,Lafferty,DEF,BUR,4000000,0,0,0.0,0.0,0.0,0,22922,0,0,0,0,0,0,0,0.0,78,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.3,3131,0,0,0,0,0,9,0,0,0,Liverpool,Sunderland,Tottenham,Stoke,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam,Lallana,MID,LIV,7000000,2,120,1.48148148148148,2.11640211640212e-07,1.7142857142857098e-05,0,1514564,2,30,0,0,0,7,0,17.1,20397,0,1,120,0,0.3,0,2.3,13,0,6,0,7,15.5,1867653,0,416,0,3,1884,62695,-1,0,474,Burnley,Man City,Everton,Bournemouth,Stoke,1.4,0.7,1.0,0.9,0.7,0.7,0.8,0.8,0.9,0.7,1.1
Rickie,Lambert,FWD,WBA,5400000,0,1,1.0,1.85185185185185e-07,1.85185185185185e-07,0,8203,0,0,0,0,0,0,0,0.2,15,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.1,1385,0,72,0,0,13,10,0,0,3,Everton,Arsenal,Man Utd,Watford,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erik,Lamela,MID,TOT,6600000,0,28,0.34567901234567894,5.23756079311635e-08,4.24242424242424e-06,0,535464,1,2,0,0,0,1,0,4.2,538,-4,0,28,4,0.0,1,0.0,4,0,4,0,1,3.4,302812,0,519,0,0,595,45,0,0,93,Southampton,Burnley,Swansea,Watford,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2
Manuel,Lanzini,MID,WHU,6400000,10,96,1.18518518518519,1.85185185185185e-07,1.4999999999999999e-05,0,54257,5,35,0,0,0,6,0,15.0,2493,-1,-1,96,1,1.3,0,8.3,15,0,5,0,3,2.7,161183,0,381,0,2,1718,67892,1,0,415,Bournemouth,Leicester,Hull City,Arsenal,Swansea,0.6,0.9,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6
Sebastian,Larsson,MID,SUN,4700000,2,25,0.30864197530864196,6.56685053848174e-08,5.3191489361702105e-06,0,1943,3,22,0,0,0,0,0,5.3,99,-3,0,25,3,0.4,0,1.7,0,0,2,0,1,0.0,1739,0,58,0,0,995,26,0,0,127,Burnley,Watford,Leicester,Man Utd,West Ham,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Grant,Leadbitter,MID,MID,4400000,2,17,0.20987654320987698,4.7699214365880995e-08,3.86363636363636e-06,0,1469,0,4,0,0,0,1,0,3.9,43,-6,0,17,6,0.2,0,0.7,0,0,2,0,0,0.0,1512,0,0,0,0,308,16,0,0,64,Man Utd,Swansea,Hull City,Burnley,Arsenal,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Michael,Ledger,DEF,SUN,4000000,0,0,0.0,0.0,0.0,0,239,0,0,0,0,0,0,0,0.0,15,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,487,0,0,0,0,0,22,0,0,0,Burnley,Watford,Leicester,Man Utd,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe,Ledley,MID,CRY,4400000,0,40,0.493827160493827,1.1223344556677899e-07,9.09090909090909e-06,0,37829,1,26,0,0,0,1,0,9.1,493,-1,0,40,1,0.0,0,0.0,1,0,2,0,1,0.4,27097,0,121,0,0,1160,39,0,0,201,Watford,Chelsea,Southampton,Arsenal,Leicester,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
,Lee Chung-yong,MID,CRY,4200000,0,23,0.283950617283951,6.760728982951209e-08,5.47619047619048e-06,0,17351,0,10,0,0,0,0,0,5.5,510,-3,0,23,3,0.0,0,0.0,0,0,2,0,1,0.3,17547,0,56,0,0,437,552,0,0,100,Watford,Chelsea,Southampton,Arsenal,Leicester,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Jonathan,Leko,MID,WBA,4200000,1,10,0.12345679012345698,2.93944738389183e-08,2.38095238095238e-06,0,45260,0,3,0,0,0,0,0,2.4,983,-3,0,10,3,0.1,0,0.3,0,0,0,0,1,0.6,50470,0,28,0,0,105,646,0,0,33,Everton,Arsenal,Man Utd,Watford,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Brian,Lenihan,DEF,HUL,3900000,0,0,0.0,0.0,0.0,0,78304,0,0,0,0,0,0,0,0.0,1597,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,1.3,72435,0,0,0,0,0,369,0,0,0,Swansea,Everton,West Ham,Middlesbrough,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron,Lennon,MID,EVE,5500000,0,22,0.271604938271605,4.938271604938269e-08,4e-06,0,14341,0,5,0,0,0,0,0,4.0,88,-5,0,22,5,0.1,0,0.3,0,0,2,0,1,0.2,3923,0,278,0,0,509,44,0,0,104,West Brom,Hull City,Liverpool,Man Utd,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Jeremain,Lens,MID,SUN,5900000,0,2,1.0,1.6949152542372902e-07,3.3898305084745803e-07,0,2542,0,1,0,0,0,0,0,0.3,3,-1,0,2,1,0.0,0,0.0,0,0,0,0,0,0.0,232,0,180,0,0,69,1,0,0,12,Burnley,Watford,Leicester,Man Utd,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joleon,Lescott,DEF,SUN,4000000,0,1,0.0123456790123457,3.08641975308642e-09,2.5e-07,0,2875,0,0,0,0,0,0,0,0.3,757,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.2,10424,0,0,0,0,34,181,0,0,5,Burnley,Watford,Leicester,Man Utd,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harry,Lewis,GLK,SOU,4000000,0,0,0.0,0.0,0.0,0,321,0,0,0,0,0,0,0,0.0,29,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,839,0,0,0,0,0,26,0,0,0,Tottenham,Bournemouth,Crystal Palace,West Brom,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jesse,Lingard,MID,MUN,5600000,1,30,0.37037037037037,6.61375661375661e-08,5.35714285714286e-06,0,49661,1,7,0,0,0,0,0,5.4,450,-4,0,30,4,0.2,0,1.0,0,0,4,0,2,0.4,20345,0,318,0,0,674,130,0,0,123,Middlesbrough,West Brom,Everton,Sunderland,Chelsea,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Jake,Livermore,MID,WBA,4800000,2,56,2.2,4.58333333333333e-07,1.1666666666666698e-05,0,8842,3,46,0,0,0,1,0,11.7,157,-2,0,56,2,0.4,0,2.0,2,0,3,0,1,0.1,7898,0,0,0,0,2048,117,0,1,353,Everton,Arsenal,Man Utd,Watford,Southampton,1.1,1.3,1.3,1.6,1.7,1.3,1.1,2.4,1.2,1.4,1.3
Fernando,Llorente,FWD,SWA,6500000,13,104,4.3,6.61538461538462e-07,1.6e-05,0,453809,2,46,0,0,0,11,0,16.3,2962,0,-2,104,0,1.1,0,7.3,14,0,3,0,2,14.9,971453,0,0,0,4,1779,369119,2,0,374,Hull City,Bournemouth,Middlesbrough,Tottenham,West Ham,5.2,4.7,5.3,5.5,5.0,4.6,5.3,4.3,5.0,5.2,5.3
Hugo,Lloris,GLK,TOT,5500000,1,96,4.0,7.27272727272727e-07,1.74545454545455e-05,0,318034,0,19,0,54,0,0,0,17.5,6315,0,0,96,0,0.7,0,4.0,3,0,10,0,0,7.2,262238,0,419,0,0,2104,4106,0,0,453,Southampton,Burnley,Swansea,Watford,Bournemouth,0.0,5.8,2.6,3.5,5.0,5.9,2.5,5.9,4.4,4.3,3.7
Ruben,Loftus-Cheek,MID,CHE,5000000,0,2,0.0246913580246914,4.93827160493827e-09,4e-07,0,3997,0,0,0,0,0,0,0,0.4,12,-5,0,2,5,0.0,0,0.0,0,0,0,0,0,0.1,423,0,68,0,0,16,3,0,0,7,Stoke,Crystal Palace,Man City,Bournemouth,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris,Long,FWD,BUR,4500000,0,0,0.0,0.0,0.0,0,33671,0,0,0,0,0,0,0,0.0,104,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.3,5440,0,0,0,0,0,55,0,0,0,Liverpool,Sunderland,Tottenham,Stoke,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin,Long,DEF,BUR,4000000,0,0,0.0,0.0,0.0,0,5721,0,0,0,0,0,0,0,0.0,117,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,7571,0,0,0,0,0,31,0,0,0,Liverpool,Sunderland,Tottenham,Stoke,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shane,Long,FWD,SOU,6100000,1,43,2.0,3.2786885245901605e-07,7.0491803278688505e-06,0,481183,2,16,0,0,0,3,0,7.0,3394,-4,0,43,4,0.5,0,3.0,2,0,1,0,1,3.0,95854,0,435,0,0,803,490,0,0,145,Tottenham,Bournemouth,Crystal Palace,West Brom,Man City,0.0,1.0,2.0,1.6,1.2,1.7,1.0,2.3,1.4,1.2,1.8
Ademola,Lookman,MID,EVE,5400000,0,14,0.172839506172839,3.20073159579332e-08,2.59259259259259e-06,0,4217,0,2,0,0,0,1,0,2.6,606,-1,0,14,1,0.2,0,1.3,0,0,1,0,0,0.1,9131,0,0,0,0,243,404,0,0,33,West Brom,Hull City,Liverpool,Man Utd,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Donald,Love,DEF,SUN,4000000,0,19,0.23456790123456797,5.8641975308642e-08,4.75e-06,0,185381,1,10,0,0,0,0,0,4.8,7186,0,0,19,0,0.0,0,0.0,1,0,1,0,1,4.2,316660,0,3,0,0,521,343,0,0,119,Burnley,Watford,Leicester,Man Utd,West Ham,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Dejan,Lovren,DEF,LIV,4800000,0,69,3.5,7.29166666666667e-07,1.4375e-05,0,407334,5,25,0,0,0,2,0,14.4,5241,-2,0,69,2,0.0,0,0.0,4,0,6,0,1,4.3,439909,0,248,0,0,1755,7462,0,0,397,Burnley,Man City,Everton,Bournemouth,Stoke,4.5,3.2,4.2,4.9,3.4,3.5,4.5,2.6,4.7,4.2,4.3
Matthew,Lowton,DEF,BUR,4500000,1,56,2.2,4.88888888888889e-07,1.24444444444444e-05,0,32847,8,38,0,0,0,0,0,12.4,437,0,0,56,0,0.3,0,1.3,4,0,5,0,1,0.6,39306,0,0,0,0,2250,301,0,0,417,Liverpool,Sunderland,Tottenham,Stoke,Middlesbrough,1.6,1.1,2.5,2.7,1.2,1.1,1.8,1.7,2.7,1.5,2.9
Leiva,Lucas,MID,LIV,4400000,1,20,0.24691358024691396,5.61167227833894e-08,4.54545454545455e-06,0,10760,1,12,0,0,0,0,0,4.5,110,-1,0,20,1,0.5,0,2.0,0,0,1,0,0,0.2,10357,0,253,0,0,564,173,0,0,108,Burnley,Man City,Everton,Bournemouth,Stoke,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Greg,Luer,FWD,HUL,4400000,0,0,0.0,0.0,0.0,0,5540,0,0,0,0,0,0,0,0.0,47,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,5968,0,0,0,0,0,40,0,0,0,Swansea,Everton,West Ham,Middlesbrough,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romelu,Lukaku,FWD,EVE,10200000,6,154,5.9,5.7843137254902e-07,1.5098039215686301e-05,0,1694663,3,28,0,0,0,18,0,15.2,10001,12,-2,154,-12,0.5,0,4.7,22,0,9,0,4,41.4,3052526,0,754,0,3,2276,364049,2,0,592,West Brom,Hull City,Liverpool,Man Utd,Leicester,8.5,8.9,6.6,6.4,8.9,8.9,7.1,7.4,7.0,8.8,6.4
Shaun,MacDonald,MID,BOU,4500000,0,0,0.0,0.0,0.0,0,4106,0,0,0,0,0,0,0,0.0,15,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,370,0,3,0,0,0,5,0,0,0,West Ham,Swansea,Southampton,Liverpool,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pablo,Maffeo,DEF,MCI,4500000,0,0,0.0,0.0,0.0,0,859,0,0,0,0,0,0,0,0.0,12,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,713,0,0,0,0,0,7,0,0,0,Liverpool,Arsenal,Chelsea,Hull City,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harry,Maguire,DEF,HUL,4400000,1,38,1.9,4.31818181818182e-07,8.63636363636364e-06,0,5178,4,38,0,0,0,0,0,8.6,500,-1,0,38,1,0.5,0,2.0,2,0,2,0,3,0.6,29419,0,0,0,0,1548,5324,0,0,318,Swansea,Everton,West Ham,Middlesbrough,Man City,1.6,1.0,2.2,1.8,1.2,1.3,1.6,1.3,1.6,1.6,1.9
Riyad,Mahrez,MID,LEI,8900000,10,83,3.3,3.7078651685393295e-07,9.32584269662921e-06,0,870712,3,34,0,0,0,4,0,9.3,1582,-6,0,83,6,0.5,1,4.7,7,0,5,0,3,8.0,127849,0,994,0,0,1939,1507,0,0,303,West Ham,Stoke,Sunderland,Everton,Crystal Palace,0.0,1.7,3.7,4.4,2.0,2.4,3.4,1.9,4.3,1.8,3.5
Ainsley,Maitland-Niles,MID,ARS,4500000,0,1,0.0123456790123457,2.7434842249657103e-09,2.22222222222222e-07,0,116,0,0,0,0,0,0,0,0.2,2,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,126,0,0,0,0,2,3,0,0,5,West Brom,Man City,West Ham,Crystal Palace,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh,Maja,FWD,SUN,4500000,0,0,0.0,0.0,0.0,0,1156,0,0,0,0,0,0,0,0.0,79,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1973,0,0,0,0,0,82,0,0,0,Burnley,Watford,Leicester,Man Utd,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shaun,Maloney,MID,HUL,4300000,0,18,0.222222222222222,5.16795865633075e-08,4.18604651162791e-06,0,88526,0,5,0,0,0,1,0,4.2,322,-2,0,18,2,0.2,0,1.0,2,0,1,0,1,0.6,89983,0,0,0,1,217,115,0,0,64,Swansea,Everton,West Ham,Middlesbrough,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Steve,Mandanda,GLK,CRY,4200000,0,19,0.23456790123456797,5.584950029394469e-08,4.52380952380952e-06,0,137812,0,17,0,24,0,0,0,4.5,736,-3,0,19,3,0.0,0,0.0,0,0,0,0,0,2.0,43226,0,0,0,0,810,46,0,0,120,Watford,Chelsea,Southampton,Arsenal,Leicester,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Sadio,Mane,MID,LIV,9700000,13,147,6.1,6.288659793814429e-07,1.5154639175257699e-05,0,1339502,3,23,0,0,0,12,0,15.5,2630,7,-3,147,-7,1.1,0,10.3,14,0,8,0,7,24.9,1779231,0,635,0,4,2006,376699,3,0,468,Burnley,Man City,Everton,Bournemouth,Stoke,9.1,5.4,8.3,8.1,5.8,5.6,7.6,7.0,7.9,5.0,8.7
Eliaquim,Mangala,DEF,MCI,5400000,0,0,0.0,0.0,0.0,0,20760,0,0,0,0,0,0,0,0.0,27,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.3,1045,0,235,0,0,0,12,0,0,0,Liverpool,Arsenal,Chelsea,Hull City,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexander,Manninger,GLK,LIV,4000000,0,0,0.0,0.0,0.0,0,8060,0,0,0,0,0,0,0,0.0,178,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,10648,0,0,0,0,0,42,0,0,0,Burnley,Man City,Everton,Bournemouth,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vito,Mannone,GLK,SUN,4300000,0,34,0.419753086419753,9.76169968418031e-08,7.906976744186051e-06,0,46447,0,19,0,41,0,0,0,7.9,2120,-2,0,34,2,0.1,0,0.3,6,0,2,0,0,0.7,31955,0,210,0,1,810,61,0,0,187,Burnley,Watford,Leicester,Man Utd,West Ham,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Javier,Manquillo,DEF,SUN,4300000,0,19,0.23456790123456797,5.45506747057135e-08,4.41860465116279e-06,0,2394,2,13,0,0,0,0,0,4.4,29,-2,0,19,2,0.1,0,0.3,0,0,1,0,0,0.0,2537,0,0,0,0,759,15,0,0,91,Burnley,Watford,Leicester,Man Utd,West Ham,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,Marc Wilson,DEF,WBA,3900000,0,0,0.0,0.0,0.0,0,82886,0,0,0,0,0,0,0,0.0,2199,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,2.2,103354,0,14,0,0,0,1648,0,0,0,Everton,Arsenal,Man Utd,Watford,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adrian,Mariappa,DEF,WAT,4000000,0,0,0.0,0.0,0.0,0,16623,0,0,0,0,0,0,0,0.0,166,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.3,22532,0,0,0,0,0,51,0,0,0,Crystal Palace,Sunderland,West Brom,Tottenham,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lazar,Markovic,MID,HUL,5400000,2,6,0.0740740740740741,1.37174211248285e-08,1.11111111111111e-06,0,6685,1,4,0,0,0,0,0,1.1,517,-1,0,6,1,0.2,0,1.3,0,0,1,0,0,0.2,11665,0,0,0,0,257,831,0,0,31,Swansea,Everton,West Ham,Middlesbrough,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dean,Marney,MID,BUR,4400000,0,51,2.4,5.454545454545451e-07,1.1590909090909101e-05,0,65312,7,28,0,0,0,1,0,11.6,820,-1,0,51,1,0.0,0,0.0,1,0,5,0,2,0.4,68590,0,0,0,0,1764,39,0,0,239,Liverpool,Sunderland,Tottenham,Stoke,Middlesbrough,0.0,0.0,0.0,0.0,0.0,1.2,2.1,1.2,2.2,1.2,1.7
David,Marshall,GLK,HUL,4500000,0,31,2.1,4.66666666666667e-07,6.88888888888889e-06,0,5987,0,37,0,56,0,0,0,6.9,125,0,0,31,0,0.0,0,0.0,0,0,0,0,0,0.1,7508,1,0,0,0,1350,103,0,0,239,Swansea,Everton,West Ham,Middlesbrough,Man City,1.9,1.1,2.5,2.1,1.4,1.5,1.9,1.5,1.8,1.9,2.2
Anthony,Martial,MID,MUN,9200000,2,62,0.765432098765432,8.319914117015571e-08,6.739130434782611e-06,0,297537,0,8,0,0,0,3,0,6.7,1461,-3,0,62,3,0.8,0,7.0,6,0,5,0,4,2.4,105969,0,593,0,2,877,491,0,0,201,Middlesbrough,West Brom,Everton,Sunderland,Chelsea,0.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Cuco,Martina,DEF,SOU,4300000,0,31,0.382716049382716,8.900373241458511e-08,7.209302325581401e-06,0,51712,0,6,0,0,0,0,0,7.2,925,-2,0,31,2,0.0,0,0.0,5,0,3,0,0,0.5,61452,0,203,0,0,592,53,0,0,140,Tottenham,Bournemouth,Crystal Palace,West Brom,Man City,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Bruno,Martins Indi,DEF,STK,4900000,12,87,3.5,7.142857142857141e-07,1.77551020408163e-05,0,26515,1,34,0,0,0,1,0,17.8,2953,-1,0,87,1,1.1,0,5.3,8,0,9,0,0,0.7,49672,0,0,0,1,2246,832,0,0,470,Chelsea,Leicester,Burnley,Liverpool,Hull City,0.0,4.2,2.3,2.3,5.2,4.7,3.2,5.0,3.7,4.8,3.5
Brandon,Mason,DEF,WAT,4000000,0,1,0.0123456790123457,3.08641975308642e-09,2.5e-07,0,1505,0,0,0,0,0,0,0,0.3,102,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.1,3339,0,0,0,0,23,56,0,0,3,Crystal Palace,Sunderland,West Brom,Tottenham,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan,Mason,MID,HUL,4600000,0,26,0.320987654320988,6.977992485238861e-08,5.65217391304348e-06,0,4998,4,27,0,0,0,1,0,5.7,33,-4,0,26,4,0.0,0,0.0,0,0,0,0,0,0.0,3729,0,147,0,0,927,10,0,0,126,Swansea,Everton,West Ham,Middlesbrough,Man City,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2
Arthur,Masuaku,DEF,WHU,4700000,0,11,0.135802469135802,2.8894142369319702e-08,2.34042553191489e-06,0,24519,1,18,0,0,0,0,0,2.3,28,-3,0,11,3,0.0,0,0.0,1,0,1,0,1,0.1,17785,0,0,0,0,526,34,0,0,131,Bournemouth,Leicester,Hull City,Arsenal,Swansea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Juan,Mata,MID,MUN,7200000,2,87,4.1,5.69444444444444e-07,1.2083333333333301e-05,0,301764,3,12,0,0,0,6,0,12.1,16178,-3,0,87,3,0.9,0,6.5,12,0,8,0,2,3.0,325601,1,586,0,1,1317,3589,0,0,384,Middlesbrough,West Brom,Everton,Sunderland,Chelsea,0.0,4.2,4.1,4.4,4.9,3.5,3.8,4.3,3.0,2.7,3.9
Nemanja,Matic,MID,CHE,4900000,1,78,3.0,6.12244897959184e-07,1.59183673469388e-05,0,258188,4,16,0,0,0,0,0,15.9,8093,-1,0,78,1,0.3,0,1.3,1,0,12,0,7,3.3,267247,0,373,0,0,1995,950,0,0,404,Stoke,Crystal Palace,Man City,Bournemouth,Man Utd,0.0,2.0,2.6,2.2,2.0,2.3,2.8,2.0,3.2,1.9,3.7
Joel,Matip,DEF,LIV,5300000,2,52,2.9,5.47169811320755e-07,9.81132075471698e-06,0,133617,2,18,0,0,0,1,0,9.8,910,-2,0,52,2,0.5,0,2.7,1,0,4,0,0,2.1,125693,0,0,0,0,1531,11033,0,0,324,Burnley,Man City,Everton,Bournemouth,Stoke,3.5,2.4,3.2,3.8,2.5,2.6,3.5,1.9,3.7,3.2,3.3
Adam,Matthews,DEF,SUN,4000000,0,0,0.0,0.0,0.0,0,1404,0,0,0,0,0,0,0,0.0,8,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,386,0,4,0,0,0,4,0,0,0,Burnley,Watford,Leicester,Man Utd,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alfie,Mawson,DEF,SWA,4600000,1,54,3.4,7.391304347826091e-07,1.17391304347826e-05,0,8622,0,34,0,0,0,3,0,11.7,2569,1,0,54,-1,1.2,0,5.7,7,0,3,0,0,2.0,93224,1,0,0,2,1440,21889,0,0,337,Hull City,Bournemouth,Middlesbrough,Tottenham,West Ham,3.5,3.8,3.9,4.1,4.3,2.8,4.4,2.8,3.8,2.8,4.4
Dieumerci,Mbokani,FWD,HUL,5400000,0,25,0.30864197530864196,5.7155921353452195e-08,4.62962962962963e-06,0,7831,0,15,0,0,0,0,0,4.6,110,-1,0,25,1,0.1,0,0.7,0,0,3,0,2,0.0,8100,0,0,0,0,745,28,0,0,38,Swansea,Everton,West Ham,Middlesbrough,Man City,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
James,McArthur,MID,CRY,4800000,1,78,3.5,7.29166666666667e-07,1.625e-05,0,180013,5,31,0,0,0,5,0,16.3,5885,-2,0,78,2,0.2,0,1.0,8,0,2,0,2,1.4,223667,0,282,0,1,1663,1028,0,0,306,Watford,Chelsea,Southampton,Arsenal,Leicester,0.0,4.1,2.3,2.8,2.5,4.2,1.9,4.4,2.7,4.2,3.3
