FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Anthony,Martial,MID,MUN,8000000,6,26,1.73333333333333,2.16666666666667e-07,3.25e-06,0,57779,0,0,0,0,0,3,0,3.3,14434,0,0,26,0,0.4,0,3.3,1,0,1,0,1,2.9,109983,0,0,0,0,120,35739,0,0,96,Southampton,Crystal Palace,Liverpool,Huddersfield,Tottenham,1.2,1.7,0.9,0.9,0.9,1.0,1.4,1.2,1.5,0.9,0.9,2.0,0.9,0.9,1.2,0.9,1.2,1.7,0.9,1.3,1.3,0.9,1.3,1.3,1.8,0.9,1.2,0.9,1.1,1.0,2.2,0.9,0.9,35.4
Cuco,Martina,DEF,EVE,4300000,0,1,0.0666666666666667,1.55038759689922e-08,2.3255813953488398e-07,0,18625,1,7,0,0,0,0,0,0.2,3092,-2,0,1,2,0.1,0,0.3,0,0,0,0,0,0.5,12211,0,0,0,0,225,9711,0,0,29,Bournemouth,Burnley,Brighton,Arsenal,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1
Damian Emiliano,Martinez,GLK,ARS,4000000,0,0,0.0,0.0,0.0,0,16152,0,0,0,0,0,0,0,0.0,1858,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.8,535,0,0,0,0,0,139,0,0,0,West Brom,Brighton,Watford,Everton,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bruno,Martins Indi,DEF,STK,5000000,1,4,0.266666666666667,5.33333333333333e-08,8e-07,0,713,0,5,0,0,0,0,0,0.8,224,0,0,4,0,0.2,0,1.0,0,0,0,0,0,0.0,1164,0,0,0,0,226,228,0,0,46,Chelsea,Southampton,Man City,Bournemouth,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,9.9
Brandon,Mason,DEF,WAT,4000000,0,0,0.0,0.0,0.0,0,25126,0,0,0,0,0,0,0,0.0,4769,0,0,0,0,0.0,0,0.0,0,0,0,0,0,1.3,14795,0,0,0,0,0,2946,0,0,0,Swansea,West Brom,Arsenal,Chelsea,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arthur,Masuaku,DEF,WHU,4400000,0,1,0.0666666666666667,1.5151515151515202e-08,2.2727272727272702e-07,0,6319,0,2,0,0,0,0,0,0.2,866,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.2,2148,0,0,0,0,80,117,0,0,14,Tottenham,Swansea,Burnley,Brighton,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2
Juan,Mata,MID,MUN,7000000,3,13,2.6,3.71428571428571e-07,1.85714285714286e-06,0,76401,0,0,0,0,0,0,0,1.9,13762,0,0,13,0,0.3,0,2.3,0,0,4,0,0,2.7,59172,0,0,0,0,309,7519,0,0,67,Southampton,Crystal Palace,Liverpool,Huddersfield,Tottenham,2.2,3.1,1.3,1.5,1.5,1.9,2.6,2.3,2.8,1.5,1.8,3.4,1.5,1.6,2.4,1.9,2.3,3.0,1.8,2.4,2.5,1.8,2.4,2.4,3.2,1.3,2.4,1.5,2.2,1.9,3.8,1.5,1.5,23.0
Nemanja,Matic,MID,MUN,5000000,6,17,3.4,6.8e-07,3.4e-06,0,366376,0,2,0,0,0,0,0,3.4,44895,0,0,17,0,0.7,0,3.7,0,0,4,0,1,15.3,256368,0,0,0,0,450,56085,0,0,100,Southampton,Crystal Palace,Liverpool,Huddersfield,Tottenham,3.4,4.5,1.7,2.3,2.4,2.9,3.9,3.5,4.1,2.3,2.7,4.9,2.3,2.5,3.5,2.9,3.4,4.4,2.8,3.6,3.7,2.8,3.6,3.7,4.6,2.1,3.5,2.4,3.3,2.9,5.1,2.3,2.3,17.6
Joel,Matip,DEF,LIV,5500000,2,15,3.0,5.454545454545451e-07,2.7272727272727298e-06,0,65161,0,9,0,0,0,0,0,2.7,22454,0,0,15,0,0.5,0,2.7,0,0,2,0,0,2.7,34316,0,0,0,0,450,2480,0,0,108,Leicester,Newcastle,Man Utd,Tottenham,Huddersfield,0.0,1.6,3.1,3.4,3.8,1.5,3.4,3.5,1.5,2.1,3.8,4.3,1.5,1.5,2.7,3.4,1.5,2.2,3.1,1.5,3.6,2.6,4.5,3.6,1.5,3.5,2.7,1.5,4.2,2.2,4.5,1.7,4.3,15.2
Alfie,Mawson,DEF,SWA,5000000,6,20,4.0,8e-07,4e-06,0,16873,0,5,0,0,0,0,0,4.0,2843,0,0,20,0,0.9,0,4.7,0,0,3,0,0,1.1,11705,0,0,0,0,450,4613,0,0,94,Watford,West Ham,Huddersfield,Leicester,Arsenal,2.2,4.4,2.6,2.2,3.5,3.3,5.1,3.1,5.5,4.9,3.3,2.0,4.4,3.2,4.0,6.0,2.3,5.3,3.4,3.2,3.8,2.0,5.9,5.3,5.0,2.1,3.8,6.0,2.7,4.2,2.3,4.9,3.8,9.7
Chancel,Mbemba,DEF,NEW,4000000,2,13,3.3,8.25e-07,3.25e-06,0,147975,0,4,0,0,0,0,0,3.3,25300,0,0,13,0,0.9,0,3.7,3,0,1,0,0,10.5,496670,0,0,0,1,326,150252,0,0,67,Brighton,Liverpool,Southampton,Crystal Palace,Burnley,3.8,4.4,4.3,4.5,3.0,4.1,2.0,3.3,4.0,3.3,3.3,3.7,1.8,2.4,2.0,4.3,2.8,2.5,2.2,3.1,4.3,2.9,2.8,2.1,3.2,4.9,3.6,1.9,4.2,2.4,4.3,4.9,3.4,11.4
James,McArthur,MID,CRY,4400000,1,6,1.5,3.40909090909091e-07,1.36363636363636e-06,0,93837,1,4,0,0,0,0,0,1.3,14402,-1,1,6,1,0.4,0,1.7,0,0,0,0,0,2.7,9623,0,0,0,0,255,2121,-1,0,17,Man City,Man Utd,Chelsea,Newcastle,West Ham,0.8,0.8,0.9,0.9,2.0,1.2,1.6,1.2,0.8,0.8,1.4,0.8,0.8,2.0,1.7,0.8,1.1,0.8,0.8,0.8,1.0,1.1,0.8,0.8,0.9,0.8,1.3,0.9,0.8,1.4,1.2,0.8,0.8,8.0
Gareth,McAuley,DEF,WBA,4900000,0,0,0.0,0.0,0.0,0,56802,0,0,0,0,0,0,0,0.0,4147,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.9,1829,0,0,0,0,0,530,0,0,0,Arsenal,Watford,Leicester,Southampton,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oliver,McBurnie,FWD,SWA,4500000,0,3,1.0,2.22222222222222e-07,6.66666666666667e-07,0,67640,0,1,0,0,0,0,0,0.7,8819,0,0,3,0,0.1,0,0.3,0,0,0,0,0,1.3,16601,0,0,0,0,24,565,0,0,9,Watford,West Ham,Huddersfield,Leicester,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
Alex,McCarthy,GLK,SOU,4500000,0,0,0.0,0.0,0.0,0,1337,0,0,0,0,0,0,0,0.0,224,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,337,0,0,0,0,0,80,0,0,0,Man Utd,Stoke,Newcastle,West Brom,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,McCarthy,MID,EVE,4900000,0,0,0.0,0.0,0.0,0,1310,0,0,0,0,0,0,0,0.0,105,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,126,0,0,0,0,0,16,0,0,0,Bournemouth,Burnley,Brighton,Arsenal,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,McClean,MID,WBA,5000000,0,7,0.46666666666666706,9.33333333333333e-08,1.4e-06,0,4583,1,1,0,0,0,0,0,1.4,919,0,0,7,0,0.1,0,0.3,0,0,2,0,0,0.1,3452,0,0,0,0,182,65,0,0,24,Arsenal,Watford,Leicester,Southampton,Man City,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,13.5
Sam,McQueen,DEF,SOU,4400000,0,2,0.133333333333333,3.03030303030303e-08,4.54545454545455e-07,0,2283,0,0,0,0,0,0,0,0.5,387,-1,0,2,1,0.1,0,0.3,0,0,0,0,0,0.1,668,0,0,0,0,20,78,0,0,5,Man Utd,Stoke,Newcastle,West Brom,Brighton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.3
Scott,McTominay,MID,MUN,4400000,0,0,0.0,0.0,0.0,0,2192,0,0,0,0,0,0,0,0.0,338,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,1417,0,0,0,0,0,165,0,0,0,Southampton,Crystal Palace,Liverpool,Huddersfield,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Mee,DEF,BUR,4500000,2,12,2.4,5.33333333333333e-07,2.66666666666667e-06,0,169427,1,5,0,0,0,0,0,2.7,25876,0,0,12,0,0.7,0,3.3,0,0,1,0,0,7.3,54422,0,0,0,0,450,14354,0,0,71,Huddersfield,Everton,West Ham,Man City,Newcastle,2.2,1.5,3.6,1.4,2.0,2.9,1.4,2.6,1.8,1.2,1.9,2.9,2.5,2.0,1.2,1.8,2.7,3.2,1.7,2.0,1.2,3.3,1.8,2.2,1.5,2.0,2.6,3.6,1.9,1.8,2.6,1.2,2.5,32.3
Benjamin,Mendy,DEF,MCI,6500000,6,17,1.13333333333333,1.74358974358974e-07,2.61538461538462e-06,0,23121,1,1,0,0,0,0,0,2.6,7358,0,0,17,0,0.9,0,5.7,1,0,2,0,1,2.0,85027,0,0,0,0,270,31176,0,0,84,Crystal Palace,Chelsea,Stoke,Burnley,West Brom,1.3,0.7,0.9,0.6,0.9,0.7,0.6,0.6,0.6,1.3,0.6,1.2,0.6,0.7,0.6,1.5,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.6,1.3,0.6,0.6,0.6,1.0,17.5
Nampalys,Mendy,MID,LEI,4500000,0,0,0.0,0.0,0.0,0,2781,0,0,0,0,0,0,0,0.0,402,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,1132,0,0,0,0,0,18,0,0,0,Liverpool,Bournemouth,West Brom,Swansea,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mikel,Merino,MID,NEW,5000000,1,9,1.8,3.6e-07,1.8000000000000001e-06,0,2348,2,2,0,0,0,0,0,1.8,610,0,0,9,0,0.4,0,2.0,0,0,2,0,0,0.1,3922,0,0,0,0,374,705,0,0,68,Brighton,Liverpool,Southampton,Crystal Palace,Burnley,0.9,1.8,1.4,1.7,1.1,1.9,0.9,0.9,0.9,1.2,1.7,2.2,0.9,0.9,0.9,1.2,0.9,1.2,0.9,1.2,1.6,0.9,1.2,0.9,0.9,1.5,1.3,1.0,2.2,1.4,1.1,1.8,1.2,14.7
Per,Mertesacker,DEF,ARS,4900000,0,0,0.0,0.0,0.0,0,14338,0,0,0,0,0,0,0,0.0,1946,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.4,3549,0,0,0,0,0,623,0,0,0,West Brom,Brighton,Watford,Everton,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roque,Mesa,MID,SWA,4400000,0,2,0.133333333333333,3.03030303030303e-08,4.54545454545455e-07,0,16206,0,1,0,0,0,0,0,0.5,4068,-1,0,2,1,0.0,0,0.0,0,0,0,0,0,0.5,12388,0,0,0,0,66,5163,0,0,10,Watford,West Ham,Huddersfield,Leicester,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.8
Simon,Mignolet,GLK,LIV,5000000,2,10,2.5,5e-07,2e-06,0,30036,1,9,0,10,0,0,0,2.0,5735,0,0,10,0,0.3,0,1.3,0,0,1,0,0,1.5,11074,0,0,0,0,360,1037,0,0,67,Leicester,Newcastle,Man Utd,Tottenham,Huddersfield,1.2,1.2,2.4,2.6,2.9,1.2,2.6,2.7,1.2,1.6,3.0,3.4,1.2,1.2,2.0,2.6,1.2,1.7,2.4,1.2,2.7,1.9,3.8,2.8,1.2,2.7,2.3,1.2,3.3,1.7,3.6,1.3,3.4,7.0
Luka,Milivojevic,MID,CRY,4700000,1,5,0.33333333333333304,7.09219858156028e-08,1.0638297872340401e-06,0,44571,0,5,0,0,0,0,0,1.1,6208,-3,1,5,3,0.1,0,0.7,0,0,0,0,0,0.4,3142,0,0,0,0,199,410,-1,0,31,Man City,Man Utd,Chelsea,Newcastle,West Ham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,6.6
James,Milner,DEF,LIV,6300000,2,10,0.666666666666667,1.05820105820106e-07,1.58730158730159e-06,0,174422,0,4,0,0,0,0,0,1.6,22663,-2,1,10,2,0.2,0,1.0,0,0,1,0,0,3.7,16212,0,0,0,0,226,812,-1,0,63,Leicester,Newcastle,Man Utd,Tottenham,Huddersfield,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.4,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.8,0.3,0.3,0.3,0.4,0.3,0.5,0.3,0.6,0.3,0.5,22.3
Tyrone,Mings,DEF,BOU,4400000,0,0,0.0,0.0,0.0,0,8754,1,4,0,0,0,0,0,0.0,1928,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.3,1937,0,0,0,0,135,120,0,0,17,Everton,Leicester,Tottenham,Stoke,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
Kevin,Mirallas,MID,EVE,6300000,1,2,0.133333333333333,2.11640211640212e-08,3.17460317460317e-07,0,82824,0,3,0,0,0,0,0,0.3,8186,-2,0,2,2,0.0,0,0.3,0,0,0,0,0,1.4,4821,0,0,0,0,21,765,0,0,9,Bournemouth,Burnley,Brighton,Arsenal,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.3
Aleksandar,Mitrovic,FWD,NEW,4800000,0,5,0.33333333333333304,6.94444444444444e-08,1.04166666666667e-06,0,95821,0,0,0,0,0,1,0,1.0,9262,-2,1,5,2,0.4,0,1.7,0,0,0,0,0,1.0,13533,0,0,0,0,18,1513,-1,0,25,Brighton,Liverpool,Southampton,Crystal Palace,Burnley,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,10.6
Henrikh,Mkhitaryan,MID,MUN,8500000,9,37,7.4,8.70588235294118e-07,4.35294117647059e-06,0,171433,1,2,0,0,0,1,0,4.4,46257,5,-1,37,-5,0.6,0,5.3,4,0,4,0,5,33.4,1337443,0,0,0,1,414,296868,1,0,148,Southampton,Crystal Palace,Liverpool,Huddersfield,Tottenham,10.1,10.6,6.2,7.9,8.0,9.0,10.7,10.3,11.1,7.1,8.8,11.1,7.9,7.8,10.4,9.1,7.8,11.1,8.9,10.5,10.8,8.7,10.5,8.9,11.1,6.8,8.9,8.0,10.0,7.8,11.1,7.9,7.8,50.8
Nacho,Monreal,DEF,ARS,5400000,9,19,3.8,7.037037037037041e-07,3.5185185185185204e-06,0,116876,0,8,0,0,0,0,0,3.5,12593,-1,0,19,1,1.0,0,5.3,4,0,2,0,0,3.7,44184,0,0,0,0,450,27519,0,0,124,West Brom,Brighton,Watford,Everton,Swansea,5.7,5.7,5.1,1.9,3.9,1.9,5.0,2.1,5.2,4.4,3.5,1.9,5.0,5.7,3.3,3.1,4.9,2.0,5.7,4.2,5.3,4.6,3.3,2.9,4.8,1.9,5.7,4.7,2.2,5.7,1.9,4.6,2.0,16.9
Jefferson,Montero,MID,SWA,4900000,0,0,0.0,0.0,0.0,0,2428,0,0,0,0,0,0,0,0.0,227,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,216,0,0,0,0,0,2,0,0,0,Watford,West Ham,Huddersfield,Leicester,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron,Mooy,MID,HUD,5700000,2,23,4.6,8.07017543859649e-07,4.03508771929825e-06,0,222307,0,3,0,0,0,1,0,4.0,75248,2,0,23,-2,0.4,0,2.3,2,0,3,0,1,11.6,642257,0,0,0,1,450,22199,0,0,107,Burnley,Tottenham,Swansea,Man Utd,Liverpool,4.7,3.7,6.9,4.5,3.1,5.0,4.9,4.2,4.0,5.1,5.3,5.5,6.4,5.5,6.4,5.3,4.2,6.9,3.4,6.7,2.6,6.9,4.1,5.8,5.3,6.4,4.8,4.0,3.6,4.9,6.9,4.1,6.9,39.0
Alvaro,Morata,FWD,CHE,10200000,1,31,6.2,6.078431372549021e-07,3.03921568627451e-06,0,304123,1,1,0,0,0,3,0,3.0,147298,2,0,31,-2,0.6,0,6.3,5,0,3,0,2,17.4,727173,0,0,0,1,364,100056,0,0,92,Stoke,Man City,Crystal Palace,Watford,Bournemouth,7.2,6.1,8.4,5.5,7.5,7.3,7.1,6.4,4.9,7.1,6.3,6.7,5.9,7.5,8.5,9.3,6.0,9.3,8.1,9.2,9.3,7.2,5.9,7.2,8.2,8.4,5.2,9.3,8.5,7.5,9.3,9.3,6.9,47.3
Alberto,Moreno,DEF,LIV,4500000,0,8,2.7,6e-07,1.77777777777778e-06,0,58988,0,8,0,0,0,0,0,1.8,13375,0,0,8,0,0.5,0,2.3,1,0,1,0,0,2.0,56408,0,0,0,0,270,5343,0,0,67,Leicester,Newcastle,Man Utd,Tottenham,Huddersfield,1.4,1.4,2.7,3.0,3.2,1.4,2.9,3.0,1.4,1.8,3.3,3.7,1.4,1.4,2.3,3.0,1.4,1.9,2.7,1.4,3.1,2.2,4.1,3.1,1.4,3.0,2.5,1.4,3.6,1.9,4.0,1.4,3.7,13.5
Wes,Morgan,DEF,LEI,4500000,2,8,1.6,3.55555555555556e-07,1.77777777777778e-06,0,60490,2,9,0,0,0,0,0,1.8,9995,0,0,8,0,0.3,0,1.3,0,0,1,0,0,2.8,27625,0,0,0,0,450,4874,0,0,67,Liverpool,Bournemouth,West Brom,Swansea,Everton,1.8,0.8,1.7,1.5,1.4,0.8,0.8,0.8,1.3,1.1,0.8,1.2,2.3,1.1,1.9,0.8,1.4,0.8,1.2,0.8,0.9,0.8,1.9,1.6,1.1,1.7,1.0,1.3,0.8,1.2,1.8,2.4,1.7,15.4
James,Morrison,MID,WBA,5500000,3,12,0.8,1.45454545454545e-07,2.1818181818181803e-06,0,877,0,0,0,0,0,1,0,2.2,371,0,0,12,0,0.7,0,4.0,0,0,2,0,0,0.0,1846,0,0,0,0,178,478,0,0,31,Arsenal,Watford,Leicester,Southampton,Man City,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.8,0.4,0.4,0.4,0.6,0.7,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,13.5
Victor,Moses,DEF,CHE,6500000,6,15,1.0,1.53846153846154e-07,2.3076923076923098e-06,0,15380,1,2,0,0,0,0,0,2.3,3367,0,0,15,0,0.7,0,4.3,0,0,2,0,0,1.0,20686,0,0,0,0,341,3623,0,0,57,Stoke,Man City,Crystal Palace,Watford,Bournemouth,0.5,0.5,1.2,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.8,0.5,0.5,0.6,0.6,1.2,0.7,0.5,0.5,1.2,0.5,0.5,1.2,0.8,0.5,0.9,0.7,0.5,17.9
Steve,Mounie,FWD,HUD,6000000,0,17,4.3,7.16666666666667e-07,2.83333333333333e-06,0,230958,2,2,0,0,0,2,0,2.8,69082,0,1,17,0,0.2,0,1.3,3,0,3,0,0,2.3,266503,0,0,0,0,355,1482,-1,0,53,Burnley,Tottenham,Swansea,Man Utd,Liverpool,0.0,3.2,5.7,4.7,3.2,4.6,4.8,3.9,3.0,4.5,6.0,4.1,6.1,4.7,6.4,5.3,4.1,6.4,4.0,6.4,2.9,6.4,3.7,5.2,3.1,6.0,3.6,5.0,3.5,3.5,6.4,3.7,6.4,25.9
Lys,Mousset,FWD,BOU,4900000,0,3,0.2,4.08163265306122e-08,6.12244897959184e-07,0,3445,0,2,0,0,0,0,0,0.6,628,-1,0,3,1,0.1,0,0.7,0,0,0,0,0,0.1,1935,0,0,0,0,32,410,0,0,4,Everton,Leicester,Tottenham,Stoke,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.3
Marc,Muniesa,DEF,STK,4500000,0,0,0.0,0.0,0.0,0,3874,0,0,0,0,0,0,0,0.0,206,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,48,0,0,0,0,0,2,0,0,0,Chelsea,Southampton,Man City,Bournemouth,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daryl,Murphy,FWD,NEW,4500000,0,0,0.0,0.0,0.0,0,9983,0,0,0,0,0,0,0,0.0,1245,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,1918,0,0,0,0,0,513,0,0,0,Brighton,Liverpool,Southampton,Crystal Palace,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacob,Murphy,MID,NEW,5200000,0,3,0.2,3.84615384615385e-08,5.76923076923077e-07,0,7002,0,0,0,0,0,0,0,0.6,924,-3,1,3,3,0.1,0,0.7,0,0,0,0,0,0.1,628,0,0,0,0,70,77,-1,0,8,Brighton,Liverpool,Southampton,Crystal Palace,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.3
