FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Joshua,Sims,MID,SOU,4400000,0,0,0.0,0.0,0.0,0,4123,0,0,0,0,0,0,0,0.0,180,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,4756,0,0,0,0,0,62,0,0,0,Liverpool,Everton,Man City,Bournemouth,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jerome,Sinclair,FWD,WAT,4900000,0,0,0.0,0.0,0.0,0,8112,0,0,0,0,0,0,0,0.0,419,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.2,5974,0,0,0,0,0,310,0,0,0,West Ham,Newcastle,Man Utd,Tottenham,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moussa,Sissoko,MID,TOT,5400000,3,25,2.3,4.25925925925926e-07,4.62962962962963e-06,0,26301,0,3,0,0,0,1,0,4.6,2168,-1,0,25,1,0.4,0,2.3,0,0,4,0,0,0.5,27576,0,0,0,0,505,1553,0,0,91,Arsenal,West Brom,Leicester,Watford,Stoke,1.2,2.1,1.6,1.9,1.7,1.5,1.2,1.7,1.5,2.1,2.4,2.6,2.0,1.9,1.2,2.4,1.8,2.1,2.1,2.1,1.8,1.6,1.2,1.5,1.2,1.5,2.0,37.8
Jiri,Skalak,MID,BHA,4800000,0,0,0.0,0.0,0.0,0,1451,0,0,0,0,0,0,0,0.0,34,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.0,350,0,0,0,0,0,14,0,0,0,Stoke,Man Utd,Crystal Palace,Liverpool,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Islam,Slimani,FWD,LEI,6700000,0,9,0.818181818181818,1.2211668928086802e-07,1.34328358208955e-06,0,21352,0,2,0,0,0,0,0,1.3,928,-3,0,9,3,0.0,0,0.0,0,0,0,0,1,0.3,9802,0,0,0,0,107,533,0,0,21,Man City,West Ham,Tottenham,Burnley,Newcastle,0.4,0.4,0.4,0.4,0.4,0.4,0.7,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.5,0.4,11.2
Chris,Smalling,DEF,MUN,5300000,2,23,3.8,7.16981132075472e-07,4.3396226415094295e-06,0,64486,1,3,0,0,0,0,0,4.3,3736,-2,0,23,2,0.7,0,3.7,2,0,3,0,0,2.3,89404,0,0,0,0,465,51232,0,0,98,Newcastle,Brighton,Watford,Arsenal,Man City,5.2,5.2,4.2,1.9,3.8,4.8,3.0,2.1,4.8,4.5,2.0,4.9,3.1,3.1,5.7,2.6,4.4,3.6,5.4,3.0,4.0,2.1,5.7,3.2,5.7,3.1,4.8,13.5
Tommy,Smith,DEF,HUD,4900000,0,24,2.4,4.89795918367347e-07,4.89795918367347e-06,0,24200,4,12,0,0,0,0,0,4.9,1251,-1,0,24,1,0.1,0,0.3,2,0,3,0,0,0.3,12347,0,0,0,0,844,365,0,0,137,Bournemouth,Man City,Arsenal,Everton,Brighton,1.7,1.7,1.2,1.2,2.6,2.1,2.4,2.0,2.4,2.4,1.2,2.8,1.5,2.8,1.2,2.4,1.6,1.7,1.9,3.6,1.4,1.7,2.3,1.7,2.2,1.2,3.0,27.4
Robert,Snodgrass,MID,WHU,5800000,0,0,0.0,0.0,0.0,0,229056,0,0,0,0,0,0,0,0.0,939,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.5,1812,0,0,0,0,0,2,0,0,0,Watford,Leicester,Everton,Man City,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramadan,Sobhi,MID,STK,4700000,2,14,1.27272727272727,2.70793036750484e-07,2.97872340425532e-06,0,35906,0,11,0,0,0,0,0,3.0,1153,-3,0,14,3,0.4,0,1.7,0,0,1,0,1,0.4,10515,0,0,0,0,340,644,0,0,52,Brighton,Crystal Palace,Liverpool,Swansea,Tottenham,0.6,0.6,0.7,0.8,0.6,0.6,0.9,0.9,0.6,0.6,0.9,0.6,0.9,0.6,0.7,0.6,0.6,0.7,0.6,1.2,0.6,0.6,0.6,0.7,0.6,0.9,0.9,11.9
Dominic,Solanke,FWD,LIV,4700000,1,7,0.6363636363636359,1.35396518375242e-07,1.48936170212766e-06,0,144105,0,2,0,0,0,0,0,1.5,4769,-3,0,7,3,0.1,0,0.7,0,0,0,0,0,1.6,49108,0,0,0,0,85,3239,0,0,12,Southampton,Chelsea,Stoke,Brighton,Everton,0.3,0.3,0.3,0.3,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,8.4
Heung-Min,Son,MID,TOT,7900000,10,33,3.0,3.79746835443038e-07,4.17721518987342e-06,0,81807,0,2,0,0,0,2,0,4.2,9131,-1,0,33,1,0.8,0,6.7,2,0,5,0,0,1.8,111563,0,0,0,1,497,26493,0,0,99,Arsenal,West Brom,Leicester,Watford,Stoke,1.9,3.1,2.4,2.9,2.6,2.4,1.7,2.7,2.3,3.1,3.6,3.8,3.0,2.8,1.8,3.6,2.7,3.2,3.1,3.1,2.8,2.4,1.6,2.3,1.9,2.3,2.9,44.4
Pape,Souare,DEF,CRY,4500000,0,0,0.0,0.0,0.0,0,648,0,0,0,0,0,0,0,0.0,43,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,466,0,0,0,0,0,74,0,0,0,Everton,Stoke,Brighton,West Brom,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harry,Souttar,DEF,STK,4000000,0,0,0.0,0.0,0.0,0,3968,0,0,0,0,0,0,0,0.0,364,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,7814,0,0,0,0,0,323,0,0,0,Brighton,Crystal Palace,Liverpool,Swansea,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julian,Speroni,GLK,CRY,4000000,2,8,0.7272727272727271,1.81818181818182e-07,2e-06,0,39393,0,5,0,7,0,0,0,2.0,4118,0,0,8,0,0.4,0,1.7,0,0,0,0,0,3.5,100995,0,0,0,0,360,25872,0,0,48,Everton,Stoke,Brighton,West Brom,Bournemouth,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,4.0
Junior,Stanislas,MID,BOU,5900000,0,21,4.2,7.118644067796609e-07,3.55932203389831e-06,0,11680,1,5,0,0,0,1,0,3.6,2525,-1,0,21,1,0.8,0,5.0,3,0,1,0,1,0.2,12401,0,0,0,1,403,123,0,0,79,Huddersfield,Swansea,Burnley,Southampton,Crystal Palace,0.0,5.6,4.3,3.9,4.5,2.8,4.6,3.0,5.1,5.9,3.8,5.6,4.3,4.6,4.3,4.0,5.1,4.0,3.7,5.0,4.8,5.3,3.1,4.6,4.9,4.8,4.4,28.3
Jon Gorenc,Stankovic,DEF,HUD,4000000,0,0,0.0,0.0,0.0,0,4525,0,0,0,0,0,0,0,0.0,168,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,2407,0,0,0,0,0,92,0,0,0,Bournemouth,Man City,Arsenal,Everton,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maarten,Stekelenburg,GLK,EVE,4300000,0,0,0.0,0.0,0.0,0,16313,0,0,0,0,0,0,0,0.0,591,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.4,1754,0,0,0,0,0,68,0,0,0,Crystal Palace,Southampton,West Ham,Huddersfield,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dale,Stephens,MID,BHA,4500000,3,29,2.6,5.77777777777778e-07,6.444444444444439e-06,0,59417,0,11,0,0,0,0,0,6.4,6401,0,0,29,0,0.6,0,2.7,0,0,4,0,1,1.7,115042,0,0,0,0,990,10818,0,0,173,Stoke,Man Utd,Crystal Palace,Liverpool,Huddersfield,2.2,1.3,2.8,2.4,1.7,1.7,2.2,1.6,2.1,1.9,2.5,1.7,1.9,2.3,2.7,1.8,2.5,3.0,2.5,1.3,2.5,2.7,2.0,1.8,2.0,2.4,1.3,34.5
Jack,Stephens,DEF,SOU,4600000,0,15,1.3636363636363602,2.9644268774703603e-07,3.26086956521739e-06,0,49780,0,4,0,0,0,0,0,3.3,874,-4,0,15,4,0.0,0,0.0,1,0,2,0,0,0.2,13807,0,0,0,0,360,84,0,0,85,Liverpool,Everton,Man City,Bournemouth,Arsenal,0.7,0.7,0.7,1.0,1.0,0.7,0.9,1.0,0.9,0.7,1.8,1.3,0.7,0.8,0.9,0.9,0.9,0.7,0.8,0.9,0.9,0.7,0.7,0.7,0.7,0.7,0.7,15.1
Raheem,Sterling,MID,MCI,8100000,5,62,5.63636363636364,6.958473625140291e-07,7.65432098765432e-06,0,655249,1,5,0,0,0,7,0,7.6,165539,1,1,62,-1,0.5,0,4.0,4,0,3,0,3,11.3,934086,0,0,0,2,583,30395,-1,1,209,Leicester,Huddersfield,Southampton,West Ham,Man Utd,0.0,6.1,6.0,7.6,4.5,8.1,5.8,7.3,6.5,6.8,5.2,4.9,7.6,7.6,6.7,7.3,5.2,6.1,6.2,6.3,7.0,7.1,6.1,7.0,6.6,7.7,7.3,87.6
,Steve Cook,DEF,BOU,4800000,15,23,2.09090909090909,4.35606060606061e-07,4.79166666666667e-06,0,24242,3,12,0,0,0,1,0,4.8,2290,-2,0,23,2,1.3,0,6.0,3,0,1,0,0,1.0,32705,0,0,0,1,669,30838,0,0,112,Huddersfield,Swansea,Burnley,Southampton,Crystal Palace,2.3,1.6,1.6,1.5,2.6,1.0,2.0,1.2,2.0,1.5,1.8,2.2,1.7,1.7,1.7,1.7,1.8,1.2,1.6,2.2,2.3,3.0,1.3,1.8,2.0,1.2,1.7,32.1
John,Stones,DEF,MCI,5700000,2,45,4.1,7.192982456140351e-07,7.89473684210526e-06,0,243215,0,6,0,0,0,0,0,8.0,18612,2,-1,45,-2,0.5,0,3.0,2,0,6,0,0,11.0,500402,0,0,0,0,854,91705,1,0,223,Leicester,Huddersfield,Southampton,West Ham,Man Utd,3.5,4.6,4.3,5.3,3.0,4.5,4.5,4.6,4.1,5.1,4.5,3.8,5.0,5.7,4.7,4.3,3.3,4.1,4.4,5.0,3.4,4.9,4.7,3.7,4.6,5.7,5.2,28.4
Daniel,Sturridge,FWD,LIV,8000000,0,23,2.9,3.625e-07,2.875e-06,0,40553,0,3,0,0,0,2,0,2.9,8047,0,0,23,0,0.3,0,2.3,0,0,2,0,1,0.8,35807,0,0,0,0,362,2335,0,0,101,Southampton,Chelsea,Stoke,Brighton,Everton,2.7,2.3,2.5,2.0,4.1,3.8,2.2,1.4,2.7,3.4,1.7,2.7,2.1,1.5,2.4,2.2,3.6,3.4,1.4,2.9,2.6,2.4,3.3,1.9,3.9,1.7,3.3,46.7
Isaac,Success,MID,WAT,5300000,0,0,0.0,0.0,0.0,0,2442,0,0,0,0,0,0,0,0.0,61,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.0,455,0,0,0,0,0,18,0,0,0,West Ham,Newcastle,Man Utd,Tottenham,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew,Surman,MID,BOU,4700000,5,39,3.9,8.29787234042553e-07,8.297872340425529e-06,0,134640,1,11,0,0,0,2,0,8.3,15765,2,-1,39,-2,1.1,0,5.3,5,0,2,0,1,7.2,446833,0,0,0,1,900,62719,1,0,167,Huddersfield,Swansea,Burnley,Southampton,Crystal Palace,4.6,5.1,3.8,3.4,4.0,2.5,4.1,2.6,4.6,5.4,3.4,5.1,3.9,4.1,3.9,3.5,4.6,3.6,3.3,4.5,4.3,4.8,2.8,4.2,4.4,4.3,4.0,38.9
Markus,Suttner,DEF,BHA,4400000,0,20,2.9,6.59090909090909e-07,4.54545454545455e-06,0,47541,0,8,0,0,0,0,0,4.5,4660,-1,0,20,1,0.0,0,0.0,1,0,2,0,0,0.5,30194,0,0,0,0,630,282,0,0,104,Stoke,Man Utd,Crystal Palace,Liverpool,Huddersfield,2.9,1.6,4.3,3.4,2.6,2.7,2.9,2.8,2.7,2.3,2.9,2.7,2.5,3.1,3.4,2.4,2.2,3.7,1.8,1.9,2.7,3.7,3.5,2.8,2.7,3.1,2.1,12.8
Dusan,Tadic,MID,SOU,6400000,3,29,2.6,4.0625e-07,4.53125e-06,0,223903,2,9,0,0,0,1,0,4.5,10468,-1,0,29,1,0.4,0,2.7,0,0,5,0,0,2.0,152276,0,0,0,0,892,594,0,0,126,Liverpool,Everton,Man City,Bournemouth,Arsenal,1.6,2.9,1.5,2.7,2.6,2.1,2.4,2.3,2.0,1.4,2.4,2.5,1.5,1.7,2.0,2.0,2.3,1.8,2.2,3.1,2.3,1.6,1.6,2.1,2.1,2.8,1.3,74.6
Matt,Targett,DEF,SOU,4300000,0,0,0.0,0.0,0.0,0,5749,0,0,0,0,0,0,0,0.0,132,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,834,0,0,0,0,0,41,0,0,0,Liverpool,Everton,Man City,Bournemouth,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,Tarkowski,DEF,BUR,4500000,7,38,3.5,7.77777777777778e-07,8.444444444444439e-06,0,9845,3,9,0,0,0,0,0,8.4,1002,0,0,38,0,0.9,0,4.0,1,0,5,0,0,0.7,41296,0,0,0,0,990,13896,0,0,199,Swansea,Arsenal,Bournemouth,Leicester,Watford,2.9,4.6,3.8,2.7,3.6,3.7,3.8,3.6,2.3,3.6,4.3,4.3,3.9,3.2,2.7,3.6,3.4,3.4,3.6,3.2,3.7,4.7,3.4,3.4,4.0,2.5,3.7,42.3
Charlie,Taylor,DEF,BUR,4300000,0,0,0.0,0.0,0.0,0,9927,0,0,0,0,0,0,0,0.0,407,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,2329,0,0,0,0,0,249,0,0,0,Swansea,Arsenal,Bournemouth,Leicester,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stuart,Taylor,GLK,SOU,4000000,0,0,0.0,0.0,0.0,0,6767,0,0,0,0,0,0,0,0.0,415,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,12827,0,0,0,0,0,336,0,0,0,Liverpool,Everton,Man City,Bournemouth,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,Tomkins,DEF,CRY,4300000,0,5,0.45454545454545503,1.05708245243129e-07,1.16279069767442e-06,0,53037,0,4,0,0,0,0,0,1.2,965,-2,0,5,2,0.1,0,0.3,0,0,0,0,0,0.4,4670,0,0,0,0,232,346,0,0,34,Everton,Stoke,Brighton,West Brom,Bournemouth,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,9.2
Fikayo,Tomori,DEF,CHE,4500000,0,0,0.0,0.0,0.0,0,626,0,0,0,0,0,0,0,0.0,12,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,341,0,0,0,0,0,8,0,0,0,West Brom,Liverpool,Swansea,Newcastle,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andros,Townsend,MID,CRY,5700000,1,24,2.2,3.8596491228070203e-07,4.21052631578947e-06,0,95846,1,20,0,0,0,0,0,4.2,2413,-3,0,24,3,0.5,0,3.0,1,0,0,0,1,1.0,19831,0,0,0,0,945,2295,0,0,144,Everton,Stoke,Brighton,West Brom,Bournemouth,2.7,1.8,1.1,1.1,2.1,1.3,1.2,1.9,2.5,1.1,1.5,1.8,1.1,1.3,2.2,1.7,1.5,2.0,1.4,1.1,2.0,1.6,1.7,1.5,2.1,1.2,2.2,57.1
Kieran,Trippier,DEF,TOT,5700000,0,48,6.0,1.05263157894737e-06,8.42105263157895e-06,0,305898,0,5,0,0,0,0,0,8.4,75579,2,-1,48,-2,0.4,0,2.0,6,0,4,0,4,8.9,573276,0,0,0,2,633,28877,1,0,210,Arsenal,West Brom,Leicester,Watford,Stoke,6.0,8.8,6.3,9.0,7.9,8.1,6.4,8.0,7.3,8.5,7.8,7.3,8.6,8.1,6.7,9.0,7.5,8.9,8.1,8.3,8.0,7.5,6.1,7.9,7.1,7.4,7.3,40.5
Axel,Tuanzebe,DEF,MUN,3900000,0,0,0.0,0.0,0.0,0,84800,0,0,0,0,0,0,0,0.0,3805,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,1.7,78005,0,0,0,0,0,2868,0,0,0,Newcastle,Brighton,Watford,Arsenal,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh,Tymon,DEF,STK,4400000,0,0,0.0,0.0,0.0,0,818,0,0,0,0,0,0,0,0.0,36,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,384,0,0,0,0,0,28,0,0,0,Brighton,Crystal Palace,Liverpool,Swansea,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leonardo,Ulloa,FWD,LEI,4800000,0,0,0.0,0.0,0.0,0,13547,0,0,0,0,0,0,0,0.0,729,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,8939,0,0,0,0,0,389,0,0,0,Man City,West Ham,Tottenham,Burnley,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio,Valencia,DEF,MUN,6700000,2,61,5.5,8.2089552238806e-07,9.104477611940302e-06,0,332467,3,5,0,0,0,1,0,9.1,18792,2,0,61,-2,0.4,0,2.7,6,0,8,0,0,15.5,570217,0,0,0,1,990,71619,0,0,247,Newcastle,Brighton,Watford,Arsenal,Man City,8.2,8.2,6.8,3.6,6.5,7.9,5.1,3.8,7.9,7.5,3.7,7.9,5.4,5.4,8.2,4.7,7.3,5.2,8.2,5.3,6.8,4.0,8.2,5.6,8.2,5.6,7.6,39.9
Enner,Valencia,FWD,WHU,5000000,0,0,0.0,0.0,0.0,0,1969,0,0,0,0,0,0,0,0.0,41,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,510,0,0,0,0,0,16,0,0,0,Watford,Leicester,Everton,Man City,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick,van Aanholt,DEF,CRY,5100000,0,7,0.6363636363636359,1.2477718360071302e-07,1.37254901960784e-06,0,149389,2,16,0,0,0,0,0,1.4,4069,-4,0,7,4,0.1,0,0.7,0,0,0,0,0,0.9,13592,0,0,0,0,588,49,0,0,76,Everton,Stoke,Brighton,West Brom,Bournemouth,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,23.7
Mike,van der Hoorn,DEF,SWA,4400000,0,14,1.27272727272727,2.8925619834710696e-07,3.18181818181818e-06,0,4318,1,3,0,0,0,0,0,3.2,280,-1,0,14,1,0.1,0,0.3,1,0,2,0,0,0.1,3055,0,0,0,0,279,151,0,0,67,Burnley,Bournemouth,Chelsea,Stoke,West Brom,0.8,0.6,0.8,0.7,0.9,0.6,0.6,1.7,0.6,1.2,0.6,0.7,0.8,0.9,0.6,0.6,0.9,0.8,0.8,0.6,0.6,0.8,0.6,0.6,0.6,0.9,0.6,8.9
Virgil,van Dijk,DEF,SOU,5400000,2,16,2.7,5e-07,2.96296296296296e-06,0,85557,0,6,0,0,0,0,0,3.0,11068,-1,0,16,1,0.8,0,4.3,3,0,1,0,0,2.2,78635,0,0,0,1,453,6265,0,0,98,Liverpool,Everton,Man City,Bournemouth,Arsenal,2.2,1.9,2.0,2.8,2.9,2.0,2.8,3.0,2.8,1.7,3.6,3.5,2.1,2.5,2.7,2.6,2.8,2.2,2.4,2.7,2.7,1.9,1.8,2.0,2.2,1.9,1.5,23.6
Rajiv,van La Parra,MID,HUD,4800000,8,21,1.9,3.9583333333333297e-07,4.375e-06,0,7593,2,9,0,0,0,1,0,4.4,481,-2,0,21,2,0.7,0,3.3,0,0,2,0,0,0.1,5228,0,0,0,0,570,3076,0,0,64,Bournemouth,Man City,Arsenal,Everton,Brighton,1.2,1.0,1.0,1.3,1.4,1.3,1.1,1.1,1.5,1.5,1.0,1.8,1.0,1.6,1.0,1.7,1.0,1.0,1.7,1.9,1.0,1.0,1.1,1.0,2.3,1.0,2.1,27.0
Jamie,Vardy,FWD,LEI,8600000,2,52,4.7,5.46511627906977e-07,6.04651162790698e-06,0,910985,1,15,0,0,0,6,0,6.0,110270,1,0,52,-1,0.5,1,4.0,9,0,3,0,0,14.1,1145788,0,0,0,1,965,30894,0,0,205,Man City,West Ham,Tottenham,Burnley,Newcastle,5.3,4.7,4.8,5.4,4.3,5.2,7.0,6.3,6.0,3.9,6.4,4.2,5.5,5.3,5.2,4.3,6.8,6.1,4.6,6.9,4.7,6.4,4.3,5.2,5.3,6.5,3.9,82.3
Jan,Vertonghen,DEF,TOT,6000000,9,49,4.5,7.5e-07,8.166666666666671e-06,0,190194,2,7,0,0,0,0,0,8.2,20457,0,0,49,0,0.9,0,5.3,4,0,6,0,1,9.1,193053,0,0,0,0,990,59863,0,0,256,Arsenal,West Brom,Leicester,Watford,Stoke,3.8,6.4,4.0,6.6,5.3,5.7,4.2,5.4,4.9,6.0,5.2,4.8,5.9,5.5,4.4,6.3,5.6,6.5,5.5,5.7,5.4,5.0,3.9,5.5,5.1,5.4,4.9,44.6
Nikola,Vlasic,MID,EVE,5500000,0,7,0.6363636363636359,1.1570247933884301e-07,1.2727272727272698e-06,0,1446,0,7,0,0,0,0,0,1.3,288,0,0,7,0,0.1,0,0.7,0,0,0,0,0,0.0,2165,0,0,0,0,258,47,0,0,35,Crystal Palace,Southampton,West Ham,Huddersfield,Liverpool,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,15.8
Sam,Vokes,FWD,BUR,5800000,8,28,4.0,6.89655172413793e-07,4.82758620689655e-06,0,381898,0,4,0,0,0,3,0,4.8,4723,-2,0,28,2,0.5,0,2.7,6,0,1,0,0,2.7,304331,0,0,0,1,372,11728,0,0,94,Swansea,Arsenal,Bournemouth,Leicester,Watford,3.7,5.3,4.6,3.9,4.0,5.3,4.2,3.4,2.8,3.5,5.0,4.9,4.7,3.8,3.8,4.5,3.7,5.7,4.1,3.2,4.1,5.3,4.8,5.0,4.5,2.9,4.5,28.3
Michel,Vorm,GLK,TOT,4900000,0,0,0.0,0.0,0.0,0,6643,0,0,0,0,0,0,0,0.0,3356,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.2,7042,0,0,0,0,0,113,0,0,0,Arsenal,West Brom,Leicester,Watford,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Molla,Wague,DEF,WAT,4500000,0,1,0.0909090909090909,2.02020202020202e-08,2.22222222222222e-07,0,582,0,1,0,0,0,0,0,0.2,31,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,389,0,0,0,0,45,41,0,0,5,West Ham,Newcastle,Man Utd,Tottenham,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
