FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW3Forecast,GW4Forecast,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Kieran,Gibbs,DEF,ARS,5000000,0,0,0.0,0.0,0.0,0,1906,0,0,0,0,0,0,0,0.0,693,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,417,0,0,0,0,0,281,0,0,0,Liverpool,Bournemouth,Chelsea,West Brom,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olivier,Giroud,FWD,ARS,8500000,1,6,1.0,1.1764705882352901e-07,7.058823529411759e-07,0,25122,0,0,0,0,0,1,0,0.7,15920,0,0,6,0,0.4,0,3.0,0,0,0,0,0,1.9,7793,0,0,0,0,47,3012,0,0,32,Liverpool,Bournemouth,Chelsea,West Brom,Brighton,0.5,0.9,0.5,0.5,1.3,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.9,1.0,0.8,0.5,0.5,0.5,0.5,0.8,0.5,0.8,0.5,0.5,0.6,0.5,0.5,1.5,0.6,0.5,1.5,0.5,0.6,0.5,9.5
Connor,Goldson,DEF,BHA,4000000,0,0,0.0,0.0,0.0,0,6565,0,0,0,0,0,0,0,0.0,3714,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.8,3396,0,0,0,0,0,1505,0,0,0,Watford,West Brom,Bournemouth,Newcastle,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heurelho,Gomes,GLK,WAT,4500000,7,8,4.0,8.888888888888891e-07,1.77777777777778e-06,0,7610,0,3,0,4,0,0,0,1.8,4157,0,0,8,0,0.9,0,4.0,1,0,1,0,0,1.9,12314,0,0,0,0,180,10699,0,0,38,Brighton,Southampton,Man City,Swansea,West Brom,4.0,4.4,2.3,6.0,6.0,3.7,5.9,6.0,2.8,2.5,6.0,2.0,3.0,6.0,6.0,2.5,6.0,3.1,2.8,6.0,2.6,2.7,4.0,2.8,4.2,2.8,4.0,3.3,3.8,3.6,2.0,4.6,4.0,6.0,4.0,3.8,3.0
Joseph,Gomez,DEF,LIV,4500000,6,7,3.5,7.77777777777778e-07,1.55555555555556e-06,0,3659,0,1,0,0,0,0,0,1.6,2075,0,0,7,0,0.8,0,3.5,0,0,1,0,0,0.6,7141,0,0,0,0,91,6171,0,0,35,Arsenal,Man City,Burnley,Leicester,Newcastle,4.8,3.6,3.3,1.8,3.5,3.1,5.2,3.8,1.8,4.0,4.1,1.8,3.5,4.1,5.1,2.9,1.8,4.1,4.3,3.8,3.6,4.1,2.0,4.5,1.8,3.8,5.2,1.8,3.8,3.5,1.8,4.7,3.3,5.2,3.1,5.2,6.6
Dan,Gosling,MID,BOU,4900000,0,0,0.0,0.0,0.0,0,1038,0,0,0,0,0,0,0,0.0,523,-1,1,0,1,0.0,0,0.0,0,0,0,0,0,0.1,117,0,0,0,0,0,47,-1,0,0,Man City,Arsenal,Brighton,Everton,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yoan,Gouffran,MID,NEW,5000000,0,0,0.0,0.0,0.0,0,160,0,0,0,0,0,0,0,0.0,50,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,5,0,0,0,0,0,1,0,0,0,West Ham,Swansea,Stoke,Brighton,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Max,Gradel,MID,BOU,5000000,0,0,0.0,0.0,0.0,0,2414,0,0,0,0,0,0,0,0.0,1208,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,94,0,0,0,0,0,2,0,0,0,Man City,Arsenal,Brighton,Everton,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lee,Grant,GLK,STK,4500000,0,0,0.0,0.0,0.0,0,6020,0,0,0,0,0,0,0,0.0,3093,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.5,232,0,0,0,0,0,122,0,0,0,West Brom,Man Utd,Newcastle,Chelsea,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andre,Gray,FWD,WAT,6500000,4,5,2.5,3.84615384615385e-07,7.69230769230769e-07,0,31134,1,0,0,0,0,0,0,0.8,12489,0,0,5,0,0.4,0,2.5,0,0,1,0,1,2.0,18961,0,0,0,0,117,16124,0,0,3,Brighton,Southampton,Man City,Swansea,West Brom,2.5,2.2,1.2,3.3,1.8,3.0,2.8,3.8,1.7,2.6,3.5,1.2,1.2,3.8,3.0,1.2,3.8,2.0,1.2,3.2,1.2,1.8,1.4,1.2,3.7,1.7,1.2,2.7,1.8,2.0,1.2,1.8,1.7,3.6,2.2,1.8,4.2
Demarai,Gray,MID,LEI,5400000,1,2,0.33333333333333304,6.17283950617284e-08,3.7037037037037e-07,0,10121,0,0,0,0,0,0,0,0.4,5571,-1,1,2,1,0.2,0,1.0,0,0,0,0,0,0.6,1294,0,0,0,0,3,541,-1,0,6,Man Utd,Chelsea,Huddersfield,Liverpool,Bournemouth,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0
Pascal,Gro?,MID,BHA,5500000,2,4,0.666666666666667,1.2121212121212098e-07,7.27272727272727e-07,0,7256,0,4,0,0,0,0,0,0.7,5087,0,0,4,0,0.4,0,2.0,0,0,0,0,0,0.5,1901,0,0,0,0,151,401,0,0,9,Watford,West Brom,Bournemouth,Newcastle,Arsenal,0.3,0.3,0.3,0.4,0.3,0.6,0.3,0.3,0.5,1.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,2.9
Marko,Grujic,MID,LIV,4500000,0,0,0.0,0.0,0.0,0,2333,0,0,0,0,0,0,0,0.0,1149,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,569,0,0,0,0,0,210,0,0,0,Arsenal,Man City,Burnley,Leicester,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Johann Berg,Gudmundsson,MID,BUR,5000000,2,4,0.666666666666667,1.3333333333333302e-07,8e-07,0,702,0,2,0,0,0,0,0,0.8,412,0,0,4,0,0.4,0,2.0,0,0,0,0,0,0.1,579,0,0,0,0,152,244,0,0,17,Tottenham,Crystal Palace,Liverpool,Huddersfield,Everton,0.5,0.3,0.3,0.3,0.4,0.3,0.4,0.3,0.3,0.3,0.3,0.5,0.3,0.3,1.0,0.4,0.3,0.3,0.3,0.3,0.5,0.3,0.6,0.3,0.6,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,6.0
Idrissa,Gueye,MID,EVE,5000000,2,5,2.5,5e-07,1e-06,0,14394,0,1,0,0,0,0,0,1.0,9168,0,0,5,0,0.5,0,2.5,0,0,1,0,0,1.4,8790,0,0,0,0,180,3562,0,0,27,Chelsea,Tottenham,Man Utd,Bournemouth,Burnley,0.0,1.4,1.2,3.3,2.0,1.5,3.3,1.2,1.4,1.9,1.2,3.2,2.1,1.2,2.3,2.6,2.7,1.2,2.0,1.4,2.0,2.0,3.3,1.2,3.3,1.4,2.4,2.8,1.2,1.9,3.0,2.6,3.6,1.2,2.4,1.7,5.1
Ilkay,Gundogan,MID,MCI,5400000,0,0,0.0,0.0,0.0,0,6771,0,0,0,0,0,0,0,0.0,2996,-1,1,0,1,0.0,0,0.0,0,0,0,0,0,0.3,1691,0,0,0,0,0,831,-1,0,0,Bournemouth,Liverpool,Watford,Crystal Palace,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Florent,Hadergjonaj,DEF,HUD,4500000,0,0,0.0,0.0,0.0,0,5,0,0,0,0,0,0,0,0.0,5,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,38,0,0,0,0,0,38,0,0,0,Southampton,West Ham,Leicester,Burnley,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Massadio,Haidara,DEF,NEW,4000000,0,0,0.0,0.0,0.0,0,12852,0,0,0,0,0,0,0,0.0,7276,0,0,0,0,0.0,0,0.0,0,0,0,0,0,1.5,4950,0,0,0,0,0,2060,0,0,0,West Ham,Swansea,Stoke,Brighton,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sead,Haksabanovic,MID,WHU,5000000,0,0,0.0,0.0,0.0,0,5,0,0,0,0,0,0,0,0.0,5,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,12,0,0,0,0,0,12,0,0,0,Newcastle,Huddersfield,West Brom,Tottenham,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Hamer,GLK,LEI,4500000,0,0,0.0,0.0,0.0,0,441,0,0,0,0,0,0,0,0.0,218,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,109,0,0,0,0,0,50,0,0,0,Man Utd,Chelsea,Huddersfield,Liverpool,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grant,Hanley,DEF,NEW,4000000,0,0,0.0,0.0,0.0,0,17261,0,0,0,0,0,0,0,0.0,10053,0,0,0,0,0.0,0,0.0,0,0,0,0,0,1.9,4559,0,0,0,0,0,1714,0,0,0,West Ham,Swansea,Stoke,Brighton,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rekeem,Harper,MID,WBA,4500000,0,1,0.166666666666667,3.7037037037037e-08,2.22222222222222e-07,0,767,0,0,0,0,0,0,0,0.2,379,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0.0,1179,0,0,0,0,20,341,0,0,6,Stoke,Brighton,West Ham,Arsenal,Watford,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.7
Joe,Hart,GLK,WHU,4500000,1,1,0.5,1.11111111111111e-07,2.22222222222222e-07,0,71206,0,7,0,4,0,0,0,0.2,45492,0,0,1,0,0.1,0,0.5,0,0,0,0,0,11.5,15823,0,0,0,0,180,7370,0,0,28,Newcastle,Huddersfield,West Brom,Tottenham,Swansea,0.2,0.2,0.2,0.3,0.2,0.2,0.3,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.6,0.2,0.2,0.2,0.4,0.3,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.8,0.2,0.2,0.2,0.2,1.9
Isaac,Hayden,MID,NEW,4500000,1,3,1.5,3.3333333333333304e-07,6.66666666666667e-07,0,2342,1,3,0,0,0,0,0,0.7,1239,0,0,3,0,0.3,0,1.5,0,0,0,0,0,0.2,2998,0,0,0,0,165,1094,0,0,12,West Ham,Swansea,Stoke,Brighton,Liverpool,1.3,1.7,2.2,1.0,1.1,0.8,1.3,1.6,1.3,0.8,0.8,0.8,1.3,1.3,1.8,0.8,1.1,0.8,1.0,0.8,0.9,1.2,0.8,1.3,0.8,1.3,0.8,0.8,1.3,0.8,0.8,1.3,1.0,0.8,1.0,1.0,4.6
Eden,Hazard,MID,CHE,10500000,0,0,0.0,0.0,0.0,0,21443,0,0,0,0,0,0,0,0.0,8173,0,0,0,0,0.0,0,0.0,0,0,0,0,0,1.3,5627,0,0,0,0,0,4034,0,0,0,Everton,Leicester,Arsenal,Stoke,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tom,Heaton,GLK,BUR,5000000,2,4,2.0,4e-07,8e-07,0,53901,0,3,0,4,0,0,0,0.8,36031,0,0,4,0,0.4,0,2.0,0,0,0,0,0,8.0,10397,0,0,0,0,180,1452,0,0,26,Tottenham,Crystal Palace,Liverpool,Huddersfield,Everton,3.0,1.8,1.3,1.0,1.0,1.0,2.7,1.3,1.6,1.0,1.0,2.2,1.0,1.0,3.0,2.9,1.3,1.3,1.7,1.0,3.0,1.0,2.6,1.0,2.9,1.0,1.0,1.5,1.0,2.5,2.7,1.0,1.4,1.6,1.1,1.0,2.0
Michael,Hefele,DEF,HUD,4400000,1,1,0.166666666666667,3.78787878787879e-08,2.2727272727272702e-07,0,2825,0,0,0,0,0,0,0,0.2,1312,-1,1,1,1,0.1,0,0.5,0,0,0,0,0,0.1,940,0,0,0,0,1,802,-1,0,4,Southampton,West Ham,Leicester,Burnley,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4
Ahmed El-Sayed,Hegazi,DEF,WBA,4800000,8,23,11.5,2.39583333333333e-06,4.79166666666667e-06,0,32411,0,0,0,0,0,1,0,4.9,18618,3,-2,23,-3,2.4,0,11.5,5,0,2,0,0,24.2,789003,0,0,0,1,180,498592,2,0,63,Stoke,Brighton,West Ham,Arsenal,Watford,13.76,12.24,12.72,12.9,13.1,11.4,14.8,13.1,12.24,14.1,13.76,12.24,12.24,13.76,13.1,14.7,11.5,13.76,13.76,14.8,12.24,11.8,13.76,12.72,13.44,12.24,13.76,13.76,12.24,12.8,13.1,14.7,13.76,12.24,12.5,12.24,14.6
Tomer,Hemed,FWD,BHA,5000000,1,2,1.0,2e-07,4e-07,0,4716,0,0,0,0,0,0,0,0.4,2436,0,0,2,0,0.2,0,1.0,0,0,0,0,0,0.2,1368,0,0,0,0,83,552,0,0,2,Watford,West Brom,Bournemouth,Newcastle,Arsenal,0.6,0.5,0.7,0.8,0.5,0.6,1.3,0.5,0.7,1.5,0.5,0.6,0.6,0.5,0.8,0.5,0.5,0.5,0.8,0.7,0.5,0.5,0.5,1.4,0.5,0.5,1.1,0.5,0.6,0.7,0.5,0.6,0.5,1.0,0.5,0.5,1.3
Jordan,Henderson,MID,LIV,5500000,2,4,2.0,3.63636363636364e-07,7.27272727272727e-07,0,13484,1,3,0,0,0,0,0,0.7,8358,0,0,4,0,0.4,0,2.0,0,0,1,0,0,1.6,14354,0,0,0,0,180,6085,0,0,21,Arsenal,Man City,Burnley,Leicester,Newcastle,2.4,1.3,1.4,1.0,1.6,1.0,1.4,1.4,1.2,1.7,1.9,1.0,1.0,3.0,1.4,1.4,1.0,1.8,2.4,1.7,1.3,1.8,1.0,1.0,1.0,2.4,2.7,1.0,1.0,1.3,1.0,2.5,1.0,3.0,1.4,2.0,7.8
Jeff,Hendrick,MID,BUR,5500000,2,4,2.0,3.63636363636364e-07,7.27272727272727e-07,0,1537,0,3,0,0,0,0,0,0.7,1012,0,0,4,0,0.4,0,2.0,0,0,0,0,0,0.2,658,0,0,0,0,180,194,0,0,15,Tottenham,Crystal Palace,Liverpool,Huddersfield,Everton,0.0,1.1,1.2,1.0,2.1,1.1,2.4,1.4,1.6,1.0,1.2,2.5,1.2,1.0,3.0,2.1,1.0,1.0,1.5,1.0,2.5,1.0,2.7,1.0,2.9,1.0,1.8,2.3,1.0,1.5,2.0,1.2,1.2,1.0,1.2,1.2,9.1
Wayne,Hennessey,GLK,CRY,4500000,9,11,5.5,1.22222222222222e-06,2.44444444444444e-06,0,10769,0,4,0,16,0,0,0,2.4,5029,0,0,11,0,1.2,0,5.5,3,0,0,0,0,1.8,15254,0,0,0,0,180,14609,0,0,54,Swansea,Burnley,Southampton,Man City,Man Utd,6.3,8.2,6.3,8.2,5.0,6.5,7.3,6.1,8.2,6.6,8.2,7.3,7.3,7.3,6.1,3.5,8.2,7.7,5.8,5.8,5.3,4.3,5.5,7.3,3.7,6.0,5.0,7.9,6.1,7.8,7.3,7.3,8.2,6.9,5.3,7.3,9.9
Ander,Herrera,MID,MUN,5400000,1,1,0.166666666666667,3.08641975308642e-08,1.85185185185185e-07,0,97191,0,0,0,0,0,0,0,0.2,49610,-1,1,1,1,0.1,0,0.5,0,0,0,0,0,2.8,5122,0,0,0,0,5,1144,-1,0,2,Leicester,Stoke,Everton,Southampton,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Wesley,Hoedt,DEF,SOU,5000000,0,0,0.0,0.0,0.0,0,25,0,0,0,0,0,0,0,0.0,25,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,197,0,0,0,0,0,197,0,0,0,Huddersfield,Watford,Crystal Palace,Man Utd,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan,Hogg,MID,HUD,4500000,0,0,0.0,0.0,0.0,0,547,0,0,0,0,0,0,0,0.0,234,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,71,0,0,0,0,0,37,0,0,0,Southampton,West Ham,Leicester,Burnley,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pierre-Emile,H?jbjerg,MID,SOU,4500000,0,0,0.0,0.0,0.0,0,3570,0,0,0,0,0,0,0,0.0,1811,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.3,669,0,0,0,0,0,310,0,0,0,Huddersfield,Watford,Crystal Palace,Man Utd,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rob,Holding,DEF,ARS,4900000,0,1,0.166666666666667,3.40136054421769e-08,2.04081632653061e-07,0,42228,0,3,0,0,0,0,0,0.2,28708,-1,1,1,1,0.1,0,0.5,0,0,0,0,0,1.5,4712,0,0,0,0,66,673,-1,0,18,Liverpool,Bournemouth,Chelsea,West Brom,Brighton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,2.1
Jose,Holebas,DEF,WAT,5000000,6,10,5.0,1e-06,2e-06,0,13305,0,3,0,0,0,0,0,2.0,11206,0,0,10,0,1.0,0,5.0,0,0,1,0,1,0.7,17147,0,0,0,0,180,10206,0,0,45,Brighton,Southampton,Man City,Swansea,West Brom,0.0,6.0,3.4,7.5,7.5,5.1,7.5,7.5,4.1,3.6,7.5,2.8,3.8,7.5,7.5,3.6,7.5,4.4,4.0,7.5,3.8,3.9,5.6,4.0,5.8,4.1,5.0,4.6,5.3,5.0,2.9,6.2,5.0,7.5,5.0,5.4,13.7
Mason,Holgate,DEF,EVE,4400000,2,2,0.33333333333333304,7.575757575757571e-08,4.54545454545455e-07,0,21638,0,1,0,0,0,0,0,0.5,8367,-1,1,2,1,0.2,0,1.0,0,0,0,0,0,1.2,12657,0,0,0,0,90,12160,-1,0,7,Chelsea,Tottenham,Man Utd,Bournemouth,Burnley,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.5
Mark,Hudson,DEF,HUD,4000000,0,0,0.0,0.0,0.0,0,7988,0,0,0,0,0,0,0,0.0,3153,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.3,370,0,0,0,0,0,190,0,0,0,Southampton,West Ham,Leicester,Burnley,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Will,Hughes,MID,WAT,4900000,0,0,0.0,0.0,0.0,0,4614,0,0,0,0,0,0,0,0.0,2464,-1,1,0,1,0.0,0,0.0,0,0,0,0,0,0.2,299,0,0,0,0,0,131,-1,0,0,Brighton,Southampton,Man City,Swansea,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uwe,Hunemeier,DEF,BHA,4000000,0,0,0.0,0.0,0.0,0,62018,0,0,0,0,0,0,0,0.0,36923,0,0,0,0,0.0,0,0.0,0,0,0,0,0,6.0,17216,0,0,0,0,0,6488,0,0,0,Watford,West Brom,Bournemouth,Newcastle,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert,Huth,DEF,LEI,5000000,0,0,0.0,0.0,0.0,0,1687,0,0,0,0,0,0,0,0.0,635,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,216,0,0,0,0,0,114,0,0,0,Man Utd,Chelsea,Huddersfield,Liverpool,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordon,Ibe,MID,BOU,5000000,1,2,1.0,2e-07,4e-07,0,5559,0,0,0,0,0,0,0,0.4,3253,0,0,2,0,0.2,0,1.0,0,0,0,0,0,0.4,1312,0,0,0,0,104,426,0,0,6,Man City,Arsenal,Brighton,Everton,Leicester,0.5,0.5,0.5,0.5,0.7,0.7,0.5,0.5,0.8,0.5,0.9,0.5,0.5,0.7,0.5,0.6,0.6,0.7,1.0,0.5,0.7,0.6,0.7,1.5,0.5,0.8,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.9,5.2
