FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Rolando,Aarons,MID,NEW,4300000,2,5,0.25,5.8139534883720896e-08,1.16279069767442e-06,0,16814,0,2,0,0,0,0,0,1.2,604,-2,0,5,2,0.1,0,0.5,0,0,0,0,0,0.2,11265,0,0,0,0,136,546,0,0,19,Brighton,Stoke,Swansea,Man City,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.6
Tammy,Abraham,FWD,SWA,5700000,1,63,3.3,5.789473684210529e-07,1.10526315789474e-05,0,1088631,0,24,0,0,0,4,0,11.1,48438,2,0,63,-2,0.4,0,2.0,8,0,4,0,2,7.1,1285611,0,0,0,1,1334,8792,0,0,185,Watford,Tottenham,Newcastle,Liverpool,Arsenal,3.4,3.3,3.4,3.2,3.6,3.3,3.2,2.8,3.7,2.8,3.6,2.4,3.1,3.7,2.9,2.6,3.4,4.3,82.9
Charlie,Adam,MID,STK,4700000,1,4,0.2,4.25531914893617e-08,8.51063829787234e-07,0,6528,0,2,0,0,0,0,0,0.9,138,-3,0,4,3,0.1,0,0.3,0,0,0,0,0,0.1,2411,0,0,0,0,49,56,0,0,20,Chelsea,Newcastle,Man Utd,Huddersfield,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.1
,Adam Smith,DEF,BOU,4800000,1,27,1.5,3.125e-07,5.625e-06,0,38680,5,26,0,0,0,0,0,5.6,660,-2,0,27,2,0.1,0,0.5,0,0,2,0,0,0.4,4961,0,0,0,0,1406,279,0,0,233,Everton,Brighton,Arsenal,West Ham,Chelsea,0.9,1.0,1.2,1.0,0.9,1.1,0.8,1.0,0.8,1.1,1.3,1.2,2.1,0.8,1.0,0.9,0.9,0.9,49.3
Oluwatosin,Adarabioyo,DEF,MCI,4000000,0,0,0.0,0.0,0.0,0,70,0,0,0,0,0,0,0,0.0,70,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,266,0,0,0,0,0,266,0,0,0,Crystal Palace,Watford,Liverpool,Newcastle,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Adrian,GLK,WHU,4300000,3,25,1.25,2.90697674418605e-07,5.81395348837209e-06,0,26469,2,8,0,19,0,0,0,5.8,6453,-2,0,25,2,1.0,0,4.2,1,0,3,0,0,1.6,78462,0,0,0,0,540,12338,0,0,121,West Brom,Tottenham,Huddersfield,Bournemouth,Crystal Palace,0.0,1.6,0.6,0.8,1.8,0.6,1.0,0.6,0.6,0.9,0.8,0.9,0.6,0.9,0.6,0.6,0.6,0.7,12.9
Ibrahim,Afellay,MID,STK,4800000,0,4,0.2,4.1666666666666696e-08,8.33333333333333e-07,0,1456,1,6,0,0,0,0,0,0.8,34,-2,0,4,2,0.1,0,0.3,0,0,0,0,0,0.0,1013,0,0,0,0,92,34,0,0,12,Chelsea,Newcastle,Man Utd,Huddersfield,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9
Benik,Afobe,FWD,BOU,5700000,1,20,1.0,1.75438596491228e-07,3.50877192982456e-06,0,31133,0,9,0,0,0,0,0,3.5,347,-3,0,20,3,0.1,0,0.8,0,0,0,0,1,0.2,6216,0,0,0,0,417,238,0,0,56,Everton,Brighton,Arsenal,West Ham,Chelsea,0.6,0.5,0.5,0.5,0.5,0.7,0.5,0.6,0.5,0.5,0.6,0.5,0.6,0.5,0.5,0.5,0.5,0.5,24.7
Sergio,Aguero,FWD,MCI,11600000,2,104,6.9,5.94827586206897e-07,8.96551724137931e-06,0,2517175,0,4,0,0,0,12,0,9.0,71464,1,-1,104,-1,0.4,0,4.5,16,0,9,0,4,19.1,2866575,0,0,0,2,1174,142521,1,0,429,Crystal Palace,Watford,Liverpool,Newcastle,West Brom,8.9,8.8,8.1,9.2,9.6,8.6,9.2,7.3,7.6,9.1,9.9,8.7,9.5,8.3,9.3,8.7,10.1,9.2,170.8
Nathan,Ake,DEF,BOU,4900000,9,56,2.8,5.714285714285711e-07,1.14285714285714e-05,0,302913,3,31,0,0,0,1,0,11.4,4863,-1,0,56,1,0.4,0,2.2,5,0,4,0,1,4.1,126105,0,0,0,0,1792,25819,0,0,347,Everton,Brighton,Arsenal,West Ham,Chelsea,2.4,2.7,3.1,2.8,2.6,3.0,2.1,2.7,2.0,2.8,3.3,3.1,4.0,2.1,2.8,2.5,2.6,2.5,66.2
Marc,Albrighton,MID,LEI,5500000,8,64,3.2,5.81818181818182e-07,1.16363636363636e-05,0,183933,3,23,0,0,0,1,0,11.6,5901,0,0,64,0,0.7,0,3.8,9,0,3,0,5,1.9,188001,0,0,0,1,1395,8547,0,0,268,Liverpool,Huddersfield,Chelsea,Watford,Everton,1.9,3.7,2.3,2.6,3.0,3.7,1.8,3.0,3.5,2.7,3.3,2.2,3.3,2.6,3.0,2.4,3.4,2.1,85.0
Toby,Alderweireld,DEF,TOT,5800000,0,38,1.9,3.27586206896552e-07,6.55172413793103e-06,0,630507,3,7,0,0,0,0,0,6.6,7288,-2,0,38,2,0.0,0,0.0,3,0,5,0,0,5.0,160557,0,0,0,0,900,53,0,0,200,Swansea,West Ham,Everton,Southampton,Man Utd,0.0,0.0,0.0,0.0,0.0,1.0,1.8,2.3,1.9,1.1,1.5,1.3,1.3,1.2,1.4,1.8,1.3,1.3,27.7
Trent,Alexander-Arnold,DEF,LIV,4200000,14,31,1.55,3.6904761904761895e-07,7.380952380952381e-06,0,179327,2,9,0,0,0,1,0,7.4,5729,-3,0,31,3,0.9,0,3.8,4,0,3,0,0,1.9,148944,0,0,0,1,619,43855,0,0,158,Leicester,Burnley,Man City,Swansea,Huddersfield,0.9,0.9,0.9,0.8,0.8,1.2,0.9,1.6,1.1,0.8,1.3,1.8,0.8,1.0,0.9,1.3,0.9,1.6,42.9
Joe,Allen,MID,STK,5100000,6,60,3.2,6.274509803921571e-07,1.1764705882352901e-05,0,171046,4,34,0,0,0,1,0,11.8,4315,-4,0,60,4,1.0,0,5.3,7,0,2,0,4,1.5,42240,0,0,0,1,1692,11095,0,0,314,Chelsea,Newcastle,Man Utd,Huddersfield,Watford,2.3,3.4,1.7,3.8,2.7,3.0,3.3,2.6,2.7,1.9,3.9,1.9,2.7,2.5,3.1,1.8,3.1,3.2,93.7
Bamidele,Alli,MID,TOT,9000000,15,92,4.8,5.33333333333333e-07,1.02222222222222e-05,0,1768514,3,18,0,0,0,4,0,10.2,27361,-5,0,92,5,0.6,0,5.5,7,0,7,0,8,11.2,610464,0,0,0,2,1564,13615,0,0,287,Swansea,West Ham,Everton,Southampton,Man Utd,0.0,11.8,6.9,4.8,5.2,3.4,6.1,4.3,6.7,5.2,6.1,4.2,4.5,3.8,4.0,5.1,4.8,5.6,133.7
Marcos,Alonso,DEF,CHE,7200000,14,110,5.5,7.63888888888889e-07,1.52777777777778e-05,0,849443,5,14,0,0,0,5,0,15.5,10400,2,-1,110,-2,1.0,0,7.0,11,0,9,0,1,22.6,1147539,0,0,0,4,1709,174743,1,0,417,Stoke,Arsenal,Leicester,Brighton,Bournemouth,7.6,5.4,6.5,6.5,6.9,7.3,8.0,5.3,5.9,7.9,6.8,7.3,8.1,6.8,7.9,6.0,7.2,6.4,133.2
Daniel,Amartey,MID,LEI,4300000,0,-1,-0.05,-1.16279069767442e-08,-2.3255813953488398e-07,0,16888,0,3,0,0,0,0,0,-0.2,638,-2,0,-1,2,-0.1,0,-0.3,0,0,0,0,0,0.2,12494,0,0,0,0,34,882,0,1,-6,Liverpool,Huddersfield,Chelsea,Watford,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
Ethan,Ampadu,MID,CHE,4500000,0,1,0.05,1.1111111111111102e-08,2.22222222222222e-07,0,404,0,1,0,0,0,0,0,0.2,41,0,0,1,0,0.0,0,0.2,0,0,0,0,0,0.0,504,0,0,0,0,10,32,0,0,6,Stoke,Arsenal,Leicester,Brighton,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
Nordin,Amrabat,MID,WAT,5000000,0,6,2.0,4e-07,1.2e-06,0,7552,0,3,0,0,0,0,0,1.2,24,0,0,6,0,0.0,0,0.0,0,0,1,0,0,0.0,3620,0,0,0,0,198,0,0,0,11,Swansea,Man City,Southampton,Leicester,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
Keshi,Anderson,FWD,CRY,4500000,0,0,0.0,0.0,0.0,0,42955,0,0,0,0,0,0,0,0.0,1237,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,54459,0,0,0,0,0,856,0,0,0,Man City,Southampton,Burnley,Arsenal,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michail,Antonio,MID,WHU,7400000,0,40,2.7,3.64864864864865e-07,5.40540540540541e-06,0,80064,1,16,0,0,0,1,0,5.4,1998,-1,0,40,1,0.3,0,2.0,1,0,6,0,1,0.2,77522,0,0,0,0,1061,102,0,0,94,West Brom,Tottenham,Huddersfield,Bournemouth,Crystal Palace,0.0,0.0,1.8,2.9,2.5,1.5,2.2,1.4,2.3,2.5,2.2,2.5,1.5,2.5,1.4,1.5,1.8,3.2,61.7
Scott,Arfield,MID,BUR,4900000,5,47,2.35,4.79591836734694e-07,9.59183673469388e-06,0,22564,3,12,0,0,0,2,0,9.6,1676,-1,0,47,1,1.0,0,4.7,6,0,5,0,2,0.4,37285,0,0,0,2,1000,8159,0,0,141,Huddersfield,Liverpool,Crystal Palace,Man Utd,Newcastle,1.6,1.5,1.4,1.7,1.8,1.2,2.0,1.9,2.5,1.5,1.7,1.6,1.6,1.8,1.5,2.0,1.2,2.2,44.3
Marko,Arnautovic,MID,WHU,6900000,15,54,2.7,3.9130434782608705e-07,7.82608695652174e-06,0,130757,2,25,0,0,0,5,0,7.8,23370,-1,-1,54,1,1.0,0,7.0,4,0,3,0,0,2.5,169598,0,0,0,1,1005,60768,1,1,164,West Brom,Tottenham,Huddersfield,Bournemouth,Crystal Palace,0.0,4.3,1.8,2.9,2.5,1.5,2.2,1.4,2.3,2.5,2.2,2.5,1.5,2.5,1.4,1.5,1.8,3.2,88.4
Harry,Arter,MID,BOU,4800000,0,24,2.2,4.58333333333333e-07,5e-06,0,37605,4,11,0,0,0,1,0,5.0,1043,-2,0,24,2,0.0,0,0.2,0,0,3,0,0,0.4,12063,0,0,0,0,877,22,0,0,137,Everton,Brighton,Arsenal,West Ham,Chelsea,0.0,1.2,1.9,1.3,1.2,1.7,1.4,1.9,1.4,1.5,2.0,1.5,1.7,1.1,1.5,1.5,2.2,1.4,25.5
Christian,Atsu,MID,NEW,4800000,1,57,3.6,7.5e-07,1.1875e-05,0,427838,1,14,0,0,0,2,0,11.9,4781,-2,0,57,2,0.7,0,3.3,5,0,3,0,4,1.6,371526,0,0,0,1,1191,21011,0,0,177,Brighton,Stoke,Swansea,Man City,Burnley,3.9,3.1,4.4,2.2,3.6,3.0,3.2,3.6,2.3,3.6,2.5,4.4,3.1,3.9,3.6,4.1,3.3,3.3,75.4
Serge,Aurier,DEF,TOT,5900000,1,34,1.7,2.88135593220339e-07,5.7627118644067805e-06,0,47885,0,8,0,0,0,1,0,5.8,4703,-1,0,34,1,0.7,0,4.0,5,0,3,0,0,0.5,63681,0,0,0,2,726,5223,0,1,137,Swansea,West Ham,Everton,Southampton,Man Utd,0.0,2.7,1.1,1.1,1.3,0.8,1.5,2.0,1.6,0.9,1.3,1.1,1.1,1.0,1.2,1.5,1.1,1.1,37.1
Charlie,Austin,FWD,SOU,6100000,0,53,2.65,4.3442622950819704e-07,8.68852459016394e-06,0,367918,1,10,0,0,0,6,0,8.7,66873,-4,1,53,4,0.7,0,4.0,9,0,1,0,0,1.9,394961,0,0,0,1,596,1683,-1,0,163,Man Utd,Crystal Palace,Watford,Tottenham,Brighton,0.0,0.0,2.5,2.3,2.8,2.2,2.3,2.0,3.1,2.5,2.2,2.0,1.5,1.8,2.4,2.8,2.0,2.1,69.5
Andre,Ayew,MID,WHU,6800000,2,45,2.25,3.30882352941176e-07,6.61764705882353e-06,0,91310,2,24,0,0,0,3,0,6.6,1137,-2,0,45,2,0.2,1,1.5,2,0,1,0,2,1.0,41202,0,0,0,0,854,173,0,0,160,West Brom,Tottenham,Huddersfield,Bournemouth,Crystal Palace,0.0,3.3,1.3,2.2,1.9,1.1,1.6,1.1,1.7,1.9,1.7,1.9,1.1,1.9,1.1,1.1,1.3,2.5,47.1
Jordan,Ayew,FWD,SWA,5000000,2,53,2.6,5.2e-07,1.06e-05,0,332884,0,27,0,0,0,2,0,10.6,14536,0,0,53,0,0.5,0,2.7,3,0,5,0,2,3.5,389189,0,0,0,0,1505,22789,0,0,176,Watford,Tottenham,Newcastle,Liverpool,Arsenal,2.4,2.3,2.4,2.3,2.5,2.3,2.2,1.9,2.6,1.9,2.5,1.6,2.1,2.6,2.0,1.8,2.3,3.1,79.8
Cesar,Azpilicueta,DEF,CHE,7000000,12,107,5.6,8e-07,1.52857142857143e-05,0,565545,1,14,0,0,0,1,0,15.5,15617,5,-1,107,-5,0.7,0,5.2,15,0,9,0,6,23.4,1118235,1,0,0,3,1710,99797,1,0,503,Stoke,Arsenal,Leicester,Brighton,Bournemouth,7.8,5.5,6.7,6.6,7.1,7.5,8.1,5.4,6.1,8.0,6.9,7.5,8.2,7.0,8.1,6.2,7.3,6.5,92.1
Daniel,Bachmann,GLK,WAT,4000000,0,0,0.0,0.0,0.0,0,429,0,0,0,0,0,0,0,0.0,309,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1771,0,0,0,0,0,1208,0,0,0,Swansea,Man City,Southampton,Leicester,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric,Bailly,DEF,MUN,6000000,0,46,5.8,9.66666666666667e-07,7.66666666666667e-06,0,847170,2,3,0,0,0,1,0,7.7,9108,0,0,46,0,0.0,0,0.0,3,0,6,0,0,6.0,580610,0,0,0,1,720,61,0,0,198,Southampton,Everton,Stoke,Burnley,Tottenham,0.0,0.0,0.0,0.0,0.0,8.7,6.2,8.5,6.5,8.1,6.3,7.8,5.7,8.7,5.8,8.7,6.2,8.1,28.3
Leighton,Baines,DEF,EVE,5700000,0,36,2.8,4.91228070175439e-07,6.31578947368421e-06,0,411527,1,25,0,0,0,2,0,6.3,7130,-3,0,36,3,0.0,0,0.0,2,0,1,0,1,3.2,65023,0,0,0,1,1099,56,0,0,189,Bournemouth,Man Utd,Tottenham,West Brom,Leicester,0.0,0.0,0.0,0.0,0.0,1.7,4.1,2.9,2.3,3.8,2.3,2.3,2.9,2.0,2.8,1.9,3.0,2.6,51.0
Tiemoue,Bakayoko,MID,CHE,5000000,3,58,3.2,6.4e-07,1.1599999999999999e-05,0,244963,2,10,0,0,0,2,0,11.6,10863,0,0,58,0,0.7,0,3.3,5,0,7,0,2,2.6,327139,0,0,0,1,1345,8508,0,0,260,Stoke,Arsenal,Leicester,Brighton,Bournemouth,3.0,1.9,3.0,2.2,3.5,2.7,3.5,1.7,1.7,3.1,2.5,2.7,3.5,2.7,3.8,3.2,2.5,2.9,81.4
Sam,Baldock,FWD,BHA,4900000,0,0,0.0,0.0,0.0,0,1847,0,0,0,0,0,0,0,0.0,95,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,1341,0,0,0,0,0,130,0,0,0,Newcastle,Bournemouth,West Brom,Chelsea,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beni,Baningime,MID,EVE,4500000,1,5,0.25,5.5555555555555594e-08,1.11111111111111e-06,0,266,0,1,0,0,0,0,0,1.1,30,0,0,5,0,0.1,0,0.3,0,0,0,0,0,0.0,386,0,0,0,0,145,46,0,0,17,Bournemouth,Man Utd,Tottenham,West Brom,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
Phil,Bardsley,DEF,BUR,4300000,0,21,1.05,2.44186046511628e-07,4.88372093023256e-06,0,10261,3,7,0,0,0,0,0,4.9,1603,-2,0,21,2,0.7,0,3.2,0,0,3,0,0,0.5,26596,0,0,0,0,630,7425,0,0,128,Huddersfield,Liverpool,Crystal Palace,Man Utd,Newcastle,0.5,0.5,1.1,0.6,0.5,0.5,0.5,0.6,0.5,0.6,0.6,0.5,0.7,0.5,0.5,0.9,0.5,0.5,23.6
Ross,Barkley,MID,EVE,7300000,0,0,0.0,0.0,0.0,0,9785,0,0,0,0,0,0,0,0.0,87,-2,1,0,2,0.0,0,0.0,0,0,0,0,0,0.1,923,0,0,0,0,0,20,-1,0,0,Bournemouth,Man Utd,Tottenham,West Brom,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ashley,Barnes,FWD,BUR,5200000,5,34,1.8,3.46153846153846e-07,6.53846153846154e-06,0,53614,4,7,0,0,0,3,0,6.5,2846,-3,0,34,3,0.4,0,2.3,2,0,2,0,0,0.8,52385,0,0,0,0,726,20207,0,0,117,Huddersfield,Liverpool,Crystal Palace,Man Utd,Newcastle,1.0,1.2,1.2,1.4,1.3,1.1,1.1,1.4,1.5,1.0,1.0,1.2,1.3,1.5,1.5,1.6,0.9,1.6,53.4
Modou,Barrow,MID,SWA,5000000,0,0,0.0,0.0,0.0,0,259,0,0,0,0,0,0,0,0.0,4,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,47,0,0,0,0,0,1,0,0,0,Watford,Tottenham,Newcastle,Liverpool,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gareth,Barry,MID,WBA,4500000,2,42,2.5,5.55555555555556e-07,9.33333333333333e-06,0,112002,3,22,0,0,0,1,0,9.3,2314,0,0,42,0,0.4,0,1.8,0,0,3,0,2,1.0,61387,0,0,0,0,1350,1187,0,0,205,Arsenal,West Ham,Brighton,Everton,Man City,2.4,1.5,2.4,1.9,1.2,2.2,1.4,2.8,1.7,2.1,1.9,2.2,2.7,1.2,1.8,1.9,1.9,1.5,66.9
Kyle,Bartley,DEF,SWA,4300000,0,3,0.15,3.48837209302326e-08,6.976744186046509e-07,0,5272,0,1,0,0,0,0,0,0.7,42,-2,0,3,2,0.0,0,0.0,0,0,0,0,0,0.0,751,0,0,0,0,75,17,0,0,18,Watford,Tottenham,Newcastle,Liverpool,Arsenal,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.9
Michy,Batshuayi,FWD,CHE,8100000,1,19,1.9,2.34567901234568e-07,2.34567901234568e-06,0,165373,0,7,0,0,0,2,0,2.3,1203,-4,0,19,4,0.1,0,0.5,3,0,0,0,0,0.6,108017,1,0,0,1,242,395,0,0,63,Stoke,Arsenal,Leicester,Brighton,Bournemouth,2.0,1.0,1.6,1.1,1.7,1.4,1.7,1.0,1.2,1.8,1.1,1.4,1.6,1.3,1.8,1.2,1.4,1.4,17.7
Jan,Bednarek,DEF,SOU,4200000,0,0,0.0,0.0,0.0,0,8606,0,0,0,0,0,0,0,0.0,132,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.1,1581,0,0,0,0,0,55,0,0,0,Man Utd,Crystal Palace,Watford,Tottenham,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asmir,Begovic,GLK,BOU,4500000,1,65,3.3,7.33333333333333e-07,1.44444444444444e-05,0,179058,2,31,0,59,0,0,0,14.4,8582,0,0,65,0,0.5,0,2.3,4,0,4,0,0,4.4,130372,0,0,1,3,1800,2103,0,0,341,Everton,Brighton,Arsenal,West Ham,Chelsea,3.1,3.4,3.9,3.6,3.3,3.8,2.7,3.4,2.6,3.6,4.1,4.0,4.7,2.7,3.5,3.3,3.3,3.2,42.2
Valon,Behrami,MID,WAT,4500000,0,0,0.0,0.0,0.0,0,9716,0,0,0,0,0,0,0,0.0,58,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,627,0,0,0,0,0,2,0,0,0,Swansea,Man City,Southampton,Leicester,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hector,Bellerin,DEF,ARS,6000000,1,75,3.8,6.33333333333333e-07,1.25e-05,0,521305,3,25,0,0,0,0,0,12.7,21014,0,-1,75,0,0.5,0,3.2,5,0,9,0,2,11.4,390795,0,0,0,1,1800,58042,1,0,381,West Brom,Chelsea,Bournemouth,Crystal Palace,Swansea,3.4,5.1,2.8,5.7,2.8,4.2,2.8,4.0,3.5,5.2,2.6,5.0,4.9,3.0,5.7,2.4,5.0,2.8,96.2
Yohan,Benalouane,DEF,LEI,4300000,0,0,0.0,0.0,0.0,0,3048,0,0,0,0,0,0,0,0.0,72,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,1035,0,0,0,0,0,48,0,0,0,Liverpool,Huddersfield,Chelsea,Watford,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian,Benteke,FWD,CRY,7600000,2,29,2.1,2.7631578947368396e-07,3.8157894736842105e-06,0,399969,5,18,0,0,0,1,0,3.8,3317,-4,0,29,4,0.4,1,2.7,3,0,3,0,1,2.0,56278,0,0,0,0,1118,3336,0,0,25,Man City,Southampton,Burnley,Arsenal,West Ham,1.5,1.5,1.6,1.0,1.3,2.0,1.3,1.7,1.9,1.0,1.3,1.7,1.6,2.1,1.6,1.9,1.9,2.1,63.7
Saido,Berahino,FWD,STK,5600000,0,12,0.6,1.07142857142857e-07,2.1428571428571398e-06,0,32613,0,3,0,0,0,0,0,2.1,380,-4,0,12,4,0.0,1,0.2,0,0,2,0,1,0.3,12854,0,0,0,0,274,139,0,0,24,Chelsea,Newcastle,Man Utd,Huddersfield,Watford,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,12.8
Steven,Berghuis,MID,WAT,5000000,0,0,0.0,0.0,0.0,0,223,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,30,0,0,0,0,0,0,0,0,0,Swansea,Man City,Southampton,Leicester,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Bernardo Silva,MID,MCI,7400000,3,43,2.15,2.90540540540541e-07,5.81081081081081e-06,0,102877,0,3,0,0,0,1,0,5.8,1036,-6,0,43,6,0.4,0,3.2,0,0,3,0,4,0.6,23704,0,0,0,0,560,947,0,0,190,Crystal Palace,Watford,Liverpool,Newcastle,West Brom,1.3,1.3,1.1,1.7,1.8,1.4,1.5,1.1,1.4,1.4,1.7,1.7,1.3,1.1,2.0,1.4,2.0,1.5,62.1
Ryan,Bertrand,DEF,SOU,5300000,0,57,3.2,6.0377358490566e-07,1.07547169811321e-05,0,718681,0,24,0,0,0,0,0,10.8,48574,-2,1,57,2,0.3,0,1.7,4,0,4,0,3,5.4,276922,0,0,0,1,1615,165,-1,0,321,Man Utd,Crystal Palace,Watford,Tottenham,Brighton,0.0,4.5,3.9,3.4,4.3,3.2,3.3,3.2,3.6,2.9,2.7,3.5,2.4,3.6,2.6,3.1,2.1,2.6,81.8
Muhamed,Besic,MID,EVE,4300000,0,2,0.1,2.32558139534884e-08,4.65116279069767e-07,0,12150,0,0,0,0,0,0,0,0.5,361,-2,0,2,2,0.0,0,0.0,0,0,0,0,0,0.2,9958,0,0,0,0,46,209,0,0,10,Bournemouth,Man Utd,Tottenham,West Brom,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Philip,Billing,MID,HUD,4400000,0,12,0.6,1.36363636363636e-07,2.7272727272727298e-06,0,36603,2,5,0,0,0,0,0,2.7,386,-1,0,12,1,0.0,0,0.0,0,0,3,0,0,0.2,31614,0,0,0,0,420,12,0,0,52,Burnley,Leicester,West Ham,Stoke,Liverpool,0.0,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,12.6
Daley,Blind,DEF,MUN,5200000,0,19,0.95,1.82692307692308e-07,3.65384615384615e-06,0,180107,0,0,0,0,0,0,0,3.7,1569,-3,0,19,3,0.0,0,0.0,0,0,3,0,0,1.0,134564,0,0,0,0,271,772,0,0,84,Southampton,Everton,Stoke,Burnley,Tottenham,0.6,0.5,0.6,0.5,0.5,0.7,0.5,0.6,0.8,0.5,0.5,0.5,0.5,0.7,0.5,0.6,0.5,0.6,14.8
Jeremie,Boga,MID,CHE,6000000,0,1,1.0,1.66666666666667e-07,1.66666666666667e-07,0,968,0,0,0,0,0,0,0,0.2,5,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,533,0,0,0,0,17,2,0,0,1,Stoke,Arsenal,Leicester,Brighton,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Bojan,MID,STK,5500000,0,2,2.0,3.63636363636364e-07,3.63636363636364e-07,0,6500,0,1,0,0,0,0,0,0.4,17,0,0,2,0,0.0,0,0.0,0,0,0,0,0,0.0,1868,0,0,0,0,71,2,0,0,5,Chelsea,Newcastle,Man Utd,Huddersfield,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9
