FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Ramiro,Funes Mori,DEF,EVE,4900000,0,0,0.0,0.0,0.0,0,1155,0,0,0,0,0,0,0,0.0,24,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,541,0,0,0,0,0,28,0,0,0,Watford,Burnley,Brighton,Stoke,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manolo,Gabbiadini,FWD,SOU,6200000,0,46,2.1,3.38709677419355e-07,7.41935483870968e-06,0,495103,2,14,0,0,0,3,0,7.4,1526,-8,0,46,8,0.0,0,0.0,4,0,4,0,0,1.2,260220,0,0,0,1,940,424,0,0,136,Burnley,Stoke,Newcastle,West Ham,Arsenal,1.5,2.1,1.7,0.0,1.4,1.1,1.2,1.6,1.9,1.5,1.5,41.1
Ali,Gabr,DEF,WBA,4500000,0,0,0.0,0.0,0.0,0,2256,0,0,0,0,0,0,0,0.0,752,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,6088,0,0,0,0,0,740,0,0,0,Huddersfield,Watford,Leicester,Bournemouth,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Gabriel,DEF,ARS,5000000,0,0,0.0,0.0,0.0,0,2258,0,0,0,0,0,0,0,0.0,29,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,351,0,0,0,0,0,1,0,0,0,Man City,Brighton,Watford,Stoke,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Gamez,DEF,NEW,3900000,0,9,0.33333333333333304,8.54700854700855e-08,2.3076923076923098e-06,0,221226,0,0,0,0,0,0,0,2.3,2890,-1,0,9,1,0.0,0,0.0,2,0,1,0,0,1.7,196083,0,0,0,0,97,1942,0,0,38,Bournemouth,Liverpool,Southampton,Tottenham,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,8.4
Dwight,Gayle,FWD,NEW,6100000,5,56,2.07407407407407,3.4001214329083197e-07,9.18032786885246e-06,0,183557,2,24,0,0,0,3,0,9.2,1607,-4,0,56,4,0.4,0,2.7,4,0,2,0,2,0.8,105422,0,0,0,1,1228,1640,0,0,176,Bournemouth,Liverpool,Southampton,Tottenham,Huddersfield,1.6,1.2,1.8,1.1,2.2,1.5,1.9,1.4,2.0,1.6,1.2,84.6
Paulo,Gazzaniga,GLK,TOT,4200000,0,9,0.33333333333333304,7.93650793650794e-08,2.1428571428571398e-06,0,5087,0,0,0,3,0,0,0,2.1,164,-3,0,9,3,0.0,0,0.0,2,0,1,0,0,0.1,6489,0,0,0,0,90,192,0,0,26,Crystal Palace,Huddersfield,Bournemouth,Newcastle,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.7
Kieran,Gibbs,DEF,WBA,5000000,0,59,2.7,5.4e-07,1.18e-05,0,42079,2,29,0,0,0,0,0,11.8,1080,0,0,59,0,0.0,0,0.0,1,0,5,0,2,0.4,48124,0,0,0,0,1896,993,0,0,320,Huddersfield,Watford,Leicester,Bournemouth,Burnley,3.3,2.5,2.7,1.7,3.1,2.7,1.6,2.9,1.8,2.9,3.1,70.7
Olivier,Giroud,FWD,CHE,8200000,5,43,2.4,2.9268292682926804e-07,5.243902439024389e-06,0,162885,0,7,0,0,0,4,0,5.2,25532,-3,0,43,3,0.3,0,2.3,4,0,2,0,1,1.9,147031,0,0,0,1,460,8525,0,0,153,Man Utd,Man City,Crystal Palace,Tottenham,West Ham,1.4,1.7,2.5,0.0,2.0,2.4,2.2,2.7,1.7,1.9,1.9,69.7
Connor,Goldson,DEF,BHA,3900000,0,5,0.185185185185185,4.74833808167141e-08,1.28205128205128e-06,0,96344,1,4,0,0,0,0,0,1.3,5982,-1,0,5,1,0.0,0,0.0,0,0,1,0,0,3.0,203345,0,0,0,0,180,10071,0,0,33,Swansea,Arsenal,Everton,Leicester,Huddersfield,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,9.7
Heurelho,Gomes,GLK,WAT,4500000,0,62,2.7,6e-07,1.3777777777777801e-05,0,157631,0,39,0,61,0,0,0,13.8,4729,0,0,62,0,0.0,0,0.0,4,0,5,0,0,1.4,132112,0,0,0,0,2038,79,0,0,386,Everton,West Brom,Arsenal,Liverpool,Bournemouth,0.0,2.8,2.2,2.4,2.3,2.8,2.1,3.8,2.1,2.3,1.9,45.1
Joseph,Gomez,DEF,LIV,4700000,0,71,3.5,7.4468085106383e-07,1.5106382978723401e-05,0,510284,2,20,0,0,0,0,0,15.1,33362,2,0,71,-2,0.4,0,2.0,6,0,7,0,2,4.5,683544,0,0,0,2,1631,6734,0,0,409,West Ham,Newcastle,Man Utd,Watford,Crystal Palace,4.7,3.6,2.8,4.4,4.3,2.5,3.5,3.0,4.4,3.4,4.7,64.4
Dan,Gosling,MID,BOU,4800000,1,36,1.33333333333333,2.77777777777778e-07,7.499999999999999e-06,0,7169,5,24,0,0,0,1,0,7.5,257,-2,0,36,2,0.4,0,1.7,2,0,1,0,1,0.1,6356,0,0,0,0,1182,186,0,0,147,Newcastle,Leicester,Tottenham,West Brom,Watford,0.8,0.7,0.7,1.0,0.7,0.8,0.7,0.7,0.7,0.8,0.7,53.6
Yoan,Gouffran,MID,NEW,5000000,0,0,0.0,0.0,0.0,0,255,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,33,0,0,0,0,0,0,0,0,0,Bournemouth,Liverpool,Southampton,Tottenham,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Max,Gradel,MID,BOU,5000000,0,0,0.0,0.0,0.0,0,4061,0,0,0,0,0,0,0,0.0,31,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,139,0,0,0,0,0,1,0,0,0,Newcastle,Leicester,Tottenham,West Brom,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lee,Grant,GLK,STK,4200000,0,5,0.185185185185185,4.4091710758377406e-08,1.19047619047619e-06,0,27414,0,7,0,8,0,0,0,1.2,329,-3,0,5,3,0.0,0,0.0,0,0,0,0,0,0.3,9706,0,0,0,0,270,211,0,0,44,Leicester,Southampton,Man City,Everton,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.3
Andre,Gray,FWD,WAT,6300000,1,66,2.5,3.9682539682539704e-07,1.04761904761905e-05,0,293720,1,25,0,0,0,4,0,10.5,6683,-2,0,66,2,0.2,0,1.0,3,0,5,0,3,1.5,250856,0,0,0,0,1253,1445,0,0,193,Everton,West Brom,Arsenal,Liverpool,Bournemouth,2.6,2.7,1.4,1.6,2.5,2.2,2.0,2.6,1.6,2.3,1.5,90.0
Demarai,Gray,MID,LEI,5300000,0,57,2.3,4.33962264150943e-07,1.07547169811321e-05,0,138189,2,21,0,0,0,3,0,10.8,2983,-2,0,57,2,0.2,0,1.0,2,0,3,0,1,0.7,129903,0,0,0,0,1182,681,0,0,215,Stoke,Bournemouth,West Brom,Brighton,Newcastle,2.0,2.1,1.5,0.0,1.2,2.1,1.4,1.8,1.3,2.2,1.2,79.0
Robert,Green,GLK,HUD,4000000,0,0,0.0,0.0,0.0,0,5412,0,0,0,0,0,0,0,0.0,222,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,12815,0,0,0,0,0,310,0,0,0,West Brom,Tottenham,Swansea,Crystal Palace,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pascal,Gro?,MID,BHA,5900000,2,122,4.5,7.627118644067799e-07,2.06779661016949e-05,0,1397570,1,31,0,0,0,5,0,20.7,36840,4,-1,122,-4,1.0,0,5.7,20,0,8,0,6,17.5,2228329,0,0,0,2,2059,88404,1,0,461,Swansea,Arsenal,Everton,Leicester,Huddersfield,5.6,6.0,4.6,0.0,5.6,6.3,3.8,4.9,4.0,4.8,3.1,177.1
Marko,Grujic,MID,LIV,4200000,0,3,1.0,2.38095238095238e-07,7.142857142857141e-07,0,50831,0,0,0,0,0,0,0,0.7,800,-3,0,3,3,0.0,0,0.0,0,0,0,0,0,0.5,51996,0,0,0,0,14,83,0,0,9,West Ham,Newcastle,Man Utd,Watford,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9
Johann Berg,Gudmundsson,MID,BUR,5100000,2,82,3.2,6.274509803921571e-07,1.6078431372549e-05,0,52267,2,21,0,0,0,2,0,16.4,6939,1,-1,82,-1,0.9,0,4.7,4,0,8,0,5,1.5,130295,0,0,0,0,2034,19255,1,0,331,Southampton,Everton,West Ham,West Brom,Watford,2.9,3.9,2.6,0.0,2.7,2.5,3.3,2.5,3.2,2.1,3.3,148.9
Idrissa,Gueye,MID,EVE,4800000,3,53,2.2,4.58333333333333e-07,1.1041666666666698e-05,0,64264,4,37,0,0,0,1,0,11.0,1069,-2,0,53,2,0.5,0,2.3,2,0,6,0,0,0.7,30671,0,0,0,0,2018,187,0,1,374,Watford,Burnley,Brighton,Stoke,Man City,0.0,1.2,1.9,1.2,1.2,1.4,1.3,2.0,1.2,1.7,1.2,66.0
Ilkay,Gundogan,MID,MCI,5300000,1,46,1.7037037037037,3.21453529000699e-07,8.679245283018871e-06,0,91591,2,9,0,0,0,2,0,8.7,6623,-2,0,46,2,0.2,0,1.0,5,0,2,0,2,0.9,114460,0,0,0,2,791,8763,0,0,209,Arsenal,Chelsea,Stoke,Everton,Man Utd,0.9,1.0,0.9,0.0,1.1,0.9,0.9,1.2,0.9,1.5,1.0,74.5
Florent,Hadergjonaj,DEF,HUD,4500000,2,23,0.8518518518518521,1.8930041152263398e-07,5.11111111111111e-06,0,1690,1,20,0,0,0,0,0,5.1,68,0,0,23,0,0.3,0,1.3,2,0,1,0,1,0.0,2157,0,0,0,0,870,147,0,0,148,West Brom,Tottenham,Swansea,Crystal Palace,Newcastle,0.4,0.4,0.4,0.9,0.4,0.4,0.6,0.4,0.4,0.4,0.7,33.0
Massadio,Haidara,DEF,NEW,3900000,0,0,0.0,0.0,0.0,0,102646,0,0,0,0,0,0,0,0.0,2927,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,1.8,113370,0,0,0,0,0,5734,0,0,0,Bournemouth,Liverpool,Southampton,Tottenham,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sead,Haksabanovic,MID,WHU,5000000,0,0,0.0,0.0,0.0,0,661,0,0,0,0,0,0,0,0.0,18,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,754,0,0,0,0,0,13,0,0,0,Liverpool,Swansea,Burnley,Southampton,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Hamer,GLK,LEI,4300000,0,0,0.0,0.0,0.0,0,2111,0,0,0,0,0,0,0,0.0,32,-2,1,0,2,0.0,0,0.0,0,0,0,0,0,0.1,862,0,0,0,0,0,18,-1,0,0,Stoke,Bournemouth,West Brom,Brighton,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grant,Hanley,DEF,NEW,4000000,0,0,0.0,0.0,0.0,0,85569,0,0,0,0,0,0,0,0.0,350,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,5798,0,0,0,0,0,19,0,0,0,Bournemouth,Liverpool,Southampton,Tottenham,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rekeem,Harper,MID,WBA,4500000,0,1,0.037037037037037,8.23045267489712e-09,2.22222222222222e-07,0,2180,0,0,0,0,0,0,0,0.2,11,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,1400,0,0,0,0,20,24,0,0,6,Huddersfield,Watford,Leicester,Bournemouth,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7
Joe,Hart,GLK,WHU,4300000,0,45,3.2,7.441860465116279e-07,1.0465116279069802e-05,0,507811,0,30,0,39,0,0,0,10.5,6118,-2,0,45,2,0.0,0,0.0,3,0,3,0,1,5.0,150130,0,0,1,1,1260,719,0,0,261,Liverpool,Swansea,Burnley,Southampton,Chelsea,2.7,2.5,3.9,0.0,3.8,2.7,4.0,2.6,3.1,2.2,3.3,30.2
Jakob,Haugaard,GLK,STK,4000000,0,0,0.0,0.0,0.0,0,2441,0,0,0,0,0,0,0,0.0,124,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,5393,0,0,0,0,0,187,0,0,0,Leicester,Southampton,Man City,Everton,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaac,Hayden,MID,NEW,4400000,1,36,1.7,3.8636363636363604e-07,8.18181818181818e-06,0,27386,7,22,0,0,0,1,0,8.2,254,-1,0,36,1,0.2,0,0.7,0,0,3,0,0,0.2,25513,0,0,0,0,1298,200,0,0,155,Bournemouth,Liverpool,Southampton,Tottenham,Huddersfield,1.0,0.8,1.0,0.8,1.5,0.9,1.4,1.1,1.4,0.9,1.0,56.0
Eden,Hazard,MID,CHE,10700000,16,138,6.0,5.60747663551402e-07,1.28971962616822e-05,0,1103619,1,16,0,0,0,11,0,12.9,51104,2,0,138,-2,0.8,0,8.7,22,0,9,0,4,7.9,1364785,0,0,0,5,1608,31056,0,0,516,Man Utd,Man City,Crystal Palace,Tottenham,West Ham,4.7,4.9,7.7,0.0,7.0,8.3,7.0,8.8,6.9,6.4,7.2,223.4
Tom,Heaton,GLK,BUR,4700000,0,8,0.296296296296296,6.30417651694247e-08,1.7021276595744699e-06,0,363101,0,4,0,8,0,0,0,1.7,1064,-3,0,8,3,0.0,0,0.0,0,0,0,0,0,1.4,18969,0,0,0,0,305,79,0,0,48,Southampton,Everton,West Ham,West Brom,Watford,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,5.3
Michael,Hefele,DEF,HUD,4200000,0,1,0.037037037037037,8.81834215167548e-09,2.38095238095238e-07,0,8884,1,1,0,0,0,0,0,0.2,84,-3,0,1,3,0.0,0,0.0,0,0,0,0,0,0.1,2633,0,0,0,0,32,48,0,0,1,West Brom,Tottenham,Swansea,Crystal Palace,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
Ahmed El-Sayed,Hegazi,DEF,WBA,4700000,1,84,3.1,6.59574468085106e-07,1.7872340425531898e-05,0,1275984,3,39,0,0,0,2,0,17.9,23164,2,0,84,-2,0.6,0,3.0,7,0,7,0,0,21.0,1883879,0,0,0,1,2396,52510,0,0,461,Huddersfield,Watford,Leicester,Bournemouth,Burnley,3.9,3.1,3.3,2.2,3.7,3.3,2.1,3.6,2.2,3.5,3.5,94.7
Tomer,Hemed,FWD,BHA,4700000,0,43,2.7,5.744680851063829e-07,9.14893617021277e-06,0,262807,0,8,0,0,0,2,0,9.1,5625,-3,0,43,3,0.0,0,0.0,5,0,3,0,2,1.1,291126,0,0,0,0,842,4646,0,0,110,Swansea,Arsenal,Everton,Leicester,Huddersfield,2.7,3.0,1.9,0.0,3.1,3.3,2.1,2.6,1.9,2.8,1.6,44.2
Jordan,Henderson,MID,LIV,5300000,0,52,2.9,5.47169811320755e-07,9.81132075471698e-06,0,163550,1,18,0,0,0,1,0,9.8,867,-2,0,52,2,0.4,0,2.0,3,0,8,0,1,1.1,124441,0,0,0,0,1418,650,0,0,249,West Ham,Newcastle,Man Utd,Watford,Crystal Palace,3.0,2.8,1.4,2.5,2.0,2.5,2.9,2.2,2.8,1.9,2.8,68.1
Jeff,Hendrick,MID,BUR,5400000,1,67,2.8,5.185185185185179e-07,1.2407407407407401e-05,0,23059,1,18,0,0,0,2,0,12.4,510,-1,0,67,1,0.3,0,1.7,1,0,8,0,1,0.2,23095,0,0,0,0,1886,333,0,0,235,Southampton,Everton,West Ham,West Brom,Watford,2.4,3.3,2.1,0.0,2.1,2.0,2.7,2.0,2.6,1.6,2.7,75.5
Wayne,Hennessey,GLK,CRY,4300000,1,57,3.6,8.37209302325581e-07,1.32558139534884e-05,0,98226,0,28,0,59,0,0,0,13.3,4630,-2,0,57,2,0.6,0,2.7,8,0,3,0,0,1.8,115002,0,0,0,0,1440,7535,0,0,305,Tottenham,Man Utd,Chelsea,Huddersfield,Liverpool,4.3,4.4,3.4,3.1,4.3,2.9,4.9,4.0,4.0,3.5,4.4,42.2
Dion,Henry,GLK,CRY,4000000,0,0,0.0,0.0,0.0,0,2916,0,0,0,0,0,0,0,0.0,160,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,6690,0,0,0,0,0,300,0,0,0,Tottenham,Man Utd,Chelsea,Huddersfield,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ander,Herrera,MID,MUN,5000000,0,29,1.07407407407407,2.1481481481481499e-07,5.7999999999999995e-06,0,195905,4,11,0,0,0,0,0,5.8,1255,-5,0,29,5,0.1,0,0.3,0,0,3,0,1,1.1,27257,0,0,0,0,871,89,0,0,142,Chelsea,Crystal Palace,Liverpool,Swansea,Man City,0.5,0.5,0.5,0.0,0.6,0.5,0.8,0.5,0.7,0.5,0.5,43.7
Wesley,Hoedt,DEF,SOU,5000000,1,39,2.3,4.6e-07,7.8e-06,0,7387,4,26,0,0,0,0,0,7.8,246,0,0,39,0,0.4,0,2.0,3,0,2,0,2,0.1,9788,0,0,0,0,1530,311,0,0,316,Burnley,Stoke,Newcastle,West Ham,Arsenal,2.0,2.3,1.7,0.0,2.1,1.8,2.0,1.5,1.7,1.3,1.6,58.1
Jonathan,Hogg,MID,HUD,4400000,2,32,1.7,3.8636363636363604e-07,7.272727272727271e-06,0,33510,4,30,0,0,0,0,0,7.3,450,-1,0,32,1,0.4,0,1.7,0,0,4,0,0,0.2,42045,0,0,0,0,1458,467,0,1,259,West Brom,Tottenham,Swansea,Crystal Palace,Newcastle,0.8,0.8,1.4,1.3,0.8,0.8,1.2,0.8,1.7,0.8,1.5,37.3
Pierre-Emile,H?jbjerg,MID,SOU,4300000,2,23,0.8518518518518521,1.98105081826012e-07,5.34883720930233e-06,0,31749,3,16,0,0,0,0,0,5.3,730,-2,0,23,2,0.4,0,1.7,0,0,1,0,0,0.4,32623,0,0,0,0,931,1178,0,0,164,Burnley,Stoke,Newcastle,West Ham,Arsenal,0.4,0.4,0.4,0.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,39.2
Rob,Holding,DEF,ARS,4400000,0,12,0.444444444444444,1.01010101010101e-07,2.7272727272727298e-06,0,107375,2,12,0,0,0,0,0,2.7,699,-6,1,12,6,0.0,0,0.0,0,0,1,0,1,0.6,25235,0,0,0,0,443,164,-1,0,101,Man City,Brighton,Watford,Stoke,Southampton,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,15.4
Jose,Holebas,DEF,WAT,4800000,1,43,2.4,5e-07,8.95833333333333e-06,0,63104,4,31,0,0,0,0,0,9.0,574,-2,0,43,2,0.6,0,2.7,3,0,3,0,3,0.4,51451,0,0,0,0,1481,582,0,0,264,Everton,West Brom,Arsenal,Liverpool,Bournemouth,1.9,2.3,1.8,2.0,1.9,2.4,1.7,3.4,1.7,1.9,1.6,83.2
Mason,Holgate,DEF,EVE,4200000,0,35,1.2962962962963,3.0864197530864203e-07,8.33333333333333e-06,0,173334,3,14,0,0,0,0,0,8.3,9435,-3,0,35,3,0.0,0,0.0,0,0,4,0,0,1.7,192607,0,0,0,0,1170,4472,0,0,208,Watford,Burnley,Brighton,Stoke,Man City,0.8,0.7,1.2,0.6,0.7,0.9,0.6,0.8,0.6,1.0,0.7,48.5
Mark,Hudson,DEF,HUD,4000000,0,0,0.0,0.0,0.0,0,18396,0,0,0,0,0,0,0,0.0,79,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,1236,0,0,0,0,0,27,0,0,0,West Brom,Tottenham,Swansea,Crystal Palace,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Callum,Hudson-Odoi,MID,CHE,4500000,0,1,0.037037037037037,8.23045267489712e-09,2.22222222222222e-07,0,219,0,1,0,0,0,0,0,0.2,57,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0.0,409,0,0,0,0,25,40,0,0,8,Man Utd,Man City,Crystal Palace,Tottenham,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5
Will,Hughes,MID,WAT,4600000,0,26,0.962962962962963,2.09339774557166e-07,5.65217391304348e-06,0,73621,0,6,0,0,0,2,0,5.7,446,-4,0,26,4,0.0,0,0.0,3,0,2,0,1,0.2,64650,0,0,0,1,323,61,0,0,89,Everton,West Brom,Arsenal,Liverpool,Bournemouth,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,30.3
Jordan,Hugill,FWD,WHU,5400000,1,2,0.0740740740740741,1.37174211248285e-08,3.7037037037037e-07,0,682,0,0,0,0,0,0,0,0.4,405,-1,1,2,1,0.2,0,1.0,0,0,0,0,0,0.0,1574,0,0,0,0,12,81,-1,0,5,Liverpool,Swansea,Burnley,Southampton,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uwe,Hunemeier,DEF,BHA,3900000,0,1,0.037037037037037,9.49667616334283e-09,2.56410256410256e-07,0,384240,0,1,0,0,0,0,0,0.3,5926,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,5.9,324947,0,0,0,0,17,4564,0,0,5,Swansea,Arsenal,Everton,Leicester,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
Robert,Huth,DEF,LEI,4800000,0,0,0.0,0.0,0.0,0,5129,0,0,0,0,0,0,0,0.0,103,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,1799,0,0,0,0,0,145,0,0,0,Stoke,Bournemouth,West Brom,Brighton,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emerson,Hyndman,MID,BOU,4500000,0,0,0.0,0.0,0.0,0,95,0,0,0,0,0,0,0,0.0,12,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,127,0,0,0,0,0,16,0,0,0,Newcastle,Leicester,Tottenham,West Brom,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordon,Ibe,MID,BOU,4900000,1,67,2.7,5.510204081632651e-07,1.3673469387755099e-05,0,71122,1,25,0,0,0,1,0,13.7,9925,-1,0,67,1,0.8,0,4.0,2,0,4,0,6,2.1,158902,0,0,0,0,1581,9542,0,0,233,Newcastle,Leicester,Tottenham,West Brom,Watford,2.5,1.9,2.1,2.9,1.9,2.4,1.4,2.1,2.1,2.5,1.9,129.6
Vicente,Iborra,MID,LEI,5700000,0,35,1.2962962962963,2.2742040285899897e-07,6.1403508771929805e-06,0,10919,0,15,0,0,0,1,0,6.1,129,-3,0,35,3,0.0,0,0.0,2,0,2,0,0,0.1,4496,0,0,0,0,1055,94,0,0,199,Stoke,Bournemouth,West Brom,Brighton,Newcastle,0.8,0.8,0.6,0.0,0.6,0.8,0.6,0.7,0.6,0.9,0.6,38.7
Zlatan,Ibrahimovic,FWD,MUN,9500000,0,5,0.185185185185185,1.9493177387914198e-08,5.263157894736841e-07,0,39191,0,2,0,0,0,0,0,0.5,237,-5,0,5,5,0.0,0,0.0,0,0,0,0,0,0.2,37918,0,0,0,0,102,91,0,0,18,Chelsea,Crystal Palace,Liverpool,Swansea,Man City,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,12.6
Kelechi,Iheanacho,FWD,LEI,6500000,1,17,0.62962962962963,9.686609686609689e-08,2.61538461538462e-06,0,139883,1,8,0,0,0,0,0,2.6,1071,-5,0,17,5,0.4,0,2.3,0,0,0,0,1,0.6,19198,0,0,0,0,364,990,0,0,38,Stoke,Bournemouth,West Brom,Brighton,Newcastle,0.3,0.3,0.3,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,19.6
Giannelli,Imbula,MID,STK,4500000,0,0,0.0,0.0,0.0,0,8394,0,0,0,0,0,0,0,0.0,20,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,971,0,0,0,0,0,0,0,0,0,Leicester,Southampton,Man City,Everton,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tom,Ince,MID,HUD,5500000,2,65,2.5,4.54545454545455e-07,1.18181818181818e-05,0,92303,0,35,0,0,0,1,0,11.8,538,-5,0,65,5,0.2,0,1.3,3,0,6,0,1,0.4,33358,0,0,0,0,2063,406,0,0,212,West Brom,Tottenham,Swansea,Crystal Palace,Newcastle,1.5,1.2,2.5,2.4,1.6,1.2,2.2,1.2,3.0,1.2,2.7,107.2
Danny,Ings,FWD,LIV,5400000,0,3,0.111111111111111,2.05761316872428e-08,5.55555555555556e-07,0,6613,0,0,0,0,0,0,0,0.6,220,-1,0,3,1,0.0,0,0.0,0,0,0,0,0,0.1,4435,0,0,0,0,28,226,0,0,9,West Ham,Newcastle,Man Utd,Watford,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.3
Stephen,Ireland,MID,STK,4500000,0,1,0.037037037037037,8.23045267489712e-09,2.22222222222222e-07,0,1538,1,3,0,0,0,0,0,0.2,268,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,2173,0,0,0,0,90,27,0,0,1,Leicester,Southampton,Man City,Everton,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7
Alex,Iwobi,MID,ARS,5100000,1,56,3.3,6.47058823529412e-07,1.09803921568627e-05,0,197708,1,15,0,0,0,2,0,11.0,6227,-4,0,56,4,0.5,0,2.7,1,0,6,0,3,0.8,90544,0,0,0,0,1110,1783,0,0,276,Man City,Brighton,Watford,Stoke,Southampton,2.5,1.8,3.4,0.0,3.8,3.5,2.3,4.1,1.6,3.6,2.1,112.5
,Izquierdo,MID,BHA,5900000,7,64,2.3703703703703702,4.01757689893283e-07,1.08474576271186e-05,0,7737,2,18,0,0,0,4,0,10.8,856,-1,0,64,1,1.0,0,5.7,3,0,3,0,2,0.3,20811,0,0,0,0,1111,11814,0,0,199,Swansea,Arsenal,Everton,Leicester,Huddersfield,2.2,2.4,1.7,0.0,2.2,2.6,1.3,1.8,1.4,1.8,1.2,77.3
