FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,Sandro,FWD,EVE,7000000,0,10,1.3,1.8571428571428602e-07,1.4285714285714301e-06,0,74888,0,7,0,0,0,0,0,1.4,29,-5,0,10,5,0.0,0,0.0,0,0,1,0,0,0.4,7750,0,0,0,0,275,0,0,0,21,Swansea,Newcastle,Huddersfield,Southampton,West Ham,0.0,0.0,0.0,0.0,0.0,9.8
Leroy,Sane,MID,MCI,8500000,5,150,4.6875,5.51470588235294e-07,1.7647058823529397e-05,0,2294569,4,19,0,0,0,9,0,17.4,79797,0,1,150,0,0.8,0,6.5,14,0,10,0,12,11.0,2604657,0,0,0,4,1992,13617,-1,0,541,Tottenham,Swansea,West Ham,Huddersfield,Brighton,3.8,5.6,4.7,11.7,5.1,231.2
Sean,Scannell,MID,HUD,4500000,0,0,0.0,0.0,0.0,0,3158,0,0,0,0,0,0,0,0.0,20,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,399,0,0,0,0,0,13,0,0,0,Watford,Everton,Man City,Chelsea,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0
Ezequiel,Schelotto,DEF,BHA,4400000,2,18,0.5625,1.27840909090909e-07,4.09090909090909e-06,0,3216,3,23,0,0,0,0,0,4.1,273,-1,0,18,1,0.3,0,1.5,0,0,0,0,0,0.1,7576,0,0,0,0,1132,760,0,0,160,Crystal Palace,Tottenham,Burnley,Man Utd,Man City,0.6,0.0,0.3,0.6,0.3,35.8
Christopher,Schindler,DEF,HUD,4600000,2,83,2.6,5.65217391304348e-07,1.80434782608696e-05,0,410244,6,49,0,0,0,0,0,17.7,15177,1,1,83,-1,0.2,0,1.0,13,0,7,0,2,3.5,529041,0,0,0,4,2814,860,-1,1,590,Watford,Everton,Man City,Chelsea,Arsenal,3.2,0.0,2.4,3.7,3.1,103.3
Jeffrey,Schlupp,DEF,CRY,4700000,0,45,2.0,4.25531914893617e-07,9.57446808510638e-06,0,38133,3,30,0,0,0,0,0,9.6,304,-3,0,45,3,0.1,0,0.3,0,0,3,0,1,0.2,29145,0,0,0,0,1733,8,0,0,267,Brighton,Watford,Leicester,Stoke,West Brom,0.0,1.6,1.4,1.6,1.7,66.4
Kasper,Schmeichel,GLK,LEI,5100000,1,122,3.8,7.45098039215686e-07,2.3921568627451e-05,0,252612,3,45,0,92,0,0,0,23.9,8133,1,-1,122,-1,1.6,0,8.0,17,0,8,0,0,5.7,341919,1,0,2,4,2880,22511,1,0,582,Burnley,Southampton,Crystal Palace,West Ham,Arsenal,8.4,0.0,4.8,10.3,3.7,69.0
Morgan,Schneiderlin,MID,EVE,4700000,3,42,1.7,3.6170212765957397e-07,8.936170212765961e-06,0,58745,3,33,0,0,0,0,0,8.9,157,-3,0,42,3,0.4,0,2.0,0,0,5,0,0,0.5,22234,0,0,0,0,1713,230,0,1,270,Swansea,Newcastle,Huddersfield,Southampton,West Ham,0.8,1.3,0.8,1.2,0.8,43.0
Kyle,Scott,MID,CHE,4300000,0,0,0.0,0.0,0.0,0,6724,0,0,0,0,0,0,0,0.0,48,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,6732,0,0,0,0,0,49,0,0,0,Southampton,Burnley,Swansea,Liverpool,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0
Xherdan,Shaqiri,MID,STK,6200000,5,133,4.3,6.93548387096774e-07,2.14516129032258e-05,0,1242085,4,53,0,0,0,7,0,21.5,52829,2,1,133,-2,0.5,0,3.0,16,0,5,0,7,9.2,1498712,0,0,0,1,2589,15291,-1,0,478,West Ham,Burnley,Liverpool,Crystal Palace,Swansea,3.9,4.7,3.0,4.6,4.1,222.8
Luke,Shaw,DEF,MUN,4800000,0,32,1.0,2.0833333333333302e-07,6.66666666666667e-06,0,107357,1,2,0,0,0,0,0,6.5,3322,-2,1,32,2,0.0,0,0.0,1,0,5,0,0,0.5,124181,0,0,0,0,555,143,-1,0,144,West Brom,Bournemouth,Arsenal,Brighton,West Ham,1.1,0.0,0.7,1.0,0.8,27.9
Ryan,Shawcross,DEF,STK,4800000,1,54,2.5,5.20833333333333e-07,1.125e-05,0,100701,2,35,0,0,0,1,0,11.3,863,-2,0,54,2,0.1,0,0.7,2,0,4,0,1,0.8,53978,1,0,0,0,1921,273,0,0,289,West Ham,Burnley,Liverpool,Crystal Palace,Swansea,2.3,2.3,1.9,3.5,1.8,81.1
Jonjo,Shelvey,MID,NEW,5200000,8,57,2.4,4.615384615384621e-07,1.0961538461538499e-05,0,88341,2,24,0,0,0,1,0,11.0,906,-3,0,57,3,1.1,0,5.5,4,0,5,0,3,0.5,27816,0,0,0,1,1732,4386,0,2,268,Arsenal,Everton,West Brom,Watford,Tottenham,2.4,1.8,2.5,2.6,1.9,101.5
,Sheyi Ojo,MID,LIV,5000000,0,0,0.0,0.0,0.0,0,1511,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,71,0,0,0,0,0,0,0,0,0,Bournemouth,West Brom,Stoke,Chelsea,Brighton,0.0,0.0,0.0,0.0,0.0,0.0
Steve,Sidwell,MID,BHA,4300000,0,0,0.0,0.0,0.0,0,23065,0,0,0,0,0,0,0,0.0,45,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,3101,0,0,0,0,0,26,0,0,0,Crystal Palace,Tottenham,Burnley,Man Utd,Man City,0.0,0.0,0.0,0.0,0.0,0.0
Gylfi,Sigurdsson,MID,EVE,8000000,0,96,3.6,4.5e-07,1.2e-05,0,432888,2,40,0,0,0,4,0,12.0,1293,-5,0,96,5,0.0,0,0.0,8,0,6,0,4,1.9,194672,0,0,0,1,2257,29,0,0,396,Swansea,Newcastle,Huddersfield,Southampton,West Ham,0.0,0.0,2.9,3.9,2.7,154.0
,Silva,MID,LEI,6000000,2,10,0.3125,5.20833333333333e-08,1.66666666666667e-06,0,3907,1,5,0,0,0,0,0,1.7,96,0,0,10,0,0.2,0,1.0,0,0,0,0,1,0.0,5043,0,0,0,0,265,329,0,0,54,Burnley,Southampton,Crystal Palace,West Ham,Arsenal,0.4,0.0,0.2,0.4,0.2,9.5
Danny,Simpson,DEF,LEI,4300000,1,53,2.1,4.88372093023256e-07,1.23255813953488e-05,0,348264,3,35,0,0,0,0,0,12.3,1644,-2,0,53,2,0.7,0,3.0,0,0,5,0,0,2.5,206529,0,0,0,0,2080,8055,0,0,317,Burnley,Southampton,Crystal Palace,West Ham,Arsenal,3.4,0.0,2.5,4.6,1.5,56.6
Jack,Simpson,DEF,BOU,4000000,0,1,0.0303030303030303,7.57575757575758e-09,2.5e-07,0,8030,0,2,0,0,0,0,0,0.3,306,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.2,15072,0,0,0,0,71,434,0,0,10,Liverpool,Man Utd,Southampton,Swansea,Burnley,0.0,0.0,0.0,0.0,0.0,0.6
Joshua,Sims,MID,SOU,4300000,1,7,0.21875,5.08720930232558e-08,1.62790697674419e-06,0,7018,0,2,0,0,0,0,0,1.6,77,-2,0,7,2,0.1,0,0.5,0,0,1,0,0,0.1,7423,0,0,0,0,153,68,0,0,16,Chelsea,Leicester,Bournemouth,Everton,Swansea,0.2,0.0,0.1,0.2,0.1,18.2
Jerome,Sinclair,FWD,WAT,4900000,0,3,0.0909090909090909,1.85528756957328e-08,6.12244897959184e-07,0,13911,0,0,0,0,0,0,0,0.6,113,-1,0,3,1,0.0,0,0.0,0,0,0,0,0,0.2,11254,0,0,0,0,28,91,0,0,8,Huddersfield,Crystal Palace,Tottenham,Newcastle,Man Utd,0.0,0.0,0.0,0.0,0.0,0.5
Moussa,Sissoko,MID,TOT,5300000,1,49,1.53125,2.88915094339623e-07,9.24528301886792e-06,0,45896,3,13,0,0,0,1,0,9.2,124,-2,0,49,2,0.2,0,1.0,0,0,6,0,1,0.4,36362,0,0,0,0,1117,129,0,0,207,Man City,Brighton,Watford,West Brom,Newcastle,1.6,0.0,1.0,1.9,1.0,79.4
Jiri,Skalak,MID,BHA,4700000,0,0,0.0,0.0,0.0,0,2194,0,0,0,0,0,0,0,0.0,7,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.0,682,0,0,0,0,0,4,0,0,0,Crystal Palace,Tottenham,Burnley,Man Utd,Man City,0.0,0.0,0.0,0.0,0.0,0.0
Islam,Slimani,FWD,NEW,6600000,0,22,0.6875,1.04166666666667e-07,3.3333333333333304e-06,0,37595,0,3,0,0,0,1,0,3.3,235,-4,0,22,4,0.1,0,0.5,1,0,1,0,1,0.3,24113,0,0,0,0,255,228,0,0,63,Arsenal,Everton,West Brom,Watford,Tottenham,0.3,0.3,0.4,0.6,0.3,21.4
Chris,Smalling,DEF,MUN,5500000,7,97,4.0,7.27272727272727e-07,1.7636363636363603e-05,0,420929,3,21,0,0,0,3,0,17.6,5784,0,0,97,0,1.2,0,6.5,6,0,9,0,0,8.8,781621,0,0,0,1,2085,168459,0,0,480,West Brom,Bournemouth,Arsenal,Brighton,West Ham,8.2,0.0,5.6,8.0,5.7,83.2
Tommy,Smith,DEF,HUD,4700000,0,43,2.0,4.25531914893617e-07,9.14893617021277e-06,0,35495,6,30,0,0,0,0,0,9.1,131,-3,0,43,3,0.1,0,0.7,2,0,4,0,1,0.2,17027,0,0,0,0,1728,42,0,0,281,Watford,Everton,Man City,Chelsea,Arsenal,2.2,0.0,1.6,2.4,2.2,58.9
Robert,Snodgrass,MID,WHU,5800000,0,0,0.0,0.0,0.0,0,233757,0,0,0,0,0,0,0,0.0,34,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.6,1846,0,0,0,0,0,1,0,0,0,Stoke,Arsenal,Man City,Leicester,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0
Ramadan,Sobhi,MID,STK,4500000,2,46,1.3939393939393898,3.0976430976430997e-07,1.02222222222222e-05,0,68862,2,28,0,0,0,2,0,10.2,494,-5,0,46,5,0.4,0,2.0,2,0,1,0,1,0.5,40191,0,0,0,0,1105,511,0,0,207,West Ham,Burnley,Liverpool,Crystal Palace,Swansea,0.7,0.8,0.7,0.8,0.7,58.0
Dominic,Solanke,FWD,LIV,4600000,2,25,1.4,3.04347826086957e-07,5.43478260869565e-06,0,228481,0,4,0,0,0,0,0,5.4,2107,-4,0,25,4,0.2,0,0.7,0,0,2,0,1,1.6,127904,0,0,0,0,474,4917,0,0,60,Bournemouth,West Brom,Stoke,Chelsea,Brighton,1.1,0.7,1.2,0.7,1.2,50.9
Heung-Min,Son,MID,TOT,8400000,2,161,5.2,6.19047619047619e-07,1.9166666666666698e-05,0,1141735,0,15,0,0,0,12,0,19.2,81047,4,0,161,-4,0.4,0,3.5,16,0,12,0,6,18.0,2159432,0,0,0,7,1998,57204,0,0,500,Man City,Brighton,Watford,West Brom,Newcastle,9.3,0.0,6.5,12.3,6.4,224.8
Lasse,Sorenson,MID,STK,4500000,0,0,0.0,0.0,0.0,0,27,0,0,0,0,0,0,0,0.0,19,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,51,0,0,0,0,0,24,0,0,0,West Ham,Burnley,Liverpool,Crystal Palace,Swansea,0.0,0.0,0.0,0.0,0.0,0.0
Alexander,S?rloth,FWD,CRY,5500000,0,8,2.0,3.63636363636364e-07,1.45454545454545e-06,0,10063,0,9,0,0,0,0,0,1.5,1161,0,0,8,0,0.0,0,0.0,0,0,0,0,0,0.1,14960,0,0,0,0,360,65,0,0,25,Brighton,Watford,Leicester,Stoke,West Brom,0.0,1.4,1.8,1.6,2.0,22.5
Pape,Souare,DEF,CRY,4500000,0,0,0.0,0.0,0.0,0,1567,0,0,0,0,0,0,0,0.0,20,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1515,0,0,0,0,0,31,0,0,0,Brighton,Watford,Leicester,Stoke,West Brom,0.0,0.0,0.0,0.0,0.0,0.0
Harry,Souttar,DEF,STK,4000000,0,0,0.0,0.0,0.0,0,8233,0,0,0,0,0,0,0,0.0,39,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,10492,0,0,0,0,0,4,0,0,0,West Ham,Burnley,Liverpool,Crystal Palace,Swansea,0.0,0.0,0.0,0.0,0.0,0.0
Julian,Speroni,GLK,CRY,4000000,0,36,1.09090909090909,2.72727272727273e-07,9e-06,0,223342,0,14,0,30,0,0,0,9.0,5619,0,1,36,0,0.0,0,0.0,3,0,2,0,0,3.1,292523,0,0,0,1,990,275,-1,0,175,Brighton,Watford,Leicester,Stoke,West Brom,0.0,0.6,0.5,0.6,0.6,21.3
Konstantinos,Stafylidis,DEF,STK,4400000,0,6,0.18181818181818202,4.13223140495868e-08,1.36363636363636e-06,0,716,0,6,0,0,0,0,0,1.4,89,-1,0,6,1,0.1,0,0.3,0,0,0,0,0,0.0,980,0,0,0,0,334,7,0,0,38,West Ham,Burnley,Liverpool,Crystal Palace,Swansea,0.0,0.0,0.0,0.1,0.1,11.0
Junior,Stanislas,MID,BOU,5800000,0,75,3.9,6.72413793103448e-07,1.29310344827586e-05,0,156525,1,22,0,0,0,5,0,12.7,20436,-2,1,75,2,0.6,0,3.7,7,0,2,0,3,0.5,175760,0,0,0,3,1285,61,-1,0,285,Liverpool,Man Utd,Southampton,Swansea,Burnley,0.0,0.0,0.0,0.0,0.0,125.1
Jon Gorenc,Stankovic,DEF,HUD,3900000,0,0,0.0,0.0,0.0,0,10589,0,0,0,0,0,0,0,0.0,730,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.3,15198,0,0,0,0,0,2912,0,0,0,Watford,Everton,Man City,Chelsea,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0
Maarten,Stekelenburg,GLK,EVE,4200000,0,0,0.0,0.0,0.0,0,22838,0,0,0,0,0,0,0,0.0,105,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.3,2544,0,0,0,0,0,23,0,0,0,Swansea,Newcastle,Huddersfield,Southampton,West Ham,0.0,0.0,0.0,0.0,0.0,0.0
Dale,Stephens,MID,BHA,4500000,2,75,2.5,5.55555555555556e-07,1.6666666666666698e-05,0,188159,4,39,0,0,0,0,0,16.7,2172,0,0,75,0,0.2,0,1.0,2,0,8,0,3,1.3,221801,0,0,0,0,2700,3171,0,0,478,Crystal Palace,Tottenham,Burnley,Man Utd,Man City,3.4,0.0,1.6,3.2,1.2,93.2
Jack,Stephens,DEF,SOU,4500000,-2,50,2.5,5.55555555555556e-07,1.11111111111111e-05,0,93815,6,32,0,0,0,2,0,11.1,15317,-5,0,50,5,-0.2,0,-1.0,2,0,4,0,0,0.6,78007,0,0,0,1,1800,179,0,1,321,Chelsea,Leicester,Bournemouth,Everton,Swansea,0.0,0.0,2.0,3.4,1.9,66.4
Dujon,Sterling,DEF,CHE,4500000,0,0,0.0,0.0,0.0,0,639,0,0,0,0,0,0,0,0.0,45,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,986,0,0,0,0,0,68,0,0,0,Southampton,Burnley,Swansea,Liverpool,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0
Raheem,Sterling,MID,MCI,8700000,4,190,6.8,7.81609195402299e-07,2.18390804597701e-05,0,2752833,3,21,0,0,0,16,0,21.8,84428,7,0,190,-7,0.6,0,5.5,18,0,10,0,12,17.3,3399242,0,0,0,5,2154,20778,0,1,602,Tottenham,Swansea,West Ham,Huddersfield,Brighton,6.8,9.3,8.1,19.0,8.6,275.9
,Steve Cook,DEF,BOU,4600000,5,71,2.4,5.217391304347829e-07,1.54347826086957e-05,0,119960,4,45,0,0,0,2,0,15.4,2403,-4,0,71,4,0.6,0,2.7,7,0,4,0,1,1.2,135431,1,0,0,2,2314,3212,0,0,412,Liverpool,Man Utd,Southampton,Swansea,Burnley,4.2,0.0,2.1,2.2,1.9,102.7
Carl,Stewart,MID,WAT,4500000,0,0,0.0,0.0,0.0,0,226,0,0,0,0,0,0,0,0.0,13,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,333,0,0,0,0,0,15,0,0,0,Huddersfield,Crystal Palace,Tottenham,Newcastle,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0
John,Stones,DEF,MCI,5300000,0,55,3.4,6.41509433962264e-07,1.0377358490566001e-05,0,780935,0,11,0,0,0,0,0,10.4,2629,-2,0,55,2,0.0,0,0.0,2,0,7,0,0,3.1,622097,0,0,0,0,1139,152,0,0,280,Tottenham,Swansea,West Ham,Huddersfield,Brighton,0.0,3.6,3.8,8.3,3.7,36.5
Daniel,Sturridge,FWD,WBA,7900000,0,29,0.878787878787879,1.11238971998466e-07,3.6708860759493696e-06,0,94062,0,7,0,0,0,2,0,3.7,275,-1,0,29,1,0.0,0,0.0,0,0,3,0,1,0.6,78066,0,0,0,0,503,39,0,0,120,Man Utd,Liverpool,Newcastle,Tottenham,Crystal Palace,0.0,0.4,0.4,0.4,0.4,61.5
Isaac,Success,MID,WAT,5300000,0,0,0.0,0.0,0.0,0,3075,0,0,0,0,0,0,0,0.0,3,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.0,879,0,0,0,0,0,0,0,0,0,Huddersfield,Crystal Palace,Tottenham,Newcastle,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0
Andrew,Surman,MID,BOU,4400000,1,69,3.5,7.95454545454545e-07,1.56818181818182e-05,0,718696,1,25,0,0,0,2,0,15.7,5693,-1,0,69,1,0.2,0,0.7,7,0,4,0,4,3.3,802046,0,0,0,1,1562,2284,0,0,306,Liverpool,Man Utd,Southampton,Swansea,Burnley,5.3,0.0,3.2,3.8,3.1,68.6
Markus,Suttner,DEF,BHA,4200000,0,38,1.1875,2.82738095238095e-07,9.04761904761905e-06,0,82067,0,18,0,0,0,0,0,9.0,706,-3,0,38,3,0.0,0,0.0,3,0,4,0,0,0.4,59990,0,0,0,1,1178,546,0,0,204,Crystal Palace,Tottenham,Burnley,Man Utd,Man City,1.8,0.0,0.6,1.4,0.6,30.8
Dusan,Tadic,MID,SOU,6200000,2,87,2.9,4.6774193548387097e-07,1.40322580645161e-05,0,304707,4,38,0,0,0,3,0,14.0,1114,-3,0,87,3,0.2,0,1.5,5,0,7,0,3,1.6,208267,0,0,0,1,2292,4169,0,0,349,Chelsea,Leicester,Bournemouth,Everton,Swansea,4.7,0.0,2.8,4.9,1.6,172.7
Matt,Targett,DEF,SOU,4300000,0,2,1.0,2.3255813953488398e-07,4.65116279069767e-07,0,7531,0,6,0,0,0,0,0,0.5,24,-2,0,2,2,0.0,0,0.0,0,0,0,0,0,0.1,1585,0,0,0,0,166,1,0,0,35,Chelsea,Leicester,Bournemouth,Everton,Swansea,0.0,0.0,0.0,0.0,0.0,8.1
James,Tarkowski,DEF,BUR,4600000,2,86,3.4,7.391304347826091e-07,1.8695652173913e-05,0,530946,3,19,0,0,0,0,0,18.7,5465,1,-1,86,-1,0.4,0,2.0,2,0,10,0,0,5.1,789618,0,0,0,0,2250,55472,1,0,432,Leicester,Chelsea,Stoke,Brighton,Arsenal,7.1,3.7,4.3,2.9,3.2,90.0
Charlie,Taylor,DEF,BUR,4200000,0,23,0.71875,1.71130952380952e-07,5.47619047619048e-06,0,54427,3,12,0,0,0,0,0,5.5,2586,-3,0,23,3,0.0,0,0.0,0,0,2,0,0,0.5,63930,0,0,0,0,949,275,0,0,132,Leicester,Chelsea,Stoke,Brighton,Arsenal,0.8,0.4,0.4,0.4,0.4,27.5
Kyle,Taylor,MID,BOU,4500000,0,0,0.0,0.0,0.0,0,217,0,0,0,0,0,0,0,0.0,20,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,329,0,0,0,0,0,21,0,0,0,Liverpool,Man Utd,Southampton,Swansea,Burnley,0.0,0.0,0.0,0.0,0.0,0.0
Stuart,Taylor,GLK,SOU,4000000,0,0,0.0,0.0,0.0,0,12987,0,0,0,0,0,0,0,0.0,167,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,18210,0,0,0,0,0,116,0,0,0,Chelsea,Leicester,Bournemouth,Everton,Swansea,0.0,0.0,0.0,0.0,0.0,0.0
George,Thomas,MID,LEI,4500000,0,0,0.0,0.0,0.0,0,406,0,0,0,0,0,0,0,0.0,31,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,501,0,0,0,0,0,29,0,0,0,Burnley,Southampton,Crystal Palace,West Ham,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0
James,Tomkins,DEF,CRY,4300000,0,73,3.2,7.441860465116279e-07,1.69767441860465e-05,0,167260,5,29,0,0,0,2,0,17.0,5866,-2,1,73,2,1.2,0,5.0,7,0,6,0,0,2.7,251745,0,0,0,2,1936,15573,-1,0,407,Brighton,Watford,Leicester,Stoke,West Brom,4.0,3.3,3.0,3.3,3.5,78.8
Fikayo,Tomori,DEF,CHE,4500000,0,0,0.0,0.0,0.0,0,809,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,427,0,0,0,0,0,1,0,0,0,Southampton,Burnley,Swansea,Liverpool,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0
Cenk,Tosun,FWD,EVE,6800000,2,40,1.21212121212121,1.7825311942959e-07,5.88235294117647e-06,0,153972,0,10,0,0,0,4,0,5.8,27835,-7,1,40,7,0.8,0,5.7,8,0,2,0,0,2.2,286093,0,0,0,2,589,13160,-1,0,136,Swansea,Newcastle,Huddersfield,Southampton,West Ham,0.6,0.8,0.6,0.9,0.6,52.0
Andros,Townsend,MID,CRY,5600000,5,105,3.4,6.071428571428571e-07,1.875e-05,0,191650,3,45,0,0,0,2,0,18.8,4826,-4,0,105,4,0.8,0,4.3,7,0,6,0,8,1.3,135801,0,0,0,0,2684,4658,0,0,495,Brighton,Watford,Leicester,Stoke,West Brom,3.5,2.7,3.4,2.9,4.0,194.1
Kieran,Trippier,DEF,TOT,5200000,0,92,4.6,8.846153846153851e-07,1.76923076923077e-05,0,866374,1,17,0,0,0,0,0,17.7,11464,-3,0,92,3,0.2,0,1.0,15,0,7,0,6,4.6,907425,0,0,0,4,1560,10795,0,0,440,Man City,Brighton,Watford,West Brom,Newcastle,10.3,0.0,6.6,9.9,5.3,90.5
Nathan,Trott,GLK,WHU,4000000,0,0,0.0,0.0,0.0,0,4091,0,0,0,0,0,0,0,0.0,166,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,12114,0,0,0,0,0,344,0,0,0,Stoke,Arsenal,Man City,Leicester,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0
Axel,Tuanzebe,DEF,MUN,3900000,0,1,1.0,2.56410256410256e-07,2.56410256410256e-07,0,135840,0,0,0,0,0,0,0,0.3,1143,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,1.2,110928,0,0,0,0,1,57,0,0,3,West Brom,Bournemouth,Arsenal,Brighton,West Ham,0.0,0.0,0.0,0.0,0.0,0.0
Rayhaan,Tulloch,FWD,WBA,4500000,0,0,0.0,0.0,0.0,0,41021,0,0,0,0,0,0,0,0.0,1566,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.7,78109,0,0,0,0,0,2610,0,0,0,Man Utd,Liverpool,Newcastle,Tottenham,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0
Josh,Tymon,DEF,STK,4400000,0,0,0.0,0.0,0.0,0,1395,0,9,0,0,0,0,0,0.0,7,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,733,0,0,0,0,162,0,0,0,18,West Ham,Burnley,Liverpool,Crystal Palace,Swansea,0.0,0.0,0.0,0.0,0.0,2.5
Leonardo,Ulloa,FWD,BHA,4800000,1,9,0.28125,5.859375e-08,1.875e-06,0,35043,0,1,0,0,0,0,0,1.9,709,-2,0,9,2,0.1,0,0.5,0,0,0,0,0,0.3,35062,0,0,0,0,105,557,0,0,29,Crystal Palace,Tottenham,Burnley,Man Utd,Man City,0.2,0.0,0.1,0.2,0.1,10.4
Fredrik,Ulvestad,MID,BUR,4400000,0,0,0.0,0.0,0.0,0,290,0,0,0,0,0,0,0,0.0,3,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,320,0,0,0,0,0,1,0,0,0,Leicester,Chelsea,Stoke,Brighton,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0
Antonio,Valencia,DEF,MUN,6900000,1,136,4.9,7.10144927536232e-07,1.97101449275362e-05,0,1203955,7,20,0,0,0,3,0,19.7,9397,4,0,136,-4,0.6,0,4.0,13,0,15,0,1,12.2,1195110,0,0,0,2,2471,40334,0,0,608,West Brom,Bournemouth,Arsenal,Brighton,West Ham,11.0,0.0,7.3,10.5,7.3,114.6
Enner,Valencia,FWD,WHU,5000000,0,0,0.0,0.0,0.0,0,2507,0,0,0,0,0,0,0,0.0,5,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,834,0,0,0,0,0,4,0,0,0,Stoke,Arsenal,Man City,Leicester,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0
Patrick,van Aanholt,DEF,CRY,5100000,1,49,2.1,4.1176470588235295e-07,9.607843137254902e-06,0,188860,6,35,0,0,0,2,0,9.6,5812,-4,0,49,4,0.6,0,3.0,2,0,3,0,0,1.7,90458,0,0,0,1,1741,3828,0,0,297,Brighton,Watford,Leicester,Stoke,West Brom,2.2,1.8,1.5,1.7,1.9,81.8
Mike,van der Hoorn,DEF,SWA,4400000,1,71,2.21875,5.04261363636364e-07,1.6136363636363597e-05,0,51819,2,18,0,0,0,1,0,16.1,12715,-1,0,71,1,0.2,0,1.0,4,0,8,0,0,1.1,103697,0,0,0,1,1603,219,0,0,351,Everton,Man City,Chelsea,Bournemouth,Southampton,0.0,1.4,2.2,3.4,2.3,56.6
Virgil,van Dijk,DEF,LIV,5700000,6,58,2.8,4.91228070175439e-07,1.01754385964912e-05,0,369486,0,25,0,0,0,0,0,10.2,19510,2,0,58,-2,0.8,0,4.7,5,0,5,0,0,7.0,635271,0,0,0,1,1803,15956,0,0,372,Bournemouth,West Brom,Stoke,Chelsea,Brighton,2.5,2.0,3.3,2.4,3.5,81.3
Rajiv,van La Parra,MID,HUD,4600000,2,68,2.3,5e-07,1.47826086956522e-05,0,51925,2,35,0,0,0,3,0,14.5,6695,-4,1,68,4,0.4,0,1.7,3,0,5,0,0,0.6,77277,0,0,0,1,1921,367,-1,1,230,Watford,Everton,Man City,Chelsea,Arsenal,2.0,0.0,2.6,2.4,2.3,107.1
Jamie,Vardy,FWD,LEI,9000000,8,149,4.8,5.33333333333333e-07,1.65555555555556e-05,0,2242204,3,42,0,0,0,16,0,16.7,26041,5,-1,149,-5,0.8,1,7.0,22,0,7,0,2,27.7,3266924,0,0,0,2,2708,234051,1,0,553,Burnley,Southampton,Crystal Palace,West Ham,Arsenal,11.6,0.0,5.6,12.7,4.5,200.4
