FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW2Forecast,GW3Forecast,GW4Forecast,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Danny,Simpson,DEF,LEI,4500000,0,0,0.0,0.0,0.0,0,16073,0,4,0,0,0,0,0,0.0,16073,0,0,0,0,0.0,0,0,0,0,0,0,0,5.3,9411,0,0,0,0,90,9411,0,0,10,Brighton,Man Utd,Chelsea,Huddersfield,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
Joshua,Sims,MID,SOU,4500000,0,0,0.0,0.0,0.0,0,336,0,0,0,0,0,0,0,0.0,336,0,0,0,0,0.0,0,0,0,0,0,0,0,0.1,90,0,0,0,0,0,90,0,0,0,West Ham,Huddersfield,Watford,Crystal Palace,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jerome,Sinclair,FWD,WAT,5000000,0,0,0.0,0.0,0.0,0,1277,0,0,0,0,0,0,0,0.0,1277,0,0,0,0,0.0,0,0,0,0,0,0,0,0.1,634,0,0,0,0,0,634,0,0,0,Bournemouth,Brighton,Southampton,Man City,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moussa,Sissoko,MID,TOT,5500000,1,1,0.33333333333333304,6.06060606060606e-08,1.81818181818182e-07,0,2164,0,0,0,0,0,0,0,0.2,2164,0,0,1,0,0.2,0,1,0,0,0,0,0,0.4,1241,0,0,0,0,57,1241,0,0,4,Chelsea,Burnley,Everton,Swansea,West Ham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.4
Jiri,Skalak,MID,BHA,5000000,0,0,0.0,0.0,0.0,0,281,0,0,0,0,0,0,0,0.0,281,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,30,0,0,0,0,0,30,0,0,0,Leicester,Watford,West Brom,Bournemouth,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Islam,Slimani,FWD,LEI,6900000,0,0,0.0,0.0,0.0,0,4805,0,0,0,0,0,0,0,0.0,4805,-1,1,0,1,0.0,0,0,0,0,0,0,0,0.3,428,0,0,0,0,0,428,-1,0,0,Brighton,Man Utd,Chelsea,Huddersfield,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris,Smalling,DEF,MUN,5500000,0,0,0.0,0.0,0.0,0,13177,0,0,0,0,0,0,0,0.0,13177,0,0,0,0,0.0,0,0,0,0,0,0,0,1.6,2369,0,0,0,0,0,2369,0,0,0,Swansea,Leicester,Stoke,Everton,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tommy,Smith,DEF,HUD,5000000,0,0,0.0,0.0,0.0,0,2998,1,0,0,0,0,0,0,0.0,2998,0,0,0,0,0.0,0,0,0,0,0,0,0,0.5,541,0,0,0,0,56,541,0,0,2,Newcastle,Southampton,West Ham,Leicester,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9
Robert,Snodgrass,MID,WHU,5900000,0,0,0.0,0.0,0.0,0,54810,0,0,0,0,0,0,0,0.0,54810,-1,1,0,1,0.0,0,0,0,0,0,0,0,4.5,1349,0,0,0,0,0,1349,-1,0,0,Southampton,Newcastle,Huddersfield,West Brom,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramadan,Sobhi,MID,STK,5000000,0,0,0.0,0.0,0.0,0,5118,0,0,0,0,0,0,0,0.0,5118,0,0,0,0,0.0,0,0,0,0,0,0,0,0.7,713,0,0,0,0,0,713,0,0,0,Arsenal,West Brom,Man Utd,Newcastle,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominic,Solanke,FWD,LIV,5000000,0,0,0.0,0.0,0.0,0,33675,0,0,0,0,0,0,0,0.0,33675,0,0,0,0,0.0,0,0,0,0,0,0,0,3.0,3296,0,0,0,0,0,3296,0,0,0,Crystal Palace,Arsenal,Man City,Burnley,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heung-Min,Son,MID,TOT,8000000,1,1,0.33333333333333304,4.1666666666666696e-08,1.25e-07,0,5866,0,0,0,0,0,0,0,0.1,5866,0,0,1,0,0.1,0,1,0,0,0,0,0,1.1,7276,0,0,0,0,32,7276,0,0,7,Chelsea,Burnley,Everton,Swansea,West Ham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.6
Pape,Souare,DEF,CRY,4500000,0,0,0.0,0.0,0.0,0,133,0,0,0,0,0,0,0,0.0,133,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,26,0,0,0,0,0,26,0,0,0,Liverpool,Swansea,Burnley,Southampton,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julian,Speroni,GLK,CRY,4000000,0,0,0.0,0.0,0.0,0,3705,0,0,0,0,0,0,0,0.0,3705,0,0,0,0,0.0,0,0,0,0,0,0,0,2.4,2064,0,0,0,0,0,2064,0,0,0,Liverpool,Swansea,Burnley,Southampton,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Junior,Stanislas,MID,BOU,6000000,0,0,0.0,0.0,0.0,0,1147,0,0,0,0,0,0,0,0.0,1147,0,0,0,0,0.0,0,0,0,0,0,0,0,0.1,43,0,0,0,0,0,43,0,0,0,Watford,Man City,Arsenal,Brighton,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jon Gorenc,Stankovic,DEF,HUD,4000000,0,0,0.0,0.0,0.0,0,740,0,0,0,0,0,0,0,0.0,740,0,0,0,0,0.0,0,0,0,0,0,0,0,0.1,382,0,0,0,0,0,382,0,0,0,Newcastle,Southampton,West Ham,Leicester,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maarten,Stekelenburg,GLK,EVE,4500000,0,0,0.0,0.0,0.0,0,3432,0,0,0,0,0,0,0,0.0,3432,0,0,0,0,0.0,0,0,0,0,0,0,0,0.7,331,0,0,0,0,0,331,0,0,0,Man City,Chelsea,Tottenham,Man Utd,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dale,Stephens,MID,BHA,4500000,2,2,2.0,4.44444444444444e-07,4.44444444444444e-07,0,2028,0,2,0,0,0,0,0,0.4,2028,0,0,2,0,0.4,0,2,0,0,0,0,0,0.6,988,0,0,0,0,90,988,0,0,7,Leicester,Watford,West Brom,Bournemouth,Newcastle,1.2,1.0,1.2,1.9,2.8,1.0,2.1,1.7,1.6,1.4,2.2,1.0,2.3,1.1,1.0,1.0,1.5,1.3,1.7,2.5,2.3,1.0,2.1,1.3,2.1,1.8,1.8,1.1,1.7,1.0,1.5,1.4,1.9,1.0,1.2,1.0,1.0,0.6
Jack,Stephens,DEF,SOU,5000000,6,6,6.0,1.2e-06,1.2e-06,0,2067,0,0,0,0,0,0,0,1.2,2067,0,0,6,0,1.2,0,6,0,0,1,0,0,1.1,4174,0,0,0,0,90,4174,0,0,26,West Ham,Huddersfield,Watford,Crystal Palace,Man Utd,8.5,4.6,7.8,7.4,5.4,7.4,8.5,8.5,7.4,6.4,5.2,5.7,5.9,7.4,5.6,5.1,5.7,5.7,7.4,4.2,8.5,6.6,8.5,8.5,7.4,6.4,5.2,8.5,7.4,7.4,7.4,4.4,6.9,4.0,8.5,4.6,7.1,4.7
Raheem,Sterling,MID,MCI,7900000,0,0,0.0,0.0,0.0,0,81200,1,0,0,0,0,0,0,0.0,81200,-1,1,0,1,0.0,0,0,0,0,0,0,0,4.1,4105,0,0,0,0,12,4105,-1,0,-1,Everton,Bournemouth,Liverpool,Watford,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
,Steve Cook,DEF,BOU,5000000,2,2,2.0,4e-07,4e-07,0,2841,0,1,0,0,0,0,0,0.4,2841,0,0,2,0,0.4,0,2,0,0,0,0,0,0.8,628,0,0,0,0,90,628,0,0,12,Watford,Man City,Arsenal,Brighton,Everton,1.5,1.3,1.0,2.8,1.0,1.0,2.5,1.6,1.2,1.8,1.0,1.6,1.1,2.5,2.5,1.0,1.1,1.0,2.5,1.0,2.5,1.0,2.1,1.0,2.0,1.0,2.2,1.0,2.8,2.8,1.2,2.8,1.0,1.0,2.1,2.0,1.0,2.7
John,Stones,DEF,MCI,5500000,6,6,6.0,1.0909090909090901e-06,1.0909090909090901e-06,0,9656,0,0,0,0,0,0,0,1.1,9656,0,0,6,0,1.1,0,6,0,0,1,0,0,5.9,25991,0,0,0,0,90,25991,0,0,24,Everton,Bournemouth,Liverpool,Watford,Crystal Palace,5.7,7.4,6.4,6.6,8.5,5.7,8.5,6.4,7.4,5.6,4.0,4.6,8.5,8.5,4.2,7.4,8.5,8.5,7.4,7.4,7.8,5.2,8.5,8.5,5.2,5.1,4.4,6.9,7.4,8.5,4.6,5.4,7.4,8.5,7.4,5.7,7.4,2.2
Daniel,Sturridge,FWD,LIV,8000000,0,0,0.0,0.0,0.0,0,6832,0,0,0,0,0,0,0,0.0,6832,0,0,0,0,0.0,0,0,0,0,0,0,0,0.6,490,0,0,0,0,0,490,0,0,0,Crystal Palace,Arsenal,Man City,Burnley,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaac,Success,MID,WAT,5500000,0,0,0.0,0.0,0.0,0,562,0,0,0,0,0,0,0,0.0,562,0,0,0,0,0.0,0,0,0,0,0,0,0,0.1,68,0,0,0,0,0,68,0,0,0,Bournemouth,Brighton,Southampton,Man City,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew,Surman,MID,BOU,4500000,2,2,2.0,4.44444444444444e-07,4.44444444444444e-07,0,3334,0,1,0,0,0,0,0,0.4,3334,0,0,2,0,0.4,0,2,0,0,0,0,0,0.9,2044,0,0,0,0,90,2044,0,0,14,Watford,Man City,Arsenal,Brighton,Everton,1.3,1.4,1.0,1.8,1.7,1.5,1.0,1.8,2.1,2.5,1.4,1.4,1.5,1.6,1.9,1.0,1.1,1.0,2.1,2.1,1.4,1.1,1.7,1.7,2.2,1.0,2.8,1.2,1.0,1.2,1.0,2.3,1.0,1.0,1.3,1.8,1.2,4.0
Markus,Suttner,DEF,BHA,4500000,1,1,1.0,2.22222222222222e-07,2.22222222222222e-07,0,2220,0,2,0,0,0,0,0,0.2,2220,0,0,1,0,0.2,0,1,0,0,0,0,0,0.9,931,0,0,0,0,90,931,0,0,15,Leicester,Watford,West Brom,Bournemouth,Newcastle,0.5,0.5,1.1,0.5,0.8,0.5,0.5,0.7,0.9,0.5,0.7,0.5,1.1,0.5,0.5,1.2,0.5,0.5,0.5,0.6,0.7,0.9,0.5,0.7,0.9,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.9,1.4,0.5,0.5,0.5,1.6
Dusan,Tadic,MID,SOU,6500000,3,3,3.0,4.615384615384621e-07,4.615384615384621e-07,0,12155,0,0,0,0,0,0,0,0.5,12155,0,0,3,0,0.5,0,3,0,0,1,0,0,3.8,25844,0,0,0,0,90,25844,0,0,12,West Ham,Huddersfield,Watford,Crystal Palace,Man Utd,3.7,2.0,2.5,3.5,1.7,3.3,4.3,2.3,2.7,2.9,1.6,3.7,2.0,3.5,2.2,2.9,3.1,2.6,1.5,1.5,4.1,2.0,2.0,3.3,1.8,2.2,2.3,3.9,3.7,2.7,3.1,1.6,3.7,2.3,4.1,3.1,2.6,10.0
Matt,Targett,DEF,SOU,4500000,0,0,0.0,0.0,0.0,0,1299,0,0,0,0,0,0,0,0.0,1299,0,0,0,0,0.0,0,0,0,0,0,0,0,0.2,121,0,0,0,0,0,121,0,0,0,West Ham,Huddersfield,Watford,Crystal Palace,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,Tarkowski,DEF,BUR,4500000,1,1,1.0,2.22222222222222e-07,2.22222222222222e-07,0,263,0,2,0,0,0,0,0,0.2,263,0,0,1,0,0.2,0,1,0,0,0,0,0,0.1,521,0,0,0,0,90,521,0,0,19,West Brom,Tottenham,Crystal Palace,Liverpool,Huddersfield,1.1,1.2,1.1,0.5,0.5,0.5,0.9,0.5,0.8,0.7,0.7,0.5,0.5,0.5,0.5,0.7,0.9,1.4,0.5,0.5,0.5,0.9,0.5,0.6,0.5,0.5,0.9,0.5,0.7,0.5,0.9,0.5,0.5,0.5,1.1,0.5,0.7,4.2
Charlie,Taylor,DEF,BUR,4500000,0,0,0.0,0.0,0.0,0,1704,0,0,0,0,0,0,0,0.0,1704,0,0,0,0,0.0,0,0,0,0,0,0,0,0.3,179,0,0,0,0,0,179,0,0,0,West Brom,Tottenham,Crystal Palace,Liverpool,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stuart,Taylor,GLK,SOU,4000000,0,0,0.0,0.0,0.0,0,269,0,0,0,0,0,0,0,0.0,269,0,0,0,0,0.0,0,0,0,0,0,0,0,0.2,1513,0,0,0,0,0,1513,0,0,0,West Ham,Huddersfield,Watford,Crystal Palace,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,Tomkins,DEF,CRY,4500000,1,1,0.33333333333333304,7.40740740740741e-08,2.22222222222222e-07,0,9385,0,1,0,0,0,0,0,0.2,9385,0,0,1,0,0.2,0,1,0,0,0,0,0,1.4,585,0,0,0,0,12,585,0,0,2,Liverpool,Swansea,Burnley,Southampton,Man City,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.5
Fikayo,Tomori,DEF,CHE,4500000,0,0,0.0,0.0,0.0,0,25,0,0,0,0,0,0,0,0.0,25,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,66,0,0,0,0,0,66,0,0,0,Tottenham,Everton,Leicester,Arsenal,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andros,Townsend,MID,CRY,6000000,1,1,1.0,1.66666666666667e-07,1.66666666666667e-07,0,20488,0,1,0,0,0,0,0,0.2,20488,0,0,1,0,0.2,0,1,0,0,0,0,0,2.3,1213,0,0,0,0,45,1213,0,0,13,Liverpool,Swansea,Burnley,Southampton,Man City,0.5,0.6,0.5,0.5,0.5,0.5,0.7,0.9,0.7,0.5,0.7,0.8,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.1,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.5,0.5,0.6,0.5,2.7
Kieran,Trippier,DEF,TOT,5400000,0,0,0.0,0.0,0.0,0,52000,0,0,0,0,0,0,0,0.0,52000,-1,1,0,1,0.0,0,0,0,0,0,0,0,2.5,1291,0,0,0,0,0,1291,-1,0,0,Chelsea,Burnley,Everton,Swansea,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Axel,Tuanzebe,DEF,MUN,4000000,0,0,0.0,0.0,0.0,0,8462,0,0,0,0,0,0,0,0.0,8462,0,0,0,0,0.0,0,0,0,0,0,0,0,1.5,2545,0,0,0,0,0,2545,0,0,0,Swansea,Leicester,Stoke,Everton,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh,Tymon,DEF,STK,4500000,0,0,0.0,0.0,0.0,0,104,0,0,0,0,0,0,0,0.0,104,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,22,0,0,0,0,0,22,0,0,0,Arsenal,West Brom,Man Utd,Newcastle,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leonardo,Ulloa,FWD,LEI,5000000,0,0,0.0,0.0,0.0,0,2163,0,0,0,0,0,0,0,0.0,2163,0,0,0,0,0.0,0,0,0,0,0,0,0,0.2,546,0,0,0,0,0,546,0,0,0,Brighton,Man Utd,Chelsea,Huddersfield,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio,Valencia,DEF,MUN,6500000,5,5,5.0,7.69230769230769e-07,7.69230769230769e-07,0,19688,1,0,0,0,0,0,0,0.8,19688,0,0,5,0,0.8,0,5,0,0,1,0,0,9.8,28256,0,0,0,0,90,28256,0,0,22,Swansea,Leicester,Stoke,Everton,Southampton,6.2,3.8,6.2,4.3,6.2,7.1,3.9,3.4,7.1,4.3,7.1,7.1,5.1,3.2,5.5,7.1,6.2,2.9,4.8,7.1,3.4,7.1,3.9,6.2,4.3,6.2,5.3,6.2,4.8,6.2,7.1,4.5,7.1,6.2,4.2,6.2,6.0,4.5
Enner,Valencia,FWD,WHU,5000000,0,0,0.0,0.0,0.0,0,711,0,0,0,0,0,0,0,0.0,711,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,113,0,0,0,0,0,113,0,0,0,Southampton,Newcastle,Huddersfield,West Brom,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick,van Aanholt,DEF,CRY,5500000,1,1,1.0,1.81818181818182e-07,1.81818181818182e-07,0,22967,0,3,0,0,0,0,0,0.2,22967,0,0,1,0,0.2,0,1,0,0,0,0,0,3.6,2041,0,0,0,0,90,2041,0,0,12,Liverpool,Swansea,Burnley,Southampton,Man City,0.5,0.7,0.5,0.9,0.5,0.5,0.5,0.6,0.9,1.2,0.5,0.7,0.9,0.9,0.7,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.7,0.8,0.5,1.4,0.5,0.5,0.5,0.5,0.5,1.1,0.5,0.5,0.5,1.1,10.8
Mike,van der Hoorn,DEF,SWA,4500000,0,0,0.0,0.0,0.0,0,627,0,0,0,0,0,0,0,0.0,627,0,0,0,0,0.0,0,0,0,0,0,0,0,0.1,94,0,0,0,0,0,94,0,0,0,Man Utd,Crystal Palace,Newcastle,Tottenham,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Virgil,van Dijk,DEF,SOU,5500000,0,0,0.0,0.0,0.0,0,17203,0,0,0,0,0,0,0,0.0,17203,0,0,0,0,0.0,0,0,0,0,0,0,0,1.9,1302,0,0,0,0,0,1302,0,0,0,West Ham,Huddersfield,Watford,Crystal Palace,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rajiv,van La Parra,MID,HUD,5000000,1,1,0.33333333333333304,6.66666666666667e-08,2e-07,0,1225,0,0,0,0,0,0,0,0.2,1225,0,0,1,0,0.2,0,1,0,0,0,0,0,0.1,97,0,0,0,0,4,97,0,0,0,Newcastle,Southampton,West Ham,Leicester,Burnley,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0
