FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Matt,Phillips,MID,WBA,5400000,2,57,2.6,4.81481481481482e-07,1.05555555555556e-05,0,179895,2,24,0,0,0,1,0,10.6,273,-6,0,57,6,0.4,0,2.0,0,0,7,0,3,0.5,73068,0,0,0,0,1524,495,0,0,204,Leicester,Bournemouth,Burnley,Swansea,Man Utd,2.5,1.8,2.4,2.6,1.3,1.9,1.8,2.1,1.5,89.0
Jordan,Pickford,GLK,EVE,4900000,3,104,3.6,7.3469387755102e-07,2.1224489795918398e-05,0,464465,0,49,0,96,0,0,0,21.2,6590,-1,0,104,1,0.6,0,3.0,12,0,6,0,0,7.9,360354,0,0,1,2,2610,8674,0,0,552,Brighton,Stoke,Man City,Liverpool,Swansea,4.9,3.5,3.8,4.5,2.8,4.0,2.8,4.4,3.5,74.6
Jeremy,Pied,DEF,SOU,4200000,0,7,0.24137931034482799,5.74712643678161e-08,1.66666666666667e-06,0,6276,0,3,0,0,0,0,0,1.7,50,-3,0,7,3,0.0,0,0.0,1,0,0,0,1,0.1,3327,0,0,0,0,180,30,0,0,47,Newcastle,West Ham,Arsenal,Chelsea,Leicester,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,10.0
Erik,Pieters,DEF,STK,4700000,6,58,2.4,5.1063829787234e-07,1.23404255319149e-05,0,56055,2,40,0,0,0,0,0,12.3,638,-3,0,58,3,0.8,0,3.7,0,0,6,0,1,0.4,24850,0,0,0,0,2087,756,0,0,357,Man City,Everton,Arsenal,Tottenham,West Ham,1.9,2.1,1.7,2.3,2.0,2.4,1.8,3.4,1.6,61.5
Paul,Pogba,MID,MUN,7900000,5,100,5.3,6.70886075949367e-07,1.26582278481013e-05,0,2759237,2,16,0,0,0,3,0,12.7,50369,-1,0,100,1,0.4,0,3.0,9,0,8,0,12,11.3,2133997,0,0,0,3,1554,4666,0,1,386,Liverpool,Swansea,Man City,West Brom,Bournemouth,0.0,0.0,7.2,3.4,7.7,5.4,7.4,4.3,6.7,156.6
Nick,Pope,GLK,BUR,4900000,3,122,4.7,9.59183673469388e-07,2.48979591836735e-05,0,262170,2,22,0,85,0,0,0,24.9,13722,4,0,122,-4,0.6,0,3.0,16,0,9,0,0,10.0,790029,0,0,1,3,2304,14884,0,0,536,West Ham,West Brom,Watford,Leicester,Stoke,5.6,0.0,4.8,5.6,5.7,5.6,6.7,5.0,5.4,66.3
Alex,Pritchard,MID,HUD,5400000,1,21,0.7241379310344829,1.34099616858238e-07,3.8888888888888904e-06,0,3336,0,4,0,0,0,1,0,3.9,1591,-1,0,21,1,1.2,0,6.3,3,0,0,0,2,0.2,12196,0,0,0,1,295,2983,0,0,71,Swansea,Crystal Palace,Newcastle,Brighton,Watford,0.0,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,25.6
Sebastian,Prodl,DEF,WAT,4300000,6,37,1.27586206896552,2.96712109061748e-07,8.6046511627907e-06,0,31366,4,17,0,0,0,0,0,8.6,607,-2,0,37,2,0.9,0,4.0,0,0,5,0,0,0.3,18464,0,0,0,0,1143,1598,0,0,210,Arsenal,Liverpool,Bournemouth,Burnley,Huddersfield,0.6,0.6,0.7,0.9,0.6,1.4,0.6,0.7,0.6,28.4
Davy,Propper,MID,BHA,5300000,2,74,2.6,4.90566037735849e-07,1.3962264150943399e-05,0,14487,2,38,0,0,0,0,0,14.0,168,-2,0,74,2,0.4,0,2.0,1,0,8,0,3,0.1,10275,0,0,0,0,2595,224,0,0,382,Everton,Leicester,Huddersfield,Crystal Palace,Tottenham,1.9,0.0,2.5,3.0,1.6,2.1,1.6,2.1,1.3,91.4
Marc,Pugh,MID,BOU,4700000,0,26,0.8965517241379308,1.90755685986794e-07,5.5319148936170195e-06,0,6728,2,15,0,0,0,0,0,5.5,98,-3,0,26,3,0.0,0,0.0,0,0,4,0,0,0.1,2886,0,0,0,0,794,6,0,0,80,Tottenham,West Brom,Watford,Crystal Palace,Liverpool,0.0,0.0,0.0,0.4,0.4,0.4,0.4,0.4,0.4,44.0
Jason,Puncheon,MID,CRY,4400000,0,11,0.37931034482758597,8.62068965517241e-08,2.5e-06,0,65990,5,14,0,0,0,0,0,2.5,106,-6,0,11,6,0.0,0,0.0,0,0,0,0,0,0.3,12864,0,0,0,0,574,4,0,0,38,Chelsea,Huddersfield,Liverpool,Bournemouth,Brighton,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,25.1
Collin,Quaner,FWD,HUD,4600000,1,38,1.31034482758621,2.84857571214393e-07,8.26086956521739e-06,0,507482,2,19,0,0,0,0,0,8.3,8438,1,0,38,-1,0.5,0,2.3,0,0,2,0,4,5.0,555319,0,0,0,0,1000,8042,0,0,148,Swansea,Crystal Palace,Newcastle,Brighton,Watford,0.9,1.0,0.7,0.7,1.0,0.7,1.1,0.7,1.0,62.6
Domingos,Quina,MID,WHU,4400000,0,0,0.0,0.0,0.0,0,1051,0,0,0,0,0,0,0,0.0,45,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,1876,0,0,0,0,0,113,0,0,0,Burnley,Southampton,Chelsea,Stoke,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erdal,Rakip,MID,CRY,4900000,0,0,0.0,0.0,0.0,0,115,0,0,0,0,0,0,0,0.0,19,-1,1,0,1,0.0,0,0.0,0,0,0,0,0,0.0,175,0,0,0,0,0,12,-1,0,0,Chelsea,Huddersfield,Liverpool,Bournemouth,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron,Ramsdale,GLK,BOU,4000000,0,0,0.0,0.0,0.0,0,8499,0,0,0,0,0,0,0,0.0,125,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,16472,0,0,0,0,0,8,0,0,0,Tottenham,West Brom,Watford,Crystal Palace,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron,Ramsey,MID,ARS,6900000,0,106,5.6,8.115942028985509e-07,1.53623188405797e-05,0,959176,0,21,0,0,0,6,0,15.4,19085,-1,0,106,1,0.1,0,0.7,10,0,7,0,8,4.1,1054936,0,0,0,2,1466,24135,0,0,399,Watford,Stoke,Southampton,Newcastle,West Ham,7.4,0.0,7.6,7.2,5.6,8.2,3.5,7.5,5.2,148.7
Darren,Randolph,GLK,WHU,4500000,0,0,0.0,0.0,0.0,0,976,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,136,0,0,0,0,0,0,0,0,0,Burnley,Southampton,Chelsea,Stoke,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angel,Rangel,DEF,SWA,3900000,0,3,0.103448275862069,2.6525198938992004e-08,7.69230769230769e-07,0,741869,0,1,0,0,0,0,0,0.8,7299,-1,0,3,1,0.0,0,0.0,0,0,0,0,0,8.2,287543,0,0,0,0,64,874,0,0,12,Huddersfield,Man Utd,West Brom,Everton,Man City,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.5
Marcus,Rashford,FWD,MUN,7300000,1,75,2.9,3.9726027397260297e-07,1.02739726027397e-05,0,1099714,2,13,0,0,0,4,0,10.3,5587,-2,1,75,2,0.0,0,0.3,6,0,8,0,5,5.2,1011235,0,0,0,0,1366,2338,-1,0,274,Liverpool,Swansea,Man City,West Brom,Bournemouth,2.8,0.0,3.2,2.0,3.6,2.4,3.3,2.1,3.3,136.2
Nathan,Redmond,MID,SOU,5900000,3,53,2.2,3.7288135593220294e-07,8.98305084745763e-06,0,374310,3,23,0,0,0,0,0,9.0,515,-6,0,53,6,0.3,0,1.7,2,0,5,0,3,1.9,84116,0,0,0,0,1551,307,0,0,241,Newcastle,West Ham,Arsenal,Chelsea,Leicester,1.7,0.0,1.5,1.2,1.5,1.5,1.8,1.7,1.1,124.2
Winston,Reid,DEF,WHU,4800000,1,42,2.5,5.20833333333333e-07,8.75e-06,0,76071,5,27,0,0,0,0,0,8.8,568,-2,0,42,2,0.1,0,0.3,3,0,5,0,0,0.6,22010,0,0,0,0,1452,10,0,0,264,Burnley,Southampton,Chelsea,Stoke,Arsenal,0.0,0.0,0.0,0.0,0.0,1.7,2.2,1.5,2.3,43.6
Declan,Rice,DEF,WHU,4400000,0,17,0.586206896551724,1.33228840125392e-07,3.86363636363636e-06,0,3260,1,18,0,0,0,0,0,3.9,113,-1,0,17,1,0.2,0,0.7,0,0,0,0,0,0.1,4367,0,0,0,0,701,120,0,0,129,Burnley,Southampton,Chelsea,Stoke,Arsenal,0.3,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,17.2
,Richarlison,MID,WAT,6000000,1,112,3.9,6.5e-07,1.86666666666667e-05,0,1685352,4,43,0,0,0,5,0,18.4,41911,0,1,112,0,0.2,0,1.3,4,0,8,0,8,8.3,2043184,0,0,0,2,2392,4186,-1,0,270,Arsenal,Liverpool,Bournemouth,Burnley,Huddersfield,2.9,2.6,4.5,4.2,3.5,4.2,2.7,4.5,2.3,185.5
Jairo,Riedewald,DEF,CRY,4600000,1,21,0.7241379310344829,1.5742128935532202e-07,4.56521739130435e-06,0,16538,0,6,0,0,0,0,0,4.6,40,-4,0,21,4,0.2,0,1.0,0,0,2,0,0,0.1,1494,0,0,0,0,410,23,0,0,93,Chelsea,Huddersfield,Liverpool,Bournemouth,Brighton,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,9.6
Matt,Ritchie,MID,NEW,5400000,0,87,3.3,6.11111111111111e-07,1.6111111111111098e-05,0,493952,4,30,0,0,0,1,0,16.1,3227,-6,0,87,6,0.7,0,4.0,9,0,6,0,7,1.8,404449,0,0,0,1,2105,4364,0,0,388,Southampton,Huddersfield,Leicester,Arsenal,Everton,3.1,0.0,4.0,2.6,3.7,3.1,3.9,2.5,3.0,147.1
Connor,Roberts,DEF,SWA,4000000,0,1,0.0344827586206897,8.62068965517241e-09,2.5e-07,0,4917,0,1,0,0,0,0,0,0.3,462,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.1,12272,0,0,0,0,25,329,0,0,3,Huddersfield,Man Utd,West Brom,Everton,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
Andrew,Robertson,DEF,LIV,4900000,6,65,2.24137931034483,4.57424349049965e-07,1.3265306122449e-05,0,204772,2,14,0,0,0,0,0,13.3,14416,-1,0,65,1,1.2,0,6.0,4,0,7,0,2,6.6,492254,0,0,0,1,1424,40162,0,0,324,Man Utd,Watford,Crystal Palace,Everton,Bournemouth,1.3,2.3,2.5,1.1,1.8,1.5,2.4,1.6,2.5,69.8
Paul,Robinson,GLK,BUR,4500000,0,0,0.0,0.0,0.0,0,385,0,0,0,0,0,0,0,0.0,3,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,90,0,0,0,0,0,0,0,0,0,West Ham,West Brom,Watford,Leicester,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joel,Robles,GLK,EVE,4200000,0,0,0.0,0.0,0.0,0,9047,0,0,0,0,0,0,0,0.0,83,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.2,1662,0,0,0,0,0,95,0,0,0,Brighton,Stoke,Man City,Liverpool,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hal,Robson-Kanu,FWD,WBA,4900000,0,27,0.931034482758621,1.9000703729767802e-07,5.51020408163265e-06,0,72258,2,11,0,0,0,2,0,5.5,460,-1,0,27,1,0.0,0,0.0,1,0,4,0,0,0.4,49192,0,0,0,0,784,311,0,1,69,Leicester,Bournemouth,Burnley,Swansea,Man Utd,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,46.4
Joe,Rodon,DEF,SWA,4000000,0,0,0.0,0.0,0.0,0,3872,0,0,0,0,0,0,0,0.0,75,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,5462,0,0,0,0,0,7,0,0,0,Huddersfield,Man Utd,West Brom,Everton,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jay,Rodriguez,FWD,WBA,5400000,2,74,2.6,4.81481481481482e-07,1.3703703703703699e-05,0,267805,2,32,0,0,0,4,0,13.7,10747,-6,0,74,6,0.4,0,2.0,5,0,7,0,1,1.6,220218,0,0,0,0,2143,2767,0,0,200,Leicester,Bournemouth,Burnley,Swansea,Man Utd,3.0,2.1,2.6,2.7,1.4,2.3,2.0,2.4,1.9,125.9
Marcos,Rojo,DEF,MUN,5400000,0,16,0.5517241379310339,1.02171136653895e-07,2.96296296296296e-06,0,24245,5,7,0,0,0,0,0,3.0,590,-1,0,16,1,0.0,0,0.0,4,0,2,0,0,0.1,24647,0,0,0,0,474,9,0,0,88,Liverpool,Swansea,Man City,West Brom,Bournemouth,0.0,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,18.5
Sergio,Romero,GLK,MUN,4700000,0,0,0.0,0.0,0.0,0,6814,0,0,0,0,0,0,0,0.0,56,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.2,1581,0,0,0,0,0,21,0,0,0,Liverpool,Swansea,Man City,West Brom,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Salomon,Rondon,FWD,WBA,6000000,2,62,2.3,3.83333333333333e-07,1.0333333333333301e-05,0,146358,4,36,0,0,0,4,0,10.3,2128,-5,0,62,5,0.3,0,2.0,0,0,3,0,1,0.7,84118,0,0,0,0,1997,1113,0,0,149,Leicester,Bournemouth,Burnley,Swansea,Man Utd,2.5,1.7,2.1,2.2,1.2,1.9,1.6,2.0,1.6,102.7
Wayne,Rooney,FWD,EVE,7200000,1,102,4.3,5.972222222222221e-07,1.41666666666667e-05,0,2234073,5,28,0,0,0,10,0,14.2,24056,-3,0,102,3,0.2,2,1.7,19,0,4,0,3,10.1,1829118,0,0,0,2,1739,7818,0,0,412,Brighton,Stoke,Man City,Liverpool,Swansea,6.0,4.5,5.0,4.9,3.8,5.7,4.1,5.6,3.8,130.2
Danny,Rose,DEF,TOT,6400000,0,14,0.482758620689655,7.54310344827586e-08,2.1875e-06,0,36076,1,7,0,0,0,0,0,2.2,434,-1,0,14,1,0.0,0,0.0,0,0,2,0,0,0.3,22204,0,0,0,0,448,208,0,0,91,Bournemouth,Chelsea,Stoke,Man City,Brighton,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,24.6
Liam,Rosenior,DEF,BHA,3900000,0,3,0.103448275862069,2.6525198938992004e-08,7.69230769230769e-07,0,238530,0,3,0,0,0,0,0,0.8,2884,-1,0,3,1,0.0,0,0.0,0,0,0,0,0,3.3,269496,0,0,0,0,163,3442,0,0,22,Everton,Leicester,Huddersfield,Crystal Palace,Tottenham,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.6
Wayne,Routledge,MID,SWA,5100000,0,14,0.482758620689655,9.465855307640301e-08,2.7450980392156897e-06,0,5265,1,9,0,0,0,0,0,2.7,34,-4,0,14,4,0.0,0,0.0,0,0,1,0,0,0.1,1521,0,0,0,0,321,26,0,0,45,Huddersfield,Man Utd,West Brom,Everton,Man City,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,13.8
Antonio,Rudiger,DEF,CHE,5900000,1,96,4.6,7.796610169491519e-07,1.6271186440678e-05,0,255298,4,16,0,0,0,2,0,16.3,5344,-1,0,96,1,0.5,0,2.7,8,0,10,0,1,3.5,296239,0,0,0,2,1796,10571,0,0,452,Crystal Palace,Tottenham,West Ham,Southampton,Huddersfield,6.6,0.0,5.9,6.9,5.5,6.4,4.5,6.0,4.4,64.2
Mathew,Ryan,GLK,BHA,4500000,4,108,3.7,8.22222222222222e-07,2.4e-05,0,98517,0,38,0,90,0,0,0,24.0,3689,0,0,108,0,1.0,0,4.7,8,0,8,0,0,2.6,208938,0,0,1,2,2610,8110,0,0,537,Everton,Leicester,Huddersfield,Crystal Palace,Tottenham,2.4,0.0,4.3,4.9,4.3,4.5,3.5,4.6,3.3,63.8
Abdelhamid,Sabiri,MID,HUD,4700000,0,10,0.34482758620689696,7.33675715333823e-08,2.12765957446809e-06,0,1070,1,5,0,0,0,0,0,2.1,10,-3,1,10,3,0.0,0,0.0,0,0,1,0,1,0.0,1040,0,0,0,0,217,7,-1,0,30,Swansea,Crystal Palace,Newcastle,Brighton,Watford,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,12.4
Henri,Saivet,MID,NEW,4400000,0,8,8.0,1.81818181818182e-06,1.81818181818182e-06,0,3772,0,2,0,0,0,1,0,1.8,33,-1,0,8,1,0.0,0,0.0,1,0,0,0,0,0.0,3976,0,0,0,0,83,0,0,0,27,Southampton,Huddersfield,Leicester,Arsenal,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8
Diafra,Sakho,FWD,WHU,5500000,0,24,1.7,3.09090909090909e-07,4.3636363636363605e-06,0,30392,2,11,0,0,0,2,0,4.4,86,0,0,24,0,0.0,0,0.0,1,0,0,0,1,0.1,28577,0,0,0,0,294,6,0,0,65,Burnley,Southampton,Chelsea,Stoke,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2
Mamadou,Sakho,DEF,CRY,4600000,0,41,1.41379310344828,3.07346326836582e-07,8.91304347826087e-06,0,139121,1,16,0,0,0,1,0,8.9,1168,-4,1,41,4,0.0,0,0.0,10,0,2,0,1,0.3,142901,0,0,0,1,877,32,-1,0,214,Chelsea,Huddersfield,Liverpool,Bournemouth,Brighton,0.0,0.0,0.0,0.7,1.2,0.9,0.9,0.8,1.1,33.8
Bakary,Sako,MID,CRY,4900000,0,36,1.24137931034483,2.53342716396904e-07,7.346938775510201e-06,0,20904,0,10,0,0,0,3,0,7.3,412,-1,0,36,1,0.0,0,0.0,1,0,1,0,0,0.1,20329,0,0,0,0,466,11,0,0,115,Chelsea,Huddersfield,Liverpool,Bournemouth,Brighton,0.0,0.0,0.0,0.0,0.0,0.6,0.7,0.6,0.9,46.9
Mohamed,Salah,MID,LIV,10600000,8,235,8.4,7.92452830188679e-07,2.21698113207547e-05,0,1822941,0,24,0,0,0,24,0,22.4,22895,16,-1,235,-16,1.0,1,10.3,23,0,11,0,10,60.8,3627051,0,0,0,10,2199,23689,1,0,680,Man Utd,Watford,Crystal Palace,Everton,Bournemouth,7.9,11.9,10.2,9.8,11.9,9.8,12.1,9.6,12.3,349.1
Renato,Sanches,MID,SWA,4300000,0,20,0.6896551724137929,1.6038492381716098e-07,4.65116279069767e-06,0,167935,1,10,0,0,0,0,0,4.7,269,-7,0,20,7,0.0,0,0.0,0,0,2,0,0,0.3,170494,0,0,0,0,699,29,0,0,83,Huddersfield,Man Utd,West Brom,Everton,Man City,0.0,0.0,0.3,0.3,0.4,0.3,0.3,0.3,0.3,27.0
Alexis,Sanchez,MID,MUN,11600000,5,113,4.7,4.05172413793103e-07,9.74137931034483e-06,0,488247,5,27,0,0,0,8,0,9.7,20864,-4,1,113,4,0.3,1,3.0,8,0,8,0,6,3.1,506656,0,0,0,2,1941,1715,-1,0,366,Liverpool,Swansea,Man City,West Brom,Bournemouth,4.9,0.0,6.1,2.8,6.6,4.5,6.4,3.6,5.7,266.5
Davinson,Sanchez,DEF,TOT,6000000,6,82,3.6,6e-07,1.36666666666667e-05,0,57751,1,14,0,0,0,0,0,13.7,2684,0,0,82,0,1.2,0,7.3,5,0,11,0,0,1.3,113891,1,0,0,0,1890,10195,0,1,444,Bournemouth,Chelsea,Stoke,Man City,Brighton,2.9,0.0,3.4,3.7,3.6,3.4,4.6,3.0,4.0,56.2
,Sandro,FWD,EVE,7000000,0,10,1.3,1.8571428571428602e-07,1.4285714285714301e-06,0,74717,0,7,0,0,0,0,0,1.4,75,-5,0,10,5,0.0,0,0.0,0,0,1,0,0,0.4,7744,0,0,0,0,275,1,0,0,21,Brighton,Stoke,Man City,Liverpool,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8
Leroy,Sane,MID,MCI,8600000,3,134,4.62068965517241,5.3728949478749e-07,1.5581395348837196e-05,0,2097005,4,15,0,0,0,8,0,15.8,11408,1,-2,134,-1,0.6,0,5.3,13,0,9,0,11,13.0,2512011,0,0,0,4,1722,186751,2,0,475,Stoke,Everton,Man Utd,Tottenham,Swansea,4.5,0.0,5.2,4.7,3.7,5.5,4.6,6.2,4.9,203.9
Sean,Scannell,MID,HUD,4500000,0,0,0.0,0.0,0.0,0,3072,0,0,0,0,0,0,0,0.0,16,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,328,0,0,0,0,0,22,0,0,0,Swansea,Crystal Palace,Newcastle,Brighton,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ezequiel,Schelotto,DEF,BHA,4400000,1,15,0.517241379310345,1.1755485893416901e-07,3.40909090909091e-06,0,1938,2,18,0,0,0,0,0,3.4,241,-1,0,15,1,0.4,0,1.7,0,0,0,0,0,0.0,3983,0,0,0,0,862,201,0,0,133,Everton,Leicester,Huddersfield,Crystal Palace,Tottenham,0.3,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,27.3
Christopher,Schindler,DEF,HUD,4600000,1,73,2.6,5.65217391304348e-07,1.58695652173913e-05,0,349393,4,45,0,0,0,0,0,15.9,2535,1,0,73,-1,0.4,0,1.7,12,0,6,0,2,3.5,466377,0,0,0,4,2454,40627,0,1,529,Swansea,Crystal Palace,Newcastle,Brighton,Watford,2.7,3.8,1.6,1.9,3.1,1.8,2.5,1.5,3.4,93.7
Jeffrey,Schlupp,DEF,CRY,4700000,4,43,2.1,4.4680851063829794e-07,9.14893617021277e-06,0,36152,3,28,0,0,0,0,0,9.1,93,-3,0,43,3,0.3,0,1.3,0,0,3,0,1,0.2,27329,0,0,0,0,1639,387,0,0,254,Chelsea,Huddersfield,Liverpool,Bournemouth,Brighton,1.5,1.3,2.0,1.2,2.2,1.6,1.7,1.6,2.0,64.9
Kasper,Schmeichel,GLK,LEI,5000000,1,104,3.6,7.2e-07,2.08e-05,0,225130,3,42,0,86,0,0,0,20.8,7504,0,0,104,0,0.3,0,1.3,14,0,7,0,0,4.8,271799,1,0,1,3,2610,2877,0,0,524,West Brom,Brighton,Newcastle,Burnley,Southampton,3.1,0.0,3.5,3.8,3.6,4.3,4.3,5.1,3.1,63.8
Morgan,Schneiderlin,MID,EVE,4700000,0,36,1.6,3.4042553191489397e-07,7.65957446808511e-06,0,57556,3,30,0,0,0,0,0,7.7,362,-3,0,36,3,0.1,0,0.3,0,0,4,0,0,0.5,21828,0,0,0,0,1530,161,0,1,242,Brighton,Stoke,Man City,Liverpool,Swansea,1.2,0.8,0.8,0.8,0.8,1.2,0.8,1.0,0.8,38.7
Kyle,Scott,MID,CHE,4300000,0,0,0.0,0.0,0.0,0,6463,0,0,0,0,0,0,0,0.0,80,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,6532,0,0,0,0,0,93,0,0,0,Crystal Palace,Tottenham,West Ham,Southampton,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xherdan,Shaqiri,MID,STK,6300000,3,122,4.5,7.142857142857141e-07,1.9365079365079397e-05,0,918063,4,45,0,0,0,7,0,19.4,53010,3,0,122,-3,1.2,0,7.3,16,0,5,0,6,12.5,1360602,0,0,0,1,2244,43368,0,0,438,Man City,Everton,Arsenal,Tottenham,West Ham,3.7,6.4,3.6,4.7,4.2,5.2,3.2,5.3,4.3,210.9
Luke,Shaw,DEF,MUN,4900000,1,32,1.10344827586207,2.25193525686137e-07,6.53061224489796e-06,0,90248,1,2,0,0,0,0,0,6.5,7198,-1,0,32,1,0.1,0,0.3,1,0,5,0,0,0.8,123209,0,0,0,0,555,479,0,0,144,Liverpool,Swansea,Man City,West Brom,Bournemouth,0.8,0.0,0.7,0.6,0.8,0.6,1.0,0.6,0.8,27.9
Ryan,Shawcross,DEF,STK,4800000,0,52,2.7,5.625e-07,1.0833333333333301e-05,0,96348,1,28,0,0,0,1,0,10.8,1866,-2,0,52,2,0.1,0,0.7,2,0,4,0,1,0.9,52175,1,0,0,0,1651,184,0,0,262,Man City,Everton,Arsenal,Tottenham,West Ham,2.3,2.5,2.1,2.8,2.4,2.9,2.2,3.9,1.9,73.2
Jonjo,Shelvey,MID,NEW,5200000,0,35,1.7,3.2692307692307703e-07,6.73076923076923e-06,0,85965,2,23,0,0,0,0,0,6.7,529,-3,0,35,3,0.3,0,1.7,1,0,3,0,1,0.4,17345,0,0,0,0,1470,38,0,2,187,Southampton,Huddersfield,Leicester,Arsenal,Everton,0.0,0.0,1.5,0.9,1.3,1.1,1.4,0.8,1.0,79.2
,Sheyi Ojo,MID,LIV,5000000,0,0,0.0,0.0,0.0,0,1508,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,68,0,0,0,0,0,0,0,0,0,Man Utd,Watford,Crystal Palace,Everton,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steve,Sidwell,MID,BHA,4300000,0,0,0.0,0.0,0.0,0,22842,0,0,0,0,0,0,0,0.0,53,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,3022,0,0,0,0,0,20,0,0,0,Everton,Leicester,Huddersfield,Crystal Palace,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gylfi,Sigurdsson,MID,EVE,8000000,2,93,3.6,4.5e-07,1.1625e-05,0,394482,2,40,0,0,0,4,0,11.6,4946,-5,0,93,5,0.7,0,5.3,8,0,5,0,4,2.5,190719,0,0,0,1,2167,12776,0,0,389,Brighton,Stoke,Man City,Liverpool,Swansea,4.1,2.7,2.7,3.2,2.8,4.2,2.8,3.8,2.7,148.7
,Silva,MID,LEI,6000000,0,8,0.27586206896551696,4.5977011494252905e-08,1.33333333333333e-06,0,3356,1,3,0,0,0,0,0,1.3,303,0,0,8,0,0.1,0,0.3,0,0,0,0,1,0.0,4490,0,0,0,0,175,133,0,0,36,West Brom,Brighton,Newcastle,Burnley,Southampton,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.5
Danny,Simpson,DEF,LEI,4300000,0,46,2.1,4.88372093023256e-07,1.06976744186047e-05,0,338545,1,33,0,0,0,0,0,10.7,3965,-2,0,46,2,0.1,0,0.3,0,0,4,0,0,2.3,186449,0,0,0,0,1844,1032,0,0,284,West Brom,Brighton,Newcastle,Burnley,Southampton,1.3,0.0,1.5,1.7,1.5,1.9,2.3,2.4,1.3,51.6
