FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Jerome,Sinclair,FWD,WAT,4900000,0,0,0.0,0.0,0.0,0,8443,0,0,0,0,0,0,0,0.0,326,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.2,6326,0,0,0,0,0,351,0,0,0,Newcastle,Man Utd,Tottenham,Burnley,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moussa,Sissoko,MID,TOT,5400000,2,27,2.3,4.25925925925926e-07,5e-06,0,28153,0,5,0,0,0,1,0,5.0,1826,-1,0,27,1,0.5,0,2.7,0,0,4,0,0,0.5,29284,0,0,0,0,595,1688,0,0,108,West Brom,Leicester,Watford,Stoke,Brighton,2.1,1.5,1.6,1.8,1.6,1.2,1.5,1.7,2.3,2.2,2.6,1.7,1.9,1.2,2.6,1.5,2.4,1.8,2.3,1.7,1.4,1.2,1.3,1.3,1.5,2.0,42.7
Jiri,Skalak,MID,BHA,4700000,0,0,0.0,0.0,0.0,0,1487,0,0,0,0,0,0,0,0.0,34,-3,1,0,3,0.0,0,0.0,0,0,0,0,0,0.0,373,0,0,0,0,0,23,-1,0,0,Man Utd,Crystal Palace,Liverpool,Huddersfield,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Islam,Slimani,FWD,LEI,6700000,1,10,0.833333333333333,1.24378109452736e-07,1.49253731343284e-06,0,21973,0,2,0,0,0,0,0,1.5,612,-3,0,10,3,0.0,0,0.3,0,0,0,0,1,0.3,10440,0,0,0,0,114,624,0,0,24,West Ham,Tottenham,Burnley,Newcastle,Southampton,0.4,0.4,0.4,0.4,0.4,0.7,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.5,0.4,11.4
Chris,Smalling,DEF,MUN,5400000,7,30,4.3,7.96296296296296e-07,5.55555555555556e-06,0,69727,2,4,0,0,0,1,0,5.6,5148,-1,-1,30,1,1.1,0,5.7,2,0,3,0,0,3.6,166204,0,0,0,0,555,74571,1,0,125,Brighton,Watford,Arsenal,Man City,Bournemouth,6.2,4.8,2.5,4.5,5.5,4.1,2.9,5.8,5.6,2.6,5.8,3.7,3.7,6.4,3.2,5.0,4.1,6.4,3.8,5.0,2.8,6.4,3.3,6.4,4.1,5.7,21.4
Tommy,Smith,DEF,HUD,4900000,0,24,2.4,4.89795918367347e-07,4.89795918367347e-06,0,25542,4,12,0,0,0,0,0,4.9,1321,-1,0,24,1,0.0,0,0.0,2,0,3,0,0,0.3,12422,0,0,0,0,844,71,0,0,137,Man City,Arsenal,Everton,Brighton,Chelsea,1.8,1.2,1.2,2.8,2.1,2.1,1.7,2.5,2.5,1.2,3.0,1.5,2.9,1.2,2.4,1.7,1.5,2.0,3.6,1.3,1.7,2.5,1.6,2.1,1.2,3.2,27.4
Robert,Snodgrass,MID,WHU,5800000,0,0,0.0,0.0,0.0,0,229584,0,0,0,0,0,0,0,0.0,505,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.5,1814,0,0,0,0,0,2,0,0,0,Leicester,Everton,Man City,Chelsea,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramadan,Sobhi,MID,STK,4700000,2,16,1.33333333333333,2.8368794326241104e-07,3.4042553191489397e-06,0,37012,0,13,0,0,0,0,0,3.4,1091,-3,0,16,3,0.5,0,2.3,0,0,1,0,1,0.4,11084,0,0,0,0,430,563,0,0,66,Crystal Palace,Liverpool,Swansea,Tottenham,Burnley,0.7,0.8,0.9,0.7,0.7,1.0,0.9,0.7,0.7,1.0,0.7,1.0,0.7,0.7,0.7,0.7,0.7,0.7,1.2,0.7,0.7,0.7,0.7,0.7,1.0,0.9,17.8
Dominic,Solanke,FWD,LIV,4700000,0,7,0.583333333333333,1.24113475177305e-07,1.48936170212766e-06,0,147861,0,2,0,0,0,0,0,1.5,3695,-3,0,7,3,0.1,0,0.7,0,0,0,0,0,1.6,52582,0,0,0,0,85,3421,0,0,12,Chelsea,Stoke,Brighton,Everton,West Brom,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,8.4
Heung-Min,Son,MID,TOT,7900000,1,34,2.8333333333333304,3.58649789029536e-07,4.30379746835443e-06,0,98220,0,2,0,0,0,2,0,4.3,16220,-1,0,34,1,0.6,0,4.7,2,0,5,0,0,1.7,119217,0,0,0,1,512,7129,0,0,101,West Brom,Leicester,Watford,Stoke,Brighton,2.9,2.2,2.2,2.5,2.3,1.4,2.1,2.4,3.2,3.0,3.5,2.4,2.6,1.4,3.5,2.1,3.2,2.5,3.1,2.3,2.0,1.5,1.9,1.9,2.1,2.7,46.8
Pape,Souare,DEF,CRY,4500000,0,0,0.0,0.0,0.0,0,695,0,0,0,0,0,0,0,0.0,47,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,530,0,0,0,0,0,64,0,0,0,Stoke,Brighton,West Brom,Bournemouth,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harry,Souttar,DEF,STK,4000000,0,0,0.0,0.0,0.0,0,4255,0,0,0,0,0,0,0,0.0,285,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,8074,0,0,0,0,0,254,0,0,0,Crystal Palace,Liverpool,Swansea,Tottenham,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julian,Speroni,GLK,CRY,4000000,2,10,0.833333333333333,2.0833333333333302e-07,2.5e-06,0,42685,0,7,0,10,0,0,0,2.5,3226,0,0,10,0,0.4,0,1.7,0,0,0,0,0,3.8,123497,0,0,0,0,450,21893,0,0,63,Stoke,Brighton,West Brom,Bournemouth,Watford,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.4,0.6,0.4,0.5,0.4,0.4,0.4,0.6,6.3
Junior,Stanislas,MID,BOU,5900000,0,21,1.75,2.96610169491525e-07,3.55932203389831e-06,0,12903,1,5,0,0,0,1,0,3.6,1174,-1,0,21,1,0.1,0,0.7,3,0,1,0,1,0.1,12462,0,0,0,1,403,57,0,0,79,Swansea,Burnley,Southampton,Crystal Palace,Man Utd,0.0,1.1,1.1,0.9,0.9,1.2,0.9,1.5,1.8,0.9,1.8,1.0,1.0,1.1,0.9,1.5,1.0,1.0,1.4,1.0,1.5,0.9,1.2,1.1,1.4,0.9,28.3
Jon Gorenc,Stankovic,DEF,HUD,4000000,0,0,0.0,0.0,0.0,0,4660,0,0,0,0,0,0,0,0.0,134,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,2515,0,0,0,0,0,106,0,0,0,Man City,Arsenal,Everton,Brighton,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maarten,Stekelenburg,GLK,EVE,4300000,0,0,0.0,0.0,0.0,0,16710,0,0,0,0,0,0,0,0.0,391,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.4,1800,0,0,0,0,0,46,0,0,0,Southampton,West Ham,Huddersfield,Liverpool,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dale,Stephens,MID,BHA,4500000,2,31,2.6,5.77777777777778e-07,6.88888888888889e-06,0,66596,0,13,0,0,0,0,0,6.9,7086,0,0,31,0,0.5,0,2.3,0,0,4,0,1,1.6,117167,0,0,0,0,1080,1914,0,0,186,Man Utd,Crystal Palace,Liverpool,Huddersfield,Tottenham,1.3,2.8,2.3,1.7,1.6,2.2,1.6,2.0,1.9,2.6,1.8,1.8,2.1,2.8,1.8,2.6,3.1,2.5,1.3,2.4,2.8,1.9,2.0,1.8,2.2,1.3,36.8
Jack,Stephens,DEF,SOU,4500000,0,15,1.25,2.77777777777778e-07,3.3333333333333304e-06,0,50300,0,4,0,0,0,0,0,3.3,488,-5,1,15,5,0.0,0,0.0,1,0,2,0,0,0.2,13934,0,0,0,0,360,123,-1,0,85,Everton,Man City,Bournemouth,Arsenal,Leicester,0.6,0.6,0.6,1.0,0.6,0.8,1.1,0.7,0.6,1.8,1.0,0.7,0.8,0.8,0.9,0.7,0.7,0.6,0.7,0.7,0.6,0.6,0.6,0.6,0.6,0.6,15.1
Raheem,Sterling,MID,MCI,8100000,3,65,5.41666666666667,6.68724279835391e-07,8.02469135802469e-06,0,734090,1,5,0,0,0,7,0,8.0,73901,1,0,65,-1,0.6,0,5.0,4,0,4,0,3,10.3,962177,0,0,0,2,666,27795,0,1,223,Huddersfield,Southampton,West Ham,Man Utd,Swansea,5.8,6.0,7.4,4.2,7.6,5.8,7.0,6.3,6.1,5.0,4.4,7.3,6.9,6.1,6.6,4.8,5.3,5.9,5.7,6.9,6.4,5.6,6.9,6.3,7.5,6.7,93.7
,Steve Cook,DEF,BOU,4800000,5,28,2.3333333333333304,4.86111111111111e-07,5.83333333333333e-06,0,27306,4,12,0,0,0,1,0,5.8,3022,-2,0,28,2,1.5,0,7.3,3,0,2,0,0,1.3,51701,0,0,0,1,759,18085,0,0,128,Swansea,Burnley,Southampton,Crystal Palace,Man Utd,1.8,2.1,2.0,2.8,1.2,2.6,1.4,2.6,1.8,2.0,2.8,1.9,1.9,2.1,1.8,2.3,1.4,2.2,2.7,2.4,3.5,1.4,2.1,2.1,1.7,1.8,33.7
John,Stones,DEF,MCI,5700000,1,46,3.8,6.66666666666667e-07,8.07017543859649e-06,0,478465,0,6,0,0,0,0,0,8.1,234932,2,0,46,-2,0.2,0,1.3,2,0,6,0,0,6.6,504517,0,0,0,0,884,1832,0,0,226,Huddersfield,Southampton,West Ham,Man Utd,Swansea,0.0,0.0,0.0,0.0,0.0,4.3,3.9,3.6,4.7,4.2,3.4,4.4,5.0,4.1,3.6,3.0,3.5,4.1,4.6,3.1,4.2,4.1,3.4,4.2,5.3,4.5,28.7
Daniel,Sturridge,FWD,LIV,8000000,0,23,2.9,3.625e-07,2.875e-06,0,45147,0,3,0,0,0,2,0,2.9,4387,0,0,23,0,0.3,0,2.0,0,0,2,0,1,0.7,36629,0,0,0,0,362,769,0,0,101,Chelsea,Stoke,Brighton,Everton,West Brom,2.2,2.4,2.0,4.1,3.8,1.9,1.4,2.9,3.4,1.6,2.7,2.0,1.5,2.7,2.0,3.7,3.6,1.4,2.9,2.5,2.4,3.4,2.0,3.9,1.6,3.3,46.7
Isaac,Success,MID,WAT,5300000,0,0,0.0,0.0,0.0,0,2493,0,0,0,0,0,0,0,0.0,49,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.0,467,0,0,0,0,0,12,0,0,0,Newcastle,Man Utd,Tottenham,Burnley,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew,Surman,MID,BOU,4700000,6,45,4.1,8.723404255319151e-07,9.57446808510638e-06,0,149495,1,11,0,0,0,2,0,9.6,14611,2,0,45,-2,0.9,0,4.3,5,0,3,0,2,8.2,511997,0,0,0,1,990,63750,0,0,189,Swansea,Burnley,Southampton,Crystal Palace,Man Utd,5.1,4.4,4.2,3.8,2.5,4.6,2.7,5.3,5.8,3.4,5.7,4.0,4.1,4.3,3.5,5.2,3.9,4.1,4.9,4.0,5.3,2.6,4.5,4.3,5.0,3.8,45.5
Markus,Suttner,DEF,BHA,4300000,0,20,2.9,6.74418604651163e-07,4.65116279069767e-06,0,49978,0,8,0,0,0,0,0,4.7,2306,-2,1,20,2,0.0,0,0.0,1,0,2,0,0,0.5,31215,0,0,0,0,630,1017,-1,0,104,Man Utd,Crystal Palace,Liverpool,Huddersfield,Tottenham,1.6,4.3,3.5,2.6,2.6,3.0,2.9,2.7,2.2,2.8,2.8,2.4,2.9,3.6,2.5,2.4,3.8,1.8,2.0,2.5,3.9,3.4,3.1,2.6,3.0,2.1,12.8
Dusan,Tadic,MID,SOU,6300000,1,30,2.5,3.9682539682539704e-07,4.76190476190476e-06,0,230905,2,11,0,0,0,1,0,4.7,6741,-2,1,30,2,0.3,0,2.0,0,0,5,0,0,1.9,152818,0,0,0,0,946,539,-1,0,129,Everton,Man City,Bournemouth,Arsenal,Leicester,2.7,1.3,2.2,2.7,2.0,2.1,2.5,1.7,1.2,2.4,2.0,1.7,1.6,1.9,2.0,1.9,1.8,2.0,2.7,2.0,1.4,1.5,2.0,2.2,2.5,1.2,77.6
Matt,Targett,DEF,SOU,4300000,0,0,0.0,0.0,0.0,0,5853,0,0,0,0,0,0,0,0.0,100,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,880,0,0,0,0,0,46,0,0,0,Everton,Man City,Bournemouth,Arsenal,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,Tarkowski,DEF,BUR,4500000,6,44,3.7,8.22222222222222e-07,9.77777777777778e-06,0,13105,3,9,0,0,0,0,0,9.8,3238,0,0,44,0,1.3,0,6.0,1,0,6,0,0,1.2,67942,0,0,0,0,1080,25927,0,0,218,Arsenal,Bournemouth,Leicester,Watford,Stoke,5.2,3.4,3.0,4.2,4.2,4.1,4.3,2.4,3.8,4.9,4.4,4.2,3.3,3.1,3.6,4.1,3.6,3.8,3.5,4.1,4.7,3.7,3.7,4.6,2.7,4.0,47.7
Charlie,Taylor,DEF,BUR,4300000,0,0,0.0,0.0,0.0,0,10213,0,0,0,0,0,0,0,0.0,280,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,2506,0,0,0,0,0,174,0,0,0,Arsenal,Bournemouth,Leicester,Watford,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stuart,Taylor,GLK,SOU,4000000,0,0,0.0,0.0,0.0,0,7025,0,0,0,0,0,0,0,0.0,257,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,13148,0,0,0,0,0,313,0,0,0,Everton,Man City,Bournemouth,Arsenal,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,Tomkins,DEF,CRY,4300000,0,5,0.4166666666666671,9.68992248062016e-08,1.16279069767442e-06,0,53846,0,4,0,0,0,0,0,1.2,785,-2,0,5,2,0.1,0,0.3,0,0,0,0,0,0.4,4899,0,0,0,0,232,220,0,0,34,Stoke,Brighton,West Brom,Bournemouth,Watford,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,9.2
Fikayo,Tomori,DEF,CHE,4500000,0,0,0.0,0.0,0.0,0,640,0,0,0,0,0,0,0,0.0,13,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,345,0,0,0,0,0,4,0,0,0,Liverpool,Swansea,Newcastle,West Ham,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andros,Townsend,MID,CRY,5700000,2,26,2.2,3.8596491228070203e-07,4.56140350877193e-06,0,98175,1,22,0,0,0,0,0,4.6,2283,-3,0,26,3,0.5,0,3.0,1,0,0,0,1,0.9,21047,0,0,0,0,1035,1139,0,0,155,Stoke,Brighton,West Brom,Bournemouth,Watford,1.8,1.1,1.2,2.2,1.4,1.2,1.8,2.6,1.1,1.4,1.8,1.1,1.2,2.3,1.6,1.7,1.9,1.3,1.1,2.0,1.4,1.7,1.2,2.0,1.1,2.1,62.1
Kieran,Trippier,DEF,TOT,5700000,1,49,5.4,9.473684210526319e-07,8.596491228070179e-06,0,335006,0,7,0,0,0,0,0,8.6,27985,2,0,49,-2,0.1,0,0.3,6,0,4,0,4,8.9,600324,0,0,0,2,723,26478,0,0,219,West Brom,Leicester,Watford,Stoke,Brighton,7.9,5.4,7.5,7.2,7.6,5.3,6.4,7.0,8.0,6.3,6.3,7.0,7.2,5.4,8.1,6.3,8.1,5.9,7.5,6.7,6.4,5.5,6.8,7.0,6.5,6.4,41.5
Axel,Tuanzebe,DEF,MUN,3900000,0,0,0.0,0.0,0.0,0,87696,0,0,0,0,0,0,0,0.0,2839,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,1.7,79903,0,0,0,0,0,1860,0,0,0,Brighton,Watford,Arsenal,Man City,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh,Tymon,DEF,STK,4400000,0,0,0.0,0.0,0.0,0,843,0,0,0,0,0,0,0,0.0,25,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,405,0,0,0,0,0,21,0,0,0,Crystal Palace,Liverpool,Swansea,Tottenham,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leonardo,Ulloa,FWD,LEI,4800000,0,0,0.0,0.0,0.0,0,14023,0,0,0,0,0,0,0,0.0,470,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,9459,0,0,0,0,0,513,0,0,0,West Ham,Tottenham,Burnley,Newcastle,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio,Valencia,DEF,MUN,6700000,2,63,5.3,7.91044776119403e-07,9.40298507462687e-06,0,362089,3,6,0,0,0,1,0,9.4,29376,2,0,63,-2,0.4,0,3.0,6,0,8,0,0,15.7,607951,0,0,0,1,1080,36127,0,0,267,Brighton,Watford,Arsenal,Man City,Bournemouth,8.0,6.3,3.6,6.1,7.3,5.3,4.1,7.6,7.4,3.7,7.6,5.1,5.1,8.0,4.5,6.7,5.1,8.0,5.1,6.6,4.0,8.0,4.6,8.0,5.6,7.4,46.3
Enner,Valencia,FWD,WHU,5000000,0,0,0.0,0.0,0.0,0,2001,0,0,0,0,0,0,0,0.0,32,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,527,0,0,0,0,0,17,0,0,0,Leicester,Everton,Man City,Chelsea,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick,van Aanholt,DEF,CRY,5100000,0,7,0.583333333333333,1.1437908496731999e-07,1.37254901960784e-06,0,151168,2,16,0,0,0,0,0,1.4,1661,-4,0,7,4,0.1,0,0.3,0,0,0,0,0,0.9,13748,0,0,0,0,588,155,0,0,76,Stoke,Brighton,West Brom,Bournemouth,Watford,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,23.7
Mike,van der Hoorn,DEF,SWA,4400000,0,14,1.16666666666667,2.65151515151515e-07,3.18181818181818e-06,0,4537,1,3,0,0,0,0,0,3.2,216,-1,0,14,1,0.1,0,0.3,1,0,2,0,0,0.1,3196,0,0,0,0,279,138,0,0,67,Bournemouth,Chelsea,Stoke,West Brom,Man City,0.6,0.7,0.6,0.8,0.6,0.6,1.7,0.6,0.9,0.6,0.6,0.8,0.9,0.6,0.6,0.7,0.8,0.7,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,8.9
Virgil,van Dijk,DEF,SOU,5400000,1,17,2.4,4.44444444444444e-07,3.14814814814815e-06,0,91347,0,9,0,0,0,0,0,3.1,5557,-1,0,17,1,0.3,0,1.7,3,0,1,0,0,2.1,83309,0,0,0,1,543,4515,0,0,115,Everton,Man City,Bournemouth,Arsenal,Leicester,1.7,1.6,1.9,2.7,1.7,2.2,2.8,2.1,1.3,3.4,2.7,2.1,2.3,2.3,2.5,2.1,2.0,1.8,2.0,2.2,1.4,1.6,1.7,1.9,1.5,1.3,27.9
Rajiv,van La Parra,MID,HUD,4800000,2,23,1.9,3.9583333333333297e-07,4.79166666666667e-06,0,8222,2,13,0,0,0,1,0,4.8,619,-2,0,23,2,0.8,0,3.7,0,0,2,0,0,0.1,5641,0,0,0,0,660,358,0,0,73,Man City,Arsenal,Everton,Brighton,Chelsea,1.0,1.0,1.2,1.4,1.2,1.0,1.0,1.5,1.5,1.0,2.0,1.0,1.6,1.0,1.8,1.0,1.0,1.8,2.0,1.0,1.0,1.1,1.0,2.2,1.0,2.2,37.5
Jamie,Vardy,FWD,LEI,8500000,2,54,4.5,5.294117647058821e-07,6.35294117647059e-06,0,971737,1,17,0,0,0,6,0,6.4,58458,0,1,54,0,0.5,1,4.0,9,0,3,0,0,14.0,1200782,0,0,0,1,1055,54459,-1,0,209,West Ham,Tottenham,Burnley,Newcastle,Southampton,4.7,4.7,4.9,4.4,5.0,6.8,5.7,5.4,3.7,6.1,4.2,4.9,5.4,5.0,4.4,6.3,5.7,5.0,6.3,4.9,6.0,4.1,5.0,5.2,6.2,3.8,83.1
Jan,Vertonghen,DEF,TOT,6100000,1,50,4.2,6.885245901639339e-07,8.19672131147541e-06,0,203000,2,9,0,0,0,0,0,8.3,12559,1,-1,50,-1,0.7,0,4.0,4,0,6,0,1,9.6,231481,0,0,0,0,1080,37345,1,0,272,West Brom,Leicester,Watford,Stoke,Brighton,5.9,3.7,5.5,5.1,5.5,3.6,4.4,4.9,5.9,4.4,4.4,4.9,5.1,3.7,6.2,4.9,6.3,4.1,5.3,4.7,4.4,3.8,4.9,5.1,4.8,4.5,47.8
Nikola,Vlasic,MID,EVE,5500000,0,7,0.583333333333333,1.0606060606060599e-07,1.2727272727272698e-06,0,1610,0,7,0,0,0,0,0,1.3,160,0,0,7,0,0.0,0,0.0,0,0,0,0,0,0.0,2187,0,0,0,0,258,22,0,0,35,Southampton,West Ham,Huddersfield,Liverpool,Newcastle,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,15.8
Sam,Vokes,FWD,BUR,5800000,1,29,2.4166666666666696,4.1666666666666704e-07,5e-06,0,389656,0,4,0,0,0,3,0,5.0,7679,-2,0,29,2,0.5,0,3.0,6,0,1,0,0,2.6,308422,0,0,0,1,382,3792,0,0,97,Arsenal,Bournemouth,Leicester,Watford,Stoke,2.7,1.9,1.9,1.8,2.7,1.9,1.8,1.2,1.5,2.5,2.4,2.3,1.7,1.7,2.0,1.9,2.9,1.8,1.4,2.0,2.2,2.3,2.4,2.2,1.2,2.3,32.2
Michel,Vorm,GLK,TOT,4900000,0,0,0.0,0.0,0.0,0,7325,0,0,0,0,0,0,0,0.0,607,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,7072,0,0,0,0,0,30,0,0,0,West Brom,Leicester,Watford,Stoke,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Molla,Wague,DEF,WAT,4500000,0,1,0.0833333333333333,1.85185185185185e-08,2.22222222222222e-07,0,626,0,1,0,0,0,0,0,0.2,44,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,433,0,0,0,0,45,44,0,0,5,Newcastle,Man Utd,Tottenham,Burnley,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
Theo,Walcott,MID,ARS,7100000,0,3,0.25,3.5211267605633804e-08,4.2253521126760605e-07,0,116928,0,0,0,0,0,0,0,0.4,1416,-4,0,3,4,0.0,0,0.0,0,0,0,0,0,0.6,12726,0,0,0,0,46,30,0,0,5,Burnley,Huddersfield,Man Utd,Southampton,West Ham,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5
Kyle,Walker,DEF,MCI,6600000,9,57,5.2,7.87878787878788e-07,8.63636363636364e-06,0,695048,1,6,0,0,0,0,0,8.6,11100,1,0,57,-1,0.7,0,4.7,4,0,7,0,4,15.5,431258,1,0,0,2,943,53998,0,1,269,Huddersfield,Southampton,West Ham,Man Utd,Swansea,6.3,6.3,7.5,4.5,6.3,6.7,6.2,5.8,6.4,6.4,5.5,6.8,7.3,6.4,5.8,4.9,5.6,6.4,7.0,5.0,6.5,6.4,5.5,6.5,7.8,7.0,38.2
