FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Wilfred,Ndidi,MID,LEI,4900000,3,40,2.7,5.510204081632651e-07,8.16326530612245e-06,0,29349,2,20,0,0,0,0,0,8.2,1594,-1,0,40,1,0.7,0,3.3,2,0,4,0,2,0.5,25539,0,0,0,0,1350,2243,0,0,193,Newcastle,Southampton,Crystal Palace,Man Utd,Watford,2.0,2.0,2.8,2.4,2.1,1.4,3.3,1.8,1.8,2.1,3.0,1.4,2.4,2.8,1.9,2.8,1.6,2.9,1.9,2.3,1.8,3.1,1.6,48.8
Reiss,Nelson,MID,ARS,4800000,0,0,0.0,0.0,0.0,0,2627,0,0,0,0,0,0,0,0.0,44,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.0,1122,0,0,0,0,0,25,0,0,0,Southampton,West Ham,Newcastle,Liverpool,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julien,Ngoy,FWD,STK,4500000,0,0,0.0,0.0,0.0,0,14211,0,0,0,0,0,0,0,0.0,3216,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,32680,0,0,0,0,0,5716,0,0,0,Tottenham,Burnley,West Ham,West Brom,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oumar,Niasse,FWD,EVE,5000000,0,39,2.6,5.2e-07,7.8e-06,0,253571,2,8,0,0,0,5,0,7.8,47268,0,0,39,0,0.5,0,2.5,8,0,0,0,1,5.3,508627,0,0,0,2,377,15353,0,0,134,Liverpool,Newcastle,Swansea,Chelsea,West Brom,1.4,1.8,2.5,1.9,1.8,1.8,2.8,1.4,3.1,2.9,1.3,3.2,2.1,1.6,2.9,2.3,2.4,2.8,1.7,3.0,1.5,2.6,1.7,47.8
Edward,Nketiah,FWD,ARS,5000000,0,0,0.0,0.0,0.0,0,887,0,0,0,0,0,0,0,0.0,134,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1304,0,0,0,0,0,115,0,0,0,Southampton,West Ham,Newcastle,Liverpool,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georges-Kevin,Nkoudou,MID,TOT,5400000,0,1,0.0666666666666667,1.23456790123457e-08,1.85185185185185e-07,0,830,0,0,0,0,0,0,0,0.2,21,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.0,356,0,0,0,0,1,23,0,0,3,Stoke,Brighton,Man City,Burnley,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
Mark,Noble,MID,WHU,5300000,0,15,1.0,1.88679245283019e-07,2.83018867924528e-06,0,12975,2,16,0,0,0,0,0,2.8,363,-2,0,15,2,0.1,0,0.3,0,0,1,0,0,0.1,4810,0,0,0,0,611,13,0,0,113,Chelsea,Arsenal,Stoke,Newcastle,Bournemouth,0.5,0.6,0.5,0.6,0.5,0.0,1.1,0.5,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,23.1
,Nolito,MID,MCI,7000000,0,0,0.0,0.0,0.0,0,1517,0,0,0,0,0,0,0,0.0,20,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,47,0,0,0,0,0,2,0,0,0,Man Utd,Swansea,Tottenham,Bournemouth,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kristoffer,Nordfeldt,GLK,SWA,4000000,0,0,0.0,0.0,0.0,0,20637,0,0,0,0,0,0,0,0.0,721,0,0,0,0,0.0,0,0.0,0,0,0,0,0,1.0,10945,0,0,0,0,0,195,0,0,0,West Brom,Man City,Everton,Crystal Palace,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oliver,Norwood,MID,BHA,4500000,0,0,0.0,0.0,0.0,0,438,0,0,0,0,0,0,0,0.0,9,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,92,0,0,0,0,0,6,0,0,0,Huddersfield,Tottenham,Burnley,Watford,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allan-Romeo,Nyom,DEF,WBA,4900000,5,35,2.9,5.91836734693878e-07,7.142857142857139e-06,0,160897,4,14,0,0,0,0,0,7.1,1861,-1,0,35,1,0.4,0,1.8,6,0,3,0,1,1.5,171940,0,0,0,0,946,661,0,0,182,Swansea,Liverpool,Man Utd,Stoke,Everton,2.3,2.1,3.2,2.4,2.8,3.4,2.7,3.5,1.5,1.9,3.0,2.6,4.1,3.3,2.8,2.2,3.1,2.7,1.6,3.2,2.2,3.2,3.4,34.0
Tashan,Oakley-Boothe,MID,TOT,4500000,0,0,0.0,0.0,0.0,0,1203,0,0,0,0,0,0,0,0.0,44,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1463,0,0,0,0,0,49,0,0,0,Stoke,Brighton,Man City,Burnley,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pedro,Obiang,MID,WHU,4400000,2,27,2.5,5.68181818181818e-07,6.13636363636364e-06,0,132852,2,20,0,0,0,1,0,6.1,3379,-1,0,27,1,0.3,0,1.5,3,0,2,0,0,1.1,139879,0,0,0,1,824,1605,0,0,153,Chelsea,Arsenal,Stoke,Newcastle,Bournemouth,1.9,2.6,1.4,2.7,1.7,0.0,3.8,1.4,2.6,2.6,1.3,1.7,1.2,2.1,2.2,2.2,2.2,1.5,2.2,1.2,1.4,1.4,3.2,29.4
Angelo,Ogbonna,DEF,WHU,4300000,7,13,1.3,3.0232558139534897e-07,3.02325581395349e-06,0,35327,1,28,0,0,0,1,0,3.0,710,-2,0,13,2,0.6,0,2.5,0,0,0,0,0,0.7,14805,0,0,0,0,900,2423,0,0,144,Chelsea,Arsenal,Stoke,Newcastle,Bournemouth,0.8,1.1,0.6,0.9,0.6,0.0,1.7,0.6,0.8,2.0,0.7,0.9,0.6,0.6,0.9,1.0,0.9,0.6,0.9,0.6,0.6,0.6,0.8,28.0
Stefano,Okaka,FWD,WAT,5300000,0,8,0.5333333333333329,1.0062893081761e-07,1.50943396226415e-06,0,58370,0,3,0,0,0,1,0,1.5,965,-2,0,8,2,0.0,0,0.0,1,0,0,0,0,0.4,45222,0,0,0,0,63,202,0,0,29,Burnley,Crystal Palace,Huddersfield,Brighton,Leicester,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,8.7
Shinji,Okazaki,FWD,LEI,5500000,1,37,3.1,5.63636363636364e-07,6.72727272727273e-06,0,396858,1,8,0,0,0,4,0,6.7,18759,0,0,37,0,0.2,0,1.0,4,0,2,0,0,3.9,451338,0,0,0,0,597,4967,0,0,131,Newcastle,Southampton,Crystal Palace,Man Utd,Watford,2.7,2.7,3.9,3.4,3.1,2.1,4.1,2.1,2.8,2.5,3.0,2.5,4.0,3.4,2.7,3.4,2.7,3.7,2.4,3.1,2.8,3.9,2.2,51.4
Martin,Olsson,DEF,SWA,5000000,4,46,3.5,7e-07,9.2e-06,0,18438,1,14,0,0,0,0,0,9.2,474,0,0,46,0,0.6,0,3.0,0,0,6,0,1,0.3,15484,0,0,0,0,1166,1344,0,0,214,West Brom,Man City,Everton,Crystal Palace,Liverpool,4.2,2.7,2.4,5.0,3.2,4.6,3.9,3.4,3.9,4.1,2.9,3.7,4.0,4.7,3.7,3.6,2.6,3.7,3.4,3.0,3.4,3.3,3.7,38.0
Divock,Origi,FWD,LIV,7400000,0,1,1.0,1.35135135135135e-07,1.35135135135135e-07,0,21371,0,1,0,0,0,0,0,0.1,79,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.2,1096,0,0,0,0,9,3,0,0,3,Everton,West Brom,Bournemouth,Arsenal,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Oriol Romeu,MID,SOU,4400000,2,33,2.4,5.454545454545451e-07,7.499999999999999e-06,0,194026,4,17,0,0,0,1,0,7.5,6557,-1,0,33,1,0.6,0,2.5,0,0,4,0,0,2.7,109387,0,0,0,0,1214,6788,0,0,224,Arsenal,Leicester,Chelsea,Huddersfield,Tottenham,2.2,2.0,1.7,2.6,1.5,1.2,2.2,1.9,1.7,1.7,1.8,1.6,1.8,1.7,1.9,2.4,1.8,1.3,1.5,1.6,2.1,2.0,1.2,57.1
David,Ospina,GLK,ARS,4800000,0,0,0.0,0.0,0.0,0,7152,0,0,0,0,0,0,0,0.0,131,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,1247,0,0,0,0,0,44,0,0,0,Southampton,West Ham,Newcastle,Liverpool,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicolas,Otamendi,DEF,MCI,5900000,11,69,4.9,8.30508474576271e-07,1.16949152542373e-05,0,776025,5,10,0,0,0,3,0,11.9,35551,4,-1,69,-4,0.6,0,3.3,8,0,6,0,0,18.1,1351533,1,0,0,3,1240,58207,1,0,321,Man Utd,Swansea,Tottenham,Bournemouth,Newcastle,4.4,5.7,6.2,5.6,5.6,6.2,5.8,5.3,6.0,6.6,6.0,5.6,4.6,5.6,5.9,6.6,4.1,6.1,5.9,5.3,6.1,7.4,6.1,64.6
Mesut,Ozil,MID,ARS,9300000,2,55,4.6,4.94623655913978e-07,5.91397849462366e-06,0,150116,2,18,0,0,0,2,0,5.9,6918,-2,0,55,2,0.7,0,6.3,7,0,3,0,5,2.3,122393,0,0,0,2,920,19782,0,0,249,Southampton,West Ham,Newcastle,Liverpool,Crystal Palace,3.8,3.7,6.4,5.3,3.5,3.6,5.2,4.1,6.4,4.8,6.9,3.1,4.1,3.2,4.7,3.3,5.6,5.6,3.9,6.8,2.3,5.7,3.4,115.7
Alex,Palmer,GLK,WBA,4000000,0,0,0.0,0.0,0.0,0,2466,0,0,0,0,0,0,0,0.0,274,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,8889,0,0,0,0,0,277,0,0,0,Swansea,Liverpool,Man Utd,Stoke,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kasey,Palmer,MID,HUD,5300000,1,4,0.266666666666667,5.0314465408805e-08,7.54716981132075e-07,0,4257,2,2,0,0,0,0,0,0.8,38,-2,0,4,2,0.1,0,0.3,0,0,1,0,0,0.0,845,0,0,0,0,168,39,0,0,9,Brighton,Chelsea,Watford,Southampton,Stoke,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.2
Costel,Pantilimon,GLK,WAT,4500000,0,0,0.0,0.0,0.0,0,4665,0,0,0,0,0,0,0,0.0,71,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,251,0,0,0,0,0,6,0,0,0,Burnley,Crystal Palace,Huddersfield,Brighton,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jack,Payne,MID,HUD,4500000,0,0,0.0,0.0,0.0,0,462,0,0,0,0,0,0,0,0.0,4,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,98,0,0,0,0,0,1,0,0,0,Brighton,Chelsea,Watford,Southampton,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Pedro,MID,CHE,7800000,0,40,2.6666666666666696,3.41880341880342e-07,5.12820512820513e-06,0,266048,0,4,0,0,0,2,0,5.1,7874,-2,0,40,2,0.2,0,1.3,2,0,4,0,2,1.3,171026,0,0,0,1,586,1244,0,0,126,West Ham,Huddersfield,Southampton,Everton,Brighton,2.2,2.1,2.0,2.4,1.9,2.0,1.6,2.2,1.9,2.4,2.3,2.4,1.3,1.5,2.5,2.1,1.9,2.7,2.3,2.9,2.9,1.8,2.3,48.7
Matthew,Pennington,DEF,EVE,4000000,0,0,0.0,0.0,0.0,0,4127,0,0,0,0,0,0,0,0.0,74,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,1207,0,0,0,0,0,20,0,0,0,Liverpool,Newcastle,Swansea,Chelsea,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andreas,Pereira,MID,MUN,4900000,0,0,0.0,0.0,0.0,0,3810,0,0,0,0,0,0,0,0.0,16,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,202,0,0,0,0,0,1,0,0,0,Man City,Bournemouth,West Brom,Leicester,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roberto,Pereyra,MID,WAT,5800000,2,21,1.4,2.41379310344828e-07,3.62068965517241e-06,0,10615,0,7,0,0,0,1,0,3.6,161,-2,0,21,2,0.3,0,2.0,0,0,0,0,1,0.1,2988,0,0,0,0,377,296,0,0,66,Burnley,Crystal Palace,Huddersfield,Brighton,Leicester,0.8,0.8,0.9,0.7,0.7,0.8,0.7,0.7,0.8,0.8,0.7,0.8,1.0,0.7,0.7,0.7,0.7,0.7,0.8,0.7,0.7,0.8,0.7,17.3
Ayoze,Perez,FWD,NEW,5300000,2,34,2.4,4.52830188679245e-07,6.41509433962264e-06,0,107741,1,13,0,0,0,1,0,6.4,3337,-2,0,34,2,0.2,0,1.3,2,0,3,0,1,0.9,79022,0,0,0,0,1002,1768,0,0,88,Leicester,Everton,Arsenal,West Ham,Man City,2.4,2.8,1.2,1.7,1.9,2.4,2.3,2.0,1.7,2.0,1.9,2.3,1.8,1.4,2.1,1.5,2.8,1.6,2.3,1.7,2.6,2.1,1.5,56.0
Lucas,Perez,FWD,ARS,7400000,0,0,0.0,0.0,0.0,0,8644,0,0,0,0,0,0,0,0.0,47,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,449,0,0,0,0,0,6,0,0,0,Southampton,West Ham,Newcastle,Liverpool,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt,Phillips,MID,WBA,5600000,0,39,3.0,5.35714285714286e-07,6.96428571428571e-06,0,167122,0,12,0,0,0,1,0,7.0,4178,-4,0,39,4,0.4,0,2.3,0,0,4,0,3,0.6,70001,0,0,0,0,801,96,0,0,132,Swansea,Liverpool,Man Utd,Stoke,Everton,0.0,1.5,2.8,2.2,4.0,3.3,2.3,2.7,2.5,1.5,2.7,2.2,3.8,2.4,3.0,2.5,2.8,3.4,1.5,2.5,2.4,2.7,2.2,47.0
Jordan,Pickford,GLK,EVE,4800000,9,51,3.4,7.08333333333333e-07,1.0625e-05,0,295552,0,28,0,46,0,0,0,10.6,8082,-2,0,51,2,1.3,0,6.0,4,0,3,0,0,6.1,104743,0,0,1,1,1350,8863,0,0,285,Liverpool,Newcastle,Swansea,Chelsea,West Brom,2.3,2.5,3.6,3.8,2.9,2.5,4.2,2.8,4.6,3.8,1.9,5.1,3.7,2.8,4.6,2.8,3.1,4.2,2.6,4.1,2.8,3.9,3.0,37.9
Jeremy,Pied,DEF,SOU,4200000,2,2,0.133333333333333,3.1746031746031705e-08,4.76190476190476e-07,0,4664,0,1,0,0,0,0,0,0.5,75,-3,0,2,3,0.1,0,0.5,0,0,0,0,0,0.1,1624,0,0,0,0,90,249,0,0,19,Arsenal,Leicester,Chelsea,Huddersfield,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.7
Erik,Pieters,DEF,STK,4800000,2,25,1.7,3.5416666666666705e-07,5.20833333333333e-06,0,38519,1,30,0,0,0,0,0,5.1,1529,-2,1,25,2,0.3,0,1.3,0,0,2,0,0,0.5,13210,0,0,0,0,1348,183,-1,0,191,Tottenham,Burnley,West Ham,West Brom,Huddersfield,1.1,1.1,1.8,1.5,1.1,1.2,1.3,0.8,1.9,1.2,1.0,1.5,0.8,1.2,0.8,1.1,0.8,1.3,1.2,1.3,0.9,2.5,1.0,35.9
Paul,Pogba,MID,MUN,7900000,5,56,7.0,8.860759493670891e-07,7.08860759493671e-06,0,2041940,1,6,0,0,0,3,0,7.0,329601,-1,1,56,1,0.8,0,6.3,4,0,4,0,7,10.7,1411046,0,0,0,2,682,7069,-1,1,199,Man City,Bournemouth,West Brom,Leicester,Burnley,0.0,0.0,0.0,6.7,9.9,9.8,6.8,9.8,7.1,6.3,10.5,7.3,9.2,7.0,9.4,6.9,10.2,5.2,10.5,7.6,10.5,6.5,8.5,86.2
Nick,Pope,GLK,BUR,4700000,2,59,4.9,1.04255319148936e-06,1.2553191489361699e-05,0,46167,1,8,0,42,0,0,0,12.8,7749,2,-1,59,-2,0.7,0,3.5,9,0,5,0,0,4.5,259136,0,0,0,1,1044,17261,1,0,255,Watford,Stoke,Brighton,Tottenham,Man Utd,6.0,6.1,6.3,6.4,4.2,5.7,6.4,6.0,6.3,5.4,4.8,5.4,6.0,5.8,5.9,5.8,5.9,7.0,5.8,5.7,6.8,4.4,5.8,30.4
Sebastian,Prodl,DEF,WAT,4300000,2,14,0.933333333333333,2.1705426356589102e-07,3.2558139534883703e-06,0,25466,1,4,0,0,0,0,0,3.3,275,-2,0,14,2,0.1,0,0.5,0,0,2,0,0,0.2,8936,0,0,0,0,365,734,0,0,78,Burnley,Crystal Palace,Huddersfield,Brighton,Leicester,0.5,1.2,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.2,0.5,0.5,0.5,10.1
Davy,Propper,MID,BHA,5400000,2,41,2.7,5e-07,7.59259259259259e-06,0,10713,1,19,0,0,0,0,0,7.6,377,-1,0,41,1,0.6,0,3.0,1,0,5,0,2,0.1,7098,0,0,0,0,1350,229,0,0,211,Huddersfield,Tottenham,Burnley,Watford,Chelsea,1.9,1.7,2.3,1.7,1.9,2.1,2.7,2.0,2.0,2.1,3.0,1.9,2.9,2.7,2.2,1.4,2.5,3.2,2.0,2.2,2.0,2.3,1.4,45.4
Marc,Pugh,MID,BOU,4800000,0,18,1.8,3.75e-07,3.75e-06,0,5158,2,5,0,0,0,0,0,3.8,223,-2,0,18,2,0.4,0,1.8,0,0,4,0,0,0.1,2206,0,0,0,0,596,52,0,0,56,Crystal Palace,Man Utd,Liverpool,Man City,West Ham,1.0,0.9,1.0,0.9,1.6,1.8,0.9,1.4,1.1,1.0,1.1,1.0,1.5,0.9,1.1,1.4,1.1,1.4,0.9,1.1,1.1,1.5,1.0,35.0
Jason,Puncheon,MID,CRY,4600000,0,11,0.733333333333333,1.59420289855072e-07,2.3913043478260897e-06,0,57789,4,14,0,0,0,0,0,2.4,948,-4,0,11,4,0.1,0,0.3,0,0,0,0,0,0.4,12012,0,0,0,0,554,130,0,0,38,Bournemouth,Watford,Leicester,Swansea,Arsenal,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,24.3
Collin,Quaner,FWD,HUD,4500000,1,11,0.733333333333333,1.62962962962963e-07,2.44444444444444e-06,0,279160,1,8,0,0,0,0,0,2.4,11133,0,0,11,0,0.2,0,1.0,0,0,0,0,1,4.7,294765,0,0,0,0,230,23566,0,0,31,Brighton,Chelsea,Watford,Southampton,Stoke,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.5,0.4,0.4,14.2
Domingos,Quina,MID,WHU,4500000,0,0,0.0,0.0,0.0,0,218,0,0,0,0,0,0,0,0.0,74,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,643,0,0,0,0,0,117,0,0,0,Chelsea,Arsenal,Stoke,Newcastle,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron,Ramsdale,GLK,BOU,4000000,0,0,0.0,0.0,0.0,0,4159,0,0,0,0,0,0,0,0.0,274,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,14212,0,0,0,0,0,191,0,0,0,Crystal Palace,Man Utd,Liverpool,Man City,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron,Ramsey,MID,ARS,7200000,6,79,5.6,7.77777777777778e-07,1.0972222222222199e-05,0,359747,0,12,0,0,0,3,0,11.1,16267,2,-1,79,-2,0.9,0,6.3,7,0,7,0,8,10.4,788942,0,0,0,1,1106,199578,1,0,299,Southampton,West Ham,Newcastle,Liverpool,Crystal Palace,5.1,5.0,8.3,7.0,4.8,4.9,6.8,5.5,8.2,6.1,8.4,4.3,5.5,4.4,6.3,4.6,7.4,7.3,5.2,8.4,3.0,7.5,4.7,114.9
Darren,Randolph,GLK,WHU,4500000,0,0,0.0,0.0,0.0,0,858,0,0,0,0,0,0,0,0.0,11,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,99,0,0,0,0,0,6,0,0,0,Chelsea,Arsenal,Stoke,Newcastle,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angel,Rangel,DEF,SWA,3900000,0,1,0.0666666666666667,1.70940170940171e-08,2.56410256410256e-07,0,539299,0,0,0,0,0,0,0,0.3,11867,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,11.1,222731,0,0,0,0,2,9583,0,0,3,West Brom,Man City,Everton,Crystal Palace,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
Marcus,Rashford,FWD,MUN,7600000,1,54,3.6,4.7368421052631595e-07,7.10526315789474e-06,0,615515,0,6,0,0,0,3,0,7.1,62565,1,1,54,-1,0.3,0,2.3,5,0,7,0,4,7.5,668654,0,0,0,0,892,11863,-1,0,198,Man City,Bournemouth,West Brom,Leicester,Burnley,3.9,4.5,2.9,2.6,4.1,4.2,2.7,5.1,2.5,2.3,5.2,2.9,3.3,3.0,4.5,2.8,4.1,2.7,4.9,2.9,4.5,2.9,3.8,84.0
Nathan,Redmond,MID,SOU,6100000,4,37,2.6,4.26229508196721e-07,6.0655737704917995e-06,0,342700,1,14,0,0,0,0,0,6.1,4354,-4,0,37,4,0.3,0,2.0,2,0,3,0,3,2.1,77750,0,0,0,0,1010,911,0,0,154,Arsenal,Leicester,Chelsea,Huddersfield,Tottenham,2.5,2.2,2.0,2.9,1.7,1.3,2.4,2.2,1.9,1.9,2.0,1.8,2.0,2.0,2.2,2.7,2.1,1.5,1.7,1.9,2.4,2.2,1.3,81.5
Winston,Reid,DEF,WHU,4800000,0,26,2.4,5e-07,5.41666666666667e-06,0,61768,3,21,0,0,0,0,0,5.3,1715,-2,1,26,2,0.2,0,1.0,3,0,3,0,0,0.7,12607,0,0,0,0,976,24,-1,0,176,Chelsea,Arsenal,Stoke,Newcastle,Bournemouth,0.0,2.7,1.7,2.5,1.5,0.0,4.4,1.7,2.2,3.6,1.9,2.3,1.4,1.5,2.4,2.5,2.3,1.8,2.4,1.2,1.7,1.2,2.2,25.5
Declan,Rice,DEF,WHU,4400000,0,5,0.33333333333333304,7.575757575757571e-08,1.13636363636364e-06,0,1575,1,9,0,0,0,0,0,1.1,55,-1,0,5,1,0.1,0,0.3,0,0,0,0,0,0.0,1808,0,0,0,0,267,155,0,0,37,Chelsea,Arsenal,Stoke,Newcastle,Bournemouth,0.2,0.2,0.2,0.2,0.2,0.0,0.4,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.5
,Richarlison,MID,WAT,6600000,1,75,5.0,7.575757575757579e-07,1.13636363636364e-05,0,502939,3,25,0,0,0,5,0,11.4,62059,6,0,75,-6,0.7,0,4.3,4,0,5,0,5,20.5,1511011,0,0,0,2,1278,71318,0,0,194,Burnley,Crystal Palace,Huddersfield,Brighton,Leicester,6.0,5.9,6.5,5.5,5.2,5.9,4.6,4.7,5.7,5.8,4.2,6.1,6.7,5.5,4.8,4.5,5.5,4.8,5.8,5.6,5.4,5.7,4.1,123.7
