FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Ryan,Fraser,MID,BOU,5400000,1,5,1.7,3.14814814814815e-07,9.25925925925926e-07,0,37824,0,4,0,0,0,0,0,0.9,9078,-1,0,5,1,0.2,0,1.0,0,0,0,0,0,0.7,6552,0,0,0,0,204,155,0,0,20,Brighton,Everton,Leicester,Tottenham,Stoke,0.0,1.3,1.8,1.3,0.8,1.2,1.2,1.3,2.4,1.2,1.1,1.3,0.8,2.1,0.8,2.6,2.0,0.8,2.5,0.8,0.9,1.6,0.8,1.4,0.8,0.8,1.1,1.1,1.6,0.8,0.9,1.0,1.1,1.0,9.1
Christian,Fuchs,DEF,LEI,5000000,1,8,2.0,4e-07,1.6e-06,0,58177,0,8,0,0,0,0,0,1.6,15867,0,0,8,0,0.5,0,2.7,0,0,1,0,0,3.1,19826,0,0,0,0,360,2420,0,0,64,Huddersfield,Liverpool,Bournemouth,West Brom,Swansea,0.0,2.8,1.1,2.4,2.2,1.9,1.0,1.3,1.0,1.8,1.5,1.0,1.2,3.0,1.6,2.0,1.0,2.3,1.0,1.9,1.0,1.2,1.0,2.6,2.3,1.3,2.8,1.2,1.8,1.0,1.8,2.1,3.0,2.2,14.4
Jay,Fulton,MID,SWA,4500000,0,0,0.0,0.0,0.0,0,790,1,0,0,0,0,0,0,0.0,136,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,337,0,0,0,0,16,54,0,0,-2,Tottenham,Watford,West Ham,Huddersfield,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramiro,Funes Mori,DEF,EVE,4900000,0,0,0.0,0.0,0.0,0,582,0,0,0,0,0,0,0,0.0,72,-1,1,0,1,0.0,0,0.0,0,0,0,0,0,0.0,120,0,0,0,0,0,16,-1,0,0,Man Utd,Bournemouth,Burnley,Brighton,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manolo,Gabbiadini,FWD,SOU,7000000,2,13,3.3,4.71428571428571e-07,1.85714285714286e-06,0,184379,0,4,0,0,0,1,0,1.9,62848,0,0,13,0,0.5,0,3.7,1,0,2,0,0,4.2,99749,0,0,0,0,285,8788,0,0,40,Crystal Palace,Man Utd,Stoke,Newcastle,West Brom,4.3,2.7,2.8,2.4,2.9,3.6,3.0,2.3,3.7,3.0,4.3,4.9,4.2,2.8,2.7,4.2,2.4,3.8,3.7,1.7,3.6,2.9,4.9,3.6,4.2,2.8,4.9,2.9,2.6,2.5,3.0,4.4,3.3,2.4,11.3
,Gabriel,DEF,ARS,5000000,0,0,0.0,0.0,0.0,0,1325,0,0,0,0,0,0,0,0.0,114,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,258,0,0,0,0,0,11,0,0,0,Chelsea,West Brom,Brighton,Watford,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Gamez,DEF,NEW,4000000,8,8,0.666666666666667,1.66666666666667e-07,2e-06,0,37836,0,0,0,0,0,0,0,2.0,12035,0,0,8,0,0.7,0,2.7,2,0,1,0,0,3.0,79468,0,0,0,0,90,71774,0,0,32,Stoke,Brighton,Liverpool,Southampton,Crystal Palace,0.4,0.3,0.5,0.3,0.7,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.7,0.3,0.3,0.3,0.3,0.6,0.3,0.3,0.5,0.3,0.4,0.5,0.3,6.5
Dwight,Gayle,FWD,NEW,6300000,0,3,0.25,3.96825396825397e-08,4.76190476190476e-07,0,79936,1,3,0,0,0,0,0,0.5,7936,-2,0,3,2,0.0,0,0.3,0,0,0,0,0,0.9,11526,0,0,0,0,138,648,0,0,3,Stoke,Brighton,Liverpool,Southampton,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.3
Kieran,Gibbs,DEF,WBA,5000000,1,1,0.0833333333333333,1.66666666666667e-08,2e-07,0,5389,0,1,0,0,0,0,0,0.2,1182,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0.3,9239,0,0,0,0,33,1290,0,0,7,West Ham,Arsenal,Watford,Leicester,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Olivier,Giroud,FWD,ARS,8400000,1,8,0.666666666666667,7.93650793650794e-08,9.52380952380952e-07,0,48878,0,1,0,0,0,1,0,1.0,9731,-1,0,8,1,0.1,0,1.0,0,0,0,0,0,1.5,12444,0,0,0,0,90,789,0,0,35,Chelsea,West Brom,Brighton,Watford,Everton,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.7,0.3,0.3,0.3,0.3,0.5,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.6,0.3,0.3,1.0,0.3,0.3,0.3,14.7
Connor,Goldson,DEF,BHA,4000000,0,0,0.0,0.0,0.0,0,12876,0,0,0,0,0,0,0,0.0,2415,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.7,5246,0,0,0,0,0,822,0,0,0,Bournemouth,Newcastle,Arsenal,Everton,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heurelho,Gomes,GLK,WAT,4500000,7,21,5.3,1.1777777777777799e-06,4.6666666666666705e-06,0,19754,0,3,0,7,0,0,0,4.7,7117,0,0,21,0,1.5,0,6.7,2,0,3,0,0,2.5,48354,0,0,0,0,360,31782,0,0,89,Man City,Swansea,West Brom,Arsenal,Chelsea,3.3,8.0,7.7,7.1,7.0,6.7,6.2,8.0,7.4,4.1,4.1,7.0,8.0,5.7,7.7,5.0,3.0,6.5,4.5,5.3,6.7,4.4,6.0,4.7,5.7,4.5,5.2,5.8,3.9,7.2,5.3,8.0,4.6,5.6,5.0
Joseph,Gomez,DEF,LIV,4500000,0,17,5.7,1.26666666666667e-06,3.77777777777778e-06,0,30198,1,1,0,0,0,0,0,3.8,14057,0,0,17,0,1.2,0,5.3,2,0,2,0,1,2.3,98000,0,0,0,1,181,24135,0,0,77,Burnley,Leicester,Newcastle,Man Utd,Tottenham,7.8,2.8,3.3,8.0,6.2,8.6,2.8,8.4,8.3,2.8,3.5,8.5,8.6,3.4,2.8,6.9,8.6,2.9,7.1,6.9,3.1,7.8,3.9,8.6,8.4,2.8,8.0,3.8,2.8,8.6,3.5,8.6,3.0,8.6,13.6
Dan,Gosling,MID,BOU,4900000,2,4,2.0,4.08163265306122e-07,8.16326530612245e-07,0,1617,0,5,0,0,0,0,0,0.8,268,-1,0,4,1,0.3,0,1.3,0,0,0,0,0,0.1,726,0,0,0,0,180,380,0,0,17,Brighton,Everton,Leicester,Tottenham,Stoke,1.5,1.7,2.3,1.7,1.0,1.6,1.5,1.7,2.9,1.6,1.4,1.7,1.0,2.6,1.1,3.0,2.5,1.0,3.0,1.0,1.2,2.1,1.0,1.8,1.0,1.0,1.4,1.5,2.1,1.0,1.2,1.4,1.4,1.4,3.2
Yoan,Gouffran,MID,NEW,5000000,0,0,0.0,0.0,0.0,0,195,0,0,0,0,0,0,0,0.0,13,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,7,0,0,0,0,0,1,0,0,0,Stoke,Brighton,Liverpool,Southampton,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Max,Gradel,MID,BOU,5000000,0,0,0.0,0.0,0.0,0,3062,0,0,0,0,0,0,0,0.0,179,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,100,0,0,0,0,0,5,0,0,0,Brighton,Everton,Leicester,Tottenham,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lee,Grant,GLK,STK,4400000,0,0,0.0,0.0,0.0,0,10110,0,0,0,0,0,0,0,0.0,1747,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.4,503,0,0,0,0,0,154,0,0,0,Newcastle,Chelsea,Southampton,Man City,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andre,Gray,FWD,WAT,6400000,2,9,2.3,3.59375e-07,1.40625e-06,0,60033,1,0,0,0,0,0,0,1.4,11277,-1,0,9,1,0.4,0,2.7,0,0,3,0,1,1.5,24248,0,0,0,0,282,2011,0,0,14,Man City,Swansea,West Brom,Arsenal,Chelsea,1.2,3.4,1.9,2.9,1.8,1.9,2.2,3.4,1.8,1.2,1.2,2.4,2.9,1.2,2.4,1.9,1.2,2.0,1.2,2.0,1.9,1.2,1.9,1.6,1.2,1.7,1.5,2.0,1.2,1.6,1.7,2.8,1.2,1.6,9.3
Demarai,Gray,MID,LEI,5400000,1,4,0.33333333333333304,6.17283950617284e-08,7.407407407407409e-07,0,16927,0,3,0,0,0,0,0,0.7,2502,-1,0,4,1,0.2,0,1.0,0,0,0,0,0,0.5,2950,0,0,0,0,78,694,0,0,17,Huddersfield,Liverpool,Bournemouth,West Brom,Swansea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.2,7.0
Pascal,Gro?,MID,BHA,5500000,18,25,6.3,1.14545454545455e-06,4.54545454545455e-06,0,29452,0,5,0,0,0,2,0,4.6,17812,0,-1,25,0,1.4,0,7.7,3,0,1,0,1,4.1,191097,0,0,0,1,331,188381,1,0,76,Bournemouth,Newcastle,Arsenal,Everton,West Ham,7.6,8.7,6.1,9.4,5.8,7.9,9.4,9.4,4.7,8.7,9.4,6.4,8.9,8.3,5.8,7.5,8.0,9.2,6.3,8.4,7.9,9.4,5.8,7.1,9.4,7.4,6.9,9.4,8.7,8.0,5.7,7.9,7.1,4.9,27.2
Marko,Grujic,MID,LIV,4400000,0,1,0.0833333333333333,1.8939393939393898e-08,2.2727272727272702e-07,0,6680,0,0,0,0,0,0,0,0.2,1487,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0.3,7102,0,0,0,0,6,1441,0,0,4,Burnley,Leicester,Newcastle,Man Utd,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
Johann Berg,Gudmundsson,MID,BUR,5000000,3,8,2.0,4e-07,1.6e-06,0,1385,0,3,0,0,0,0,0,1.6,288,0,0,8,0,0.4,0,2.0,0,0,1,0,0,0.1,1114,0,0,0,0,298,238,0,0,30,Liverpool,Huddersfield,Everton,West Ham,Man City,1.0,1.5,1.9,3.0,1.3,1.6,1.6,1.2,2.9,2.1,1.2,1.0,1.9,1.2,1.0,1.0,1.1,2.4,2.0,1.0,1.7,1.0,3.0,1.2,2.3,1.0,1.4,1.1,1.7,2.0,1.0,1.4,1.1,2.3,9.0
Idrissa,Gueye,MID,EVE,5000000,1,7,1.8,3.6e-07,1.4e-06,0,25624,2,6,0,0,0,0,0,1.4,4077,0,0,7,0,0.3,0,1.3,0,0,1,0,0,1.2,11445,0,0,0,0,349,725,0,0,53,Man Utd,Bournemouth,Burnley,Brighton,Arsenal,0.9,2.2,1.4,0.9,2.7,0.9,0.9,1.4,1.1,2.7,1.5,0.9,1.2,1.2,1.4,0.9,1.5,1.0,1.3,1.2,2.0,0.9,1.8,1.2,1.1,1.4,0.9,1.1,2.3,2.5,1.6,0.9,1.2,0.9,8.9
Ilkay,Gundogan,MID,MCI,5400000,0,0,0.0,0.0,0.0,0,10805,0,0,0,0,0,0,0,0.0,1339,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.3,4557,0,0,0,0,0,1695,0,0,0,Watford,Crystal Palace,Chelsea,Stoke,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Florent,Hadergjonaj,DEF,HUD,4500000,0,0,0.0,0.0,0.0,0,67,0,0,0,0,0,0,0,0.0,34,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,134,0,0,0,0,0,29,0,0,0,Leicester,Burnley,Tottenham,Swansea,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Massadio,Haidara,DEF,NEW,4000000,0,0,0.0,0.0,0.0,0,26339,0,0,0,0,0,0,0,0.0,6274,0,0,0,0,0.0,0,0.0,0,0,0,0,0,1.2,9447,0,0,0,0,0,1741,0,0,0,Stoke,Brighton,Liverpool,Southampton,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sead,Haksabanovic,MID,WHU,5000000,0,0,0.0,0.0,0.0,0,67,0,0,0,0,0,0,0,0.0,23,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,115,0,0,0,0,0,27,0,0,0,West Brom,Tottenham,Swansea,Burnley,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Hamer,GLK,LEI,4500000,0,0,0.0,0.0,0.0,0,729,0,0,0,0,0,0,0,0.0,101,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,202,0,0,0,0,0,35,0,0,0,Huddersfield,Liverpool,Bournemouth,West Brom,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grant,Hanley,DEF,NEW,4000000,0,0,0.0,0.0,0.0,0,44153,0,0,0,0,0,0,0,0.0,10913,0,0,0,0,0.0,0,0.0,0,0,0,0,0,1.3,5206,0,0,0,0,0,73,0,0,0,Stoke,Brighton,Liverpool,Southampton,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rekeem,Harper,MID,WBA,4500000,0,1,1.0,2.22222222222222e-07,2.22222222222222e-07,0,1428,0,0,0,0,0,0,0,0.2,234,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,1286,0,0,0,0,20,4,0,0,6,West Ham,Arsenal,Watford,Leicester,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7
Joe,Hart,GLK,WHU,4500000,6,9,2.3,5.11111111111111e-07,2e-06,0,150148,0,10,0,11,0,0,0,2.0,26573,0,0,9,0,0.7,0,3.0,0,0,1,0,0,9.7,27087,0,0,0,0,360,5867,0,0,72,West Brom,Tottenham,Swansea,Burnley,Brighton,1.2,2.5,1.8,1.2,3.2,1.2,3.4,1.2,2.7,1.2,1.2,2.5,3.4,1.2,2.5,1.2,1.2,3.2,1.2,3.0,3.4,1.2,2.6,1.2,1.2,2.2,2.3,2.5,1.2,3.4,1.2,1.9,1.2,2.6,6.4
Isaac,Hayden,MID,NEW,4500000,2,8,2.0,4.44444444444444e-07,1.77777777777778e-06,0,5229,2,3,0,0,0,0,0,1.8,1270,0,0,8,0,0.4,0,2.0,0,0,2,0,0,0.3,7538,0,0,0,0,314,1859,0,0,24,Stoke,Brighton,Liverpool,Southampton,Crystal Palace,1.9,1.2,2.5,1.5,1.9,1.5,2.4,1.0,1.0,1.1,1.4,2.1,2.4,1.0,1.0,1.1,1.4,1.0,1.3,1.2,1.4,1.9,1.1,2.1,1.0,1.3,1.9,1.5,1.2,3.0,1.9,1.3,1.7,1.4,12.3
Eden,Hazard,MID,CHE,10500000,1,1,0.0833333333333333,7.936507936507941e-09,9.52380952380952e-08,0,47389,0,0,0,0,0,0,0,0.1,11019,0,0,1,0,0.0,0,0.3,0,0,0,0,0,2.7,93394,0,0,0,0,12,45215,0,0,4,Arsenal,Stoke,Man City,Crystal Palace,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3
Tom,Heaton,GLK,BUR,5000000,1,8,2.0,4e-07,1.6e-06,0,153681,0,4,0,8,0,0,0,1.6,73278,0,0,8,0,0.4,0,2.0,0,0,0,0,0,5.8,17546,0,0,0,0,305,376,0,0,48,Liverpool,Huddersfield,Everton,West Ham,Man City,0.0,0.0,0.0,0.0,0.0,1.4,1.7,1.0,2.4,1.6,1.0,1.4,2.2,1.8,1.4,1.0,1.4,2.5,2.7,1.2,1.5,1.0,2.8,1.4,1.4,1.0,1.3,1.9,2.6,1.6,1.2,2.0,1.0,1.9,5.3
Michael,Hefele,DEF,HUD,4400000,0,1,0.0833333333333333,1.8939393939393898e-08,2.2727272727272702e-07,0,4608,0,0,0,0,0,0,0,0.2,600,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0.1,1650,0,0,0,0,1,122,0,0,4,Leicester,Burnley,Tottenham,Swansea,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
Ahmed El-Sayed,Hegazi,DEF,WBA,4900000,0,25,6.3,1.28571428571429e-06,5.10204081632653e-06,0,167239,0,3,0,0,0,1,0,5.1,87004,4,0,25,-4,0.7,0,3.3,5,0,2,0,0,28.2,1088279,0,0,0,1,326,55848,0,0,84,West Ham,Arsenal,Watford,Leicester,Southampton,9.4,4.3,7.6,5.2,8.4,6.8,7.4,8.2,9.4,8.4,8.7,9.4,5.0,7.9,6.8,8.5,9.4,6.0,9.1,6.2,6.6,8.4,7.3,9.4,9.4,8.9,7.6,7.6,6.5,5.5,9.4,7.7,7.4,8.0,19.6
Tomer,Hemed,FWD,BHA,4900000,11,15,3.8,7.75510204081633e-07,3.0612244897959202e-06,0,17591,0,1,0,0,0,1,0,3.1,10584,-1,0,15,1,1.0,0,4.7,2,0,1,0,1,1.4,67219,0,0,0,0,255,64806,0,0,44,Bournemouth,Newcastle,Arsenal,Everton,West Ham,4.6,3.4,2.8,5.0,3.1,3.6,5.6,5.5,2.5,5.1,5.7,2.5,4.6,4.3,2.5,3.0,3.0,5.5,3.1,3.6,3.6,5.7,3.1,2.6,5.7,3.6,3.3,5.5,3.9,4.7,2.6,4.0,3.9,2.4,12.9
Jordan,Henderson,MID,LIV,5500000,2,9,2.3,4.18181818181818e-07,1.63636363636364e-06,0,28433,1,8,0,0,0,0,0,1.6,6657,0,0,9,0,0.4,0,2.3,0,0,2,0,0,1.8,33448,0,0,0,0,360,9502,0,0,42,Burnley,Leicester,Newcastle,Man Utd,Tottenham,2.4,1.2,1.2,1.9,1.2,2.6,1.2,2.2,2.4,1.2,1.2,3.4,2.2,1.2,1.2,2.2,3.2,1.2,2.0,2.2,1.2,1.5,1.2,3.4,2.7,1.2,1.5,1.2,1.2,3.4,1.2,3.0,1.2,2.4,15.0
Jeff,Hendrick,MID,BUR,5400000,0,4,0.33333333333333304,6.17283950617284e-08,7.407407407407409e-07,0,3626,0,3,0,0,0,0,0,0.7,704,-1,0,4,1,0.1,0,0.7,0,0,0,0,0,0.1,732,0,0,0,0,180,29,0,0,15,Liverpool,Huddersfield,Everton,West Ham,Man City,0.0,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,9.1
Wayne,Hennessey,GLK,CRY,4500000,2,14,3.5,7.77777777777778e-07,3.11111111111111e-06,0,24027,0,7,0,18,0,0,0,3.1,5220,0,0,14,0,0.9,0,4.0,3,0,0,0,0,1.5,18824,0,0,0,0,360,1528,0,0,76,Southampton,Man City,Man Utd,Chelsea,Newcastle,3.5,2.9,2.3,3.4,3.5,5.2,5.2,3.6,4.8,4.1,4.2,4.3,3.6,2.2,5.2,5.1,2.6,3.9,3.0,1.8,2.6,3.5,2.7,3.5,3.2,3.3,3.4,5.2,3.7,4.5,5.2,3.8,3.0,4.6,11.9
Ander,Herrera,MID,MUN,5300000,2,3,0.25,4.7169811320754695e-08,5.66037735849057e-07,0,135431,0,2,0,0,0,0,0,0.6,8676,-2,0,3,2,0.2,0,1.0,0,0,0,0,0,2.0,8101,0,0,0,0,76,2184,0,0,17,Everton,Southampton,Crystal Palace,Liverpool,Huddersfield,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,3.1
Wesley,Hoedt,DEF,SOU,5000000,1,1,0.0833333333333333,1.66666666666667e-08,2e-07,0,443,0,2,0,0,0,0,0,0.2,156,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0.0,1208,0,0,0,0,90,278,0,0,16,Crystal Palace,Man Utd,Stoke,Newcastle,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7
Jonathan,Hogg,MID,HUD,4500000,0,0,0.0,0.0,0.0,0,825,0,0,0,0,0,0,0,0.0,93,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,120,0,0,0,0,0,18,0,0,0,Leicester,Burnley,Tottenham,Swansea,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pierre-Emile,H?jbjerg,MID,SOU,4400000,0,0,0.0,0.0,0.0,0,9201,0,0,0,0,0,0,0,0.0,2113,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.3,8166,0,0,0,0,0,1891,0,0,0,Crystal Palace,Man Utd,Stoke,Newcastle,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rob,Holding,DEF,ARS,4800000,0,0,0.0,0.0,0.0,0,64754,1,7,0,0,0,0,0,0.0,9010,-2,0,0,2,-0.1,0,-0.3,0,0,0,0,0,1.0,6433,0,0,0,0,156,317,0,0,30,Chelsea,West Brom,Brighton,Watford,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9
