FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Tommy,Smith,DEF,HUD,4700000,0,43,2.0,4.25531914893617e-07,9.14893617021277e-06,0,35707,6,30,0,0,0,0,0,9.1,77,-3,0,43,3,0.1,0,0.7,2,0,4,0,1,0.2,17075,0,0,0,0,1728,13,0,0,281,Everton,Man City,Chelsea,Arsenal,,1.7,2.2,2.1,58.9
Robert,Snodgrass,MID,WHU,5800000,0,0,0.0,0.0,0.0,0,233805,0,0,0,0,0,0,0,0.0,20,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.6,1847,0,0,0,0,0,1,0,0,0,Man City,Leicester,Man Utd,Everton,,0.0,0.0,0.0,0.0
Ramadan,Sobhi,MID,STK,4500000,0,49,1.4,3.11111111111111e-07,1.0888888888888901e-05,0,69687,2,28,0,0,0,2,0,10.9,453,-5,0,49,5,0.4,0,1.8,2,0,2,0,1,0.5,41074,0,0,0,0,1166,235,0,0,216,Liverpool,Crystal Palace,Swansea,,,0.7,0.8,0.7,63.0
Dominic,Solanke,FWD,LIV,4600000,0,26,1.4,3.04347826086957e-07,5.65217391304348e-06,0,232783,0,4,0,0,0,0,0,5.7,1799,-4,0,26,4,0.2,0,0.8,0,0,2,0,1,1.6,131388,0,0,0,0,475,1696,0,0,63,Stoke,Chelsea,Brighton,,,1.2,0.7,1.2,50.9
Heung-Min,Son,MID,TOT,8300000,0,167,5.1,6.14457831325301e-07,2.01204819277108e-05,0,1394208,0,17,0,0,0,12,0,20.1,44464,3,0,167,-3,0.4,0,3.3,16,0,12,0,7,14.9,2227014,0,0,0,7,2114,57758,0,0,518,Watford,West Brom,Newcastle,Leicester,,6.4,12.1,6.2,236.6
Lasse,Sorenson,MID,STK,4500000,0,0,0.0,0.0,0.0,0,62,0,0,0,0,0,0,0,0.0,18,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,103,0,0,0,0,0,27,0,0,0,Liverpool,Crystal Palace,Swansea,,,0.0,0.0,0.0,0.0
Alexander,S?rloth,FWD,CRY,5500000,0,8,2.0,3.63636363636364e-07,1.45454545454545e-06,0,10868,0,9,0,0,0,0,0,1.5,415,0,0,8,0,0.0,0,0.0,0,0,0,0,0,0.1,15209,0,0,0,0,360,69,0,0,25,Leicester,Stoke,West Brom,,,1.8,1.6,1.9,22.5
Pape,Souare,DEF,CRY,4500000,0,0,0.0,0.0,0.0,0,1624,0,0,0,0,0,0,0,0.0,25,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1589,0,0,0,0,0,21,0,0,0,Leicester,Stoke,West Brom,,,0.0,0.0,0.0,0.0
Harry,Souttar,DEF,STK,4000000,0,0,0.0,0.0,0.0,0,8303,0,0,0,0,0,0,0,0.0,30,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,10501,0,0,0,0,0,5,0,0,0,Liverpool,Crystal Palace,Swansea,,,0.0,0.0,0.0,0.0
Julian,Speroni,GLK,CRY,4000000,0,36,1.02857142857143,2.57142857142857e-07,9e-06,0,231006,0,14,0,30,0,0,0,9.0,3503,0,0,36,0,0.0,0,0.0,3,0,2,0,0,3.0,293757,0,0,0,1,990,621,0,0,175,Leicester,Stoke,West Brom,,,0.5,0.5,0.5,21.3
Konstantinos,Stafylidis,DEF,STK,4300000,0,6,1.2,2.7906976744186e-07,1.3953488372093e-06,0,779,0,6,0,0,0,0,0,1.4,35,-2,0,6,2,0.0,0,0.0,0,0,0,0,0,0.0,992,0,0,0,0,334,8,0,0,38,Liverpool,Crystal Palace,Swansea,,,0.0,0.0,0.0,11.0
Junior,Stanislas,MID,BOU,5700000,0,75,3.9,6.84210526315789e-07,1.31578947368421e-05,0,166608,1,22,0,0,0,5,0,13.2,3019,-3,1,75,3,0.1,0,0.3,7,0,2,0,3,0.3,175797,0,0,0,3,1285,14,-1,0,285,Southampton,Swansea,Burnley,,,0.0,0.0,0.0,125.1
Jon Gorenc,Stankovic,DEF,HUD,3900000,0,0,0.0,0.0,0.0,0,11916,0,0,0,0,0,0,0,0.0,508,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.2,17148,0,0,0,0,0,845,0,0,0,Everton,Man City,Chelsea,Arsenal,,0.0,0.0,0.0,0.0
Maarten,Stekelenburg,GLK,EVE,4200000,0,0,0.0,0.0,0.0,0,23061,0,0,0,0,0,0,0,0.0,89,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.3,2612,0,0,0,0,0,37,0,0,0,Huddersfield,Southampton,West Ham,,,0.0,0.0,0.0,0.0
Dale,Stephens,MID,BHA,4500000,0,78,2.4,5.33333333333333e-07,1.7333333333333302e-05,0,193280,5,43,0,0,0,0,0,17.3,1764,0,0,78,0,0.3,0,1.3,2,0,8,0,3,1.2,222989,0,0,0,0,2880,694,0,0,496,Burnley,Man Utd,Man City,Liverpool,,1.5,2.9,1.2,100.2
Jack,Stephens,DEF,SOU,4500000,0,50,2.5,5.55555555555556e-07,1.11111111111111e-05,0,98839,6,32,0,0,0,2,0,11.1,931,-5,0,50,5,-0.1,0,-0.5,2,0,4,0,0,0.5,79074,0,0,0,1,1800,1016,0,1,321,Bournemouth,Everton,Swansea,Man City,,2.0,3.4,2.0,66.4
Dujon,Sterling,DEF,CHE,4500000,0,0,0.0,0.0,0.0,0,729,0,0,0,0,0,0,0,0.0,29,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1078,0,0,0,0,0,27,0,0,0,Swansea,Liverpool,Huddersfield,Newcastle,,0.0,0.0,0.0,0.0
Kazaiah,Sterling,FWD,TOT,4500000,0,0,0.0,0.0,0.0,0,707,0,0,0,0,0,0,0,0.0,401,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,2152,0,0,0,0,0,986,0,0,0,Watford,West Brom,Newcastle,Leicester,,0.0,0.0,0.0,0.0
Raheem,Sterling,MID,MCI,9000000,11,211,7.0,7.77777777777778e-07,2.3444444444444397e-05,0,2776123,3,22,0,0,0,18,0,23.7,13576,10,-1,211,-10,0.9,0,8.0,18,0,11,0,14,24.9,3852893,0,0,0,6,2314,125087,1,1,664,West Ham,Huddersfield,Brighton,Southampton,,8.4,19.9,8.9,303.2
,Steve Cook,DEF,BOU,4600000,0,72,2.3,5e-07,1.56521739130435e-05,0,124727,5,50,0,0,0,2,0,15.7,1313,-4,0,72,4,0.4,0,1.8,7,0,4,0,1,1.1,136356,1,0,0,2,2494,456,0,0,445,Southampton,Swansea,Burnley,,,2.0,2.1,1.7,109.6
Carl,Stewart,MID,WAT,4500000,0,0,0.0,0.0,0.0,0,250,0,0,0,0,0,0,0,0.0,12,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,364,0,0,0,0,0,12,0,0,0,Tottenham,Newcastle,Man Utd,,,0.0,0.0,0.0,0.0
John,Stones,DEF,MCI,5300000,0,55,3.4,6.41509433962264e-07,1.0377358490566001e-05,0,784375,0,11,0,0,0,0,0,10.4,1269,-2,0,55,2,0.0,0,0.0,2,0,7,0,0,3.1,622178,0,0,0,0,1139,32,0,0,280,West Ham,Huddersfield,Brighton,Southampton,,0.0,0.0,0.0,36.5
Daniel,Sturridge,FWD,WBA,7900000,0,30,0.857142857142857,1.08499095840868e-07,3.7974683544303802e-06,0,94400,0,7,0,0,0,2,0,3.8,132,-1,0,30,1,0.0,0,0.3,0,0,3,0,1,0.6,78312,0,0,0,0,508,104,0,0,123,Newcastle,Tottenham,Crystal Palace,,,0.4,0.4,0.4,61.5
Isaac,Success,MID,WAT,5300000,0,0,0.0,0.0,0.0,0,3080,0,0,0,0,0,0,0,0.0,3,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.0,880,0,0,0,0,0,0,0,0,0,Tottenham,Newcastle,Man Utd,,,0.0,0.0,0.0,0.0
Andrew,Surman,MID,BOU,4300000,0,71,2.02857142857143,4.717607973421929e-07,1.65116279069767e-05,0,727403,2,28,0,0,0,2,0,16.5,2989,-2,1,71,2,0.2,0,1.0,7,0,4,0,4,3.1,803376,0,0,0,1,1653,925,-1,0,319,Southampton,Swansea,Burnley,,,1.3,1.7,1.3,70.3
Markus,Suttner,DEF,BHA,4200000,0,38,1.11764705882353,2.66106442577031e-07,9.04761904761905e-06,0,83060,0,18,0,0,0,0,0,9.0,372,-3,0,38,3,0.0,0,0.0,3,0,4,0,0,0.4,60110,0,0,0,1,1178,46,0,0,204,Burnley,Man Utd,Man City,Liverpool,,0.6,1.3,0.6,30.8
Dusan,Tadic,MID,SOU,6200000,0,99,3.1,5e-07,1.59677419354839e-05,0,308448,4,41,0,0,0,4,0,16.0,1478,-3,0,99,3,0.6,0,3.8,7,0,8,0,3,1.7,219098,0,0,0,1,2464,8659,0,0,386,Bournemouth,Everton,Swansea,Man City,,3.1,5.5,1.8,187.5
Matt,Targett,DEF,SOU,4300000,0,2,1.0,2.3255813953488398e-07,4.65116279069767e-07,0,7550,0,6,0,0,0,0,0,0.5,7,-2,0,2,2,0.0,0,0.0,0,0,0,0,0,0.1,1585,0,0,0,0,166,0,0,0,35,Bournemouth,Everton,Swansea,Man City,,0.0,0.0,0.0,8.1
James,Tarkowski,DEF,BUR,4600000,6,94,3.4,7.391304347826091e-07,2.04347826086957e-05,0,552495,4,23,0,0,0,0,0,20.4,8321,1,0,94,-1,0.5,0,2.4,3,0,10,0,1,5.2,820969,0,0,0,0,2520,18570,0,0,483,Brighton,Arsenal,Bournemouth,,,4.3,2.7,3.2,105.4
Charlie,Taylor,DEF,BUR,4200000,0,23,0.6571428571428571,1.56462585034014e-07,5.47619047619048e-06,0,57358,3,12,0,0,0,0,0,5.5,1294,-3,0,23,3,0.0,0,0.0,0,0,2,0,0,0.5,64219,0,0,0,0,949,91,0,0,132,Brighton,Arsenal,Bournemouth,,,0.3,0.3,0.3,27.5
Kyle,Taylor,MID,BOU,4500000,0,0,0.0,0.0,0.0,0,230,0,0,0,0,0,0,0,0.0,6,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,342,0,0,0,0,0,6,0,0,0,Southampton,Swansea,Burnley,,,0.0,0.0,0.0,0.0
Stuart,Taylor,GLK,SOU,4000000,0,0,0.0,0.0,0.0,0,13251,0,0,0,0,0,0,0,0.0,98,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,18302,0,0,0,0,0,52,0,0,0,Bournemouth,Everton,Swansea,Man City,,0.0,0.0,0.0,0.0
George,Thomas,MID,LEI,4500000,0,0,0.0,0.0,0.0,0,442,0,0,0,0,0,0,0,0.0,14,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,553,0,0,0,0,0,30,0,0,0,Crystal Palace,West Ham,Arsenal,Tottenham,,0.0,0.0,0.0,0.0
James,Tomkins,DEF,CRY,4300000,6,87,3.5,8.13953488372093e-07,2.02325581395349e-05,0,176458,6,31,0,0,0,3,0,20.2,6346,-2,0,87,2,0.8,0,3.5,9,0,7,0,0,3.7,317318,0,0,0,2,2116,21827,0,0,459,Leicester,Stoke,West Brom,,,3.5,3.7,3.8,93.5
Fikayo,Tomori,DEF,CHE,4500000,0,0,0.0,0.0,0.0,0,811,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,427,0,0,0,0,0,0,0,0,0,Swansea,Liverpool,Huddersfield,Newcastle,,0.0,0.0,0.0,0.0
Cenk,Tosun,FWD,EVE,6800000,2,44,1.2571428571428602,1.8487394957983198e-07,6.47058823529412e-06,0,189909,0,11,0,0,0,4,0,6.5,23957,-7,0,44,7,0.3,0,2.0,8,0,3,0,0,2.3,320230,0,0,0,2,763,4026,0,0,148,Huddersfield,Southampton,West Ham,,,0.6,0.9,0.6,61.3
Andros,Townsend,MID,CRY,5600000,3,110,3.3,5.892857142857139e-07,1.96428571428571e-05,0,198313,3,47,0,0,0,2,0,19.6,3936,-4,0,110,4,0.5,0,3.0,7,0,7,0,8,1.4,145545,0,0,0,0,2864,3743,0,0,512,Leicester,Stoke,West Brom,,,3.2,2.8,3.7,204.0
Kieran,Trippier,DEF,TOT,5200000,0,93,4.4,8.46153846153846e-07,1.78846153846154e-05,0,885410,1,20,0,0,0,0,0,17.9,4945,-3,0,93,3,0.2,0,0.8,15,0,7,0,6,4.5,919259,0,0,0,4,1650,8692,0,0,454,Watford,West Brom,Newcastle,Leicester,,6.3,9.3,5.0,93.8
Nathan,Trott,GLK,WHU,4000000,0,0,0.0,0.0,0.0,0,4437,0,0,0,0,0,0,0,0.0,133,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,12521,0,0,0,0,0,206,0,0,0,Man City,Leicester,Man Utd,Everton,,0.0,0.0,0.0,0.0
Axel,Tuanzebe,DEF,MUN,3900000,0,1,1.0,2.56410256410256e-07,2.56410256410256e-07,0,136927,0,0,0,0,0,0,0,0.3,525,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,1.2,110999,0,0,0,0,1,38,0,0,3,Arsenal,Brighton,West Ham,Watford,,0.0,0.0,0.0,0.0
Rayhaan,Tulloch,FWD,WBA,4500000,0,0,0.0,0.0,0.0,0,44094,0,0,0,0,0,0,0,0.0,1120,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.6,80177,0,0,0,0,0,973,0,0,0,Newcastle,Tottenham,Crystal Palace,,,0.0,0.0,0.0,0.0
Josh,Tymon,DEF,STK,4400000,0,0,0.0,0.0,0.0,0,1407,0,9,0,0,0,0,0,0.0,4,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,736,0,0,0,0,162,0,0,0,18,Liverpool,Crystal Palace,Swansea,,,0.0,0.0,0.0,2.5
Leonardo,Ulloa,FWD,BHA,4800000,0,11,0.323529411764706,6.74019607843137e-08,2.29166666666667e-06,0,36082,0,1,0,0,0,0,0,2.3,425,-2,0,11,2,0.2,0,0.8,0,0,0,0,0,0.3,35408,0,0,0,0,140,176,0,0,35,Burnley,Man Utd,Man City,Liverpool,,0.2,0.4,0.2,12.6
Fredrik,Ulvestad,MID,BUR,4400000,0,0,0.0,0.0,0.0,0,291,0,0,0,0,0,0,0,0.0,0,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,322,0,0,0,0,0,1,0,0,0,Brighton,Arsenal,Bournemouth,,,0.0,0.0,0.0,0.0
Antonio,Valencia,DEF,MUN,6900000,0,138,4.8,6.956521739130439e-07,2e-05,0,1250833,7,21,0,0,0,3,0,20.0,11853,4,0,138,-4,0.4,0,2.5,13,0,15,0,1,11.6,1213602,0,0,0,2,2561,9963,0,0,620,Arsenal,Brighton,West Ham,Watford,,6.8,10.8,7.1,118.2
Enner,Valencia,FWD,WHU,5000000,0,0,0.0,0.0,0.0,0,2514,0,0,0,0,0,0,0,0.0,3,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,837,0,0,0,0,0,1,0,0,0,Man City,Leicester,Man Utd,Everton,,0.0,0.0,0.0,0.0
Patrick,van Aanholt,DEF,CRY,5100000,5,55,2.2,4.313725490196079e-07,1.0784313725490199e-05,0,195746,7,37,0,0,0,2,0,10.8,4310,-4,0,55,4,0.4,0,2.0,2,0,4,0,0,1.8,101151,0,0,0,1,1921,1761,0,0,328,Leicester,Stoke,West Brom,,,1.7,1.8,1.9,87.7
Mike,van der Hoorn,DEF,SWA,4400000,0,71,2.08823529411765,4.74598930481283e-07,1.6136363636363597e-05,0,58253,2,23,0,0,0,1,0,16.1,2859,-1,0,71,1,0.1,0,0.5,4,0,8,0,0,1.1,107908,0,0,0,1,1693,3856,0,0,363,Chelsea,Bournemouth,Southampton,Stoke,,2.0,3.2,2.1,58.6
Virgil,van Dijk,DEF,LIV,5700000,1,65,2.8,4.91228070175439e-07,1.14035087719298e-05,0,391148,0,27,0,0,0,0,0,11.4,15043,2,0,65,-2,0.7,0,3.8,5,0,6,0,0,7.8,689961,0,0,0,1,1983,12076,0,0,418,Stoke,Chelsea,Brighton,,,3.3,2.3,3.4,87.7
Rajiv,van La Parra,MID,HUD,4500000,0,71,2.4,5.33333333333333e-07,1.5777777777777803e-05,0,60168,2,35,0,0,0,3,0,15.8,2488,-5,0,71,5,0.5,0,2.3,3,0,6,0,0,0.5,78179,0,0,0,1,1997,691,0,1,233,Everton,Man City,Chelsea,Arsenal,,2.8,2.4,2.5,109.8
Jamie,Vardy,FWD,LEI,8900000,0,157,4.8,5.393258426966289e-07,1.76404494382022e-05,0,2538064,3,44,0,0,0,17,0,17.6,51236,4,0,157,-4,0.6,1,5.5,22,0,8,0,2,23.4,3346577,0,0,0,2,2888,48688,0,0,578,Crystal Palace,West Ham,Arsenal,Tottenham,,5.5,12.9,4.7,214.6
Jan,Vertonghen,DEF,TOT,6000000,0,117,3.5,5.83333333333333e-07,1.95e-05,0,671958,4,31,0,0,0,0,0,19.5,5510,0,0,117,0,0.3,0,1.8,10,0,13,0,1,9.3,710317,0,0,0,0,2939,33292,0,0,699,Watford,West Brom,Newcastle,Leicester,,4.6,6.6,3.5,108.4
Nikola,Vlasic,MID,EVE,5300000,0,14,0.4,7.54716981132075e-08,2.64150943396226e-06,0,2593,0,11,0,0,0,0,0,2.6,9,-2,0,14,2,0.1,0,0.3,0,0,0,0,0,0.0,2698,0,0,0,0,441,10,0,0,64,Huddersfield,Southampton,West Ham,,,0.2,0.2,0.2,26.5
Sam,Vokes,FWD,BUR,5700000,1,59,1.6857142857142902,2.95739348370927e-07,1.03508771929825e-05,0,458791,3,10,0,0,0,4,0,10.4,1447,-3,0,59,3,0.4,0,2.0,7,0,2,0,2,2.0,345127,0,0,0,1,856,491,0,0,163,Brighton,Arsenal,Bournemouth,,,1.5,0.8,1.4,67.4
Michel,Vorm,GLK,TOT,4800000,0,3,0.0882352941176471,1.83823529411765e-08,6.25e-07,0,9705,0,1,0,4,0,0,0,0.6,15,-2,0,3,2,0.0,0,0.0,0,0,0,0,0,0.1,7871,0,0,0,0,90,26,0,0,17,Watford,West Brom,Newcastle,Leicester,,0.0,0.0,0.0,1.9
Molla,Wague,DEF,WAT,4500000,0,19,3.2,7.11111111111111e-07,4.2222222222222194e-06,0,4584,0,8,0,0,0,1,0,4.2,39,0,0,19,0,0.0,0,0.0,0,0,1,0,0,0.0,5065,0,0,0,0,438,14,0,0,82,Tottenham,Newcastle,Man Utd,,,0.0,0.0,0.0,14.5
Theo,Walcott,MID,EVE,6800000,8,55,1.57142857142857,2.3109243697479e-07,8.08823529411765e-06,0,595952,2,15,0,0,0,3,0,8.1,11577,-7,0,55,7,0.6,0,3.8,3,0,3,0,2,2.7,602660,0,0,0,1,1095,4968,0,0,209,Huddersfield,Southampton,West Ham,,,0.8,1.1,0.8,89.3
Kyle,Walker,DEF,MCI,6600000,0,128,4.3,6.51515151515152e-07,1.93939393939394e-05,0,1219876,2,21,0,0,0,0,0,19.4,16222,1,0,128,-1,0.2,0,1.0,6,0,14,0,6,13.2,803763,1,0,0,3,2634,7539,0,1,651,West Ham,Huddersfield,Brighton,Southampton,,5.2,11.5,5.2,105.9
Kyle,Walker-Peters,DEF,TOT,4000000,0,7,0.20588235294117604,5.1470588235294105e-08,1.75e-06,0,141144,0,0,0,0,0,0,0,1.8,598,-5,0,7,5,0.0,0,0.0,0,0,1,0,0,0.9,121955,0,0,0,0,98,190,0,0,33,Watford,West Brom,Newcastle,Leicester,,0.1,0.2,0.1,4.4
Jonathan,Walters,MID,BUR,5100000,0,3,1.0,1.9607843137254898e-07,5.882352941176471e-07,0,30904,0,2,0,0,0,0,0,0.6,16,-4,0,3,4,0.0,0,0.0,0,0,0,0,0,0.1,1708,0,0,0,0,36,12,0,0,3,Brighton,Arsenal,Bournemouth,,,0.0,0.0,0.0,1.1
Aaron,Wan-Bissaka,MID,CRY,4500000,0,12,0.34285714285714297,7.61904761904762e-08,2.66666666666667e-06,0,538,1,10,0,0,0,0,0,2.7,62,0,0,12,0,0.2,0,1.0,0,0,1,0,0,0.0,1029,0,0,0,0,537,20,0,0,91,Leicester,Stoke,West Brom,,,0.2,0.2,0.2,21.9
Victor,Wanyama,MID,TOT,4800000,0,26,0.7647058823529409,1.59313725490196e-07,5.41666666666667e-06,0,44772,0,6,0,0,0,1,0,5.4,146,-2,0,26,2,0.3,0,1.3,1,0,1,0,0,0.4,10485,0,0,0,0,543,101,0,0,125,Watford,West Brom,Newcastle,Leicester,,0.4,0.8,0.4,26.1
Danny,Ward,GLK,LIV,4400000,0,0,0.0,0.0,0.0,0,1119,0,0,0,0,0,0,0,0.0,12,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,998,0,0,0,0,0,14,0,0,0,Stoke,Chelsea,Brighton,,,0.0,0.0,0.0,0.0
Joel,Ward,DEF,CRY,4700000,5,34,0.9714285714285709,2.06686930091185e-07,7.23404255319149e-06,0,32132,4,25,0,0,0,0,0,7.2,90,-3,0,34,3,0.3,0,1.5,0,0,3,0,1,0.2,11114,1,0,0,0,1484,287,0,0,252,Leicester,Stoke,West Brom,,,0.5,0.5,0.5,53.8
Stephen,Ward,DEF,BUR,4800000,2,95,3.8,7.91666666666667e-07,1.97916666666667e-05,0,1485613,1,20,0,0,0,1,0,19.8,13611,3,0,95,-3,0.4,0,1.8,9,0,8,0,1,9.0,1727841,0,0,0,1,2190,11430,0,0,435,Brighton,Arsenal,Bournemouth,,,5.0,3.2,3.8,75.5
James,Ward-Prowse,MID,SOU,4900000,0,82,3.0,6.12244897959184e-07,1.6734693877551e-05,0,271996,2,27,0,0,0,3,0,16.7,4178,-6,1,82,6,0.4,0,1.8,8,0,2,0,5,1.8,242299,0,0,0,1,1659,4105,-1,0,361,Bournemouth,Everton,Swansea,Man City,,2.9,5.2,1.7,123.4
Ben,Watson,MID,WAT,4300000,0,12,1.5,3.48837209302326e-07,2.7906976744186e-06,0,17009,1,12,0,0,0,0,0,2.8,38,-2,0,12,2,0.0,0,0.0,0,0,0,0,0,0.1,15062,0,0,0,0,455,0,0,0,61,Tottenham,Newcastle,Man Utd,,,0.0,0.0,0.0,13.1
Danny,Welbeck,FWD,ARS,7300000,2,66,2.8,3.83561643835616e-07,9.04109589041096e-06,0,219887,1,19,0,0,0,5,0,9.0,9963,-2,0,66,2,0.7,0,5.3,6,0,4,0,2,1.2,206838,0,0,0,2,1093,3533,0,0,237,Man Utd,Burnley,Leicester,Huddersfield,,1.5,4.9,1.8,89.1
Nahki,Wells,FWD,BUR,4900000,0,7,0.2,4.08163265306122e-08,1.4285714285714301e-06,0,5987,0,2,0,0,0,0,0,1.4,70,-1,0,7,1,0.0,0,0.2,0,0,0,0,0,0.1,4840,0,0,0,0,35,56,0,0,14,Brighton,Arsenal,Bournemouth,,,0.1,0.1,0.1,4.0
Ashley,Westwood,MID,BUR,4300000,2,24,0.6857142857142859,1.5946843853820601e-07,5.58139534883721e-06,0,9784,2,10,0,0,0,0,0,5.6,264,-2,0,24,2,0.5,0,2.0,0,0,1,0,0,0.1,10248,0,0,0,0,845,210,0,0,139,Brighton,Arsenal,Bournemouth,,,0.3,0.3,0.3,31.3
Glenn,Whelan,MID,STK,4500000,0,0,0.0,0.0,0.0,0,860,0,0,0,0,0,0,0,0.0,3,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,140,0,0,0,0,0,1,0,0,0,Liverpool,Crystal Palace,Swansea,,,0.0,0.0,0.0,0.0
Dean,Whitehead,MID,HUD,4200000,0,3,0.0882352941176471,2.1008403361344498e-08,7.142857142857141e-07,0,8948,0,3,0,0,0,0,0,0.7,172,-3,0,3,3,0.0,0,0.0,0,0,0,0,0,0.1,8285,0,0,0,0,65,349,0,0,13,Everton,Man City,Chelsea,Arsenal,,0.0,0.0,0.0,0.7
Alfie,Whiteman,GLK,TOT,4000000,0,0,0.0,0.0,0.0,0,4014,0,0,0,0,0,0,0,0.0,60,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,6526,0,0,0,0,0,38,0,0,0,Watford,West Brom,Newcastle,Leicester,,0.0,0.0,0.0,0.0
Connor,Wickham,FWD,CRY,5400000,0,0,0.0,0.0,0.0,0,2190,0,0,0,0,0,0,0,0.0,29,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,1164,0,0,0,0,0,36,0,0,0,Leicester,Stoke,West Brom,,,0.0,0.0,0.0,0.0
Georginio,Wijnaldum,MID,LIV,6600000,6,77,2.6,3.93939393939394e-07,1.1666666666666698e-05,0,272437,1,22,0,0,0,1,0,11.7,352,-4,0,77,4,0.5,0,3.5,1,0,13,0,2,2.2,58133,0,0,0,0,2111,2257,0,0,360,Stoke,Chelsea,Brighton,,,2.4,1.5,2.5,95.9
Ashley,Williams,DEF,EVE,5200000,0,56,2.3,4.4230769230769206e-07,1.0769230769230802e-05,0,294163,3,31,0,0,0,1,0,10.8,602,-3,0,56,3,0.0,0,0.0,3,0,5,0,0,2.1,141889,0,0,0,1,1830,182,0,1,332,Huddersfield,Southampton,West Ham,,,1.4,2.4,1.8,68.9
Danny,Williams,MID,HUD,4800000,0,28,1.4,2.9166666666666696e-07,5.83333333333333e-06,0,4026,2,22,0,0,0,0,0,5.8,17,-2,0,28,2,0.0,0,0.0,0,0,0,0,0,0.0,1346,0,0,0,0,1115,6,0,0,134,Everton,Man City,Chelsea,Arsenal,,0.0,0.0,0.0,27.0
,Willian,MID,CHE,7100000,0,125,3.67647058823529,5.17812758906379e-07,1.76056338028169e-05,0,1794951,1,18,0,0,0,6,0,17.6,40222,1,1,125,-1,0.3,0,2.0,13,0,9,0,8,14.7,1702021,0,0,0,3,1758,34590,-1,0,496,Swansea,Liverpool,Huddersfield,Newcastle,,3.3,7.8,3.2,214.6
Joseph,Willock,MID,ARS,4500000,0,2,0.0588235294117647,1.30718954248366e-08,4.44444444444444e-07,0,92,0,1,0,0,0,0,0,0.4,8,0,0,2,0,0.1,0,0.5,0,0,0,0,0,0.0,177,0,0,0,0,67,21,0,0,6,Man Utd,Burnley,Leicester,Huddersfield,,0.0,0.0,0.0,1.3
Jack,Wilshere,MID,ARS,5000000,0,40,1.1764705882352902,2.3529411764705897e-07,8e-06,0,126941,6,16,0,0,0,1,0,7.8,2446,-5,1,40,5,0.2,0,0.8,2,0,3,0,2,0.6,150424,0,0,0,0,1114,532,-1,0,213,Man Utd,Burnley,Leicester,Huddersfield,,0.6,1.3,0.6,65.6
Callum,Wilson,FWD,BOU,5700000,0,90,3.6,6.31578947368421e-07,1.5789473684210502e-05,0,994923,0,31,0,0,0,7,0,15.8,28668,-3,0,90,3,0.3,0,1.8,10,0,5,0,2,5.1,1265034,0,0,0,3,1797,2098,0,0,266,Southampton,Swansea,Burnley,,,3.9,4.1,3.5,130.6
Kane,Wilson,DEF,WBA,4000000,0,0,0.0,0.0,0.0,0,20158,0,0,0,0,0,0,0,0.0,20,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,15358,0,0,0,0,0,5,0,0,0,Newcastle,Tottenham,Crystal Palace,,,0.0,0.0,0.0,0.0
