FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Bruno,Martins Indi,DEF,STK,4900000,2,61,3.4,6.93877551020408e-07,1.2448979591836699e-05,0,16680,0,27,0,0,0,1,0,12.4,2602,-1,0,61,1,0.7,0,3.5,5,0,6,0,0,0.6,37243,0,0,0,1,1620,1886,0,0,333,Man Utd,Everton,West Brom,Crystal Palace,Tottenham,2.9,3.9,3.4,4.1,2.9,3.8,3.2,3.7,2.3,2.5,4.6,4.2,3.5,4.9,3.4,4.5,3.8
Brandon,Mason,DEF,WAT,4000000,0,1,0.0158730158730159,3.9682539682539705e-09,2.5e-07,0,728,0,0,0,0,0,0,0,0.3,208,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0.0,2443,0,0,0,0,23,385,0,0,3,Bournemouth,Arsenal,Burnley,Man Utd,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan,Mason,MID,HUL,4700000,2,25,0.396825396825397,8.443093549476531e-08,5.3191489361702105e-06,0,4551,4,27,0,0,0,1,0,5.3,76,-3,0,25,3,0.2,0,0.8,0,0,0,0,0,0.0,3659,0,147,0,0,907,30,0,0,123,Chelsea,Man Utd,Liverpool,Arsenal,Burnley,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Arthur,Masuaku,DEF,WHU,4700000,0,11,0.174603174603175,3.7149611617696696e-08,2.34042553191489e-06,0,24242,1,18,0,0,0,0,0,2.3,110,-3,0,11,3,0.0,0,0.0,1,0,1,0,1,0.1,17708,0,0,0,0,526,8,0,0,131,Middlesbrough,Man City,Southampton,West Brom,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Juan,Mata,MID,MUN,7200000,1,66,4.1,5.69444444444444e-07,9.16666666666667e-06,0,256247,2,10,0,0,0,4,0,9.2,9724,-3,0,66,3,0.6,0,4.3,9,0,6,0,2,2.4,256310,0,586,0,1,985,3414,0,0,303,Stoke,Hull City,Leicester,Watford,Man City,3.8,4.7,4.2,5.0,3.2,4.6,3.5,4.2,4.1,4.5,4.9,3.4,3.7,4.2,2.9,2.7,4.0
Nemanja,Matic,MID,CHE,5000000,3,68,3.4,6.8e-07,1.36e-05,0,209134,3,12,0,0,0,0,0,13.6,10568,0,1,68,0,0.5,0,2.3,1,0,11,0,7,3.9,246994,0,373,0,0,1618,8671,-1,0,351,Hull City,Liverpool,Arsenal,Burnley,Swansea,3.8,1.7,2.4,2.5,3.4,2.2,4.0,2.6,3.2,2.9,2.4,2.9,3.5,2.4,3.6,2.4,4.7
Joel,Matip,DEF,LIV,5300000,0,40,3.3,6.226415094339621e-07,7.54716981132075e-06,0,125767,1,11,0,0,0,1,0,7.5,3199,-2,0,40,2,0.0,0,0.0,1,0,3,0,0,1.7,102739,0,0,0,0,1080,1516,0,0,236,Swansea,Chelsea,Hull City,Tottenham,Leicester,3.7,3.7,3.1,4.1,2.0,4.5,4.4,2.9,3.9,4.5,3.3,3.1,4.1,2.8,4.7,3.8,3.8
Adam,Matthews,DEF,SUN,4000000,0,0,0.0,0.0,0.0,0,1319,0,0,0,0,0,0,0,0.0,23,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,352,0,4,0,0,0,10,0,0,0,West Brom,Tottenham,Crystal Palace,Southampton,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alfie,Mawson,DEF,SWA,4500000,0,27,0.42857142857142894,9.52380952380952e-08,6e-06,0,1340,0,24,0,0,0,1,0,6.0,230,0,0,27,0,0.7,0,3.0,4,0,2,0,0,0.0,2672,1,0,0,1,900,115,0,0,201,Liverpool,Southampton,Man City,Leicester,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Dieumerci,Mbokani,FWD,HUL,5500000,0,23,0.365079365079365,6.63780663780664e-08,4.18181818181818e-06,0,7181,0,15,0,0,0,0,0,4.2,206,0,0,23,0,0.3,0,1.5,0,0,2,0,2,0.0,7696,0,0,0,0,679,22,0,0,33,Chelsea,Man Utd,Liverpool,Arsenal,Burnley,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
James,McArthur,MID,CRY,4800000,2,68,4.3,8.95833333333333e-07,1.41666666666667e-05,0,151650,4,25,0,0,0,5,0,14.2,6091,-2,0,68,2,0.1,0,0.5,8,0,1,0,2,1.4,195543,0,282,0,1,1318,5284,0,0,262,Everton,Bournemouth,Sunderland,Stoke,Middlesbrough,4.9,3.7,6.2,4.0,4.9,3.7,4.2,5.4,3.2,3.8,3.4,5.6,2.6,6.0,3.4,5.1,4.3
Gareth,McAuley,DEF,WBA,4900000,-3,69,3.3,6.73469387755102e-07,1.40816326530612e-05,0,485561,4,28,0,0,0,4,0,14.1,44076,4,0,69,-4,0.5,0,2.3,5,0,3,0,0,27.3,1135282,1,339,0,2,1890,20136,0,0,311,Sunderland,Middlesbrough,Stoke,West Ham,Bournemouth,3.6,3.0,4.1,3.9,4.5,4.0,2.6,4.4,2.4,2.9,4.7,4.5,2.9,3.4,2.2,3.7,3.2
Oliver,McBurnie,FWD,SWA,4500000,1,4,0.0634920634920635,1.41093474426808e-08,8.888888888888891e-07,0,4830,0,2,0,0,0,0,0,0.9,115,0,0,4,0,0.1,0,0.5,0,0,0,0,0,0.1,6002,0,0,0,0,66,167,0,0,14,Liverpool,Southampton,Man City,Leicester,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex,McCarthy,GLK,SOU,4300000,0,0,0.0,0.0,0.0,0,5319,0,0,0,0,0,0,0,0.0,95,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,692,0,82,0,0,0,10,0,0,0,Leicester,Swansea,West Ham,Sunderland,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,McCarthy,MID,EVE,4800000,1,10,0.158730158730159,3.3068783068783096e-08,2.08333333333333e-06,0,11544,2,8,0,0,0,0,0,2.1,47,-2,0,10,2,0.1,0,0.3,0,0,0,0,0,0.2,2354,0,365,0,0,473,59,0,0,49,Crystal Palace,Stoke,Bournemouth,Middlesbrough,Sunderland,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
James,McClean,MID,WBA,4900000,1,34,0.53968253968254,1.10139293812763e-07,6.9387755102040806e-06,0,12436,5,15,0,0,0,1,0,6.9,201,-1,0,34,1,0.2,0,1.0,1,0,2,0,2,0.1,9199,0,336,0,0,794,94,0,0,150,Sunderland,Middlesbrough,Stoke,West Ham,Bournemouth,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Luke,McGee,GLK,TOT,4000000,0,0,0.0,0.0,0.0,0,2835,0,0,0,0,0,0,0,0.0,82,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,3039,0,0,0,0,0,35,0,0,0,Man City,Sunderland,Middlesbrough,Liverpool,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allan,McGregor,GLK,HUL,4400000,0,0,0.0,0.0,0.0,0,922,0,0,0,0,0,0,0,0.0,23,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,371,0,0,0,0,0,7,0,0,0,Chelsea,Man Utd,Liverpool,Arsenal,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Callum,McManaman,MID,WBA,4300000,0,0,0.0,0.0,0.0,0,7991,0,0,0,0,0,0,0,0.0,243,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,4268,0,27,0,0,0,4,0,0,0,Sunderland,Middlesbrough,Stoke,West Ham,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick,McNair,DEF,SUN,4200000,0,12,0.19047619047619,4.53514739229025e-08,2.8571428571428602e-06,0,14619,0,9,0,0,0,0,0,2.9,196,-3,0,12,3,0.0,0,0.0,0,0,1,0,0,0.2,4770,1,28,0,0,353,30,0,0,58,West Brom,Tottenham,Crystal Palace,Southampton,Everton,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Sam,McQueen,MID,SOU,4300000,0,18,0.28571428571428603,6.64451827242525e-08,4.18604651162791e-06,0,3780,0,8,0,0,0,0,0,4.2,275,-2,0,18,2,0.2,0,1.0,0,0,1,0,1,0.1,5641,0,0,0,0,480,71,0,0,109,Leicester,Swansea,West Ham,Sunderland,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ben,Mee,DEF,BUR,4600000,7,60,2.9,6.30434782608696e-07,1.30434782608696e-05,0,51948,3,31,0,0,0,1,0,13.0,6370,1,-1,60,-1,1.2,0,5.5,2,0,5,0,2,2.7,134031,1,0,0,0,1890,32560,1,0,378,Arsenal,Leicester,Watford,Chelsea,Hull City,2.5,3.1,1.7,3.4,2.0,1.9,2.2,1.4,3.7,3.8,1.8,1.5,2.7,2.2,3.8,1.9,4.4
Nampalys,Mendy,MID,LEI,4400000,2,5,0.0793650793650794,1.8037518037518002e-08,1.13636363636364e-06,0,30052,1,3,0,0,0,0,0,1.1,167,-1,0,5,1,0.3,0,1.3,0,0,1,0,0,0.3,3344,0,0,0,0,224,177,0,0,22,Southampton,Burnley,Man Utd,Swansea,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Per,Mertesacker,DEF,ARS,4800000,0,0,0.0,0.0,0.0,0,5025,0,0,0,0,0,0,0,0.0,84,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,1071,0,265,0,0,0,47,0,0,0,Burnley,Watford,Chelsea,Hull City,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David,Meyler,MID,HUL,4400000,0,26,0.412698412698413,9.379509379509381e-08,5.90909090909091e-06,0,16526,1,19,0,0,0,1,0,5.9,572,-1,0,26,1,0.1,0,0.3,0,0,1,0,0,0.2,14824,0,0,0,0,758,22,0,0,146,Chelsea,Man Utd,Liverpool,Arsenal,Burnley,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Matt,Miazga,DEF,CHE,4400000,0,0,0.0,0.0,0.0,0,3800,0,0,0,0,0,0,0,0.0,25,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,435,0,18,0,0,0,11,0,0,0,Hull City,Liverpool,Arsenal,Burnley,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simon,Mignolet,GLK,LIV,4700000,2,42,3.8,8.085106382978721e-07,8.936170212765961e-06,0,116617,0,12,0,22,0,0,0,8.9,2262,-3,0,42,3,0.7,0,3.3,2,0,3,0,0,2.5,107198,0,340,1,0,990,8590,0,0,197,Swansea,Chelsea,Hull City,Tottenham,Leicester,4.5,4.5,3.8,5.0,2.6,5.4,5.3,3.6,4.7,5.5,4.1,3.8,5.0,3.5,5.7,4.4,4.6
,Mika,GLK,SUN,4400000,0,0,0.0,0.0,0.0,0,268,0,0,0,0,0,0,0,0.0,11,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,298,0,0,0,0,0,7,0,0,0,West Brom,Tottenham,Crystal Palace,Southampton,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Obi,Mikel,MID,CHE,4400000,0,0,0.0,0.0,0.0,0,5085,0,0,0,0,0,0,0,0.0,58,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,1910,0,209,0,0,0,9,0,0,0,Hull City,Liverpool,Arsenal,Burnley,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,Milner,MID,LIV,6400000,10,90,4.7,7.34375e-07,1.40625e-05,0,417650,2,18,0,0,0,6,0,14.1,8070,-1,0,90,1,0.7,0,4.5,13,0,6,0,2,5.3,552625,0,508,0,3,1646,31393,0,0,425,Swansea,Chelsea,Hull City,Tottenham,Leicester,5.6,4.7,4.6,5.1,4.7,4.2,7.0,3.5,5.9,5.9,4.2,3.8,5.3,4.8,5.8,3.5,5.9
Tyrone,Mings,DEF,BOU,4500000,-1,0,0.0,0.0,0.0,0,1309,0,3,0,0,0,0,0,0.0,103,0,0,0,0,-0.1,0,-0.3,0,0,0,0,0,0.0,1149,1,1,0,0,91,220,0,0,13,Watford,Crystal Palace,Everton,Man City,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin,Mirallas,MID,EVE,6100000,14,70,3.5,5.737704918032791e-07,1.1475409836065598e-05,0,223549,1,14,0,0,0,3,0,11.7,4351,-4,-1,70,4,1.3,0,7.8,5,0,6,0,4,2.9,275631,0,245,0,1,1192,48609,1,0,229,Crystal Palace,Stoke,Bournemouth,Middlesbrough,Sunderland,2.6,2.5,4.0,2.9,5.0,1.8,3.6,4.1,1.8,2.7,4.6,4.9,2.1,3.0,2.9,4.4,1.8
Henrikh,Mkhitaryan,MID,MUN,9000000,2,28,0.444444444444444,4.938271604938269e-08,3.11111111111111e-06,0,297660,1,5,0,0,0,2,0,3.1,9671,-5,0,28,5,0.4,0,3.3,0,0,3,0,0,2.4,115907,0,0,0,0,574,3885,0,0,121,Stoke,Hull City,Leicester,Watford,Man City,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Nacho,Monreal,DEF,ARS,5900000,6,62,3.1,5.254237288135589e-07,1.0508474576271198e-05,0,195542,2,21,0,0,0,0,0,10.5,3993,-1,0,62,1,0.6,0,3.3,4,0,6,0,1,4.1,119015,0,511,0,0,1713,7761,0,0,374,Burnley,Watford,Chelsea,Hull City,Southampton,3.8,3.5,2.7,3.6,3.4,3.3,2.9,3.0,3.3,4.4,3.4,2.9,3.2,2.5,2.5,3.3,3.4
Jefferson,Montero,MID,SWA,5000000,0,16,0.253968253968254,5.07936507936508e-08,3.2e-06,0,8346,0,9,0,0,0,0,0,3.2,58,-5,0,16,5,0.1,0,0.3,0,0,0,0,1,0.1,2329,0,202,0,0,347,7,0,0,70,Liverpool,Southampton,Man City,Leicester,Chelsea,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Alberto,Moreno,DEF,LIV,4400000,0,10,0.158730158730159,3.6075036075036096e-08,2.2727272727272702e-06,0,145267,1,6,0,0,0,0,0,2.3,848,-6,0,10,6,0.1,0,0.5,1,0,0,0,1,1.6,16465,0,394,0,0,257,320,0,0,59,Swansea,Chelsea,Hull City,Tottenham,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Wes,Morgan,DEF,LEI,4800000,1,55,2.6,5.41666666666667e-07,1.1458333333333301e-05,0,714223,2,34,0,0,0,1,0,11.5,19386,-2,0,55,2,0.7,0,3.3,0,0,5,0,1,13.8,286346,0,549,0,0,1890,2882,0,0,304,Southampton,Burnley,Man Utd,Swansea,Liverpool,2.3,1.4,2.1,2.0,3.4,3.0,2.5,2.7,3.0,2.6,1.6,2.3,3.0,2.0,2.9,1.9,3.4
James,Morrison,MID,WBA,4600000,2,44,0.698412698412698,1.51828847481021e-07,9.56521739130435e-06,0,19730,2,11,0,0,0,3,0,9.6,1532,-4,0,44,4,0.5,0,2.5,2,0,2,0,1,0.4,31224,0,266,0,0,827,1675,0,0,169,Sunderland,Middlesbrough,Stoke,West Ham,Bournemouth,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3
Victor,Moses,MID,CHE,5700000,3,65,3.3,5.789473684210529e-07,1.14035087719298e-05,0,161285,3,6,0,0,0,3,0,11.4,14904,2,0,65,-2,0.4,0,2.3,4,0,11,0,1,2.6,252404,0,127,0,1,1336,5729,0,0,269,Hull City,Liverpool,Arsenal,Burnley,Swansea,3.6,1.6,2.3,2.4,3.2,2.1,3.9,2.5,3.0,2.8,2.2,2.7,3.4,2.3,3.5,2.3,4.5
Lys,Mousset,FWD,BOU,5200000,0,2,0.0317460317460317,6.1050061050061e-09,3.84615384615385e-07,0,3145,0,1,0,0,0,0,0,0.4,65,-3,0,2,3,0.0,0,0.0,0,0,0,0,0,0.1,1309,0,0,0,0,25,43,0,0,1,Watford,Crystal Palace,Everton,Man City,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc,Muniesa,DEF,STK,4100000,0,23,0.365079365079365,8.904374758033301e-08,5.60975609756098e-06,0,30901,1,3,0,0,0,1,0,5.6,2842,-4,0,23,4,0.0,0,0.0,3,0,2,0,0,0.8,52567,0,111,0,1,289,3685,0,0,88,Man Utd,Everton,West Brom,Crystal Palace,Tottenham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Ahmed,Musa,FWD,LEI,6900000,2,33,0.523809523809524,7.59144237405107e-08,4.78260869565217e-06,0,409167,1,14,0,0,0,2,0,4.8,1527,-6,0,33,6,0.1,0,0.8,5,0,1,0,0,3.2,77205,0,0,0,0,606,708,0,0,109,Southampton,Burnley,Man Utd,Swansea,Liverpool,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Shkodran,Mustafi,DEF,ARS,5800000,6,42,3.0,5.17241379310345e-07,7.24137931034483e-06,0,88093,4,12,0,0,0,0,0,7.2,1151,-2,0,42,2,0.3,0,1.5,2,0,4,0,1,1.1,108169,0,0,0,0,1194,6914,0,0,262,Burnley,Watford,Chelsea,Hull City,Southampton,3.7,3.3,2.6,3.5,3.2,3.2,2.8,2.9,3.2,4.3,3.2,2.7,3.0,2.4,2.3,3.1,3.2
Jordon,Mutch,MID,CRY,4200000,0,4,0.0634920634920635,1.5117157974300802e-08,9.52380952380952e-07,0,12685,0,1,0,0,0,0,0,1.0,1889,-3,0,4,3,0.2,0,0.8,0,0,0,0,0,0.4,19507,0,54,0,0,53,821,0,0,17,Everton,Bournemouth,Sunderland,Stoke,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boaz,Myhill,GLK,WBA,4200000,0,0,0.0,0.0,0.0,0,34822,0,0,0,0,0,0,0,0.0,379,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.5,2914,0,218,0,0,0,127,0,0,0,Sunderland,Middlesbrough,Stoke,West Ham,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luciano,Narsingh,MID,SWA,5500000,0,0,0.0,0.0,0.0,0,11,0,0,0,0,0,0,0,0.0,11,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,155,0,0,0,0,0,155,0,0,0,Liverpool,Southampton,Man City,Leicester,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samir,Nasri,MID,MCI,6400000,0,1,1.0,1.5625e-07,1.5625e-07,0,12569,0,0,0,0,0,0,0,0.2,68,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.2,1125,0,164,0,0,16,27,0,0,0,Tottenham,West Ham,Swansea,Bournemouth,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle,Naughton,DEF,SWA,4300000,-2,24,1.5,3.48837209302326e-07,5.58139534883721e-06,0,48009,3,34,0,0,0,0,0,5.6,1345,-2,0,24,2,0.1,0,0.3,3,0,2,0,0,0.9,34354,1,239,0,0,1385,540,0,0,251,Liverpool,Southampton,Man City,Leicester,Chelsea,1.1,1.5,0.9,0.9,0.9,1.3,1.0,1.0,1.0,1.2,1.4,0.9,1.2,0.8,1.0,0.8,1.2
Jesus,Navas,MID,MCI,6100000,0,24,0.38095238095238104,6.24512099921936e-08,3.9344262295082004e-06,0,37810,1,10,0,0,0,0,0,3.9,470,-4,0,24,4,0.1,0,0.5,0,0,1,0,2,0.6,14474,0,408,0,0,510,101,0,0,106,Tottenham,West Ham,Swansea,Bournemouth,Man Utd,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Wilfred,Ndidi,MID,LEI,5000000,2,2,0.0317460317460317,6.34920634920635e-09,4e-07,0,133,0,3,0,0,0,0,0,0.4,82,0,0,2,0,0.4,0,2.0,0,0,0,0,0,0.0,704,0,0,0,0,90,205,0,0,18,Southampton,Burnley,Man Utd,Swansea,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Didier,Ndong,MID,SUN,4800000,0,32,2.0,4.1666666666666704e-07,6.66666666666667e-06,0,1116,4,27,0,0,0,0,0,6.7,77,-2,0,32,2,0.5,0,2.5,1,0,2,0,1,0.0,1231,0,0,0,0,1306,19,0,0,197,West Brom,Tottenham,Crystal Palace,Southampton,Everton,0.0,1.4,1.0,1.7,1.0,1.3,1.1,2.3,1.2,1.1,1.5,1.4,1.0,1.7,1.1,1.6,1.0
Alvaro,Negredo,FWD,MID,6400000,2,78,3.9,6.09375e-07,1.21875e-05,0,1367741,3,20,0,0,0,5,0,12.2,47995,-1,0,78,1,0.4,0,2.5,11,0,7,0,4,15.1,1438929,0,0,0,3,1682,23738,0,0,238,West Ham,West Brom,Tottenham,Everton,Crystal Palace,4.8,4.8,3.2,4.5,4.8,3.9,5.3,4.1,5.0,4.8,5.6,4.3,3.6,4.9,2.9,5.2,4.0
Julien,Ngoy,FWD,STK,4500000,1,2,0.0317460317460317,7.054673721340391e-09,4.44444444444444e-07,0,3646,0,0,0,0,0,0,0,0.4,133,0,0,2,0,0.1,0,0.3,0,0,0,0,0,0.1,4988,0,0,0,0,7,127,0,0,6,Man Utd,Everton,West Brom,Crystal Palace,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oumar,Niasse,FWD,HUL,5600000,1,1,0.0158730158730159,2.83446712018141e-09,1.78571428571429e-07,0,2736,0,0,0,0,0,0,0,0.2,152,-4,0,1,4,0.1,0,0.3,0,0,0,0,0,0.1,1829,0,19,0,0,8,168,0,0,3,Chelsea,Man Utd,Liverpool,Arsenal,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clinton,N'Jie,FWD,TOT,5900000,0,0,0.0,0.0,0.0,0,1896,0,0,0,0,0,0,0,0.0,15,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,415,0,38,0,0,0,10,0,0,0,Man City,Sunderland,Middlesbrough,Liverpool,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georges-Kevin,Nkoudou,MID,TOT,6800000,0,5,0.0793650793650794,1.1671335200747e-08,7.352941176470591e-07,0,508,0,0,0,0,0,0,0,0.7,20,-2,0,5,2,0.0,0,0.0,0,0,0,0,0,0.0,492,0,0,0,0,40,10,0,0,15,Man City,Sunderland,Middlesbrough,Liverpool,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark,Noble,MID,WHU,6200000,2,47,2.5,4.0322580645161295e-07,7.580645161290319e-06,0,123623,6,25,0,0,0,2,0,7.6,1190,-3,0,47,3,0.2,1,1.3,3,0,6,0,0,1.3,19327,0,581,0,1,1562,214,0,0,253,Middlesbrough,Man City,Southampton,West Brom,Watford,1.7,1.8,1.4,2.1,1.8,1.7,1.3,2.8,1.7,1.2,2.2,2.1,2.3,1.5,1.9,1.6,1.4
,Nolito,MID,MCI,8500000,0,49,0.7777777777777779,9.150326797385618e-08,5.76470588235294e-06,0,255167,3,6,0,0,0,4,0,5.8,765,-5,0,49,5,0.0,0,0.3,2,0,3,0,3,1.1,213212,0,0,0,1,735,39,0,1,157,Tottenham,West Ham,Swansea,Bournemouth,Man Utd,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Kristoffer,Nordfeldt,GLK,SWA,3900000,0,0,0.0,0.0,0.0,0,34643,0,0,0,0,0,0,0,0.0,1007,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,2.3,16560,0,10,0,0,0,2806,0,0,0,Liverpool,Southampton,Man City,Leicester,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Havard,Nordtveit,MID,WHU,4700000,0,22,0.349206349206349,7.42992232353935e-08,4.6808510638297895e-06,0,4829,2,15,0,0,0,0,0,4.7,115,-3,0,22,3,0.4,0,1.8,0,0,1,0,1,0.1,1554,0,0,0,0,677,20,0,0,113,Middlesbrough,Man City,Southampton,West Brom,Watford,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
