FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Mamadou Obbi,Oulare,FWD,WAT,4500000,0,0,0.0,0.0,0.0,0,777,0,0,0,0,0,0,0,0.0,5,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,478,0,0,0,0,0,2,0,0,0,Sunderland,West Brom,Tottenham,Swansea,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryan,Oviedo,MID,SUN,4300000,3,20,0.22988505747126398,5.34616412723871e-08,4.65116279069767e-06,0,12462,4,15,0,0,0,0,0,4.7,216,-2,0,20,2,0.6,0,2.5,0,0,3,0,0,0.2,11787,0,130,0,0,925,240,0,0,155,Watford,Leicester,Man Utd,West Ham,Middlesbrough,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Reece,Oxford,DEF,WHU,4200000,0,0,0.0,0.0,0.0,0,19629,0,0,0,0,0,0,0,0.0,86,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.3,2666,0,28,0,0,0,7,0,0,0,Hull City,Arsenal,Swansea,Sunderland,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mesut,Ozil,MID,ARS,9400000,0,103,4.7,5e-07,1.09574468085106e-05,0,578419,0,20,0,0,0,5,0,11.0,6117,-1,0,103,1,0.0,0,0.0,10,0,7,0,6,5.6,515176,0,783,0,1,1862,684,0,0,445,Man City,West Ham,Crystal Palace,Middlesbrough,Leicester,4.4,4.4,4.6,4.8,6.6,3.1,5.1,4.2,5.8
Alex,Palmer,GLK,WBA,4000000,0,0,0.0,0.0,0.0,0,1932,0,0,0,0,0,0,0,0.0,41,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,2747,0,0,0,0,0,10,0,0,0,Man Utd,Watford,Southampton,Liverpool,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Costel,Pantilimon,GLK,WAT,4200000,0,2,0.0229885057471264,5.473453749315821e-09,4.76190476190476e-07,0,15132,0,4,0,6,0,0,0,0.5,105,-3,0,2,3,0.0,0,0.0,0,0,0,0,0,0.4,2687,0,146,0,0,83,10,0,0,20,Sunderland,West Brom,Tottenham,Swansea,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juan Carlos,Paredes,DEF,WAT,4000000,0,0,0.0,0.0,0.0,0,450888,0,0,0,0,0,0,0,0.0,1209,0,0,0,0,0.0,0,0.0,0,0,0,0,0,4.1,14387,0,88,0,0,0,16,0,0,0,Sunderland,West Brom,Tottenham,Swansea,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Pau Lopez,GLK,TOT,5000000,0,0,0.0,0.0,0.0,0,524,0,0,0,0,0,0,0,0.0,14,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,505,0,0,0,0,0,14,0,0,0,Burnley,Swansea,Watford,Bournemouth,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dimitri,Payet,MID,WHU,9000000,0,81,4.5,5e-07,9e-06,0,973619,2,28,0,0,0,2,0,9.0,1672,-5,0,81,5,0.0,0,0.0,10,0,4,0,8,6.3,248555,0,701,0,1,1513,28,0,0,347,Hull City,Arsenal,Swansea,Sunderland,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Pedro,MID,CHE,7200000,2,124,1.42528735632184,1.97956577266922e-07,1.72222222222222e-05,0,474033,5,8,0,0,0,7,0,17.2,17162,-3,-1,124,3,0.6,0,4.0,15,0,12,0,8,10.8,898424,0,399,0,4,1506,64668,1,0,423,Crystal Palace,Man City,Bournemouth,Man Utd,Southampton,0.8,0.7,0.7,0.7,0.8,0.7,1.0,0.7,1.2
Matthew,Pennington,DEF,EVE,3900000,0,0,0.0,0.0,0.0,0,20620,0,0,0,0,0,0,0,0.0,478,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.6,29122,0,53,0,0,0,514,0,0,0,Liverpool,Man Utd,Leicester,Burnley,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andreas,Pereira,MID,MUN,4400000,0,0,0.0,0.0,0.0,0,2818,0,0,0,0,0,0,0,0.0,5,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,729,0,12,0,0,0,1,0,0,0,West Brom,Everton,Sunderland,Chelsea,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roberto,Pereyra,MID,WAT,5800000,0,43,0.49425287356321795,8.52160126833135e-08,7.4137931034482805e-06,0,62082,2,17,0,0,0,2,0,7.4,98,-2,0,43,2,0.0,0,0.0,2,0,3,0,3,0.2,63315,0,0,0,0,1036,13,0,1,186,Sunderland,West Brom,Tottenham,Swansea,Hull City,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2
Lucas,Perez,FWD,ARS,7800000,0,20,1.8,2.3076923076923105e-07,2.56410256410256e-06,0,41936,0,2,0,0,0,1,0,2.6,315,-7,0,20,7,0.1,0,0.5,0,0,1,0,1,0.1,41700,0,0,0,0,272,31,0,0,83,Man City,West Ham,Crystal Palace,Middlesbrough,Leicester,0.0,1.6,1.1,1.0,1.9,0.9,1.2,1.0,1.4
Matt,Phillips,MID,WBA,5400000,0,111,4.6,8.51851851851852e-07,2.0555555555555602e-05,0,984444,1,25,0,0,0,4,0,20.2,58787,-1,1,111,1,0.0,0,0.0,12,0,6,0,9,6.2,1196494,0,0,0,2,1985,730,-1,0,352,Man Utd,Watford,Southampton,Liverpool,Leicester,0.0,0.0,0.0,4.4,0.0,6.5,4.1,4.7,4.2
Michael,Phillips,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,422,0,0,0,0,0,0,0,0.0,14,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,593,0,0,0,0,0,18,0,0,0,Chelsea,Southampton,Arsenal,Leicester,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan,Pickford,GLK,SUN,4100000,10,69,3.6,8.78048780487805e-07,1.68292682926829e-05,0,415133,0,31,0,87,0,0,0,16.8,1973,1,0,69,-1,1.5,0,6.0,6,0,3,0,0,9.7,461923,0,18,0,3,1710,15007,0,0,398,Watford,Leicester,Man Utd,West Ham,Middlesbrough,2.9,2.4,3.4,5.1,3.3,5.0,3.4,4.3,3.2
Jeremy,Pied,DEF,SOU,4700000,0,1,0.0114942528735632,2.44558571777941e-09,2.1276595744680897e-07,0,2741,0,0,0,0,0,0,0,0.2,8,-3,0,1,3,0.0,0,0.0,0,0,0,0,0,0.0,251,0,0,0,0,12,6,0,0,2,Bournemouth,Crystal Palace,West Brom,Man City,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steven,Pienaar,MID,SUN,4800000,0,15,0.172413793103448,3.59195402298851e-08,3.125e-06,0,1053,4,13,0,0,0,0,0,3.1,11,-2,0,15,2,0.0,0,0.0,0,0,2,0,0,0.0,951,0,0,0,0,748,8,0,1,74,Watford,Leicester,Man Utd,West Ham,Middlesbrough,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Erik,Pieters,DEF,STK,4700000,0,89,3.2,6.808510638297871e-07,1.8936170212766e-05,0,258923,5,38,0,0,0,0,0,18.9,7672,2,0,89,-2,1.0,0,4.7,9,0,9,0,2,8.5,425858,0,388,0,1,2520,17389,0,0,527,Leicester,Burnley,Liverpool,Hull City,Swansea,2.0,2.1,4.6,4.1,2.8,4.4,3.1,4.3,3.1
Alex,Pike,DEF,WHU,4000000,0,0,0.0,0.0,0.0,0,1272,0,0,0,0,0,0,0,0.0,17,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1766,0,0,0,0,0,4,0,0,0,Hull City,Arsenal,Swansea,Sunderland,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sebastien,Pocognoli,DEF,WBA,4000000,0,0,0.0,0.0,0.0,0,18942,0,0,0,0,0,0,0,0.0,70,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,1936,0,16,0,0,0,4,0,0,0,Man Utd,Watford,Southampton,Liverpool,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paul,Pogba,MID,MUN,8200000,0,93,3.7,4.5121951219512205e-07,1.13414634146341e-05,0,808214,7,21,0,0,0,4,0,11.2,19638,-3,1,93,3,0.1,0,1.0,11,0,10,0,3,7.6,608501,0,0,0,1,2250,646,-1,0,431,West Brom,Everton,Sunderland,Chelsea,Burnley,0.0,3.8,4.2,3.0,6.2,3.7,2.5,2.3,3.3
Nick,Pope,GLK,BUR,3900000,0,0,0.0,0.0,0.0,0,46157,0,0,0,0,0,0,0,0.0,1497,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,2.2,43603,0,0,0,0,0,976,0,0,0,Tottenham,Stoke,Middlesbrough,Everton,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex,Pritchard,MID,TOT,4500000,0,0,0.0,0.0,0.0,0,221,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,69,0,-4,0,0,0,2,0,0,0,Burnley,Swansea,Watford,Bournemouth,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sebastian,Prodl,DEF,WAT,4400000,1,59,2.3,5.22727272727273e-07,1.34090909090909e-05,0,73436,8,38,0,0,0,1,0,13.1,1290,-1,1,59,1,0.0,0,0.0,3,0,4,0,2,1.1,104136,0,181,0,1,2185,1380,-1,0,348,Sunderland,West Brom,Tottenham,Swansea,Hull City,2.1,2.7,1.3,2.3,1.6,3.0,1.2,1.2,2.1
Marc,Pugh,MID,BOU,4600000,3,32,0.36781609195402293,7.9960019990005e-08,6.95652173913044e-06,0,6926,1,11,0,0,0,1,0,7.0,81,-4,0,32,4,0.6,0,2.7,3,0,2,0,2,0.1,5247,0,245,0,1,596,131,0,0,116,Southampton,Liverpool,Chelsea,Tottenham,Middlesbrough,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Jason,Puncheon,MID,CRY,5100000,3,63,2.4,4.7058823529411793e-07,1.2352941176470599e-05,0,99233,8,36,0,0,0,0,0,12.4,481,-4,0,63,4,0.6,0,3.0,4,0,5,0,4,0.6,73949,0,381,0,0,2193,292,0,0,361,Chelsea,Southampton,Arsenal,Leicester,Liverpool,1.2,1.5,1.4,2.5,2.9,2.6,1.4,2.6,1.7
Domingos,Quina,MID,WHU,4500000,0,0,0.0,0.0,0.0,0,153,0,0,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,230,0,0,0,0,0,20,0,0,0,Hull City,Arsenal,Swansea,Sunderland,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gaston,Ramirez,MID,MID,5200000,2,58,2.8,5.384615384615379e-07,1.1153846153846198e-05,0,106503,8,17,0,0,0,2,0,11.2,227,-3,0,58,3,0.3,0,1.5,6,0,6,0,3,0.5,76613,0,0,0,0,1415,505,0,0,228,Swansea,Hull City,Burnley,Arsenal,Bournemouth,2.0,2.4,3.4,2.0,5.1,1.9,1.4,2.5,1.4
Aaron,Ramsey,MID,ARS,7600000,2,20,0.22988505747126398,3.02480338777979e-08,2.63157894736842e-06,0,149483,3,14,0,0,0,0,0,2.6,96,-4,0,20,4,0.1,0,1.0,0,0,1,0,1,0.9,13879,0,558,0,0,646,112,0,0,88,Man City,West Ham,Crystal Palace,Middlesbrough,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Connor,Randall,DEF,LIV,3900000,0,0,0.0,0.0,0.0,0,57686,0,0,0,0,0,0,0,0.0,1264,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,1.8,90690,0,30,0,0,0,503,0,0,0,Everton,Bournemouth,Stoke,West Brom,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darren,Randolph,GLK,WHU,4400000,1,60,3.3,7.5e-07,1.3636363636363601e-05,0,40902,0,32,0,55,0,0,0,13.6,1704,-1,0,60,1,0.9,0,4.0,5,0,3,0,0,1.8,83707,0,56,1,1,1620,1157,0,0,314,Hull City,Arsenal,Swansea,Sunderland,Everton,3.2,3.8,3.6,2.8,3.5,3.4,4.0,4.7,2.4
Angel,Rangel,DEF,SWA,4200000,0,26,0.298850574712644,7.115489874110559e-08,6.190476190476191e-06,0,14344,1,24,0,0,0,1,0,6.2,512,-3,0,26,3,0.2,0,0.7,1,0,1,0,0,0.2,6692,0,194,0,0,831,27,0,0,190,Middlesbrough,Tottenham,West Ham,Watford,Stoke,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1
Andrea,Ranocchia,DEF,HUL,4500000,0,18,0.206896551724138,4.5977011494252905e-08,4e-06,0,11584,1,11,0,0,0,0,0,4.0,2126,0,0,18,0,0.2,0,1.0,3,0,1,0,1,0.8,43973,0,0,0,1,565,318,0,0,119,West Ham,Middlesbrough,Man City,Stoke,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Tokelo,Rantie,FWD,BOU,4500000,0,0,0.0,0.0,0.0,0,14278,0,0,0,0,0,0,0,0.0,41,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.3,2015,0,3,0,0,0,12,0,0,0,Southampton,Liverpool,Chelsea,Tottenham,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus,Rashford,FWD,MUN,6400000,2,48,2.2,3.4375e-07,7.499999999999999e-06,0,517966,3,13,0,0,0,3,0,7.5,3876,-6,0,48,6,0.2,0,1.0,0,0,4,0,2,4.9,471184,0,237,0,0,1160,24448,0,0,185,West Brom,Everton,Sunderland,Chelsea,Burnley,2.0,1.8,1.9,1.5,3.3,2.2,1.6,1.4,1.7
Adam,Reach,MID,MID,4400000,0,0,0.0,0.0,0.0,0,2341,0,0,0,0,0,0,0,0.0,5,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,490,0,0,0,0,0,0,0,0,0,Swansea,Hull City,Burnley,Arsenal,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathan,Redmond,MID,SOU,5900000,1,89,3.4,5.76271186440678e-07,1.5084745762711901e-05,0,660110,2,32,0,0,0,5,0,15.3,4611,-1,-1,89,1,1.3,0,7.5,9,0,8,0,1,5.9,613434,0,379,0,1,2125,37800,1,1,340,Bournemouth,Crystal Palace,West Brom,Man City,Chelsea,3.5,3.2,2.2,2.7,1.9,4.5,1.7,2.8,3.6
Harrison,Reed,MID,SOU,4300000,0,2,0.0229885057471264,5.34616412723871e-09,4.65116279069767e-07,0,2917,0,1,0,0,0,0,0,0.5,50,-2,0,2,2,0.0,0,0.0,0,0,0,0,0,0.1,1975,0,1,0,0,58,26,0,0,11,Bournemouth,Crystal Palace,West Brom,Man City,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Winston,Reid,DEF,WHU,5100000,0,85,3.3,6.47058823529412e-07,1.6666666666666698e-05,0,244155,7,44,0,0,0,2,0,16.7,33705,1,0,85,-1,0.1,0,0.7,16,0,6,0,3,3.3,276186,0,294,0,2,2227,213,0,1,535,Hull City,Arsenal,Swansea,Sunderland,Everton,0.0,0.0,0.0,0.0,0.0,3.4,4.0,4.7,2.4
Jeff,Reine-Adelaide,MID,ARS,4500000,0,0,0.0,0.0,0.0,0,185,0,0,0,0,0,0,0,0.0,6,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,213,0,0,0,0,0,8,0,0,0,Man City,West Ham,Crystal Palace,Middlesbrough,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Loic,Remy,FWD,CRY,6200000,0,5,0.0574712643678161,9.2695587690026e-09,8.064516129032259e-07,0,25185,0,2,0,0,0,0,0,0.8,70,-3,0,5,3,0.0,0,0.0,0,0,1,0,0,0.2,18058,0,62,0,0,114,30,0,0,11,Chelsea,Southampton,Arsenal,Leicester,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan,Rhodes,FWD,MID,5400000,0,8,1.3,2.40740740740741e-07,1.48148148148148e-06,0,39038,0,2,0,0,0,0,0,1.5,53,-6,0,8,6,0.0,0,0.0,0,0,0,0,0,0.2,3425,0,0,0,0,211,9,0,0,21,Swansea,Hull City,Burnley,Arsenal,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Declan,Rice,MID,WHU,4500000,0,0,0.0,0.0,0.0,0,296,0,0,0,0,0,0,0,0.0,32,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,587,0,0,0,0,0,52,0,0,0,Hull City,Arsenal,Swansea,Sunderland,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Connor,Roberts,DEF,SWA,4000000,0,0,0.0,0.0,0.0,0,10,0,0,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,75,0,0,0,0,0,75,0,0,0,Middlesbrough,Tottenham,West Ham,Watford,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew,Robertson,DEF,HUL,4400000,0,46,1.9,4.31818181818182e-07,1.04545454545455e-05,0,82846,3,44,0,0,0,0,0,10.5,2398,-1,0,46,1,0.2,0,1.0,2,0,3,0,1,2.0,118256,0,0,0,0,2043,1103,0,0,348,West Ham,Middlesbrough,Man City,Stoke,Watford,2.2,1.8,1.2,1.3,1.7,1.3,1.6,1.5,1.9
Paul,Robinson,GLK,BUR,4000000,0,5,0.0574712643678161,1.4367816091953999e-08,1.25e-06,0,60591,0,7,0,10,0,0,0,1.3,1058,0,0,5,0,0.2,0,0.7,0,0,0,0,0,2.5,43824,0,0,0,0,270,757,0,0,45,Tottenham,Stoke,Middlesbrough,Everton,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joel,Robles,GLK,EVE,4700000,6,74,0.850574712643678,1.8097334311567602e-07,1.57446808510638e-05,0,21724,1,10,0,37,0,0,0,15.7,3468,-3,0,74,3,1.0,0,4.7,5,0,9,0,1,1.3,66946,0,110,0,1,1197,1654,0,0,313,Liverpool,Man Utd,Leicester,Burnley,West Ham,0.4,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.4
Hal,Robson-Kanu,FWD,WBA,5000000,6,41,1.8,3.6e-07,8.2e-06,0,34630,1,9,0,0,0,2,0,8.2,480,0,0,41,0,0.6,0,3.0,3,0,0,0,2,0.3,42933,0,0,0,0,427,1816,0,0,119,Man Utd,Watford,Southampton,Liverpool,Leicester,1.0,1.0,1.7,1.9,0.0,2.0,0.9,1.2,1.3
Jay,Rodriguez,MID,SOU,6000000,1,51,0.586206896551724,9.770114942528731e-08,8.5e-06,0,61832,0,12,0,0,0,4,0,8.5,415,-5,0,51,5,0.1,0,0.5,5,0,2,0,1,0.3,53001,0,56,0,1,682,316,0,0,117,Bournemouth,Crystal Palace,West Brom,Man City,Chelsea,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Jack,Rodwell,MID,SUN,4300000,3,29,1.9,4.4186046511627905e-07,6.74418604651163e-06,0,86191,4,21,0,0,0,0,0,6.7,164,-2,0,29,2,0.5,0,2.0,1,0,2,0,1,0.6,68283,0,112,0,0,1136,214,0,0,155,Watford,Leicester,Man Utd,West Ham,Middlesbrough,1.2,1.1,1.3,1.0,1.1,1.4,1.2,1.4,1.0
Marcos,Rojo,DEF,MUN,5200000,1,58,3.4,6.538461538461541e-07,1.1153846153846198e-05,0,48716,3,12,0,0,0,1,0,11.2,2228,-3,0,58,3,0.9,0,4.5,6,0,5,0,0,1.3,67361,0,192,0,0,1303,8636,0,0,299,West Brom,Everton,Sunderland,Chelsea,Burnley,4.3,3.5,3.0,3.7,6.1,3.7,4.1,2.9,4.1
Sergio,Romero,GLK,MUN,4700000,0,0,0.0,0.0,0.0,0,3768,0,0,0,0,0,0,0,0.0,39,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.1,1001,0,40,0,0,0,29,0,0,0,West Brom,Everton,Sunderland,Chelsea,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Salomon,Rondon,FWD,WBA,6400000,1,97,3.3,5.15625e-07,1.515625e-05,0,805759,2,34,0,0,0,7,0,14.9,22692,-1,1,97,1,0.2,0,1.3,8,0,6,0,3,5.2,891983,0,354,0,1,2294,2904,-1,0,257,Man Utd,Watford,Southampton,Liverpool,Leicester,2.7,2.8,4.1,4.4,0.0,4.6,2.5,3.2,3.4
Wayne,Rooney,FWD,MUN,8600000,0,51,0.586206896551724,6.81635926222935e-08,5.93023255813954e-06,0,277317,5,11,0,0,0,2,0,5.9,924,-4,0,51,4,0.1,0,1.0,6,0,3,0,5,2.3,143622,0,509,0,0,997,1137,0,0,206,West Brom,Everton,Sunderland,Chelsea,Burnley,0.3,0.3,0.3,0.3,0.6,0.3,0.3,0.3,0.3
Danny,Rose,DEF,TOT,5900000,0,84,4.7,7.96610169491525e-07,1.42372881355932e-05,0,532363,8,11,0,0,0,2,0,14.2,7633,-1,0,84,1,0.0,0,0.0,6,0,8,0,3,4.7,387060,0,346,0,2,1530,1123,0,0,357,Burnley,Swansea,Watford,Bournemouth,Crystal Palace,0.0,0.0,0.0,0.0,0.0,7.0,5.3,5.4,4.6
Jack,Rose,GLK,WBA,4000000,0,0,0.0,0.0,0.0,0,5040,0,0,0,0,0,0,0,0.0,88,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,9107,0,0,0,0,0,65,0,0,0,Man Utd,Watford,Southampton,Liverpool,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wayne,Routledge,MID,SWA,4600000,1,65,2.6,5.65217391304348e-07,1.4130434782608701e-05,0,50265,1,39,0,0,0,2,0,14.1,1134,-4,0,65,4,0.2,0,1.0,1,0,5,0,2,0.4,44065,0,269,0,0,1782,454,0,0,202,Middlesbrough,Tottenham,West Ham,Watford,Stoke,2.5,2.1,1.3,2.2,2.3,1.8,2.4,2.3,2.2
Charlie,Rowan,DEF,WAT,4000000,0,0,0.0,0.0,0.0,0,335,0,0,0,0,0,0,0,0.0,30,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,764,0,0,0,0,0,40,0,0,0,Sunderland,West Brom,Tottenham,Swansea,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacary,Sagna,DEF,MCI,5300000,1,54,0.6206896551724139,1.17111255692908e-07,1.0188679245283e-05,0,233287,2,14,0,0,0,0,0,10.2,1506,-2,0,54,2,0.9,0,4.7,3,0,6,0,1,1.8,35161,0,386,0,1,1318,421,0,0,311,Arsenal,Chelsea,Hull City,Southampton,Man Utd,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Diafra,Sakho,FWD,WHU,5800000,0,10,0.11494252873563199,1.9817677368212398e-08,1.72413793103448e-06,0,7843,0,2,0,0,0,1,0,1.7,41,-2,0,10,2,0.0,0,0.0,2,0,0,0,0,0.1,4073,0,286,0,0,125,35,0,0,29,Hull City,Arsenal,Swansea,Sunderland,Everton,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1
Mamadou,Sakho,DEF,CRY,4800000,9,24,0.27586206896551696,5.74712643678161e-08,5e-06,0,8184,0,0,0,0,0,0,0,5.1,1555,-2,-1,24,2,1.9,0,9.0,6,0,3,0,0,1.3,55668,0,273,0,1,270,30643,1,0,83,Chelsea,Southampton,Arsenal,Leicester,Liverpool,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1
Bakary,Sako,MID,CRY,5300000,1,5,0.0574712643678161,1.08436347863804e-08,9.43396226415094e-07,0,1189,0,3,0,0,0,0,0,0.9,15,-2,0,5,2,0.1,0,0.5,0,0,0,0,0,0.0,657,0,220,0,0,67,19,0,0,20,Chelsea,Southampton,Arsenal,Leicester,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexis,Sanchez,MID,ARS,11600000,9,196,7.3,6.29310344827586e-07,1.68965517241379e-05,0,1417068,5,31,0,0,0,18,0,16.9,45127,6,-1,196,-6,0.6,1,6.5,23,0,8,0,10,26.4,2049165,0,690,0,7,2265,30070,1,0,631,Man City,West Ham,Crystal Palace,Middlesbrough,Leicester,8.5,8.4,8.8,8.8,11.0,6.3,9.5,8.2,10.4
Leroy,Sane,MID,MCI,7500000,2,58,0.666666666666667,8.888888888888891e-08,7.73333333333333e-06,0,104284,2,8,0,0,0,3,0,7.7,9264,-5,0,58,5,0.6,0,4.7,5,0,4,0,3,3.4,220795,0,0,0,0,1012,15886,0,0,192,Arsenal,Chelsea,Hull City,Southampton,Man Utd,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Yaya,Sanogo,FWD,ARS,4600000,0,0,0.0,0.0,0.0,0,9231,0,0,0,0,0,0,0,0.0,51,-4,0,0,4,0.0,0,0.0,0,0,0,0,0,0.1,3535,0,0,0,0,0,37,0,0,0,Man City,West Ham,Crystal Palace,Middlesbrough,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeffrey,Schlupp,DEF,CRY,4700000,7,17,0.195402298850575,4.1574957202249904e-08,3.61702127659574e-06,0,18838,0,4,0,0,0,0,0,3.6,332,-3,0,17,3,0.9,0,4.0,1,0,1,0,0,0.2,7501,0,236,0,0,384,301,0,0,78,Chelsea,Southampton,Arsenal,Leicester,Liverpool,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1
Kasper,Schmeichel,GLK,LEI,4900000,2,65,3.3,6.73469387755102e-07,1.3265306122449e-05,0,394062,1,31,0,74,0,0,0,13.3,1030,-1,0,65,1,0.5,0,2.5,5,0,4,0,0,5.5,92033,0,475,0,0,1766,6824,0,0,368,Stoke,Sunderland,Everton,Crystal Palace,Arsenal,4.5,3.8,2.1,3.5,3.3,3.0,3.8,2.8,4.6
Morgan,Schneiderlin,MID,EVE,4600000,1,26,0.298850574712644,6.496751624187911e-08,5.65217391304348e-06,0,33003,1,8,0,0,0,1,0,5.7,7261,-4,0,26,4,0.9,0,4.0,1,0,3,0,0,0.8,47553,0,317,0,1,641,693,0,0,139,Liverpool,Man Utd,Leicester,Burnley,West Ham,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Bastian,Schweinsteiger,MID,MUN,5100000,0,0,0.0,0.0,0.0,0,7073,0,0,0,0,0,0,0,0.0,70,-4,0,0,4,0.0,0,0.0,0,0,0,0,0,0.1,1696,0,200,0,0,0,25,0,0,0,West Brom,Everton,Sunderland,Chelsea,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
