FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Steven,Berghuis,MID,WAT,5000000,0,0,0.0,0.0,0.0,0,192,0,0,0,0,0,0,0,0.0,8,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,19,0,0,0,0,0,0,0,0,0,West Brom,Arsenal,Chelsea,Stoke,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Bernardo Silva,MID,MCI,7600000,1,6,0.33333333333333304,4.3859649122807e-08,7.894736842105259e-07,0,85451,0,1,0,0,0,0,0,0.8,5319,-4,0,6,4,0.1,0,0.7,0,0,0,0,0,0.7,13127,0,0,0,0,147,663,0,0,30,Chelsea,Stoke,Burnley,West Brom,Arsenal,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,12.8
Ryan,Bertrand,DEF,SOU,5500000,2,24,4.0,7.27272727272727e-07,4.3636363636363605e-06,0,307786,0,5,0,0,0,0,0,4.4,43536,0,0,24,0,0.5,0,3.0,2,0,3,0,0,12.1,194083,0,0,0,0,535,9851,0,0,109,Stoke,Newcastle,West Brom,Brighton,Burnley,5.3,3.7,4.6,5.2,2.9,4.0,3.5,3.8,4.6,4.4,2.7,5.0,3.7,6.0,3.8,4.1,6.0,2.7,4.4,5.6,3.9,5.1,4.2,4.8,6.0,4.5,3.1,2.5,3.7,3.5,3.9,2.0,24.1
Muhamed,Besic,MID,EVE,4400000,0,2,0.111111111111111,2.5252525252525296e-08,4.54545454545455e-07,0,5355,0,0,0,0,0,0,0,0.5,1053,-1,0,2,1,0.0,0,0.0,0,0,0,0,0,0.2,4975,0,0,0,0,46,1902,0,0,10,Burnley,Brighton,Arsenal,Leicester,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.0
Philip,Billing,MID,HUD,4500000,1,10,2.0,4.44444444444444e-07,2.22222222222222e-06,0,18345,2,2,0,0,0,0,0,2.2,2546,0,0,10,0,0.2,0,0.7,0,0,3,0,0,0.6,30581,0,0,0,0,332,659,0,0,46,Tottenham,Swansea,Man Utd,Liverpool,West Brom,1.0,2.5,1.2,1.0,1.7,1.5,1.0,1.0,1.5,1.7,1.4,1.7,1.8,1.7,1.5,1.2,2.3,1.0,1.8,1.0,2.2,1.0,1.4,1.6,2.1,1.2,1.0,1.0,1.3,2.6,1.0,2.8,10.8
Daley,Blind,DEF,MUN,5500000,1,19,4.8,8.72727272727273e-07,3.45454545454545e-06,0,115258,0,0,0,0,0,0,0,3.5,23227,0,0,19,0,0.1,0,0.3,0,0,3,0,0,2.1,124598,0,0,0,0,271,6591,0,0,84,Crystal Palace,Liverpool,Huddersfield,Tottenham,Chelsea,6.7,3.8,5.1,5.6,5.1,6.7,7.2,7.2,2.9,4.2,6.5,5.5,3.5,5.8,5.8,3.7,7.1,5.2,6.8,6.6,4.9,5.2,6.0,6.9,4.5,4.5,3.7,7.2,4.6,7.2,5.3,5.4,14.8
Jeremie,Boga,MID,CHE,6000000,0,1,1.0,1.66666666666667e-07,1.66666666666667e-07,0,833,0,0,0,0,0,0,0,0.2,41,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,510,0,0,0,0,17,1,0,0,1,Man City,Crystal Palace,Watford,Bournemouth,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Bojan,MID,STK,5500000,0,2,2.0,3.63636363636364e-07,3.63636363636364e-07,0,5872,0,1,0,0,0,0,0,0.4,279,0,0,2,0,0.0,0,0.0,0,0,0,0,0,0.1,1847,0,0,0,0,71,6,0,0,5,Southampton,Man City,Bournemouth,Watford,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9
Yannick,Bolasie,MID,EVE,6400000,0,0,0.0,0.0,0.0,0,3015,0,0,0,0,0,0,0,0.0,210,-1,1,0,1,0.0,0,0.0,0,0,0,0,0,0.1,352,0,0,0,0,0,36,-1,0,0,Burnley,Brighton,Arsenal,Leicester,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gaetan,Bong,DEF,BHA,4400000,0,0,0.0,0.0,0.0,0,3216,0,0,0,0,0,0,0,0.0,224,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,331,0,0,0,0,0,60,0,0,0,Arsenal,Everton,West Ham,Southampton,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wilfried,Bony,FWD,SWA,6000000,4,6,0.33333333333333304,5.5555555555555594e-08,1e-06,0,24574,1,2,0,0,0,0,0,1.0,5990,0,0,6,0,0.3,0,2.0,0,0,0,0,1,0.6,51718,0,0,0,0,123,5839,0,0,12,West Ham,Huddersfield,Leicester,Arsenal,Brighton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,6.1
Artur,Boruc,GLK,BOU,4400000,0,0,0.0,0.0,0.0,0,101876,0,0,0,0,0,0,0,0.0,9073,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,2.2,2169,0,0,0,0,0,405,0,0,0,Leicester,Tottenham,Stoke,Chelsea,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sofiane,Boufal,MID,SOU,5700000,0,3,0.166666666666667,2.92397660818713e-08,5.263157894736841e-07,0,7289,0,2,0,0,0,0,0,0.5,522,-3,1,3,3,0.1,0,0.7,0,0,0,0,0,0.1,997,0,0,0,0,89,103,-1,0,14,Stoke,Newcastle,West Brom,Brighton,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.0
,Brad Smith,DEF,BOU,4000000,0,0,0.0,0.0,0.0,0,85339,0,0,0,0,0,0,0,0.0,10142,0,0,0,0,0.0,0,0.0,0,0,0,0,0,3.8,47064,0,0,0,0,0,3689,0,0,0,Leicester,Tottenham,Stoke,Chelsea,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robbie,Brady,MID,BUR,5500000,3,22,3.7,6.727272727272729e-07,4e-06,0,51980,2,5,0,0,0,0,0,4.0,12687,0,0,22,0,0.7,0,3.7,4,0,2,0,2,2.2,133609,0,0,0,0,527,13548,0,0,85,Everton,West Ham,Man City,Newcastle,Southampton,4.2,5.0,2.8,4.4,4.8,3.7,5.6,4.2,3.6,2.4,3.8,2.9,2.4,2.4,3.3,4.1,4.7,2.8,3.7,2.5,5.6,2.8,5.5,3.3,3.3,3.1,4.7,4.5,3.1,4.0,3.0,4.9,40.1
Claudio,Bravo,GLK,MCI,4800000,0,1,0.0555555555555556,1.1574074074074099e-08,2.0833333333333302e-07,0,25962,0,0,0,0,0,0,0,0.2,2505,-2,0,1,2,0.1,0,0.3,0,0,0,0,0,0.6,5323,0,0,0,0,44,356,0,0,4,Chelsea,Stoke,Burnley,West Brom,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
Miguel,Britos,DEF,WAT,4500000,0,10,0.555555555555556,1.23456790123457e-07,2.22222222222222e-06,0,109816,1,3,0,0,0,1,0,2.2,3421,0,0,10,0,0.0,0,0.0,0,0,1,0,0,1.2,111707,0,0,0,0,203,444,0,1,40,West Brom,Arsenal,Chelsea,Stoke,Everton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.6,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,11.1
Leon,Britton,MID,SWA,4500000,0,3,0.166666666666667,3.7037037037037e-08,6.66666666666667e-07,0,4447,0,0,0,0,0,0,0,0.7,455,0,0,3,0,0.0,0,0.0,0,0,1,0,0,0.1,2404,0,0,0,0,73,168,0,0,6,West Ham,Huddersfield,Leicester,Arsenal,Brighton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.7
Isaiah,Brown,MID,BHA,5300000,0,1,0.0555555555555556,1.0482180293501e-08,1.88679245283019e-07,0,2867,0,0,0,0,0,0,0,0.2,102,-2,0,1,2,0.0,0,0.0,0,0,0,0,0,0.0,149,0,0,0,0,23,40,0,0,4,Arsenal,Everton,West Ham,Southampton,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
,Bruno,DEF,BHA,4500000,7,16,3.2,7.11111111111111e-07,3.55555555555556e-06,0,7230,1,4,0,0,0,0,0,3.6,1036,0,0,16,0,1.0,0,4.7,2,0,2,0,0,0.2,4991,0,0,0,0,376,3032,0,0,81,Arsenal,Everton,West Ham,Southampton,Swansea,1.6,3.9,2.1,3.4,3.5,4.4,1.6,4.6,4.2,2.5,3.7,3.4,3.2,2.5,2.3,3.9,2.9,3.0,4.0,4.6,2.7,2.5,4.5,1.7,1.7,3.3,4.0,3.7,3.3,2.5,3.0,1.7,11.2
Chris,Brunt,MID,WBA,5500000,0,17,4.3,7.81818181818182e-07,3.09090909090909e-06,0,87053,0,1,0,0,0,0,0,3.1,12524,0,0,17,0,0.2,0,1.0,3,0,3,0,1,1.4,117716,0,0,0,0,341,855,0,0,69,Watford,Leicester,Southampton,Man City,Huddersfield,3.6,3.8,5.2,3.7,3.5,4.7,4.5,5.9,6.1,6.4,2.5,4.1,3.3,6.4,6.4,3.5,5.5,4.5,2.9,4.1,4.3,5.3,5.2,6.0,4.5,5.0,5.2,2.5,5.6,3.9,3.7,5.1,17.6
Harry,Bunn,MID,HUD,4500000,0,0,0.0,0.0,0.0,0,449,0,0,0,0,0,0,0,0.0,38,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,49,0,0,0,0,0,6,0,0,0,Tottenham,Swansea,Man Utd,Liverpool,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oliver,Burke,MID,WBA,5400000,0,5,0.277777777777778,5.1440329218107005e-08,9.25925925925926e-07,0,1956,0,1,0,0,0,0,0,0.9,424,-1,1,5,1,0.2,0,1.3,0,0,0,0,1,0.0,3212,0,0,0,0,35,24,-1,0,16,Watford,Leicester,Southampton,Man City,Huddersfield,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.6
Jack,Butland,GLK,STK,5000000,0,20,3.3,6.6e-07,4e-06,0,53706,0,10,0,18,0,0,0,4.0,10776,0,0,20,0,0.3,0,1.3,3,0,1,0,0,3.7,83543,0,0,0,1,540,2140,0,0,106,Southampton,Man City,Bournemouth,Watford,Leicester,3.4,1.9,3.9,4.5,3.3,2.9,4.0,4.3,2.6,4.0,2.8,4.7,4.8,2.8,2.8,4.1,1.8,4.1,3.2,2.5,4.6,1.8,4.4,2.4,3.9,1.6,3.3,2.4,3.5,2.0,4.7,3.9,15.4
Sam,Byram,DEF,WHU,4400000,0,0,0.0,0.0,0.0,0,5068,0,0,0,0,0,0,0,0.0,554,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.2,699,0,0,0,0,0,119,0,0,0,Swansea,Burnley,Brighton,Crystal Palace,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Willy,Caballero,GLK,CHE,4900000,0,0,0.0,0.0,0.0,0,2712,0,0,0,0,0,0,0,0.0,257,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,366,0,0,0,0,0,29,0,0,0,Man City,Crystal Palace,Watford,Bournemouth,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yohan,Cabaye,MID,CRY,5500000,1,5,0.277777777777778,5.05050505050505e-08,9.09090909090909e-07,0,14748,2,4,0,0,0,0,0,0.9,1401,0,0,5,0,0.3,0,1.7,1,0,0,0,0,0.3,3659,0,0,0,0,268,334,0,0,50,Man Utd,Chelsea,Newcastle,West Ham,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,21.9
Gary,Cahill,DEF,CHE,6300000,1,5,0.277777777777778,4.4091710758377406e-08,7.936507936507941e-07,0,465765,0,3,0,0,0,0,0,0.8,14790,-2,0,5,2,0.4,0,2.7,1,0,1,0,0,3.8,15762,0,0,0,0,134,2483,0,1,27,Man City,Crystal Palace,Watford,Bournemouth,Man Utd,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.9
,Callum Wilson,FWD,BOU,5900000,0,0,0.0,0.0,0.0,0,1244,0,0,0,0,0,0,0,0.0,96,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,268,0,0,0,0,0,32,0,0,0,Leicester,Tottenham,Stoke,Chelsea,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominic,Calvert-Lewin,FWD,EVE,5000000,2,15,2.5,5e-07,3e-06,0,84117,0,6,0,0,0,0,0,3.0,15144,0,0,15,0,0.3,0,1.3,0,0,1,0,2,2.1,150468,0,0,0,0,357,17520,0,0,35,Burnley,Brighton,Arsenal,Leicester,Watford,2.4,1.4,3.5,1.5,1.8,2.4,2.0,3.3,2.2,1.2,1.2,1.6,1.7,1.2,2.0,2.1,1.8,2.7,3.2,1.2,3.4,2.3,1.5,3.1,1.7,1.9,3.2,2.1,2.5,1.2,1.7,1.2,30.6
Geoff,Cameron,DEF,STK,4400000,0,11,2.8,6.36363636363636e-07,2.5e-06,0,21957,0,2,0,0,0,0,0,2.4,2965,-1,1,11,1,0.1,0,0.3,0,0,1,0,0,0.4,16667,0,0,0,0,293,126,-1,0,51,Southampton,Man City,Bournemouth,Watford,Leicester,0.0,0.0,3.1,3.6,2.6,2.2,3.4,3.4,2.0,3.2,2.2,3.8,3.8,2.1,2.2,3.3,1.4,3.2,2.5,1.9,3.7,1.4,3.5,1.8,3.1,1.4,2.6,1.8,2.7,1.5,4.0,3.1,7.7
Emre,Can,MID,LIV,5000000,2,15,3.0,6e-07,3e-06,0,235549,2,11,0,0,0,0,0,3.0,27686,0,0,15,0,0.5,0,2.3,0,0,1,0,2,6.9,208231,0,0,0,0,426,26763,0,0,92,Newcastle,Man Utd,Tottenham,Huddersfield,West Ham,1.7,2.6,2.1,3.4,1.5,2.6,3.0,1.5,1.5,4.5,3.5,2.1,1.5,3.3,3.9,1.8,2.3,3.7,1.5,2.3,2.6,4.3,3.8,1.5,2.2,2.5,2.1,4.2,1.5,3.4,2.0,3.5,28.0
Etienne,Capoue,MID,WAT,5200000,0,7,0.38888888888888895,7.47863247863248e-08,1.34615384615385e-06,0,217036,1,2,0,0,0,1,0,1.3,21287,-3,1,7,3,0.1,0,0.3,0,0,0,0,0,2.7,34107,0,0,0,0,75,764,-1,0,23,West Brom,Arsenal,Chelsea,Stoke,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.0
Michael,Carrick,MID,MUN,4300000,0,0,0.0,0.0,0.0,0,48568,0,0,0,0,0,0,0,0.0,11703,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,1.2,39824,0,0,0,0,0,16362,0,0,0,Crystal Palace,Liverpool,Huddersfield,Tottenham,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andre,Carrillo,MID,WAT,5500000,5,11,0.6111111111111109,1.11111111111111e-07,2e-06,0,769,0,7,0,0,0,0,0,2.0,308,0,0,11,0,0.6,0,3.3,0,0,1,0,1,0.0,2599,0,0,0,0,296,1145,0,0,47,West Brom,Arsenal,Chelsea,Stoke,Everton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,10.9
Andy,Carroll,FWD,WHU,5900000,1,5,1.7,2.88135593220339e-07,8.474576271186441e-07,0,9622,1,3,0,0,0,0,0,0.8,3519,-1,0,5,1,0.3,0,1.7,0,0,2,0,0,0.4,23721,0,0,0,0,224,7977,0,0,2,Swansea,Burnley,Brighton,Crystal Palace,Liverpool,0.9,0.8,1.8,1.2,1.9,1.1,1.9,0.8,0.8,0.9,2.1,0.8,1.5,1.0,0.9,1.6,0.8,2.2,2.0,0.8,1.0,0.8,1.0,1.4,1.2,0.9,0.8,2.0,0.8,1.0,0.8,2.1,13.1
Tom,Carroll,MID,SWA,4500000,2,14,2.3,5.11111111111111e-07,3.11111111111111e-06,0,137598,1,7,0,0,0,0,0,3.1,18062,0,0,14,0,0.4,0,2.0,0,0,3,0,0,6.1,154755,0,0,0,0,535,18141,0,0,79,West Ham,Huddersfield,Leicester,Arsenal,Brighton,2.0,1.2,1.4,1.8,1.2,2.3,1.6,2.4,1.9,1.2,1.2,2.5,1.5,1.4,2.9,1.2,2.2,1.2,2.3,2.2,1.2,1.8,1.7,2.0,1.2,1.4,1.9,2.0,1.6,1.2,2.5,1.2,27.7
Cameron,Carter-Vickers,DEF,TOT,4500000,0,0,0.0,0.0,0.0,0,575,0,0,0,0,0,0,0,0.0,26,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,321,0,0,0,0,0,2,0,0,0,Huddersfield,Bournemouth,Liverpool,Man Utd,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Craig,Cathcart,DEF,WAT,4500000,0,1,0.0555555555555556,1.23456790123457e-08,2.22222222222222e-07,0,724,0,0,0,0,0,0,0,0.2,63,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,120,0,0,0,0,19,6,0,0,4,West Brom,Arsenal,Chelsea,Stoke,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
Santiago,Cazorla,MID,ARS,7000000,0,0,0.0,0.0,0.0,0,1279,0,0,0,0,0,0,0,0.0,116,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,350,0,0,0,0,0,45,0,0,0,Brighton,Watford,Everton,Swansea,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petr,Cech,GLK,ARS,5500000,6,28,4.7,8.54545454545455e-07,5.0909090909090895e-06,0,88363,0,8,0,17,0,0,0,5.1,11240,0,0,28,0,1.3,0,7.3,3,0,3,0,0,5.6,39886,0,0,0,0,540,14811,0,0,126,Brighton,Watford,Everton,Swansea,Man City,7.0,5.1,2.4,5.2,2.4,6.2,2.8,7.0,5.9,4.9,2.4,7.0,7.0,3.6,3.1,5.9,2.4,7.0,4.2,7.0,4.4,5.0,2.9,6.1,2.4,7.0,6.4,2.6,7.0,2.4,6.5,2.8,16.5
,Cedric,DEF,SOU,5000000,2,22,3.7,7.4e-07,4.4e-06,0,247890,0,5,0,0,0,0,0,4.4,32048,0,0,22,0,0.6,0,3.0,0,0,3,0,0,10.0,173529,0,0,0,0,532,22688,0,0,94,Stoke,Newcastle,West Brom,Brighton,Burnley,4.7,3.3,4.1,4.6,2.6,3.5,3.1,3.4,4.1,3.9,2.4,4.5,3.2,5.6,3.3,3.8,5.6,2.4,3.9,5.0,3.5,4.6,3.7,4.3,5.6,4.0,2.7,2.2,3.2,3.1,3.4,1.8,20.3
Nacer,Chadli,MID,WBA,5700000,0,0,0.0,0.0,0.0,0,27912,0,0,0,0,0,0,0,0.0,1765,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.2,2539,0,0,0,0,0,72,0,0,0,Watford,Leicester,Southampton,Man City,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathaniel,Chalobah,MID,WAT,4500000,0,12,2.4,5.33333333333333e-07,2.66666666666667e-06,0,100222,1,7,0,0,0,0,0,2.7,38649,0,0,12,0,0.4,0,1.7,0,0,3,0,0,2.5,123091,0,0,0,0,429,1491,0,0,37,West Brom,Arsenal,Chelsea,Stoke,Everton,0.0,0.0,0.0,0.0,0.0,1.8,2.3,1.2,1.2,2.4,3.0,1.2,1.9,1.5,1.2,1.8,1.2,2.3,2.0,1.2,2.1,2.2,1.2,1.9,1.5,1.8,1.2,2.1,1.6,2.7,1.4,1.5,19.6
,Chamberlain,MID,LIV,5800000,1,9,0.5,8.62068965517241e-08,1.5517241379310301e-06,0,164895,0,11,0,0,0,0,0,1.5,21285,-2,1,9,2,0.2,0,1.0,0,0,0,0,0,2.0,80804,0,0,0,0,308,1732,-1,0,76,Newcastle,Man Utd,Tottenham,Huddersfield,West Ham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,26.6
Calum,Chambers,DEF,ARS,4800000,0,0,0.0,0.0,0.0,0,15965,0,0,0,0,0,0,0,0.0,1136,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,1593,0,0,0,0,0,42,0,0,0,Brighton,Watford,Everton,Swansea,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Chicharito,FWD,WHU,7000000,5,25,4.2,6e-07,3.5714285714285697e-06,0,904823,2,13,0,0,0,3,0,3.6,100506,0,0,25,0,0.4,0,3.0,3,0,2,0,0,20.0,885600,0,0,0,1,498,126705,0,0,86,Swansea,Burnley,Brighton,Crystal Palace,Liverpool,3.8,3.3,6.3,4.3,6.3,4.6,6.3,3.3,2.5,4.0,6.3,3.6,5.5,3.9,3.8,5.7,2.3,6.3,6.3,3.0,4.1,2.5,4.3,5.3,4.8,4.1,2.6,6.3,2.1,4.3,3.3,6.3,41.9
