FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Javier,Manquillo,DEF,NEW,4300000,0,45,2.3,5.348837209302331e-07,1.0465116279069802e-05,0,113412,2,29,0,0,0,0,0,10.5,796,-2,0,45,2,0.0,0,0.0,1,0,4,0,0,0.7,83218,0,0,0,0,1691,42,0,0,229,Leicester,Arsenal,Everton,West Brom,Watford,1.4,2.7,1.2,2.3,3.5,2.3,41.3
Solomon,March,MID,BHA,4800000,1,59,1.90322580645161,3.96505376344086e-07,1.22916666666667e-05,0,46164,3,24,0,0,0,1,0,12.3,137,-2,0,59,2,0.1,0,0.5,0,0,6,0,2,0.2,45146,0,0,0,0,1623,118,0,0,246,Huddersfield,Crystal Palace,Tottenham,Burnley,Man Utd,1.9,2.2,0.0,1.0,2.3,1.0,84.6
Adrian,Mariappa,DEF,WAT,4200000,1,46,2.1,5e-07,1.0952380952381e-05,0,390733,3,37,0,0,0,0,0,11.0,10350,2,0,46,-2,0.2,0,0.7,2,0,5,0,0,5.6,516906,0,0,0,1,1749,4389,0,0,292,Burnley,Huddersfield,Crystal Palace,Tottenham,Newcastle,1.8,1.3,2.8,1.4,1.7,1.1,48.9
Dean,Marney,MID,BUR,4400000,0,0,0.0,0.0,0.0,0,1421,0,0,0,0,0,0,0,0.0,14,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,1033,0,0,0,0,0,25,0,0,0,Watford,Leicester,Chelsea,Stoke,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony,Martial,MID,MUN,7900000,0,118,3.80645161290323,4.818293180890161e-07,1.49367088607595e-05,0,558202,1,11,0,0,0,9,0,14.9,8062,-1,0,118,1,0.0,0,0.0,7,0,8,0,6,2.5,581954,0,0,0,1,1334,1007,0,0,380,Man City,West Brom,Bournemouth,Arsenal,Brighton,1.9,8.2,0.0,4.8,5.4,4.4,161.0
Cuco,Martina,DEF,EVE,4400000,0,55,2.6,5.90909090909091e-07,1.25e-05,0,174612,2,30,0,0,0,0,0,12.5,16676,-1,0,55,1,0.0,0,0.0,0,0,5,0,2,1.7,241903,0,0,0,0,1830,89,0,0,367,Liverpool,Swansea,Newcastle,Huddersfield,Southampton,2.9,1.7,2.5,1.7,2.9,2.2,74.9
Damian Emiliano,Martinez,GLK,ARS,4000000,0,0,0.0,0.0,0.0,0,28714,0,0,0,0,0,0,0,0.0,110,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.6,1467,0,0,0,0,0,6,0,0,0,Southampton,Newcastle,West Ham,Man Utd,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Martinez,FWD,WHU,5000000,0,0,0.0,0.0,0.0,0,5062,0,0,0,0,0,0,0,0.0,32,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,5052,0,0,0,0,0,4,0,0,0,Chelsea,Stoke,Arsenal,Man City,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bruno,Martins Indi,DEF,STK,4900000,1,16,0.5,1.0204081632653099e-07,3.26530612244898e-06,0,3141,1,24,0,0,0,0,0,3.3,98,-1,0,16,1,0.1,0,0.7,0,0,1,0,0,0.0,3060,0,0,0,0,921,32,0,0,135,Tottenham,West Ham,Burnley,Liverpool,Crystal Palace,0.2,0.2,0.2,0.2,0.3,0.2,23.6
Brandon,Mason,DEF,WAT,3900000,0,0,0.0,0.0,0.0,0,97373,0,0,0,0,0,0,0,0.0,652,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,1.2,89396,0,0,0,0,0,84,0,0,0,Burnley,Huddersfield,Crystal Palace,Tottenham,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arthur,Masuaku,DEF,WHU,4200000,10,49,1.58064516129032,3.7634408602150505e-07,1.1666666666666698e-05,0,160595,5,24,0,0,0,0,0,11.7,1327,-3,0,49,3,1.2,0,5.0,2,0,4,0,3,0.6,182686,0,0,0,1,1413,7854,0,0,276,Chelsea,Stoke,Arsenal,Man City,Leicester,0.9,1.5,0.8,1.0,2.1,1.1,64.3
Juan,Mata,MID,MUN,6800000,3,90,3.6,5.294117647058821e-07,1.32352941176471e-05,0,270359,1,8,0,0,0,3,0,13.2,1683,-2,0,90,2,0.4,0,2.5,6,0,14,0,4,2.1,210400,0,0,0,1,1649,1086,0,0,367,Man City,West Brom,Bournemouth,Arsenal,Brighton,1.8,7.6,0.0,4.5,5.0,4.0,148.3
Nemanja,Matic,MID,MUN,4700000,3,82,2.6,5.53191489361702e-07,1.74468085106383e-05,0,1087362,6,21,0,0,0,1,0,17.4,7120,-3,0,82,3,0.5,0,2.5,3,0,16,0,1,9.2,630986,0,0,0,1,2739,9845,0,0,501,Man City,West Brom,Bournemouth,Arsenal,Brighton,1.3,4.7,0.0,2.8,2.9,2.5,109.0
Joel,Matip,DEF,LIV,5400000,2,81,3.2,5.92592592592593e-07,1.4999999999999999e-05,0,229245,3,27,0,0,0,1,0,15.0,4371,-1,0,81,1,0.5,0,2.7,3,0,9,0,0,1.8,146902,0,0,0,1,1995,193,0,0,470,Everton,Bournemouth,West Brom,Stoke,Chelsea,0.0,0.0,0.0,0.0,0.0,4.1,78.1
Konstantinos,Mavropanos,DEF,ARS,4300000,0,0,0.0,0.0,0.0,0,601,0,0,0,0,0,0,0,0.0,30,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.0,790,0,0,0,0,0,24,0,0,0,Southampton,Newcastle,West Ham,Man Utd,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alfie,Mawson,DEF,SWA,5100000,1,102,3.3,6.47058823529412e-07,2e-05,0,175300,2,44,0,0,0,2,0,20.0,8798,1,0,102,-1,0.6,0,3.0,7,0,9,0,1,3.7,319185,0,0,0,1,2790,8611,0,0,564,West Brom,Everton,Man City,Chelsea,Bournemouth,2.6,3.3,2.6,3.9,6.4,4.2,99.9
Chancel,Mbemba,DEF,NEW,4000000,0,20,0.6451612903225811,1.61290322580645e-07,5e-06,0,888533,0,11,0,0,0,0,0,5.0,15468,0,0,20,0,0.0,0,0.0,3,0,1,0,0,11.2,1357292,0,0,0,1,670,1534,0,0,133,Leicester,Arsenal,Everton,West Brom,Watford,0.3,0.4,0.3,0.3,0.6,0.3,23.2
James,McArthur,MID,CRY,4300000,1,68,2.5,5.81395348837209e-07,1.5813953488372102e-05,0,357434,4,30,0,0,0,3,0,15.8,8101,-2,0,68,2,0.5,0,2.0,6,0,4,0,0,3.5,320777,0,0,0,1,1926,6098,0,0,300,Bournemouth,Brighton,Watford,Leicester,Stoke,1.9,2.2,1.6,2.1,1.7,2.6,98.3
Gareth,McAuley,DEF,WBA,4500000,0,8,0.25,5.5555555555555594e-08,1.77777777777778e-06,0,86372,0,15,0,0,0,0,0,1.8,168,-5,0,8,5,0.0,0,0.0,0,0,0,0,0,0.5,7011,0,0,0,0,454,18,0,0,73,Swansea,Man Utd,Liverpool,Newcastle,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,9.3
Oliver,McBurnie,FWD,SWA,4600000,0,16,1.5,3.26086956521739e-07,3.47826086956522e-06,0,267796,0,5,0,0,0,0,0,3.5,2879,1,0,16,-1,0.0,0,0.0,0,0,0,0,1,1.9,255118,0,0,0,0,267,13,0,0,45,West Brom,Everton,Man City,Chelsea,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,17.4
Alex,McCarthy,GLK,SOU,4400000,1,26,0.8387096774193549,1.9061583577712602e-07,5.90909090909091e-06,0,12080,1,17,0,21,0,0,0,5.9,1122,-1,0,26,1,0.2,0,1.0,1,0,2,0,0,0.3,23601,0,0,0,0,990,2164,0,0,154,Arsenal,Chelsea,Leicester,Bournemouth,Everton,0.4,0.8,0.0,0.4,0.8,0.4,14.3
James,McCarthy,MID,EVE,4900000,0,6,0.1875,3.8265306122449e-08,1.22448979591837e-06,0,2281,0,6,0,0,0,0,0,1.2,10,-1,0,6,1,0.0,0,0.0,0,0,0,0,0,0.0,702,0,0,0,0,204,7,0,0,41,Liverpool,Swansea,Newcastle,Huddersfield,Southampton,0.0,0.0,0.0,0.0,0.0,0.1,5.8
James,McClean,MID,WBA,4700000,0,33,1.03125,2.1941489361702104e-07,7.021276595744679e-06,0,10049,4,16,0,0,0,1,0,7.0,47,-3,0,33,3,0.0,0,0.0,1,0,3,0,0,0.1,6411,1,0,0,0,876,11,0,0,104,Swansea,Man Utd,Liverpool,Newcastle,Tottenham,0.6,0.5,0.5,0.5,0.5,0.5,56.7
Sam,McQueen,DEF,SOU,4200000,0,12,0.387096774193548,9.21658986175115e-08,2.8571428571428602e-06,0,6385,0,1,0,0,0,0,0,2.9,66,-3,0,12,3,0.0,0,0.0,2,0,1,0,0,0.1,4139,0,0,0,0,126,22,0,0,40,Arsenal,Chelsea,Leicester,Bournemouth,Everton,0.0,0.0,0.0,0.0,0.0,0.2,6.6
Scott,McTominay,MID,MUN,4200000,1,14,0.45161290322580605,1.0752688172042999e-07,3.3333333333333304e-06,0,63870,1,3,0,0,0,0,0,3.3,3295,-3,0,14,3,0.4,0,1.5,0,0,2,0,0,0.8,109382,0,0,0,0,430,2793,0,0,68,Man City,West Brom,Bournemouth,Arsenal,Brighton,0.2,0.4,0.0,0.2,0.4,0.2,9.5
Ben,Mee,DEF,BUR,4900000,2,90,3.1,6.3265306122449e-07,1.83673469387755e-05,0,1006714,5,27,0,0,0,0,0,18.4,56891,4,0,90,-4,0.8,0,4.0,6,0,9,0,0,13.5,1225262,0,0,0,1,2610,5222,0,0,491,Watford,Leicester,Chelsea,Stoke,Brighton,0.0,6.3,3.2,3.8,2.6,2.8,117.3
Max,Melbourne,DEF,WBA,4000000,0,0,0.0,0.0,0.0,0,1885,0,0,0,0,0,0,0,0.0,32,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,2702,0,0,0,0,0,5,0,0,0,Swansea,Man Utd,Liverpool,Newcastle,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benjamin,Mendy,DEF,MCI,6300000,0,17,0.548387096774194,8.704557091653871e-08,2.6984126984127003e-06,0,111590,2,1,0,0,0,0,0,2.7,51,-2,0,17,2,0.0,0,0.0,1,0,2,0,1,0.3,88003,0,0,0,0,298,32,0,0,84,Man Utd,Tottenham,Swansea,West Ham,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.3,19.7
Nampalys,Mendy,MID,LEI,4500000,0,0,0.0,0.0,0.0,0,3923,0,0,0,0,0,0,0,0.0,5,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1313,0,0,0,0,0,0,0,0,0,Newcastle,Burnley,Southampton,Crystal Palace,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mikel,Merino,MID,NEW,4900000,0,47,1.51612903225806,3.09414088215932e-07,9.59183673469388e-06,0,15548,4,18,0,0,0,1,0,9.4,69,-1,1,47,1,0.1,0,0.5,4,0,3,0,1,0.1,15133,0,0,0,0,1324,13,-1,0,262,Leicester,Arsenal,Everton,West Brom,Watford,0.8,1.2,0.8,1.2,1.6,0.9,73.4
Per,Mertesacker,DEF,ARS,4700000,0,15,0.483870967741936,1.02951269732327e-07,3.1914893617021303e-06,0,45778,0,7,0,0,0,1,0,3.2,167,-3,0,15,3,0.0,0,0.0,2,0,0,0,0,0.5,31045,0,0,0,1,351,138,0,0,77,Southampton,Newcastle,West Ham,Man Utd,Burnley,0.2,0.2,0.3,0.2,0.4,0.2,15.7
Roque,Mesa,MID,SWA,4200000,0,18,1.6,3.80952380952381e-07,4.28571428571429e-06,0,68563,3,16,0,0,0,0,0,4.3,418,-3,0,18,3,0.0,0,0.0,0,0,2,0,0,0.4,59552,0,0,0,0,753,19,0,0,125,West Brom,Everton,Man City,Chelsea,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,20.9
Simon,Mignolet,GLK,LIV,4700000,0,67,3.5,7.4468085106383e-07,1.42553191489362e-05,0,110061,3,24,0,36,0,0,0,14.3,794,-3,0,67,3,0.0,0,0.0,0,0,7,0,0,1.1,66128,0,0,1,0,1710,185,0,0,329,Everton,Bournemouth,West Brom,Stoke,Chelsea,2.3,3.5,2.9,4.6,3.3,4.6,28.0
Luka,Milivojevic,MID,CRY,5000000,9,115,3.8,7.6e-07,2.3e-05,0,259721,6,47,0,0,0,9,0,23.5,10252,0,-1,115,0,1.4,1,7.0,16,0,5,0,0,9.2,723636,0,0,0,1,2539,106549,1,0,503,Bournemouth,Brighton,Watford,Leicester,Stoke,3.7,4.2,3.2,4.0,3.4,4.7,141.5
James,Milner,DEF,LIV,6000000,6,66,2.0625,3.4375e-07,1.1e-05,0,282231,3,22,0,0,0,0,0,11.0,554,-5,0,66,5,0.7,0,4.3,4,0,5,0,3,2.3,51039,0,0,0,1,1476,1876,0,0,385,Everton,Bournemouth,West Brom,Stoke,Chelsea,1.0,1.5,1.2,2.2,1.4,2.2,112.0
Tyrone,Mings,DEF,BOU,4200000,0,0,0.0,0.0,0.0,0,17666,1,4,0,0,0,0,0,0.0,46,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.2,2620,0,0,0,0,135,26,0,0,17,Crystal Palace,Liverpool,Man Utd,Southampton,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,2.5
Kevin,Mirallas,MID,EVE,6000000,0,5,1.0,1.66666666666667e-07,8.33333333333333e-07,0,117838,1,8,0,0,0,0,0,0.8,82,-5,0,5,5,0.0,0,0.0,0,0,0,0,0,0.8,8923,0,0,0,0,135,1,0,0,19,Liverpool,Swansea,Newcastle,Huddersfield,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,7.9
Aleksandar,Mitrovic,FWD,NEW,4700000,0,10,1.7,3.6170212765957397e-07,2.12765957446809e-06,0,155425,0,0,0,0,0,1,0,2.1,183,-3,0,10,3,0.0,0,0.0,0,0,0,0,0,0.7,48927,0,0,0,0,89,13,0,0,37,Leicester,Arsenal,Everton,West Brom,Watford,0.0,0.0,0.0,0.0,0.0,0.0,16.6
Henrikh,Mkhitaryan,MID,ARS,7800000,1,91,4.1,5.25641025641026e-07,1.1666666666666698e-05,0,2279476,2,13,0,0,0,2,0,11.7,196923,-2,0,91,2,0.9,0,7.0,8,0,10,0,9,9.3,2242969,0,0,0,3,1367,6519,0,0,355,Southampton,Newcastle,West Ham,Man Utd,Burnley,0.0,0.0,0.0,0.0,0.0,3.1,133.5
Jayson,Molumby,MID,BHA,4500000,0,0,0.0,0.0,0.0,0,682,0,0,0,0,0,0,0,0.0,5,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,804,0,0,0,0,0,8,0,0,0,Huddersfield,Crystal Palace,Tottenham,Burnley,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nacho,Monreal,DEF,ARS,5600000,6,118,4.9,8.75e-07,2.1071428571428602e-05,0,1364798,3,25,0,0,0,4,0,21.5,6101,1,-1,118,-1,0.5,0,3.0,14,0,10,0,2,7.2,1439008,0,0,0,2,2013,42514,1,0,566,Southampton,Newcastle,West Ham,Man Utd,Burnley,7.0,3.9,7.4,3.7,10.6,4.3,111.8
Jefferson,Montero,MID,SWA,4900000,0,0,0.0,0.0,0.0,0,3038,0,0,0,0,0,0,0,0.0,1,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,253,0,0,0,0,0,0,0,0,0,West Brom,Everton,Man City,Chelsea,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron,Mooy,MID,HUD,5300000,1,99,3.3,6.226415094339621e-07,1.86792452830189e-05,0,934521,4,47,0,0,0,4,0,18.7,10637,-2,0,99,2,0.3,0,1.7,8,0,8,0,3,5.1,1023612,0,0,0,2,2526,2747,0,0,503,Brighton,Watford,Everton,Man City,Chelsea,2.1,3.6,0.0,4.4,3.6,4.0,172.7
Alvaro,Morata,FWD,CHE,10400000,6,109,4.4,4.23076923076923e-07,1.0480769230769198e-05,0,3955194,7,14,0,0,0,11,0,10.5,3813,4,0,109,-4,0.3,0,3.0,13,0,11,0,5,7.8,3817930,0,0,0,2,1739,19804,0,0,332,West Ham,Southampton,Burnley,Swansea,Liverpool,5.8,9.6,0.0,4.3,11.1,4.5,202.4
Alberto,Moreno,DEF,LIV,4300000,0,45,1.40625,3.2703488372093e-07,1.0465116279069802e-05,0,397958,0,17,0,0,0,0,0,10.5,715,-2,0,45,2,0.0,0,0.0,3,0,5,0,1,1.2,342039,0,0,0,0,1083,337,0,0,290,Everton,Bournemouth,West Brom,Stoke,Chelsea,0.7,0.8,0.7,1.2,0.8,1.2,54.3
Wes,Morgan,DEF,LEI,4400000,5,56,2.2,5e-07,1.27272727272727e-05,0,252191,4,35,0,0,0,0,0,12.7,2721,-1,0,56,1,0.8,0,3.5,1,0,5,0,0,2.6,211351,0,0,0,0,2277,22518,0,0,317,Newcastle,Burnley,Southampton,Crystal Palace,West Ham,1.8,3.7,0.0,2.6,5.0,1.5,61.9
James,Morrison,MID,WBA,5400000,0,13,0.40625,7.523148148148151e-08,2.40740740740741e-06,0,3220,0,1,0,0,0,1,0,2.4,6,-1,0,13,1,0.0,0,0.0,0,0,2,0,0,0.0,2707,0,0,0,0,205,6,0,0,35,Swansea,Man Utd,Liverpool,Newcastle,Tottenham,0.2,0.2,0.2,0.2,0.2,0.2,14.5
Victor,Moses,DEF,CHE,6500000,4,98,3.16129032258065,4.863523573200989e-07,1.5076923076923098e-05,0,152748,1,15,0,0,0,2,0,15.1,2873,0,0,98,0,0.3,0,2.0,4,0,9,0,4,2.0,191543,0,0,0,3,1670,7012,0,0,365,West Ham,Southampton,Burnley,Swansea,Liverpool,4.3,6.0,0.0,2.6,7.4,2.4,89.6
Steve,Mounie,FWD,HUD,5700000,1,78,3.4,5.96491228070175e-07,1.36842105263158e-05,0,467334,2,28,0,0,0,6,0,13.4,36352,-3,1,78,3,0.3,0,1.7,11,0,5,0,2,2.4,523562,0,0,0,2,1462,1369,-1,0,233,Brighton,Watford,Everton,Man City,Chelsea,2.8,4.2,0.0,4.4,4.6,4.2,94.6
Lys,Mousset,FWD,BOU,4900000,0,25,0.78125,1.59438775510204e-07,5.10204081632653e-06,0,17165,1,9,0,0,0,1,0,5.1,950,-1,0,25,1,0.2,0,1.0,3,0,1,0,0,0.2,18198,0,0,0,1,365,60,0,0,65,Crystal Palace,Liverpool,Man Utd,Southampton,Swansea,0.0,0.8,0.0,0.4,0.4,0.4,29.1
Joy,Mukena,DEF,WAT,4000000,0,0,0.0,0.0,0.0,0,885,0,0,0,0,0,0,0,0.0,117,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,2231,0,0,0,0,0,200,0,0,0,Burnley,Huddersfield,Crystal Palace,Tottenham,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erwin,Mulder,GLK,SWA,4000000,0,0,0.0,0.0,0.0,0,2984,0,0,0,0,0,0,0,0.0,58,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,6198,0,0,0,0,0,54,0,0,0,West Brom,Everton,Man City,Chelsea,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc,Muniesa,DEF,STK,4500000,0,0,0.0,0.0,0.0,0,4598,0,0,0,0,0,0,0,0.0,3,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,93,0,0,0,0,0,1,0,0,0,Tottenham,West Ham,Burnley,Liverpool,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daryl,Murphy,FWD,NEW,4500000,0,0,0.0,0.0,0.0,0,24508,0,0,0,0,0,0,0,0.0,286,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.7,7774,0,0,0,0,0,79,0,0,0,Leicester,Arsenal,Everton,West Brom,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacob,Murphy,MID,NEW,5000000,0,40,1.29032258064516,2.58064516129032e-07,8e-06,0,13468,0,23,0,0,0,1,0,8.0,98,-5,0,40,5,0.0,0,0.0,2,0,1,0,1,0.1,5363,0,0,0,0,929,28,0,0,137,Leicester,Arsenal,Everton,West Brom,Watford,0.6,0.9,0.6,0.9,1.2,0.7,44.2
Jamie,Murphy,MID,BHA,4700000,0,6,1.5,3.1914893617021297e-07,1.27659574468085e-06,0,4777,0,4,0,0,0,0,0,1.3,12,-3,0,6,3,0.0,0,0.0,0,0,0,0,0,0.0,1922,0,0,0,0,166,3,0,0,25,Huddersfield,Crystal Palace,Tottenham,Burnley,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,5.1
Glenn,Murray,FWD,BHA,6000000,0,99,3.4,5.66666666666667e-07,1.65e-05,0,481225,7,30,0,0,0,11,0,16.5,32077,0,0,99,0,0.2,2,1.0,16,0,7,0,0,7.2,848553,0,0,0,2,1809,45990,0,0,286,Huddersfield,Crystal Palace,Tottenham,Burnley,Man Utd,4.5,6.7,0.0,2.8,6.7,2.3,133.0
Ahmed,Musa,MID,LEI,6100000,0,0,0.0,0.0,0.0,0,28766,0,0,0,0,0,0,0,0.0,49,-4,0,0,4,0.0,0,0.0,0,0,0,0,0,0.4,4266,0,0,0,0,0,0,0,0,0,Newcastle,Burnley,Southampton,Crystal Palace,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charly,Musonda,MID,CHE,4800000,0,6,2.0,4.1666666666666704e-07,1.25e-06,0,4538,0,0,0,0,0,0,0,1.3,5,-2,0,6,2,0.0,0,0.0,0,0,0,0,1,0.0,1717,0,0,0,0,35,2,0,0,15,West Ham,Southampton,Burnley,Swansea,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Shkodran,Mustafi,DEF,ARS,5500000,8,96,4.4,8e-07,1.74545454545455e-05,0,407328,5,23,0,0,0,3,0,17.8,5076,0,-1,96,0,1.8,0,10.0,10,0,9,0,1,4.6,530777,0,0,0,2,1841,50564,1,0,520,Southampton,Newcastle,West Ham,Man Utd,Burnley,6.1,3.3,6.6,3.1,9.1,3.6,101.2
Jordon,Mutch,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,665,0,0,0,0,0,0,0,0.0,4,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,694,0,0,0,0,0,0,0,0,0,Bournemouth,Brighton,Watford,Leicester,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boaz,Myhill,GLK,WBA,4000000,0,1,0.03125,7.8125e-09,2.5e-07,0,124829,1,1,0,2,0,0,0,0.3,1774,0,0,1,0,0.0,0,0.0,0,0,0,0,0,3.3,111911,0,0,0,0,90,451,0,0,7,Swansea,Man Utd,Liverpool,Newcastle,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,1.2
Luciano,Narsingh,MID,SWA,4700000,0,27,0.870967741935484,1.85312285518188e-07,5.74468085106383e-06,0,4788,0,14,0,0,0,1,0,5.7,47,-3,0,27,3,0.0,0,0.0,3,0,1,0,0,0.0,2935,0,0,0,1,542,13,0,0,83,West Brom,Everton,Man City,Chelsea,Bournemouth,0.4,0.6,0.4,0.4,0.8,0.4,38.6
Kyle,Naughton,DEF,SWA,4600000,1,95,3.3,7.173913043478259e-07,2.06521739130435e-05,0,567911,1,41,0,0,0,0,0,20.7,9518,1,0,95,-1,0.9,0,4.0,11,0,9,0,2,5.7,741063,0,0,0,3,2596,13830,0,0,506,West Brom,Everton,Man City,Chelsea,Bournemouth,2.6,3.3,2.6,3.9,6.4,4.2,94.8
Wilfred,Ndidi,MID,LEI,4900000,0,72,2.3,4.6938775510204106e-07,1.4693877551020401e-05,0,59045,6,43,0,0,0,0,0,14.7,3043,-1,0,72,1,0.1,0,0.5,2,0,8,0,4,0.4,49942,0,0,0,0,2756,70,0,2,413,Newcastle,Burnley,Southampton,Crystal Palace,West Ham,0.0,3.3,0.0,1.4,4.3,1.2,111.2
Didier,Ndong,MID,WAT,4500000,0,0,0.0,0.0,0.0,0,382,0,0,0,0,0,0,0,0.0,24,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,698,0,0,0,0,0,30,0,0,0,Burnley,Huddersfield,Crystal Palace,Tottenham,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reiss,Nelson,MID,ARS,4700000,0,1,0.032258064516129,6.86341798215511e-09,2.1276595744680897e-07,0,3280,0,1,0,0,0,0,0,0.2,13,-3,0,1,3,0.0,0,0.0,0,0,0,0,0,0.0,1586,0,0,0,0,18,13,0,0,1,Southampton,Newcastle,West Ham,Man Utd,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,1.3
Julien,Ngoy,FWD,STK,4500000,0,1,1.0,2.22222222222222e-07,2.22222222222222e-07,0,56080,0,2,0,0,0,0,0,0.2,619,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.4,75907,0,0,0,0,19,57,0,0,4,Tottenham,West Ham,Burnley,Liverpool,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.3
Oumar,Niasse,FWD,EVE,4800000,1,73,2.28125,4.75260416666667e-07,1.5208333333333301e-05,0,801660,2,20,0,0,0,7,0,15.2,32457,-2,0,73,2,0.1,0,0.3,13,0,0,0,3,5.9,1094998,0,0,0,3,931,6670,0,0,209,Liverpool,Swansea,Newcastle,Huddersfield,Southampton,1.9,1.4,2.3,1.5,2.4,1.4,94.0
Edward,Nketiah,FWD,ARS,5000000,0,1,0.032258064516129,6.451612903225811e-09,2e-07,0,3367,0,0,0,0,0,0,0,0.2,95,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,4033,0,0,0,0,7,100,0,0,5,Southampton,Newcastle,West Ham,Man Utd,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,2.3
Georges-Kevin,Nkoudou,MID,BUR,5400000,3,8,0.258064516129032,4.778972520908e-08,1.48148148148148e-06,0,2397,0,0,0,0,0,0,0,1.5,28,-1,0,8,1,0.3,0,1.5,0,0,1,0,0,0.0,2106,0,0,0,0,117,40,0,0,15,Watford,Leicester,Chelsea,Stoke,Brighton,0.1,0.2,0.1,0.1,0.1,0.1,7.4
Lukas,Nmecha,FWD,MCI,4500000,0,0,0.0,0.0,0.0,0,3908,0,0,0,0,0,0,0,0.0,589,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,7764,0,0,0,0,0,1140,0,0,0,Man Utd,Tottenham,Swansea,West Ham,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark,Noble,MID,WHU,5300000,3,63,2.9,5.47169811320755e-07,1.18867924528302e-05,0,26188,4,34,0,0,0,3,0,11.9,546,-2,0,63,2,0.5,0,2.5,5,0,5,0,0,0.2,21757,0,0,0,0,1770,134,0,0,340,Chelsea,Stoke,Arsenal,Man City,Leicester,1.7,2.9,1.6,1.8,4.4,3.6,72.6
,Nolito,MID,MCI,7000000,0,0,0.0,0.0,0.0,0,1661,0,0,0,0,0,0,0,0.0,3,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,69,0,0,0,0,0,1,0,0,0,Man Utd,Tottenham,Swansea,West Ham,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0
