FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Ayoze,Perez,FWD,NEW,5200000,5,52,2.5,4.807692307692311e-07,1e-05,0,138907,1,16,0,0,0,2,0,10.0,8947,-3,0,52,3,0.6,0,3.2,5,0,4,0,2,1.3,132708,1,0,0,1,1326,9379,0,0,158,Man City,Burnley,Crystal Palace,Man Utd,Bournemouth,1.9,2.1,2.0,2.1,2.2,1.7,2.4,1.7,2.7,2.1,2.3,2.0,2.5,2.4,1.6,82.6
Lucas,Perez,FWD,ARS,7400000,0,0,0.0,0.0,0.0,0,8921,0,0,0,0,0,0,0,0.0,37,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,492,0,0,0,0,0,5,0,0,0,Crystal Palace,Swansea,Everton,Tottenham,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt,Phillips,MID,WBA,5500000,3,48,3.0,5.454545454545451e-07,8.72727272727273e-06,0,177677,0,12,0,0,0,1,0,8.7,431,-5,0,48,5,0.3,0,1.8,0,0,7,0,3,0.4,70748,0,0,0,0,1049,141,0,0,165,Everton,Man City,Southampton,Chelsea,Huddersfield,2.4,1.5,2.9,1.8,3.6,2.2,2.9,2.3,3.0,3.4,1.5,2.4,2.5,2.5,1.9,63.4
Jordan,Pickford,GLK,EVE,4900000,2,90,3.9,7.959183673469391e-07,1.83673469387755e-05,0,385589,0,38,0,77,0,0,0,18.4,12864,-1,0,90,1,1.0,0,5.0,12,0,6,0,0,8.5,318630,0,0,1,2,2070,36188,0,0,464,West Brom,Leicester,Arsenal,Crystal Palace,Watford,5.3,4.3,3.1,5.8,4.6,3.9,5.7,4.0,4.1,4.7,3.5,4.4,3.5,4.8,4.3,60.4
Jeremy,Pied,DEF,SOU,4200000,0,7,0.304347826086957,7.2463768115942e-08,1.66666666666667e-06,0,5706,0,3,0,0,0,0,0,1.7,95,-3,0,7,3,0.2,0,1.0,1,0,0,0,1,0.1,2739,0,0,0,0,180,90,0,0,47,Tottenham,Brighton,West Brom,Liverpool,Burnley,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,10.0
Erik,Pieters,DEF,STK,4700000,0,35,1.8,3.8297872340425503e-07,7.4468085106383e-06,0,51051,1,37,0,0,0,0,0,7.4,721,-3,0,35,3,0.3,0,1.2,0,0,3,0,0,0.3,14561,0,0,0,0,1660,109,0,0,251,Huddersfield,Watford,Bournemouth,Brighton,Leicester,0.0,1.6,1.0,2.0,0.9,1.3,1.2,1.2,0.9,1.4,1.4,1.6,1.0,2.6,1.1,45.8
Paul,Pogba,MID,MUN,8000000,11,86,6.6,8.25e-07,1.075e-05,0,2324631,1,10,0,0,0,3,0,10.8,26045,0,-1,86,0,0.8,0,6.0,9,0,7,0,11,15.2,1943675,0,0,0,3,1132,104475,1,1,314,Burnley,Tottenham,Huddersfield,Newcastle,Chelsea,7.1,5.9,9.9,8.0,8.5,6.7,7.8,6.8,9.3,5.2,9.9,7.7,9.5,6.4,8.3,130.3
Nick,Pope,GLK,BUR,4800000,2,95,4.8,1e-06,1.97916666666667e-05,0,179179,2,16,0,65,0,0,0,19.8,29596,3,0,95,-3,0.5,0,2.6,12,0,9,0,0,8.1,576994,0,0,0,2,1764,22764,0,0,426,Man Utd,Newcastle,Man City,Swansea,Southampton,6.0,5.2,5.4,5.1,6.2,5.5,5.8,6.7,5.4,6.3,5.5,5.6,7.2,4.6,5.7,46.8
Alex,Pritchard,MID,HUD,5500000,1,1,0.0434782608695652,7.90513833992095e-09,1.81818181818182e-07,0,150,0,0,0,0,0,0,0,0.2,114,0,0,1,0,0.2,0,1.0,0,0,0,0,0,0.0,939,0,0,0,0,25,517,0,0,3,Stoke,Liverpool,Man Utd,Bournemouth,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2
Sebastian,Prodl,DEF,WAT,4300000,0,17,0.7391304347826091,1.7189079878665302e-07,3.9534883720930196e-06,0,29085,2,13,0,0,0,0,0,4.0,484,-2,0,17,2,0.1,0,0.4,0,0,2,0,0,0.2,11383,0,0,0,0,664,120,0,0,121,Leicester,Stoke,Chelsea,West Ham,Everton,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.7,0.4,0.4,0.4,17.0
Davy,Propper,MID,BHA,5300000,2,59,2.6,4.90566037735849e-07,1.1132075471698101e-05,0,13231,2,29,0,0,0,0,0,11.1,342,-2,0,59,2,0.4,0,2.2,1,0,8,0,2,0.1,8816,0,0,0,0,2055,63,0,0,304,Chelsea,Southampton,West Ham,Stoke,Swansea,2.2,1.7,2.6,1.6,2.8,2.7,1.9,1.3,2.4,3.0,1.4,2.1,1.6,2.0,1.3,69.5
Marc,Pugh,MID,BOU,4700000,1,24,1.0434782608695699,2.22016651248844e-07,5.1063829787234e-06,0,6282,2,15,0,0,0,0,0,5.1,112,-3,0,24,3,0.2,0,1.0,0,0,4,0,0,0.1,2699,0,0,0,0,786,61,0,0,73,West Ham,Chelsea,Stoke,Huddersfield,Newcastle,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.6,0.5,43.7
Jason,Puncheon,MID,CRY,4500000,0,11,0.4782608695652171,1.06280193236715e-07,2.44444444444444e-06,0,64311,5,14,0,0,0,0,0,2.4,724,-5,0,11,5,0.0,0,0.0,0,0,0,0,0,0.3,12782,0,0,0,0,574,28,0,0,38,Arsenal,West Ham,Newcastle,Everton,Tottenham,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,25.1
Collin,Quaner,FWD,HUD,4600000,0,27,1.17391304347826,2.5519848771266496e-07,5.8695652173913e-06,0,424076,2,13,0,0,0,0,0,5.9,21359,1,0,27,-1,0.4,0,1.8,0,0,2,0,3,5.6,485376,0,0,0,0,702,7905,0,0,108,Stoke,Liverpool,Man Utd,Bournemouth,West Brom,0.0,0.7,0.6,0.9,0.6,0.6,0.8,0.9,0.6,0.6,0.8,0.6,0.9,0.6,0.8,52.3
Domingos,Quina,MID,WHU,4400000,0,0,0.0,0.0,0.0,0,667,0,0,0,0,0,0,0,0.0,47,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,1013,0,0,0,0,0,59,0,0,0,Bournemouth,Crystal Palace,Brighton,Watford,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron,Ramsdale,GLK,BOU,4000000,0,0,0.0,0.0,0.0,0,6957,0,0,0,0,0,0,0,0.0,508,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,16378,0,0,0,0,0,16,0,0,0,West Ham,Chelsea,Stoke,Huddersfield,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron,Ramsey,MID,ARS,6900000,1,82,5.1,7.391304347826091e-07,1.18840579710145e-05,0,824168,0,14,0,0,0,3,0,11.9,6816,-1,0,82,1,0.0,0,0.2,7,0,7,0,8,2.6,827320,0,0,0,1,1212,10232,0,0,312,Crystal Palace,Swansea,Everton,Tottenham,Man City,6.6,5.7,7.6,3.5,4.8,3.9,6.0,4.2,6.7,6.4,5.1,6.8,3.1,6.7,4.5,123.3
Darren,Randolph,GLK,WHU,4500000,0,0,0.0,0.0,0.0,0,945,0,0,0,0,0,0,0,0.0,8,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,126,0,0,0,0,0,2,0,0,0,Bournemouth,Crystal Palace,Brighton,Watford,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angel,Rangel,DEF,SWA,3900000,0,3,0.130434782608696,3.34448160535117e-08,7.69230769230769e-07,0,675782,0,1,0,0,0,0,0,0.8,19887,-1,0,3,1,0.1,0,0.4,0,0,0,0,0,9.0,262977,0,0,0,0,64,1934,0,0,12,Liverpool,Arsenal,Leicester,Burnley,Brighton,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.5
Marcus,Rashford,FWD,MUN,7600000,1,72,3.1,4.07894736842105e-07,9.47368421052632e-06,0,962747,2,12,0,0,0,4,0,9.5,68465,1,0,72,-1,0.2,0,1.4,6,0,8,0,5,7.2,989251,0,0,0,0,1292,9741,0,0,268,Burnley,Tottenham,Huddersfield,Newcastle,Chelsea,2.3,2.1,3.9,2.7,2.6,2.5,3.1,2.3,3.4,2.3,3.7,2.8,3.5,2.3,3.4,130.2
Nathan,Redmond,MID,SOU,5900000,0,47,2.2,3.7288135593220294e-07,7.96610169491525e-06,0,367181,3,22,0,0,0,0,0,8.0,2746,-6,1,47,6,0.2,0,1.0,2,0,4,0,3,1.7,82437,0,0,0,0,1369,153,-1,0,200,Tottenham,Brighton,West Brom,Liverpool,Burnley,1.3,1.8,1.5,1.3,1.5,1.7,1.7,2.0,1.4,1.1,1.5,1.4,1.9,1.7,1.1,95.6
Winston,Reid,DEF,WHU,4800000,0,41,2.6,5.41666666666667e-07,8.54166666666667e-06,0,72234,5,26,0,0,0,0,0,8.5,2073,-2,0,41,2,0.2,0,1.0,3,0,5,0,0,0.7,21729,0,0,0,0,1426,31,0,0,263,Bournemouth,Crystal Palace,Brighton,Watford,Liverpool,0.0,0.0,2.2,2.8,1.8,1.8,2.8,2.6,2.7,2.2,2.9,1.6,2.2,1.6,2.3,43.1
Declan,Rice,DEF,WHU,4400000,1,11,0.4782608695652171,1.0869565217391301e-07,2.5e-06,0,2510,1,11,0,0,0,0,0,2.5,232,-1,0,11,1,0.2,0,1.0,0,0,0,0,0,0.1,3370,0,0,0,0,442,215,0,0,74,Bournemouth,Crystal Palace,Brighton,Watford,Liverpool,0.0,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,11.1
,Richarlison,MID,WAT,6300000,2,101,4.4,6.98412698412698e-07,1.6031746031746e-05,0,1329844,3,39,0,0,0,5,0,15.8,155262,3,1,101,-3,0.5,0,3.2,4,0,6,0,8,13.1,1933102,0,0,0,2,1982,19816,-1,0,247,Leicester,Stoke,Chelsea,West Ham,Everton,4.3,4.5,4.2,4.3,5.6,5.3,3.8,3.5,5.1,4.7,4.6,4.7,3.7,4.9,3.3,167.6
Jairo,Riedewald,DEF,CRY,4700000,6,17,0.7391304347826091,1.5726179463459803e-07,3.61702127659574e-06,0,16047,0,4,0,0,0,0,0,3.6,132,-3,0,17,3,0.5,0,2.4,0,0,2,0,0,0.1,1219,0,0,0,0,309,317,0,0,77,Arsenal,West Ham,Newcastle,Everton,Tottenham,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,6.5
Matt,Ritchie,MID,NEW,5500000,2,72,3.3,6e-07,1.30909090909091e-05,0,466755,3,27,0,0,0,0,0,13.1,12495,-5,0,72,5,0.4,0,2.0,6,0,5,0,7,1.9,385050,0,0,0,1,1823,869,0,0,336,Man City,Burnley,Crystal Palace,Man Utd,Bournemouth,1.9,3.2,2.6,2.6,3.1,2.1,3.0,2.2,3.8,2.7,3.4,3.2,3.6,2.9,2.8,128.0
Connor,Roberts,DEF,SWA,4000000,1,1,0.0434782608695652,1.08695652173913e-08,2.5e-07,0,637,0,1,0,0,0,0,0,0.3,637,0,0,1,0,0.3,0,1.0,0,0,0,0,0,0.0,2931,0,0,0,0,25,2931,0,0,3,Liverpool,Arsenal,Leicester,Burnley,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
Andrew,Robertson,DEF,LIV,4700000,1,39,1.6956521739130401,3.60777058279371e-07,8.297872340425529e-06,0,160525,1,10,0,0,0,0,0,8.3,7339,-3,0,39,3,0.4,0,1.8,3,0,4,0,1,2.8,224672,0,0,0,1,884,28400,0,0,193,Swansea,Huddersfield,Tottenham,Southampton,West Ham,0.9,0.9,1.3,1.2,1.8,1.2,0.8,1.5,2.0,0.8,1.2,1.0,1.5,1.2,1.8,42.3
Paul,Robinson,GLK,BUR,4500000,0,0,0.0,0.0,0.0,0,361,0,0,0,0,0,0,0,0.0,3,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,78,0,0,0,0,0,1,0,0,0,Man Utd,Newcastle,Man City,Swansea,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joel,Robles,GLK,EVE,4300000,0,0,0.0,0.0,0.0,0,8419,0,0,0,0,0,0,0,0.0,144,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,1241,0,0,0,0,0,65,0,0,0,West Brom,Leicester,Arsenal,Crystal Palace,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hal,Robson-Kanu,FWD,WBA,4900000,0,27,1.17391304347826,2.39574090505768e-07,5.51020408163265e-06,0,63576,2,11,0,0,0,2,0,5.5,2367,-1,0,27,1,0.2,0,1.2,1,0,4,0,0,0.5,47395,0,0,0,0,784,1727,0,1,69,Everton,Man City,Southampton,Chelsea,Huddersfield,0.6,0.6,0.8,0.6,0.9,0.6,0.8,0.6,0.7,0.7,0.6,0.6,0.6,0.7,0.6,46.4
Joe,Rodon,DEF,SWA,4000000,0,0,0.0,0.0,0.0,0,2652,0,0,0,0,0,0,0,0.0,193,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,4981,0,0,0,0,0,311,0,0,0,Liverpool,Arsenal,Leicester,Burnley,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jay,Rodriguez,FWD,WBA,5500000,5,56,2.5,4.54545454545455e-07,1.01818181818182e-05,0,182910,2,22,0,0,0,3,0,10.2,3690,-5,0,56,5,0.7,0,3.6,2,0,7,0,1,0.9,98089,0,0,0,0,1685,7363,0,0,152,Everton,Man City,Southampton,Chelsea,Huddersfield,1.7,1.6,2.6,1.2,2.9,2.1,2.6,2.0,2.3,2.4,1.3,2.2,1.9,2.3,1.7,106.3
Marcos,Rojo,DEF,MUN,5400000,0,9,0.39130434782608703,7.2463768115942e-08,1.66666666666667e-06,0,17608,5,7,0,0,0,0,0,1.7,2624,-1,0,9,1,0.3,0,1.6,3,0,1,0,0,0.2,21242,0,0,0,0,384,382,0,0,56,Burnley,Tottenham,Huddersfield,Newcastle,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,14.4
Sergio,Romero,GLK,MUN,4700000,0,0,0.0,0.0,0.0,0,6333,0,0,0,0,0,0,0,0.0,95,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.1,1304,0,0,0,0,0,47,0,0,0,Burnley,Tottenham,Huddersfield,Newcastle,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Salomon,Rondon,FWD,WBA,6000000,2,47,2.2,3.6666666666666704e-07,7.83333333333333e-06,0,132017,3,24,0,0,0,3,0,7.8,3520,-5,0,47,5,0.5,0,2.8,0,0,3,0,1,0.6,69207,0,0,0,0,1470,2562,0,0,116,Everton,Man City,Southampton,Chelsea,Huddersfield,1.4,1.3,2.1,1.1,2.4,1.7,2.2,1.6,1.9,2.0,1.1,1.8,1.6,1.8,1.4,76.0
Wayne,Rooney,FWD,EVE,7400000,1,94,4.9,6.62162162162162e-07,1.2702702702702699e-05,0,1866255,5,24,0,0,0,10,0,12.5,107698,-1,1,94,1,0.1,2,0.6,19,0,4,0,3,14.6,1746427,0,0,0,2,1428,46021,-1,0,378,West Brom,Leicester,Arsenal,Crystal Palace,Watford,6.9,6.7,3.9,6.7,5.8,4.7,7.0,5.8,5.8,5.9,5.5,6.5,4.9,6.6,4.9,123.6
Danny,Rose,DEF,TOT,6400000,0,14,0.608695652173913,9.51086956521739e-08,2.1875e-06,0,33731,1,7,0,0,0,0,0,2.2,1491,-1,0,14,1,0.0,0,0.2,0,0,2,0,0,0.3,20239,0,0,0,0,448,62,0,0,91,Southampton,Man Utd,Liverpool,Arsenal,Crystal Palace,0.0,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,24.6
Liam,Rosenior,DEF,BHA,3900000,0,3,0.130434782608696,3.34448160535117e-08,7.69230769230769e-07,0,212287,0,3,0,0,0,0,0,0.8,5975,-1,0,3,1,0.0,0,0.0,0,0,0,0,0,3.6,242920,0,0,0,0,163,6092,0,0,22,Chelsea,Southampton,West Ham,Stoke,Swansea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.6
Wayne,Routledge,MID,SWA,5100000,0,12,0.5217391304347829,1.0230179028133001e-07,2.3529411764705897e-06,0,5044,1,9,0,0,0,0,0,2.4,48,-4,0,12,4,0.1,0,0.6,0,0,1,0,0,0.1,1351,0,0,0,0,319,9,0,0,40,Liverpool,Arsenal,Leicester,Burnley,Brighton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,13.8
Antonio,Rudiger,DEF,CHE,5900000,6,81,5.1,8.644067796610171e-07,1.3728813559322e-05,0,166348,3,10,0,0,0,2,0,14.0,9661,-1,-1,81,1,1.1,0,6.4,8,0,8,0,1,3.7,217663,0,0,0,2,1374,32692,1,0,371,Brighton,Bournemouth,Watford,West Brom,Man Utd,6.0,6.2,6.7,7.3,5.0,5.3,7.4,6.0,6.5,7.4,6.3,7.3,5.5,6.6,5.6,53.3
Mathew,Ryan,GLK,BHA,4500000,1,88,3.8,8.444444444444441e-07,1.95555555555556e-05,0,68066,0,29,0,73,0,0,0,19.6,9742,0,0,88,0,0.8,0,3.6,7,0,8,0,0,2.4,153052,0,0,0,2,2070,10565,0,0,438,Chelsea,Southampton,West Ham,Stoke,Swansea,5.2,3.8,5.5,3.6,4.2,5.1,2.5,3.0,4.2,5.2,4.3,4.6,3.6,4.6,3.1,51.2
Abdelhamid,Sabiri,MID,HUD,4800000,0,9,0.39130434782608703,8.15217391304348e-08,1.875e-06,0,1002,1,4,0,0,0,0,0,1.9,25,-2,0,9,2,0.0,0,0.0,0,0,1,0,1,0.0,976,0,0,0,0,187,6,0,0,26,Stoke,Liverpool,Man Utd,Bournemouth,West Brom,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,12.2
Henri,Saivet,MID,NEW,4400000,0,8,0.34782608695652195,7.90513833992095e-08,1.81818181818182e-06,0,3184,0,2,0,0,0,1,0,1.8,187,-1,0,8,1,0.4,0,1.6,1,0,0,0,0,0.0,3856,0,0,0,0,83,91,0,0,27,Man City,Burnley,Crystal Palace,Man Utd,Bournemouth,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.8
Diafra,Sakho,FWD,WHU,5500000,0,24,1.0434782608695699,1.8972332015810302e-07,4.3636363636363605e-06,0,27782,2,11,0,0,0,2,0,4.4,1320,0,0,24,0,0.0,0,0.0,1,0,0,0,1,0.2,28316,0,0,0,0,294,330,0,0,65,Bournemouth,Crystal Palace,Brighton,Watford,Liverpool,0.0,0.7,0.5,0.6,0.5,0.5,0.5,0.5,0.6,0.5,0.8,0.5,0.5,0.5,0.7,21.2
Mamadou,Sakho,DEF,CRY,4700000,0,40,1.7391304347826102,3.7002775208140604e-07,8.510638297872341e-06,0,127908,1,16,0,0,0,1,0,8.5,1563,-3,0,40,3,0.0,0,0.0,10,0,2,0,1,0.4,131646,0,0,0,1,834,84,0,0,210,Arsenal,West Ham,Newcastle,Everton,Tottenham,0.0,0.0,0.0,0.0,0.0,1.4,1.2,0.9,1.4,0.9,1.9,1.4,1.2,1.1,1.7,32.4
Bakary,Sako,MID,CRY,4900000,9,33,1.4347826086956499,2.92812777284827e-07,6.73469387755102e-06,0,8304,0,6,0,0,0,3,0,6.7,879,-1,0,33,1,0.5,0,2.4,1,0,1,0,0,0.2,14193,0,0,0,0,336,7011,0,0,102,Arsenal,West Ham,Newcastle,Everton,Tottenham,0.7,0.7,1.0,0.7,0.7,0.7,0.7,0.7,0.7,0.7,1.0,0.7,0.9,0.7,1.1,39.5
Mohamed,Salah,MID,LIV,10200000,11,179,8.1,7.941176470588231e-07,1.75490196078431e-05,0,1738556,0,20,0,0,0,18,0,17.7,20686,12,-1,179,-12,0.9,1,8.8,18,0,8,0,8,54.4,3204353,0,0,0,7,1673,229201,1,0,511,Swansea,Huddersfield,Tottenham,Southampton,West Ham,10.3,9.3,10.5,10.3,11.8,11.3,7.7,10.7,9.4,9.6,11.6,9.5,11.6,9.1,12.0,270.0
Renato,Sanches,MID,SWA,4400000,0,20,0.8695652173913041,1.9762845849802397e-07,4.54545454545455e-06,0,163653,1,10,0,0,0,0,0,4.5,1435,-6,0,20,6,0.2,0,1.0,0,0,2,0,0,0.3,169578,0,0,0,0,699,122,0,0,83,Liverpool,Arsenal,Leicester,Burnley,Brighton,0.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,27.0
Alexis,Sanchez,MID,ARS,11700000,0,97,5.1,4.3589743589743606e-07,8.29059829059829e-06,0,350103,4,21,0,0,0,7,0,8.2,34070,-3,1,97,3,0.5,0,5.8,8,0,7,0,5,2.6,311750,0,0,0,2,1501,5919,-1,0,303,Crystal Palace,Swansea,Everton,Tottenham,Man City,6.6,5.7,7.6,3.5,4.8,3.9,6.0,4.2,6.7,6.4,5.1,6.8,3.1,6.7,4.5,217.4
Davinson,Sanchez,DEF,TOT,6000000,6,52,3.1,5.16666666666667e-07,8.66666666666667e-06,0,46968,1,12,0,0,0,0,0,8.7,1899,0,0,52,0,0.5,0,3.2,1,0,7,0,0,0.5,62033,0,0,0,0,1370,1444,0,1,304,Southampton,Man Utd,Liverpool,Arsenal,Crystal Palace,3.0,3.3,2.5,3.7,3.7,3.8,2.3,3.0,3.1,2.9,2.8,3.0,3.6,2.7,2.9,42.3
,Sandro,FWD,EVE,7100000,0,10,0.43478260869565205,6.12369871402327e-08,1.40845070422535e-06,0,73266,0,7,0,0,0,0,0,1.4,332,-4,0,10,4,0.0,0,0.2,0,0,1,0,0,0.4,7557,0,0,0,0,275,210,0,0,21,West Brom,Leicester,Arsenal,Crystal Palace,Watford,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,9.8
Leroy,Sane,MID,MCI,8400000,7,113,4.91304347826087,5.848861283643889e-07,1.3452380952381e-05,0,1679432,4,14,0,0,0,7,0,13.5,33148,-1,1,113,1,0.4,0,3.6,11,0,7,0,9,12.3,2010320,0,0,0,3,1456,60444,-1,0,399,Newcastle,West Brom,Burnley,Leicester,Arsenal,5.9,6.4,5.1,5.5,4.3,5.2,5.1,6.0,5.7,4.9,4.2,6.3,4.9,6.6,5.4,171.9
Sean,Scannell,MID,HUD,4500000,0,0,0.0,0.0,0.0,0,2938,0,0,0,0,0,0,0,0.0,19,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,195,0,0,0,0,0,28,0,0,0,Stoke,Liverpool,Man Utd,Bournemouth,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ezequiel,Schelotto,DEF,BHA,4400000,0,7,0.304347826086957,6.91699604743083e-08,1.59090909090909e-06,0,845,0,9,0,0,0,0,0,1.6,43,-1,0,7,1,0.1,0,0.6,0,0,0,0,0,0.0,992,0,0,0,0,344,28,0,0,58,Chelsea,Southampton,West Ham,Stoke,Swansea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,13.2
Christopher,Schindler,DEF,HUD,4600000,0,65,3.0,6.52173913043478e-07,1.4130434782608701e-05,0,289713,4,35,0,0,0,0,0,14.1,15089,1,0,65,-1,0.6,0,2.6,12,0,6,0,2,3.7,414477,0,0,0,4,1946,6649,0,1,439,Stoke,Liverpool,Man Utd,Bournemouth,West Brom,2.5,3.3,1.9,3.1,2.3,2.1,3.0,4.5,2.2,2.6,3.6,2.6,3.0,2.0,3.7,76.8
Jeffrey,Schlupp,DEF,CRY,4700000,0,39,2.1,4.4680851063829794e-07,8.297872340425529e-06,0,32359,3,26,0,0,0,0,0,8.3,3074,-3,0,39,3,0.2,0,1.0,0,0,3,0,0,0.3,26844,0,0,0,0,1560,14,0,0,228,Arsenal,West Ham,Newcastle,Everton,Tottenham,0.0,0.0,0.0,0.0,0.0,1.9,1.6,1.3,1.8,1.2,2.5,1.8,1.6,1.5,2.2,60.8
Kasper,Schmeichel,GLK,LEI,5000000,11,88,3.8,7.6e-07,1.76e-05,0,168877,2,32,0,74,0,0,0,17.6,4925,0,0,88,0,0.8,0,4.0,12,0,6,0,0,4.3,182107,1,0,1,2,2070,21144,0,0,437,Watford,Everton,Swansea,Man City,Stoke,4.7,2.8,3.9,3.4,4.8,4.1,3.8,4.9,4.1,4.1,3.9,4.5,4.6,5.3,3.5,55.1
Morgan,Schneiderlin,MID,EVE,4700000,1,31,1.7,3.6170212765957397e-07,6.595744680851059e-06,0,54535,2,23,0,0,0,0,0,6.6,763,-3,0,31,3,0.5,0,2.2,0,0,4,0,0,0.5,20038,0,0,0,0,1331,506,0,1,213,West Brom,Leicester,Arsenal,Crystal Palace,Watford,1.5,1.2,0.8,1.2,0.8,0.8,1.3,0.8,0.8,0.9,1.1,1.3,0.8,1.1,0.8,34.3
Kyle,Scott,MID,CHE,4300000,0,0,0.0,0.0,0.0,0,5801,0,0,0,0,0,0,0,0.0,119,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,5770,0,0,0,0,0,120,0,0,0,Brighton,Bournemouth,Watford,West Brom,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
