FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Boaz,Myhill,GLK,WBA,4000000,0,1,0.0555555555555556,1.3888888888888899e-08,2.5e-07,0,76156,1,1,0,2,0,0,0,0.3,2960,0,0,1,0,0.0,0,0.0,0,0,0,0,0,3.5,59129,0,0,0,0,90,4517,0,0,7,Stoke,Everton,Arsenal,West Ham,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2
Luciano,Narsingh,MID,SWA,4700000,2,13,0.7222222222222221,1.53664302600473e-07,2.7659574468085098e-06,0,3261,0,9,0,0,0,0,0,2.8,64,-3,0,13,3,0.1,0,0.7,0,0,1,0,0,0.0,1213,0,0,0,0,345,41,0,0,34,Crystal Palace,Liverpool,Watford,Tottenham,Newcastle,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,17.0
Kyle,Naughton,DEF,SWA,4600000,1,60,3.3,7.173913043478259e-07,1.30434782608696e-05,0,261762,1,25,0,0,0,0,0,13.0,18293,1,0,60,-1,0.7,0,3.3,8,0,6,0,1,6.3,475319,0,0,0,2,1617,30836,0,0,337,Crystal Palace,Liverpool,Watford,Tottenham,Newcastle,4.7,3.0,4.2,3.9,2.9,3.4,3.9,2.7,3.7,3.6,4.5,2.9,3.5,2.3,3.4,2.9,2.8,3.7,3.0,3.6,63.8
Wilfred,Ndidi,MID,LEI,4900000,-1,46,2.6,5.306122448979589e-07,9.38775510204082e-06,0,36934,2,26,0,0,0,0,0,9.4,4796,-1,0,46,1,0.6,0,2.8,2,0,4,0,3,0.5,32794,0,0,0,0,1590,612,0,1,238,Man Utd,Watford,Liverpool,Huddersfield,Chelsea,2.0,2.1,1.4,2.8,1.7,1.7,2.2,2.7,1.3,2.2,2.5,2.0,2.6,1.7,2.6,1.8,2.2,1.8,2.6,1.5,62.2
Reiss,Nelson,MID,ARS,4800000,0,0,0.0,0.0,0.0,0,2750,0,0,0,0,0,0,0,0.0,62,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.0,1179,0,0,0,0,0,24,0,0,0,Liverpool,Crystal Palace,West Brom,Chelsea,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julien,Ngoy,FWD,STK,4500000,0,0,0.0,0.0,0.0,0,20872,0,0,0,0,0,0,0,0.0,2523,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,39489,0,0,0,0,0,3302,0,0,0,West Brom,Huddersfield,Chelsea,Newcastle,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oumar,Niasse,FWD,EVE,4800000,0,40,2.22222222222222,4.62962962962963e-07,8.33333333333333e-06,0,371510,2,9,0,0,0,5,0,8.2,43802,-2,1,40,2,0.0,0,0.2,8,0,0,0,1,3.8,545276,0,0,0,2,422,11087,-1,0,133,Chelsea,West Brom,Bournemouth,Man Utd,Tottenham,1.5,1.5,1.6,2.1,1.1,2.4,2.1,1.1,2.4,1.7,1.1,2.3,2.0,1.8,1.9,1.4,2.4,1.3,2.1,1.2,47.8
Edward,Nketiah,FWD,ARS,5000000,0,0,0.0,0.0,0.0,0,1207,0,0,0,0,0,0,0,0.0,137,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1602,0,0,0,0,0,153,0,0,0,Liverpool,Crystal Palace,West Brom,Chelsea,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georges-Kevin,Nkoudou,MID,TOT,5400000,0,1,0.0555555555555556,1.02880658436214e-08,1.85185185185185e-07,0,895,0,0,0,0,0,0,0,0.2,28,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.0,415,0,0,0,0,1,21,0,0,3,Burnley,Southampton,Swansea,West Ham,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
Mark,Noble,MID,WHU,5300000,6,27,1.5,2.83018867924528e-07,5.09433962264151e-06,0,13514,2,16,0,0,0,1,0,5.1,323,-2,0,27,2,0.4,0,2.0,0,0,3,0,0,0.1,5335,0,0,0,0,825,176,0,0,161,Newcastle,Bournemouth,West Brom,Tottenham,Huddersfield,0.0,0.8,0.0,2.0,0.8,1.2,1.1,0.8,0.8,0.8,0.9,1.0,0.9,1.0,0.8,1.0,0.8,0.8,0.8,1.4,36.2
,Nolito,MID,MCI,7000000,0,0,0.0,0.0,0.0,0,1548,0,0,0,0,0,0,0,0.0,16,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,50,0,0,0,0,0,0,0,0,0,Bournemouth,Newcastle,Crystal Palace,Watford,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kristoffer,Nordfeldt,GLK,SWA,4000000,0,0,0.0,0.0,0.0,0,22227,0,0,0,0,0,0,0,0.0,612,0,0,0,0,0.0,0,0.0,0,0,0,0,0,1.0,11594,0,0,0,0,0,293,0,0,0,Crystal Palace,Liverpool,Watford,Tottenham,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oliver,Norwood,MID,BHA,4500000,0,0,0.0,0.0,0.0,0,450,0,0,0,0,0,0,0,0.0,5,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,95,0,0,0,0,0,2,0,0,0,Watford,Chelsea,Newcastle,Bournemouth,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allan-Romeo,Nyom,DEF,WBA,4900000,1,44,2.9,5.91836734693878e-07,8.97959183673469e-06,0,166329,4,17,0,0,0,0,0,9.0,1748,-1,0,44,1,0.6,0,2.7,6,0,4,0,1,1.4,173476,0,0,0,0,1216,1112,0,0,228,Stoke,Everton,Arsenal,West Ham,Brighton,2.5,2.6,3.5,2.8,3.8,1.5,2.1,3.1,2.6,3.6,3.3,2.6,2.2,3.3,2.7,1.7,3.0,2.2,3.4,3.4,43.1
Tashan,Oakley-Boothe,MID,TOT,4500000,0,0,0.0,0.0,0.0,0,1390,0,0,0,0,0,0,0,0.0,78,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1635,0,0,0,0,0,53,0,0,0,Burnley,Southampton,Swansea,West Ham,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pedro,Obiang,MID,WHU,4400000,3,35,2.5,5.68181818181818e-07,7.95454545454546e-06,0,140836,3,20,0,0,0,1,0,8.0,3304,-1,0,35,1,0.5,0,2.2,3,0,5,0,0,1.1,147605,0,0,0,1,1094,3651,0,0,180,Newcastle,Bournemouth,West Brom,Tottenham,Huddersfield,2.7,1.8,0.0,3.8,1.5,2.6,2.4,1.3,1.8,1.2,2.0,2.3,2.1,2.2,1.3,2.3,1.2,1.3,1.5,3.0,39.6
Angelo,Ogbonna,DEF,WHU,4400000,6,35,2.7,6.13636363636364e-07,7.95454545454546e-06,0,43941,1,28,0,0,0,1,0,8.0,5198,-1,-1,35,1,1.2,0,5.2,4,0,3,0,0,4.7,238590,0,0,0,1,1170,152824,1,0,227,Newcastle,Bournemouth,West Brom,Tottenham,Huddersfield,2.8,1.8,0.0,5.2,1.8,2.6,4.1,2.4,3.0,1.8,1.8,3.1,2.8,2.9,2.2,3.0,1.5,2.3,1.6,2.4,38.3
Stefano,Okaka,FWD,WAT,5300000,1,9,0.5,9.433962264150939e-08,1.69811320754717e-06,0,60041,0,4,0,0,0,1,0,1.7,422,-2,0,9,2,0.0,0,0.2,1,0,0,0,0,0.3,45803,0,0,0,0,71,464,0,0,31,Brighton,Leicester,Swansea,Man City,Southampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.9
Shinji,Okazaki,FWD,LEI,5500000,1,58,3.9,7.09090909090909e-07,1.05454545454545e-05,0,461104,1,10,0,0,0,6,0,10.5,46536,0,0,58,0,0.7,0,4.0,7,0,2,0,2,5.8,620602,0,0,0,1,717,30349,0,0,219,Man Utd,Watford,Liverpool,Huddersfield,Chelsea,4.4,4.5,3.4,5.1,3.1,4.1,3.9,4.2,3.9,5.3,4.6,4.1,4.5,3.9,4.9,3.4,4.4,4.2,4.7,3.3,75.5
Martin,Olsson,DEF,SWA,5000000,1,53,3.3,6.6e-07,1.06e-05,0,20409,1,21,0,0,0,0,0,10.6,712,0,0,53,0,0.6,0,3.0,0,0,7,0,1,0.3,17661,0,0,0,0,1436,1034,0,0,246,Crystal Palace,Liverpool,Watford,Tottenham,Newcastle,4.7,3.0,4.2,3.9,2.9,3.4,3.9,2.7,3.7,3.6,4.5,2.9,3.5,2.3,3.4,2.9,2.8,3.7,3.0,3.6,41.3
Divock,Origi,FWD,LIV,7400000,0,1,1.0,1.35135135135135e-07,1.35135135135135e-07,0,21526,0,1,0,0,0,0,0,0.1,61,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.2,1108,0,0,0,0,9,4,0,0,3,Arsenal,Swansea,Leicester,Burnley,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Oriol Romeu,MID,SOU,4400000,2,37,2.2,5e-07,8.40909090909091e-06,0,213212,5,22,0,0,0,1,0,8.4,7453,-1,0,37,1,0.5,0,2.2,0,0,4,0,0,2.5,118590,0,0,0,0,1439,2523,0,0,251,Huddersfield,Tottenham,Man Utd,Crystal Palace,Watford,2.2,1.1,1.1,1.7,1.6,1.5,1.7,1.5,1.3,1.4,1.6,1.7,2.0,1.4,1.1,1.4,1.5,1.9,1.7,1.1,63.0
David,Ospina,GLK,ARS,4800000,0,0,0.0,0.0,0.0,0,7480,0,0,0,0,0,0,0,0.0,133,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,1351,0,0,0,0,0,48,0,0,0,Liverpool,Crystal Palace,West Brom,Chelsea,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicolas,Otamendi,DEF,MCI,6200000,1,87,5.1,8.2258064516129e-07,1.40322580645161e-05,0,823505,6,12,0,0,0,4,0,14.3,23413,7,-1,87,-7,0.8,0,5.2,11,0,7,0,0,26.7,1860410,1,0,0,4,1510,206203,1,0,390,Bournemouth,Newcastle,Crystal Palace,Watford,Liverpool,5.8,5.8,6.6,6.3,5.9,6.2,7.1,6.2,5.4,5.0,6.5,6.4,7.1,4.4,6.2,6.1,5.8,6.4,7.1,6.5,79.1
Mesut,Ozil,MID,ARS,9300000,11,71,4.7,5.05376344086022e-07,7.63440860215054e-06,0,178399,2,19,0,0,0,3,0,7.6,11802,-2,0,71,2,0.6,0,5.8,10,0,5,0,5,2.5,161062,0,0,0,2,1190,15612,0,0,315,Liverpool,Crystal Palace,West Brom,Chelsea,Bournemouth,5.2,3.4,3.8,5.5,4.4,6.2,4.8,7.0,2.9,4.1,3.3,5.2,3.7,6.0,5.9,4.2,6.6,2.4,6.1,3.6,151.0
Alex,Palmer,GLK,WBA,4000000,0,0,0.0,0.0,0.0,0,3068,0,0,0,0,0,0,0,0.0,247,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,9612,0,0,0,0,0,273,0,0,0,Stoke,Everton,Arsenal,West Ham,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kasey,Palmer,MID,HUD,5300000,0,4,0.222222222222222,4.1928721174004196e-08,7.54716981132075e-07,0,4371,2,2,0,0,0,0,0,0.8,58,-2,0,4,2,0.0,0,0.2,0,0,1,0,0,0.0,921,0,0,0,0,168,48,0,0,9,Southampton,Stoke,Burnley,Leicester,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.2
Costel,Pantilimon,GLK,WAT,4500000,0,0,0.0,0.0,0.0,0,4818,0,0,0,0,0,0,0,0.0,53,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,262,0,0,0,0,0,5,0,0,0,Brighton,Leicester,Swansea,Man City,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jack,Payne,MID,HUD,4500000,0,0,0.0,0.0,0.0,0,478,0,0,0,0,0,0,0,0.0,7,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,103,0,0,0,0,0,1,0,0,0,Southampton,Stoke,Burnley,Leicester,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Pedro,MID,CHE,7700000,3,51,2.8333333333333304,3.67965367965368e-07,6.62337662337662e-06,0,276284,0,5,0,0,0,3,0,6.6,3997,-3,0,51,3,0.3,0,2.5,2,0,5,0,2,1.3,179700,0,0,0,1,788,2527,0,0,162,Everton,Brighton,Stoke,Arsenal,Leicester,2.5,2.5,2.5,1.6,2.4,1.9,2.8,2.4,2.8,1.4,1.5,2.6,2.0,2.4,2.9,2.3,3.2,2.8,2.0,2.5,64.1
Matthew,Pennington,DEF,EVE,4000000,0,0,0.0,0.0,0.0,0,4349,0,0,0,0,0,0,0,0.0,94,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,1255,0,0,0,0,0,20,0,0,0,Chelsea,West Brom,Bournemouth,Man Utd,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andreas,Pereira,MID,MUN,4900000,0,0,0.0,0.0,0.0,0,3839,0,0,0,0,0,0,0,0.0,13,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,205,0,0,0,0,0,2,0,0,0,Leicester,Burnley,Southampton,Everton,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roberto,Pereyra,MID,WAT,5800000,2,24,1.33333333333333,2.2988505747126398e-07,4.13793103448276e-06,0,11358,1,11,0,0,0,1,0,4.1,250,-2,0,24,2,0.3,0,1.7,0,0,0,0,1,0.1,3582,0,0,0,0,500,162,0,0,87,Brighton,Leicester,Swansea,Man City,Southampton,0.7,0.7,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.9,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.7,30.6
Ayoze,Perez,FWD,NEW,5200000,2,36,2.1,4.0384615384615397e-07,6.923076923076919e-06,0,116900,1,15,0,0,0,1,0,6.9,2305,-3,0,36,3,0.2,0,1.2,2,0,3,0,1,0.7,81602,1,0,0,0,1115,1557,0,0,96,West Ham,Man City,Brighton,Stoke,Swansea,1.2,1.5,2.0,1.9,1.7,1.4,1.6,1.5,1.8,1.6,1.2,1.8,1.1,2.2,1.5,1.9,1.4,2.1,1.7,1.3,62.0
Lucas,Perez,FWD,ARS,7400000,0,0,0.0,0.0,0.0,0,8749,0,0,0,0,0,0,0,0.0,49,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,465,0,0,0,0,0,7,0,0,0,Liverpool,Crystal Palace,West Brom,Chelsea,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt,Phillips,MID,WBA,5500000,0,39,3.0,5.454545454545451e-07,7.09090909090909e-06,0,174173,0,12,0,0,0,1,0,7.1,2004,-5,0,39,5,0.2,0,1.2,0,0,4,0,3,0.4,70059,0,0,0,0,801,24,0,0,132,Stoke,Everton,Arsenal,West Ham,Brighton,0.0,3.7,3.3,2.1,2.9,2.5,1.5,2.9,2.0,3.6,2.4,2.8,2.6,2.9,3.5,1.5,2.4,2.5,2.7,2.0,47.0
Jordan,Pickford,GLK,EVE,4800000,2,65,3.6,7.5e-07,1.35416666666667e-05,0,312763,0,30,0,54,0,0,0,13.5,9767,-2,0,65,2,1.3,0,6.0,7,0,4,0,0,6.5,145276,0,0,1,1,1620,6296,0,0,344,Chelsea,West Brom,Bournemouth,Man Utd,Tottenham,4.5,3.5,3.0,4.2,3.1,4.9,3.7,2.4,5.4,4.3,3.2,5.1,3.3,3.5,4.2,3.0,4.2,2.9,4.3,3.7,43.5
Jeremy,Pied,DEF,SOU,4200000,0,2,0.111111111111111,2.64550264550265e-08,4.76190476190476e-07,0,4926,0,1,0,0,0,0,0,0.5,118,-3,0,2,3,0.1,0,0.3,0,0,0,0,0,0.1,1986,0,0,0,0,90,240,0,0,19,Huddersfield,Tottenham,Man Utd,Crystal Palace,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.7
Erik,Pieters,DEF,STK,4800000,2,29,1.6,3.3333333333333304e-07,6.04166666666667e-06,0,43816,1,37,0,0,0,0,0,6.0,3299,-2,0,29,2,0.3,0,1.3,0,0,2,0,0,0.4,14312,0,0,0,0,1590,84,0,0,224,West Brom,Huddersfield,Chelsea,Newcastle,Man Utd,0.0,0.0,0.0,1.1,0.8,1.4,1.2,0.9,1.5,0.8,1.1,0.9,0.9,0.8,1.3,1.2,1.3,0.9,2.3,0.9,43.0
Paul,Pogba,MID,MUN,7900000,0,56,3.11111111111111,3.93811533052039e-07,7.08860759493671e-06,0,2128809,1,6,0,0,0,3,0,7.1,10621,-1,0,56,1,0.3,0,2.2,4,0,4,0,7,12.0,1569440,0,0,0,2,682,151825,0,1,199,Leicester,Burnley,Southampton,Everton,Stoke,2.1,3.3,3.2,2.4,3.2,1.9,1.6,4.0,2.4,2.9,1.9,2.7,2.0,3.8,1.6,3.6,2.5,3.7,1.8,2.7,86.2
Nick,Pope,GLK,BUR,4800000,6,82,5.5,1.14583333333333e-06,1.7083333333333302e-05,0,70066,1,8,0,52,0,0,0,17.1,14674,3,-1,82,-3,1.0,0,4.8,12,0,8,0,0,6.4,381092,0,0,0,2,1314,31765,1,0,339,Tottenham,Man Utd,Huddersfield,Liverpool,Crystal Palace,8.0,4.9,5.9,7.3,6.6,7.3,6.0,6.3,6.0,7.5,6.5,6.4,7.7,6.6,7.4,6.5,6.6,8.1,5.1,6.9,37.3
Sebastian,Prodl,DEF,WAT,4300000,0,15,0.833333333333333,1.93798449612403e-07,3.4883720930232598e-06,0,26518,1,10,0,0,0,0,0,3.5,430,-2,0,15,2,0.1,0,0.5,0,0,2,0,0,0.2,9959,0,0,0,0,545,414,0,0,107,Brighton,Leicester,Swansea,Man City,Southampton,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.9,0.4,0.4,0.4,14.2
Davy,Propper,MID,BHA,5300000,3,48,2.7,5.09433962264151e-07,9.0566037735849e-06,0,11590,1,23,0,0,0,0,0,9.1,278,-2,0,48,2,0.4,0,2.3,1,0,6,0,2,0.1,7774,0,0,0,0,1620,407,0,0,247,Watford,Chelsea,Newcastle,Bournemouth,West Brom,2.0,1.6,2.1,2.8,1.9,2.2,1.9,2.9,1.8,3.0,2.9,2.1,1.4,2.4,3.1,1.7,2.3,1.7,2.3,1.4,51.6
Marc,Pugh,MID,BOU,4800000,1,19,1.05555555555556,2.19907407407407e-07,3.95833333333333e-06,0,5614,2,8,0,0,0,0,0,4.0,148,-2,0,19,2,0.2,0,1.0,0,0,4,0,0,0.1,2313,0,0,0,0,641,34,0,0,58,Man City,West Ham,Everton,Brighton,Arsenal,0.5,0.6,0.7,0.5,0.6,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.6,0.5,35.4
Jason,Puncheon,MID,CRY,4500000,0,11,0.6111111111111109,1.3580246913580198e-07,2.44444444444444e-06,0,60032,4,14,0,0,0,0,0,2.4,966,-5,0,11,5,0.0,0,0.0,0,0,0,0,0,0.4,12369,0,0,0,0,554,143,0,0,38,Swansea,Arsenal,Man City,Southampton,Burnley,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,24.3
Collin,Quaner,FWD,HUD,4600000,5,18,1.0,2.1739130434782601e-07,3.91304347826087e-06,0,316135,1,9,0,0,0,0,0,4.0,13053,1,-1,18,-1,0.4,0,1.8,0,0,1,0,2,5.4,368294,0,0,0,0,410,39391,1,0,70,Southampton,Stoke,Burnley,Leicester,West Ham,0.5,0.8,0.5,0.5,0.7,0.5,0.5,0.5,0.6,0.5,0.5,0.6,0.7,0.5,0.5,0.5,0.5,0.7,0.5,0.6,33.0
Domingos,Quina,MID,WHU,4500000,0,0,0.0,0.0,0.0,0,415,0,0,0,0,0,0,0,0.0,75,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,798,0,0,0,0,0,35,0,0,0,Newcastle,Bournemouth,West Brom,Tottenham,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron,Ramsdale,GLK,BOU,4000000,0,0,0.0,0.0,0.0,0,4836,0,0,0,0,0,0,0,0.0,246,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,15067,0,0,0,0,0,337,0,0,0,Man City,West Ham,Everton,Brighton,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron,Ramsey,MID,ARS,7000000,0,81,5.4,7.71428571428571e-07,1.15714285714286e-05,0,764330,0,13,0,0,0,3,0,11.4,76146,0,1,81,0,0.6,0,4.0,7,0,7,0,8,3.3,805378,0,0,0,1,1196,565,-1,0,311,Liverpool,Crystal Palace,West Brom,Chelsea,Bournemouth,0.0,0.0,0.0,6.7,5.4,7.4,5.8,8.1,3.6,5.1,4.1,6.3,4.6,7.2,7.2,5.2,7.9,3.1,7.3,4.5,122.8
Darren,Randolph,GLK,WHU,4500000,0,0,0.0,0.0,0.0,0,894,0,0,0,0,0,0,0,0.0,18,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,108,0,0,0,0,0,4,0,0,0,Newcastle,Bournemouth,West Brom,Tottenham,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angel,Rangel,DEF,SWA,3900000,0,1,0.0555555555555556,1.42450142450142e-08,2.56410256410256e-07,0,579202,0,0,0,0,0,0,0,0.3,15389,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,10.5,235893,0,0,0,0,2,5530,0,0,3,Crystal Palace,Liverpool,Watford,Tottenham,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
Marcus,Rashford,FWD,MUN,7600000,4,65,3.6,4.7368421052631595e-07,8.55263157894737e-06,0,697377,2,9,0,0,0,4,0,8.6,31056,1,0,65,-1,0.3,0,2.5,6,0,7,0,5,8.6,808890,0,0,0,0,1084,50298,0,0,238,Leicester,Burnley,Southampton,Everton,Stoke,3.1,4.0,4.3,2.9,5.1,2.4,2.4,4.9,3.2,3.4,3.1,4.0,2.6,4.1,2.9,4.7,3.3,4.4,2.9,4.0,100.9
Nathan,Redmond,MID,SOU,6000000,1,42,2.5,4.1666666666666704e-07,7.000000000000001e-06,0,352321,2,16,0,0,0,0,0,7.0,3490,-5,0,42,5,0.3,0,1.8,2,0,4,0,3,1.9,80675,0,0,0,0,1201,1145,0,0,176,Huddersfield,Tottenham,Man Utd,Crystal Palace,Watford,2.6,1.4,1.2,2.1,2.0,1.9,2.1,1.9,1.6,1.7,2.0,2.1,2.4,1.7,1.3,1.8,1.8,2.3,2.1,1.2,86.4
Winston,Reid,DEF,WHU,4800000,0,36,2.8,5.83333333333333e-07,7.499999999999999e-06,0,64153,5,21,0,0,0,0,0,7.5,658,-2,0,36,2,0.5,0,2.2,3,0,5,0,0,0.7,16559,0,0,0,0,1156,3008,0,0,217,Newcastle,Bournemouth,West Brom,Tottenham,Huddersfield,3.0,1.9,0.0,5.6,1.9,2.7,4.2,2.5,3.2,1.9,1.9,3.2,2.9,3.0,2.3,3.1,1.5,2.4,1.7,2.5,29.8
Declan,Rice,DEF,WHU,4400000,1,6,0.33333333333333304,7.575757575757571e-08,1.36363636363636e-06,0,1771,1,9,0,0,0,0,0,1.4,79,-1,0,6,1,0.1,0,0.3,0,0,0,0,0,0.0,2063,0,0,0,0,322,128,0,0,44,Newcastle,Bournemouth,West Brom,Tottenham,Huddersfield,0.2,0.2,0.0,0.4,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,6.8
,Richarlison,MID,WAT,6600000,2,85,4.7,7.12121212121212e-07,1.28787878787879e-05,0,746414,3,30,0,0,0,5,0,12.9,91942,6,0,85,-6,0.5,0,3.2,4,0,6,0,6,19.4,1698897,0,0,0,2,1541,70949,0,0,203,Brighton,Leicester,Swansea,Man City,Southampton,4.8,4.7,5.7,3.9,4.7,5.2,5.3,4.3,5.1,6.1,5.4,4.2,4.2,5.3,4.9,5.2,5.0,4.4,5.5,3.8,141.4
