FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Costel,Pantilimon,GLK,WAT,4200000,0,2,0.0208333333333333,4.960317460317461e-09,4.76190476190476e-07,0,15264,0,4,0,6,0,0,0,0.5,72,-3,0,2,3,0.0,0,0.0,0,0,0,0,0,0.4,2749,0,146,0,0,83,24,0,0,20,Swansea,Hull City,Liverpool,Leicester,Everton,0.0,0.0,0.0,0.0,0.0,0.0
Juan Carlos,Paredes,DEF,WAT,4000000,0,0,0.0,0.0,0.0,0,453541,0,0,0,0,0,0,0,0.0,1001,0,0,0,0,0.0,0,0.0,0,0,0,0,0,4.0,14423,0,88,0,0,0,18,0,0,0,Swansea,Hull City,Liverpool,Leicester,Everton,0.0,0.0,0.0,0.0,0.0,0.0
,Pau Lopez,GLK,TOT,5000000,0,0,0.0,0.0,0.0,0,579,0,0,0,0,0,0,0,0.0,38,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,565,0,0,0,0,0,20,0,0,0,Bournemouth,Crystal Palace,Arsenal,West Ham,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0
Dimitri,Payet,MID,WHU,9000000,0,81,4.5,5e-07,9e-06,0,975774,2,28,0,0,0,2,0,9.0,940,-5,0,81,5,0.0,0,0.0,10,0,4,0,8,6.3,248601,0,701,0,1,1513,11,0,0,347,Sunderland,Everton,Stoke,Tottenham,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0
,Pedro,MID,CHE,7000000,1,129,1.34375,1.91964285714286e-07,1.84285714285714e-05,0,644369,6,12,0,0,0,7,0,18.2,82607,-5,1,129,5,0.3,0,1.8,15,0,12,0,8,7.8,934464,0,399,0,4,1773,4998,-1,0,471,Man Utd,Southampton,Everton,Middlesbrough,West Brom,0.7,0.7,0.7,0.9,1.9,1.1
Matthew,Pennington,DEF,EVE,3900000,1,9,0.09375,2.40384615384615e-08,2.3076923076923098e-06,0,22686,0,6,0,0,0,1,0,2.3,1194,-1,0,9,1,0.6,0,2.3,0,0,0,0,0,1.0,44585,0,53,0,0,180,6480,0,0,37,Burnley,West Ham,Chelsea,Swansea,Watford,0.0,0.0,0.0,0.0,0.0,0.0
Andreas,Pereira,MID,MUN,4400000,0,0,0.0,0.0,0.0,0,2835,0,0,0,0,0,0,0,0.0,6,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,738,0,12,0,0,0,4,0,0,0,Chelsea,Burnley,Man City,Swansea,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0
Dion,Pereira,MID,WAT,4500000,0,0,0.0,0.0,0.0,0,17,0,0,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,54,0,0,0,0,0,21,0,0,0,Swansea,Hull City,Liverpool,Leicester,Everton,0.0,0.0,0.0,0.0,0.0,0.0
Roberto,Pereyra,MID,WAT,5800000,0,43,0.4479166666666671,7.722701149425289e-08,7.4137931034482805e-06,0,62232,2,17,0,0,0,2,0,7.4,80,-2,0,43,2,0.0,0,0.0,2,0,3,0,3,0.2,63347,0,0,0,0,1036,13,0,1,186,Swansea,Hull City,Liverpool,Leicester,Everton,0.0,0.0,0.0,0.0,0.0,0.2
Lucas,Perez,FWD,ARS,7800000,0,20,0.208333333333333,2.67094017094017e-08,2.56410256410256e-06,0,42218,0,2,0,0,0,1,0,2.6,87,-7,0,20,7,0.0,0,0.0,0,0,1,0,1,0.1,41746,0,0,0,0,272,15,0,0,83,Middlesbrough,Leicester,Tottenham,Man Utd,Southampton,0.0,0.1,0.1,0.2,0.2,0.1
Matt,Phillips,MID,WBA,5400000,1,113,4.3,7.96296296296296e-07,2.0925925925925898e-05,0,1031503,2,27,0,0,0,4,0,20.9,12715,-1,0,113,1,0.1,0,0.5,12,0,6,0,9,5.5,1213492,0,0,0,2,2091,6533,0,0,354,Liverpool,Leicester,Burnley,Chelsea,Man City,3.9,0.0,6.0,3.8,7.3,3.8
Michael,Phillips,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,460,0,0,0,0,0,0,0,0.0,15,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,638,0,0,0,0,0,19,0,0,0,Leicester,Liverpool,Tottenham,Burnley,Man City,0.0,0.0,0.0,0.0,0.0,0.0
Jordan,Pickford,GLK,SUN,4100000,3,80,3.6,8.78048780487805e-07,1.9512195121951198e-05,0,421098,0,37,0,108,0,0,0,19.5,2445,1,0,80,-1,1.3,0,5.3,6,0,3,0,0,10.2,491856,0,18,0,3,1980,12999,0,0,473,West Ham,Middlesbrough,Bournemouth,Hull City,Swansea,5.2,3.3,4.9,3.3,8.4,3.4
Jeremy,Pied,DEF,SOU,4700000,0,1,0.0104166666666667,2.21631205673759e-09,2.1276595744680897e-07,0,2756,0,0,0,0,0,0,0,0.2,8,-3,0,1,3,0.0,0,0.0,0,0,0,0,0,0.0,264,0,0,0,0,12,8,0,0,2,Man City,Chelsea,Hull City,Liverpool,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0
Steven,Pienaar,MID,SUN,4800000,0,15,0.15625,3.25520833333333e-08,3.125e-06,0,1063,4,13,0,0,0,0,0,3.1,3,-2,0,15,2,0.0,0,0.0,0,0,2,0,0,0.0,955,0,0,0,0,748,2,0,1,74,West Ham,Middlesbrough,Bournemouth,Hull City,Swansea,0.1,0.1,0.1,0.1,0.2,0.1
Erik,Pieters,DEF,STK,4700000,1,93,3.0,6.382978723404259e-07,1.97872340425532e-05,0,281684,5,43,0,0,0,0,0,19.8,7947,2,0,93,-2,0.2,0,1.0,9,0,9,0,2,8.7,458908,0,388,0,1,2790,18179,0,0,558,Hull City,Swansea,West Ham,Bournemouth,Arsenal,3.8,2.5,4.2,2.8,4.1,2.9
Alex,Pike,DEF,WHU,4000000,0,0,0.0,0.0,0.0,0,1314,0,0,0,0,0,0,0,0.0,15,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1772,0,0,0,0,0,3,0,0,0,Sunderland,Everton,Stoke,Tottenham,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0
Sebastien,Pocognoli,DEF,WBA,4000000,0,0,0.0,0.0,0.0,0,19047,0,0,0,0,0,0,0,0.0,42,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,1942,0,16,0,0,0,2,0,0,0,Liverpool,Leicester,Burnley,Chelsea,Man City,0.0,0.0,0.0,0.0,0.0,0.0
Paul,Pogba,MID,MUN,8200000,3,97,3.6,4.3902439024390204e-07,1.1829268292682902e-05,0,819361,7,21,0,0,0,4,0,11.8,3606,-3,0,97,3,0.1,0,1.0,11,0,11,0,3,7.6,617171,0,0,0,1,2385,3013,0,0,455,Chelsea,Burnley,Man City,Swansea,Arsenal,2.7,6.1,3.5,2.4,5.1,3.1
Nick,Pope,GLK,BUR,3900000,0,0,0.0,0.0,0.0,0,48793,0,0,0,0,0,0,0,0.0,896,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,2.3,47636,0,0,0,0,0,2784,0,0,0,Everton,Man Utd,Crystal Palace,West Brom,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0
Alex,Pritchard,MID,TOT,4500000,0,0,0.0,0.0,0.0,0,224,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,71,0,-4,0,0,0,0,0,0,0,Bournemouth,Crystal Palace,Arsenal,West Ham,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0
Sebastian,Prodl,DEF,WAT,4300000,0,60,2.2,5.11627906976744e-07,1.3953488372093e-05,0,85731,8,38,0,0,0,1,0,13.6,5019,-2,1,60,2,0.1,0,0.5,3,0,4,0,2,0.8,104471,0,181,0,1,2230,31,-1,0,355,Swansea,Hull City,Liverpool,Leicester,Everton,0.0,0.0,0.0,0.0,0.0,2.0
Marc,Pugh,MID,BOU,4600000,2,39,0.40625,8.831521739130439e-08,8.47826086956522e-06,0,7146,1,16,0,0,0,1,0,8.5,88,-4,0,39,4,0.5,0,2.5,3,0,3,0,2,0.1,5497,0,245,0,1,838,97,0,0,132,Tottenham,Middlesbrough,Sunderland,Stoke,Burnley,0.2,0.2,0.2,0.2,0.2,0.2
Jason,Puncheon,MID,CRY,5100000,3,70,2.4,4.7058823529411793e-07,1.37254901960784e-05,0,100239,8,40,0,0,0,0,0,13.7,384,-4,0,70,4,0.5,0,2.5,4,0,6,0,4,0.6,76182,0,381,0,0,2463,1394,0,0,395,Leicester,Liverpool,Tottenham,Burnley,Man City,2.5,2.9,2.6,1.3,2.6,1.8
Domingos,Quina,MID,WHU,4500000,0,0,0.0,0.0,0.0,0,171,0,0,0,0,0,0,0,0.0,6,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,253,0,0,0,0,0,11,0,0,0,Sunderland,Everton,Stoke,Tottenham,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0
Gaston,Ramirez,MID,MID,5200000,0,59,0.614583333333333,1.18189102564103e-07,1.1346153846153801e-05,0,107693,8,17,0,0,0,2,0,11.3,376,-3,0,59,3,0.2,0,0.8,6,0,6,0,3,0.5,76861,0,0,0,0,1453,46,0,0,240,Arsenal,Bournemouth,Sunderland,Man City,Chelsea,0.0,0.6,0.3,0.3,0.3,0.3
Aaron,Ramsey,MID,ARS,7600000,1,22,0.229166666666667,3.01535087719298e-08,2.89473684210526e-06,0,149833,3,16,0,0,0,0,0,2.9,99,-4,0,22,4,0.1,0,1.0,0,0,1,0,1,0.9,13998,0,558,0,0,688,44,0,0,94,Middlesbrough,Leicester,Tottenham,Man Utd,Southampton,0.1,0.1,0.1,0.2,0.2,0.1
Connor,Randall,DEF,LIV,3900000,0,0,0.0,0.0,0.0,0,60917,0,0,0,0,0,0,0,0.0,1297,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,1.8,91508,0,30,0,0,0,343,0,0,0,West Brom,Crystal Palace,Watford,Southampton,West Ham,0.0,0.0,0.0,0.0,0.0,0.0
Darren,Randolph,GLK,WHU,4400000,5,68,3.2,7.27272727272727e-07,1.54545454545455e-05,0,45272,1,37,0,62,0,0,0,15.5,1312,-1,0,68,1,0.5,0,2.3,5,0,4,0,0,1.8,86721,0,56,1,1,1890,1554,0,0,360,Sunderland,Everton,Stoke,Tottenham,Liverpool,2.6,3.5,3.2,3.9,4.5,2.3
Angel,Rangel,DEF,SWA,4200000,0,26,0.27083333333333304,6.4484126984127e-08,6.190476190476191e-06,0,15007,1,24,0,0,0,1,0,6.2,242,-3,0,26,3,0.0,0,0.0,1,0,1,0,0,0.2,6714,0,194,0,0,831,8,0,0,190,Watford,Stoke,Man Utd,Everton,Sunderland,0.0,0.0,0.0,0.0,0.0,0.1
Andrea,Ranocchia,DEF,HUL,4500000,7,37,0.3854166666666671,8.56481481481481e-08,8.22222222222222e-06,0,14185,1,17,0,0,0,2,0,8.2,617,0,0,37,0,1.1,0,4.8,6,0,1,0,1,0.9,53284,0,0,0,2,835,5336,0,0,180,Stoke,Watford,Southampton,Sunderland,Crystal Palace,0.2,0.2,0.2,0.2,0.2,0.2
Tokelo,Rantie,FWD,BOU,4500000,0,0,0.0,0.0,0.0,0,14363,0,0,0,0,0,0,0,0.0,32,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.3,2057,0,3,0,0,0,15,0,0,0,Tottenham,Middlesbrough,Sunderland,Stoke,Burnley,0.0,0.0,0.0,0.0,0.0,0.0
Marcus,Rashford,FWD,MUN,6500000,5,57,2.3,3.5384615384615397e-07,8.76923076923077e-06,0,551855,3,14,0,0,0,4,0,8.8,7220,-5,0,57,5,0.4,0,2.8,0,0,5,0,2,4.7,492114,0,237,0,0,1367,6831,0,0,233,Chelsea,Burnley,Man City,Swansea,Arsenal,1.6,3.6,2.3,1.7,3.3,1.8
Adam,Reach,MID,MID,4400000,0,0,0.0,0.0,0.0,0,2351,0,0,0,0,0,0,0,0.0,2,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,494,0,0,0,0,0,2,0,0,0,Arsenal,Bournemouth,Sunderland,Man City,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0
Nathan,Redmond,MID,SOU,5900000,3,105,3.6,6.10169491525424e-07,1.7796610169491502e-05,0,684616,2,33,0,0,0,6,0,17.8,14016,-1,0,105,1,0.7,0,4.3,12,0,10,0,1,6.3,652164,0,379,0,1,2374,7814,0,1,406,Man City,Chelsea,Hull City,Liverpool,Arsenal,3.0,2.2,4.8,4.9,6.6,4.0
Harrison,Reed,MID,SOU,4300000,1,3,0.03125,7.267441860465121e-09,6.976744186046509e-07,0,2974,0,1,0,0,0,0,0,0.7,22,-2,0,3,2,0.1,0,0.3,0,0,0,0,0,0.1,2023,0,1,0,0,64,21,0,0,16,Man City,Chelsea,Hull City,Liverpool,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0
Winston,Reid,DEF,WHU,5000000,0,85,3.3,6.6e-07,1.7e-05,0,278210,7,44,0,0,0,2,0,17.0,8813,0,0,85,0,0.0,0,0.0,16,0,6,0,3,2.5,276444,0,294,0,2,2227,111,0,1,535,Sunderland,Everton,Stoke,Tottenham,Liverpool,0.0,0.0,3.3,4.1,4.7,2.4
Jeff,Reine-Adelaide,MID,ARS,4500000,0,0,0.0,0.0,0.0,0,193,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,230,0,0,0,0,0,7,0,0,0,Middlesbrough,Leicester,Tottenham,Man Utd,Southampton,0.0,0.0,0.0,0.0,0.0,0.0
Loic,Remy,FWD,CRY,6200000,0,5,0.0520833333333333,8.4005376344086e-09,8.064516129032259e-07,0,25329,0,2,0,0,0,0,0,0.8,71,-3,0,5,3,0.0,0,0.0,0,0,1,0,0,0.2,18147,0,62,0,0,114,29,0,0,11,Leicester,Liverpool,Tottenham,Burnley,Man City,0.0,0.0,0.0,0.0,0.0,0.0
Jordan,Rhodes,FWD,MID,5400000,0,8,1.3,2.40740740740741e-07,1.48148148148148e-06,0,39104,0,2,0,0,0,0,0,1.5,32,-6,0,8,6,0.0,0,0.0,0,0,0,0,0,0.2,3438,0,0,0,0,211,9,0,0,21,Arsenal,Bournemouth,Sunderland,Man City,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0
Declan,Rice,MID,WHU,4500000,0,0,0.0,0.0,0.0,0,349,0,0,0,0,0,0,0,0.0,21,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,681,0,0,0,0,0,41,0,0,0,Sunderland,Everton,Stoke,Tottenham,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0
Connor,Roberts,DEF,SWA,4000000,0,0,0.0,0.0,0.0,0,55,0,0,0,0,0,0,0,0.0,20,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,179,0,0,0,0,0,36,0,0,0,Watford,Stoke,Man Utd,Everton,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0
Andrew,Robertson,DEF,HUL,4400000,1,61,2.3,5.22727272727273e-07,1.3863636363636402e-05,0,87206,3,50,0,0,0,1,0,13.9,1778,-1,0,61,1,0.9,0,3.8,4,0,3,0,2,2.2,128731,0,0,0,0,2313,2991,0,0,408,Stoke,Watford,Southampton,Sunderland,Crystal Palace,1.7,2.3,1.8,2.3,2.0,2.6
Paul,Robinson,GLK,BUR,4000000,0,5,0.0520833333333333,1.30208333333333e-08,1.25e-06,0,63234,0,7,0,10,0,0,0,1.3,1185,0,0,5,0,0.0,0,0.0,0,0,0,0,0,2.4,44715,0,0,0,0,270,226,0,0,45,Everton,Man Utd,Crystal Palace,West Brom,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0
Joel,Robles,GLK,EVE,4700000,1,77,4.5,9.57446808510638e-07,1.63829787234043e-05,0,26622,2,16,0,43,0,0,0,16.4,1448,-3,0,77,3,0.5,0,2.3,5,0,9,0,1,1.4,74463,0,110,0,1,1467,5251,0,0,349,Burnley,West Ham,Chelsea,Swansea,Watford,6.3,5.1,6.1,4.5,6.0,5.0
Hal,Robson-Kanu,FWD,WBA,5000000,1,45,1.7,3.4e-07,9e-06,0,37571,2,11,0,0,0,2,0,9.0,1508,0,0,45,0,0.5,0,2.5,3,0,1,0,2,0.4,48988,0,0,0,0,611,1364,0,0,122,Liverpool,Leicester,Burnley,Chelsea,Man City,1.7,0.0,1.8,0.8,2.2,1.2
Jay,Rodriguez,MID,SOU,6000000,0,55,0.572916666666667,9.548611111111109e-08,9.16666666666667e-06,0,63203,0,12,0,0,0,4,0,9.2,625,-5,0,55,5,0.2,0,1.3,5,0,3,0,1,0.3,53790,0,56,0,1,745,54,0,0,121,Man City,Chelsea,Hull City,Liverpool,Arsenal,0.3,0.3,0.3,0.6,0.6,0.3
Jack,Rodwell,MID,SUN,4300000,2,35,1.9,4.4186046511627905e-07,8.139534883720931e-06,0,86695,4,27,0,0,0,0,0,8.1,237,-2,0,35,2,0.5,0,2.3,1,0,2,0,1,0.7,69289,0,112,0,0,1395,588,0,0,180,West Ham,Middlesbrough,Bournemouth,Hull City,Swansea,1.1,1.1,1.4,1.2,2.5,1.0
Marcos,Rojo,DEF,MUN,5200000,7,72,3.6,6.92307692307692e-07,1.38461538461538e-05,0,53573,4,13,0,0,0,1,0,13.8,2251,-3,0,72,3,0.7,0,3.8,7,0,7,0,0,1.5,82646,0,192,0,0,1573,6890,0,0,371,Chelsea,Burnley,Man City,Swansea,Arsenal,4.0,6.9,4.0,4.4,7.7,4.3
Sergio,Romero,GLK,MUN,4700000,7,7,0.0729166666666667,1.5514184397163103e-08,1.48936170212766e-06,0,3887,0,0,0,4,0,0,0,1.5,82,-3,0,7,3,0.4,0,1.8,0,0,1,0,0,0.1,1591,0,40,0,0,90,570,0,0,29,Chelsea,Burnley,Man City,Swansea,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0
Salomon,Rondon,FWD,WBA,6400000,2,101,3.2,5e-07,1.578125e-05,0,841040,2,35,0,0,0,7,0,15.8,13219,-1,0,101,1,0.2,0,1.3,8,0,6,0,3,4.8,908375,0,354,0,1,2435,1791,0,0,252,Liverpool,Leicester,Burnley,Chelsea,Man City,4.2,0.0,4.4,2.4,5.9,3.2
Wayne,Rooney,FWD,MUN,8600000,0,51,0.53125,6.17732558139535e-08,5.93023255813954e-06,0,279851,6,11,0,0,0,2,0,5.9,672,-4,0,51,4,0.0,0,0.0,6,0,3,0,5,2.2,144210,0,509,0,0,1014,44,0,0,205,Chelsea,Burnley,Man City,Swansea,Arsenal,0.0,0.0,0.0,0.3,0.6,0.3
Danny,Rose,DEF,TOT,5900000,0,84,4.7,7.96610169491525e-07,1.42372881355932e-05,0,543407,8,11,0,0,0,2,0,14.2,4035,-1,0,84,1,0.0,0,0.0,6,0,8,0,3,4.4,388445,0,346,0,2,1530,504,0,0,357,Bournemouth,Crystal Palace,Arsenal,West Ham,Man Utd,0.0,0.0,0.0,0.0,0.0,4.5
Jack,Rose,GLK,WBA,4000000,0,0,0.0,0.0,0.0,0,5247,0,0,0,0,0,0,0,0.0,97,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,9202,0,0,0,0,0,35,0,0,0,Liverpool,Leicester,Burnley,Chelsea,Man City,0.0,0.0,0.0,0.0,0.0,0.0
Wayne,Routledge,MID,SWA,4600000,1,74,2.7,5.8695652173913e-07,1.60869565217391e-05,0,53258,1,42,0,0,0,3,0,16.1,975,-4,0,74,4,0.5,0,2.5,2,0,5,0,2,0.4,47823,0,269,0,0,1917,925,0,0,228,Watford,Stoke,Man Utd,Everton,Sunderland,2.2,2.6,2.0,2.6,2.5,2.4
Charlie,Rowan,DEF,WAT,4000000,0,0,0.0,0.0,0.0,0,389,0,0,0,0,0,0,0,0.0,18,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,812,0,0,0,0,0,17,0,0,0,Swansea,Hull City,Liverpool,Leicester,Everton,0.0,0.0,0.0,0.0,0.0,0.0
Bacary,Sagna,DEF,MCI,5300000,0,54,0.5625,1.06132075471698e-07,1.0188679245283e-05,0,237104,2,14,0,0,0,0,0,10.2,1153,-2,0,54,2,0.1,0,0.3,3,0,6,0,1,1.7,35360,0,386,0,1,1318,38,0,0,311,Southampton,Man Utd,Middlesbrough,Crystal Palace,Leicester,0.0,0.3,0.3,0.3,0.6,0.3
Diafra,Sakho,FWD,WHU,5700000,0,11,0.11458333333333301,2.01023391812866e-08,1.9298245614035097e-06,0,8067,0,4,0,0,0,1,0,1.9,172,-3,0,11,3,0.1,0,0.3,2,0,0,0,0,0.1,4692,0,286,0,0,152,167,0,0,30,Sunderland,Everton,Stoke,Tottenham,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1
Mamadou,Sakho,DEF,CRY,4800000,6,33,0.34375,7.16145833333333e-08,6.875e-06,0,13033,0,4,0,0,0,0,0,6.9,1648,-2,0,33,2,0.9,0,4.5,6,0,4,0,0,2.1,92669,0,273,0,1,540,18225,0,0,134,Leicester,Liverpool,Tottenham,Burnley,Man City,0.2,0.4,0.2,0.2,0.2,0.2
Bakary,Sako,MID,CRY,5300000,0,6,0.0625,1.17924528301887e-08,1.13207547169811e-06,0,1278,0,5,0,0,0,0,0,1.1,47,-2,0,6,2,0.1,0,0.5,0,0,0,0,0,0.0,838,0,220,0,0,112,85,0,0,26,Leicester,Liverpool,Tottenham,Burnley,Man City,0.0,0.0,0.0,0.0,0.0,0.0
Alexis,Sanchez,MID,ARS,11600000,2,203,6.8,5.862068965517239e-07,1.75e-05,0,1573760,5,36,0,0,0,18,0,17.5,87414,6,1,203,-6,0.3,1,4.0,23,0,9,0,10,25.2,2151431,0,690,0,7,2535,9289,-1,0,654,Middlesbrough,Leicester,Tottenham,Man Utd,Southampton,8.0,10.2,5.4,15.4,17.2,9.7
Leroy,Sane,MID,MCI,7600000,3,70,0.729166666666667,9.59429824561403e-08,9.21052631578947e-06,0,141313,2,12,0,0,0,4,0,9.2,27373,-4,0,70,4,0.5,0,3.5,5,0,5,0,3,5.2,340233,0,0,0,0,1251,11073,0,0,212,Southampton,Man Utd,Middlesbrough,Crystal Palace,Leicester,0.4,0.4,0.4,0.4,0.8,0.4
Yaya,Sanogo,FWD,ARS,4600000,0,0,0.0,0.0,0.0,0,9312,0,0,0,0,0,0,0,0.0,26,-4,0,0,4,0.0,0,0.0,0,0,0,0,0,0.1,3609,0,0,0,0,0,29,0,0,0,Middlesbrough,Leicester,Tottenham,Man Utd,Southampton,0.0,0.0,0.0,0.0,0.0,0.0
Jeffrey,Schlupp,DEF,CRY,4700000,6,26,0.27083333333333304,5.76241134751773e-08,5.5319148936170195e-06,0,19343,0,6,0,0,0,0,0,5.5,162,-3,0,26,3,0.9,0,4.0,1,0,2,0,0,0.3,8998,0,236,0,0,621,959,0,0,119,Leicester,Liverpool,Tottenham,Burnley,Man City,0.1,0.2,0.1,0.1,0.1,0.1
Kasper,Schmeichel,GLK,LEI,4900000,1,79,3.4,6.93877551020408e-07,1.61224489795918e-05,0,398622,1,35,0,83,0,0,0,16.1,1810,-1,0,79,1,0.8,0,4.0,5,0,6,0,0,5.7,106344,0,475,0,1,2036,3802,0,0,437,Crystal Palace,Arsenal,West Brom,Watford,Man City,3.4,3.3,3.1,4.2,7.2,4.7
Morgan,Schneiderlin,MID,EVE,4600000,2,28,0.29166666666666696,6.34057971014493e-08,6.08695652173913e-06,0,41927,1,10,0,0,0,1,0,6.1,1051,-4,0,28,4,0.2,0,0.8,1,0,3,0,0,0.6,48495,0,317,0,1,713,664,0,0,157,Burnley,West Ham,Chelsea,Swansea,Watford,0.1,0.1,0.1,0.1,0.1,0.1
Bastian,Schweinsteiger,MID,MUN,5100000,0,0,0.0,0.0,0.0,0,7162,0,0,0,0,0,0,0,0.0,37,-4,0,0,4,0.0,0,0.0,0,0,0,0,0,0.1,1706,0,200,0,0,0,3,0,0,0,Chelsea,Burnley,Man City,Swansea,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0
Xherdan,Shaqiri,MID,STK,6000000,5,56,0.583333333333333,9.722222222222221e-08,9.33333333333333e-06,0,473965,1,12,0,0,0,3,0,9.3,384,-5,0,56,5,0.2,0,1.3,5,0,6,0,1,2.9,242216,0,302,0,1,1162,3955,0,0,182,Hull City,Swansea,West Ham,Bournemouth,Arsenal,0.3,0.3,0.3,0.3,0.3,0.3
Luke,Shaw,DEF,MUN,5200000,10,44,0.4583333333333329,8.814102564102561e-08,8.46153846153846e-06,0,854149,1,6,0,0,0,0,0,8.5,716,-3,0,44,3,0.7,0,3.5,4,0,4,0,3,6.7,374946,0,92,0,2,680,4970,0,0,199,Chelsea,Burnley,Man City,Swansea,Arsenal,0.2,0.4,0.2,0.2,0.4,0.2
Ryan,Shawcross,DEF,STK,4900000,1,80,2.8,5.714285714285711e-07,1.63265306122449e-05,0,105996,6,44,0,0,0,1,0,16.3,1025,-1,0,80,1,0.2,0,1.0,6,0,7,0,2,1.8,90142,1,176,0,2,2610,1874,0,0,452,Hull City,Swansea,West Ham,Bournemouth,Arsenal,3.5,2.3,3.8,2.5,3.7,2.6
,Sheyi Ojo,MID,LIV,4700000,0,0,0.0,0.0,0.0,0,956,0,0,0,0,0,0,0,0.0,6,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.0,259,0,81,0,0,0,3,0,0,0,West Brom,Crystal Palace,Watford,Southampton,West Ham,0.0,0.0,0.0,0.0,0.0,0.0
Gylfi,Sigurdsson,MID,SWA,7600000,2,152,4.8,6.31578947368421e-07,2e-05,0,926677,2,67,0,0,0,8,0,20.0,115530,1,1,152,-1,0.3,0,2.3,15,0,4,0,11,14.2,1217821,0,586,0,3,2787,8355,-1,0,563,Watford,Stoke,Man Utd,Everton,Sunderland,5.3,5.9,4.9,6.0,5.7,5.7
David,Silva,MID,MCI,8600000,3,102,3.5,4.0697674418604703e-07,1.18604651162791e-05,0,245911,5,31,0,0,0,2,0,11.9,4196,-4,0,102,4,0.4,0,3.8,10,0,8,0,8,2.4,112970,0,351,0,1,2372,1359,0,0,511,Southampton,Man Utd,Middlesbrough,Crystal Palace,Leicester,2.6,3.0,3.3,3.1,7.8,3.5
Danny,Simpson,DEF,LEI,4900000,0,72,2.6,5.306122448979589e-07,1.4693877551020401e-05,0,90812,8,38,0,0,0,0,0,14.7,4408,-1,0,72,1,1.1,0,5.5,4,0,7,0,3,2.2,79713,0,390,0,1,2358,5341,0,0,427,Crystal Palace,Arsenal,West Brom,Watford,Man City,2.2,2.2,2.0,2.9,4.8,3.3
Joshua,Sims,MID,SOU,4200000,1,11,0.11458333333333301,2.7281746031746e-08,2.61904761904762e-06,0,24123,0,1,0,0,0,0,0,2.6,617,-3,0,11,3,0.1,0,0.3,0,0,1,0,1,0.3,34465,0,0,0,0,178,282,0,0,44,Man City,Chelsea,Hull City,Liverpool,Arsenal,0.1,0.1,0.1,0.2,0.2,0.1
