FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Yannick,Bolasie,MID,EVE,6400000,2,6,0.272727272727273,4.26136363636364e-08,9.375e-07,0,5374,0,2,0,0,0,0,0,0.9,864,-1,0,6,1,0.2,0,1.2,0,0,1,0,0,0.1,4080,0,0,0,0,140,2127,0,0,14,Tottenham,West Brom,Leicester,Arsenal,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.0
Gaetan,Bong,DEF,BHA,4400000,0,33,1.5,3.40909090909091e-07,7.499999999999999e-06,0,9179,1,13,0,0,0,0,0,7.5,1071,-1,0,33,1,0.7,0,3.0,3,0,4,0,0,0.2,10132,0,0,0,1,900,698,0,0,194,West Brom,Chelsea,Southampton,West Ham,Stoke,0.8,1.3,0.8,1.5,0.8,1.0,1.3,0.8,0.8,1.0,1.4,1.7,1.1,0.8,1.1,0.8,18.8
Wilfried,Bony,FWD,SWA,5700000,0,29,1.3181818181818201,2.31259968102073e-07,5.08771929824561e-06,0,81295,2,8,0,0,0,2,0,5.1,1457,-3,0,29,3,0.0,0,0.2,3,0,2,0,1,0.2,85109,0,0,0,0,650,1576,0,0,94,Newcastle,Liverpool,Arsenal,Leicester,Burnley,0.8,0.7,0.8,0.8,0.7,0.7,0.9,0.7,0.8,0.7,0.7,0.9,0.7,0.7,0.8,1.1,37.3
Artur,Boruc,GLK,BOU,4200000,0,0,0.0,0.0,0.0,0,147400,0,0,0,0,0,0,0,0.0,2251,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,1.3,5629,0,0,0,0,0,303,0,0,0,Arsenal,West Ham,Chelsea,Stoke,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sofiane,Boufal,MID,SOU,5700000,2,43,1.95454545454545,3.4290271132376396e-07,7.54385964912281e-06,0,18466,1,22,0,0,0,2,0,7.5,1286,-3,0,43,3,0.5,0,2.6,2,0,1,0,1,0.2,15478,0,0,0,0,966,1632,0,0,181,Watford,Tottenham,Brighton,West Brom,Liverpool,1.2,1.1,1.4,1.3,1.1,1.2,1.4,1.4,1.6,1.2,1.0,1.2,1.1,1.6,1.4,1.0,84.8
,Brad Smith,DEF,BOU,3900000,0,0,0.0,0.0,0.0,0,171698,0,0,0,0,0,0,0,0.0,4969,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,2.5,62468,0,0,0,0,0,5083,0,0,0,Arsenal,West Ham,Chelsea,Stoke,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robbie,Brady,MID,BUR,5400000,0,56,2.54545454545455,4.7138047138047104e-07,1.03703703703704e-05,0,208462,3,12,0,0,0,1,0,10.4,2216,-1,0,56,1,0.0,0,0.0,7,0,6,0,4,0.5,198808,0,0,0,1,1277,43,0,0,216,Crystal Palace,Man Utd,Newcastle,Man City,Swansea,0.0,0.0,0.0,0.0,0.0,2.1,2.7,1.8,1.9,1.9,1.9,2.1,1.8,2.2,1.4,2.4,97.3
Claudio,Bravo,GLK,MCI,4600000,0,1,0.0454545454545455,9.88142292490119e-09,2.1739130434782601e-07,0,37837,0,0,0,0,0,0,0,0.2,536,-4,0,1,4,0.0,0,0.0,0,0,0,0,0,0.4,7850,0,0,0,0,44,187,0,0,4,Liverpool,Newcastle,West Brom,Burnley,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
Miguel,Britos,DEF,WAT,4300000,0,20,0.9090909090909091,2.11416490486258e-07,4.65116279069767e-06,0,141874,3,12,0,0,0,1,0,4.7,1965,-2,0,20,2,0.0,0,0.0,0,0,2,0,0,0.6,115096,0,0,0,0,704,18,0,1,129,Southampton,Leicester,Stoke,Chelsea,West Ham,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,24.4
Leon,Britton,MID,SWA,4400000,0,9,0.409090909090909,9.29752066115703e-08,2.04545454545455e-06,0,8301,1,1,0,0,0,0,0,2.0,217,-1,0,9,1,0.0,0,0.0,0,0,3,0,0,0.1,3954,0,0,0,0,269,27,0,0,25,Newcastle,Liverpool,Arsenal,Leicester,Burnley,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.6
Isaiah,Brown,MID,BHA,5200000,1,16,0.7272727272727271,1.3986013986014e-07,3.07692307692308e-06,0,3704,0,8,0,0,0,0,0,3.1,56,-3,0,16,3,0.1,0,0.4,0,0,0,0,0,0.0,600,0,0,0,0,302,17,0,0,60,West Brom,Chelsea,Southampton,West Ham,Stoke,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,14.5
,Bruno,DEF,BHA,4500000,1,64,3.4,7.555555555555559e-07,1.4222222222222198e-05,0,52313,3,17,0,0,0,0,0,14.2,9602,0,0,64,0,0.9,0,4.0,5,0,8,0,0,1.5,115641,0,0,0,0,1545,14937,0,0,319,West Brom,Chelsea,Southampton,West Ham,Stoke,3.0,4.4,3.2,4.8,3.1,3.6,4.3,2.1,2.6,3.5,4.5,3.9,3.9,3.1,3.9,2.6,38.4
Chris,Brunt,MID,WBA,5100000,0,32,1.45454545454545,2.8520499108734396e-07,6.27450980392157e-06,0,132218,2,5,0,0,0,0,0,6.3,808,-4,0,32,4,0.5,0,2.4,4,0,5,0,2,0.5,119603,0,0,0,0,690,189,0,0,164,Brighton,Everton,Man City,Southampton,Chelsea,1.0,0.8,0.7,0.9,0.7,1.3,0.7,0.9,0.7,0.9,1.1,0.7,0.7,0.8,0.7,0.7,54.9
Harry,Bunn,MID,HUD,4500000,0,0,0.0,0.0,0.0,0,604,0,0,0,0,0,0,0,0.0,8,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,88,0,0,0,0,0,4,0,0,0,West Ham,Stoke,Liverpool,Man Utd,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oliver,Burke,MID,WBA,5000000,1,12,0.545454545454545,1.0909090909090901e-07,2.4e-06,0,3414,0,6,0,0,0,0,0,2.4,61,-5,0,12,5,0.2,0,0.8,0,0,0,0,1,0.0,3617,0,0,0,0,159,30,0,0,35,Brighton,Everton,Man City,Southampton,Chelsea,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,12.0
Matt,Butcher,MID,BOU,4500000,0,0,0.0,0.0,0.0,0,27,0,0,0,0,0,0,0,0.0,27,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,46,0,0,0,0,0,46,0,0,0,Arsenal,West Ham,Chelsea,Stoke,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jack,Butland,GLK,STK,5000000,3,52,2.7,5.4e-07,1.04e-05,0,138058,0,40,0,67,0,0,0,10.4,3020,0,0,52,0,0.6,0,3.0,3,0,2,0,0,2.2,94661,0,0,0,1,1710,540,0,0,333,Man Utd,Huddersfield,Watford,Bournemouth,Brighton,1.8,3.1,3.0,2.0,3.4,1.8,2.5,2.2,2.2,1.8,2.6,2.6,2.8,2.0,3.8,2.1,47.5
Sam,Byram,DEF,WHU,4200000,0,0,0.0,0.0,0.0,0,8928,0,0,0,0,0,0,0,0.0,225,-3,1,0,3,0.0,0,0.0,0,0,0,0,0,0.1,1703,0,0,0,0,0,155,-1,0,0,Huddersfield,Bournemouth,Crystal Palace,Brighton,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Willy,Caballero,GLK,CHE,4800000,0,0,0.0,0.0,0.0,0,4237,0,0,0,0,0,0,0,0.0,93,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,759,0,0,0,0,0,34,0,0,0,Leicester,Brighton,Bournemouth,Watford,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yohan,Cabaye,MID,CRY,5400000,1,46,2.4,4.44444444444444e-07,8.518518518518519e-06,0,30548,4,21,0,0,0,0,0,8.5,771,-1,0,46,1,0.4,0,2.0,3,0,4,0,3,0.3,17390,0,0,0,0,1423,754,0,0,267,Burnley,Arsenal,West Ham,Newcastle,Everton,2.0,1.2,1.5,2.1,1.9,1.7,1.6,1.3,1.6,1.6,1.8,2.1,1.6,2.0,1.6,2.3,105.0
Gary,Cahill,DEF,CHE,6200000,1,52,3.3,5.32258064516129e-07,8.38709677419355e-06,0,566613,0,12,0,0,0,0,0,8.4,6132,-3,0,52,3,0.6,0,4.0,2,0,7,0,0,3.1,79048,0,0,0,0,1224,5240,0,1,280,Leicester,Brighton,Bournemouth,Watford,West Brom,3.2,3.3,3.4,3.8,4.1,2.5,2.7,4.7,3.2,3.6,4.5,3.2,4.2,2.8,3.6,3.0,39.1
Dominic,Calvert-Lewin,FWD,EVE,5500000,1,67,3.0,5.454545454545451e-07,1.2181818181818199e-05,0,601454,3,20,0,0,0,3,0,12.2,138840,5,0,67,-5,0.4,0,2.2,3,0,6,0,6,11.3,1156628,0,0,0,1,1520,43807,0,0,190,Tottenham,West Brom,Leicester,Arsenal,Crystal Palace,2.2,3.6,3.4,1.8,3.4,2.9,2.3,3.5,3.2,2.7,2.8,2.6,3.2,2.2,3.3,2.3,99.6
Geoff,Cameron,DEF,STK,4300000,2,22,1.0,2.3255813953488398e-07,5.11627906976744e-06,0,37531,1,24,0,0,0,0,0,5.1,1010,-2,0,22,2,0.3,0,1.2,0,0,1,0,0,0.3,27313,0,0,0,0,1118,866,0,0,160,Man Utd,Huddersfield,Watford,Bournemouth,Brighton,0.5,0.7,0.6,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,1.2,0.5,29.1
Emre,Can,MID,LIV,4800000,2,52,3.1,6.45833333333333e-07,1.0833333333333301e-05,0,483587,6,22,0,0,0,1,0,10.8,11741,-2,0,52,2,0.6,0,2.8,4,0,5,0,4,3.9,310600,0,0,0,0,1355,5585,0,0,305,Man City,Swansea,Huddersfield,Tottenham,Southampton,1.9,3.0,2.4,2.6,2.5,3.4,3.2,1.6,2.6,2.2,2.8,3.4,2.5,3.0,2.0,3.2,75.5
Etienne,Capoue,MID,WAT,4900000,2,20,0.9090909090909091,1.85528756957328e-07,4.08163265306122e-06,0,291631,1,10,0,0,0,1,0,4.1,2025,-6,0,20,6,0.2,0,1.0,0,0,0,0,1,1.3,39143,0,0,0,0,367,210,0,0,89,Southampton,Leicester,Stoke,Chelsea,West Ham,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,24.0
Michael,Carrick,MID,MUN,4200000,0,0,0.0,0.0,0.0,0,102803,0,0,0,0,0,0,0,0.0,2360,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.9,73629,0,0,0,0,0,592,0,0,0,Stoke,Burnley,Tottenham,Huddersfield,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andre,Carrillo,MID,WAT,5500000,5,53,2.6,4.72727272727273e-07,9.63636363636364e-06,0,5505,1,27,0,0,0,1,0,9.6,1421,0,0,53,0,0.8,0,4.4,4,0,3,0,3,0.1,10854,0,0,0,0,1242,5011,0,0,230,Southampton,Leicester,Stoke,Chelsea,West Ham,2.0,1.9,2.0,1.8,2.0,2.6,2.4,1.6,1.5,2.3,2.0,2.0,2.0,1.6,2.2,1.4,71.8
Andy,Carroll,FWD,WHU,5800000,12,25,2.1,3.62068965517241e-07,4.31034482758621e-06,0,63865,5,12,0,0,0,2,0,4.3,13556,-2,0,25,2,0.6,0,3.4,3,0,3,0,1,0.9,100917,0,0,0,1,695,45587,0,1,71,Huddersfield,Bournemouth,Crystal Palace,Brighton,Watford,0.0,2.1,2.1,1.2,1.9,1.0,1.4,1.7,1.8,2.0,1.0,2.4,1.0,1.6,1.4,2.0,49.8
Tom,Carroll,MID,SWA,4300000,2,54,2.6,6.046511627906979e-07,1.2558139534883699e-05,0,486481,3,27,0,0,0,0,0,12.6,30373,-2,0,54,2,0.7,0,3.2,3,0,6,0,3,5.0,454258,0,0,0,0,1690,43240,0,0,276,Newcastle,Liverpool,Arsenal,Leicester,Burnley,2.2,1.7,2.3,1.8,2.1,1.7,2.4,2.0,2.1,1.3,2.0,2.7,1.3,1.9,2.2,2.1,86.3
Cameron,Carter-Vickers,DEF,TOT,4500000,0,0,0.0,0.0,0.0,0,689,0,0,0,0,0,0,0,0.0,7,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,370,0,0,0,0,0,3,0,0,0,Everton,Southampton,Man Utd,Liverpool,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Craig,Cathcart,DEF,WAT,4400000,0,1,0.0454545454545455,1.03305785123967e-08,2.2727272727272702e-07,0,1050,0,0,0,0,0,0,0,0.2,19,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.0,251,0,0,0,0,19,15,0,0,4,Southampton,Leicester,Stoke,Chelsea,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
Santiago,Cazorla,MID,ARS,6900000,0,0,0.0,0.0,0.0,0,2094,0,0,0,0,0,0,0,0.0,79,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,737,0,0,0,0,0,44,0,0,0,Bournemouth,Crystal Palace,Swansea,Everton,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petr,Cech,GLK,ARS,5400000,2,82,3.7,6.85185185185185e-07,1.51851851851852e-05,0,205132,1,28,0,50,0,0,0,15.2,8902,-1,0,82,1,0.5,0,2.6,4,0,9,0,0,4.9,114363,0,0,0,0,1980,7449,0,0,406,Bournemouth,Crystal Palace,Swansea,Everton,Tottenham,2.7,5.5,2.9,4.0,2.9,3.9,3.5,5.0,2.5,4.8,4.7,3.1,5.4,2.5,4.7,2.8,41.0
,Cedric,DEF,SOU,4700000,0,40,2.5,5.31914893617021e-07,8.510638297872341e-06,0,688283,0,20,0,0,0,0,0,8.5,10881,-3,0,40,3,0.0,0,0.2,0,0,4,0,0,2.5,233293,0,0,0,0,1354,138,0,0,231,Watford,Tottenham,Brighton,West Brom,Liverpool,0.0,2.2,3.0,2.1,2.3,2.2,2.5,2.1,1.9,2.4,1.7,2.6,1.7,2.1,1.5,1.8,57.5
Nacer,Chadli,MID,WBA,5600000,0,13,0.590909090909091,1.0551948051948099e-07,2.32142857142857e-06,0,39018,1,2,0,0,0,1,0,2.3,192,-4,0,13,4,0.0,0,0.2,3,0,1,0,0,0.2,9603,0,0,0,1,174,18,0,0,30,Brighton,Everton,Man City,Southampton,Chelsea,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,10.1
Nathaniel,Chalobah,MID,WAT,4300000,0,12,0.545454545454545,1.26849894291755e-07,2.7906976744186e-06,0,196979,1,7,0,0,0,0,0,2.8,2751,-2,0,12,2,0.0,0,0.0,0,0,3,0,0,0.7,125856,0,0,0,0,429,100,0,0,37,Southampton,Leicester,Stoke,Chelsea,West Ham,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,19.6
,Chamberlain,MID,LIV,5600000,2,52,2.3636363636363598,4.22077922077922e-07,9.28571428571429e-06,0,236032,1,17,0,0,0,2,0,9.3,6874,-4,0,52,4,0.6,0,3.6,2,0,3,0,2,1.7,132900,0,0,0,0,1060,9628,0,0,253,Man City,Swansea,Huddersfield,Tottenham,Southampton,1.2,2.0,1.5,1.7,1.6,2.2,2.1,1.2,1.7,1.4,1.8,2.3,1.6,2.0,1.2,2.1,103.8
Calum,Chambers,DEF,ARS,4700000,1,3,0.136363636363636,2.9013539651837496e-08,6.382978723404259e-07,0,20650,1,5,0,0,0,0,0,0.6,835,-3,0,3,3,0.1,0,0.6,0,0,0,0,0,0.2,6986,0,0,0,0,267,2940,0,0,40,Bournemouth,Crystal Palace,Swansea,Everton,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,10.2
,Chicharito,FWD,WHU,6700000,3,51,3.0,4.4776119402985105e-07,7.61194029850746e-06,0,1780254,3,22,0,0,0,4,0,7.6,23377,-3,0,51,3,0.3,0,1.8,6,0,5,0,1,7.0,1108288,0,0,0,2,1040,11042,0,0,155,Huddersfield,Bournemouth,Crystal Palace,Brighton,Watford,2.2,3.6,3.5,2.2,3.2,1.9,2.6,2.9,3.1,3.3,1.6,3.9,1.7,2.8,2.5,3.4,71.8
Benjamin,Chilwell,DEF,LEI,4300000,0,25,1.1363636363636398,2.6427061310782197e-07,5.81395348837209e-06,0,34107,0,13,0,0,0,0,0,5.8,3426,-2,0,25,2,0.1,0,0.6,0,0,2,0,0,0.4,31424,0,0,0,0,840,1326,0,0,145,Chelsea,Watford,Everton,Swansea,Man City,0.6,0.8,0.6,0.6,0.6,0.7,0.6,0.6,0.8,0.6,0.6,0.6,0.7,1.2,0.9,0.6,25.9
Hamza,Choudhury,MID,LEI,4400000,0,1,0.0454545454545455,1.03305785123967e-08,2.2727272727272702e-07,0,172,0,0,0,0,0,0,0,0.2,21,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.0,210,0,0,0,0,7,25,0,0,2,Chelsea,Watford,Everton,Swansea,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
Eric Maxim,Choupo-Moting,MID,STK,5400000,1,80,3.8,7.037037037037041e-07,1.4814814814814801e-05,0,568380,2,37,0,0,0,4,0,14.8,34066,-1,0,80,1,0.6,0,3.4,9,0,2,0,4,3.4,696465,0,0,0,2,1615,12948,0,0,238,Man Utd,Huddersfield,Watford,Bournemouth,Brighton,2.4,4.9,3.5,3.8,4.2,3.2,3.6,2.6,4.8,2.7,3.4,3.3,3.9,2.5,3.9,4.2,128.1
Andreas,Christensen,DEF,CHE,5600000,1,59,2.68181818181818,4.788961038961039e-07,1.0535714285714301e-05,0,222472,0,10,0,0,0,0,0,10.5,31284,1,0,59,-1,0.5,0,3.0,3,0,7,0,0,4.5,443275,0,0,0,0,1223,32904,0,0,309,Leicester,Brighton,Bournemouth,Watford,West Brom,2.3,2.4,2.5,2.8,3.0,1.8,1.9,3.8,2.3,2.6,3.4,2.4,3.1,2.0,2.7,2.1,35.5
Ciaran,Clark,DEF,NEW,4400000,6,55,3.4,7.72727272727273e-07,1.25e-05,0,194057,2,24,0,0,0,2,0,12.5,8053,-1,0,55,1,0.7,0,3.0,6,0,4,0,0,2.1,240721,0,0,0,1,1385,27416,0,0,262,Swansea,Man City,Burnley,Crystal Palace,Man Utd,3.2,3.0,3.8,4.4,3.5,3.0,3.1,3.7,3.2,4.2,2.8,4.0,2.5,4.0,4.2,4.1,55.0
Jordy,Clasie,MID,SOU,4400000,0,0,0.0,0.0,0.0,0,18427,0,0,0,0,0,0,0,0.0,149,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,4005,0,0,0,0,0,6,0,0,0,Watford,Tottenham,Brighton,West Brom,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tom,Cleverley,MID,WAT,5000000,1,54,2.6,5.2e-07,1.0800000000000002e-05,0,89155,1,32,0,0,0,1,0,10.8,2814,0,0,54,0,0.3,1,1.4,3,0,5,0,2,0.6,102193,0,0,0,1,1795,804,0,1,287,Southampton,Leicester,Stoke,Chelsea,West Ham,2.0,1.9,2.0,1.8,2.0,2.6,2.4,1.6,1.5,2.3,2.0,2.0,2.0,1.6,2.2,1.4,89.5
Sam,Clucas,MID,SWA,4700000,2,31,2.1,4.4680851063829794e-07,6.595744680851059e-06,0,5456,1,16,0,0,0,1,0,6.6,106,-3,1,31,3,0.3,0,1.6,0,0,2,0,0,0.0,6032,0,0,0,0,948,62,-1,0,152,Newcastle,Liverpool,Arsenal,Leicester,Burnley,1.6,1.2,1.6,1.3,1.5,1.2,1.7,1.4,1.5,1.0,1.4,2.0,1.0,1.4,1.6,1.5,26.9
Nathaniel,Clyne,DEF,LIV,5300000,0,0,0.0,0.0,0.0,0,27396,0,0,0,0,0,0,0,0.0,212,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,1292,0,0,0,0,0,43,0,0,0,Man City,Swansea,Huddersfield,Tottenham,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jack,Colback,MID,NEW,4200000,0,0,0.0,0.0,0.0,0,97397,0,0,0,0,0,0,0,0.0,5431,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,1.2,105388,0,0,0,0,0,6070,0,0,0,Swansea,Man City,Burnley,Crystal Palace,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joel,Coleman,GLK,HUD,4000000,0,0,0.0,0.0,0.0,0,50445,0,0,0,0,0,0,0,0.0,2131,0,0,0,0,0.0,0,0.0,0,0,0,0,0,1.3,22244,0,0,0,0,0,1199,0,0,0,West Ham,Stoke,Liverpool,Man Utd,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seamus,Coleman,DEF,EVE,6400000,0,0,0.0,0.0,0.0,0,8650,0,0,0,0,0,0,0,0.0,199,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.2,1072,0,0,0,0,0,94,0,0,0,Tottenham,West Brom,Leicester,Arsenal,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,Collins,DEF,WHU,4300000,0,20,0.9090909090909091,2.11416490486258e-07,4.65116279069767e-06,0,19883,1,6,0,0,0,1,0,4.7,1877,-2,0,20,2,0.6,0,2.4,0,0,2,0,0,0.2,14909,0,0,0,0,417,507,0,0,97,Huddersfield,Bournemouth,Crystal Palace,Brighton,Watford,0.5,0.5,1.1,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,24.5
Francis,Coquelin,MID,ARS,4300000,0,7,1.0,2.3255813953488398e-07,1.62790697674419e-06,0,37753,0,6,0,0,0,0,0,1.6,1201,-2,1,7,2,0.1,0,0.4,0,0,0,0,0,0.6,15730,0,0,0,0,164,348,-1,0,35,Bournemouth,Crystal Palace,Swansea,Everton,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8
Jack,Cork,MID,BUR,4600000,2,60,2.7,5.8695652173913e-07,1.30434782608696e-05,0,285631,5,19,0,0,0,1,0,13.0,19373,1,0,60,-1,0.5,0,2.2,3,0,10,0,1,3.4,404632,0,0,0,0,1980,8502,0,0,311,Crystal Palace,Man Utd,Newcastle,Man City,Swansea,1.9,1.9,2.3,1.4,2.6,2.3,2.9,1.9,2.1,2.1,2.1,2.3,2.0,2.5,1.5,2.7,68.7
,Costa,FWD,CHE,9500000,0,0,0.0,0.0,0.0,0,65889,0,0,0,0,0,0,0,0.0,193,-5,0,0,5,0.0,0,0.0,0,0,0,0,0,0.3,2393,0,0,0,0,0,21,0,0,0,Leicester,Brighton,Bournemouth,Watford,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thibaut,Courtois,GLK,CHE,5500000,1,93,4.2,7.636363636363641e-07,1.69090909090909e-05,0,587241,1,16,0,45,0,0,0,16.9,29555,0,0,93,0,0.9,0,5.0,2,0,11,0,0,13.4,408647,0,0,0,0,1980,29550,0,0,406,Leicester,Brighton,Bournemouth,Watford,West Brom,4.6,4.8,4.8,5.3,5.6,3.6,3.9,6.0,4.6,5.0,6.1,4.6,5.8,4.1,5.1,4.3,33.1
Philippe,Coutinho,MID,LIV,9100000,0,103,7.4,8.131868131868129e-07,1.13186813186813e-05,0,1613728,0,14,0,0,0,7,0,11.2,585651,1,1,103,-1,0.8,0,7.2,15,0,5,0,7,5.6,1531023,0,0,0,4,1109,9782,-1,0,381,Man City,Swansea,Huddersfield,Tottenham,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.4
Martin,Cranie,DEF,HUD,4000000,0,2,0.0909090909090909,2.2727272727272702e-08,5e-07,0,19969,0,7,0,0,0,0,0,0.5,1827,0,0,2,0,0.0,0,0.0,0,0,0,0,0,0.3,23693,0,0,0,0,179,616,0,0,35,West Ham,Stoke,Liverpool,Man Utd,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7
Aaron,Cresswell,DEF,WHU,5100000,7,68,3.4,6.66666666666667e-07,1.3333333333333301e-05,0,158585,2,32,0,0,0,0,0,13.3,37445,1,0,68,-1,0.7,0,3.8,8,0,6,0,4,3.8,328609,0,0,0,0,1659,22439,0,0,342,Huddersfield,Bournemouth,Crystal Palace,Brighton,Watford,2.7,3.7,5.0,3.3,4.3,2.7,2.8,4.1,3.8,4.0,3.2,4.2,2.4,3.3,2.4,3.4,78.9
Peter,Crouch,FWD,STK,4900000,2,45,2.6,5.306122448979589e-07,9.183673469387759e-06,0,256253,1,16,0,0,0,3,0,9.2,23342,-1,0,45,1,0.4,0,2.2,4,0,0,0,2,3.2,290514,0,0,0,0,843,17734,0,0,154,Man Utd,Huddersfield,Watford,Bournemouth,Brighton,1.6,2.9,2.4,2.3,2.7,2.2,2.3,2.1,2.6,1.5,2.2,1.9,2.2,1.6,2.7,2.2,64.1
