FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Josh,Maja,FWD,SUN,4500000,0,0,0.0,0.0,0.0,0,1647,0,0,0,0,0,0,0,0.0,109,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,2728,0,0,0,0,0,84,0,0,0,Middlesbrough,Bournemouth,Hull City,Swansea,Arsenal,0.0,0.0,0.0,0.0,0.0
Shaun,Maloney,MID,HUL,4300000,0,23,0.232323232323232,5.40286586798215e-08,5.34883720930233e-06,0,89942,0,5,0,0,0,1,0,5.3,246,-2,0,23,2,0.3,0,1.3,2,0,1,0,2,0.6,90349,0,0,0,1,238,24,0,0,82,Watford,Southampton,Sunderland,Crystal Palace,Tottenham,0.1,0.1,0.1,0.1,0.1
Steve,Mandanda,GLK,CRY,4200000,0,19,0.191919191919192,4.56950456950457e-08,4.52380952380952e-06,0,140505,0,17,0,24,0,0,0,4.5,392,-3,0,19,3,0.0,0,0.0,0,0,0,0,0,1.9,43477,0,0,0,0,810,82,0,0,120,Liverpool,Tottenham,Burnley,Man City,Hull City,0.2,0.1,0.1,0.1,0.1
Sadio,Mane,MID,LIV,9300000,0,156,5.8,6.23655913978495e-07,1.67741935483871e-05,0,2157713,4,26,0,0,0,13,0,16.8,18170,3,1,156,-3,0.2,0,1.5,14,0,8,0,7,8.4,1861497,0,635,0,4,2242,422,-1,0,502,Crystal Palace,Watford,Southampton,West Ham,Middlesbrough,0.0,0.0,0.0,0.0,0.0
Eliaquim,Mangala,DEF,MCI,5400000,0,0,0.0,0.0,0.0,0,20926,0,0,0,0,0,0,0,0.0,22,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.3,1128,0,235,0,0,0,12,0,0,0,Man Utd,Middlesbrough,Crystal Palace,Leicester,West Brom,0.0,0.0,0.0,0.0,0.0
Alexander,Manninger,GLK,LIV,4000000,0,0,0.0,0.0,0.0,0,8607,0,0,0,0,0,0,0,0.0,105,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.3,10910,0,0,0,0,0,43,0,0,0,Crystal Palace,Watford,Southampton,West Ham,Middlesbrough,0.0,0.0,0.0,0.0,0.0
Vito,Mannone,GLK,SUN,4100000,0,34,0.34343434343434304,8.37644740083764e-08,8.29268292682927e-06,0,52430,0,19,0,41,0,0,0,8.3,980,-4,0,34,4,0.0,0,0.0,6,0,2,0,0,0.6,32389,0,210,0,1,810,89,0,0,187,Middlesbrough,Bournemouth,Hull City,Swansea,Arsenal,0.2,0.2,0.2,0.4,0.2
Javier,Manquillo,DEF,SUN,4300000,1,20,0.202020202020202,4.69814423302795e-08,4.65116279069767e-06,0,2486,2,17,0,0,0,0,0,4.7,20,-2,0,20,2,0.1,0,0.3,0,0,1,0,0,0.0,2641,0,0,0,0,899,26,0,0,115,Middlesbrough,Bournemouth,Hull City,Swansea,Arsenal,0.1,0.1,0.1,0.2,0.1
,Marc Wilson,DEF,WBA,3900000,0,0,0.0,0.0,0.0,0,92038,0,0,0,0,0,0,0,0.0,2105,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,2.1,108474,0,14,0,0,0,556,0,0,0,Leicester,Burnley,Chelsea,Man City,Swansea,0.0,0.0,0.0,0.0,0.0
Adrian,Mariappa,DEF,WAT,4000000,9,10,0.101010101010101,2.5252525252525296e-08,2.5e-06,0,17519,0,4,0,0,0,0,0,2.5,279,0,0,10,0,0.6,0,2.5,3,0,1,0,0,0.3,25806,0,0,0,1,202,2841,0,0,56,Hull City,Liverpool,Leicester,Everton,Chelsea,0.1,0.1,0.1,0.2,0.1
Lazar,Markovic,MID,HUL,5200000,1,24,0.24242424242424201,4.6620046620046605e-08,4.6153846153846195e-06,0,12197,3,15,0,0,0,1,0,4.6,868,-3,0,24,3,0.7,0,3.5,2,0,2,0,0,0.2,14894,0,0,0,0,771,490,0,0,86,Watford,Southampton,Sunderland,Crystal Palace,Tottenham,0.1,0.1,0.1,0.1,0.1
Dean,Marney,MID,BUR,4300000,0,51,2.4,5.58139534883721e-07,1.18604651162791e-05,0,67710,7,28,0,0,0,1,0,11.9,317,-2,0,51,2,0.0,0,0.0,1,0,5,0,2,0.4,68745,0,0,0,0,1764,27,0,0,239,Man Utd,Crystal Palace,West Brom,Bournemouth,West Ham,0.0,0.0,0.0,0.0,0.0
David,Marshall,GLK,HUL,4500000,0,31,0.313131313131313,6.95847362514029e-08,6.88888888888889e-06,0,6520,0,37,0,56,0,0,0,6.9,81,0,0,31,0,0.0,0,0.0,0,0,0,0,0,0.1,7583,1,0,0,0,1350,18,0,0,239,Watford,Southampton,Sunderland,Crystal Palace,Tottenham,0.2,0.2,0.2,0.2,0.2
Anthony,Martial,MID,MUN,9200000,0,66,0.666666666666667,7.2463768115942e-08,7.173913043478259e-06,0,303550,1,8,0,0,0,3,0,7.2,612,-3,0,66,3,0.1,0,0.8,6,0,6,0,4,2.4,111545,0,593,0,2,991,1756,0,0,213,Burnley,Man City,Swansea,Arsenal,Tottenham,0.6,0.3,0.3,0.6,0.3
Cuco,Martina,DEF,SOU,4300000,0,31,0.313131313131313,7.282123561193331e-08,7.209302325581401e-06,0,54609,0,6,0,0,0,0,0,7.2,488,-2,0,31,2,0.0,0,0.0,5,0,3,0,0,0.4,61805,0,203,0,0,592,24,0,0,140,Chelsea,Hull City,Liverpool,Arsenal,Middlesbrough,0.2,0.2,0.4,0.4,0.2
Damian Emiliano,Martinez,GLK,ARS,3900000,0,8,0.0808080808080808,2.07200207200207e-08,2.05128205128205e-06,0,1905,0,3,0,5,0,0,0,2.0,1241,-1,1,8,1,0.5,0,2.0,0,0,1,0,0,0.1,7295,0,0,0,0,180,1530,-1,0,35,Leicester,Tottenham,Man Utd,Southampton,Stoke,0.0,0.0,0.0,0.0,0.0
Bruno,Martins Indi,DEF,STK,4900000,2,92,3.1,6.3265306122449e-07,1.87755102040816e-05,0,33111,3,42,0,0,0,1,0,18.8,1748,-1,0,92,1,0.3,0,1.3,8,0,9,0,0,0.8,58574,0,0,0,1,2696,909,0,0,543,Swansea,West Ham,Bournemouth,Arsenal,Southampton,2.6,4.4,2.9,4.3,3.1
Brandon,Mason,DEF,WAT,4000000,0,1,0.0101010101010101,2.5252525252525305e-09,2.5e-07,0,1904,0,0,0,0,0,0,0,0.3,84,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.1,3658,0,0,0,0,23,69,0,0,3,Hull City,Liverpool,Leicester,Everton,Chelsea,0.0,0.0,0.0,0.0,0.0
Ryan,Mason,MID,HUL,4600000,0,26,1.6,3.4782608695652196e-07,5.65217391304348e-06,0,5060,4,27,0,0,0,1,0,5.7,8,-4,0,26,4,0.0,0,0.0,0,0,0,0,0,0.0,3753,0,147,0,0,927,3,0,0,126,Watford,Southampton,Sunderland,Crystal Palace,Tottenham,0.0,0.0,0.0,0.0,0.0
Arthur,Masuaku,DEF,WHU,4700000,1,24,0.24242424242424201,5.15796260477112e-08,5.1063829787234e-06,0,24922,1,24,0,0,0,0,0,5.1,248,-3,0,24,3,0.6,0,3.0,4,0,2,0,1,0.2,18701,0,0,0,0,837,38,0,0,203,Everton,Stoke,Tottenham,Liverpool,Burnley,0.1,0.1,0.1,0.1,0.1
Juan,Mata,MID,MUN,7200000,0,95,4.3,5.972222222222221e-07,1.31944444444444e-05,0,382304,3,12,0,0,0,6,0,13.2,3379,-3,0,95,3,0.0,0,0.0,14,0,9,0,3,2.0,359949,1,586,0,1,1385,194,0,0,416,Burnley,Man City,Swansea,Arsenal,Tottenham,0.0,0.0,0.0,0.0,0.0
Nemanja,Matic,MID,CHE,4800000,2,86,2.8,5.83333333333333e-07,1.7916666666666698e-05,0,277664,4,22,0,0,0,0,0,17.9,2845,-2,0,86,2,0.3,0,1.5,1,0,12,0,7,3.0,274244,0,373,0,0,2334,1065,0,0,458,Southampton,Everton,Middlesbrough,West Brom,Watford,2.4,1.7,2.9,5.3,3.4
Joel,Matip,DEF,LIV,5300000,8,68,2.8,5.283018867924531e-07,1.28301886792453e-05,0,146352,3,23,0,0,0,1,0,12.8,3735,-2,0,68,2,0.6,0,3.3,3,0,5,0,0,2.0,134036,0,0,0,0,2007,1625,0,0,425,Crystal Palace,Watford,Southampton,West Ham,Middlesbrough,0.0,1.8,3.5,3.0,3.0
Adam,Matthews,DEF,SUN,4000000,0,0,0.0,0.0,0.0,0,1457,0,0,0,0,0,0,0,0.0,8,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,412,0,4,0,0,0,4,0,0,0,Middlesbrough,Bournemouth,Hull City,Swansea,Arsenal,0.0,0.0,0.0,0.0,0.0
Alfie,Mawson,DEF,SWA,4600000,2,71,3.2,6.956521739130439e-07,1.54347826086957e-05,0,38241,1,43,0,0,0,4,0,15.4,9160,1,0,71,-1,0.5,0,2.5,8,0,4,0,0,2.1,127359,2,0,0,3,1980,993,0,0,432,Stoke,Man Utd,Everton,Sunderland,West Brom,4.2,2.5,3.5,2.5,4.2
Dieumerci,Mbokani,FWD,HUL,5400000,1,26,0.26262626262626304,4.86344930789375e-08,4.81481481481482e-06,0,8035,0,15,0,0,0,0,0,4.8,20,-1,0,26,1,0.1,0,0.3,0,0,3,0,2,0.0,8210,0,0,0,0,750,48,0,0,41,Watford,Southampton,Sunderland,Crystal Palace,Tottenham,0.1,0.1,0.1,0.1,0.1
James,McArthur,MID,CRY,4700000,1,80,0.808080808080808,1.71932086825704e-07,1.70212765957447e-05,0,198829,5,31,0,0,0,5,0,17.0,1311,-3,0,80,3,0.1,0,0.5,8,0,2,0,2,1.1,227613,0,282,0,1,1687,1563,0,0,316,Liverpool,Tottenham,Burnley,Man City,Hull City,0.8,0.5,0.4,0.5,0.4
Gareth,McAuley,DEF,WBA,5200000,2,123,3.7,7.115384615384621e-07,2.36538461538462e-05,0,767440,4,42,0,0,0,6,0,23.2,115206,7,1,123,-7,0.5,0,2.8,14,0,6,0,1,29.8,1540192,1,339,0,4,2897,6040,-1,0,524,Leicester,Burnley,Chelsea,Man City,Swansea,0.0,4.2,2.8,8.2,3.6
Oliver,McBurnie,FWD,SWA,4500000,0,5,0.0505050505050505,1.12233445566779e-08,1.11111111111111e-06,0,5842,0,5,0,0,0,0,0,1.1,65,0,0,5,0,0.1,0,0.3,0,0,0,0,0,0.1,6869,0,0,0,0,82,26,0,0,17,Stoke,Man Utd,Everton,Sunderland,West Brom,0.0,0.0,0.0,0.0,0.0
Alex,McCarthy,GLK,SOU,4300000,0,0,0.0,0.0,0.0,0,5930,0,0,0,0,0,0,0,0.0,33,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,781,0,82,0,0,0,8,0,0,0,Chelsea,Hull City,Liverpool,Arsenal,Middlesbrough,0.0,0.0,0.0,0.0,0.0
James,McCarthy,MID,EVE,4700000,0,23,1.9,4.0425531914893603e-07,4.8936170212766e-06,0,15684,2,10,0,0,0,1,0,4.9,83,-3,0,23,3,0.0,0,0.0,0,0,0,0,1,0.2,6657,0,365,0,0,613,3,0,0,100,West Ham,Chelsea,Swansea,Watford,Arsenal,0.0,0.0,0.0,0.0,0.0
James,McClean,MID,WBA,4800000,1,47,0.4747474747474749,9.89057239057239e-08,9.79166666666667e-06,0,13663,8,20,0,0,0,1,0,9.8,138,-2,0,47,2,0.2,0,0.8,1,0,2,0,3,0.1,10093,0,336,0,0,1247,22,0,0,213,Leicester,Burnley,Chelsea,Man City,Swansea,0.0,0.2,0.2,0.4,0.2
Luke,McGee,GLK,TOT,4000000,0,0,0.0,0.0,0.0,0,3319,0,0,0,0,0,0,0,0.0,38,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,3260,0,0,0,0,0,13,0,0,0,Crystal Palace,Arsenal,West Ham,Man Utd,Leicester,0.0,0.0,0.0,0.0,0.0
Allan,McGregor,GLK,HUL,4400000,0,0,0.0,0.0,0.0,0,1046,0,0,0,0,0,0,0,0.0,7,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,423,0,0,0,0,0,4,0,0,0,Watford,Southampton,Sunderland,Crystal Palace,Tottenham,0.0,0.0,0.0,0.0,0.0
Callum,McManaman,MID,WBA,4300000,0,0,0.0,0.0,0.0,0,8836,0,0,0,0,0,0,0,0.0,38,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,4318,0,27,0,0,0,4,0,0,0,Leicester,Burnley,Chelsea,Man City,Swansea,0.0,0.0,0.0,0.0,0.0
Patrick,McNair,DEF,SUN,4200000,0,12,1.3,3.0952380952381003e-07,2.8571428571428602e-06,0,15538,0,9,0,0,0,0,0,2.9,49,-3,0,12,3,0.0,0,0.0,0,0,1,0,0,0.2,4954,1,28,0,0,353,7,0,0,58,Middlesbrough,Bournemouth,Hull City,Swansea,Arsenal,0.0,0.0,0.0,0.0,0.0
Sam,McQueen,MID,SOU,4200000,0,23,0.232323232323232,5.53150553150553e-08,5.47619047619048e-06,0,7132,0,9,0,0,0,0,0,5.5,328,-3,0,23,3,0.2,0,1.0,0,0,1,0,1,0.1,10658,0,0,0,0,616,90,0,0,132,Chelsea,Hull City,Liverpool,Arsenal,Middlesbrough,0.1,0.1,0.2,0.2,0.1
Ben,Mee,DEF,BUR,4700000,-1,94,2.8,5.95744680851064e-07,2e-05,0,107815,5,47,0,0,0,1,0,20.0,8113,2,0,94,-2,0.8,0,3.8,6,0,9,0,2,3.8,238179,2,0,0,0,2970,2892,0,0,577,Man Utd,Crystal Palace,West Brom,Bournemouth,West Ham,2.5,2.4,3.7,2.2,3.9
Nampalys,Mendy,MID,LEI,4400000,0,6,0.0606060606060606,1.37741046831956e-08,1.36363636363636e-06,0,31372,1,5,0,0,0,0,0,1.4,68,-1,0,6,1,0.0,0,0.0,0,0,1,0,0,0.3,3663,0,0,0,0,269,9,0,0,26,Arsenal,West Brom,Watford,Man City,Tottenham,0.0,0.0,0.0,0.0,0.0
Per,Mertesacker,DEF,ARS,4800000,0,0,0.0,0.0,0.0,0,5703,0,0,0,0,0,0,0,0.0,85,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,1877,0,265,0,0,0,46,0,0,0,Leicester,Tottenham,Man Utd,Southampton,Stoke,0.0,0.0,0.0,0.0,0.0
David,Meyler,MID,HUL,4400000,0,33,1.6,3.63636363636364e-07,7.499999999999999e-06,0,18739,2,23,0,0,0,1,0,7.5,287,-1,0,33,1,0.0,0,0.0,0,0,2,0,0,0.2,15692,0,0,0,0,962,9,0,0,179,Watford,Southampton,Sunderland,Crystal Palace,Tottenham,0.0,0.0,0.0,0.0,0.0
Matt,Miazga,DEF,CHE,4400000,0,0,0.0,0.0,0.0,0,3902,0,0,0,0,0,0,0,0.0,11,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,467,0,18,0,0,0,4,0,0,0,Southampton,Everton,Middlesbrough,West Brom,Watford,0.0,0.0,0.0,0.0,0.0
Simon,Mignolet,GLK,LIV,4700000,7,82,3.6,7.65957446808511e-07,1.74468085106383e-05,0,148878,0,28,0,43,0,0,0,17.4,2037,-3,0,82,3,0.7,0,3.5,6,0,5,0,0,3.0,155436,0,340,2,1,2070,5179,0,0,386,Crystal Palace,Watford,Southampton,West Ham,Middlesbrough,4.7,2.7,4.9,4.3,4.4
,Mika,GLK,SUN,4400000,0,0,0.0,0.0,0.0,0,331,0,0,0,0,0,0,0,0.0,5,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,345,0,0,0,0,0,4,0,0,0,Middlesbrough,Bournemouth,Hull City,Swansea,Arsenal,0.0,0.0,0.0,0.0,0.0
John Obi,Mikel,MID,CHE,4400000,0,0,0.0,0.0,0.0,0,5309,0,0,0,0,0,0,0,0.0,12,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,1955,0,209,0,0,0,4,0,0,0,Southampton,Everton,Middlesbrough,West Brom,Watford,0.0,0.0,0.0,0.0,0.0
Luka,Milivojevic,MID,CRY,5000000,2,25,0.25252525252525304,5.05050505050505e-08,5e-06,0,618,1,7,0,0,0,1,0,5.0,224,0,0,25,0,0.7,0,3.5,1,0,4,0,0,0.1,3714,0,0,0,0,708,1279,0,0,99,Liverpool,Tottenham,Burnley,Man City,Hull City,0.2,0.1,0.1,0.1,0.1
James,Milner,MID,LIV,6400000,3,127,4.1,6.40625e-07,1.984375e-05,0,572955,5,33,0,0,0,7,0,19.8,13705,-1,0,127,1,0.4,0,2.3,16,0,8,0,4,5.3,702578,0,508,0,3,2718,3756,0,0,615,Crystal Palace,Watford,Southampton,West Ham,Middlesbrough,4.2,4.0,4.3,2.7,5.0
Tyrone,Mings,DEF,BOU,4500000,0,4,0.0404040404040404,8.97867564534231e-09,8.888888888888891e-07,0,2148,0,16,0,0,0,0,0,0.9,24,0,0,4,0,0.0,0,0.0,2,0,0,0,0,0.0,1765,2,1,0,0,506,56,0,0,89,Middlesbrough,Sunderland,Stoke,Burnley,Leicester,0.0,0.0,0.0,0.0,0.0
Kevin,Mirallas,MID,EVE,6000000,2,108,3.6,6e-07,1.8e-05,0,333177,2,20,0,0,0,4,0,18.0,8020,-5,0,108,5,0.6,0,3.5,8,0,9,0,8,2.6,369345,0,245,0,2,1719,3156,0,0,378,West Ham,Chelsea,Swansea,Watford,Arsenal,2.0,3.3,2.7,5.0,1.9
Henrikh,Mkhitaryan,MID,MUN,8800000,0,62,0.626262626262626,7.116620752984388e-08,7.04545454545455e-06,0,416327,1,6,0,0,0,4,0,7.0,3450,-7,0,62,7,0.3,0,3.0,3,0,8,0,1,2.9,254002,0,0,0,1,1061,27259,0,0,238,Burnley,Man City,Swansea,Arsenal,Tottenham,0.6,0.3,0.3,0.6,0.3
Nacho,Monreal,DEF,ARS,5800000,2,82,2.8,4.827586206896551e-07,1.41379310344828e-05,0,250950,3,39,0,0,0,0,0,14.1,2430,-2,0,82,2,0.4,0,2.5,6,0,7,0,2,3.3,140718,0,511,0,0,2523,2086,0,0,540,Leicester,Tottenham,Man Utd,Southampton,Stoke,2.8,1.9,5.0,5.4,2.9
Jefferson,Montero,MID,SWA,5000000,0,17,0.17171717171717202,3.4343434343434304e-08,3.4e-06,0,8590,0,9,0,0,0,0,0,3.4,15,-5,0,17,5,0.1,0,0.3,0,0,0,0,1,0.1,2430,0,202,0,0,373,7,0,0,74,Stoke,Man Utd,Everton,Sunderland,West Brom,0.1,0.1,0.1,0.1,0.1
Alberto,Moreno,DEF,LIV,4400000,1,13,0.131313131313131,2.98438934802571e-08,2.95454545454545e-06,0,149933,1,7,0,0,0,0,0,3.0,218,-6,0,13,6,0.1,0,0.3,1,0,0,0,1,1.5,17803,0,394,0,0,291,122,0,0,71,Crystal Palace,Watford,Southampton,West Ham,Middlesbrough,0.1,0.1,0.1,0.1,0.1
Wes,Morgan,DEF,LEI,4600000,0,63,2.3,5e-07,1.3695652173913e-05,0,855458,3,45,0,0,0,1,0,13.4,7083,-4,1,63,4,0.0,0,0.0,0,0,5,0,1,10.8,307942,0,549,0,0,2430,364,-1,0,360,Arsenal,West Brom,Watford,Man City,Tottenham,0.0,1.7,2.4,4.1,2.8
James,Morrison,MID,WBA,4400000,1,79,0.797979797979798,1.8135904499540898e-07,1.7954545454545498e-05,0,107661,2,18,0,0,0,5,0,18.0,8557,-6,0,79,6,0.3,0,1.3,4,0,4,0,2,1.2,151643,0,266,0,0,1517,1053,0,0,303,Leicester,Burnley,Chelsea,Man City,Swansea,0.0,0.5,0.4,0.8,0.4
Victor,Moses,MID,CHE,5500000,1,92,3.2,5.81818181818182e-07,1.67272727272727e-05,0,272799,4,13,0,0,0,3,0,16.7,4258,0,0,92,0,0.1,0,0.5,6,0,14,0,3,1.9,329775,0,127,0,1,2045,1900,0,0,402,Southampton,Everton,Middlesbrough,West Brom,Watford,2.9,2.1,3.5,6.4,4.1
Lys,Mousset,FWD,BOU,5100000,1,6,0.0606060606060606,1.1883541295306002e-08,1.17647058823529e-06,0,3561,0,2,0,0,0,0,0,1.2,18,-4,0,6,4,0.1,0,0.5,0,0,0,0,0,0.1,1591,0,0,0,0,71,15,0,0,9,Middlesbrough,Sunderland,Stoke,Burnley,Leicester,0.0,0.0,0.0,0.0,0.0
Marc,Muniesa,DEF,STK,4000000,2,27,0.272727272727273,6.81818181818182e-08,6.75e-06,0,48129,1,5,0,0,0,1,0,6.8,898,-5,0,27,5,0.3,0,1.0,3,0,2,0,0,0.7,67632,0,111,0,1,469,1872,0,0,120,Swansea,West Ham,Bournemouth,Arsenal,Southampton,0.1,0.1,0.1,0.1,0.1
Ahmed,Musa,FWD,LEI,6900000,0,38,0.383838383838384,5.562875128092519e-08,5.50724637681159e-06,0,416854,1,18,0,0,0,2,0,5.5,371,-6,0,38,6,0.0,0,0.3,5,0,1,0,0,3.0,79102,0,0,0,0,748,75,0,0,127,Arsenal,West Brom,Watford,Man City,Tottenham,0.2,0.2,0.2,0.4,0.2
Shkodran,Mustafi,DEF,ARS,5800000,0,76,3.3,5.68965517241379e-07,1.31034482758621e-05,0,128376,9,29,0,0,0,2,0,13.1,13268,-2,0,76,2,0.7,0,4.3,6,0,6,0,2,1.6,162476,0,0,0,1,2004,875,0,0,440,Leicester,Tottenham,Man Utd,Southampton,Stoke,0.0,2.5,6.5,6.9,3.7
Jordon,Mutch,MID,CRY,4200000,0,4,1.0,2.38095238095238e-07,9.52380952380952e-07,0,21139,0,1,0,0,0,0,0,1.0,290,-3,0,4,3,0.0,0,0.0,0,0,0,0,0,0.3,20281,0,54,0,0,53,9,0,0,17,Liverpool,Tottenham,Burnley,Man City,Hull City,0.0,0.0,0.0,0.0,0.0
Boaz,Myhill,GLK,WBA,4100000,0,0,0.0,0.0,0.0,0,37421,0,0,0,0,0,0,0,0.0,214,-4,1,0,4,0.0,0,0.0,0,0,0,0,0,0.4,3377,0,218,0,0,0,14,-1,0,0,Leicester,Burnley,Chelsea,Man City,Swansea,0.0,0.0,0.0,0.0,0.0
Luciano,Narsingh,MID,SWA,5300000,1,20,0.202020202020202,3.81170192490947e-08,3.77358490566038e-06,0,3523,0,8,0,0,0,0,0,3.7,128,-2,1,20,2,0.3,0,1.5,0,0,1,0,2,0.0,4362,0,0,0,0,389,19,-1,0,55,Stoke,Man Utd,Everton,Sunderland,West Brom,0.1,0.1,0.1,0.1,0.1
Samir,Nasri,MID,MCI,6400000,0,1,1.0,1.5625e-07,1.5625e-07,0,12966,0,0,0,0,0,0,0,0.2,24,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.2,1346,0,164,0,0,16,17,0,0,0,Man Utd,Middlesbrough,Crystal Palace,Leicester,West Brom,0.0,0.0,0.0,0.0,0.0
Kyle,Naughton,DEF,SWA,4300000,2,52,2.0,4.65116279069767e-07,1.2093023255814e-05,0,59143,4,46,0,0,0,0,0,12.1,868,-2,0,52,2,1.0,0,4.3,4,0,5,0,0,1.0,50586,1,239,0,0,2264,1148,0,0,416,Stoke,Man Utd,Everton,Sunderland,West Brom,2.2,1.2,1.7,1.2,2.2
Jesus,Navas,MID,MCI,6100000,3,42,0.424242424242424,6.95479384003974e-08,6.885245901639341e-06,0,40288,2,15,0,0,0,0,0,6.9,381,-4,0,42,4,0.7,0,4.3,6,0,2,0,3,0.6,17204,0,408,0,0,926,401,0,0,214,Man Utd,Middlesbrough,Crystal Palace,Leicester,West Brom,0.2,0.2,0.2,0.4,0.2
Alfred,N'Diaye,MID,HUL,4200000,2,25,0.25252525252525304,6.01250601250601e-08,5.95238095238095e-06,0,40293,4,18,0,0,0,1,0,6.0,3214,-3,0,25,3,0.3,0,1.3,2,0,2,0,0,0.7,69871,0,0,0,0,837,1313,0,0,145,Watford,Southampton,Sunderland,Crystal Palace,Tottenham,0.1,0.1,0.1,0.1,0.1
Wilfred,Ndidi,MID,LEI,4700000,2,37,0.3737373737373739,7.951859015688799e-08,7.872340425531911e-06,0,19730,0,18,0,0,0,1,0,7.7,6183,-3,2,37,3,0.8,0,3.8,2,0,2,0,2,0.6,46360,0,0,0,1,981,1104,-2,0,194,Arsenal,West Brom,Watford,Man City,Tottenham,0.2,0.2,0.2,0.4,0.2
Didier,Ndong,MID,SUN,4800000,2,56,2.2,4.58333333333333e-07,1.1666666666666698e-05,0,2942,5,42,0,0,0,1,0,11.7,131,-2,0,56,2,0.3,0,1.5,1,0,4,0,1,0.0,3728,0,0,0,0,2073,67,0,0,315,Middlesbrough,Bournemouth,Hull City,Swansea,Arsenal,1.4,1.8,1.5,3.0,1.1
Alvaro,Negredo,FWD,MID,6300000,8,110,3.7,5.87301587301587e-07,1.74603174603175e-05,0,1678080,5,35,0,0,0,8,0,17.7,7610,-2,-1,110,2,0.6,0,4.0,15,0,9,0,4,15.2,1767455,0,0,0,3,2447,190893,1,0,357,Bournemouth,Sunderland,Man City,Chelsea,Southampton,8.7,4.2,2.8,4.4,3.8
Julien,Ngoy,FWD,STK,4500000,0,5,0.0505050505050505,1.12233445566779e-08,1.11111111111111e-06,0,5209,0,1,0,0,0,0,0,1.1,91,0,0,5,0,0.0,0,0.0,0,0,0,0,0,0.1,6839,0,0,0,0,49,28,0,0,16,Swansea,West Ham,Bournemouth,Arsenal,Southampton,0.0,0.0,0.0,0.0,0.0
M'Baye,Niang,FWD,WAT,5900000,2,38,0.383838383838384,6.50573531929464e-08,6.44067796610169e-06,0,43818,2,14,0,0,0,2,0,6.4,7144,-1,0,38,1,0.7,0,4.3,6,0,3,0,2,0.6,66344,0,0,0,1,831,1307,0,0,156,Hull City,Liverpool,Leicester,Everton,Chelsea,0.2,0.2,0.2,0.4,0.2
Oumar,Niasse,FWD,HUL,5600000,1,35,0.353535353535354,6.313131313131309e-08,6.25e-06,0,28149,3,17,0,0,0,4,0,6.3,5777,-4,0,35,4,0.4,0,2.5,3,0,1,0,0,0.5,46207,0,19,0,1,712,2331,0,0,110,Watford,Southampton,Sunderland,Crystal Palace,Tottenham,0.2,0.2,0.2,0.2,0.2
Clinton,N'Jie,FWD,TOT,5900000,0,0,0.0,0.0,0.0,0,2000,0,0,0,0,0,0,0,0.0,10,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,501,0,38,0,0,0,4,0,0,0,Crystal Palace,Arsenal,West Ham,Man Utd,Leicester,0.0,0.0,0.0,0.0,0.0
Georges-Kevin,Nkoudou,MID,TOT,6800000,0,6,0.0606060606060606,8.912655971479499e-09,8.823529411764709e-07,0,622,0,0,0,0,0,0,0,0.9,14,-2,0,6,2,0.0,0,0.3,0,0,0,0,0,0.0,604,0,0,0,0,52,12,0,0,19,Crystal Palace,Arsenal,West Ham,Man Utd,Leicester,0.0,0.0,0.0,0.0,0.0
Mark,Noble,MID,WHU,6200000,0,68,2.4,3.8709677419354794e-07,1.09677419354839e-05,0,132023,9,40,0,0,0,3,0,11.0,560,-3,0,68,3,0.2,1,1.0,5,0,7,0,0,1.2,22418,0,581,0,1,2277,21,0,0,380,Everton,Stoke,Tottenham,Liverpool,Burnley,0.0,1.4,1.8,1.4,1.6
