FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Gokhan,Inler,MID,LEI,4400000,0,0,0.0,0.0,0.0,0,9912,0,0,0,0,0,0,0,0.0,10,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,3786,0,20,0,0,0,1,0,0,0,Everton,Crystal Palace,Arsenal,West Brom,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stephen,Ireland,MID,STK,4400000,0,0,0.0,0.0,0.0,0,602,0,0,0,0,0,0,0,0.0,10,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,497,0,18,0,0,0,13,0,0,0,Liverpool,Hull City,Swansea,West Ham,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lloyd,Isgrove,MID,SOU,4400000,0,0,0.0,0.0,0.0,0,242,0,0,0,0,0,0,0,0.0,2,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,307,0,0,0,0,0,12,0,0,0,West Brom,Man City,Chelsea,Hull City,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Branislav,Ivanovic,DEF,CHE,5600000,0,23,1.8,3.2142857142857103e-07,4.10714285714286e-06,0,192924,2,9,0,0,0,0,0,4.1,254,-4,0,23,4,0.0,0,0.0,2,0,1,0,1,2.7,34425,0,414,0,0,589,40,0,0,143,Bournemouth,Man Utd,Southampton,Everton,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex,Iwobi,MID,ARS,5500000,0,87,0.9354838709677421,1.70087976539589e-07,1.58181818181818e-05,0,260234,1,20,0,0,0,3,0,15.5,5849,-5,1,87,5,0.1,0,0.7,8,0,9,0,5,1.5,256869,0,150,0,1,1411,743,-1,0,345,Crystal Palace,Middlesbrough,Leicester,Tottenham,Man Utd,0.5,0.5,0.6,0.5,0.5,0.5,0.5
Phil,Jagielka,DEF,EVE,4600000,11,59,3.0,6.52173913043478e-07,1.2826086956521699e-05,0,266547,3,22,0,0,0,1,0,12.8,573,-4,0,59,4,1.4,0,6.3,7,0,4,0,1,3.4,302681,0,221,0,2,1621,29045,0,1,337,Leicester,Burnley,West Ham,Chelsea,Swansea,3.3,3.7,3.2,3.5,2.4,3.4,2.9
Eldin,Jakupovic,GLK,HUL,4100000,1,60,3.8,9.268292682926831e-07,1.46341463414634e-05,0,464742,0,24,0,59,0,0,0,14.6,7077,1,0,60,-1,0.4,0,1.8,4,0,3,0,0,22.6,799129,0,0,1,2,1440,1889,0,0,313,Man City,Stoke,Watford,Southampton,Sunderland,3.5,3.7,4.7,3.9,4.7,4.2,5.1
Daniel,James,MID,SWA,4500000,0,0,0.0,0.0,0.0,0,336,0,0,0,0,0,0,0,0.0,7,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,390,0,0,0,0,0,6,0,0,0,West Ham,Watford,Stoke,Man Utd,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matthew,James,MID,LEI,4500000,0,1,1.0,2.22222222222222e-07,2.22222222222222e-07,0,232,0,0,0,0,0,0,0,0.2,3,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,216,0,0,0,0,1,0,0,0,3,Everton,Crystal Palace,Arsenal,West Brom,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daryl,Janmaat,DEF,WAT,4500000,1,33,0.354838709677419,7.88530465949821e-08,7.33333333333333e-06,0,16385,1,15,0,0,0,1,0,7.3,233,-5,0,33,5,0.6,0,2.7,0,0,1,0,1,0.1,18524,0,0,0,0,946,96,0,0,157,Tottenham,Swansea,Hull City,Liverpool,Leicester,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Vincent,Janssen,FWD,TOT,7500000,4,45,2.0,2.66666666666667e-07,6e-06,0,113515,0,8,0,0,0,1,0,6.0,599,-5,0,45,5,0.3,0,2.3,3,0,2,0,3,0.9,63847,0,0,0,0,738,976,0,0,95,Watford,Bournemouth,Crystal Palace,Arsenal,West Ham,2.1,2.0,1.2,1.8,1.3,1.5,1.4
Adnan,Januzaj,MID,SUN,5300000,0,44,2.1,3.9622641509434e-07,8.30188679245283e-06,0,56717,3,36,0,0,0,0,0,8.3,502,-2,0,44,2,0.3,0,1.7,0,0,3,0,3,0.5,37638,0,33,0,0,1529,26,0,1,139,Man Utd,West Ham,Middlesbrough,Bournemouth,Hull City,0.0,1.3,1.3,1.7,1.4,1.7,1.0
Mile,Jedinak,MID,CRY,4500000,0,2,2.0,4.44444444444444e-07,4.44444444444444e-07,0,25878,0,1,0,0,0,0,0,0.4,9,0,0,2,0,0.0,0,0.0,0,0,0,0,0,0.1,1342,0,118,0,0,90,5,0,0,8,Arsenal,Leicester,Liverpool,Tottenham,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carl,Jenkinson,DEF,ARS,4800000,0,2,0.021505376344086002,4.4802867383512495e-09,4.1666666666666704e-07,0,9955,0,1,0,0,0,0,0,0.4,7,-2,0,2,2,0.0,0,0.0,0,0,0,0,0,0.1,9676,0,178,0,0,82,7,0,0,12,Crystal Palace,Middlesbrough,Leicester,Tottenham,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Jesus,FWD,MCI,8700000,0,26,0.279569892473118,3.2134470399208996e-08,2.98850574712644e-06,0,427635,1,1,0,0,0,3,0,3.0,926,-3,0,26,3,0.0,0,0.0,6,0,1,0,1,0.5,441917,0,0,0,2,203,273,0,0,93,Hull City,Southampton,Man Utd,Middlesbrough,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.1,0.1
,Joe Williams,MID,EVE,4500000,0,0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,13,0,0,0,0,0,13,0,0,0,Leicester,Burnley,West Ham,Chelsea,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Glen,Johnson,DEF,STK,4700000,0,45,2.6,5.53191489361702e-07,9.57446808510638e-06,0,19608,1,23,0,0,0,0,0,9.6,87,-3,0,45,3,0.1,0,0.3,3,0,5,0,0,0.1,13759,0,324,0,0,1417,25,0,0,289,Liverpool,Hull City,Swansea,West Ham,Bournemouth,3.5,3.1,2.0,3.4,2.2,3.3,2.2
,Jonathan Benteke,FWD,CRY,4300000,0,1,0.010752688172043001,2.50062515628907e-09,2.3255813953488398e-07,0,27650,0,0,0,0,0,0,0,0.2,816,-2,0,1,2,0.0,0,0.0,0,0,0,0,0,0.4,38447,0,0,0,0,7,900,0,0,3,Arsenal,Leicester,Liverpool,Tottenham,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Billy,Jones,DEF,SUN,4400000,1,37,1.9,4.31818181818182e-07,8.40909090909091e-06,0,2654,6,34,0,0,0,0,0,8.4,101,-1,0,37,1,0.5,0,2.3,3,0,4,0,0,0.1,3564,0,211,0,0,1643,41,0,0,263,Man Utd,West Ham,Middlesbrough,Bournemouth,Hull City,1.3,2.2,1.2,2.1,1.1,1.7,1.2
David,Jones,MID,BUR,5000000,0,1,1.0,2e-07,2e-07,0,3020,1,1,0,0,0,0,0,0.2,3,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,188,0,0,0,0,86,1,0,0,8,Middlesbrough,Everton,Man Utd,Crystal Palace,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phil,Jones,DEF,MUN,4600000,0,42,0.45161290322580605,9.81767180925666e-08,9.13043478260869e-06,0,220411,1,10,0,0,0,0,0,9.1,5102,-4,0,42,4,0.1,0,0.3,4,0,3,0,0,0.8,234230,0,64,0,0,1224,25,0,0,269,Sunderland,Chelsea,Burnley,Man City,Swansea,0.0,0.0,0.0,0.0,0.0,0.2,0.2
,Joselu,FWD,STK,5300000,0,0,0.0,0.0,0.0,0,6736,0,0,0,0,0,0,0,0.0,7,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,697,0,246,0,0,0,4,0,0,0,Liverpool,Hull City,Swansea,West Ham,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Josh Robson,DEF,SUN,4000000,0,0,0.0,0.0,0.0,0,3637,0,0,0,0,0,0,0,0.0,28,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,4976,0,0,0,0,0,13,0,0,0,Man Utd,West Ham,Middlesbrough,Bournemouth,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lukas,Jutkiewicz,FWD,BUR,4300000,0,2,1.0,2.3255813953488398e-07,4.65116279069767e-07,0,29769,0,0,0,0,0,0,0,0.5,186,-2,0,2,2,0.0,0,0.0,0,0,0,0,0,0.6,14123,0,0,0,0,13,95,0,0,5,Middlesbrough,Everton,Man Utd,Crystal Palace,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian,Kabasele,DEF,WAT,4800000,0,29,0.31182795698924703,6.49641577060932e-08,6.04166666666667e-06,0,3076,1,12,0,0,0,2,0,6.0,23,-2,0,29,2,0.0,0,0.0,1,0,1,0,0,0.0,1367,0,0,0,0,558,8,0,0,104,Tottenham,Swansea,Hull City,Liverpool,Leicester,0.0,0.2,0.2,0.2,0.2,0.2,0.2
Younes,Kaboul,DEF,WAT,4400000,0,57,2.5,5.68181818181818e-07,1.29545454545455e-05,0,55581,2,36,0,0,0,2,0,13.0,5515,-1,0,57,1,0.2,0,1.0,1,0,4,0,0,0.9,61638,0,231,0,0,1910,20,0,0,342,Tottenham,Swansea,Hull City,Liverpool,Leicester,0.0,0.0,0.0,0.0,0.0,1.3,2.5
Sullay,Kaikai,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,2276,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,205,0,9,0,0,0,5,0,0,0,Arsenal,Leicester,Liverpool,Tottenham,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harry,Kane,FWD,TOT,11200000,0,152,6.9,6.16071428571429e-07,1.35714285714286e-05,0,2154158,1,15,0,0,0,19,0,13.6,11156,2,0,152,-2,0.0,1,0.0,23,0,11,0,4,8.8,1800037,0,1053,0,6,1887,38677,0,0,617,Watford,Bournemouth,Crystal Palace,Arsenal,West Ham,10.4,10.4,8.2,10.3,7.9,9.4,7.3
N'Golo,Kante,MID,CHE,4700000,1,69,2.4,5.1063829787234e-07,1.46808510638298e-05,0,768555,7,24,0,0,0,1,0,14.7,4171,-3,0,69,3,0.4,0,1.7,1,0,12,0,0,11.9,284649,0,501,0,0,2598,3958,0,0,447,Bournemouth,Man Utd,Southampton,Everton,Middlesbrough,1.3,1.6,1.9,1.4,2.2,1.3,2.7
Bartosz,Kapustka,MID,LEI,5000000,0,0,0.0,0.0,0.0,0,5808,0,0,0,0,0,0,0,0.0,7,-5,0,0,5,0.0,0,0.0,0,0,0,0,0,0.1,560,0,0,0,0,0,3,0,0,0,Everton,Crystal Palace,Arsenal,West Brom,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Loris,Karius,GLK,LIV,4300000,0,32,0.34408602150537604,8.00200050012503e-08,7.44186046511628e-06,0,79492,0,12,0,20,0,0,0,7.4,264,-7,0,32,7,0.0,0,0.0,0,0,3,0,0,0.7,78981,0,0,0,0,900,37,0,0,153,Stoke,West Brom,Crystal Palace,Watford,Southampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Michael,Keane,DEF,BUR,5100000,9,98,3.2,6.274509803921571e-07,1.9215686274509803e-05,0,104539,3,44,0,0,0,2,0,19.6,1293,1,-1,98,-1,0.8,0,4.0,8,0,8,0,1,4.0,212532,0,0,0,3,2790,22282,1,0,544,Middlesbrough,Everton,Man Utd,Crystal Palace,West Brom,2.3,1.8,3.1,3.0,4.5,2.7,4.7
Will,Keane,FWD,HUL,4400000,0,8,0.0860215053763441,1.95503421309873e-08,1.81818181818182e-06,0,39211,0,10,0,0,0,0,0,1.8,125,-1,0,8,1,0.0,0,0.0,0,0,1,0,0,0.2,41084,0,0,0,0,280,81,0,0,9,Man City,Stoke,Watford,Southampton,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martin,Kelly,DEF,CRY,4200000,1,27,0.29032258064516103,6.912442396313361e-08,6.42857142857143e-06,0,46325,3,33,0,0,0,0,0,6.4,224,-3,0,27,3,0.2,0,0.7,0,0,0,0,2,0.4,45942,0,96,0,0,1419,292,0,0,202,Arsenal,Leicester,Liverpool,Tottenham,Burnley,0.1,0.1,0.2,0.1,0.1,0.1,0.1
,Kenedy,MID,CHE,5100000,0,1,0.010752688172043001,2.1083702298123498e-09,1.9607843137254898e-07,0,2225,0,0,0,0,0,0,0,0.2,3,-4,0,1,4,0.0,0,0.0,0,0,0,0,0,0.0,1254,0,86,0,0,16,2,0,0,2,Bournemouth,Man Utd,Southampton,Everton,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonjoe,Kenny,DEF,EVE,4000000,0,0,0.0,0.0,0.0,0,842,0,0,0,0,0,0,0,0.0,17,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1538,0,0,0,0,0,36,0,0,0,Leicester,Burnley,West Ham,Chelsea,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wahbi,Khazri,MID,SUN,6000000,1,18,0.193548387096774,3.2258064516129e-08,3e-06,0,11701,4,16,0,0,0,0,0,3.0,9,-5,0,18,5,0.1,0,0.7,0,0,1,0,0,0.1,1001,0,172,0,0,539,1,0,0,50,Man Utd,West Ham,Middlesbrough,Bournemouth,Hull City,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,Ki Sung-yueng,MID,SWA,5000000,1,24,0.258064516129032,5.1612903225806397e-08,4.8e-06,0,4825,3,26,0,0,0,0,0,4.8,22,-5,0,24,5,0.1,0,0.5,0,0,1,0,0,0.0,1408,0,241,0,0,920,20,0,0,153,West Ham,Watford,Stoke,Man Utd,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Michael,Kightly,MID,BUR,4200000,0,6,1.2,2.85714285714286e-07,1.4285714285714301e-06,0,32545,0,1,0,0,0,0,0,1.4,315,-3,0,6,3,0.0,0,0.0,0,0,0,0,0,0.6,29176,0,0,0,0,104,32,0,0,20,Middlesbrough,Everton,Man Utd,Crystal Palace,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andy,King,MID,LEI,4700000,1,33,0.354838709677419,7.54975978037062e-08,7.021276595744679e-06,0,17835,2,18,0,0,0,1,0,7.0,82,-3,0,33,3,0.1,0,0.3,1,0,1,0,0,0.2,9720,0,174,0,0,1102,89,0,0,164,Everton,Crystal Palace,Arsenal,West Brom,Watford,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Joshua,King,MID,BOU,5900000,7,134,4.5,7.627118644067799e-07,2.27118644067797e-05,0,143386,1,44,0,0,0,12,0,23.1,16381,4,-1,134,-4,1.5,1,9.0,10,0,7,0,2,14.0,721917,0,321,0,2,2181,54855,1,0,425,Chelsea,Tottenham,Middlesbrough,Sunderland,Stoke,4.4,2.8,5.7,5.0,5.6,6.5,4.1
Stephen,Kingsley,DEF,SWA,3900000,0,20,0.21505376344086,5.5141990625861595e-08,5.12820512820513e-06,0,490015,0,19,0,0,0,0,0,5.1,4756,-1,0,20,1,0.1,0,0.3,2,0,2,0,0,9.1,635444,0,75,0,1,855,1583,0,0,151,West Ham,Watford,Stoke,Man Utd,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Jan,Kirchhoff,MID,SUN,4200000,0,12,0.129032258064516,3.07219662058372e-08,2.8571428571428602e-06,0,3667,1,11,0,0,0,0,0,2.9,25,-3,0,12,3,0.0,0,0.0,0,0,0,0,1,0.0,1738,0,118,0,0,433,31,0,0,61,Man Utd,West Ham,Middlesbrough,Bournemouth,Hull City,0.0,0.1,0.1,0.1,0.1,0.1,0.1
Ragnar,Klavan,DEF,LIV,4500000,1,41,2.3,5.11111111111111e-07,9.11111111111111e-06,0,83785,2,18,0,0,0,0,0,9.1,773,-5,0,41,5,0.4,0,1.8,4,0,3,0,0,0.8,66819,0,0,0,0,1316,312,0,0,280,Stoke,West Brom,Crystal Palace,Watford,Southampton,1.8,1.8,2.5,1.2,2.7,2.2,2.3
Aleksandar,Kolarov,DEF,MCI,5800000,0,83,3.3,5.68965517241379e-07,1.43103448275862e-05,0,210178,6,23,0,0,0,1,0,14.3,4065,-2,0,83,2,0.0,0,0.0,6,0,8,0,1,3.2,118724,1,429,0,2,2175,1825,0,0,480,Hull City,Southampton,Man Utd,Middlesbrough,Crystal Palace,4.0,3.6,2.8,3.2,3.9,3.4,2.6
Vincent,Kompany,DEF,MCI,5900000,0,3,0.032258064516129,5.46746856205577e-09,5.084745762711859e-07,0,20240,2,3,0,0,0,0,0,0.5,64,-1,0,3,1,0.0,0,0.0,0,0,0,0,0,0.4,8255,0,173,0,0,204,1084,0,0,25,Hull City,Southampton,Man Utd,Middlesbrough,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arouna,Kone,FWD,EVE,5100000,0,3,0.032258064516129,6.325110689437071e-09,5.882352941176471e-07,0,69596,0,0,0,0,0,0,0,0.6,97,-4,0,3,4,0.0,0,0.0,0,0,0,0,0,0.7,15553,0,289,0,0,46,54,0,0,9,Leicester,Burnley,West Ham,Chelsea,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lamine,Kone,DEF,SUN,4300000,1,57,2.4,5.58139534883721e-07,1.32558139534884e-05,0,111810,4,38,0,0,0,1,0,13.3,1928,-2,0,57,2,0.2,0,0.7,5,0,4,0,0,1.7,87929,0,176,0,2,2093,2031,0,0,366,Man Utd,West Ham,Middlesbrough,Bournemouth,Hull City,1.9,3.0,1.7,2.9,1.7,2.5,1.8
Dimitrios,Konstantopoulos,GLK,MID,4100000,0,0,0.0,0.0,0.0,0,6669,0,0,0,0,0,0,0,0.0,32,-4,0,0,4,0.0,0,0.0,0,0,0,0,0,0.1,1046,0,0,0,0,0,8,0,0,0,Burnley,Arsenal,Bournemouth,Sunderland,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Laurent,Koscielny,DEF,ARS,6200000,0,107,4.0,6.45161290322581e-07,1.7258064516129e-05,0,755956,3,32,0,0,0,2,0,17.3,44855,2,0,107,-2,0.0,0,0.3,19,0,8,0,1,12.0,898562,0,493,0,3,2358,316,0,0,622,Crystal Palace,Middlesbrough,Leicester,Tottenham,Man Utd,0.0,4.0,4.7,3.6,4.0,4.3,4.8
Cheikhou,Kouyate,MID,WHU,5000000,2,58,2.2,4.4e-07,1.1599999999999999e-05,0,92734,2,44,0,0,0,0,0,11.6,119,-5,0,58,5,0.4,0,2.0,0,0,5,0,1,0.7,22863,0,498,0,0,2285,181,0,0,358,Swansea,Sunderland,Everton,Stoke,Tottenham,1.7,1.8,1.9,1.3,1.5,1.2,1.3
Dusan,Kuciak,GLK,HUL,4000000,0,0,0.0,0.0,0.0,0,6467,0,0,0,0,0,0,0,0.0,70,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,7891,0,0,0,0,0,8,0,0,0,Man City,Stoke,Watford,Southampton,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olayinka Fredrick Oladotun,Ladapo,FWD,CRY,4500000,0,0,0.0,0.0,0.0,0,1093,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,900,0,0,0,0,0,0,0,0,0,Arsenal,Leicester,Liverpool,Tottenham,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel,Lafferty,DEF,BUR,4000000,0,0,0.0,0.0,0.0,0,23183,0,0,0,0,0,0,0,0.0,57,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.3,3151,0,0,0,0,0,3,0,0,0,Middlesbrough,Everton,Man Utd,Crystal Palace,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam,Lallana,MID,LIV,6800000,0,123,1.32258064516129,1.9449715370019e-07,1.80882352941176e-05,0,1800472,3,32,0,0,0,7,0,17.8,33449,-2,1,123,2,0.1,0,0.8,13,0,6,0,7,9.5,1886208,0,416,0,3,2064,522,-1,0,488,Stoke,West Brom,Crystal Palace,Watford,Southampton,0.0,0.0,0.0,0.0,0.8,0.7,0.9
Rickie,Lambert,FWD,WBA,5400000,0,1,1.0,1.85185185185185e-07,1.85185185185185e-07,0,8249,0,0,0,0,0,0,0,0.2,10,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.1,1419,0,72,0,0,13,11,0,0,3,Southampton,Liverpool,Leicester,Burnley,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erik,Lamela,MID,TOT,6600000,0,28,0.301075268817204,4.56174649723037e-08,4.24242424242424e-06,0,536835,1,2,0,0,0,1,0,4.2,239,-4,0,28,4,0.0,1,0.0,4,0,4,0,1,3.3,303038,0,519,0,0,595,47,0,0,93,Watford,Bournemouth,Crystal Palace,Arsenal,West Ham,0.0,0.0,0.0,0.0,0.0,0.2,0.2
Manuel,Lanzini,MID,WHU,6400000,1,111,1.19354838709677,1.8649193548387101e-07,1.734375e-05,0,108081,6,46,0,0,0,7,0,17.1,13288,-1,1,111,1,0.6,0,3.8,18,0,5,0,3,3.4,243289,0,381,0,3,2078,16347,-1,0,507,Swansea,Sunderland,Everton,Stoke,Tottenham,0.6,0.6,0.7,0.6,0.6,0.6,0.6
Sebastian,Larsson,MID,SUN,4700000,2,30,1.9,4.0425531914893603e-07,6.382978723404261e-06,0,2107,3,23,0,0,0,0,0,6.4,37,-3,0,30,3,0.4,0,1.7,0,0,3,0,1,0.0,1889,0,58,0,0,1144,14,0,0,157,Man Utd,West Ham,Middlesbrough,Bournemouth,Hull City,1.3,1.1,1.1,1.4,1.1,1.5,1.0
Grant,Leadbitter,MID,MID,4400000,0,19,0.204301075268817,4.64320625610948e-08,4.31818181818182e-06,0,1567,0,6,0,0,0,1,0,4.3,25,-6,0,19,6,0.2,0,0.7,0,0,2,0,0,0.0,1587,0,0,0,0,374,14,0,0,74,Burnley,Arsenal,Bournemouth,Sunderland,Man City,0.1,0.1,0.2,0.1,0.1,0.1,0.1
Michael,Ledger,DEF,SUN,4000000,0,0,0.0,0.0,0.0,0,313,0,0,0,0,0,0,0,0.0,11,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,521,0,0,0,0,0,2,0,0,0,Man Utd,West Ham,Middlesbrough,Bournemouth,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe,Ledley,MID,CRY,4300000,0,40,0.43010752688172,1.0002500625156301e-07,9.30232558139535e-06,0,38935,1,26,0,0,0,1,0,9.3,211,-2,0,40,2,0.0,0,0.0,1,0,2,0,1,0.4,27455,0,121,0,0,1160,83,0,0,201,Arsenal,Leicester,Liverpool,Tottenham,Burnley,0.2,0.2,0.4,0.2,0.2,0.2,0.2
,Lee Chung-yong,MID,CRY,4200000,0,23,0.247311827956989,5.88837685611879e-08,5.47619047619048e-06,0,18591,0,10,0,0,0,0,0,5.5,244,-3,0,23,3,0.0,0,0.0,0,0,2,0,1,0.3,18953,0,56,0,0,437,299,0,0,100,Arsenal,Leicester,Liverpool,Tottenham,Burnley,0.1,0.1,0.2,0.1,0.1,0.1,0.1
Jonathan,Leko,MID,WBA,4200000,0,10,0.10752688172043,2.5601638504864304e-08,2.38095238095238e-06,0,48071,0,3,0,0,0,0,0,2.4,521,-3,0,10,3,0.0,0,0.0,0,0,0,0,1,0.6,52050,0,28,0,0,105,234,0,0,33,Southampton,Liverpool,Leicester,Burnley,Chelsea,0.1,0.1,0.0,0.1,0.1,0.1,0.1
Brian,Lenihan,DEF,HUL,3900000,0,0,0.0,0.0,0.0,0,82164,0,0,0,0,0,0,0,0.0,758,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,1.3,73226,0,0,0,0,0,145,0,0,0,Man City,Stoke,Watford,Southampton,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron,Lennon,MID,EVE,5500000,0,22,0.23655913978494603,4.3010752688172e-08,4e-06,0,14654,0,5,0,0,0,0,0,4.0,105,-5,0,22,5,0.0,0,0.0,0,0,2,0,1,0.2,4008,0,278,0,0,509,6,0,0,104,Leicester,Burnley,West Ham,Chelsea,Swansea,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Jeremain,Lens,MID,SUN,5900000,0,2,1.0,1.6949152542372902e-07,3.3898305084745803e-07,0,2561,0,1,0,0,0,0,0,0.3,6,-1,0,2,1,0.0,0,0.0,0,0,0,0,0,0.0,245,0,180,0,0,69,3,0,0,12,Man Utd,West Ham,Middlesbrough,Bournemouth,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joleon,Lescott,DEF,SUN,3900000,0,1,0.010752688172043001,2.75709953129308e-09,2.56410256410256e-07,0,5108,0,0,0,0,0,0,0,0.3,520,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.3,15824,0,0,0,0,34,768,0,0,5,Man Utd,West Ham,Middlesbrough,Bournemouth,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harry,Lewis,GLK,SOU,4000000,0,0,0.0,0.0,0.0,0,384,0,0,0,0,0,0,0,0.0,14,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,913,0,0,0,0,0,17,0,0,0,West Brom,Man City,Chelsea,Hull City,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jesse,Lingard,MID,MUN,5600000,2,45,0.483870967741936,8.64055299539171e-08,8.03571428571429e-06,0,52986,1,9,0,0,0,1,0,8.0,1398,-4,0,45,4,0.9,0,5.0,3,0,5,0,2,0.7,37056,0,318,0,1,933,5022,0,0,190,Sunderland,Chelsea,Burnley,Man City,Swansea,0.2,0.2,0.4,0.2,0.2,0.2,0.2
Jake,Livermore,MID,WBA,4800000,1,63,2.1,4.375e-07,1.3125e-05,0,9461,5,52,0,0,0,1,0,13.1,133,-2,0,63,2,0.4,0,1.8,2,0,4,0,1,0.1,8448,0,0,0,0,2378,107,0,1,387,Southampton,Liverpool,Leicester,Burnley,Chelsea,1.6,1.2,0.0,2.3,1.1,1.3,1.2
Fernando,Llorente,FWD,SWA,6300000,0,107,4.1,6.50793650793651e-07,1.6984126984127e-05,0,887055,2,48,0,0,0,11,0,16.7,115222,-2,2,107,2,0.1,0,0.8,14,0,3,0,2,8.2,1108270,0,0,0,4,1905,3444,-2,0,377,West Ham,Watford,Stoke,Man Utd,Everton,0.0,3.9,5.2,4.1,4.8,4.7,5.1
Hugo,Lloris,GLK,TOT,5500000,0,106,4.1,7.454545454545451e-07,1.9272727272727302e-05,0,341420,0,20,0,58,0,0,0,19.3,15369,0,0,106,0,0.6,0,3.3,5,0,11,0,0,7.4,292052,0,419,0,0,2284,2378,0,0,495,Watford,Bournemouth,Crystal Palace,Arsenal,West Ham,0.0,6.0,4.7,6.1,4.7,4.4,3.7
