FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Jason,Lokilo,MID,CRY,4300000,0,0,0.0,0.0,0.0,0,15942,0,0,0,0,0,0,0,0.0,53,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,13988,0,0,0,0,0,45,0,0,0,Man Utd,Chelsea,Huddersfield,Liverpool,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe,Lolley,MID,HUD,4300000,0,11,1.8,4.1860465116279104e-07,2.55813953488372e-06,0,7477,1,5,0,0,0,1,0,2.6,123,-2,0,11,2,0.0,0,0.0,0,0,0,0,0,0.1,6823,0,0,0,0,217,5,0,0,28,Tottenham,Swansea,Crystal Palace,Newcastle,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8
Kevin,Long,DEF,BUR,4100000,2,34,1.21428571428571,2.9616724738676e-07,8.29268292682927e-06,0,295067,1,9,0,0,0,0,0,8.3,6032,1,0,34,-1,0.4,0,1.7,4,0,3,0,1,6.6,486312,0,0,0,0,810,9816,0,0,164,Everton,West Ham,West Brom,Watford,Leicester,0.7,0.7,0.0,0.6,0.7,0.7,0.7,0.9,0.6,0.6,36.6
Shane,Long,FWD,SOU,5600000,0,38,1.9,3.39285714285714e-07,6.7857142857142895e-06,0,58863,4,20,0,0,0,1,0,6.8,1251,-4,0,38,4,0.1,0,0.7,0,0,3,0,2,0.4,40613,0,0,0,0,1131,23,0,0,116,Stoke,Newcastle,West Ham,Arsenal,Chelsea,0.0,0.0,0.0,1.2,1.0,1.0,1.4,1.6,1.3,1.2,67.8
Ademola,Lookman,MID,EVE,5100000,0,10,1.4,2.7450980392156895e-07,1.96078431372549e-06,0,9300,0,6,0,0,0,0,0,2.0,22,-4,0,10,4,0.0,0,0.0,0,0,0,0,1,0.1,2247,0,0,0,0,153,0,0,0,30,Burnley,Brighton,Stoke,Man City,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5
Jonas,Lossl,GLK,HUD,4600000,2,102,3.6,7.826086956521741e-07,2.2173913043478303e-05,0,393564,0,48,0,75,0,0,0,22.2,5661,1,0,102,-1,1.0,0,4.7,10,0,7,0,1,7.0,561596,0,0,2,2,2520,4467,0,0,535,Tottenham,Swansea,Crystal Palace,Newcastle,Brighton,2.9,4.2,5.4,2.7,3.2,4.8,3.2,4.1,2.6,5.2,64.8
Dejan,Lovren,DEF,LIV,5300000,0,70,3.3,6.226415094339621e-07,1.32075471698113e-05,0,132558,4,20,0,0,0,1,0,13.2,3590,-2,0,70,2,0.1,0,0.7,5,0,7,0,1,1.1,87032,0,0,0,1,1566,670,0,0,373,Newcastle,Man Utd,Watford,Crystal Palace,Everton,3.2,2.5,4.0,4.1,2.2,3.3,2.8,4.1,3.1,4.2,61.7
Chris,Lowe,DEF,HUD,4400000,0,50,2.6,5.90909090909091e-07,1.13636363636364e-05,0,272156,0,23,0,0,0,0,0,11.4,1745,-1,0,50,1,0.0,0,0.0,0,0,6,0,0,1.2,276071,0,0,0,0,1312,22,0,0,262,Tottenham,Swansea,Crystal Palace,Newcastle,Brighton,0.0,2.6,3.9,1.6,1.9,3.1,1.9,2.5,1.5,3.4,32.7
Matthew,Lowton,DEF,BUR,4300000,2,61,3.8,8.837209302325581e-07,1.4186046511627899e-05,0,280239,0,12,0,0,0,0,0,14.2,3298,-2,0,61,2,0.6,0,2.7,2,0,6,0,2,2.6,360773,0,0,0,0,1395,11118,0,0,281,Everton,West Ham,West Brom,Watford,Leicester,4.1,4.2,0.0,3.5,4.3,4.2,4.1,5.1,3.8,4.0,48.3
Leiva,Lucas,MID,LIV,4500000,0,0,0.0,0.0,0.0,0,1128,0,0,0,0,0,0,0,0.0,6,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,246,0,0,0,0,0,3,0,0,0,Newcastle,Man Utd,Watford,Crystal Palace,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Lucas Moura,MID,TOT,8000000,1,1,0.0357142857142857,4.464285714285711e-09,1.25e-07,0,5642,0,0,0,0,0,0,0,0.1,1352,0,0,1,0,0.0,0,0.3,0,0,0,0,0,0.1,11707,0,0,0,0,24,1432,0,0,3,Huddersfield,Bournemouth,Chelsea,Stoke,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
Romelu,Lukaku,FWD,MUN,11200000,12,131,4.9,4.375e-07,1.16964285714286e-05,0,3399667,3,20,0,0,0,13,0,11.7,7254,-3,0,131,3,0.6,1,6.7,13,0,13,0,6,20.0,1899076,0,0,0,3,2339,25136,0,0,466,Crystal Palace,Liverpool,Swansea,Man City,West Brom,5.1,6.0,0.0,6.6,4.6,7.2,5.3,6.8,4.9,6.7,223.1
Dodi,Lukebakio,MID,WAT,5000000,0,1,0.0357142857142857,7.142857142857142e-09,2e-07,0,74,0,1,0,0,0,0,0,0.2,15,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0.0,141,0,0,0,0,15,21,0,0,5,West Brom,Arsenal,Liverpool,Bournemouth,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6
Levi,Lumeka,MID,CRY,4400000,0,1,0.0357142857142857,8.11688311688312e-09,2.2727272727272702e-07,0,648,0,0,0,0,0,0,0,0.2,15,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.0,725,0,0,0,0,25,9,0,0,3,Man Utd,Chelsea,Huddersfield,Liverpool,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3
Matt,Macey,GLK,ARS,5000000,0,0,0.0,0.0,0.0,0,435,0,0,0,0,0,0,0,0.0,12,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,426,0,0,0,0,0,10,0,0,0,Brighton,Watford,Stoke,Southampton,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niki,Maenpaa,GLK,BHA,3900000,0,0,0.0,0.0,0.0,0,43644,0,0,0,0,0,0,0,0.0,454,-1,1,0,1,0.0,0,0.0,0,0,0,0,0,1.1,33389,0,0,0,0,0,5666,-1,0,0,Arsenal,Everton,Leicester,Huddersfield,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harry,Maguire,DEF,LEI,5500000,2,98,3.5,6.36363636363636e-07,1.78181818181818e-05,0,685001,5,41,0,0,0,2,0,17.8,17205,5,0,98,-5,0.2,0,1.0,10,0,7,0,4,13.4,1241886,0,0,0,1,2520,38752,0,0,556,Bournemouth,West Brom,Brighton,Newcastle,Burnley,3.7,2.9,0.0,3.3,3.6,3.5,4.1,4.2,4.8,3.0,116.4
Connor,Mahoney,MID,BOU,4500000,0,0,0.0,0.0,0.0,0,133,0,0,0,0,0,0,0,0.0,3,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,151,0,0,0,0,0,2,0,0,0,Leicester,Tottenham,West Brom,Watford,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Riyad,Mahrez,MID,LEI,8700000,2,140,5.4,6.20689655172414e-07,1.60919540229885e-05,0,1284360,1,32,0,0,0,8,0,16.1,20946,2,-1,140,-2,0.1,0,1.0,14,0,7,0,10,9.0,1526124,0,0,0,2,2057,60027,1,0,468,Bournemouth,West Brom,Brighton,Newcastle,Burnley,7.1,5.7,0.0,4.9,7.1,5.5,6.5,5.3,7.4,4.5,187.9
Ainsley,Maitland-Niles,MID,ARS,4500000,0,16,0.5714285714285711,1.26984126984127e-07,3.55555555555556e-06,0,9824,0,10,0,0,0,0,0,3.6,490,0,0,16,0,0.0,0,0.0,0,0,2,0,0,0.1,13845,0,0,0,0,563,84,0,0,92,Brighton,Watford,Stoke,Southampton,Newcastle,0.3,0.3,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,20.5
Moses,Makasi,MID,WHU,4500000,0,0,0.0,0.0,0.0,0,401,0,0,0,0,0,0,0,0.0,8,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,518,0,0,0,0,0,0,0,0,0,Swansea,Burnley,Southampton,Chelsea,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scott,Malone,DEF,HUD,4300000,0,30,1.07142857142857,2.49169435215947e-07,6.97674418604651e-06,0,19735,3,21,0,0,0,0,0,7.0,230,-2,0,30,2,0.1,0,0.3,4,0,2,0,1,0.2,19626,0,0,0,1,926,42,0,0,174,Tottenham,Swansea,Crystal Palace,Newcastle,Brighton,0.5,0.6,1.2,0.5,0.5,0.8,0.5,0.6,0.5,0.9,33.3
Sadio,Mane,MID,LIV,9400000,7,98,4.9,5.21276595744681e-07,1.0425531914893598e-05,0,1671748,2,20,0,0,0,7,0,10.4,8038,-1,-1,98,1,0.5,0,4.3,6,0,9,0,5,8.7,941566,0,0,0,2,1496,36375,1,1,333,Newcastle,Man Utd,Watford,Crystal Palace,Everton,6.1,3.4,5.6,4.7,5.5,6.1,5.1,5.9,4.4,5.9,160.0
Eliaquim,Mangala,DEF,EVE,5000000,0,22,0.7857142857142858,1.57142857142857e-07,4.4e-06,0,28579,0,7,0,0,0,0,0,4.4,1263,0,0,22,0,0.1,0,0.3,0,0,2,0,0,0.2,30905,0,0,0,0,617,17,0,0,118,Burnley,Brighton,Stoke,Man City,Liverpool,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.4,0.4,16.8
Javier,Manquillo,DEF,NEW,4300000,1,45,2.3,5.348837209302331e-07,1.0465116279069802e-05,0,109485,2,29,0,0,0,0,0,10.5,966,-2,0,45,2,0.1,0,0.3,1,0,4,0,0,0.7,82830,0,0,0,0,1691,127,0,0,229,Liverpool,Southampton,Huddersfield,Leicester,Arsenal,1.8,2.1,0.0,2.3,1.5,2.6,1.2,2.2,2.1,2.2,41.3
Solomon,March,MID,BHA,4800000,1,57,2.03571428571429,4.24107142857143e-07,1.1875e-05,0,45391,3,22,0,0,0,1,0,11.9,197,-2,0,57,2,0.3,0,1.3,0,0,6,0,2,0.2,44848,0,0,0,0,1595,52,0,0,235,Arsenal,Everton,Leicester,Huddersfield,Crystal Palace,1.9,1.3,0.0,1.7,2.0,1.0,1.4,1.1,1.4,1.0,82.6
Adrian,Mariappa,DEF,WAT,4100000,8,39,2.2,5.36585365853659e-07,9.512195121951221e-06,0,352411,2,27,0,0,0,0,0,9.5,2740,1,0,39,-1,0.9,0,3.7,2,0,4,0,0,5.5,463628,0,0,0,1,1389,50089,0,0,238,West Brom,Arsenal,Liverpool,Bournemouth,Burnley,2.1,1.6,1.6,1.7,2.1,1.4,3.0,1.5,1.7,1.3,40.2
Dean,Marney,MID,BUR,4400000,0,0,0.0,0.0,0.0,0,1340,0,0,0,0,0,0,0,0.0,19,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,912,0,0,0,0,0,31,0,0,0,Everton,West Ham,West Brom,Watford,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony,Martial,MID,MUN,8000000,5,118,4.21428571428571,5.26785714285714e-07,1.475e-05,0,484648,1,11,0,0,0,9,0,14.8,13171,0,0,118,0,0.3,0,2.7,7,0,8,0,6,3.7,573636,0,0,0,1,1334,11126,0,0,380,Crystal Palace,Liverpool,Swansea,Man City,West Brom,3.3,4.1,0.0,5.3,2.3,5.7,3.7,5.5,3.0,4.8,161.0
Cuco,Martina,DEF,EVE,4400000,2,54,2.7,6.13636363636364e-07,1.2272727272727302e-05,0,116822,2,28,0,0,0,0,0,12.3,3436,-1,0,54,1,0.7,0,3.3,0,0,5,0,2,2.5,219347,0,0,0,0,1740,10654,0,0,349,Burnley,Brighton,Stoke,Man City,Liverpool,2.2,3.4,2.2,2.4,3.0,1.8,2.5,1.8,2.9,2.2,70.9
Damian Emiliano,Martinez,GLK,ARS,4000000,0,0,0.0,0.0,0.0,0,28167,0,0,0,0,0,0,0,0.0,143,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.6,1427,0,0,0,0,0,7,0,0,0,Brighton,Watford,Stoke,Southampton,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Martinez,FWD,WHU,5000000,0,0,0.0,0.0,0.0,0,4854,0,0,0,0,0,0,0,0.0,80,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,5035,0,0,0,0,0,3,0,0,0,Swansea,Burnley,Southampton,Chelsea,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bruno,Martins Indi,DEF,STK,4900000,2,8,0.28571428571428603,5.83090379008746e-08,1.63265306122449e-06,0,2649,1,19,0,0,0,0,0,1.6,32,-1,0,8,1,0.1,0,0.7,0,0,0,0,0,0.0,2183,0,0,0,0,651,42,0,0,100,Southampton,Man City,Everton,Arsenal,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,18.2
Brandon,Mason,DEF,WAT,3900000,0,0,0.0,0.0,0.0,0,93618,0,0,0,0,0,0,0,0.0,960,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,1.5,89045,0,0,0,0,0,115,0,0,0,West Brom,Arsenal,Liverpool,Bournemouth,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arthur,Masuaku,DEF,WHU,4300000,0,39,1.39285714285714,3.2392026578073103e-07,9.06976744186047e-06,0,154461,5,24,0,0,0,0,0,9.1,2787,-2,0,39,2,0.0,0,0.0,1,0,3,0,2,0.7,173001,0,0,0,0,1323,30,0,0,247,Swansea,Burnley,Southampton,Chelsea,Stoke,0.0,0.0,0.0,1.0,0.7,1.2,0.7,0.8,0.7,0.9,58.3
Juan,Mata,MID,MUN,6800000,0,84,3.0,4.41176470588235e-07,1.2352941176470599e-05,0,261941,1,7,0,0,0,3,0,12.4,4223,-2,0,84,2,0.3,0,2.0,6,0,13,0,4,2.1,205656,0,0,0,1,1448,723,0,0,351,Crystal Palace,Liverpool,Swansea,Man City,West Brom,1.9,2.4,0.0,3.3,1.5,3.6,2.2,3.4,1.7,2.9,133.9
Nemanja,Matic,MID,MUN,4700000,1,68,2.4,5.1063829787234e-07,1.4468085106382998e-05,0,1058007,5,18,0,0,0,0,0,14.5,5512,-3,0,68,3,0.4,0,2.0,0,0,15,0,1,8.1,577343,0,0,0,0,2469,6109,0,0,441,Crystal Palace,Liverpool,Swansea,Man City,West Brom,1.3,1.7,0.0,2.4,1.2,2.6,1.5,2.5,1.2,2.1,91.4
Joel,Matip,DEF,LIV,5400000,2,72,3.3,6.11111111111111e-07,1.3333333333333301e-05,0,218429,3,26,0,0,0,1,0,13.3,1189,-1,0,72,1,0.4,0,2.3,3,0,8,0,0,1.9,143498,0,0,0,1,1813,3930,0,0,426,Newcastle,Man Utd,Watford,Crystal Palace,Everton,3.2,2.5,4.0,4.1,2.2,3.3,2.8,4.1,3.1,4.2,74.2
Konstantinos,Mavropanos,DEF,ARS,4300000,0,0,0.0,0.0,0.0,0,490,0,0,0,0,0,0,0,0.0,36,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.0,690,0,0,0,0,0,27,0,0,0,Brighton,Watford,Stoke,Southampton,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alfie,Mawson,DEF,SWA,5100000,0,94,3.4,6.66666666666667e-07,1.8431372549019602e-05,0,128110,1,41,0,0,0,2,0,18.4,12539,1,0,94,-1,0.6,0,3.0,7,0,8,0,1,3.8,273547,0,0,0,1,2520,15937,0,0,516,West Ham,Huddersfield,Man Utd,West Brom,Everton,4.6,2.8,0.0,2.6,2.9,3.5,2.7,3.9,2.8,4.3,92.4
Chancel,Mbemba,DEF,NEW,3900000,0,20,0.7142857142857142,1.8315018315018302e-07,5.12820512820513e-06,0,809584,0,11,0,0,0,0,0,5.1,13446,-1,0,20,1,0.0,0,0.0,3,0,1,0,0,13.5,1343559,0,0,0,1,670,16129,0,0,133,Liverpool,Southampton,Huddersfield,Leicester,Arsenal,0.4,0.4,0.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,23.2
James,McArthur,MID,CRY,4300000,2,60,2.14285714285714,4.98338870431894e-07,1.3953488372093e-05,0,321116,3,23,0,0,0,3,0,14.0,6561,-2,0,60,2,0.5,0,2.0,6,0,3,0,0,3.8,301113,0,0,0,1,1566,4731,0,0,246,Man Utd,Chelsea,Huddersfield,Liverpool,Bournemouth,1.5,1.1,1.3,1.3,1.4,1.8,1.2,1.8,1.2,2.1,87.1
Gareth,McAuley,DEF,WBA,4500000,0,8,0.28571428571428603,6.34920634920635e-08,1.77777777777778e-06,0,85487,0,15,0,0,0,0,0,1.8,281,-5,0,8,5,0.1,0,0.3,0,0,0,0,0,0.4,6813,0,0,0,0,454,71,0,0,73,Watford,Leicester,Bournemouth,Burnley,Swansea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,9.3
Oliver,McBurnie,FWD,SWA,4600000,0,16,1.5,3.26086956521739e-07,3.47826086956522e-06,0,249443,0,5,0,0,0,0,0,3.5,5853,1,0,16,-1,0.0,0,0.0,0,0,0,0,1,2.5,255043,0,0,0,0,267,22,0,0,45,West Ham,Huddersfield,Man Utd,West Brom,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4
Alex,McCarthy,GLK,SOU,4400000,2,17,0.6071428571428571,1.37987012987013e-07,3.86363636363636e-06,0,6858,1,11,0,14,0,0,0,3.9,288,-1,0,17,1,0.3,0,1.3,1,0,1,0,0,0.2,12912,0,0,0,0,720,904,0,0,104,Stoke,Newcastle,West Ham,Arsenal,Chelsea,0.3,0.3,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,9.2
James,McCarthy,MID,EVE,4900000,0,6,0.214285714285714,4.3731778425656006e-08,1.22448979591837e-06,0,2243,0,6,0,0,0,0,0,1.2,17,-1,0,6,1,0.0,0,0.0,0,0,0,0,0,0.0,676,0,0,0,0,204,9,0,0,41,Burnley,Brighton,Stoke,Man City,Liverpool,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,5.8
James,McClean,MID,WBA,4700000,1,32,1.14285714285714,2.43161094224924e-07,6.80851063829787e-06,0,9807,4,16,0,0,0,1,0,6.8,65,-3,0,32,3,0.1,0,0.7,1,0,3,0,0,0.1,6306,1,0,0,0,867,51,0,0,101,Watford,Leicester,Bournemouth,Burnley,Swansea,0.6,0.7,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,56.7
Sam,McQueen,DEF,SOU,4200000,0,12,0.42857142857142894,1.0204081632653099e-07,2.8571428571428602e-06,0,6122,0,1,0,0,0,0,0,2.9,57,-3,0,12,3,0.0,0,0.0,2,0,1,0,0,0.1,3977,0,0,0,0,126,74,0,0,40,Stoke,Newcastle,West Ham,Arsenal,Chelsea,0.2,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,6.6
Scott,McTominay,MID,MUN,4200000,2,11,0.3928571428571429,9.353741496598641e-08,2.61904761904762e-06,0,44780,0,1,0,0,0,0,0,2.6,2251,-3,0,11,3,0.5,0,2.0,0,0,2,0,0,1.0,87902,0,0,0,0,294,16432,0,0,52,Crystal Palace,Liverpool,Swansea,Man City,West Brom,0.2,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.4
Ben,Mee,DEF,BUR,4900000,2,80,3.1,6.3265306122449e-07,1.63265306122449e-05,0,872699,5,25,0,0,0,0,0,16.3,18135,4,0,80,-4,0.3,0,1.7,6,0,8,0,0,14.7,1173817,0,0,0,1,2340,17716,0,0,431,Everton,West Ham,West Brom,Watford,Leicester,3.0,3.1,0.0,2.5,3.2,3.1,3.0,3.8,2.8,2.9,103.6
Max,Melbourne,DEF,WBA,4000000,0,0,0.0,0.0,0.0,0,1730,0,0,0,0,0,0,0,0.0,49,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,2688,0,0,0,0,0,6,0,0,0,Watford,Leicester,Bournemouth,Burnley,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benjamin,Mendy,DEF,MCI,6300000,0,17,0.6071428571428571,9.63718820861678e-08,2.6984126984127003e-06,0,111368,2,1,0,0,0,0,0,2.7,75,-2,0,17,2,0.0,0,0.0,1,0,2,0,1,0.3,87880,0,0,0,0,298,20,0,0,84,Chelsea,Stoke,Everton,Man Utd,Tottenham,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.3,19.7
Nampalys,Mendy,MID,LEI,4500000,0,0,0.0,0.0,0.0,0,3897,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1304,0,0,0,0,0,2,0,0,0,Bournemouth,West Brom,Brighton,Newcastle,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mikel,Merino,MID,NEW,5000000,0,44,1.57142857142857,3.14285714285714e-07,8.8e-06,0,15230,4,16,0,0,0,1,0,8.8,79,0,0,44,0,0.1,0,0.3,4,0,3,0,1,0.1,15036,0,0,0,0,1245,22,0,0,249,Liverpool,Southampton,Huddersfield,Leicester,Arsenal,0.8,0.9,0.0,1.3,0.8,1.1,0.9,1.2,0.8,0.8,69.0
Per,Mertesacker,DEF,ARS,4700000,0,15,0.535714285714286,1.1398176291793301e-07,3.1914893617021303e-06,0,44883,0,7,0,0,0,1,0,3.2,289,-3,0,15,3,0.0,0,0.0,2,0,0,0,0,0.5,30455,0,0,0,1,351,220,0,0,77,Brighton,Watford,Stoke,Southampton,Newcastle,0.3,0.3,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,15.7
Roque,Mesa,MID,SWA,4200000,0,18,1.6,3.80952380952381e-07,4.28571428571429e-06,0,65757,3,16,0,0,0,0,0,4.3,751,-3,0,18,3,0.0,0,0.0,0,0,2,0,0,0.5,59438,0,0,0,0,753,53,0,0,125,West Ham,Huddersfield,Man Utd,West Brom,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9
Simon,Mignolet,GLK,LIV,4800000,0,67,3.5,7.29166666666667e-07,1.3958333333333301e-05,0,105566,3,24,0,36,0,0,0,14.0,1490,-2,0,67,2,0.0,0,0.0,0,0,7,0,0,1.2,64338,0,0,1,0,1710,241,0,0,329,Newcastle,Man Utd,Watford,Crystal Palace,Everton,3.5,2.8,4.4,4.3,2.4,3.6,3.0,4.4,3.4,4.6,28.0
Luka,Milivojevic,MID,CRY,4900000,2,92,3.5,7.142857142857141e-07,1.87755102040816e-05,0,182930,6,40,0,0,0,7,0,18.8,15196,-1,0,92,1,1.4,1,6.7,12,0,4,0,0,7.1,517428,0,0,0,0,2179,29489,0,0,412,Man Utd,Chelsea,Huddersfield,Liverpool,Bournemouth,3.2,2.5,2.9,2.9,3.1,3.7,2.8,3.8,2.8,4.2,121.2
James,Milner,DEF,LIV,6000000,2,52,1.85714285714286,3.0952380952381003e-07,8.66666666666667e-06,0,279006,3,19,0,0,0,0,0,8.7,1641,-5,0,52,5,0.5,0,2.7,3,0,4,0,2,2.1,46074,0,0,0,1,1222,867,0,0,308,Newcastle,Man Utd,Watford,Crystal Palace,Everton,0.0,1.0,1.7,2.0,0.9,1.3,1.1,1.8,1.2,1.9,91.1
Tyrone,Mings,DEF,BOU,4300000,0,0,0.0,0.0,0.0,0,17483,1,4,0,0,0,0,0,0.0,42,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,2529,0,0,0,0,135,16,0,0,17,Leicester,Tottenham,West Brom,Watford,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
Kevin,Mirallas,MID,EVE,6000000,0,5,1.0,1.66666666666667e-07,8.33333333333333e-07,0,117266,1,8,0,0,0,0,0,0.8,214,-5,0,5,5,0.0,0,0.0,0,0,0,0,0,0.7,8921,0,0,0,0,135,0,0,0,19,Burnley,Brighton,Stoke,Man City,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9
Aleksandar,Mitrovic,FWD,NEW,4700000,0,10,1.7,3.6170212765957397e-07,2.12765957446809e-06,0,154332,0,0,0,0,0,1,0,2.1,296,-3,0,10,3,0.0,0,0.0,0,0,0,0,0,0.6,48881,0,0,0,0,89,11,0,0,37,Liverpool,Southampton,Huddersfield,Leicester,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6
Henrikh,Mkhitaryan,MID,ARS,7800000,2,75,3.9,5e-07,9.61538461538462e-06,0,1976630,2,11,0,0,0,1,0,9.6,51367,-2,0,75,2,0.7,0,5.7,6,0,9,0,8,11.8,2089736,0,0,0,2,1194,26226,0,0,297,Brighton,Watford,Stoke,Southampton,Newcastle,2.5,4.4,0.0,4.7,4.3,3.2,5.0,2.0,4.5,2.9,107.1
Jayson,Molumby,MID,BHA,4500000,0,0,0.0,0.0,0.0,0,643,0,0,0,0,0,0,0,0.0,9,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,768,0,0,0,0,0,7,0,0,0,Arsenal,Everton,Leicester,Huddersfield,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nacho,Monreal,DEF,ARS,5600000,0,112,4.9,8.75e-07,2e-05,0,1258047,3,25,0,0,0,4,0,19.6,96306,1,1,112,-1,0.2,0,1.0,14,0,9,0,2,7.1,1316731,0,0,0,2,1923,9989,-1,0,543,Brighton,Watford,Stoke,Southampton,Newcastle,0.0,0.0,0.0,7.3,6.8,4.2,7.4,4.0,7.0,4.3,106.9
Jefferson,Montero,MID,SWA,4900000,0,0,0.0,0.0,0.0,0,3032,0,0,0,0,0,0,0,0.0,4,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,253,0,0,0,0,0,0,0,0,0,West Ham,Huddersfield,Man Utd,West Brom,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron,Mooy,MID,HUD,5300000,0,94,3.5,6.603773584905661e-07,1.7735849056603798e-05,0,885407,2,44,0,0,0,4,0,17.7,21840,-2,0,94,2,0.5,0,2.7,8,0,7,0,3,4.6,960307,0,0,0,2,2278,411,0,0,462,Tottenham,Swansea,Crystal Palace,Newcastle,Brighton,0.0,4.1,3.8,2.9,2.2,3.7,2.2,4.8,1.8,4.2,158.8
