FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
David,Marshall,GLK,HUL,4500000,1,31,2.1,4.66666666666667e-07,6.88888888888889e-06,0,4231,0,37,0,56,0,0,0,6.9,516,0,0,31,0,0.4,0,1.8,0,0,0,0,0,0.1,6931,1,0,0,0,1350,621,0,0,239,Bournemouth,Chelsea,Man Utd,Liverpool,Arsenal,2.3,1.3,1.1,2.4,2.0,2.1,1.0,1.8,1.3,2.7,1.9,1.5,1.9,1.9,1.8,1.8,1.8,2.1
Anthony,Martial,MID,MUN,9300000,0,46,0.766666666666667,8.243727598566309e-08,4.9462365591397904e-06,0,290820,0,6,0,0,0,2,0,4.9,1795,-2,0,46,2,0.3,0,2.5,5,0,4,0,3,2.5,100621,0,593,0,1,643,1009,0,0,138,Liverpool,Stoke,Hull City,Leicester,Watford,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Cuco,Martina,DEF,SOU,4300000,0,31,0.516666666666667,1.2015503875969e-07,7.209302325581401e-06,0,36532,0,6,0,0,0,0,0,7.2,6391,-2,0,31,2,0.1,0,0.3,5,0,3,0,0,0.8,59735,0,203,0,0,592,5247,0,0,140,Burnley,Leicester,Swansea,West Ham,Sunderland,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Bruno,Martins Indi,DEF,STK,4900000,6,59,3.5,7.142857142857141e-07,1.20408163265306e-05,0,13973,0,26,0,0,0,1,0,12.0,2782,-1,0,59,1,0.7,0,3.3,5,0,6,0,0,0.6,35153,0,0,0,1,1530,5010,0,0,321,Sunderland,Man Utd,Everton,West Brom,Crystal Palace,2.6,3.1,4.0,3.5,4.2,3.2,4.1,3.4,3.9,2.3,2.5,4.8,4.5,3.5,5.0,3.5,4.8,4.0
Brandon,Mason,DEF,WAT,4000000,0,1,0.0166666666666667,4.166666666666671e-09,2.5e-07,0,507,0,0,0,0,0,0,0,0.3,362,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0.0,2013,0,0,0,0,23,1124,0,0,3,Middlesbrough,Bournemouth,Arsenal,Burnley,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan,Mason,MID,HUL,4700000,1,23,0.3833333333333329,8.15602836879433e-08,4.8936170212766e-06,0,4467,4,26,0,0,0,1,0,4.9,110,-3,0,23,3,0.1,0,0.3,0,0,0,0,0,0.0,3627,0,147,0,0,822,42,0,0,108,Bournemouth,Chelsea,Man Utd,Liverpool,Arsenal,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Arthur,Masuaku,DEF,WHU,4700000,0,11,0.18333333333333302,3.90070921985816e-08,2.34042553191489e-06,0,24126,1,18,0,0,0,0,0,2.3,179,-3,0,11,3,0.0,0,0.0,1,0,1,0,1,0.2,17699,0,0,0,0,526,15,0,0,131,Crystal Palace,Middlesbrough,Man City,Southampton,West Brom,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Juan,Mata,MID,MUN,7200000,9,65,4.3,5.972222222222221e-07,9.02777777777778e-06,0,246228,2,10,0,0,0,4,0,9.0,7065,-3,0,65,3,0.6,0,4.0,9,0,6,0,2,2.6,251955,0,586,0,1,959,19823,0,0,298,Liverpool,Stoke,Hull City,Leicester,Watford,3.4,4.0,4.7,4.4,5.4,3.5,4.9,3.8,4.4,4.5,4.9,5.1,3.8,4.0,4.6,3.1,2.9,4.2
Nemanja,Matic,MID,CHE,5100000,2,65,3.4,6.66666666666667e-07,1.27450980392157e-05,0,197866,3,12,0,0,0,0,0,12.7,18993,1,0,65,-1,0.5,0,2.3,1,0,10,0,7,4.0,237889,0,373,0,0,1528,11307,0,0,334,Leicester,Hull City,Liverpool,Arsenal,Burnley,2.9,3.5,1.7,2.5,2.5,3.4,2.2,4.0,2.6,3.1,2.8,2.3,2.7,3.5,2.5,3.7,2.6,4.8
Joel,Matip,DEF,LIV,5300000,0,40,3.3,6.226415094339621e-07,7.54716981132075e-06,0,122352,1,11,0,0,0,1,0,7.5,7609,-2,1,40,2,0.0,0,0.0,1,0,3,0,0,1.8,101205,0,0,0,0,1080,518,-1,0,236,Man Utd,Swansea,Chelsea,Hull City,Tottenham,0.0,3.7,3.7,3.3,4.2,1.9,4.6,4.2,2.9,3.8,4.5,3.5,3.0,4.0,2.7,4.6,3.9,3.9
Adam,Matthews,DEF,SUN,4000000,0,0,0.0,0.0,0.0,0,1295,0,0,0,0,0,0,0,0.0,38,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,341,0,4,0,0,0,12,0,0,0,Stoke,West Brom,Tottenham,Crystal Palace,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alfie,Mawson,DEF,SWA,4500000,11,27,0.45,1e-07,6e-06,0,1098,0,20,0,0,0,1,0,6.0,368,0,0,27,0,0.7,0,3.3,4,0,2,0,0,0.0,2515,1,0,0,1,810,1465,0,0,179,Arsenal,Liverpool,Southampton,Man City,Leicester,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Dieumerci,Mbokani,FWD,HUL,5500000,2,23,2.6,4.72727272727273e-07,4.18181818181818e-06,0,6950,0,15,0,0,0,0,0,4.2,736,0,0,23,0,0.4,0,2.0,0,0,2,0,2,0.0,7671,0,0,0,0,679,98,0,0,33,Bournemouth,Chelsea,Man Utd,Liverpool,Arsenal,0.0,1.5,2.0,2.8,2.0,3.3,2.1,3.0,1.8,3.0,2.5,2.2,2.0,2.8,1.9,3.1,2.7,2.6
James,McArthur,MID,CRY,4800000,0,66,4.4,9.16666666666667e-07,1.375e-05,0,144863,4,24,0,0,0,5,0,13.5,20317,-2,1,66,2,0.1,0,0.5,8,0,1,0,2,1.4,190050,0,282,0,1,1249,3145,-1,0,256,West Ham,Everton,Bournemouth,Sunderland,Stoke,0.0,5.0,3.9,6.3,4.3,5.0,4.2,4.2,5.4,3.4,4.0,3.5,5.9,2.8,6.1,3.7,4.8,4.5
Gareth,McAuley,DEF,WBA,4900000,8,72,3.6,7.3469387755102e-07,1.4693877551020401e-05,0,439971,3,24,0,0,0,4,0,14.7,38180,4,0,72,-4,0.7,0,3.3,5,0,3,0,0,27.9,1112934,0,339,0,2,1800,58317,0,0,311,Tottenham,Sunderland,Middlesbrough,Stoke,West Ham,3.3,4.1,3.5,4.8,4.4,4.9,4.4,3.0,5.0,2.8,3.3,5.1,5.0,3.5,3.8,2.6,4.1,3.6
Oliver,McBurnie,FWD,SWA,4500000,0,3,0.05,1.1111111111111102e-08,6.66666666666667e-07,0,4709,0,1,0,0,0,0,0,0.7,228,0,0,3,0,0.1,0,0.3,0,0,0,0,0,0.1,5835,0,0,0,0,46,117,0,0,10,Arsenal,Liverpool,Southampton,Man City,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex,McCarthy,GLK,SOU,4300000,0,0,0.0,0.0,0.0,0,5215,0,0,0,0,0,0,0,0.0,179,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,682,0,82,0,0,0,18,0,0,0,Burnley,Leicester,Swansea,West Ham,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,McCarthy,MID,EVE,4800000,0,9,0.15,3.125e-08,1.875e-06,0,11494,2,8,0,0,0,0,0,1.9,150,-2,0,9,2,0.1,0,0.3,0,0,0,0,0,0.2,2295,0,365,0,0,456,51,0,0,46,Man City,Crystal Palace,Stoke,Bournemouth,Middlesbrough,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
James,McClean,MID,WBA,4900000,1,33,0.55,1.1224489795918401e-07,6.73469387755102e-06,0,12215,5,13,0,0,0,1,0,6.7,357,-1,0,33,1,0.2,0,0.8,1,0,2,0,2,0.2,9099,0,336,0,0,757,167,0,0,147,Tottenham,Sunderland,Middlesbrough,Stoke,West Ham,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Luke,McGee,GLK,TOT,4000000,0,0,0.0,0.0,0.0,0,2750,0,0,0,0,0,0,0,0.0,164,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,3003,0,0,0,0,0,71,0,0,0,West Brom,Man City,Sunderland,Middlesbrough,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allan,McGregor,GLK,HUL,4400000,0,0,0.0,0.0,0.0,0,898,0,0,0,0,0,0,0,0.0,32,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,364,0,0,0,0,0,22,0,0,0,Bournemouth,Chelsea,Man Utd,Liverpool,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Callum,McManaman,MID,WBA,4300000,0,0,0.0,0.0,0.0,0,7730,0,0,0,0,0,0,0,0.0,507,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,4263,0,27,0,0,0,17,0,0,0,Tottenham,Sunderland,Middlesbrough,Stoke,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick,McNair,DEF,SUN,4200000,0,12,0.2,4.76190476190476e-08,2.8571428571428602e-06,0,14400,0,9,0,0,0,0,0,2.9,392,-3,0,12,3,0.0,0,0.0,0,0,1,0,0,0.2,4738,1,28,0,0,353,60,0,0,58,Stoke,West Brom,Tottenham,Crystal Palace,Southampton,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Sam,McQueen,MID,SOU,4300000,2,18,0.3,6.97674418604651e-08,4.18604651162791e-06,0,3487,0,8,0,0,0,0,0,4.2,516,-2,0,18,2,0.2,0,1.0,0,0,1,0,1,0.1,5549,0,0,0,0,480,649,0,0,109,Burnley,Leicester,Swansea,West Ham,Sunderland,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Ben,Mee,DEF,BUR,4500000,7,53,2.6,5.77777777777778e-07,1.1777777777777802e-05,0,45254,3,31,0,0,0,1,0,11.8,8291,0,0,53,0,0.9,0,4.0,1,0,4,0,2,2.0,99972,1,0,0,0,1800,34153,0,0,351,Southampton,Arsenal,Leicester,Watford,Chelsea,3.6,2.2,2.7,1.5,2.9,1.9,1.6,1.9,1.3,3.2,3.4,1.6,1.3,2.2,2.0,3.1,1.7,3.9
Nampalys,Mendy,MID,LEI,4400000,3,3,0.05,1.1363636363636399e-08,6.81818181818182e-07,0,29869,1,0,0,0,0,0,0,0.7,316,-1,0,3,1,0.2,0,0.8,0,0,1,0,0,0.3,3159,0,0,0,0,134,373,0,0,11,Chelsea,Southampton,Burnley,Man Utd,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Per,Mertesacker,DEF,ARS,4800000,0,0,0.0,0.0,0.0,0,4938,0,0,0,0,0,0,0,0.0,105,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,1023,0,265,0,0,0,72,0,0,0,Swansea,Burnley,Watford,Chelsea,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David,Meyler,MID,HUL,4400000,0,26,0.4333333333333329,9.84848484848485e-08,5.90909090909091e-06,0,15929,1,19,0,0,0,1,0,5.9,748,-1,0,26,1,0.1,0,0.3,0,0,1,0,0,0.2,14789,0,0,0,0,758,189,0,0,146,Bournemouth,Chelsea,Man Utd,Liverpool,Arsenal,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Matt,Miazga,DEF,CHE,4400000,0,0,0.0,0.0,0.0,0,3775,0,0,0,0,0,0,0,0.0,29,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,424,0,18,0,0,0,3,0,0,0,Leicester,Hull City,Liverpool,Arsenal,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simon,Mignolet,GLK,LIV,4700000,2,40,4.0,8.51063829787234e-07,8.510638297872341e-06,0,114165,0,11,0,20,0,0,0,8.5,5723,-3,0,40,3,0.9,0,4.3,2,0,3,0,0,2.4,98388,0,340,1,0,900,9123,0,0,184,Man Utd,Swansea,Chelsea,Hull City,Tottenham,3.1,4.8,4.9,4.4,5.4,2.7,5.8,5.4,3.9,4.9,5.8,4.6,4.0,5.2,3.7,5.9,4.7,5.1
,Mika,GLK,SUN,4400000,0,0,0.0,0.0,0.0,0,257,0,0,0,0,0,0,0,0.0,18,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,290,0,0,0,0,0,16,0,0,0,Stoke,West Brom,Tottenham,Crystal Palace,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Obi,Mikel,MID,CHE,4400000,0,0,0.0,0.0,0.0,0,5023,0,0,0,0,0,0,0,0.0,107,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,1901,0,209,0,0,0,23,0,0,0,Leicester,Hull City,Liverpool,Arsenal,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,Milner,MID,LIV,6400000,0,80,4.4,6.875e-07,1.25e-05,0,408205,2,17,0,0,0,5,0,12.3,52384,-1,1,80,1,0.4,0,2.8,10,0,6,0,2,4.7,520770,0,508,0,3,1556,8934,-1,0,393,Man Utd,Swansea,Chelsea,Hull City,Tottenham,4.0,5.1,4.3,3.9,4.6,4.1,3.9,6.4,3.2,5.4,5.4,3.8,3.7,4.7,4.3,5.1,3.3,5.4
Tyrone,Mings,DEF,BOU,4500000,0,1,0.0166666666666667,3.7037037037037e-09,2.22222222222222e-07,0,1201,0,0,0,0,0,0,0,0.2,93,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,921,0,1,0,0,1,125,0,0,3,Hull City,Watford,Crystal Palace,Everton,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin,Mirallas,MID,EVE,6000000,3,56,2.9,4.83333333333333e-07,9.33333333333333e-06,0,218878,1,14,0,0,0,2,0,9.3,7389,-5,0,56,5,0.7,0,4.3,2,0,5,0,3,1.8,226885,0,245,0,0,1128,4449,0,0,195,Man City,Crystal Palace,Stoke,Bournemouth,Middlesbrough,2.2,2.0,1.9,3.0,2.1,3.9,1.4,2.7,2.8,1.4,2.0,3.6,3.7,1.6,2.3,2.1,3.3,1.4
Henrikh,Mkhitaryan,MID,MUN,9000000,3,26,0.4333333333333329,4.81481481481482e-08,2.8888888888888903e-06,0,287484,1,4,0,0,0,2,0,2.9,16304,-5,0,26,5,0.3,0,2.8,0,0,3,0,0,2.6,111617,0,0,0,0,484,10463,0,0,110,Liverpool,Stoke,Hull City,Leicester,Watford,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Nacho,Monreal,DEF,ARS,5900000,1,56,2.9,4.91525423728814e-07,9.49152542372881e-06,0,191178,2,21,0,0,0,0,0,9.5,10762,-1,0,56,1,0.3,0,2.0,4,0,5,0,1,4.0,110857,0,511,0,0,1623,7839,0,0,342,Swansea,Burnley,Watford,Chelsea,Hull City,2.6,3.4,3.1,2.3,3.4,3.0,2.9,2.8,2.6,3.0,4.1,3.0,2.6,2.9,2.4,2.3,3.1,3.0
Jefferson,Montero,MID,SWA,5000000,0,16,0.266666666666667,5.33333333333333e-08,3.2e-06,0,8284,0,9,0,0,0,0,0,3.2,137,-5,0,16,5,0.1,0,0.5,0,0,0,0,1,0.1,2322,0,202,0,0,347,11,0,0,70,Arsenal,Liverpool,Southampton,Man City,Leicester,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Alberto,Moreno,DEF,LIV,4400000,1,10,0.166666666666667,3.78787878787879e-08,2.2727272727272702e-06,0,144384,1,6,0,0,0,0,0,2.3,1287,-6,1,10,6,0.1,0,0.5,1,0,0,0,1,1.6,16132,0,394,0,0,257,421,-1,0,59,Man Utd,Swansea,Chelsea,Hull City,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Wes,Morgan,DEF,LEI,4800000,6,54,2.7,5.625e-07,1.125e-05,0,693567,2,31,0,0,0,1,0,11.3,26689,-2,0,54,2,0.7,0,3.3,0,0,5,0,1,14.2,283184,0,549,0,0,1800,9009,0,0,288,Chelsea,Southampton,Burnley,Man Utd,Swansea,2.9,2.4,1.4,2.2,2.0,3.6,3.3,2.6,2.8,3.5,2.9,1.6,2.4,3.3,2.0,3.1,1.9,3.5
James,Morrison,MID,WBA,4600000,7,42,0.7,1.5217391304347801e-07,9.13043478260869e-06,0,18061,2,7,0,0,0,3,0,9.1,2904,-4,0,42,4,0.5,0,2.3,2,0,2,0,1,0.4,29415,0,266,0,0,737,5228,0,0,159,Tottenham,Sunderland,Middlesbrough,Stoke,West Ham,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Victor,Moses,MID,CHE,5700000,2,62,3.3,5.789473684210529e-07,1.0877192982456098e-05,0,145207,3,6,0,0,0,3,0,10.9,29449,2,1,62,-2,0.4,0,2.3,4,0,10,0,1,2.9,246301,0,127,0,1,1246,9073,-1,0,255,Leicester,Hull City,Liverpool,Arsenal,Burnley,2.7,3.3,1.6,2.4,2.4,3.3,2.1,3.9,2.5,3.0,2.7,2.2,2.6,3.3,2.4,3.5,2.4,4.6
Lys,Mousset,FWD,BOU,5200000,0,2,0.0333333333333333,6.41025641025641e-09,3.84615384615385e-07,0,3078,0,1,0,0,0,0,0,0.4,104,-3,0,2,3,0.0,0,0.0,0,0,0,0,0,0.1,1265,0,0,0,0,25,49,0,0,1,Hull City,Watford,Crystal Palace,Everton,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc,Muniesa,DEF,STK,4100000,0,23,0.3833333333333329,9.349593495934961e-08,5.60975609756098e-06,0,27888,1,3,0,0,0,1,0,5.6,5178,-4,0,23,4,0.0,0,0.0,3,0,2,0,0,0.8,48480,0,111,0,1,289,7984,0,0,88,Sunderland,Man Utd,Everton,West Brom,Crystal Palace,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Ahmed,Musa,FWD,LEI,6900000,1,31,0.516666666666667,7.487922705314009e-08,4.49275362318841e-06,0,407571,1,11,0,0,0,2,0,4.5,2407,-6,0,31,6,0.1,0,0.5,5,0,1,0,0,3.2,76426,0,0,0,0,536,1135,0,0,97,Chelsea,Southampton,Burnley,Man Utd,Swansea,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Shkodran,Mustafi,DEF,ARS,5800000,0,36,2.8,4.827586206896551e-07,6.20689655172414e-06,0,86853,4,12,0,0,0,0,0,6.2,2595,-2,0,36,2,0.0,0,0.0,2,0,3,0,1,1.0,100928,0,0,0,0,1104,6447,0,0,235,Swansea,Burnley,Watford,Chelsea,Hull City,2.5,3.2,3.0,2.2,3.3,2.9,2.8,2.6,2.5,2.8,3.9,2.9,2.4,2.8,2.2,2.1,2.9,2.8
Jordon,Mutch,MID,CRY,4200000,1,4,0.0666666666666667,1.5873015873015902e-08,9.52380952380952e-07,0,10674,0,1,0,0,0,0,0,1.0,2900,-3,0,4,3,0.2,0,0.8,0,0,0,0,0,0.4,18413,0,54,0,0,53,7246,0,0,17,West Ham,Everton,Bournemouth,Sunderland,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boaz,Myhill,GLK,WBA,4200000,0,0,0.0,0.0,0.0,0,34407,0,0,0,0,0,0,0,0.0,739,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.5,2773,0,218,0,0,0,446,0,0,0,Tottenham,Sunderland,Middlesbrough,Stoke,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samir,Nasri,MID,MCI,6400000,0,1,1.0,1.5625e-07,1.5625e-07,0,12500,0,0,0,0,0,0,0,0.2,125,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.2,1097,0,164,0,0,16,52,0,0,0,Everton,Tottenham,West Ham,Swansea,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle,Naughton,DEF,SWA,4300000,2,26,1.7,3.95348837209302e-07,6.04651162790698e-06,0,46574,3,30,0,0,0,0,0,6.0,2266,-2,0,26,2,0.2,0,0.8,3,0,2,0,0,0.9,33730,0,239,0,0,1295,1996,0,0,243,Arsenal,Liverpool,Southampton,Man City,Leicester,1.7,1.3,1.7,1.1,1.1,1.0,1.5,1.3,1.2,1.3,1.5,1.7,1.0,1.6,0.8,1.3,0.8,1.4
Jesus,Navas,MID,MCI,6100000,1,24,0.4,6.55737704918033e-08,3.9344262295082004e-06,0,37327,1,10,0,0,0,0,0,3.9,628,-4,0,24,4,0.1,0,0.8,0,0,1,0,2,0.6,14365,0,408,0,0,510,307,0,0,106,Everton,Tottenham,West Ham,Swansea,Bournemouth,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Wilfred,Ndidi,MID,LEI,5000000,0,0,0.0,0.0,0.0,0,47,0,0,0,0,0,0,0,0.0,47,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,468,0,0,0,0,0,468,0,0,0,Chelsea,Southampton,Burnley,Man Utd,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Didier,Ndong,MID,SUN,4800000,6,32,2.0,4.1666666666666704e-07,6.66666666666667e-06,0,1036,4,27,0,0,0,0,0,6.7,151,-2,0,32,2,0.7,0,3.3,1,0,2,0,1,0.0,1208,0,0,0,0,1306,126,0,0,197,Stoke,West Brom,Tottenham,Crystal Palace,Southampton,0.0,1.0,1.4,1.0,1.6,1.0,1.3,1.1,2.3,1.1,1.1,1.5,1.4,1.0,1.7,1.0,1.6,1.0
Alvaro,Negredo,FWD,MID,6400000,2,76,4.0,6.25e-07,1.1875e-05,0,1317397,3,20,0,0,0,5,0,11.9,69144,-1,0,76,1,0.8,0,5.0,11,0,6,0,4,15.6,1411903,0,0,0,3,1592,57648,0,0,233,Watford,West Ham,West Brom,Tottenham,Everton,4.1,5.3,4.8,3.4,4.8,5.0,3.9,5.5,4.3,4.9,5.0,5.9,4.6,3.7,4.9,3.1,4.9,4.1
Julien,Ngoy,FWD,STK,4500000,0,1,0.0166666666666667,3.7037037037037e-09,2.22222222222222e-07,0,3506,0,0,0,0,0,0,0,0.2,241,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.1,4861,0,0,0,0,5,133,0,0,3,Sunderland,Man Utd,Everton,West Brom,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oumar,Niasse,FWD,HUL,5600000,0,0,0.0,0.0,0.0,0,2578,0,0,0,0,0,0,0,0.0,133,-4,1,0,4,0.0,0,0.0,0,0,0,0,0,0.1,1612,0,19,0,0,0,508,-1,0,0,Bournemouth,Chelsea,Man Utd,Liverpool,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clinton,N'Jie,FWD,TOT,5900000,0,0,0.0,0.0,0.0,0,1881,0,0,0,0,0,0,0,0.0,23,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,405,0,38,0,0,0,21,0,0,0,West Brom,Man City,Sunderland,Middlesbrough,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georges-Kevin,Nkoudou,MID,TOT,6800000,0,5,0.0833333333333333,1.22549019607843e-08,7.352941176470591e-07,0,488,0,0,0,0,0,0,0,0.7,31,-2,1,5,2,0.0,0,0.0,0,0,0,0,0,0.0,481,0,0,0,0,40,20,-1,0,15,West Brom,Man City,Sunderland,Middlesbrough,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark,Noble,MID,WHU,6200000,0,45,2.5,4.0322580645161295e-07,7.25806451612903e-06,0,122362,5,25,0,0,0,2,0,7.3,2811,-3,0,45,3,0.5,1,3.3,3,0,5,0,0,1.4,19073,0,581,0,1,1472,914,0,0,244,Crystal Palace,Middlesbrough,Man City,Southampton,West Brom,1.9,1.8,1.7,1.4,2.1,1.8,1.7,1.4,2.8,1.6,1.2,2.1,2.1,2.3,1.6,1.9,1.5,1.5
