FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Federico,Fernandez,DEF,SWA,4500000,0,37,3.1,6.88888888888889e-07,8.22222222222222e-06,0,171831,1,15,0,0,0,0,0,8.2,3851,0,0,37,0,0.0,0,0.2,6,0,4,0,0,1.9,173248,1,0,0,0,1080,136,0,0,219,Everton,Crystal Palace,Liverpool,Watford,Tottenham,2.0,4.6,2.7,3.7,3.4,2.7,3.3,3.5,2.3,3.4,3.3,4.3,2.7,3.1,2.1,3.1,2.7,2.5,3.2,2.6,3.4,35.2
,Fernandinho,MID,MCI,5200000,1,57,3.4,6.538461538461541e-07,1.0961538461538499e-05,0,374287,4,10,0,0,0,2,0,11.0,29775,2,0,57,-2,0.3,0,1.7,3,0,7,0,3,6.6,581469,0,0,0,1,1381,8068,0,0,293,Tottenham,Bournemouth,Newcastle,Crystal Palace,Watford,2.9,3.6,3.5,2.9,2.6,2.3,3.6,3.6,2.9,3.1,2.4,2.7,3.0,3.2,3.6,2.9,2.5,3.8,3.0,4.2,3.3,85.4
,Fernando,MID,MCI,4500000,0,0,0.0,0.0,0.0,0,4236,0,0,0,0,0,0,0,0.0,18,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,470,0,0,0,0,0,7,0,0,0,Tottenham,Bournemouth,Newcastle,Crystal Palace,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sam,Field,MID,WBA,4500000,-1,19,1.11764705882353,2.48366013071895e-07,4.2222222222222194e-06,0,17148,3,2,0,0,0,1,0,4.2,812,0,0,19,0,0.5,0,2.2,2,0,4,0,0,0.2,21298,0,0,0,0,438,111,0,0,59,Man Utd,Stoke,Everton,Arsenal,West Ham,0.6,0.6,0.9,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.9,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.6,20.9
Roberto,Firmino,FWD,LIV,8600000,2,70,4.4,5.11627906976744e-07,8.139534883720931e-06,0,1786446,0,14,0,0,0,5,0,8.1,77065,1,-1,70,-1,0.4,0,3.8,11,0,7,0,3,22.9,1795695,0,0,0,2,1164,55620,1,0,289,Bournemouth,Arsenal,Swansea,Leicester,Burnley,4.6,3.1,5.2,5.6,3.8,4.8,4.4,3.9,5.2,4.7,6.1,5.9,3.3,5.0,4.6,4.4,5.7,4.5,6.4,3.6,6.0,123.1
Jon,Flanagan,DEF,LIV,4400000,0,0,0.0,0.0,0.0,0,875,0,0,0,0,0,0,0,0.0,30,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,782,0,0,0,0,0,45,0,0,0,Bournemouth,Arsenal,Swansea,Leicester,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ashley,Fletcher,FWD,WHU,4500000,0,0,0.0,0.0,0.0,0,31067,0,0,0,0,0,0,0,0.0,265,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.3,5277,0,0,0,0,0,66,0,0,0,Stoke,Newcastle,Bournemouth,West Brom,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darren,Fletcher,MID,STK,4900000,2,47,2.8,5.714285714285711e-07,9.59183673469388e-06,0,44686,0,36,0,0,0,1,0,9.6,1172,-1,0,47,1,0.5,0,2.5,3,0,2,0,1,0.6,25968,0,0,0,1,1503,523,0,0,231,West Ham,West Brom,Huddersfield,Chelsea,Newcastle,3.2,2.9,2.0,1.9,2.9,1.4,3.4,2.1,2.4,2.6,1.9,2.2,1.5,3.3,1.5,2.3,2.0,2.6,1.5,2.9,2.7,57.7
Phil,Foden,MID,MCI,4700000,0,0,0.0,0.0,0.0,0,2186,0,0,0,0,0,0,0,0.0,26,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.0,608,0,0,0,0,0,6,0,0,0,Tottenham,Bournemouth,Newcastle,Crystal Palace,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jose,Fonte,DEF,WHU,4800000,0,34,2.0,4.1666666666666704e-07,7.08333333333333e-06,0,141221,0,11,0,0,0,0,0,7.1,2132,-2,0,34,2,0.0,0,0.0,3,0,3,0,2,1.0,76635,0,0,0,0,688,10,0,0,156,Stoke,Newcastle,Bournemouth,West Brom,Tottenham,0.0,0.0,0.0,0.0,0.0,1.0,1.7,3.0,1.3,2.0,1.0,1.0,2.0,1.9,1.8,1.2,2.0,1.0,1.4,1.0,1.5,33.4
Fraser,Forster,GLK,SOU,5000000,1,67,3.9,7.8e-07,1.34e-05,0,329918,0,23,0,59,0,0,0,13.4,26634,0,0,67,0,0.5,0,2.7,6,0,4,0,0,7.1,343395,0,0,1,1,1530,794,0,0,307,Chelsea,Huddersfield,Tottenham,Man Utd,Crystal Palace,4.5,5.4,4.1,3.2,5.6,5.2,4.6,5.2,4.4,4.5,4.2,4.5,3.9,3.9,4.7,3.3,4.3,3.4,4.0,3.0,3.4,41.9
Ben,Foster,GLK,WBA,4400000,10,54,3.4,7.72727272727273e-07,1.2272727272727302e-05,0,497222,2,21,0,38,0,0,0,12.3,14266,-1,0,54,1,0.9,0,3.8,4,0,5,0,0,10.3,315828,0,0,0,0,1440,5464,0,0,266,Man Utd,Stoke,Everton,Arsenal,West Ham,3.9,3.1,3.3,4.2,3.5,4.6,2.0,2.6,3.8,3.3,4.8,3.9,3.4,2.7,4.1,3.5,2.2,4.0,2.8,4.1,3.8,28.1
Timothy,Fosu-Mensah,DEF,CRY,4400000,2,15,1.4,3.18181818181818e-07,3.40909090909091e-06,0,75954,0,18,0,0,0,0,0,3.4,2127,-1,0,15,1,0.1,0,0.5,0,0,0,0,0,0.8,30269,0,0,0,0,860,65,0,0,152,Leicester,Swansea,Arsenal,Man City,Southampton,0.0,0.0,0.0,0.7,0.7,1.1,0.7,0.8,1.0,0.7,1.1,1.0,0.7,0.7,1.1,0.7,1.3,0.9,0.8,0.7,1.3,25.3
Juan,Foyth,DEF,TOT,4500000,0,0,0.0,0.0,0.0,0,1087,0,0,0,0,0,0,0,0.0,74,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1269,0,0,0,0,0,37,0,0,0,Man City,Burnley,Southampton,Swansea,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simon,Francis,DEF,BOU,4400000,2,26,1.9,4.31818181818182e-07,5.90909090909091e-06,0,133185,3,14,0,0,0,0,0,5.9,2909,-1,0,26,1,0.2,0,0.7,1,0,2,0,0,1.1,47811,0,0,0,0,1162,426,0,1,205,Liverpool,Man City,West Ham,Everton,Brighton,1.6,1.1,2.3,1.2,1.5,1.7,1.5,1.4,1.7,1.2,1.5,1.0,1.7,1.9,1.7,2.8,1.2,1.5,1.4,1.3,1.3,51.2
Ryan,Fraser,MID,BOU,5100000,2,23,1.3529411764705903,2.6528258362168396e-07,4.50980392156863e-06,0,59253,0,9,0,0,0,1,0,4.5,446,-4,0,23,4,0.5,0,2.5,3,0,0,0,0,0.3,9643,0,0,0,1,557,220,0,0,86,Liverpool,Man City,West Ham,Everton,Brighton,0.7,0.7,1.1,1.1,0.7,0.9,0.7,0.7,0.8,0.7,0.9,0.7,0.7,0.9,0.7,0.9,0.7,0.7,0.7,1.0,0.7,34.1
Christian,Fuchs,DEF,LEI,4900000,2,39,3.0,6.12244897959184e-07,7.95918367346939e-06,0,154839,1,16,0,0,0,0,0,8.0,3204,-1,0,39,1,0.2,0,1.0,6,0,3,0,1,2.3,77412,0,0,0,1,1081,1945,0,0,206,Crystal Palace,Man Utd,Watford,Liverpool,Huddersfield,4.5,3.1,3.4,2.4,4.0,2.8,3.3,1.7,2.8,2.2,3.3,2.9,2.8,3.5,3.0,3.0,2.6,3.1,3.5,4.3,2.5,42.0
Jay,Fulton,MID,SWA,4400000,0,0,0.0,0.0,0.0,0,3274,1,0,0,0,0,0,0,0.0,73,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,3314,0,0,0,0,16,28,0,0,-2,Everton,Crystal Palace,Liverpool,Watford,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramiro,Funes Mori,DEF,EVE,4900000,0,0,0.0,0.0,0.0,0,927,0,0,0,0,0,0,0,0.0,16,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,328,0,0,0,0,0,7,0,0,0,Swansea,Chelsea,West Brom,Bournemouth,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manolo,Gabbiadini,FWD,SOU,6400000,1,38,2.5,3.90625e-07,5.9375e-06,0,462697,1,10,0,0,0,3,0,5.9,4931,-6,0,38,6,0.1,0,0.7,4,0,4,0,0,1.5,243859,0,0,0,1,725,248,0,0,116,Chelsea,Huddersfield,Tottenham,Man Utd,Crystal Palace,1.6,2.7,1.7,1.5,2.8,2.4,2.0,2.5,2.1,2.1,1.8,2.8,2.3,2.1,1.8,1.4,1.6,2.1,2.3,2.1,1.8,35.1
,Gabriel,DEF,ARS,5000000,0,0,0.0,0.0,0.0,0,1973,0,0,0,0,0,0,0,0.0,18,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,314,0,0,0,0,0,0,0,0,0,Newcastle,Liverpool,Crystal Palace,West Brom,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Gamez,DEF,NEW,4000000,0,9,0.529411764705882,1.32352941176471e-07,2.25e-06,0,164271,0,0,0,0,0,0,0,2.3,7063,0,0,9,0,0.0,0,0.0,2,0,1,0,0,2.5,184251,0,0,0,0,97,378,0,0,38,Arsenal,West Ham,Man City,Brighton,Stoke,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,8.4
Dwight,Gayle,FWD,NEW,6100000,2,39,2.29411764705882,3.76084860173578e-07,6.39344262295082e-06,0,117403,1,19,0,0,0,3,0,6.4,7520,-4,0,39,4,0.8,0,4.8,4,0,0,0,1,1.2,60703,0,0,0,1,735,4794,0,0,134,Arsenal,West Ham,Man City,Brighton,Stoke,1.1,1.5,1.7,2.4,2.2,1.9,1.6,1.9,1.8,2.0,1.8,1.4,1.9,1.3,2.6,1.7,2.1,1.7,2.3,1.9,1.5,55.0
Paulo,Gazzaniga,GLK,TOT,4300000,0,9,0.529411764705882,1.2311901504788e-07,2.09302325581395e-06,0,3420,0,0,0,3,0,0,0,2.1,163,-2,0,9,2,0.0,0,0.0,2,0,1,0,0,0.1,5098,0,0,0,0,90,27,0,0,26,Man City,Burnley,Southampton,Swansea,West Ham,0.3,0.3,0.3,0.0,0.6,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.7
Kieran,Gibbs,DEF,WBA,5000000,6,36,2.6,5.2e-07,7.2000000000000005e-06,0,21051,1,18,0,0,0,0,0,7.2,710,0,0,36,0,0.7,0,3.3,0,0,3,0,1,0.4,27635,0,0,0,0,1186,1137,0,0,199,Man Utd,Stoke,Everton,Arsenal,West Ham,2.6,2.0,2.2,2.9,2.3,3.2,1.3,1.7,2.5,2.1,3.4,2.6,2.2,1.7,2.8,2.3,1.4,2.7,1.8,2.8,2.9,43.5
Olivier,Giroud,FWD,ARS,8200000,2,35,2.05882352941176,2.51076040172166e-07,4.26829268292683e-06,0,103799,0,3,0,0,0,4,0,4.3,3357,-3,0,35,3,0.4,0,3.5,4,0,1,0,0,1.3,54827,0,0,0,1,343,4415,0,0,132,Newcastle,Liverpool,Crystal Palace,West Brom,Chelsea,2.2,1.9,1.1,1.1,1.5,1.1,2.5,1.0,2.3,1.0,1.7,1.1,1.7,1.1,2.5,1.9,1.2,2.3,1.0,1.8,1.0,49.3
Connor,Goldson,DEF,BHA,3900000,0,0,0.0,0.0,0.0,0,36941,0,0,0,0,0,0,0,0.0,1340,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,1.0,38277,0,0,0,0,0,1142,0,0,0,Burnley,Watford,Chelsea,Newcastle,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heurelho,Gomes,GLK,WAT,4500000,1,52,3.1,6.88888888888889e-07,1.15555555555556e-05,0,76828,0,26,0,43,0,0,0,11.6,3584,0,0,52,0,0.8,0,3.5,4,0,5,0,0,2.6,117293,0,0,0,0,1498,6980,0,0,301,Huddersfield,Brighton,Leicester,Swansea,Man City,3.8,3.5,2.4,2.5,2.7,2.8,2.5,3.2,2.9,3.5,2.4,3.4,2.4,3.0,2.6,3.1,3.0,4.3,3.1,2.8,2.3,31.6
Joseph,Gomez,DEF,LIV,4700000,1,51,3.9,8.29787234042553e-07,1.08510638297872e-05,0,193117,2,11,0,0,0,0,0,10.9,30449,2,0,51,-2,0.5,0,2.5,6,0,5,0,2,5.6,428301,0,0,0,2,1001,10914,0,0,271,Bournemouth,Arsenal,Swansea,Leicester,Burnley,0.0,2.9,4.2,4.1,3.8,3.7,3.5,3.6,5.0,4.1,5.8,4.5,2.8,4.9,4.4,2.6,4.4,4.0,4.9,4.0,5.5,45.0
Dan,Gosling,MID,BOU,4800000,1,12,0.7058823529411771,1.47058823529412e-07,2.5e-06,0,3623,1,9,0,0,0,0,0,2.5,51,-2,0,12,2,0.1,0,0.5,0,0,0,0,0,0.1,1375,0,0,0,0,443,27,0,0,59,Liverpool,Man City,West Ham,Everton,Brighton,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,15.2
Yoan,Gouffran,MID,NEW,5000000,0,0,0.0,0.0,0.0,0,241,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,25,0,0,0,0,0,0,0,0,0,Arsenal,West Ham,Man City,Brighton,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Max,Gradel,MID,BOU,5000000,0,0,0.0,0.0,0.0,0,3803,0,0,0,0,0,0,0,0.0,21,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,125,0,0,0,0,0,1,0,0,0,Liverpool,Man City,West Ham,Everton,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lee,Grant,GLK,STK,4300000,0,5,0.294117647058824,6.83994528043776e-08,1.16279069767442e-06,0,22799,0,7,0,8,0,0,0,1.2,702,-2,0,5,2,0.2,0,0.8,0,0,0,0,0,0.3,7357,0,0,0,0,270,45,0,0,44,West Ham,West Brom,Huddersfield,Chelsea,Newcastle,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,6.3
Andre,Gray,FWD,WAT,6300000,1,45,2.6,4.12698412698413e-07,7.142857142857139e-06,0,183789,1,15,0,0,0,2,0,7.1,15326,-2,0,45,2,0.4,0,2.7,2,0,5,0,3,2.0,173785,0,0,0,0,914,6333,0,0,124,Huddersfield,Brighton,Leicester,Swansea,Man City,2.7,2.4,2.3,2.0,2.3,2.0,2.3,2.9,1.6,2.1,2.5,2.5,1.6,2.0,2.3,2.0,2.0,2.8,1.9,2.4,1.7,57.2
Demarai,Gray,MID,LEI,5300000,1,44,2.58823529411765,4.8834628190899e-07,8.30188679245283e-06,0,66051,2,12,0,0,0,3,0,8.3,5981,-2,0,44,2,0.6,0,3.2,2,0,3,0,1,1.6,107942,0,0,0,0,764,10260,0,0,157,Crystal Palace,Man Utd,Watford,Liverpool,Huddersfield,2.6,2.1,1.9,1.3,3.1,1.6,1.8,2.1,2.8,1.3,2.3,2.6,1.8,2.6,1.6,2.6,1.7,2.1,1.6,2.9,1.4,48.5
Robert,Green,GLK,HUD,4000000,0,0,0.0,0.0,0.0,0,2838,0,0,0,0,0,0,0,0.0,158,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,8715,0,0,0,0,0,283,0,0,0,Watford,Southampton,Stoke,Burnley,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pascal,Gro?,MID,BHA,5900000,1,81,4.8,8.13559322033898e-07,1.3728813559322e-05,0,684783,1,22,0,0,0,3,0,13.5,77740,4,1,81,-4,0.6,0,3.8,14,0,5,0,5,19.0,1587645,0,0,0,1,1335,27736,-1,0,302,Burnley,Watford,Chelsea,Newcastle,Bournemouth,5.8,4.9,4.3,5.1,6.4,4.7,5.1,4.9,6.8,4.4,6.7,6.4,5.3,3.3,5.7,7.1,4.3,5.4,4.3,5.5,3.5,100.2
Marko,Grujic,MID,LIV,4300000,0,3,0.17647058823529396,4.10396716826265e-08,6.976744186046509e-07,0,34727,0,0,0,0,0,0,0,0.7,1272,-2,0,3,2,0.0,0,0.2,0,0,0,0,0,0.6,44596,0,0,0,0,14,130,0,0,9,Bournemouth,Arsenal,Swansea,Leicester,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.9
Johann Berg,Gudmundsson,MID,BUR,5000000,3,47,2.9,5.8e-07,9.4e-06,0,8523,1,9,0,0,0,0,0,9.4,1513,0,0,47,0,0.7,0,3.5,0,0,6,0,5,0.4,23669,0,0,0,0,1154,4113,0,0,184,Brighton,Tottenham,Man Utd,Huddersfield,Liverpool,1.9,2.5,1.4,2.1,2.3,2.0,2.5,2.4,1.7,2.9,2.6,3.5,2.1,2.3,2.2,2.3,2.7,2.1,2.7,1.6,3.1,71.5
Idrissa,Gueye,MID,EVE,4800000,3,32,1.9,3.9583333333333297e-07,6.66666666666667e-06,0,53010,4,25,0,0,0,0,0,6.7,753,-2,0,32,2,0.5,0,2.3,0,0,5,0,0,0.9,25140,0,0,0,0,1459,1110,0,1,249,Swansea,Chelsea,West Brom,Bournemouth,Man Utd,1.8,1.2,1.0,1.2,1.3,1.0,1.7,1.4,1.0,1.7,1.0,1.0,1.5,1.0,1.0,1.2,1.4,1.7,1.0,1.4,1.0,46.3
Ilkay,Gundogan,MID,MCI,5300000,1,12,0.7058823529411771,1.3318534961154302e-07,2.26415094339623e-06,0,26789,0,3,0,0,0,0,0,2.3,608,-2,0,12,2,0.2,0,1.0,0,0,0,0,0,0.2,16142,0,0,0,0,226,242,0,0,53,Tottenham,Bournemouth,Newcastle,Crystal Palace,Watford,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,15.9
Florent,Hadergjonaj,DEF,HUD,4500000,4,13,0.7647058823529409,1.69934640522876e-07,2.8888888888888903e-06,0,992,1,10,0,0,0,0,0,2.9,43,0,0,13,0,0.1,0,0.5,2,0,1,0,1,0.0,1489,0,0,0,0,315,67,0,0,80,Watford,Southampton,Stoke,Burnley,Leicester,0.4,0.4,0.4,0.4,0.4,0.7,0.4,0.4,0.4,0.4,0.4,0.4,0.4,1.1,0.4,0.4,0.4,0.4,0.4,0.4,0.5,14.6
Massadio,Haidara,DEF,NEW,3900000,0,0,0.0,0.0,0.0,0,70791,0,0,0,0,0,0,0,0.0,2734,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,1.5,65632,0,0,0,0,0,2895,0,0,0,Arsenal,West Ham,Man City,Brighton,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sead,Haksabanovic,MID,WHU,5000000,0,0,0.0,0.0,0.0,0,453,0,0,0,0,0,0,0,0.0,24,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,566,0,0,0,0,0,18,0,0,0,Stoke,Newcastle,Bournemouth,West Brom,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Hamer,GLK,LEI,4400000,0,0,0.0,0.0,0.0,0,1616,0,0,0,0,0,0,0,0.0,51,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,558,0,0,0,0,0,21,0,0,0,Crystal Palace,Man Utd,Watford,Liverpool,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grant,Hanley,DEF,NEW,4000000,0,0,0.0,0.0,0.0,0,78709,0,0,0,0,0,0,0,0.0,717,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.5,5638,0,0,0,0,0,7,0,0,0,Arsenal,West Ham,Man City,Brighton,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rekeem,Harper,MID,WBA,4500000,0,1,1.0,2.22222222222222e-07,2.22222222222222e-07,0,2033,0,0,0,0,0,0,0,0.2,16,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,1331,0,0,0,0,20,2,0,0,6,Man Utd,Stoke,Everton,Arsenal,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7
Joe,Hart,GLK,WHU,4400000,0,45,3.2,7.27272727272727e-07,1.0227272727272698e-05,0,397777,0,30,0,39,0,0,0,10.2,15153,-1,0,45,1,0.3,0,1.5,3,0,3,0,1,6.7,127497,0,0,1,1,1260,984,0,0,261,Stoke,Newcastle,Bournemouth,West Brom,Tottenham,2.5,3.6,2.1,0.0,6.6,2.3,3.5,4.8,2.8,3.9,2.3,2.2,3.9,3.7,3.6,2.7,3.9,1.8,3.0,1.9,3.2,30.2
Jakob,Haugaard,GLK,STK,4000000,0,0,0.0,0.0,0.0,0,1022,0,0,0,0,0,0,0,0.0,112,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,2960,0,0,0,0,0,168,0,0,0,West Ham,West Brom,Huddersfield,Chelsea,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaac,Hayden,MID,NEW,4500000,0,27,1.8,4e-07,6e-06,0,22423,6,18,0,0,0,1,0,6.0,562,0,0,27,0,0.2,0,0.8,0,0,2,0,0,0.3,23474,0,0,0,0,1001,63,0,0,120,Arsenal,West Ham,Man City,Brighton,Stoke,0.9,1.0,0.9,1.3,0.9,1.6,0.9,1.3,0.9,1.1,1.2,0.9,1.2,0.9,1.8,0.9,1.5,1.2,1.5,1.1,1.0,43.2
Eden,Hazard,MID,CHE,10900000,3,73,5.2,4.770642201834859e-07,6.69724770642202e-06,0,305506,1,8,0,0,0,5,0,6.7,32559,4,0,73,-4,0.7,0,7.8,12,0,4,0,3,15.6,1004615,0,0,0,3,875,57415,0,0,256,Southampton,Everton,Brighton,Stoke,Arsenal,5.8,6.4,6.1,6.2,4.6,6.0,5.2,6.7,5.9,6.7,4.0,4.3,6.7,5.4,5.6,7.2,6.0,7.6,6.9,5.3,6.2,114.9
Tom,Heaton,GLK,BUR,4800000,0,8,0.47058823529411803,9.803921568627449e-08,1.66666666666667e-06,0,344903,0,4,0,8,0,0,0,1.7,2350,-2,0,8,2,0.0,0,0.0,0,0,0,0,0,1.8,18282,0,0,0,0,305,33,0,0,48,Brighton,Tottenham,Man Utd,Huddersfield,Liverpool,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.3
Michael,Hefele,DEF,HUD,4200000,0,1,0.0588235294117647,1.4005602240896397e-08,2.38095238095238e-07,0,8244,0,0,0,0,0,0,0,0.2,84,-3,0,1,3,0.0,0,0.0,0,0,0,0,0,0.1,2184,0,0,0,0,1,11,0,0,4,Watford,Southampton,Stoke,Burnley,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
Ahmed El-Sayed,Hegazi,DEF,WBA,4500000,6,55,3.2,7.11111111111111e-07,1.2222222222222199e-05,0,924424,3,21,0,0,0,1,0,12.2,20062,0,0,55,0,0.7,0,3.0,6,0,5,0,0,17.9,1356936,0,0,0,1,1496,20857,0,0,289,Man Utd,Stoke,Everton,Arsenal,West Ham,3.5,2.8,3.0,3.9,3.2,4.2,1.8,2.4,3.5,3.0,4.4,3.6,3.1,2.4,3.7,3.2,2.0,3.7,2.5,3.8,3.6,60.5
Tomer,Hemed,FWD,BHA,4800000,2,32,2.9,6.04166666666667e-07,6.66666666666667e-06,0,203416,0,4,0,0,0,2,0,6.7,4146,-2,0,32,2,0.2,0,0.8,5,0,2,0,1,1.2,236362,0,0,0,0,555,2049,0,0,92,Burnley,Watford,Chelsea,Newcastle,Bournemouth,2.8,2.7,1.8,2.6,3.2,2.4,2.3,2.5,3.5,2.9,2.8,3.1,2.3,2.2,3.1,3.7,2.4,2.8,1.9,3.0,1.9,29.0
