FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW37Forecast,GW38Forecast,ICTIndex
Wilfred,Ndidi,MID,LEI,4900000,1,78,2.4,4.89795918367347e-07,1.59183673469388e-05,0,62044,6,45,0,0,0,0,0,15.9,788,-1,0,78,1,0.3,0,1.5,4,0,9,0,4,0.4,50870,0,0,0,0,2896,48,0,2,449,West Ham,Arsenal,Tottenham,,,0.0,0.0,117.2
Didier,Ndong,MID,WAT,4500000,0,0,0.0,0.0,0.0,0,504,0,0,0,0,0,0,0,0.0,36,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,827,0,0,0,0,0,19,0,0,0,Newcastle,Man Utd,,,,0.0,0.0,0.0
Reiss,Nelson,MID,ARS,4700000,2,5,0.14285714285714302,3.03951367781155e-08,1.0638297872340401e-06,0,3371,0,3,0,0,0,0,0,1.1,25,-3,0,5,3,0.2,0,1.0,0,0,0,0,0,0.0,1786,0,0,0,0,144,67,0,0,23,Burnley,Leicester,Huddersfield,,,0.2,0.1,5.3
Julien,Ngoy,FWD,STK,4500000,0,1,1.0,2.22222222222222e-07,2.22222222222222e-07,0,57819,0,2,0,0,0,0,0,0.2,334,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.3,76017,0,0,0,0,19,29,0,0,4,Crystal Palace,Swansea,,,,0.0,0.0,0.3
Oumar,Niasse,FWD,EVE,4600000,1,75,2.0833333333333304,4.52898550724638e-07,1.6304347826087e-05,0,889237,2,20,0,0,0,7,0,16.3,15740,-4,0,75,4,0.1,0,0.5,13,0,0,0,3,5.0,1128447,0,0,0,3,954,10974,0,0,216,Southampton,West Ham,,,,2.0,1.3,95.1
Edward,Nketiah,FWD,ARS,5000000,0,2,0.0571428571428571,1.1428571428571399e-08,4e-07,0,3689,0,0,0,0,0,0,0,0.4,80,0,0,2,0,0.1,0,0.3,0,0,0,0,0,0.0,4413,0,0,0,0,11,137,0,0,8,Burnley,Leicester,Huddersfield,,,0.0,0.0,2.3
Georges-Kevin,Nkoudou,MID,BUR,5300000,1,10,0.277777777777778,5.2410901467505194e-08,1.88679245283019e-06,0,2542,1,1,0,0,0,0,0,1.9,24,-2,1,10,2,0.1,0,0.4,0,0,1,0,0,0.0,2178,0,0,0,0,204,10,-1,0,20,Arsenal,Bournemouth,,,,0.1,0.1,7.5
Lukas,Nmecha,FWD,MCI,4500000,1,1,0.0285714285714286,6.34920634920635e-09,2.22222222222222e-07,0,6203,0,0,0,0,0,0,0,0.2,469,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0.1,10508,0,0,0,0,10,917,0,0,2,Huddersfield,Brighton,Southampton,,,0.0,0.0,0.1
Mark,Noble,MID,WHU,5300000,2,70,2.7,5.09433962264151e-07,1.32075471698113e-05,0,27586,5,44,0,0,0,3,0,13.2,248,-2,0,70,2,0.3,0,1.8,5,0,5,0,0,0.2,22821,0,0,0,0,2130,446,0,0,399,Leicester,Man Utd,Everton,,,3.9,3.1,84.1
,Nolito,MID,MCI,7000000,0,0,0.0,0.0,0.0,0,1683,0,0,0,0,0,0,0,0.0,5,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,76,0,0,0,0,0,0,0,0,0,Huddersfield,Brighton,Southampton,,,0.0,0.0,0.0
Kristoffer,Nordfeldt,GLK,SWA,3900000,0,0,0.0,0.0,0.0,0,42079,0,0,0,0,0,0,0,0.0,2797,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,1.6,60303,0,0,0,0,0,5278,0,0,0,Bournemouth,Southampton,Stoke,,,0.0,0.0,0.0
Oliver,Norwood,MID,BHA,4500000,0,0,0.0,0.0,0.0,0,493,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,122,0,0,0,0,0,3,0,0,0,Man Utd,Man City,Liverpool,,,0.0,0.0,0.0
Allan-Romeo,Nyom,DEF,WBA,4700000,5,64,1.77777777777778,3.7825059101654797e-07,1.3617021276595698e-05,0,185410,6,38,0,0,0,0,0,13.6,222,-3,0,64,3,0.7,0,3.3,6,0,6,0,1,1.1,176596,0,0,0,0,2126,64,0,0,378,Tottenham,Crystal Palace,,,,1.5,1.9,70.0
Tashan,Oakley-Boothe,MID,TOT,4500000,0,0,0.0,0.0,0.0,0,2111,0,0,0,0,0,0,0,0.0,41,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,2312,0,0,0,0,0,42,0,0,0,West Brom,Newcastle,Leicester,,,0.0,0.0,0.0
Michael,Obafemi,FWD,SOU,4500000,0,1,0.0285714285714286,6.34920634920635e-09,2.22222222222222e-07,0,48890,0,0,0,0,0,0,0,0.2,1809,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.7,86477,0,0,0,0,8,1075,0,0,-1,Everton,Swansea,Man City,,,0.0,0.0,0.3
Pedro,Obiang,MID,WHU,4200000,0,53,2.6,6.19047619047619e-07,1.26190476190476e-05,0,241833,3,29,0,0,0,2,0,12.6,816,-3,0,53,3,0.0,0,0.0,6,0,5,0,0,0.7,227120,0,0,0,1,1558,409,0,0,267,Leicester,Man Utd,Everton,,,0.0,0.0,60.0
Angelo,Ogbonna,DEF,WHU,4200000,0,63,2.2,5.23809523809524e-07,1.4999999999999999e-05,0,369546,3,59,0,0,0,1,0,15.0,4921,-3,0,63,3,0.2,0,1.0,4,0,5,0,0,3.2,501107,0,0,0,1,2610,9283,0,0,461,Leicester,Man Utd,Everton,,,3.3,1.8,83.9
Stefano,Okaka,FWD,WAT,5300000,0,24,1.6,3.0188679245283e-07,4.52830188679245e-06,0,66282,2,9,0,0,0,1,0,4.5,224,-2,0,24,2,0.1,0,0.5,1,0,2,0,1,0.3,50941,0,0,0,0,442,46,0,0,52,Newcastle,Man Utd,,,,0.0,0.0,29.8
Shinji,Okazaki,FWD,LEI,5300000,0,76,2.8,5.283018867924531e-07,1.4339622641509399e-05,0,807154,2,19,0,0,0,6,0,14.3,3908,-2,0,76,2,0.2,0,1.3,7,0,5,0,3,3.0,802049,0,0,0,1,1314,83,0,0,275,West Ham,Arsenal,Tottenham,,,0.0,0.0,107.9
Martin,Olsson,DEF,SWA,5000000,2,81,2.5,5e-07,1.62e-05,0,28338,6,47,0,0,0,0,0,16.2,203,0,0,81,0,0.3,0,1.3,0,0,9,0,1,0.3,24925,0,0,0,0,2908,1494,0,0,426,Bournemouth,Southampton,Stoke,,,4.2,2.7,70.4
Aiden,O'Neill,MID,BUR,4500000,0,0,0.0,0.0,0.0,0,201,0,0,0,0,0,0,0,0.0,14,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,316,0,0,0,0,0,14,0,0,0,Arsenal,Bournemouth,,,,0.0,0.0,0.0
Divock,Origi,FWD,LIV,7400000,0,1,1.0,1.35135135135135e-07,1.35135135135135e-07,0,22037,0,1,0,0,0,0,0,0.1,3,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.2,1171,0,0,0,0,9,5,0,0,3,Chelsea,Brighton,,,,0.0,0.0,0.0
,Oriol Romeu,MID,SOU,4200000,2,63,2.0,4.76190476190476e-07,1.4999999999999999e-05,0,302434,9,45,0,0,0,1,0,15.0,3790,-3,0,63,3,0.5,0,2.0,0,0,7,0,0,2.5,204518,0,0,0,0,2627,13864,0,0,440,Everton,Swansea,Man City,,,2.7,1.0,103.5
Jordi,Osei-Tutu,DEF,ARS,4000000,0,0,0.0,0.0,0.0,0,22,0,0,0,0,0,0,0,0.0,22,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,99,0,0,0,0,0,99,0,0,0,Burnley,Leicester,Huddersfield,,,0.0,0.0,0.0
David,Ospina,GLK,ARS,4800000,1,11,0.314285714285714,6.54761904761905e-08,2.29166666666667e-06,0,9909,0,3,0,6,0,0,0,2.3,142,-2,0,11,2,0.2,0,1.0,0,0,1,0,0,0.2,3784,0,0,0,0,290,591,0,0,56,Burnley,Leicester,Huddersfield,,,0.4,0.2,4.7
Nicolas,Otamendi,DEF,MCI,6400000,1,147,4.5,7.03125e-07,2.296875e-05,0,1741776,9,25,0,0,0,4,0,23.0,36123,9,0,147,-9,0.1,0,0.8,18,0,14,0,0,26.0,2796441,1,0,0,4,2876,30565,0,0,711,Huddersfield,Brighton,Southampton,,,12.2,5.5,138.7
Reece,Oxford,DEF,WHU,4500000,0,1,1.0,2.22222222222222e-07,2.22222222222222e-07,0,13,0,0,0,0,0,0,0,0.2,1,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,23,0,0,0,0,4,1,0,0,2,Leicester,Man Utd,Everton,,,0.0,0.0,0.3
Mesut,Ozil,MID,ARS,9300000,0,112,4.3,4.6236559139784896e-07,1.2043010752688199e-05,0,396989,4,36,0,0,0,4,0,12.0,5326,-2,0,112,2,0.0,0,0.0,11,0,8,0,9,2.3,358056,0,0,0,2,2161,1313,0,0,506,Burnley,Leicester,Huddersfield,,,8.5,3.4,248.6
Alex,Palmer,GLK,WBA,4000000,0,0,0.0,0.0,0.0,0,6236,0,0,0,0,0,0,0,0.0,119,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,13357,0,0,0,0,0,130,0,0,0,Tottenham,Crystal Palace,,,,0.0,0.0,0.0
Kasey,Palmer,MID,CHE,5300000,0,4,1.0,1.88679245283019e-07,7.54716981132075e-07,0,4778,2,2,0,0,0,0,0,0.8,3,-2,0,4,2,0.0,0,0.0,0,0,1,0,0,0.0,1101,0,0,0,0,168,1,0,0,9,Liverpool,Huddersfield,Newcastle,,,0.0,0.0,7.2
Costel,Pantilimon,GLK,WAT,4500000,0,0,0.0,0.0,0.0,0,5307,0,0,0,0,0,0,0,0.0,8,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,301,0,0,0,0,0,4,0,0,0,Newcastle,Man Utd,,,,0.0,0.0,0.0
Josh,Pask,DEF,WHU,4000000,0,0,0.0,0.0,0.0,0,625,0,0,0,0,0,0,0,0.0,171,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1985,0,0,0,0,0,430,0,0,0,Leicester,Man Utd,Everton,,,0.0,0.0,0.0
Jack,Payne,MID,HUD,4500000,0,0,0.0,0.0,0.0,0,518,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,123,0,0,0,0,0,2,0,0,0,Man City,Chelsea,Arsenal,,,0.0,0.0,0.0
,Pedro,MID,CHE,7700000,1,78,2.22857142857143,2.8942486085343197e-07,1.0129870129870099e-05,0,322367,1,13,0,0,0,4,0,10.1,305,-3,0,78,3,0.2,0,1.3,2,0,8,0,2,1.0,211777,0,0,0,1,1444,180,0,0,263,Liverpool,Huddersfield,Newcastle,,,3.6,1.5,121.8
Matthew,Pennington,DEF,EVE,4000000,0,0,0.0,0.0,0.0,0,5195,0,0,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,1503,0,0,0,0,0,6,0,0,0,Southampton,West Ham,,,,0.0,0.0,0.0
Andreas,Pereira,MID,MUN,4900000,0,0,0.0,0.0,0.0,0,3944,0,0,0,0,0,0,0,0.0,1,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,228,0,0,0,0,0,1,0,0,0,Brighton,West Ham,Watford,,,0.0,0.0,0.0
Roberto,Pereyra,MID,WAT,5800000,0,68,1.88888888888889,3.2567049808429104e-07,1.17241379310345e-05,0,23612,3,32,0,0,0,4,0,11.7,2300,-2,0,68,2,0.5,0,2.8,3,0,1,0,2,0.2,20055,0,0,0,0,1465,24,0,0,256,Newcastle,Man Utd,,,,0.0,0.9,104.6
Ayoze,Perez,FWD,NEW,5400000,2,104,3.2,5.92592592592593e-07,1.92592592592593e-05,0,223435,2,25,0,0,0,5,0,19.3,21720,-1,0,104,1,1.3,0,7.0,12,0,7,0,6,6.1,493060,1,0,0,3,2216,60753,0,0,332,Watford,Tottenham,Chelsea,,,5.1,2.7,158.3
Lucas,Perez,FWD,ARS,7400000,0,0,0.0,0.0,0.0,0,9136,0,0,0,0,0,0,0,0.0,1,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,546,0,0,0,0,0,2,0,0,0,Burnley,Leicester,Huddersfield,,,0.0,0.0,0.0
Matt,Phillips,MID,WBA,5400000,11,78,2.7,5e-07,1.44444444444444e-05,0,182979,3,32,0,0,0,2,0,14.4,334,-6,0,78,6,0.8,0,4.3,3,0,9,0,3,0.5,75823,0,0,0,0,1997,904,0,0,266,Tottenham,Crystal Palace,,,,2.0,1.7,120.4
Jordan,Pickford,GLK,EVE,4900000,6,141,3.9,7.959183673469391e-07,2.8775510204081604e-05,0,554547,0,54,0,116,0,0,0,28.8,18573,-1,0,141,1,1.3,0,6.5,16,0,10,0,0,8.3,473353,0,0,1,3,3240,6744,0,0,702,Southampton,West Ham,,,,5.0,4.2,88.2
Jeremy,Pied,DEF,SOU,4200000,0,7,0.2,4.76190476190476e-08,1.66666666666667e-06,0,6536,0,3,0,0,0,0,0,1.7,38,-3,0,7,3,0.0,0,0.0,1,0,0,0,1,0.1,3515,0,0,0,0,180,18,0,0,47,Everton,Swansea,Man City,,,0.2,0.1,10.0
Erik,Pieters,DEF,STK,4700000,7,69,2.4,5.1063829787234e-07,1.46808510638298e-05,0,61776,4,47,0,0,0,0,0,14.7,717,-3,0,69,3,0.5,0,2.5,1,0,7,0,1,0.4,29675,0,0,0,0,2537,419,0,0,427,Crystal Palace,Swansea,,,,3.3,1.8,76.5
Paul,Pogba,MID,MUN,7900000,10,133,5.5,6.962025316455699e-07,1.68354430379747e-05,0,2963046,4,19,0,0,0,6,0,16.8,6563,-1,0,133,1,0.9,0,7.5,15,0,10,0,13,15.3,2562729,0,0,0,4,1960,140774,0,1,515,Brighton,West Ham,Watford,,,10.6,7.3,201.5
Nick,Pope,GLK,BUR,5000000,6,149,4.5,9.000000000000001e-07,2.98e-05,0,431110,3,28,0,107,0,0,0,29.8,61492,5,0,149,-5,0.7,0,3.4,19,0,11,0,0,9.9,958392,0,0,1,3,2934,3190,0,0,671,Arsenal,Bournemouth,,,,4.3,4.8,85.5
Alex,Pritchard,MID,HUD,5400000,2,34,0.9714285714285709,1.7989417989418002e-07,6.2962962962963e-06,0,12883,1,10,0,0,0,1,0,6.3,412,-1,0,34,1,0.4,0,2.0,3,0,2,0,2,0.1,16556,0,0,0,1,789,38,0,0,130,Man City,Chelsea,Arsenal,,,1.0,0.6,55.4
Sebastian,Prodl,DEF,WAT,4300000,0,42,1.16666666666667,2.71317829457364e-07,9.76744186046512e-06,0,36270,5,29,0,0,0,0,0,9.8,948,-2,0,42,2,0.2,0,0.8,0,0,5,0,0,0.3,21396,0,0,0,0,1566,6,0,0,267,Newcastle,Man Utd,,,,0.0,0.6,39.3
Davy,Propper,MID,BHA,5300000,0,77,2.4,4.52830188679245e-07,1.4528301886792498e-05,0,16263,2,43,0,0,0,0,0,14.5,41,-2,0,77,2,-0.1,0,-0.3,1,0,8,0,3,0.1,11261,0,0,0,0,2848,28,0,1,404,Man Utd,Man City,Liverpool,,,2.9,1.2,100.1
Marc,Pugh,MID,BOU,4700000,0,29,0.805555555555556,1.71394799054374e-07,6.17021276595745e-06,0,6924,2,17,0,0,0,0,0,6.2,21,-3,0,29,3,0.1,0,0.5,0,0,4,0,0,0.1,3004,0,0,0,0,897,14,0,0,92,Swansea,Burnley,,,,0.4,0.4,49.1
Jason,Puncheon,MID,CRY,4400000,0,11,1.1,2.5e-07,2.5e-06,0,66547,5,14,0,0,0,0,0,2.5,44,-6,0,11,6,0.0,0,0.0,0,0,0,0,0,0.3,12915,0,0,0,0,574,5,0,0,38,Stoke,West Brom,,,,0.0,0.0,25.1
Collin,Quaner,FWD,HUD,4500000,1,44,1.2571428571428602,2.7936507936507897e-07,9.77777777777778e-06,0,577316,4,23,0,0,0,0,0,9.8,7213,0,0,44,0,0.3,0,1.3,0,0,3,0,4,4.9,613907,0,0,0,0,1268,19184,0,0,173,Man City,Chelsea,Arsenal,,,1.2,1.0,74.8
Domingos,Quina,MID,WHU,4400000,0,0,0.0,0.0,0.0,0,1448,0,0,0,0,0,0,0,0.0,47,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,2267,0,0,0,0,0,61,0,0,0,Leicester,Man Utd,Everton,,,0.0,0.0,0.0
Erdal,Rakip,MID,CRY,4800000,0,0,0.0,0.0,0.0,0,184,0,0,0,0,0,0,0,0.0,3,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.0,223,0,0,0,0,0,2,0,0,0,Stoke,West Brom,,,,0.0,0.0,0.0
Aaron,Ramsdale,GLK,BOU,4000000,0,0,0.0,0.0,0.0,0,9306,0,0,0,0,0,0,0,0.0,94,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,16512,0,0,0,0,0,4,0,0,0,Swansea,Burnley,,,,0.0,0.0,0.0
Aaron,Ramsey,MID,ARS,6800000,0,121,5.8,8.529411764705879e-07,1.77941176470588e-05,0,1120306,0,22,0,0,0,7,0,17.8,11253,-2,0,121,2,0.4,0,3.0,12,0,8,0,9,4.5,1237926,0,0,0,3,1646,32653,0,0,456,Burnley,Leicester,Huddersfield,,,13.1,5.5,170.9
Darren,Randolph,GLK,WHU,4500000,0,0,0.0,0.0,0.0,0,997,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,147,0,0,0,0,0,3,0,0,0,Leicester,Man Utd,Everton,,,0.0,0.0,0.0
Angel,Rangel,DEF,SWA,3900000,0,3,0.0857142857142857,2.1978021978022e-08,7.69230769230769e-07,0,792057,0,1,0,0,0,0,0,0.8,5614,-1,0,3,1,0.0,0,0.0,0,0,0,0,0,7.4,295599,0,0,0,0,64,3034,0,0,12,Bournemouth,Southampton,Stoke,,,0.0,0.0,1.5
Marcus,Rashford,FWD,MUN,7300000,1,93,2.9,3.9726027397260297e-07,1.2739726027397301e-05,0,1209199,3,15,0,0,0,6,0,12.7,7093,-2,1,93,2,0.2,0,1.3,9,0,9,0,5,7.3,1236513,0,0,0,1,1603,63587,-1,0,349,Brighton,West Ham,Watford,,,4.5,3.4,159.2
Nathan,Redmond,MID,SOU,5900000,1,59,2.1,3.55932203389831e-07,1e-05,0,377555,3,30,0,0,0,0,0,10.0,263,-6,0,59,6,0.1,0,0.5,2,0,5,0,3,1.8,85600,0,0,0,0,1767,348,0,0,266,Everton,Swansea,Man City,,,2.9,1.0,130.6
Winston,Reid,DEF,WHU,4800000,0,42,2.5,5.20833333333333e-07,8.75e-06,0,77719,5,27,0,0,0,0,0,8.8,119,-2,0,42,2,0.0,0,0.0,3,0,5,0,0,0.6,22083,0,0,0,0,1452,10,0,0,264,Leicester,Man Utd,Everton,,,0.0,0.0,43.6
Declan,Rice,DEF,WHU,4400000,0,27,0.7714285714285709,1.75324675324675e-07,6.13636363636364e-06,0,3957,1,28,0,0,0,0,0,6.1,117,-1,0,27,1,0.2,0,1.0,0,0,1,0,0,0.1,6199,0,0,0,0,1151,531,0,0,214,Leicester,Man Utd,Everton,,,0.8,0.4,30.4
,Richarlison,MID,WAT,5900000,2,122,3.4,5.76271186440678e-07,2.06779661016949e-05,0,1818190,4,53,0,0,0,5,0,20.7,11055,-1,0,122,1,0.2,0,1.3,4,0,8,0,8,6.6,2077019,0,0,0,2,2717,947,0,0,303,Newcastle,Man Utd,,,,3.8,1.8,205.4
Jairo,Riedewald,DEF,CRY,4600000,0,23,0.6388888888888891,1.38888888888889e-07,5e-06,0,16758,0,6,0,0,0,0,0,5.0,29,-4,0,23,4,0.1,0,0.3,0,0,2,0,0,0.1,1631,0,0,0,0,435,11,0,0,100,Stoke,West Brom,,,,0.3,0.3,10.6
Matt,Ritchie,MID,NEW,5400000,2,111,3.5,6.48148148148148e-07,2.0555555555555602e-05,0,518195,5,34,0,0,0,3,0,20.6,5394,-6,0,111,6,0.6,0,3.3,10,0,8,0,7,2.4,462523,0,0,0,1,2604,11590,0,0,473,Watford,Tottenham,Chelsea,,,4.9,3.3,183.8
Connor,Roberts,DEF,SWA,4000000,2,3,0.0857142857142857,2.14285714285714e-08,7.5e-07,0,7465,0,2,0,0,0,0,0,0.8,603,0,0,3,0,0.1,0,0.5,0,0,0,0,0,0.2,17535,0,0,0,0,87,4208,0,0,13,Bournemouth,Southampton,Stoke,,,0.0,0.0,1.2
Andrew,Robertson,DEF,LIV,5100000,0,91,2.52777777777778,4.95642701525054e-07,1.7843137254902e-05,0,426006,2,17,0,0,0,0,0,17.8,95248,1,0,91,-1,0.3,0,1.5,9,0,9,0,4,7.1,744477,0,0,0,2,1777,2498,0,0,441,Chelsea,Brighton,,,,2.0,3.0,88.1
Paul,Robinson,GLK,BUR,4500000,0,0,0.0,0.0,0.0,0,403,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,101,0,0,0,0,0,0,0,0,0,Arsenal,Bournemouth,,,,0.0,0.0,0.0
Joel,Robles,GLK,EVE,4200000,0,0,0.0,0.0,0.0,0,9562,0,0,0,0,0,0,0,0.0,72,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.2,2029,0,0,0,0,0,26,0,0,0,Southampton,West Ham,,,,0.0,0.0,0.0
Hal,Robson-Kanu,FWD,WBA,4900000,1,31,0.8611111111111109,1.75736961451247e-07,6.326530612244901e-06,0,75005,2,13,0,0,0,2,0,6.3,189,-1,0,31,1,0.1,0,0.5,1,0,4,0,0,0.4,50979,0,0,0,0,797,251,0,1,80,Tottenham,Crystal Palace,,,,0.4,0.4,48.3
Joe,Rodon,DEF,SWA,4000000,0,0,0.0,0.0,0.0,0,4192,0,0,0,0,0,0,0,0.0,32,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,5522,0,0,0,0,0,13,0,0,0,Bournemouth,Southampton,Stoke,,,0.0,0.0,0.0
Jay,Rodriguez,FWD,WBA,5300000,2,105,3.0,5.66037735849057e-07,1.9811320754717e-05,0,322560,2,40,0,0,0,7,0,19.8,12988,-7,0,105,7,1.0,0,5.3,11,0,9,0,1,2.3,311469,0,0,0,0,2657,12037,0,0,326,Tottenham,Crystal Palace,,,,2.9,2.6,169.1
Marcos,Rojo,DEF,MUN,5400000,0,16,0.4571428571428571,8.46560846560847e-08,2.96296296296296e-06,0,25225,5,7,0,0,0,0,0,3.0,61,-1,0,16,1,0.0,0,0.0,4,0,2,0,0,0.1,24993,0,0,0,0,474,78,0,0,88,Brighton,West Ham,Watford,,,0.4,0.2,18.5
Sergio,Romero,GLK,MUN,4700000,0,0,0.0,0.0,0.0,0,7307,0,0,0,0,0,0,0,0.0,71,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.1,1786,0,0,0,0,0,46,0,0,0,Brighton,West Ham,Watford,,,0.0,0.0,0.0
Salomon,Rondon,FWD,WBA,6000000,2,99,2.9,4.83333333333333e-07,1.65e-05,0,170977,4,47,0,0,0,7,0,16.5,5132,-5,0,99,5,0.8,0,4.5,5,0,5,0,3,1.0,124063,0,0,0,1,2621,3227,0,0,268,Tottenham,Crystal Palace,,,,2.7,2.4,166.6
Wayne,Rooney,FWD,EVE,7100000,2,113,3.6,5.07042253521127e-07,1.59154929577465e-05,0,2369008,5,33,0,0,0,10,0,15.9,12812,-4,0,113,4,0.3,3,1.8,20,0,7,0,3,9.7,1940243,0,0,0,2,2265,4286,0,0,480,Southampton,West Ham,,,,4.4,3.1,162.4
Danny,Rose,DEF,TOT,6400000,0,19,0.5428571428571429,8.48214285714286e-08,2.96875e-06,0,37856,3,9,0,0,0,0,0,3.0,141,-1,0,19,1,0.2,0,1.0,0,0,2,0,1,0.3,23336,0,0,0,0,618,21,0,0,107,West Brom,Newcastle,Leicester,,,0.0,0.3,28.6
Liam,Rosenior,DEF,BHA,3900000,0,3,0.0857142857142857,2.1978021978022e-08,7.69230769230769e-07,0,265600,0,3,0,0,0,0,0,0.8,3964,-1,0,3,1,0.0,0,0.0,0,0,0,0,0,3.1,285944,0,0,0,0,163,1324,0,0,22,Man Utd,Man City,Liverpool,,,0.0,0.0,3.6
Wayne,Routledge,MID,SWA,5100000,1,16,0.4571428571428571,8.96358543417367e-08,3.13725490196078e-06,0,5398,1,9,0,0,0,0,0,3.1,13,-4,0,16,4,0.1,0,0.3,0,0,1,0,0,0.1,1607,0,0,0,0,364,25,0,0,51,Bournemouth,Southampton,Stoke,,,0.4,0.2,18.4
Antonio,Rudiger,DEF,CHE,5800000,6,107,4.3,7.41379310344828e-07,1.8448275862069e-05,0,312669,4,21,0,0,0,2,0,18.4,3170,-2,0,107,2,0.4,0,2.5,8,0,11,0,1,3.2,333023,0,0,0,2,2156,6479,0,0,525,Liverpool,Huddersfield,Newcastle,,,11.2,4.0,71.5
Mathew,Ryan,GLK,BHA,4600000,10,134,3.8,8.260869565217391e-07,2.9130434782608696e-05,0,150432,0,47,0,111,0,0,0,29.1,6910,1,0,134,-1,1.0,0,4.5,12,0,9,0,0,3.4,312204,0,0,2,3,3150,6089,0,0,662,Man Utd,Man City,Liverpool,,,7.8,3.5,81.3
Abdelhamid,Sabiri,MID,HUD,4700000,0,10,0.28571428571428603,6.0790273556231e-08,2.12765957446809e-06,0,1115,1,5,0,0,0,0,0,2.1,8,-3,0,10,3,0.0,0,0.0,0,0,1,0,1,0.0,1087,0,0,0,0,217,7,0,0,30,Man City,Chelsea,Arsenal,,,0.2,0.1,12.4
Henri,Saivet,MID,NEW,4400000,0,8,8.0,1.81818181818182e-06,1.81818181818182e-06,0,3853,0,2,0,0,0,1,0,1.8,7,-1,0,8,1,0.0,0,0.0,1,0,0,0,0,0.0,3979,0,0,0,0,83,0,0,0,27,Watford,Tottenham,Chelsea,,,0.0,0.0,5.8
Diafra,Sakho,FWD,WHU,5500000,0,24,1.7,3.09090909090909e-07,4.3636363636363605e-06,0,30683,2,11,0,0,0,2,0,4.4,18,0,0,24,0,0.0,0,0.0,1,0,0,0,1,0.1,28600,0,0,0,0,294,5,0,0,65,Leicester,Man Utd,Everton,,,0.0,0.0,21.2
Mamadou,Sakho,DEF,CRY,4600000,12,71,1.97222222222222,4.28743961352657e-07,1.54347826086957e-05,0,145404,1,22,0,0,0,1,0,15.4,2121,-4,0,71,4,1.2,0,5.5,16,0,5,0,2,0.7,171308,0,0,0,4,1417,14559,0,0,358,Stoke,West Brom,,,,1.5,1.6,49.8
Bakary,Sako,MID,CRY,4800000,0,36,2.3,4.79166666666667e-07,7.499999999999999e-06,0,21887,0,10,0,0,0,3,0,7.5,44,-2,0,36,2,0.0,0,0.0,1,0,1,0,0,0.1,20372,0,0,0,0,466,4,0,0,115,Stoke,West Brom,,,,0.0,0.0,46.9
Mohamed,Salah,MID,LIV,10500000,3,291,8.6,8.190476190476191e-07,2.77142857142857e-05,0,2630580,0,28,0,0,0,31,0,27.5,341131,15,1,291,-15,0.4,1,4.5,26,0,14,0,11,53.9,4047730,0,0,0,11,2732,7452,-1,0,847,Chelsea,Brighton,,,,10.1,12.8,433.6
