FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Paul,Pogba,MID,MUN,8200000,0,93,3.7,4.5121951219512205e-07,1.13414634146341e-05,0,813761,7,21,0,0,0,4,0,11.3,4767,-3,0,93,3,0.0,0,0.0,11,0,10,0,3,7.5,609236,0,0,0,1,2250,714,0,0,431,Everton,Sunderland,Chelsea,Burnley,Man City,0.0,0.0,0.0,6.3,3.7,2.5,2.4,3.3
Nick,Pope,GLK,BUR,3900000,0,0,0.0,0.0,0.0,0,46904,0,0,0,0,0,0,0,0.0,673,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,2.2,44143,0,0,0,0,0,487,0,0,0,Stoke,Middlesbrough,Everton,Man Utd,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex,Pritchard,MID,TOT,4500000,0,0,0.0,0.0,0.0,0,221,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,69,0,-4,0,0,0,0,0,0,0,Swansea,Watford,Bournemouth,Crystal Palace,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sebastian,Prodl,DEF,WAT,4400000,0,59,2.3,5.22727272727273e-07,1.34090909090909e-05,0,75047,8,38,0,0,0,1,0,13.4,1564,-1,0,59,1,0.1,0,0.5,3,0,4,0,2,1.0,104382,0,181,0,1,2185,135,0,0,348,West Brom,Tottenham,Swansea,Hull City,Liverpool,2.8,1.3,2.3,1.6,3.0,1.2,1.2,2.1
Marc,Pugh,MID,BOU,4600000,3,35,0.38888888888888895,8.45410628019324e-08,7.608695652173911e-06,0,6995,1,11,0,0,0,1,0,7.6,64,-4,0,35,4,0.5,0,2.3,3,0,3,0,2,0.1,5332,0,245,0,1,686,77,0,0,119,Liverpool,Chelsea,Tottenham,Middlesbrough,Sunderland,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Jason,Puncheon,MID,CRY,5100000,2,65,2.4,4.7058823529411793e-07,1.27450980392157e-05,0,99505,8,37,0,0,0,0,0,12.7,242,-4,0,65,4,0.5,0,2.5,4,0,5,0,4,0.6,74359,0,381,0,0,2283,392,0,0,370,Southampton,Arsenal,Leicester,Liverpool,Tottenham,1.5,1.4,2.5,2.8,2.5,1.4,2.6,1.8
Domingos,Quina,MID,WHU,4500000,0,0,0.0,0.0,0.0,0,157,0,0,0,0,0,0,0,0.0,4,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,237,0,0,0,0,0,6,0,0,0,Arsenal,Swansea,Sunderland,Everton,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gaston,Ramirez,MID,MID,5200000,1,59,2.7,5.19230769230769e-07,1.1346153846153801e-05,0,106878,8,17,0,0,0,2,0,11.3,355,-3,0,59,3,0.3,0,1.5,6,0,6,0,3,0.5,76754,0,0,0,0,1453,111,0,0,240,Hull City,Burnley,Arsenal,Bournemouth,Sunderland,0.0,3.2,1.9,4.8,1.8,1.4,2.3,1.4
Aaron,Ramsey,MID,ARS,7600000,0,20,0.222222222222222,2.92397660818713e-08,2.63157894736842e-06,0,149651,3,14,0,0,0,0,0,2.6,161,-4,0,20,4,0.1,0,1.0,0,0,1,0,1,0.9,13922,0,558,0,0,646,32,0,0,88,West Ham,Crystal Palace,Middlesbrough,Leicester,Tottenham,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Connor,Randall,DEF,LIV,3900000,0,0,0.0,0.0,0.0,0,58621,0,0,0,0,0,0,0,0.0,890,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,1.8,90885,0,30,0,0,0,173,0,0,0,Bournemouth,Stoke,West Brom,Crystal Palace,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darren,Randolph,GLK,WHU,4400000,1,61,3.2,7.27272727272727e-07,1.3863636363636402e-05,0,42598,0,34,0,56,0,0,0,13.9,1633,-1,0,61,1,0.7,0,3.3,5,0,3,0,0,1.8,83913,0,56,1,1,1710,146,0,0,325,Arsenal,Swansea,Sunderland,Everton,Stoke,3.6,3.5,2.6,3.4,3.3,3.8,4.5,2.3
Angel,Rangel,DEF,SWA,4200000,0,26,0.288888888888889,6.87830687830688e-08,6.190476190476191e-06,0,14549,1,24,0,0,0,1,0,6.2,177,-3,0,26,3,0.1,0,0.3,1,0,1,0,0,0.2,6697,0,194,0,0,831,5,0,0,190,Tottenham,West Ham,Watford,Stoke,Man Utd,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1
Andrea,Ranocchia,DEF,HUL,4500000,11,29,0.32222222222222197,7.160493827160491e-08,6.444444444444439e-06,0,12000,1,12,0,0,0,1,0,6.4,333,0,0,29,0,1.0,0,4.3,6,0,1,0,1,0.9,47286,0,0,0,2,655,3300,0,0,143,Middlesbrough,Man City,Stoke,Watford,Southampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Tokelo,Rantie,FWD,BOU,4500000,0,0,0.0,0.0,0.0,0,14303,0,0,0,0,0,0,0,0.0,23,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.3,2030,0,3,0,0,0,15,0,0,0,Liverpool,Chelsea,Tottenham,Middlesbrough,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus,Rashford,FWD,MUN,6500000,2,50,2.2,3.38461538461539e-07,7.69230769230769e-06,0,534382,3,13,0,0,0,3,0,7.7,16241,-5,-1,50,5,0.3,0,2.0,0,0,5,0,2,4.7,478608,0,237,0,0,1250,5328,1,0,195,Everton,Sunderland,Chelsea,Burnley,Man City,1.8,1.9,1.5,3.5,2.2,1.6,1.4,1.6
Adam,Reach,MID,MID,4400000,0,0,0.0,0.0,0.0,0,2346,0,0,0,0,0,0,0,0.0,4,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,491,0,0,0,0,0,1,0,0,0,Hull City,Burnley,Arsenal,Bournemouth,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathan,Redmond,MID,SOU,5900000,3,92,3.4,5.76271186440678e-07,1.5593220338983e-05,0,665927,2,32,0,0,0,5,0,15.6,5610,-1,0,92,1,0.3,0,2.0,9,0,9,0,1,6.1,625774,0,379,0,1,2215,9734,0,1,353,Crystal Palace,West Brom,Man City,Chelsea,Hull City,3.2,2.3,2.7,1.9,4.5,1.7,2.9,3.7
Harrison,Reed,MID,SOU,4300000,0,2,0.0222222222222222,5.16795865633075e-09,4.65116279069767e-07,0,2936,0,1,0,0,0,0,0,0.5,17,-2,0,2,2,0.0,0,0.0,0,0,0,0,0,0.1,1985,0,1,0,0,58,8,0,0,11,Crystal Palace,West Brom,Man City,Chelsea,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Winston,Reid,DEF,WHU,5000000,0,85,3.3,6.6e-07,1.7e-05,0,258328,7,44,0,0,0,2,0,17.0,12388,0,1,85,0,0.1,0,0.5,16,0,6,0,3,3.0,276224,0,294,0,2,2227,33,-1,1,535,Arsenal,Swansea,Sunderland,Everton,Stoke,0.0,0.0,0.0,0.0,3.4,3.9,4.7,2.4
Jeff,Reine-Adelaide,MID,ARS,4500000,0,0,0.0,0.0,0.0,0,187,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,217,0,0,0,0,0,2,0,0,0,West Ham,Crystal Palace,Middlesbrough,Leicester,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Loic,Remy,FWD,CRY,6200000,0,5,0.0555555555555556,8.960573476702509e-09,8.064516129032259e-07,0,25208,0,2,0,0,0,0,0,0.8,22,-3,0,5,3,0.0,0,0.0,0,0,1,0,0,0.2,18095,0,62,0,0,114,37,0,0,11,Southampton,Arsenal,Leicester,Liverpool,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan,Rhodes,FWD,MID,5400000,0,8,1.3,2.40740740740741e-07,1.48148148148148e-06,0,39054,0,2,0,0,0,0,0,1.5,13,-6,0,8,6,0.0,0,0.0,0,0,0,0,0,0.2,3427,0,0,0,0,211,2,0,0,21,Hull City,Burnley,Arsenal,Bournemouth,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Declan,Rice,MID,WHU,4500000,0,0,0.0,0.0,0.0,0,312,0,0,0,0,0,0,0,0.0,13,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,614,0,0,0,0,0,23,0,0,0,Arsenal,Swansea,Sunderland,Everton,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Connor,Roberts,DEF,SWA,4000000,0,0,0.0,0.0,0.0,0,25,0,0,0,0,0,0,0,0.0,15,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,106,0,0,0,0,0,27,0,0,0,Tottenham,West Ham,Watford,Stoke,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew,Robertson,DEF,HUL,4400000,10,56,2.2,5e-07,1.27272727272727e-05,0,83437,3,45,0,0,0,1,0,12.7,472,-1,0,56,1,0.9,0,4.0,4,0,3,0,1,2.1,123020,0,0,0,0,2133,4694,0,0,371,Middlesbrough,Man City,Stoke,Watford,Southampton,2.2,1.5,1.6,2.2,1.7,2.1,1.9,2.4
Paul,Robinson,GLK,BUR,4000000,0,5,0.0555555555555556,1.3888888888888899e-08,1.25e-06,0,61206,0,7,0,10,0,0,0,1.3,561,0,0,5,0,0.0,0,0.0,0,0,0,0,0,2.4,44229,0,0,0,0,270,352,0,0,45,Stoke,Middlesbrough,Everton,Man Utd,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joel,Robles,GLK,EVE,4700000,1,75,0.833333333333333,1.77304964539007e-07,1.59574468085106e-05,0,23645,1,13,0,39,0,0,0,16.0,1700,-3,0,75,3,0.9,0,4.3,5,0,9,0,1,1.3,67356,0,110,0,1,1287,359,0,0,326,Man Utd,Leicester,Burnley,West Ham,Chelsea,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.4
Hal,Robson-Kanu,FWD,WBA,5000000,2,43,1.8,3.6e-07,8.599999999999999e-06,0,35114,1,9,0,0,0,2,0,8.6,460,0,0,43,0,0.7,0,3.3,3,0,1,0,2,0.4,45419,0,0,0,0,496,2409,0,0,118,Watford,Southampton,Liverpool,Leicester,Burnley,1.0,1.7,1.9,0.0,2.0,0.9,1.2,1.3
Jay,Rodriguez,MID,SOU,6000000,3,54,0.6,1e-07,9e-06,0,62080,0,12,0,0,0,4,0,9.0,229,-5,0,54,5,0.3,0,2.0,5,0,3,0,1,0.3,53599,0,56,0,1,744,569,0,0,119,Crystal Palace,West Brom,Man City,Chelsea,Hull City,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Jack,Rodwell,MID,SUN,4300000,2,31,1.9,4.4186046511627905e-07,7.209302325581401e-06,0,86313,4,22,0,0,0,0,0,7.2,114,-2,0,31,2,0.6,0,2.5,1,0,2,0,1,0.6,68388,0,112,0,0,1226,95,0,0,164,Leicester,Man Utd,West Ham,Middlesbrough,Bournemouth,1.0,1.3,1.0,1.1,1.4,1.2,1.5,1.0
Marcos,Rojo,DEF,MUN,5200000,5,63,3.5,6.73076923076923e-07,1.2115384615384599e-05,0,49968,4,12,0,0,0,1,0,12.1,1167,-3,0,63,3,0.6,0,3.0,6,0,6,0,0,1.3,71122,0,192,0,0,1393,3121,0,0,323,Everton,Sunderland,Chelsea,Burnley,Man City,3.7,3.2,3.9,6.5,3.9,4.3,3.2,4.1
Sergio,Romero,GLK,MUN,4700000,0,0,0.0,0.0,0.0,0,3785,0,0,0,0,0,0,0,0.0,16,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.1,1014,0,40,0,0,0,13,0,0,0,Everton,Sunderland,Chelsea,Burnley,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Salomon,Rondon,FWD,WBA,6400000,1,98,3.3,5.15625e-07,1.53125e-05,0,815488,2,34,0,0,0,7,0,15.3,8329,-1,0,98,1,0.2,0,1.0,8,0,6,0,3,5.2,900584,0,354,0,1,2315,8438,0,0,258,Watford,Southampton,Liverpool,Leicester,Burnley,2.7,4.1,4.4,0.0,4.5,2.6,3.2,3.3
Wayne,Rooney,FWD,MUN,8600000,0,51,0.566666666666667,6.58914728682171e-08,5.93023255813954e-06,0,278253,6,11,0,0,0,2,0,5.9,922,-4,0,51,4,0.0,0,0.0,6,0,3,0,5,2.2,144116,0,509,0,0,1014,303,0,0,205,Everton,Sunderland,Chelsea,Burnley,Man City,0.3,0.3,0.3,0.6,0.3,0.3,0.3,0.3
Danny,Rose,DEF,TOT,5900000,0,84,4.7,7.96610169491525e-07,1.42372881355932e-05,0,535832,8,11,0,0,0,2,0,14.2,3148,-1,0,84,1,0.0,0,0.0,6,0,8,0,3,4.6,387513,0,346,0,2,1530,391,0,0,357,Swansea,Watford,Bournemouth,Crystal Palace,Arsenal,0.0,0.0,0.0,0.0,0.0,5.4,5.4,4.7
Jack,Rose,GLK,WBA,4000000,0,0,0.0,0.0,0.0,0,5085,0,0,0,0,0,0,0,0.0,43,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,9132,0,0,0,0,0,24,0,0,0,Watford,Southampton,Liverpool,Leicester,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wayne,Routledge,MID,SWA,4600000,0,65,2.6,5.65217391304348e-07,1.4130434782608701e-05,0,51794,1,39,0,0,0,2,0,14.1,1470,-4,0,65,4,0.2,0,1.0,1,0,5,0,2,0.4,44122,0,269,0,0,1782,35,0,0,202,Tottenham,West Ham,Watford,Stoke,Man Utd,0.0,1.3,2.1,2.4,1.9,2.4,2.3,2.3
Charlie,Rowan,DEF,WAT,4000000,0,0,0.0,0.0,0.0,0,350,0,0,0,0,0,0,0,0.0,15,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,777,0,0,0,0,0,11,0,0,0,West Brom,Tottenham,Swansea,Hull City,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacary,Sagna,DEF,MCI,5300000,0,54,0.6,1.1320754716981098e-07,1.0188679245283e-05,0,234349,2,14,0,0,0,0,0,10.2,1036,-2,0,54,2,0.5,0,2.7,3,0,6,0,1,1.8,35276,0,386,0,1,1318,91,0,0,311,Chelsea,Hull City,Southampton,Man Utd,Middlesbrough,0.0,0.0,0.3,0.3,0.3,0.3,0.3,0.3
Diafra,Sakho,FWD,WHU,5800000,0,10,0.111111111111111,1.91570881226054e-08,1.72413793103448e-06,0,7872,0,2,0,0,0,1,0,1.7,28,-2,0,10,2,0.0,0,0.0,2,0,0,0,0,0.1,4110,0,286,0,0,125,37,0,0,29,Arsenal,Swansea,Sunderland,Everton,Stoke,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Mamadou,Sakho,DEF,CRY,4800000,2,26,0.288888888888889,6.01851851851852e-08,5.41666666666667e-06,0,9210,0,1,0,0,0,0,0,5.4,951,-2,0,26,2,1.1,0,5.5,6,0,3,0,0,1.6,69559,0,273,0,1,360,12490,0,0,98,Southampton,Arsenal,Leicester,Liverpool,Tottenham,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1
Bakary,Sako,MID,CRY,5300000,0,5,0.0555555555555556,1.0482180293501e-08,9.43396226415094e-07,0,1201,0,3,0,0,0,0,0,0.9,11,-2,0,5,2,0.1,0,0.5,0,0,0,0,0,0.0,704,0,220,0,0,67,47,0,0,20,Southampton,Arsenal,Leicester,Liverpool,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexis,Sanchez,MID,ARS,11700000,2,198,7.1,6.06837606837607e-07,1.69230769230769e-05,0,1430227,5,33,0,0,0,18,0,17.1,11932,7,-1,198,-7,0.5,1,5.5,23,0,8,0,10,27.9,2127178,0,690,0,7,2355,76016,1,0,639,West Ham,Crystal Palace,Middlesbrough,Leicester,Tottenham,8.1,8.5,8.7,10.6,6.2,9.0,7.9,10.1
Leroy,Sane,MID,MCI,7500000,7,65,0.7222222222222221,9.629629629629631e-08,8.66666666666667e-06,0,108592,2,10,0,0,0,4,0,8.7,3681,-5,0,65,5,0.5,0,3.7,5,0,4,0,3,4.2,259909,0,0,0,0,1102,38346,0,0,212,Chelsea,Hull City,Southampton,Man Utd,Middlesbrough,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Yaya,Sanogo,FWD,ARS,4600000,0,0,0.0,0.0,0.0,0,9250,0,0,0,0,0,0,0,0.0,19,-4,0,0,4,0.0,0,0.0,0,0,0,0,0,0.1,3555,0,0,0,0,0,20,0,0,0,West Ham,Crystal Palace,Middlesbrough,Leicester,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeffrey,Schlupp,DEF,CRY,4700000,2,19,0.211111111111111,4.49172576832151e-08,4.04255319148936e-06,0,18988,0,5,0,0,0,0,0,4.0,111,-3,0,19,3,1.0,0,4.5,1,0,1,0,0,0.2,7836,0,236,0,0,474,315,0,0,87,Southampton,Arsenal,Leicester,Liverpool,Tottenham,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1
Kasper,Schmeichel,GLK,LEI,4900000,6,71,3.4,6.93877551020408e-07,1.44897959183673e-05,0,394754,1,31,0,76,0,0,0,14.5,645,-1,0,71,1,0.8,0,4.0,5,0,5,0,0,5.6,96787,0,475,0,0,1856,4295,0,0,394,Sunderland,Everton,Crystal Palace,Arsenal,West Brom,4.1,2.1,3.5,3.4,3.1,4.1,2.8,4.8
Morgan,Schneiderlin,MID,EVE,4600000,0,26,0.288888888888889,6.28019323671498e-08,5.65217391304348e-06,0,37837,1,8,0,0,0,1,0,5.7,4288,-4,0,26,4,0.7,0,3.3,1,0,3,0,0,0.7,47683,0,317,0,1,641,113,0,0,139,Man Utd,Leicester,Burnley,West Ham,Chelsea,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Bastian,Schweinsteiger,MID,MUN,5100000,0,0,0.0,0.0,0.0,0,7101,0,0,0,0,0,0,0,0.0,27,-4,0,0,4,0.0,0,0.0,0,0,0,0,0,0.1,1703,0,200,0,0,0,7,0,0,0,Everton,Sunderland,Chelsea,Burnley,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xherdan,Shaqiri,MID,STK,6000000,0,51,0.566666666666667,9.44444444444444e-08,8.5e-06,0,472945,1,10,0,0,0,3,0,8.5,700,-5,0,51,5,0.0,0,0.0,5,0,6,0,0,2.8,238203,0,302,0,1,1072,61,0,0,164,Burnley,Liverpool,Hull City,Swansea,West Ham,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Luke,Shaw,DEF,MUN,5200000,0,30,0.33333333333333304,6.410256410256409e-08,5.76923076923077e-06,0,852967,0,6,0,0,0,0,0,5.8,682,-3,0,30,3,0.0,0,0.0,2,0,3,0,1,6.6,369334,0,92,0,1,594,73,0,0,153,Everton,Sunderland,Chelsea,Burnley,Man City,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2
Ryan,Shawcross,DEF,STK,4900000,0,77,2.9,5.91836734693878e-07,1.57142857142857e-05,0,103919,6,41,0,0,0,1,0,15.7,776,-1,0,77,1,0.5,0,2.3,6,0,7,0,2,1.8,87663,1,176,0,2,2430,473,0,0,426,Burnley,Liverpool,Hull City,Swansea,West Ham,1.8,4.1,3.7,2.4,3.9,2.7,3.8,2.7
,Sheyi Ojo,MID,LIV,4700000,0,0,0.0,0.0,0.0,0,945,0,0,0,0,0,0,0,0.0,5,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.0,249,0,81,0,0,0,3,0,0,0,Bournemouth,Stoke,West Brom,Crystal Palace,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gylfi,Sigurdsson,MID,SWA,7800000,3,148,4.9,6.28205128205128e-07,1.8974358974359e-05,0,733650,2,63,0,0,0,8,0,19.0,61419,3,0,148,-3,0.5,0,4.0,15,0,4,0,11,18.1,1194909,0,586,0,3,2607,10570,0,0,548,Tottenham,West Ham,Watford,Stoke,Man Utd,5.4,3.9,5.6,6.0,5.0,6.1,5.9,5.8
David,Silva,MID,MCI,8600000,5,93,3.4,3.95348837209302e-07,1.0813953488372099e-05,0,240860,5,29,0,0,0,2,0,10.8,1035,-4,0,93,4,0.3,0,2.3,9,0,7,0,7,2.2,102283,0,351,0,1,2210,1056,0,0,469,Chelsea,Hull City,Southampton,Man Utd,Middlesbrough,2.2,4.2,2.6,2.9,3.2,2.9,4.1,3.4
Danny,Simpson,DEF,LEI,4800000,15,66,2.4,5e-07,1.375e-05,0,84141,8,38,0,0,0,0,0,13.8,387,-2,0,66,2,1.7,0,8.0,4,0,6,0,3,1.7,49417,0,390,0,1,2268,25168,0,0,401,Sunderland,Everton,Crystal Palace,Arsenal,West Brom,2.5,1.2,2.1,2.0,1.8,2.5,1.6,3.0
Joshua,Sims,MID,SOU,4200000,0,10,0.111111111111111,2.64550264550265e-08,2.38095238095238e-06,0,23016,0,1,0,0,0,0,0,2.4,429,-3,0,10,3,0.0,0,0.0,0,0,1,0,1,0.3,33881,0,0,0,0,158,192,0,0,42,Crystal Palace,West Brom,Man City,Chelsea,Hull City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Jerome,Sinclair,FWD,WAT,4800000,0,6,1.2,2.5e-07,1.25e-06,0,18124,0,1,0,0,0,0,0,1.3,37,-2,0,6,2,0.0,0,0.0,0,0,0,0,0,0.2,7290,0,0,0,0,116,20,0,0,11,West Brom,Tottenham,Swansea,Hull City,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moussa,Sissoko,MID,TOT,6600000,1,35,0.38888888888888895,5.8922558922558894e-08,5.3030303030303e-06,0,13874,2,3,0,0,0,0,0,5.3,30,-4,0,35,4,0.1,0,0.5,0,0,4,0,3,0.1,13023,0,0,0,0,673,40,0,0,116,Swansea,Watford,Bournemouth,Crystal Palace,Arsenal,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Islam,Slimani,FWD,LEI,8200000,1,62,0.6888888888888891,8.40108401084011e-08,7.560975609756099e-06,0,150151,1,14,0,0,0,5,0,7.6,252,-3,0,62,3,0.1,0,1.0,7,0,5,0,3,0.6,151676,0,0,0,1,981,498,0,0,193,Sunderland,Everton,Crystal Palace,Arsenal,West Brom,0.4,0.3,0.3,0.3,0.3,0.4,0.3,0.4
Chris,Smalling,DEF,MUN,5800000,0,44,0.48888888888888893,8.42911877394636e-08,7.58620689655172e-06,0,58387,0,12,0,0,0,1,0,7.6,1468,-2,0,44,2,0.2,0,1.0,1,0,3,0,1,1.1,27833,0,381,0,0,947,69,0,0,230,Everton,Sunderland,Chelsea,Burnley,Man City,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2
Adam,Smith,DEF,BOU,4500000,7,79,2.8,6.22222222222222e-07,1.75555555555556e-05,0,491153,6,48,0,0,0,1,0,17.6,2891,0,0,79,0,1.1,0,5.0,7,0,6,0,4,6.5,635778,0,297,0,1,2381,4429,0,0,485,Liverpool,Chelsea,Tottenham,Middlesbrough,Sunderland,2.8,3.1,1.9,3.1,1.9,3.5,3.2,1.5
Bradley,Smith,DEF,BOU,3900000,0,4,0.0444444444444444,1.1396011396011398e-08,1.02564102564103e-06,0,160954,1,9,0,0,0,0,0,1.0,846,-1,1,4,1,0.0,0,0.0,0,0,0,0,0,2.6,84221,0,35,0,0,269,208,-1,0,35,Liverpool,Chelsea,Tottenham,Middlesbrough,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert,Snodgrass,MID,WHU,5700000,2,116,4.1,7.192982456140351e-07,2.03508771929825e-05,0,919851,2,51,0,0,0,7,0,20.0,25850,2,1,116,-2,0.3,0,1.8,16,0,2,0,4,8.7,1183846,0,0,0,2,2238,2389,-1,0,431,Arsenal,Swansea,Sunderland,Everton,Stoke,2.8,4.5,4.6,4.7,3.6,4.1,3.4,3.8
Ramadan,Sobhi,MID,STK,4800000,2,31,0.344444444444445,7.175925925925929e-08,6.45833333333333e-06,0,41451,1,11,0,0,0,0,0,6.5,628,-7,0,31,7,0.4,0,2.0,1,0,4,0,2,0.6,26795,0,0,0,0,731,1130,0,0,136,Burnley,Liverpool,Hull City,Swansea,West Ham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Dominic,Solanke,FWD,CHE,5000000,0,0,0.0,0.0,0.0,0,638,0,0,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,754,0,0,0,0,0,11,0,0,0,Man City,Bournemouth,Man Utd,Southampton,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heung-Min,Son,MID,TOT,7000000,6,108,1.2,1.7142857142857098e-07,1.5428571428571398e-05,0,800538,2,13,0,0,0,8,0,15.7,6529,-5,-1,108,5,0.6,0,4.0,6,0,7,0,6,6.5,1018860,0,244,0,2,1345,27532,1,0,313,Swansea,Watford,Bournemouth,Crystal Palace,Arsenal,0.6,1.0,0.7,0.6,0.6,0.6,0.6,0.6
Pape,Souare,DEF,CRY,4200000,0,6,0.0666666666666667,1.5873015873015902e-08,1.4285714285714301e-06,0,53802,0,3,0,0,0,0,0,1.4,32,-3,0,6,3,0.0,0,0.0,0,0,0,0,0,0.2,20633,0,354,0,0,270,4,0,0,37,Southampton,Arsenal,Leicester,Liverpool,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julian,Speroni,GLK,CRY,4300000,0,0,0.0,0.0,0.0,0,7149,0,0,0,0,0,0,0,0.0,19,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,1221,0,13,0,0,0,8,0,0,0,Southampton,Arsenal,Leicester,Liverpool,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raphael,Spiegel,GLK,WHU,4000000,0,0,0.0,0.0,0.0,0,3301,0,0,0,0,0,0,0,0.0,43,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,8011,0,0,0,0,0,54,0,0,0,Arsenal,Swansea,Sunderland,Everton,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Junior,Stanislas,MID,BOU,4700000,0,75,0.833333333333333,1.77304964539007e-07,1.59574468085106e-05,0,281803,1,23,0,0,0,4,0,16.0,2461,-8,0,75,8,0.0,0,0.0,6,0,4,0,6,1.0,310229,0,217,0,1,1099,195,0,0,274,Liverpool,Chelsea,Tottenham,Middlesbrough,Sunderland,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4
Maarten,Stekelenburg,GLK,EVE,4700000,0,57,3.6,7.65957446808511e-07,1.21276595744681e-05,0,212467,2,20,0,35,0,0,0,12.1,590,-3,0,57,3,0.0,0,0.0,3,0,3,0,0,1.9,205184,1,151,2,1,1413,24,0,0,255,Man Utd,Leicester,Burnley,West Ham,Chelsea,2.8,4.2,4.6,4.2,4.5,3.2,4.4,3.9
