FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW37Forecast,GW38Forecast
Per,Mertesacker,DEF,ARS,4800000,0,0,0.0,0.0,0.0,0,5858,0,0,0,0,0,0,0,0.0,52,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,2054,0,265,0,0,0,50,0,0,0,Stoke,Sunderland,Everton,,,0.0,0.0
David,Meyler,MID,HUL,4400000,0,33,1.6,3.63636363636364e-07,7.499999999999999e-06,0,19150,2,23,0,0,0,1,0,7.5,109,-1,0,33,1,0.0,0,0.0,0,0,2,0,0,0.2,15707,0,0,0,0,962,3,0,0,179,Crystal Palace,Tottenham,,,,0.0,0.0
Matt,Miazga,DEF,CHE,4400000,0,0,0.0,0.0,0.0,0,3917,0,0,0,0,0,0,0,0.0,5,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,475,0,18,0,0,0,5,0,0,0,West Brom,Watford,Sunderland,,,0.0,0.0
Simon,Mignolet,GLK,LIV,4700000,6,96,3.7,7.872340425531909e-07,2.04255319148936e-05,0,160216,0,30,0,46,0,0,0,20.4,5863,-3,0,96,3,1.1,0,5.3,7,0,7,0,0,2.8,161293,0,340,2,1,2340,2113,0,0,448,West Ham,Middlesbrough,,,,4.5,4.6
,Mika,GLK,SUN,4400000,0,0,0.0,0.0,0.0,0,342,0,0,0,0,0,0,0,0.0,3,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,361,0,0,0,0,0,5,0,0,0,Swansea,Arsenal,Chelsea,,,0.0,0.0
John Obi,Mikel,MID,CHE,4400000,0,0,0.0,0.0,0.0,0,5325,0,0,0,0,0,0,0,0.0,7,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,1962,0,209,0,0,0,4,0,0,0,West Brom,Watford,Sunderland,,,0.0,0.0
Luka,Milivojevic,MID,CRY,5000000,1,30,0.277777777777778,5.5555555555555594e-08,6e-06,0,2242,4,14,0,0,0,1,0,6.0,433,0,0,30,0,0.3,0,1.4,1,0,4,0,0,0.0,4006,0,0,0,0,1044,36,0,0,129,Hull City,Man Utd,,,,0.1,0.1
James,Milner,MID,LIV,6400000,1,133,3.9,6.09375e-07,2.078125e-05,0,605134,5,35,0,0,0,7,0,20.8,12775,-1,0,133,1,0.4,1,2.3,16,0,10,0,4,4.7,710237,0,508,0,3,2979,2013,0,0,654,West Ham,Middlesbrough,,,,2.6,4.8
Tyrone,Mings,DEF,BOU,4500000,0,4,0.037037037037037,8.23045267489712e-09,8.888888888888891e-07,0,2219,0,16,0,0,0,0,0,0.9,23,0,0,4,0,0.0,0,0.0,2,0,0,0,0,0.0,1851,2,1,0,0,506,26,0,0,89,Burnley,Leicester,,,,0.0,0.0
Kevin,Mirallas,MID,EVE,6000000,2,114,3.5,5.83333333333333e-07,1.9e-05,0,351163,2,23,0,0,0,4,0,19.0,5409,-5,0,114,5,0.3,0,2.0,8,0,10,0,8,2.3,373846,0,245,0,2,1899,1418,0,0,395,Watford,Arsenal,,,,4.9,1.8
Henrikh,Mkhitaryan,MID,MUN,8700000,2,69,0.6388888888888891,7.34355044699872e-08,7.931034482758619e-06,0,452277,1,8,0,0,0,4,0,7.9,6395,-8,1,69,8,0.2,0,1.4,3,0,9,0,1,2.2,259815,0,0,0,1,1228,583,-1,0,265,Tottenham,Southampton,Crystal Palace,,,0.6,0.3
Nacho,Monreal,DEF,ARS,5900000,12,106,3.2,5.42372881355932e-07,1.7966101694915303e-05,0,262870,4,41,0,0,0,0,0,18.3,3241,-1,-1,106,1,0.9,0,5.2,9,0,10,0,3,6.3,285414,0,511,0,1,2883,57681,1,0,631,Stoke,Sunderland,Everton,,,6.5,3.6
Jefferson,Montero,MID,SWA,5000000,0,18,1.4,2.8e-07,3.6000000000000003e-06,0,8625,0,9,0,0,0,0,0,3.6,13,-5,0,18,5,0.1,0,0.3,0,0,0,0,1,0.1,2443,0,202,0,0,380,6,0,0,76,Sunderland,West Brom,,,,0.0,0.0
Alberto,Moreno,DEF,LIV,4400000,0,14,0.12962962962963,2.94612794612795e-08,3.18181818181818e-06,0,150446,1,7,0,0,0,0,0,3.2,193,-6,0,14,6,0.1,0,0.5,1,0,0,0,1,1.4,18037,0,394,0,0,300,72,0,0,76,West Ham,Middlesbrough,,,,0.1,0.1
Wes,Morgan,DEF,LEI,4600000,0,63,2.3,5e-07,1.3695652173913e-05,0,871848,3,45,0,0,0,1,0,13.7,5640,-4,0,63,4,0.0,0,0.0,0,0,5,0,1,10.4,308948,0,549,0,0,2430,183,0,0,360,Man City,Tottenham,Bournemouth,,,4.0,2.8
James,Morrison,MID,WBA,4300000,1,81,0.75,1.74418604651163e-07,1.8837209302325603e-05,0,118342,3,21,0,0,0,5,0,18.8,3248,-7,0,81,7,0.2,0,1.0,4,0,4,0,2,1.1,159953,0,266,0,0,1632,2299,0,0,316,Chelsea,Man City,Swansea,,,0.8,0.4
Victor,Moses,MID,CHE,5500000,3,100,3.1,5.63636363636364e-07,1.81818181818182e-05,0,281254,4,14,0,0,0,3,0,18.2,2582,0,0,100,0,0.4,0,2.3,6,0,16,0,3,2.2,351943,0,127,0,1,2310,12353,0,0,440,West Brom,Watford,Sunderland,,,6.2,3.8
Lys,Mousset,FWD,BOU,5100000,-1,7,0.0648148148148148,1.2708787218591101e-08,1.37254901960784e-06,0,3655,0,3,0,0,0,0,0,1.4,48,-4,0,7,4,0.1,0,0.5,0,0,0,0,0,0.1,1827,1,0,0,0,144,112,0,0,1,Burnley,Leicester,,,,0.0,0.0
Marc,Muniesa,DEF,STK,4000000,1,33,0.305555555555556,7.63888888888889e-08,8.25e-06,0,50909,2,7,0,0,0,1,0,8.3,1187,-5,0,33,5,0.5,0,2.0,3,0,3,0,0,0.8,72458,0,111,0,1,649,2045,0,0,150,Arsenal,Southampton,,,,0.2,0.2
Ahmed,Musa,FWD,LEI,6900000,0,38,0.351851851851852,5.09930220075148e-08,5.50724637681159e-06,0,417479,1,18,0,0,0,2,0,5.5,170,-6,0,38,6,0.0,0,0.0,5,0,1,0,0,3.0,79301,0,0,0,0,748,75,0,0,127,Man City,Tottenham,Bournemouth,,,0.4,0.2
Shkodran,Mustafi,DEF,ARS,5800000,8,84,3.5,6.03448275862069e-07,1.44827586206897e-05,0,148282,9,29,0,0,0,2,0,14.5,1515,-2,0,84,2,0.3,0,1.6,8,0,7,0,2,1.4,171563,0,0,0,1,2094,8582,0,0,473,Stoke,Sunderland,Everton,,,7.4,4.1
Jordon,Mutch,MID,CRY,4200000,0,4,1.0,2.38095238095238e-07,9.52380952380952e-07,0,21773,0,1,0,0,0,0,0,1.0,207,-3,0,4,3,0.0,0,0.0,0,0,0,0,0,0.3,20306,0,54,0,0,53,7,0,0,17,Hull City,Man Utd,,,,0.0,0.0
Boaz,Myhill,GLK,WBA,4100000,0,0,0.0,0.0,0.0,0,37764,0,0,0,0,0,0,0,0.0,141,-4,0,0,4,0.0,0,0.0,0,0,0,0,0,0.4,3482,0,218,0,0,0,48,0,0,0,Chelsea,Man City,Swansea,,,0.0,0.0
Luciano,Narsingh,MID,SWA,5200000,0,20,0.185185185185185,3.5612535612535605e-08,3.84615384615385e-06,0,3746,0,8,0,0,0,0,0,3.8,65,-3,0,20,3,0.1,0,0.3,0,0,1,0,2,0.0,4380,0,0,0,0,389,13,0,0,55,Sunderland,West Brom,,,,0.1,0.1
Samir,Nasri,MID,MCI,6400000,0,1,1.0,1.5625e-07,1.5625e-07,0,13008,0,0,0,0,0,0,0,0.2,12,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.2,1382,0,164,0,0,16,11,0,0,0,Leicester,West Brom,Watford,,,0.0,0.0
Kyle,Naughton,DEF,SWA,4300000,6,65,2.2,5.11627906976744e-07,1.51162790697674e-05,0,61839,5,47,0,0,0,0,0,15.1,913,-2,0,65,2,0.9,0,3.8,4,0,7,0,0,1.0,55351,1,239,0,0,2534,2171,0,0,472,Sunderland,West Brom,,,,1.4,2.5
Jesus,Navas,MID,MCI,6100000,1,46,0.42592592592592604,6.98239222829387e-08,7.540983606557381e-06,0,41567,2,17,0,0,0,0,0,7.5,558,-4,0,46,4,0.3,0,1.8,6,0,2,0,3,0.6,19174,0,408,0,0,1034,585,0,0,238,Leicester,West Brom,Watford,,,0.4,0.2
Alfred,N'Diaye,MID,HUL,4100000,2,31,2.4,5.85365853658537e-07,7.560975609756099e-06,0,47777,6,19,0,0,0,1,0,7.6,2922,-4,0,31,4,0.5,0,2.0,2,0,4,0,0,0.8,79681,0,0,0,0,1093,4658,0,0,168,Crystal Palace,Tottenham,,,,1.4,1.9
Wilfred,Ndidi,MID,LEI,4600000,8,50,0.46296296296296297,1.00644122383253e-07,1.0869565217391302e-05,0,26916,0,19,0,0,0,2,0,10.9,1188,-4,0,50,4,0.8,0,3.8,2,0,4,0,2,0.7,58110,0,0,0,1,1251,8904,0,0,259,Man City,Tottenham,Bournemouth,,,0.4,0.2
Didier,Ndong,MID,SUN,4800000,3,63,2.2,4.58333333333333e-07,1.3125e-05,0,3370,5,44,0,0,0,1,0,13.1,143,-2,0,63,2,0.5,0,2.3,1,0,5,0,1,0.1,5105,0,0,0,0,2343,794,0,0,371,Swansea,Arsenal,Chelsea,,,3.0,1.1
Alvaro,Negredo,FWD,MID,6100000,2,127,3.7,6.0655737704918e-07,2.08196721311475e-05,0,1886890,5,43,0,0,0,9,0,20.5,30234,-4,1,127,4,0.8,0,5.0,17,0,10,0,5,11.2,1799615,0,0,0,4,2764,5416,-1,0,422,Southampton,Liverpool,,,,4.4,3.7
Julien,Ngoy,FWD,STK,4500000,0,5,0.0462962962962963,1.02880658436214e-08,1.11111111111111e-06,0,5358,0,1,0,0,0,0,0,1.1,45,0,0,5,0,0.0,0,0.0,0,0,0,0,0,0.1,6917,0,0,0,0,49,39,0,0,16,Arsenal,Southampton,,,,0.0,0.0
M'Baye,Niang,FWD,WAT,5900000,2,44,0.407407407407407,6.9052102950408e-08,7.45762711864407e-06,0,52759,2,19,0,0,0,2,0,7.5,1864,-1,0,44,1,0.3,0,2.0,6,0,3,0,2,0.5,71373,0,0,0,1,1093,2066,0,0,175,Everton,Chelsea,Man City,,,0.4,0.2
Oumar,Niasse,FWD,HUL,5600000,2,37,0.342592592592593,6.11772486772487e-08,6.6071428571428595e-06,0,40680,3,19,0,0,0,4,0,6.6,4714,-4,0,37,4,0.1,0,0.8,3,0,2,0,0,0.5,55734,0,19,0,1,916,688,0,1,116,Crystal Palace,Tottenham,,,,0.2,0.2
Clinton,N'Jie,FWD,TOT,5900000,0,0,0.0,0.0,0.0,0,2013,0,0,0,0,0,0,0,0.0,4,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,512,0,38,0,0,0,2,0,0,0,Man Utd,Leicester,Hull City,,,0.0,0.0
Georges-Kevin,Nkoudou,MID,TOT,6800000,0,6,0.0555555555555556,8.169934640522879e-09,8.823529411764709e-07,0,651,0,0,0,0,0,0,0,0.9,14,-2,0,6,2,0.0,0,0.0,0,0,0,0,0,0.0,628,0,0,0,0,52,6,0,0,19,Man Utd,Leicester,Hull City,,,0.0,0.0
Mark,Noble,MID,WHU,6200000,2,71,2.4,3.8709677419354794e-07,1.1451612903225801e-05,0,132433,10,40,0,0,0,3,0,11.5,174,-3,0,71,3,0.1,1,0.8,5,0,8,0,0,1.2,22520,0,581,0,1,2389,35,0,0,389,Liverpool,Burnley,,,,0.0,0.0
,Nolito,MID,MCI,8400000,0,54,0.5,5.95238095238095e-08,6.42857142857143e-06,0,258241,3,7,0,0,0,4,0,6.4,70,-6,0,54,6,0.0,0,0.3,2,0,3,0,3,1.0,213626,0,0,0,1,777,14,0,1,170,Leicester,West Brom,Watford,,,0.4,0.2
Kristoffer,Nordfeldt,GLK,SWA,3900000,0,0,0.0,0.0,0.0,0,54544,0,0,0,0,0,0,0,0.0,2427,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,3.3,74478,0,10,0,0,0,4166,0,0,0,Sunderland,West Brom,,,,0.0,0.0
Havard,Nordtveit,MID,WHU,4700000,0,29,0.268518518518519,5.71315996847912e-08,6.17021276595745e-06,0,5241,2,16,0,0,0,0,0,6.2,9,-3,0,29,3,0.4,0,1.8,0,0,3,0,1,0.1,1614,0,0,0,0,867,4,0,0,150,Liverpool,Burnley,,,,0.1,0.1
,Nsue,DEF,MID,4100000,0,10,2.5,6.09756097560976e-07,2.4390243902438998e-06,0,27331,0,5,0,0,0,0,0,2.4,53,-4,0,10,4,0.0,0,0.0,0,0,1,0,0,0.2,11293,0,0,0,0,320,3,0,0,49,Southampton,Liverpool,,,,0.0,0.0
David,Nugent,FWD,MID,4600000,0,4,1.0,2.1739130434782601e-07,8.695652173913041e-07,0,31540,0,0,0,0,0,0,0,0.9,39,-4,0,4,4,0.0,0,0.0,0,0,0,0,0,0.2,10022,0,0,0,0,43,6,0,0,11,Southampton,Liverpool,,,,0.0,0.0
Allan-Romeo,Nyom,DEF,WBA,4400000,-1,67,2.3,5.22727272727273e-07,1.52272727272727e-05,0,108566,8,33,0,0,0,0,0,15.2,3876,-1,0,67,1,0.0,0,0.0,6,0,5,0,1,1.3,122930,0,275,0,1,2368,528,0,0,382,Chelsea,Man City,Swansea,,,4.0,1.6
Pedro,Obiang,MID,WHU,4300000,0,55,2.5,5.81395348837209e-07,1.27906976744186e-05,0,46643,7,32,0,0,0,1,0,12.8,589,-2,0,55,2,0.0,0,0.0,6,0,4,0,2,0.3,45207,0,163,0,1,1763,19,0,0,331,Liverpool,Burnley,,,,0.0,0.0
Moses,Odubajo,DEF,HUL,4400000,0,0,0.0,0.0,0.0,0,453,0,0,0,0,0,0,0,0.0,12,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,387,0,0,0,0,0,18,0,0,0,Crystal Palace,Tottenham,,,,0.0,0.0
Angelo,Ogbonna,DEF,WHU,4700000,0,43,2.3,4.8936170212766e-07,9.14893617021277e-06,0,49789,2,30,0,0,0,0,0,9.1,79,-3,0,43,3,0.0,0,0.0,2,0,4,0,0,0.7,20315,0,284,0,0,1665,5,0,0,309,Liverpool,Burnley,,,,0.0,0.0
Stefano,Okaka,FWD,WAT,5100000,2,35,0.324074074074074,6.354393609295571e-08,6.86274509803922e-06,0,25301,4,16,0,0,0,3,0,6.9,195,-4,0,35,4,0.3,0,1.3,3,0,2,0,0,0.1,27950,0,0,0,1,759,684,0,0,128,Everton,Chelsea,Man City,,,0.4,0.2
Eunan,O'Kane,MID,BOU,4400000,0,0,0.0,0.0,0.0,0,11072,0,0,0,0,0,0,0,0.0,26,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.3,1484,0,84,0,0,0,7,0,0,0,Burnley,Leicester,,,,0.0,0.0
Shinji,Okazaki,FWD,LEI,5600000,2,55,2.0,3.5714285714285705e-07,9.82142857142857e-06,0,144173,1,22,0,0,0,2,0,9.8,1092,-4,0,55,4,0.4,0,2.0,2,0,7,0,1,1.5,100856,0,320,0,0,1448,4586,0,0,187,Man City,Tottenham,Bournemouth,,,3.1,2.0
Greg,Olley,MID,HUL,4300000,0,0,0.0,0.0,0.0,0,1634,0,0,0,0,0,0,0,0.0,65,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.0,2681,0,0,0,0,0,175,0,0,0,Crystal Palace,Tottenham,,,,0.0,0.0
Olufela,Olomola,MID,SOU,4400000,0,0,0.0,0.0,0.0,0,334,0,0,0,0,0,0,0,0.0,15,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,449,0,0,0,0,0,24,0,0,0,Middlesbrough,Man Utd,Stoke,,,0.0,0.0
Jonas,Olsson,DEF,WBA,4200000,0,8,1.1,2.61904761904762e-07,1.9047619047619e-06,0,36541,3,13,0,0,0,0,0,1.9,155,-3,0,8,3,0.0,0,0.0,0,0,1,0,0,0.5,16678,0,261,0,0,590,14,0,0,60,Chelsea,Man City,Swansea,,,0.0,0.0
Martin,Olsson,DEF,SWA,4200000,7,44,0.407407407407407,9.700176366843029e-08,1.04761904761905e-05,0,41685,2,17,0,0,0,2,0,10.5,1982,-3,0,44,3,0.6,0,2.5,3,0,3,0,0,0.7,71598,0,0,0,1,1072,1080,0,0,197,Sunderland,West Brom,,,,0.2,0.2
Aiden,O'Neill,MID,BUR,4300000,0,3,1.0,2.3255813953488398e-07,6.976744186046509e-07,0,1764,0,4,0,0,0,0,0,0.7,4,-2,0,3,2,0.0,0,0.0,0,0,0,0,0,0.0,1621,0,0,0,0,85,0,0,0,16,Bournemouth,West Ham,,,,0.0,0.0
Joshua,Onomah,MID,TOT,4200000,0,5,1.0,2.38095238095238e-07,1.19047619047619e-06,0,4526,0,0,0,0,0,0,0,1.2,74,-3,0,5,3,0.0,0,0.0,0,0,0,0,0,0.1,4193,0,17,0,0,22,39,0,0,17,Man Utd,Leicester,Hull City,,,0.0,0.0
Divock,Origi,FWD,LIV,5900000,2,89,2.8,4.7457627118644104e-07,1.5084745762711901e-05,0,874166,0,18,0,0,0,6,0,15.1,24138,-11,1,89,11,0.3,0,2.0,8,0,6,0,4,4.3,798392,0,200,0,1,1370,3453,-1,0,271,West Ham,Middlesbrough,,,,2.3,3.0
,Oriol Romeu,MID,SOU,4400000,5,74,2.3,5.22727272727273e-07,1.6818181818181798e-05,0,42518,10,40,0,0,0,1,0,16.8,1408,-1,0,74,1,0.7,0,3.0,4,0,12,0,0,0.8,66109,0,239,0,0,2801,7833,0,0,505,Middlesbrough,Man Utd,Stoke,,,3.2,2.0
,Oscar,MID,CHE,7100000,0,17,1.9,2.67605633802817e-07,2.3943661971831e-06,0,65638,1,6,0,0,0,0,0,2.4,24,-4,0,17,4,0.0,0,0.0,0,0,1,0,1,0.5,23213,0,321,0,0,455,8,0,0,104,West Brom,Watford,Sunderland,,,0.0,0.0
John,O'Shea,DEF,SUN,4400000,10,46,1.8,4.09090909090909e-07,1.04545454545455e-05,0,21474,4,33,0,0,0,0,0,10.5,126,-1,0,46,1,0.8,0,3.5,3,0,3,0,1,0.4,8431,0,193,0,0,1888,976,0,0,302,Swansea,Arsenal,Chelsea,,,3.0,1.1
David,Ospina,GLK,ARS,4700000,0,2,0.0185185185185185,3.940110323089051e-09,4.25531914893617e-07,0,7873,0,4,0,4,0,0,0,0.4,56,-3,0,2,3,0.0,0,0.0,0,0,0,0,0,0.2,3414,0,56,0,0,143,15,0,0,18,Stoke,Sunderland,Everton,,,0.0,0.0
Nicolas,Otamendi,DEF,MCI,5900000,14,90,3.3,5.59322033898305e-07,1.5254237288135599e-05,0,131335,9,26,0,0,0,1,0,15.3,849,-1,0,90,1,1.1,0,6.5,10,0,8,0,2,3.2,100722,0,353,0,2,2322,27554,0,0,566,Leicester,West Brom,Watford,,,7.4,2.6
Mamadou Obbi,Oulare,FWD,WAT,4500000,0,0,0.0,0.0,0.0,0,813,0,0,0,0,0,0,0,0.0,7,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,506,0,0,0,0,0,6,0,0,0,Everton,Chelsea,Man City,,,0.0,0.0
Bryan,Oviedo,MID,SUN,4200000,0,25,0.231481481481481,5.5114638447971795e-08,5.95238095238095e-06,0,14357,4,19,0,0,0,0,0,6.0,179,-3,0,25,3,0.0,0,0.0,0,0,3,0,0,0.1,12288,0,130,0,0,1143,14,0,0,202,Swansea,Arsenal,Chelsea,,,0.0,0.1
Reece,Oxford,DEF,WHU,4200000,0,0,0.0,0.0,0.0,0,19944,0,0,0,0,0,0,0,0.0,25,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.3,2697,0,28,0,0,0,4,0,0,0,Liverpool,Burnley,,,,0.0,0.0
Mesut,Ozil,MID,ARS,9500000,8,147,4.9,5.15789473684211e-07,1.54736842105263e-05,0,616301,1,28,0,0,0,7,0,15.5,12718,0,-1,147,0,0.5,0,4.6,16,0,11,0,9,7.5,634815,0,783,0,2,2579,14712,1,0,634,Stoke,Sunderland,Everton,,,11.5,6.4
Alex,Palmer,GLK,WBA,4000000,0,0,0.0,0.0,0.0,0,2084,0,0,0,0,0,0,0,0.0,22,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,2780,0,0,0,0,0,7,0,0,0,Chelsea,Man City,Swansea,,,0.0,0.0
Costel,Pantilimon,GLK,WAT,4200000,0,2,0.0185185185185185,4.40917107583774e-09,4.76190476190476e-07,0,15507,0,4,0,6,0,0,0,0.5,77,-3,0,2,3,0.0,0,0.0,0,0,0,0,0,0.4,2821,0,146,0,0,83,21,0,0,20,Everton,Chelsea,Man City,,,0.0,0.0
Juan Carlos,Paredes,DEF,WAT,4000000,0,0,0.0,0.0,0.0,0,457958,0,0,0,0,0,0,0,0.0,1298,0,0,0,0,0.0,0,0.0,0,0,0,0,0,3.9,14465,0,88,0,0,0,13,0,0,0,Everton,Chelsea,Man City,,,0.0,0.0
,Pau Lopez,GLK,TOT,4900000,0,0,0.0,0.0,0.0,0,612,0,0,0,0,0,0,0,0.0,6,-1,1,0,1,0.0,0,0.0,0,0,0,0,0,0.0,578,0,0,0,0,0,4,-1,0,0,Man Utd,Leicester,Hull City,,,0.0,0.0
Dimitri,Payet,MID,WHU,9000000,0,81,4.5,5e-07,9e-06,0,978253,2,28,0,0,0,2,0,9.0,502,-5,0,81,5,0.0,0,0.0,10,0,4,0,8,6.2,248667,0,701,0,1,1513,11,0,0,347,Liverpool,Burnley,,,,0.0,0.0
,Pedro,MID,CHE,6800000,3,148,1.3703703703703702,2.01525054466231e-07,2.17647058823529e-05,0,747087,6,15,0,0,0,8,0,21.8,13238,-7,0,148,7,0.7,0,4.8,17,0,14,0,9,9.4,1106844,0,399,0,5,2038,79534,0,0,527,West Brom,Watford,Sunderland,,,1.9,1.1
Matthew,Pennington,DEF,EVE,3900000,0,9,0.0833333333333333,2.1367521367521398e-08,2.3076923076923098e-06,0,30627,0,6,0,0,0,1,0,2.3,2124,-1,0,9,1,0.0,0,0.0,0,0,0,0,0,0.9,50420,0,53,0,0,180,786,0,0,37,Watford,Arsenal,,,,0.0,0.0
Andreas,Pereira,MID,MUN,4400000,0,0,0.0,0.0,0.0,0,2858,0,0,0,0,0,0,0,0.0,7,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,751,0,12,0,0,0,4,0,0,0,Tottenham,Southampton,Crystal Palace,,,0.0,0.0
Dion,Pereira,MID,WAT,4500000,1,1,0.009259259259259259,2.05761316872428e-09,2.22222222222222e-07,0,73,0,1,0,0,0,0,0,0.2,13,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0.0,131,0,0,0,0,8,16,0,0,4,Everton,Chelsea,Man City,,,0.0,0.0
Roberto,Pereyra,MID,WAT,5800000,0,43,3.3,5.68965517241379e-07,7.4137931034482805e-06,0,62352,2,17,0,0,0,2,0,7.4,24,-2,0,43,2,0.0,0,0.0,2,0,3,0,3,0.2,63375,0,0,0,0,1036,12,0,1,186,Everton,Chelsea,Man City,,,0.0,0.0
Lucas,Perez,FWD,ARS,7800000,0,20,0.185185185185185,2.3741690408357097e-08,2.56410256410256e-06,0,42420,0,2,0,0,0,1,0,2.6,42,-7,0,20,7,0.0,0,0.0,0,0,1,0,1,0.1,41826,0,0,0,0,272,24,0,0,83,Stoke,Sunderland,Everton,,,0.2,0.1
Matt,Phillips,MID,WBA,5300000,0,115,4.3,8.11320754716981e-07,2.16981132075472e-05,0,1095663,2,28,0,0,0,4,0,21.7,11893,-2,1,115,2,0.1,0,0.7,12,0,6,0,9,4.2,1218388,0,0,0,2,2181,192,-1,0,357,Chelsea,Man City,Swansea,,,7.3,3.9
Michael,Phillips,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,529,0,0,0,0,0,0,0,0.0,16,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,719,0,0,0,0,0,6,0,0,0,Hull City,Man Utd,,,,0.0,0.0
Jordan,Pickford,GLK,SUN,4200000,9,95,3.7,8.809523809523809e-07,2.2619047619047602e-05,0,447561,0,41,0,120,0,0,0,22.6,5253,2,0,95,-2,0.9,0,3.8,8,0,4,0,0,11.1,558765,0,18,0,3,2340,24239,0,0,553,Swansea,Arsenal,Chelsea,,,8.8,3.6
Jeremy,Pied,DEF,SOU,4700000,0,1,0.009259259259259259,1.97005516154452e-09,2.1276595744680897e-07,0,2803,0,0,0,0,0,0,0,0.2,7,-3,0,1,3,0.0,0,0.0,0,0,0,0,0,0.0,314,0,0,0,0,12,20,0,0,2,Middlesbrough,Man Utd,Stoke,,,0.0,0.0
Steven,Pienaar,MID,SUN,4800000,0,15,0.138888888888889,2.89351851851852e-08,3.125e-06,0,1075,5,13,0,0,0,0,0,3.1,2,-2,0,15,2,0.0,0,0.0,0,0,2,0,0,0.0,968,0,0,0,0,802,1,0,1,77,Swansea,Arsenal,Chelsea,,,0.0,0.1
Erik,Pieters,DEF,STK,4600000,1,97,2.9,6.30434782608696e-07,2.10869565217391e-05,0,380723,5,46,0,0,0,0,0,20.6,36062,1,1,97,-1,0.2,0,1.0,9,0,9,0,2,6.8,475460,0,388,0,1,2971,1275,-1,0,580,Arsenal,Southampton,,,,4.0,2.9
Alex,Pike,DEF,WHU,4000000,0,0,0.0,0.0,0.0,0,1378,0,0,0,0,0,0,0,0.0,13,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1788,0,0,0,0,0,7,0,0,0,Liverpool,Burnley,,,,0.0,0.0
Sebastien,Pocognoli,DEF,WBA,4000000,0,0,0.0,0.0,0.0,0,19226,0,0,0,0,0,0,0,0.0,53,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,1954,0,16,0,0,0,6,0,0,0,Chelsea,Man City,Swansea,,,0.0,0.0
Paul,Pogba,MID,MUN,8200000,0,103,3.6,4.3902439024390204e-07,1.2560975609756098e-05,0,862022,7,21,0,0,0,4,0,12.6,2712,-3,0,103,3,0.1,0,1.2,11,0,13,0,3,7.4,653375,0,0,0,1,2564,1876,0,0,473,Tottenham,Southampton,Crystal Palace,,,5.2,3.2
Nick,Pope,GLK,BUR,3900000,0,0,0.0,0.0,0.0,0,53818,0,0,0,0,0,0,0,0.0,1856,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,2.4,59724,0,0,0,0,0,5351,0,0,0,Bournemouth,West Ham,,,,0.0,0.0
Alex,Pritchard,MID,TOT,4500000,0,0,0.0,0.0,0.0,0,230,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,77,0,-4,0,0,0,0,0,0,0,Man Utd,Leicester,Hull City,,,0.0,0.0
Sebastian,Prodl,DEF,WAT,4300000,1,68,2.2,5.11627906976744e-07,1.5813953488372102e-05,0,90695,10,44,0,0,0,1,0,15.8,1376,-2,0,68,2,0.5,0,2.0,3,0,5,0,2,0.9,115519,0,181,0,1,2590,4763,0,0,410,Everton,Chelsea,Man City,,,2.5,2.0
Marc,Pugh,MID,BOU,4600000,2,60,0.555555555555556,1.20772946859903e-07,1.30434782608696e-05,0,11737,1,22,0,0,0,2,0,13.0,2522,-4,0,60,4,1.2,0,5.3,6,0,5,0,3,0.4,23458,0,245,0,2,1177,5064,0,0,205,Burnley,Leicester,,,,0.3,0.3
