FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Jeffrey,Schlupp,DEF,CRY,4700000,4,34,0.33333333333333304,7.09219858156028e-08,7.23404255319149e-06,0,20189,0,10,0,0,0,0,0,7.2,432,-3,0,34,3,0.6,0,2.8,1,0,2,0,1,0.4,14436,0,236,0,0,869,1387,0,0,177,Burnley,Man City,Hull City,Man Utd,,0.2,0.2,0.2,0.2
Kasper,Schmeichel,GLK,LEI,4900000,3,83,3.3,6.73469387755102e-07,1.69387755102041e-05,0,403166,1,38,0,90,0,0,0,16.9,1532,-1,0,83,1,0.7,0,3.6,5,0,6,0,0,5.7,110503,0,475,0,1,2216,2390,0,0,466,West Brom,Watford,Man City,Tottenham,Bournemouth,3.0,4.2,6.9,4.6
Morgan,Schneiderlin,MID,EVE,4600000,3,33,0.323529411764706,7.033248081841429e-08,7.173913043478259e-06,0,44012,1,11,0,0,0,1,0,7.2,764,-4,0,33,4,0.3,0,1.4,1,0,4,0,0,0.5,49120,0,317,0,1,893,217,0,0,187,Chelsea,Swansea,Watford,Arsenal,,0.2,0.2,0.2,0.2
Bastian,Schweinsteiger,MID,MUN,5100000,0,0,0.0,0.0,0.0,0,7214,0,0,0,0,0,0,0,0.0,22,-4,0,0,4,0.0,0,0.0,0,0,0,0,0,0.1,1715,0,200,0,0,0,4,0,0,0,Swansea,Arsenal,Tottenham,Southampton,Crystal Palace,0.0,0.0,0.0,0.0
Xherdan,Shaqiri,MID,STK,6000000,2,71,0.696078431372549,1.1601307189542501e-07,1.18333333333333e-05,0,477258,1,15,0,0,0,4,0,11.8,2331,-5,0,71,5,0.7,0,4.0,8,0,6,0,2,3.2,258114,0,302,0,2,1339,4408,0,0,226,West Ham,Bournemouth,Arsenal,Southampton,,0.3,0.3,0.3,0.3
Luke,Shaw,DEF,MUN,5200000,0,44,0.431372549019608,8.29562594268477e-08,8.46153846153846e-06,0,859474,1,6,0,0,0,0,0,8.5,3350,-3,0,44,3,0.4,0,2.3,4,0,4,0,3,6.7,382473,0,92,0,2,680,764,0,0,199,Swansea,Arsenal,Tottenham,Southampton,Crystal Palace,0.2,0.2,0.4,0.2
Ryan,Shawcross,DEF,STK,4900000,1,83,2.7,5.510204081632651e-07,1.69387755102041e-05,0,108837,6,47,0,0,0,1,0,16.9,1084,-1,0,83,1,0.2,0,1.2,6,0,7,0,2,1.8,91332,1,176,0,2,2790,468,0,0,480,West Ham,Bournemouth,Arsenal,Southampton,,3.7,2.2,3.6,2.4
,Sheyi Ojo,MID,LIV,4700000,0,0,0.0,0.0,0.0,0,974,0,0,0,0,0,0,0,0.0,5,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.0,279,0,81,0,0,0,4,0,0,0,Watford,Southampton,West Ham,Middlesbrough,,0.0,0.0,0.0,0.0
Gylfi,Sigurdsson,MID,SWA,7400000,6,160,4.7,6.351351351351349e-07,2.16216216216216e-05,0,1084657,2,68,0,0,0,8,0,21.3,54028,-1,1,160,1,0.4,0,3.0,15,0,5,0,12,11.0,1233434,0,586,0,3,2967,6036,-1,0,586,Man Utd,Everton,Sunderland,West Brom,,4.5,5.9,5.4,5.6
David,Silva,MID,MCI,8600000,0,108,3.6,4.1860465116279104e-07,1.2558139534883699e-05,0,256741,5,31,0,0,0,2,0,12.6,7395,-4,0,108,4,0.5,0,4.0,10,0,9,0,9,2.2,115034,0,351,0,1,2452,528,0,0,532,Middlesbrough,Crystal Palace,Leicester,West Brom,Watford,0.0,3.1,8.0,3.6
Danny,Simpson,DEF,LEI,4900000,1,73,2.4,4.89795918367347e-07,1.4897959183673499e-05,0,101348,10,41,0,0,0,0,0,14.9,2851,-1,0,73,1,0.9,0,4.4,4,0,7,0,3,2.1,82897,0,390,0,1,2538,1799,0,0,448,West Brom,Watford,Man City,Tottenham,Bournemouth,1.8,2.7,4.3,3.0
Joshua,Sims,MID,SOU,4200000,0,11,0.107843137254902,2.56769374416433e-08,2.61904761904762e-06,0,25208,0,1,0,0,0,0,0,2.6,430,-3,0,11,3,0.0,0,0.2,0,0,1,0,1,0.3,34623,0,0,0,0,178,41,0,0,44,Hull City,Liverpool,Arsenal,Middlesbrough,Man Utd,0.1,0.2,0.2,0.1
Jerome,Sinclair,FWD,WAT,4800000,0,6,1.2,2.5e-07,1.25e-06,0,18369,0,1,0,0,0,0,0,1.3,62,-2,0,6,2,0.0,0,0.0,0,0,0,0,0,0.2,7354,0,0,0,0,116,14,0,0,11,Liverpool,Leicester,Everton,Chelsea,Man City,0.0,0.0,0.0,0.0
Moussa,Sissoko,MID,TOT,6600000,1,40,0.3921568627450979,5.9417706476530005e-08,6.06060606060606e-06,0,14051,2,4,0,0,0,0,0,6.1,33,-4,0,40,4,0.2,0,1.2,0,0,4,0,3,0.1,13183,0,0,0,0,801,36,0,0,143,Arsenal,West Ham,Man Utd,Leicester,Hull City,0.2,0.2,0.4,0.2
Islam,Slimani,FWD,LEI,8200000,0,75,0.7352941176470591,8.96700143472023e-08,9.14634146341463e-06,0,155080,1,18,0,0,0,7,0,9.1,923,-3,0,75,3,0.3,0,2.8,9,0,5,0,3,0.6,156653,0,0,0,1,1100,103,0,0,251,West Brom,Watford,Man City,Tottenham,Bournemouth,0.0,0.5,0.8,0.4
Chris,Smalling,DEF,MUN,5800000,0,44,2.9,5e-07,7.58620689655172e-06,0,61740,0,12,0,0,0,1,0,7.6,429,-2,0,44,2,0.0,0,0.0,1,0,3,0,1,1.0,28158,0,381,0,0,947,50,0,0,230,Swansea,Arsenal,Tottenham,Southampton,Crystal Palace,0.0,0.0,0.0,0.0
Adam,Smith,DEF,BOU,4500000,6,85,2.7,6e-07,1.88888888888889e-05,0,512586,6,57,0,0,0,1,0,18.9,3517,0,0,85,0,0.6,0,2.6,7,0,7,0,4,6.5,655831,1,297,0,1,2741,8827,0,0,549,Sunderland,Stoke,Burnley,Leicester,,1.8,3.5,3.0,1.4
Bradley,Smith,DEF,BOU,3900000,0,4,0.0392156862745098,1.0055304172951201e-08,1.02564102564103e-06,0,165584,1,9,0,0,0,0,0,1.0,1139,-1,0,4,1,0.0,0,0.0,0,0,0,0,0,2.5,86697,0,35,0,0,269,472,0,0,35,Sunderland,Stoke,Burnley,Leicester,,0.0,0.0,0.0,0.0
Robert,Snodgrass,MID,WHU,5600000,0,128,4.1,7.321428571428571e-07,2.28571428571429e-05,0,1019829,2,55,0,0,0,7,0,22.9,32144,1,0,128,-1,0.5,0,2.8,16,0,3,0,6,7.1,1214804,0,0,0,2,2433,3001,0,0,479,Stoke,Tottenham,Liverpool,Burnley,,3.4,4.0,3.4,3.8
Ramadan,Sobhi,MID,STK,4800000,1,33,0.323529411764706,6.74019607843137e-08,6.875e-06,0,47542,1,11,0,0,0,0,0,6.9,965,-7,0,33,7,0.2,0,0.8,1,0,4,0,2,0.5,27940,0,0,0,0,755,78,0,0,141,West Ham,Bournemouth,Arsenal,Southampton,,0.2,0.2,0.2,0.2
Dominic,Solanke,FWD,CHE,5000000,0,0,0.0,0.0,0.0,0,704,0,0,0,0,0,0,0,0.0,13,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,821,0,0,0,0,0,15,0,0,0,Everton,Middlesbrough,West Brom,Watford,Sunderland,0.0,0.0,0.0,0.0
Heung-Min,Son,MID,TOT,7300000,1,145,1.42156862745098,1.94735428417943e-07,1.9863013698630103e-05,0,907448,2,14,0,0,0,12,0,19.9,68923,-2,0,145,2,1.2,0,8.6,11,0,9,0,7,11.1,1330339,0,244,0,3,1657,19970,0,0,417,Arsenal,West Ham,Man Utd,Leicester,Hull City,0.7,0.7,1.5,0.7
Pape,Souare,DEF,CRY,4100000,0,6,2.0,4.878048780487799e-07,1.46341463414634e-06,0,53981,0,3,0,0,0,0,0,1.5,45,-4,0,6,4,0.0,0,0.0,0,0,0,0,0,0.2,20699,0,354,0,0,270,22,0,0,37,Burnley,Man City,Hull City,Man Utd,,0.0,0.0,0.0,0.0
Julian,Speroni,GLK,CRY,4300000,0,0,0.0,0.0,0.0,0,7329,0,0,0,0,0,0,0,0.0,27,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,1276,0,13,0,0,0,8,0,0,0,Burnley,Man City,Hull City,Man Utd,,0.0,0.0,0.0,0.0
Raphael,Spiegel,GLK,WHU,4000000,0,0,0.0,0.0,0.0,0,3628,0,0,0,0,0,0,0,0.0,65,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,8358,0,0,0,0,0,72,0,0,0,Stoke,Tottenham,Liverpool,Burnley,,0.0,0.0,0.0,0.0
Junior,Stanislas,MID,BOU,4600000,1,78,0.7647058823529409,1.66240409207161e-07,1.6956521739130403e-05,0,290286,1,26,0,0,0,4,0,17.0,1227,-9,0,78,9,0.1,0,0.6,6,0,4,0,6,0.8,312533,0,217,0,1,1186,569,0,0,285,Sunderland,Stoke,Burnley,Leicester,,0.4,0.4,0.5,0.4
Maarten,Stekelenburg,GLK,EVE,4700000,7,64,0.627450980392157,1.33500208594076e-07,1.3617021276595698e-05,0,215606,2,20,0,38,0,0,0,13.6,318,-3,0,64,3,0.3,0,1.4,3,0,4,0,0,1.8,205864,1,151,2,1,1503,366,0,0,283,Chelsea,Swansea,Watford,Arsenal,,0.3,0.3,0.3,0.3
Jack,Stephens,DEF,SOU,4100000,0,35,0.343137254901961,8.36920133907221e-08,8.53658536585366e-06,0,26859,0,21,0,0,0,0,0,8.5,2921,1,0,35,-1,1.1,0,4.6,5,0,3,0,1,2.8,134297,0,0,0,0,1021,26663,0,0,224,Hull City,Liverpool,Arsenal,Middlesbrough,Man Utd,0.2,0.4,0.4,0.2
Raheem,Sterling,MID,MCI,7500000,3,139,4.6,6.13333333333333e-07,1.85333333333333e-05,0,1801603,6,25,0,0,0,6,0,18.5,19150,-5,0,139,5,0.4,0,3.0,11,0,8,0,14,10.5,2056798,0,400,0,2,2301,18068,0,0,443,Middlesbrough,Crystal Palace,Leicester,West Brom,Watford,4.9,4.6,11.3,5.2
Carl,Stewart,MID,WAT,4500000,0,0,0.0,0.0,0.0,0,202,0,0,0,0,0,0,0,0.0,6,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,287,0,0,0,0,0,11,0,0,0,Liverpool,Leicester,Everton,Chelsea,Man City,0.0,0.0,0.0,0.0
Kevin,Stewart,DEF,LIV,4200000,0,4,0.0392156862745098,9.33706816059757e-09,9.52380952380952e-07,0,5602,0,0,0,0,0,0,0,1.0,23,-3,0,4,3,0.0,0,0.0,0,0,0,0,0,0.1,2909,0,69,0,0,20,15,0,0,12,Watford,Southampton,West Ham,Middlesbrough,,0.0,0.0,0.0,0.0
John,Stones,DEF,MCI,4700000,0,58,2.2,4.68085106382979e-07,1.23404255319149e-05,0,1277174,1,28,0,0,0,0,0,12.3,25569,-3,0,58,3,0.2,0,0.8,4,0,4,0,0,14.7,589450,0,336,0,0,2000,2317,0,0,431,Middlesbrough,Crystal Palace,Leicester,West Brom,Watford,0.0,2.1,4.1,1.4
Maksymilian,Stryjek,GLK,SUN,4000000,0,0,0.0,0.0,0.0,0,2811,0,0,0,0,0,0,0,0.0,34,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,4397,0,0,0,0,0,13,0,0,0,Bournemouth,Hull City,Swansea,Arsenal,Chelsea,0.0,0.0,0.0,0.0
Cristhian,Stuani,FWD,MID,4600000,2,53,2.4,5.217391304347829e-07,1.15217391304348e-05,0,444026,3,14,0,0,0,4,0,11.5,2514,-4,0,53,4,0.2,0,0.7,4,0,4,0,0,2.5,485143,0,0,0,1,1283,541,0,0,196,Man City,Chelsea,Southampton,Liverpool,,2.2,1.3,2.4,2.0
Daniel,Sturridge,FWD,LIV,9600000,0,40,2.5,2.60416666666667e-07,4.16666666666667e-06,0,98404,1,7,0,0,0,2,0,4.2,375,-4,0,40,4,0.0,0,0.4,1,0,1,0,4,0.8,71015,0,283,0,0,579,70,0,0,131,Watford,Southampton,West Ham,Middlesbrough,,0.0,2.6,2.0,2.5
Mario,Suarez,MID,WAT,4500000,0,0,0.0,0.0,0.0,0,7148,0,0,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,331,0,69,0,0,0,2,0,0,0,Liverpool,Leicester,Everton,Chelsea,Man City,0.0,0.0,0.0,0.0
Isaac,Success,MID,WAT,5700000,1,28,0.27450980392156893,4.8159614723082194e-08,4.91228070175439e-06,0,4634,1,9,0,0,0,1,0,4.9,25,-3,0,28,3,0.2,0,1.0,0,0,1,0,1,0.0,2330,0,0,0,0,501,11,0,0,86,Liverpool,Leicester,Everton,Chelsea,Man City,0.1,0.1,0.2,0.1
Andrew,Surman,MID,BOU,4600000,0,42,2.0,4.3478260869565203e-07,9.13043478260869e-06,0,9615,1,37,0,0,0,0,0,9.1,26,-4,0,42,4,0.0,0,0.2,0,0,4,0,1,0.1,2512,0,385,0,0,1710,3,0,1,271,Sunderland,Stoke,Burnley,Leicester,,0.0,0.0,0.0,0.0
Franck,Tabanou,DEF,SWA,4400000,0,0,0.0,0.0,0.0,0,1606,0,0,0,0,0,0,0,0.0,1,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,119,0,0,0,0,0,0,0,0,0,Man Utd,Everton,Sunderland,West Brom,,0.0,0.0,0.0,0.0
Dusan,Tadic,MID,SOU,6900000,1,97,3.5,5.07246376811594e-07,1.40579710144928e-05,0,264625,4,27,0,0,0,3,0,14.1,2782,-6,0,97,6,0.4,0,2.8,4,0,10,0,7,2.0,143308,0,564,0,1,1998,10151,0,0,336,Hull City,Liverpool,Arsenal,Middlesbrough,Man Utd,4.6,4.8,6.2,3.9
Matt,Targett,DEF,SOU,4100000,0,6,1.5,3.65853658536585e-07,1.46341463414634e-06,0,37565,0,4,0,0,0,0,0,1.5,49,-4,0,6,4,0.0,0,0.0,0,0,0,0,0,0.2,13606,0,169,0,0,283,10,0,0,59,Hull City,Liverpool,Arsenal,Middlesbrough,Man Utd,0.0,0.0,0.0,0.0
James,Tarkowski,DEF,BUR,4000000,1,14,0.137254901960784,3.43137254901961e-08,3.5000000000000004e-06,0,80812,1,5,0,0,0,0,0,3.5,744,0,0,14,0,0.1,0,0.6,0,0,0,0,0,1.7,77623,0,0,0,0,208,204,0,0,53,Crystal Palace,West Brom,Bournemouth,West Ham,,0.1,0.1,0.1,0.1
Joel,Taylor,DEF,STK,4000000,0,0,0.0,0.0,0.0,0,409,0,0,0,0,0,0,0,0.0,9,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,520,0,0,0,0,0,7,0,0,0,West Ham,Bournemouth,Arsenal,Southampton,,0.0,0.0,0.0,0.0
Neil,Taylor,DEF,SWA,4100000,0,22,2.0,4.878048780487799e-07,5.365853658536589e-06,0,65123,1,26,0,0,0,0,0,5.4,184,-4,0,22,4,0.0,0,0.0,0,0,2,0,1,0.2,25696,0,321,0,0,920,17,0,0,160,Man Utd,Everton,Sunderland,West Brom,,0.0,0.0,0.0,0.0
Stuart,Taylor,GLK,SOU,4000000,0,0,0.0,0.0,0.0,0,2711,0,0,0,0,0,0,0,0.0,44,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,4764,0,0,0,0,0,31,0,0,0,Hull City,Liverpool,Arsenal,Middlesbrough,Man Utd,0.0,0.0,0.0,0.0
Dionatan do Nascimento,Teixeira,DEF,STK,4000000,0,0,0.0,0.0,0.0,0,33558,0,0,0,0,0,0,0,0.0,79,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,3494,0,12,0,0,0,2,0,0,0,West Ham,Bournemouth,Arsenal,Southampton,,0.0,0.0,0.0,0.0
John,Terry,DEF,CHE,5200000,1,12,0.11764705882352902,2.26244343891403e-08,2.3076923076923098e-06,0,188293,1,5,0,0,0,0,0,2.3,70,-3,0,12,3,0.0,0,0.2,0,0,1,0,0,1.5,57573,0,228,0,0,372,35,0,0,69,Everton,Middlesbrough,West Brom,Watford,Sunderland,0.1,0.1,0.2,0.1
,Thomas Robson,DEF,SUN,4000000,0,0,0.0,0.0,0.0,0,4942,0,0,0,0,0,0,0,0.0,46,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,5848,0,0,0,0,0,0,0,0,0,Bournemouth,Hull City,Swansea,Arsenal,Chelsea,0.0,0.0,0.0,0.0
James,Tomkins,DEF,CRY,4900000,2,68,3.1,6.3265306122449e-07,1.38775510204082e-05,0,22334,4,34,0,0,0,3,0,13.9,516,-1,0,68,1,0.1,0,0.5,5,0,5,0,0,0.2,21882,0,221,0,2,1799,93,0,0,330,Burnley,Man City,Hull City,Man Utd,,0.0,0.0,0.0,0.0
Gokhan,Tore,MID,WHU,5300000,0,10,2.0,3.77358490566038e-07,1.88679245283019e-06,0,10971,0,4,0,0,0,0,0,1.9,6,-2,0,10,2,0.0,0,0.0,0,0,1,0,1,0.1,9027,0,0,0,0,240,4,0,0,29,Stoke,Tottenham,Liverpool,Burnley,,0.0,0.0,0.0,0.0
,Tosin Adarabioyo,DEF,MCI,4500000,0,0,0.0,0.0,0.0,0,200,0,0,0,0,0,0,0,0.0,8,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,252,0,0,0,0,0,9,0,0,0,Middlesbrough,Crystal Palace,Leicester,West Brom,Watford,0.0,0.0,0.0,0.0
Andros,Townsend,MID,CRY,5800000,4,110,3.3,5.68965517241379e-07,1.89655172413793e-05,0,275282,4,34,0,0,0,3,0,19.0,10605,-7,0,110,7,0.9,0,5.3,16,0,6,0,7,3.3,178225,0,315,0,2,2300,11324,0,0,465,Burnley,Man City,Hull City,Man Utd,,3.9,2.4,4.0,2.9
Bertrand,Traore,MID,CHE,5400000,0,0,0.0,0.0,0.0,0,2407,0,0,0,0,0,0,0,0.0,4,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,234,0,101,0,0,0,6,0,0,0,Everton,Middlesbrough,West Brom,Watford,Sunderland,0.0,0.0,0.0,0.0
Adama,Traore,MID,MID,4800000,0,50,0.49019607843137303,1.02124183006536e-07,1.0416666666666699e-05,0,24724,1,19,0,0,0,0,0,10.4,1674,-2,0,50,2,0.4,0,2.0,2,0,6,0,1,0.2,30893,0,0,0,0,1469,47,0,0,257,Man City,Chelsea,Southampton,Liverpool,,0.2,0.2,0.2,0.2
Kieran,Trippier,DEF,TOT,4700000,1,32,0.313725490196078,6.6750104297038e-08,6.80851063829787e-06,0,16185,0,1,0,0,0,0,0,6.8,1977,-3,0,32,3,0.8,0,3.8,4,0,2,0,3,0.3,21935,0,110,0,2,298,427,0,0,119,Arsenal,West Ham,Man Utd,Leicester,Hull City,0.2,0.2,0.4,0.2
Axel,Tuanzebe,DEF,MUN,4000000,0,0,0.0,0.0,0.0,0,68,0,0,0,0,0,0,0,0.0,27,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,290,0,0,0,0,0,117,0,0,0,Swansea,Arsenal,Tottenham,Southampton,Crystal Palace,0.0,0.0,0.0,0.0
Josh,Tymon,DEF,HUL,4000000,0,9,0.0882352941176471,2.20588235294118e-08,2.25e-06,0,16720,1,3,0,0,0,0,0,2.3,361,0,0,9,0,0.0,0,0.0,0,0,1,0,0,0.3,26642,0,0,0,0,251,14,0,0,47,Southampton,Sunderland,Crystal Palace,Tottenham,,0.0,0.0,0.0,0.0
Leonardo,Ulloa,FWD,LEI,5500000,2,23,0.22549019607843104,4.09982174688057e-08,4.18181818181818e-06,0,15053,0,5,0,0,0,1,0,4.2,37,-5,0,23,5,0.2,0,1.0,1,0,2,0,0,0.1,7519,0,226,0,0,423,137,0,0,56,West Brom,Watford,Man City,Tottenham,Bournemouth,0.1,0.1,0.2,0.1
Fredrik,Ulvestad,MID,BUR,4400000,0,0,0.0,0.0,0.0,0,2377,0,0,0,0,0,0,0,0.0,4,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,578,0,0,0,0,0,0,0,0,0,Crystal Palace,West Brom,Bournemouth,West Ham,,0.0,0.0,0.0,0.0
Victor,Valdes,GLK,MID,4600000,0,102,3.6,7.826086956521741e-07,2.2173913043478303e-05,0,299800,1,36,0,79,0,0,0,22.2,16773,1,0,102,-1,0.6,0,2.7,10,0,8,0,0,5.1,210608,0,0,0,3,2520,68,0,0,493,Man City,Chelsea,Southampton,Liverpool,,0.0,0.0,4.9,4.2
Antonio,Valencia,DEF,MUN,6000000,6,118,4.4,7.33333333333333e-07,1.96666666666667e-05,0,778753,5,19,0,0,0,1,0,19.7,32380,5,0,118,-5,0.6,0,3.3,9,0,12,0,3,17.3,1088839,0,186,0,2,2401,13975,0,0,591,Swansea,Arsenal,Tottenham,Southampton,Crystal Palace,5.5,5.6,10.3,5.6
Enner,Valencia,FWD,EVE,5200000,0,49,2.5,4.807692307692311e-07,9.42307692307692e-06,0,187856,0,9,0,0,0,3,0,9.4,951,-3,0,49,3,0.1,0,0.4,3,0,2,0,3,1.7,124960,0,200,0,0,703,298,0,0,155,Chelsea,Swansea,Watford,Arsenal,,2.2,1.9,2.9,1.5
Patrick,van Aanholt,DEF,CRY,4900000,1,90,3.2,6.53061224489796e-07,1.83673469387755e-05,0,342164,2,44,0,0,0,4,0,18.4,6975,-1,0,90,1,0.1,0,0.3,9,0,5,0,1,4.0,277149,0,369,0,4,2236,5623,0,0,483,Burnley,Man City,Hull City,Man Utd,,3.5,3.2,4.0,2.8
Mike,van der Hoorn,DEF,SWA,4300000,1,16,0.156862745098039,3.6479708162334704e-08,3.72093023255814e-06,0,22166,1,20,0,0,0,1,0,3.7,70,-2,0,16,2,0.0,0,0.2,0,0,1,0,0,0.2,18084,0,0,0,1,662,16,0,0,125,Man Utd,Everton,Sunderland,West Brom,,0.1,0.1,0.1,0.1
Virgil,van Dijk,DEF,SOU,5600000,0,75,3.6,6.428571428571429e-07,1.33928571428571e-05,0,718857,3,23,0,0,0,1,0,13.4,1802,1,0,75,-1,0.0,0,0.0,14,0,7,0,0,5.4,420108,0,452,0,3,1852,278,0,1,435,Hull City,Liverpool,Arsenal,Middlesbrough,Man Utd,0.0,0.0,0.0,0.0
Marco,Van Ginkel,MID,CHE,4900000,0,0,0.0,0.0,0.0,0,1216,0,0,0,0,0,0,0,0.0,1,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,151,0,81,0,0,0,2,0,0,0,Everton,Middlesbrough,West Brom,Watford,Sunderland,0.0,0.0,0.0,0.0
Jamie,Vardy,FWD,LEI,9900000,2,131,4.4,4.44444444444444e-07,1.3232323232323199e-05,0,1204913,2,50,0,0,0,11,0,13.2,37075,-1,0,131,1,0.6,0,6.4,18,0,5,0,6,13.7,807028,0,945,0,3,2364,24004,0,1,459,West Brom,Watford,Man City,Tottenham,Bournemouth,3.8,6.4,10.0,6.3
Guillermo,Varela,DEF,MUN,4500000,0,0,0.0,0.0,0.0,0,573,0,0,0,0,0,0,0,0.0,5,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,278,0,36,0,0,0,5,0,0,0,Swansea,Arsenal,Tottenham,Southampton,Crystal Palace,0.0,0.0,0.0,0.0
Thibaud,Verlinden,MID,STK,4500000,0,0,0.0,0.0,0.0,0,185,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,217,0,0,0,0,0,7,0,0,0,West Ham,Bournemouth,Arsenal,Southampton,,0.0,0.0,0.0,0.0
Jan,Vertonghen,DEF,TOT,5700000,7,110,3.9,6.84210526315789e-07,1.9298245614035103e-05,0,417287,5,17,0,0,0,0,0,19.3,4809,2,0,110,-2,1.0,0,5.8,6,0,14,0,0,6.2,514501,0,335,0,0,2468,10798,0,0,633,Arsenal,West Ham,Man Utd,Leicester,Hull City,5.8,4.4,6.5,3.5
Sam,Vokes,FWD,BUR,5600000,0,92,2.8,5e-07,1.6428571428571398e-05,0,309233,0,28,0,0,0,6,0,16.4,4620,-4,0,92,4,0.4,0,2.0,7,0,4,0,4,1.7,338036,0,0,0,0,1704,367,0,0,292,Crystal Palace,West Brom,Bournemouth,West Ham,,0.0,3.2,1.9,3.3
Michel,Vorm,GLK,TOT,4800000,0,17,0.166666666666667,3.47222222222222e-08,3.5416666666666703e-06,0,22304,0,2,0,7,0,0,0,3.5,74,-2,0,17,2,0.1,0,0.4,0,0,2,0,0,0.3,18534,0,3,0,0,416,8,0,0,81,Arsenal,West Ham,Man Utd,Leicester,Hull City,0.0,0.1,0.2,0.1
Matej,Vydra,FWD,WAT,4500000,0,1,1.0,2.22222222222222e-07,2.22222222222222e-07,0,26722,0,0,0,0,0,0,0,0.2,34,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.3,4264,0,0,0,0,3,6,0,0,3,Liverpool,Leicester,Everton,Chelsea,Man City,0.0,0.0,0.0,0.0
Molla,Wague,DEF,LEI,4400000,0,0,0.0,0.0,0.0,0,134,0,0,0,0,0,0,0,0.0,10,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,180,0,0,0,0,0,14,0,0,0,West Brom,Watford,Man City,Tottenham,Bournemouth,0.0,0.0,0.0,0.0
Theo,Walcott,MID,ARS,7300000,3,119,4.8,6.57534246575342e-07,1.63013698630137e-05,0,1543436,1,26,0,0,0,10,0,16.3,15597,-2,1,119,2,0.6,1,4.2,7,0,8,0,3,4.9,1620052,0,316,0,2,1893,7722,-1,0,369,Tottenham,Man Utd,Southampton,Stoke,Sunderland,3.1,9.2,11.2,6.2
Kyle,Walker,DEF,TOT,6400000,5,139,4.6,7.1875e-07,2.171875e-05,0,1139958,7,20,0,0,0,0,0,21.7,20484,9,0,139,-9,0.4,0,2.6,18,0,14,0,6,33.3,1628394,0,461,0,3,2611,6859,0,0,623,Arsenal,West Ham,Man Utd,Leicester,Hull City,6.9,5.2,8.4,4.5
Jonathan,Walters,MID,STK,5300000,0,70,0.686274509803921,1.2948575656677803e-07,1.32075471698113e-05,0,16853,1,21,0,0,0,4,0,13.0,631,-7,1,70,7,0.5,0,2.8,3,0,6,0,3,0.1,11955,0,312,0,0,1269,71,-1,0,193,West Ham,Bournemouth,Arsenal,Southampton,,0.0,0.3,0.3,0.3
Aaron,Wan-Bissaka,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,97,0,0,0,0,0,0,0,0.0,3,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,140,0,0,0,0,0,4,0,0,0,Burnley,Man City,Hull City,Man Utd,,0.0,0.0,0.0,0.0
Victor,Wanyama,MID,TOT,4800000,0,73,2.4,5e-07,1.5208333333333301e-05,0,332308,9,21,0,0,0,2,0,15.2,1716,-2,0,73,2,0.1,0,0.4,3,0,11,0,0,2.9,336375,0,268,0,1,2580,302,0,0,450,Arsenal,West Ham,Man Utd,Leicester,Hull City,1.8,1.2,3.3,1.5
Joel,Ward,DEF,CRY,4800000,3,78,2.3,4.79166666666667e-07,1.625e-05,0,52196,7,54,0,0,0,0,0,16.3,1538,-2,0,78,2,0.5,0,2.2,7,0,6,0,1,1.1,51730,0,333,0,0,3057,2779,0,0,510,Burnley,Man City,Hull City,Man Utd,,2.1,1.9,2.5,1.7
