FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Joseph,Gomez,DEF,LIV,4600000,6,44,4.0,8.695652173913041e-07,9.56521739130435e-06,0,133726,2,10,0,0,0,0,0,9.6,4193,1,0,44,-1,0.5,0,2.5,5,0,5,0,1,4.9,335161,0,0,0,2,901,24193,0,0,240,Brighton,Everton,West Brom,Bournemouth,Arsenal,4.1,4.6,5.6,3.4,2.6,4.6,4.5,3.9,3.9,3.5,3.8,5.1,3.9,6.0,5.1,2.4,4.8,4.3,2.5,4.7,3.9,5.1,4.0,5.7,38.3
Dan,Gosling,MID,BOU,4800000,0,11,0.7857142857142858,1.63690476190476e-07,2.29166666666667e-06,0,3419,0,8,0,0,0,0,0,2.3,78,-2,0,11,2,0.1,0,0.5,0,0,0,0,0,0.1,1290,0,0,0,0,367,34,0,0,49,Southampton,Crystal Palace,Man Utd,Liverpool,Man City,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,10.0
Yoan,Gouffran,MID,NEW,5000000,0,0,0.0,0.0,0.0,0,239,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,24,0,0,0,0,0,0,0,0,0,Chelsea,Leicester,Everton,Arsenal,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Max,Gradel,MID,BOU,5000000,0,0,0.0,0.0,0.0,0,3714,0,0,0,0,0,0,0,0.0,30,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,122,0,0,0,0,0,0,0,0,0,Southampton,Crystal Palace,Man Utd,Liverpool,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lee,Grant,GLK,STK,4300000,2,5,0.3571428571428571,8.305647840531559e-08,1.16279069767442e-06,0,18508,0,7,0,8,0,0,0,1.2,489,-2,0,5,2,0.3,0,1.3,0,0,0,0,0,0.4,6853,0,0,0,0,270,3643,0,0,44,Swansea,Tottenham,Burnley,West Ham,West Brom,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,6.3
Andre,Gray,FWD,WAT,6300000,2,42,3.0,4.76190476190476e-07,6.66666666666667e-06,0,134461,1,13,0,0,0,2,0,6.7,10985,-2,0,42,2,0.7,0,4.5,2,0,5,0,3,2.4,145452,0,0,0,0,891,17729,0,0,115,Tottenham,Burnley,Crystal Palace,Huddersfield,Brighton,2.1,2.9,3.4,3.1,3.0,2.7,2.2,3.0,2.3,3.2,3.9,1.6,3.1,3.2,3.0,1.9,2.5,2.5,2.0,2.8,3.4,2.6,2.7,2.2,56.8
Demarai,Gray,MID,LEI,5300000,1,29,2.0714285714285703,3.90835579514825e-07,5.47169811320755e-06,0,54793,1,10,0,0,0,1,0,5.5,6686,-2,0,29,2,0.3,0,1.5,2,0,2,0,1,0.9,61902,0,0,0,0,587,1200,0,0,107,Burnley,Newcastle,Southampton,Crystal Palace,Man Utd,1.4,1.4,1.3,1.9,1.5,1.4,1.0,2.1,1.2,1.1,1.5,1.9,1.0,1.5,1.8,1.2,2.0,1.0,1.8,1.3,1.5,1.2,2.1,1.1,27.2
Robert,Green,GLK,HUD,4000000,0,0,0.0,0.0,0.0,0,2268,0,0,0,0,0,0,0,0.0,176,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,7838,0,0,0,0,0,288,0,0,0,Everton,Brighton,Chelsea,Watford,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pascal,Gro?,MID,BHA,6000000,3,76,5.4,9.000000000000001e-07,1.2666666666666699e-05,0,448153,1,14,0,0,0,3,0,12.7,53081,5,0,76,-5,0.9,0,5.3,14,0,5,0,5,21.5,1480857,0,0,0,1,1171,42134,0,0,286,Liverpool,Huddersfield,Tottenham,Burnley,Watford,6.3,5.5,5.1,6.3,5.2,5.7,6.0,7.3,5.6,5.9,5.8,7.8,5.7,7.4,7.7,6.3,4.1,6.8,8.0,5.5,6.4,5.8,6.6,4.1,97.0
Marko,Grujic,MID,LIV,4300000,0,2,0.14285714285714302,3.3222591362126203e-08,4.65116279069767e-07,0,29718,0,0,0,0,0,0,0,0.5,2348,-2,0,2,2,0.0,0,0.0,0,0,0,0,0,0.7,43819,0,0,0,0,13,277,0,0,7,Brighton,Everton,West Brom,Bournemouth,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.9
Johann Berg,Gudmundsson,MID,BUR,5000000,5,36,2.8,5.6e-07,7.2000000000000005e-06,0,5440,1,8,0,0,0,0,0,7.2,568,0,0,36,0,0.8,0,4.0,0,0,4,0,4,0.2,9923,0,0,0,0,884,1798,0,0,138,Leicester,Watford,Stoke,Brighton,Tottenham,2.2,1.6,2.2,1.9,2.2,1.4,2.2,2.1,2.2,2.3,2.4,1.4,3.0,2.2,3.3,2.3,1.9,2.2,2.5,2.4,2.3,2.2,1.6,2.7,43.4
Idrissa,Gueye,MID,EVE,4800000,3,25,1.8,3.75e-07,5.20833333333333e-06,0,50415,3,24,0,0,0,0,0,5.2,978,-2,0,25,2,0.5,0,2.3,0,0,3,0,0,0.9,22947,0,0,0,0,1189,954,0,1,198,Huddersfield,Liverpool,Newcastle,Swansea,Chelsea,1.9,0.9,0.9,1.7,1.1,0.9,1.1,1.3,0.9,1.5,1.4,0.9,1.7,0.9,0.9,1.3,0.9,0.9,1.2,1.2,1.6,0.9,1.3,0.9,39.2
Ilkay,Gundogan,MID,MCI,5400000,2,10,0.7142857142857142,1.3227513227513199e-07,1.8518518518518502e-06,0,24858,0,2,0,0,0,0,0,1.9,564,-1,0,10,1,0.2,0,1.3,0,0,0,0,0,0.2,14989,0,0,0,0,168,663,0,0,45,West Ham,Man Utd,Swansea,Tottenham,Bournemouth,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.8
Florent,Hadergjonaj,DEF,HUD,4500000,0,9,0.6428571428571429,1.42857142857143e-07,2e-06,0,783,1,10,0,0,0,0,0,2.0,85,0,0,9,0,0.4,0,1.8,2,0,1,0,0,0.0,1339,0,0,0,0,292,47,0,0,65,Everton,Brighton,Chelsea,Watford,Southampton,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.9,0.3,0.3,0.3,0.3,0.3,0.3,0.4,11.1
Massadio,Haidara,DEF,NEW,3900000,0,0,0.0,0.0,0.0,0,62580,0,0,0,0,0,0,0,0.0,2360,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,1.4,53009,0,0,0,0,0,4475,0,0,0,Chelsea,Leicester,Everton,Arsenal,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sead,Haksabanovic,MID,WHU,5000000,0,0,0.0,0.0,0.0,0,390,0,0,0,0,0,0,0,0.0,20,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,515,0,0,0,0,0,16,0,0,0,Man City,Chelsea,Arsenal,Stoke,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Hamer,GLK,LEI,4400000,0,0,0.0,0.0,0.0,0,1462,0,0,0,0,0,0,0,0.0,35,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,486,0,0,0,0,0,20,0,0,0,Burnley,Newcastle,Southampton,Crystal Palace,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grant,Hanley,DEF,NEW,4000000,0,0,0.0,0.0,0.0,0,76383,0,0,0,0,0,0,0,0.0,918,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.6,5602,0,0,0,0,0,20,0,0,0,Chelsea,Leicester,Everton,Arsenal,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rekeem,Harper,MID,WBA,4500000,0,1,1.0,2.22222222222222e-07,2.22222222222222e-07,0,1991,0,0,0,0,0,0,0,0.2,10,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,1326,0,0,0,0,20,3,0,0,6,Crystal Palace,Swansea,Liverpool,Man Utd,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7
Joe,Hart,GLK,WHU,4400000,5,45,3.2,7.27272727272727e-07,1.0227272727272698e-05,0,348690,0,30,0,39,0,0,0,10.2,31679,-1,0,45,1,0.6,0,2.5,3,0,3,0,1,7.6,123122,0,0,1,1,1260,805,0,0,261,Man City,Chelsea,Arsenal,Stoke,Newcastle,0.0,0.0,4.3,2.8,3.7,2.4,2.5,4.2,2.7,3.4,4.8,2.9,3.5,2.3,2.5,3.5,3.8,3.6,2.8,3.7,1.8,2.7,2.0,3.3,30.2
Jakob,Haugaard,GLK,STK,4000000,0,0,0.0,0.0,0.0,0,534,0,0,0,0,0,0,0,0.0,219,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,2197,0,0,0,0,0,642,0,0,0,Swansea,Tottenham,Burnley,West Ham,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaac,Hayden,MID,NEW,4500000,2,25,1.9,4.2222222222222205e-07,5.55555555555556e-06,0,20643,5,14,0,0,0,1,0,5.6,707,0,0,25,0,0.3,0,1.3,0,0,2,0,0,0.3,22931,0,0,0,0,883,170,0,0,113,Chelsea,Leicester,Everton,Arsenal,West Ham,1.1,1.4,2.0,1.0,1.1,1.0,1.3,1.1,1.7,1.0,1.3,1.0,1.4,1.3,1.0,1.3,1.0,1.9,1.0,1.8,1.3,1.5,1.2,1.1,41.7
Eden,Hazard,MID,CHE,10700000,1,53,3.78571428571429,3.5380507343124203e-07,4.9532710280373804e-06,0,234655,1,6,0,0,0,3,0,5.0,15696,2,0,53,-2,0.7,0,7.5,9,0,3,0,3,9.9,633468,0,0,0,2,640,68192,0,0,188,Newcastle,West Ham,Huddersfield,Southampton,Everton,4.1,3.8,3.6,3.4,4.3,3.4,3.5,2.7,3.8,3.3,4.1,4.0,4.0,2.4,2.7,4.3,3.8,3.4,4.5,3.8,4.7,4.7,3.3,3.9,74.9
Tom,Heaton,GLK,BUR,4800000,0,8,0.5714285714285711,1.19047619047619e-07,1.66666666666667e-06,0,336280,0,4,0,8,0,0,0,1.7,4018,-2,0,8,2,0.0,0,0.0,0,0,0,0,0,2.0,18179,0,0,0,0,305,43,0,0,48,Leicester,Watford,Stoke,Brighton,Tottenham,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.6,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,5.3
Michael,Hefele,DEF,HUD,4200000,0,1,0.0714285714285714,1.70068027210884e-08,2.38095238095238e-07,0,7991,0,0,0,0,0,0,0,0.2,109,-3,0,1,3,0.0,0,0.0,0,0,0,0,0,0.1,2139,0,0,0,0,1,19,0,0,4,Everton,Brighton,Chelsea,Watford,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
Ahmed El-Sayed,Hegazi,DEF,WBA,4500000,1,40,2.9,6.44444444444444e-07,8.88888888888889e-06,0,848508,3,20,0,0,0,1,0,8.9,28992,0,0,40,0,0.2,0,1.0,5,0,3,0,0,18.1,1293252,0,0,0,1,1226,15758,0,0,225,Crystal Palace,Swansea,Liverpool,Man Utd,Stoke,4.4,2.3,2.1,3.1,2.6,2.8,3.6,2.6,3.6,1.6,1.9,3.0,2.6,4.0,3.3,2.7,2.2,2.9,2.7,1.5,3.4,2.3,3.1,3.3,48.7
Tomer,Hemed,FWD,BHA,4900000,1,29,3.2,6.53061224489796e-07,5.91836734693878e-06,0,186950,0,3,0,0,0,2,0,5.9,6032,-1,0,29,1,0.2,0,0.8,5,0,2,0,1,1.4,229591,0,0,0,0,467,2394,0,0,85,Liverpool,Huddersfield,Tottenham,Burnley,Watford,3.5,2.5,2.3,2.9,2.8,2.2,2.8,3.5,3.1,2.4,2.9,4.1,3.6,3.1,3.6,3.0,2.7,3.6,4.1,3.1,3.0,2.6,3.6,2.2,23.9
Jordan,Henderson,MID,LIV,5500000,1,38,3.2,5.81818181818182e-07,6.90909090909091e-06,0,124854,1,16,0,0,0,1,0,6.9,4884,0,0,38,0,0.3,0,1.5,3,0,5,0,1,1.7,116427,0,0,0,0,991,1329,0,0,184,Brighton,Everton,West Brom,Bournemouth,Arsenal,1.9,4.4,3.6,2.7,1.6,3.9,3.4,2.3,2.1,3.1,2.2,3.1,2.4,4.1,3.8,1.6,2.5,2.2,2.7,3.7,2.2,3.2,2.3,3.2,52.5
Jeff,Hendrick,MID,BUR,5400000,2,40,2.85714285714286,5.29100529100529e-07,7.40740740740741e-06,0,12060,0,7,0,0,0,2,0,7.4,1063,-1,0,40,1,0.6,0,3.3,1,0,5,0,1,0.3,17318,0,0,0,0,863,518,0,0,126,Leicester,Watford,Stoke,Brighton,Tottenham,2.3,1.7,2.3,2.0,2.3,1.4,2.3,2.2,2.3,2.4,2.5,1.4,3.1,2.3,3.4,2.4,2.0,2.3,2.5,2.5,2.3,2.3,1.6,2.8,46.7
Wayne,Hennessey,GLK,CRY,4300000,9,30,3.3,7.674418604651159e-07,6.97674418604651e-06,0,57788,0,18,0,33,0,0,0,7.0,1002,-2,0,30,2,0.7,0,2.8,5,0,1,0,0,1.1,34218,0,0,0,0,810,10412,0,0,164,West Brom,Bournemouth,Watford,Leicester,Swansea,2.9,3.5,3.7,2.2,2.6,4.4,2.9,2.9,3.7,1.9,2.9,3.9,1.8,3.9,3.9,3.0,2.8,4.2,2.5,4.4,3.7,3.4,2.9,4.3,23.8
Dion,Henry,GLK,CRY,4000000,0,0,0.0,0.0,0.0,0,940,0,0,0,0,0,0,0,0.0,88,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,2863,0,0,0,0,0,176,0,0,0,West Brom,Bournemouth,Watford,Leicester,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ander,Herrera,MID,MUN,5100000,4,19,1.35714285714286,2.66106442577031e-07,3.7254901960784303e-06,0,181617,2,7,0,0,0,0,0,3.7,1361,-4,0,19,4,0.3,0,1.5,0,0,2,0,1,1.4,22543,0,0,0,0,533,721,0,0,91,Arsenal,Man City,Bournemouth,West Brom,Leicester,0.7,0.7,1.1,0.7,0.7,0.8,0.8,0.7,0.9,0.7,0.7,1.3,0.7,0.7,0.7,0.8,0.7,1.1,0.7,1.0,0.7,1.2,0.7,0.7,28.2
Wesley,Hoedt,DEF,SOU,5000000,1,15,1.07142857142857,2.14285714285714e-07,3e-06,0,3560,1,10,0,0,0,0,0,3.0,93,0,0,15,0,0.2,0,1.0,1,0,1,0,0,0.0,4681,0,0,0,0,630,206,0,0,124,Bournemouth,Arsenal,Leicester,Chelsea,Huddersfield,0.5,0.7,0.5,0.6,0.9,0.5,0.5,1.6,0.8,0.6,0.7,0.6,0.7,0.6,0.6,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,24.0
Jonathan,Hogg,MID,HUD,4400000,2,16,1.14285714285714,2.5974025974026e-07,3.63636363636364e-06,0,22101,2,14,0,0,0,0,0,3.6,1267,-1,0,16,1,0.3,0,1.5,0,0,2,0,0,0.4,38547,0,0,0,0,645,293,0,0,117,Everton,Brighton,Chelsea,Watford,Southampton,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.9,0.6,0.6,0.6,0.8,0.6,0.6,0.8,0.8,0.6,0.6,0.6,0.6,1.0,0.6,0.9,14.1
Pierre-Emile,H?jbjerg,MID,SOU,4300000,2,5,0.3571428571428571,8.305647840531559e-08,1.16279069767442e-06,0,19046,0,2,0,0,0,0,0,1.2,1201,-2,0,5,2,0.2,0,1.0,0,0,0,0,0,0.3,19087,0,0,0,0,159,3405,0,0,39,Bournemouth,Arsenal,Leicester,Chelsea,Huddersfield,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.7
Rob,Holding,DEF,ARS,4500000,0,8,0.5714285714285711,1.26984126984127e-07,1.77777777777778e-06,0,94029,1,8,0,0,0,0,0,1.8,822,-5,0,8,5,0.0,0,0.0,0,0,1,0,0,0.6,14812,0,0,0,0,263,155,0,0,68,Man Utd,Southampton,West Ham,Newcastle,Liverpool,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.8,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,10.7
Jose,Holebas,DEF,WAT,5000000,0,30,2.7,5.4e-07,6e-06,0,45718,3,21,0,0,0,0,0,6.0,3105,0,0,30,0,0.2,0,1.0,3,0,2,0,3,0.6,41538,0,0,0,0,904,297,0,0,169,Tottenham,Burnley,Crystal Palace,Huddersfield,Brighton,2.2,2.9,3.6,3.0,3.0,1.8,1.8,2.2,2.1,2.2,2.9,1.9,2.9,1.9,2.5,2.0,2.4,1.9,2.0,2.8,3.6,2.7,2.2,1.8,53.6
Mason,Holgate,DEF,EVE,4200000,6,13,0.9285714285714292,2.2108843537414998e-07,3.0952380952381e-06,0,77891,0,5,0,0,0,0,0,3.1,1153,-3,0,13,3,0.4,0,1.5,0,0,1,0,0,0.7,44997,0,0,0,0,450,5907,0,0,66,Huddersfield,Liverpool,Newcastle,Swansea,Chelsea,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,1.4,0.5,0.5,0.7,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,21.2
Mark,Hudson,DEF,HUD,4000000,0,0,0.0,0.0,0.0,0,16472,0,0,0,0,0,0,0,0.0,170,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,998,0,0,0,0,0,15,0,0,0,Everton,Brighton,Chelsea,Watford,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Will,Hughes,MID,WAT,4600000,1,26,1.85714285714286,4.03726708074534e-07,5.65217391304348e-06,0,28901,0,6,0,0,0,2,0,5.7,13287,-4,0,26,4,1.4,0,6.3,3,0,2,0,1,0.9,61712,0,0,0,1,323,3717,0,0,89,Tottenham,Burnley,Crystal Palace,Huddersfield,Brighton,0.0,0.0,0.0,1.4,1.1,1.0,1.3,0.9,0.9,1.3,1.3,0.9,1.3,1.6,1.1,0.9,0.9,1.2,0.9,1.3,1.3,1.2,1.2,0.9,30.3
Uwe,Hunemeier,DEF,BHA,3900000,0,1,0.0714285714285714,1.83150183150183e-08,2.56410256410256e-07,0,267936,0,1,0,0,0,0,0,0.3,8271,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,7.1,270437,0,0,0,0,17,4955,0,0,5,Liverpool,Huddersfield,Tottenham,Burnley,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
Robert,Huth,DEF,LEI,4900000,0,0,0.0,0.0,0.0,0,4328,0,0,0,0,0,0,0,0.0,69,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,1073,0,0,0,0,0,15,0,0,0,Burnley,Newcastle,Southampton,Crystal Palace,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordon,Ibe,MID,BOU,4900000,2,28,2.2,4.4897959183673497e-07,5.71428571428571e-06,0,34800,1,7,0,0,0,0,0,5.7,1078,-1,0,28,1,0.6,0,2.8,0,0,2,0,3,0.4,29769,0,0,0,0,710,348,0,0,106,Southampton,Crystal Palace,Man Utd,Liverpool,Man City,1.6,1.4,1.1,1.5,1.1,2.2,2.4,1.2,2.1,1.5,1.5,1.6,1.4,2.0,1.4,1.6,1.9,1.6,2.0,1.1,1.6,1.5,2.1,1.5,49.9
Vicente,Iborra,MID,LEI,5800000,2,23,2.9,5e-07,3.9655172413793096e-06,0,8101,0,7,0,0,0,1,0,4.0,267,-2,0,23,2,0.7,0,3.8,2,0,1,0,0,0.1,2914,0,0,0,0,642,377,0,0,141,Burnley,Newcastle,Southampton,Crystal Palace,Man Utd,2.5,2.3,2.3,3.2,2.6,2.4,1.5,3.5,2.2,1.9,2.6,3.2,1.5,2.5,3.1,2.1,3.3,1.9,3.1,2.3,2.5,2.1,3.4,1.9,30.0
Zlatan,Ibrahimovic,FWD,MUN,9900000,1,3,0.214285714285714,2.16450216450216e-08,3.03030303030303e-07,0,17349,0,0,0,0,0,0,0,0.3,5922,-1,1,3,1,0.1,0,0.8,0,0,0,0,0,0.3,27937,0,0,0,0,43,1777,-1,0,8,Arsenal,Man City,Bournemouth,West Brom,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.8
Kelechi,Iheanacho,FWD,LEI,6600000,0,10,0.7142857142857142,1.08225108225108e-07,1.51515151515152e-06,0,131421,1,5,0,0,0,0,0,1.5,1180,-4,0,10,4,0.1,0,0.5,0,0,0,0,0,0.6,12040,0,0,0,0,254,108,0,0,25,Burnley,Newcastle,Southampton,Crystal Palace,Man Utd,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,10.1
Giannelli,Imbula,MID,STK,4500000,0,0,0.0,0.0,0.0,0,7871,0,0,0,0,0,0,0,0.0,60,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,951,0,0,0,0,0,1,0,0,0,Swansea,Tottenham,Burnley,West Ham,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tom,Ince,MID,HUD,5600000,0,34,2.6,4.6428571428571395e-07,6.0714285714285694e-06,0,79230,0,18,0,0,0,0,0,6.1,1638,-4,0,34,4,0.3,0,1.8,0,0,5,0,1,0.5,26456,0,0,0,0,1161,203,0,0,120,Everton,Brighton,Chelsea,Watford,Southampton,1.8,2.4,2.1,1.6,1.5,2.4,2.3,1.4,3.1,1.5,2.3,1.3,2.9,1.4,1.3,3.0,3.0,1.6,1.3,1.8,1.5,3.4,1.3,3.0,59.6
Danny,Ings,FWD,LIV,5400000,0,0,0.0,0.0,0.0,0,4447,0,0,0,0,0,0,0,0.0,104,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,2271,0,0,0,0,0,65,0,0,0,Brighton,Everton,West Brom,Bournemouth,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex,Iwobi,MID,ARS,5100000,0,21,1.5,2.94117647058824e-07,4.11764705882353e-06,0,161020,0,5,0,0,0,1,0,4.1,2773,-4,0,21,4,0.3,0,1.5,1,0,3,0,0,0.6,44542,0,0,0,0,399,204,0,0,95,Man Utd,Southampton,West Ham,Newcastle,Liverpool,1.1,0.8,0.8,1.3,1.0,0.8,0.8,0.9,0.8,1.4,0.8,1.6,0.8,0.8,0.8,0.8,0.8,1.1,1.0,0.8,1.5,0.8,1.0,0.8,37.0
,Izquierdo,MID,BHA,5900000,2,29,2.0714285714285703,3.5108958837772396e-07,4.91525423728814e-06,0,3442,1,6,0,0,0,2,0,4.9,378,-1,0,29,1,0.6,0,3.5,1,0,3,0,0,0.1,5261,0,0,0,0,493,134,0,0,87,Liverpool,Huddersfield,Tottenham,Burnley,Watford,1.4,1.2,1.1,1.4,1.1,1.2,1.3,1.8,1.2,1.3,1.3,2.1,1.2,2.0,2.0,1.5,1.0,1.7,2.2,1.2,1.5,1.3,1.6,1.0,31.6
Phil,Jagielka,DEF,EVE,4800000,0,15,1.5,3.125e-07,3.125e-06,0,302081,0,23,0,0,0,0,0,3.1,4247,-2,0,15,2,0.1,0,0.5,1,0,1,0,0,2.8,87084,0,0,0,0,892,1521,0,0,163,Huddersfield,Liverpool,Newcastle,Swansea,Chelsea,1.7,0.8,0.8,1.0,1.0,0.8,0.8,1.2,0.8,1.4,1.0,0.8,2.2,1.1,0.8,1.4,0.8,0.8,1.3,0.8,1.2,0.8,1.1,0.8,27.4
