FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW36Forecast,GW37Forecast,GW38Forecast
Steven,Pienaar,MID,SUN,4800000,0,15,0.14285714285714302,2.97619047619048e-08,3.125e-06,0,1071,5,13,0,0,0,0,0,3.1,1,-2,0,15,2,0.0,0,0.0,0,0,2,0,0,0.0,966,0,0,0,0,802,3,0,1,77,Hull City,Swansea,Arsenal,Chelsea,,0.1,0.2,0.1
Erik,Pieters,DEF,STK,4700000,0,96,2.9,6.17021276595745e-07,2.04255319148936e-05,0,332329,5,46,0,0,0,0,0,20.4,18543,2,0,96,-2,0.3,0,1.2,9,0,9,0,2,7.9,473473,0,388,0,1,2970,1132,0,0,577,Bournemouth,Arsenal,Southampton,,,2.6,4.1,2.8
Alex,Pike,DEF,WHU,4000000,0,0,0.0,0.0,0.0,0,1362,0,0,0,0,0,0,0,0.0,9,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1781,0,0,0,0,0,0,0,0,0,Tottenham,Liverpool,Burnley,,,0.0,0.0,0.0
Sebastien,Pocognoli,DEF,WBA,4000000,0,0,0.0,0.0,0.0,0,19158,0,0,0,0,0,0,0,0.0,21,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,1948,0,16,0,0,0,1,0,0,0,Burnley,Chelsea,Man City,Swansea,,0.0,0.0,0.0
Paul,Pogba,MID,MUN,8200000,0,103,3.6,4.3902439024390204e-07,1.2560975609756098e-05,0,857365,7,21,0,0,0,4,0,12.6,6593,-3,0,103,3,0.2,0,1.7,11,0,13,0,3,7.5,650717,0,0,0,1,2564,386,0,0,473,Arsenal,Tottenham,Southampton,Crystal Palace,,2.4,5.2,3.1
Nick,Pope,GLK,BUR,3900000,0,0,0.0,0.0,0.0,0,51442,0,0,0,0,0,0,0,0.0,719,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,2.3,52943,0,0,0,0,0,1521,0,0,0,West Brom,Bournemouth,West Ham,,,0.0,0.0,0.0
Alex,Pritchard,MID,TOT,4500000,0,0,0.0,0.0,0.0,0,229,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,77,0,-4,0,0,0,1,0,0,0,West Ham,Man Utd,Leicester,Hull City,,0.0,0.0,0.0
Sebastian,Prodl,DEF,WAT,4300000,1,67,2.2,5.11627906976744e-07,1.5581395348837196e-05,0,88570,10,41,0,0,0,1,0,15.6,792,-2,0,67,2,0.4,0,1.6,3,0,5,0,2,0.8,108456,0,181,0,1,2500,1727,0,0,398,Leicester,Everton,Chelsea,Man City,,1.1,2.5,2.0
Marc,Pugh,MID,BOU,4600000,3,58,0.552380952380952,1.2008281573499e-07,1.26086956521739e-05,0,8495,1,20,0,0,0,2,0,12.6,815,-4,0,58,4,1.0,0,4.6,6,0,5,0,3,0.3,15818,0,245,0,2,1099,2830,0,0,193,Stoke,Burnley,Leicester,,,0.3,0.3,0.3
Jason,Puncheon,MID,CRY,5100000,2,83,2.5,4.90196078431373e-07,1.62745098039216e-05,0,102007,8,46,0,0,0,0,0,16.3,730,-4,0,83,4,0.6,0,3.0,6,0,6,0,5,0.7,80718,0,381,0,0,2823,232,0,0,458,Man City,Hull City,Man Utd,,,1.5,2.6,1.9
Domingos,Quina,MID,WHU,4500000,0,0,0.0,0.0,0.0,0,191,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,278,0,0,0,0,0,2,0,0,0,Tottenham,Liverpool,Burnley,,,0.0,0.0,0.0
Gaston,Ramirez,MID,MID,5200000,0,59,0.5619047619047621,1.08058608058608e-07,1.1346153846153801e-05,0,109737,8,22,0,0,0,2,0,11.3,285,-3,0,59,3,0.0,0,0.0,6,0,6,0,3,0.5,79655,0,0,0,0,1539,16,0,1,244,Chelsea,Southampton,Liverpool,,,0.3,0.3,0.3
Aaron,Ramsey,MID,ARS,7600000,2,30,0.28571428571428603,3.7593984962406e-08,3.94736842105263e-06,0,150162,3,19,0,0,0,0,0,3.9,143,-4,0,30,4,0.3,0,2.0,0,0,1,0,2,0.9,16032,0,558,0,0,884,1558,0,0,133,Man Utd,Southampton,Stoke,Sunderland,Everton,0.2,0.2,0.1
Connor,Randall,DEF,LIV,3900000,0,0,0.0,0.0,0.0,0,64262,0,0,0,0,0,0,0,0.0,721,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,1.7,92183,0,30,0,0,0,153,0,0,0,Southampton,West Ham,Middlesbrough,,,0.0,0.0,0.0
Darren,Randolph,GLK,WHU,4400000,0,69,3.1,7.045454545454549e-07,1.56818181818182e-05,0,57118,1,39,0,64,0,0,0,15.7,3192,-1,0,69,1,0.4,0,1.6,5,0,4,0,0,1.5,87266,0,56,1,1,1980,64,0,0,370,Tottenham,Liverpool,Burnley,,,3.6,4.2,2.2
Angel,Rangel,DEF,SWA,4100000,0,26,0.24761904761904802,6.03948896631823e-08,6.34146341463415e-06,0,15453,1,24,0,0,0,1,0,6.2,68,-4,1,26,4,0.0,0,0.0,1,0,1,0,0,0.2,6747,0,194,0,0,831,8,-1,0,190,Everton,Sunderland,West Brom,,,0.0,0.1,0.1
Andrea,Ranocchia,DEF,HUL,4500000,5,55,0.523809523809524,1.1640211640211598e-07,1.2222222222222199e-05,0,18893,2,20,0,0,0,2,0,12.2,1668,0,0,55,0,1.2,0,5.2,9,0,3,0,2,1.5,83021,0,0,0,2,1105,7048,0,0,260,Sunderland,Crystal Palace,Tottenham,,,0.3,0.3,0.3
Tokelo,Rantie,FWD,BOU,4500000,0,0,0.0,0.0,0.0,0,14451,0,0,0,0,0,0,0,0.0,19,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.3,2096,0,3,0,0,0,8,0,0,0,Stoke,Burnley,Leicester,,,0.0,0.0,0.0
Marcus,Rashford,FWD,MUN,6600000,5,73,2.5,3.7878787878787897e-07,1.1060606060606099e-05,0,672068,3,15,0,0,0,5,0,11.1,38158,-4,0,73,4,0.6,0,3.8,2,0,7,0,3,14.3,1040367,0,237,0,0,1650,24991,0,0,282,Arsenal,Tottenham,Southampton,Crystal Palace,,1.9,3.8,2.0
Adam,Reach,MID,MID,4400000,0,0,0.0,0.0,0.0,0,2367,0,0,0,0,0,0,0,0.0,2,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,504,0,0,0,0,0,2,0,0,0,Chelsea,Southampton,Liverpool,,,0.0,0.0,0.0
Nathan,Redmond,MID,SOU,5900000,3,111,3.5,5.932203389830511e-07,1.88135593220339e-05,0,717849,2,37,0,0,0,6,0,18.8,5618,-1,0,111,1,0.6,0,3.8,12,0,11,0,1,7.0,717157,0,379,0,1,2573,34283,0,1,429,Liverpool,Arsenal,Middlesbrough,Man Utd,Stoke,5.0,6.3,3.9
Harrison,Reed,MID,SOU,4300000,0,3,0.0285714285714286,6.64451827242525e-09,6.976744186046509e-07,0,3031,0,1,0,0,0,0,0,0.7,9,-2,0,3,2,0.0,0,0.2,0,0,0,0,0,0.1,2053,0,1,0,0,64,6,0,0,16,Liverpool,Arsenal,Middlesbrough,Man Utd,Stoke,0.0,0.0,0.0
Winston,Reid,DEF,WHU,4900000,6,97,3.5,7.142857142857141e-07,1.97959183673469e-05,0,284334,7,44,0,0,0,2,0,19.8,472,-1,0,97,1,0.5,0,2.4,16,0,8,0,3,2.4,278015,0,294,0,2,2407,567,0,1,585,Tottenham,Liverpool,Burnley,,,4.3,4.9,2.7
Jeff,Reine-Adelaide,MID,ARS,4500000,0,0,0.0,0.0,0.0,0,220,0,0,0,0,0,0,0,0.0,5,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,243,0,0,0,0,0,3,0,0,0,Man Utd,Southampton,Stoke,Sunderland,Everton,0.0,0.0,0.0
Loic,Remy,FWD,CRY,6200000,1,6,0.0571428571428571,9.21658986175115e-09,9.677419354838708e-07,0,25437,0,3,0,0,0,0,0,1.0,19,-3,0,6,3,0.0,0,0.2,0,0,1,0,0,0.2,18275,0,62,0,0,134,29,0,0,17,Man City,Hull City,Man Utd,,,0.0,0.0,0.0
Jordan,Rhodes,FWD,MID,5400000,0,8,1.3,2.40740740740741e-07,1.48148148148148e-06,0,39175,0,2,0,0,0,0,0,1.5,14,-6,0,8,6,0.0,0,0.0,0,0,0,0,0,0.2,3450,0,0,0,0,211,1,0,0,21,Chelsea,Southampton,Liverpool,,,0.0,0.0,0.0
Declan,Rice,MID,WHU,4500000,0,0,0.0,0.0,0.0,0,398,0,0,0,0,0,0,0,0.0,11,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,722,0,0,0,0,0,4,0,0,0,Tottenham,Liverpool,Burnley,,,0.0,0.0,0.0
Connor,Roberts,DEF,SWA,4000000,0,0,0.0,0.0,0.0,0,95,0,0,0,0,0,0,0,0.0,8,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,231,0,0,0,0,0,11,0,0,0,Everton,Sunderland,West Brom,,,0.0,0.0,0.0
Andrew,Robertson,DEF,HUL,4400000,6,73,2.4,5.454545454545451e-07,1.65909090909091e-05,0,96238,4,53,0,0,0,1,0,16.6,2705,-1,0,73,1,0.8,0,3.4,4,0,5,0,2,2.1,136757,0,0,0,0,2583,3850,0,0,464,Sunderland,Crystal Palace,Tottenham,,,2.4,2.1,2.7
Paul,Robinson,GLK,BUR,4000000,0,5,0.0476190476190476,1.19047619047619e-08,1.25e-06,0,66176,0,7,0,10,0,0,0,1.3,711,0,0,5,0,0.0,0,0.0,0,0,0,0,0,2.3,45244,0,0,0,0,270,98,0,0,45,West Brom,Bournemouth,West Ham,,,0.0,0.0,0.0
Joel,Robles,GLK,EVE,4700000,0,80,0.7619047619047621,1.62107396149949e-07,1.70212765957447e-05,0,42205,2,17,0,46,0,0,0,17.0,3700,-3,0,80,3,0.2,0,1.0,5,0,9,0,1,1.1,76000,0,110,0,1,1557,68,0,0,362,Swansea,Watford,Arsenal,,,0.4,0.4,0.4
Hal,Robson-Kanu,FWD,WBA,5000000,0,46,1.7,3.4e-07,9.2e-06,0,42343,3,12,0,0,0,2,0,9.2,885,0,0,46,0,0.2,0,0.8,3,0,1,0,2,0.3,50052,0,0,0,0,674,47,0,0,116,Burnley,Chelsea,Man City,Swansea,,0.9,2.2,1.2
Jay,Rodriguez,MID,SOU,5900000,1,58,0.552380952380952,9.36238902340597e-08,9.830508474576269e-06,0,63873,0,13,0,0,0,4,0,9.8,93,-6,0,58,6,0.1,0,0.8,5,0,3,0,1,0.3,53958,0,56,0,1,763,73,0,0,130,Liverpool,Arsenal,Middlesbrough,Man Utd,Stoke,0.6,0.6,0.3
Jack,Rodwell,MID,SUN,4300000,0,36,1.9,4.4186046511627905e-07,8.372093023255811e-06,0,87610,4,27,0,0,0,0,0,8.4,199,-2,0,36,2,0.2,0,1.0,1,0,2,0,1,0.6,69499,0,112,0,0,1402,9,0,0,185,Hull City,Swansea,Arsenal,Chelsea,,0.0,2.5,1.0
Marcos,Rojo,DEF,MUN,5200000,0,77,3.7,7.115384615384621e-07,1.4807692307692301e-05,0,104127,5,13,0,0,0,1,0,14.8,4074,-3,0,77,3,0.4,0,2.3,7,0,8,0,0,0.9,103752,0,192,0,0,1663,66,0,0,394,Arsenal,Tottenham,Southampton,Crystal Palace,,0.0,0.0,0.0
Sergio,Romero,GLK,MUN,4700000,0,7,0.0666666666666667,1.41843971631206e-08,1.48936170212766e-06,0,4372,0,0,0,4,0,0,0,1.5,56,-3,0,7,3,0.3,0,1.2,0,0,1,0,0,0.1,1826,0,40,0,0,90,12,0,0,29,Arsenal,Tottenham,Southampton,Crystal Palace,,0.0,0.0,0.0
Salomon,Rondon,FWD,WBA,6300000,2,104,3.1,4.92063492063492e-07,1.65079365079365e-05,0,869591,2,36,0,0,0,7,0,16.5,2563,-2,0,104,2,0.2,0,1.5,8,0,6,0,3,4.2,913233,0,354,0,1,2552,1361,0,0,254,Burnley,Chelsea,Man City,Swansea,,2.5,5.7,3.0
Wayne,Rooney,FWD,MUN,8600000,8,64,0.6095238095238089,7.087486157253599e-08,7.44186046511628e-06,0,281920,7,12,0,0,0,4,0,7.4,762,-4,0,64,4,0.3,0,2.2,8,0,4,0,5,2.3,149971,0,509,0,0,1183,1265,0,0,270,Arsenal,Tottenham,Southampton,Crystal Palace,,0.3,0.6,0.3
Danny,Rose,DEF,TOT,5800000,0,84,4.7,8.10344827586207e-07,1.44827586206897e-05,0,548965,8,11,0,0,0,2,0,14.5,880,-2,0,84,2,0.0,0,0.0,6,0,8,0,3,4.3,389036,0,346,0,2,1530,129,0,0,357,West Ham,Man Utd,Leicester,Hull City,,0.0,8.6,4.7
Jack,Rose,GLK,WBA,4000000,0,0,0.0,0.0,0.0,0,5471,0,0,0,0,0,0,0,0.0,59,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,9378,0,0,0,0,0,38,0,0,0,Burnley,Chelsea,Man City,Swansea,,0.0,0.0,0.0
Wayne,Routledge,MID,SWA,4500000,0,74,2.7,6e-07,1.64444444444444e-05,0,58819,1,42,0,0,0,3,0,16.1,607,-5,1,74,5,0.4,0,1.8,2,0,5,0,2,0.3,48016,0,269,0,0,1917,12,-1,0,228,Everton,Sunderland,West Brom,,,0.0,2.4,2.4
Charlie,Rowan,DEF,WAT,4000000,0,0,0.0,0.0,0.0,0,444,0,0,0,0,0,0,0,0.0,17,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,870,0,0,0,0,0,16,0,0,0,Leicester,Everton,Chelsea,Man City,,0.0,0.0,0.0
Bacary,Sagna,DEF,MCI,5300000,0,54,0.5142857142857139,9.703504043126689e-08,1.0188679245283e-05,0,238485,2,14,0,0,0,0,0,10.2,94,-2,0,54,2,0.0,0,0.0,3,0,6,0,1,1.7,35577,0,386,0,1,1318,64,0,0,311,Crystal Palace,Leicester,West Brom,Watford,,0.3,0.6,0.3
Diafra,Sakho,FWD,WHU,5700000,0,12,0.11428571428571402,2.0050125313283203e-08,2.10526315789474e-06,0,8506,0,4,0,0,0,1,0,2.1,91,-3,0,12,3,0.1,0,0.4,2,0,0,0,0,0.1,5031,0,286,0,0,181,26,0,0,32,Tottenham,Liverpool,Burnley,,,0.0,0.1,0.1
Mamadou,Sakho,DEF,CRY,4800000,0,35,4.4,9.16666666666667e-07,7.29166666666667e-06,0,65201,0,6,0,0,0,0,0,7.3,9832,-2,0,35,2,0.3,0,1.5,6,0,4,0,0,1.0,96791,0,273,0,1,686,78,0,0,155,Man City,Hull City,Man Utd,,,0.0,0.0,0.0
Bakary,Sako,MID,CRY,5300000,0,6,0.0571428571428571,1.07816711590296e-08,1.13207547169811e-06,0,1397,0,5,0,0,0,0,0,1.1,16,-2,0,6,2,0.0,0,0.2,0,0,0,0,0,0.0,941,0,220,0,0,112,16,0,0,26,Man City,Hull City,Man Utd,,,0.0,0.0,0.0
Alexis,Sanchez,MID,ARS,11500000,2,214,6.5,5.65217391304348e-07,1.86086956521739e-05,0,1667696,6,39,0,0,0,19,0,18.6,16974,5,0,214,-5,0.3,1,3.2,23,0,10,0,10,25.9,2277589,0,690,0,7,2804,72812,0,0,684,Man Utd,Southampton,Stoke,Sunderland,Everton,14.5,16.2,9.2
Leroy,Sane,MID,MCI,7700000,3,84,0.8,1.03896103896104e-07,1.09090909090909e-05,0,188333,3,13,0,0,0,5,0,11.1,16226,-3,-1,84,3,0.5,0,3.8,5,0,7,0,4,6.4,439172,0,0,0,0,1457,25889,1,0,265,Crystal Palace,Leicester,West Brom,Watford,,0.4,0.8,0.4
Yaya,Sanogo,FWD,ARS,4600000,0,0,0.0,0.0,0.0,0,9405,0,0,0,0,0,0,0,0.0,26,-4,0,0,4,0.0,0,0.0,0,0,0,0,0,0.1,3733,0,0,0,0,0,45,0,0,0,Man Utd,Southampton,Stoke,Sunderland,Everton,0.0,0.0,0.0
Jeffrey,Schlupp,DEF,CRY,4700000,0,34,0.323809523809524,6.889564336372849e-08,7.23404255319149e-06,0,21060,0,10,0,0,0,0,0,7.2,864,-3,0,34,3,0.5,0,2.5,1,0,2,0,1,0.3,14561,0,236,0,0,869,96,0,0,177,Man City,Hull City,Man Utd,,,0.2,0.2,0.2
Kasper,Schmeichel,GLK,LEI,4900000,9,92,3.5,7.142857142857141e-07,1.87755102040816e-05,0,404116,1,38,0,94,0,0,0,18.8,919,-1,0,92,1,0.9,0,4.2,7,0,7,0,0,5.8,113284,0,475,0,1,2306,2728,0,0,496,Watford,Man City,Tottenham,Bournemouth,,4.4,7.5,4.9
Morgan,Schneiderlin,MID,EVE,4600000,0,33,0.314285714285714,6.83229813664596e-08,7.173913043478259e-06,0,45194,1,11,0,0,0,1,0,7.2,1160,-4,0,33,4,0.3,0,1.4,1,0,4,0,0,0.5,49160,0,317,0,1,893,37,0,0,187,Swansea,Watford,Arsenal,,,0.0,0.2,0.2
Bastian,Schweinsteiger,MID,MUN,5100000,0,0,0.0,0.0,0.0,0,7227,0,0,0,0,0,0,0,0.0,12,-4,0,0,4,0.0,0,0.0,0,0,0,0,0,0.1,1721,0,200,0,0,0,5,0,0,0,Arsenal,Tottenham,Southampton,Crystal Palace,,0.0,0.0,0.0
Xherdan,Shaqiri,MID,STK,6000000,3,74,0.704761904761905,1.1746031746031699e-07,1.23333333333333e-05,0,479616,1,15,0,0,0,4,0,12.3,2311,-5,0,74,5,0.8,0,4.6,8,0,7,0,2,3.1,259471,0,302,0,2,1429,1237,0,0,242,Bournemouth,Arsenal,Southampton,,,0.4,0.4,0.4
Luke,Shaw,DEF,MUN,5200000,1,45,4.1,7.88461538461538e-07,8.65384615384615e-06,0,862858,1,6,0,0,0,0,0,8.7,3330,-3,0,45,3,0.5,0,2.5,4,0,4,0,3,6.6,382524,0,92,0,2,688,42,0,0,202,Arsenal,Tottenham,Southampton,Crystal Palace,,0.0,0.0,0.0
Ryan,Shawcross,DEF,STK,4900000,6,89,2.8,5.714285714285711e-07,1.81632653061224e-05,0,109498,6,47,0,0,0,1,0,18.2,644,-1,0,89,1,0.5,0,2.4,6,0,8,0,2,1.8,91492,1,176,0,2,2880,149,0,0,510,Bournemouth,Arsenal,Southampton,,,2.4,3.9,2.6
,Sheyi Ojo,MID,LIV,4700000,0,0,0.0,0.0,0.0,0,978,0,0,0,0,0,0,0,0.0,4,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.0,284,0,81,0,0,0,4,0,0,0,Southampton,West Ham,Middlesbrough,,,0.0,0.0,0.0
Gylfi,Sigurdsson,MID,SWA,7400000,10,170,4.9,6.62162162162162e-07,2.2972972972973003e-05,0,1101380,2,69,0,0,0,9,0,23.0,15063,-1,0,170,1,0.6,0,4.4,18,0,5,0,12,11.0,1248799,0,586,0,4,3057,15290,0,0,627,Everton,Sunderland,West Brom,,,6.2,5.8,5.8
David,Silva,MID,MCI,8600000,0,108,3.6,4.1860465116279104e-07,1.2558139534883699e-05,0,258915,5,31,0,0,0,2,0,12.6,2059,-4,0,108,4,0.3,0,3.0,10,0,9,0,9,2.1,115219,0,351,0,1,2452,179,0,0,532,Crystal Palace,Leicester,West Brom,Watford,,0.0,7.9,3.7
Danny,Simpson,DEF,LEI,4900000,6,79,2.5,5.102040816326529e-07,1.61224489795918e-05,0,102546,10,41,0,0,0,0,0,16.1,1139,-1,0,79,1,0.5,0,2.6,4,0,8,0,3,2.1,84471,0,390,0,1,2628,1528,0,0,471,Watford,Man City,Tottenham,Bournemouth,,2.7,4.6,3.1
Joshua,Sims,MID,SOU,4200000,1,12,0.11428571428571402,2.7210884353741497e-08,2.8571428571428602e-06,0,25454,0,1,0,0,0,0,0,2.9,239,-3,0,12,3,0.1,0,0.4,0,0,1,0,1,0.3,34682,0,0,0,0,211,59,0,0,48,Liverpool,Arsenal,Middlesbrough,Man Utd,Stoke,0.2,0.2,0.1
Jerome,Sinclair,FWD,WAT,4800000,0,6,1.2,2.5e-07,1.25e-06,0,18406,0,1,0,0,0,0,0,1.3,36,-2,0,6,2,0.0,0,0.0,0,0,0,0,0,0.2,7364,0,0,0,0,116,8,0,0,11,Leicester,Everton,Chelsea,Man City,,0.0,0.0,0.0
Moussa,Sissoko,MID,TOT,6600000,1,41,0.39047619047619,5.9163059163059197e-08,6.21212121212121e-06,0,14082,2,4,0,0,0,0,0,6.2,30,-4,0,41,4,0.2,0,1.2,0,0,4,0,3,0.1,13204,0,0,0,0,802,21,0,0,146,West Ham,Man Utd,Leicester,Hull City,,0.2,0.4,0.2
Islam,Slimani,FWD,LEI,8200000,0,75,0.7142857142857142,8.71080139372822e-08,9.14634146341463e-06,0,155328,1,18,0,0,0,7,0,9.1,233,-3,0,75,3,0.3,0,2.6,9,0,5,0,3,0.6,156817,0,0,0,1,1100,162,0,0,251,Watford,Man City,Tottenham,Bournemouth,,0.4,0.8,0.4
Chris,Smalling,DEF,MUN,5800000,0,44,0.41904761904761895,7.22495894909688e-08,7.58620689655172e-06,0,61933,0,12,0,0,0,1,0,7.6,187,-2,0,44,2,0.0,0,0.0,1,0,3,0,1,1.0,28196,0,381,0,0,947,35,0,0,230,Arsenal,Tottenham,Southampton,Crystal Palace,,0.2,0.4,0.2
Adam,Smith,DEF,BOU,4500000,8,93,2.8,6.22222222222222e-07,2.06666666666667e-05,0,516004,6,57,0,0,0,1,0,20.7,3317,0,0,93,0,0.6,0,2.8,9,0,8,0,4,6.6,664342,1,297,0,1,2831,8284,0,0,580,Stoke,Burnley,Leicester,,,3.6,3.0,1.5
Bradley,Smith,DEF,BOU,3900000,0,4,0.0380952380952381,9.76800976800977e-09,1.02564102564103e-06,0,166327,1,9,0,0,0,0,0,1.0,721,-1,0,4,1,0.0,0,0.0,0,0,0,0,0,2.5,87100,0,35,0,0,269,392,0,0,35,Stoke,Burnley,Leicester,,,0.0,0.0,0.0
Robert,Snodgrass,MID,WHU,5600000,1,129,4.0,7.142857142857141e-07,2.30357142857143e-05,0,1031432,2,55,0,0,0,7,0,23.0,11253,1,0,129,-1,0.5,0,2.6,16,0,3,0,6,6.9,1217240,0,0,0,2,2444,2340,0,0,480,Tottenham,Liverpool,Burnley,,,3.9,3.2,3.7
Ramadan,Sobhi,MID,STK,4800000,0,33,0.314285714285714,6.54761904761905e-08,6.875e-06,0,48116,1,11,0,0,0,0,0,6.9,558,-7,0,33,7,0.1,0,0.4,1,0,4,0,2,0.5,27967,0,0,0,0,755,27,0,0,141,Bournemouth,Arsenal,Southampton,,,0.2,0.2,0.2
Dominic,Solanke,FWD,CHE,5000000,0,0,0.0,0.0,0.0,0,718,0,0,0,0,0,0,0,0.0,14,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,830,0,0,0,0,0,9,0,0,0,Middlesbrough,West Brom,Watford,Sunderland,,0.0,0.0,0.0
Heung-Min,Son,MID,TOT,7200000,3,148,1.40952380952381,1.9576719576719602e-07,2.0555555555555602e-05,0,937843,2,14,0,0,0,12,0,20.6,28639,-3,1,148,3,1.1,0,8.0,11,0,10,0,7,10.8,1344917,0,244,0,3,1735,14209,-1,0,425,West Ham,Man Utd,Leicester,Hull City,,0.7,1.5,0.7
Pape,Souare,DEF,CRY,4100000,0,6,2.0,4.878048780487799e-07,1.46341463414634e-06,0,54006,0,3,0,0,0,0,0,1.5,25,-4,0,6,4,0.0,0,0.0,0,0,0,0,0,0.2,20714,0,354,0,0,270,15,0,0,37,Man City,Hull City,Man Utd,,,0.0,0.0,0.0
Julian,Speroni,GLK,CRY,4300000,0,0,0.0,0.0,0.0,0,7348,0,0,0,0,0,0,0,0.0,19,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,1282,0,13,0,0,0,6,0,0,0,Man City,Hull City,Man Utd,,,0.0,0.0,0.0
Raphael,Spiegel,GLK,WHU,4000000,0,0,0.0,0.0,0.0,0,3689,0,0,0,0,0,0,0,0.0,61,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,8441,0,0,0,0,0,83,0,0,0,Tottenham,Liverpool,Burnley,,,0.0,0.0,0.0
Junior,Stanislas,MID,BOU,4600000,1,79,0.752380952380952,1.63561076604555e-07,1.7173913043478303e-05,0,291063,1,26,0,0,0,4,0,17.2,749,-9,0,79,9,0.2,0,0.8,6,0,4,0,6,0.8,312804,0,217,0,1,1220,262,0,0,289,Stoke,Burnley,Leicester,,,0.4,0.4,0.4
Maarten,Stekelenburg,GLK,EVE,4700000,1,65,3.6,7.65957446808511e-07,1.38297872340426e-05,0,215832,2,23,0,40,0,0,0,13.8,218,-3,0,65,3,0.3,0,1.6,3,0,4,0,0,1.8,206073,1,151,2,1,1593,203,0,0,294,Swansea,Watford,Arsenal,,,3.2,4.5,3.9
Jack,Stephens,DEF,SOU,4200000,8,43,0.40952380952381,9.750566893424039e-08,1.0238095238095199e-05,0,28604,0,21,0,0,0,0,0,10.5,1639,2,-1,43,-2,1.1,0,4.6,7,0,4,0,1,3.7,175898,0,0,0,0,1111,40792,1,0,256,Liverpool,Arsenal,Middlesbrough,Man Utd,Stoke,0.4,0.4,0.2
Raheem,Sterling,MID,MCI,7500000,0,139,4.5,6e-07,1.85333333333333e-05,0,1823944,7,26,0,0,0,6,0,18.5,21905,-5,0,139,5,0.4,0,2.8,11,0,8,0,14,10.1,2062560,0,400,0,2,2342,5309,0,0,441,Crystal Palace,Leicester,West Brom,Watford,,4.4,10.8,5.1
,Steve Cook,DEF,BOU,4800000,6,107,3.1,6.45833333333333e-07,2.22916666666667e-05,0,146130,5,63,0,0,0,2,0,22.3,1534,-2,0,107,2,0.6,0,3.0,17,0,10,0,0,3.1,236809,1,443,0,1,3150,5741,0,0,723,Stoke,Burnley,Leicester,,,4.1,3.5,1.8
Carl,Stewart,MID,WAT,4500000,0,0,0.0,0.0,0.0,0,208,0,0,0,0,0,0,0,0.0,6,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,290,0,0,0,0,0,3,0,0,0,Leicester,Everton,Chelsea,Man City,,0.0,0.0,0.0
Kevin,Stewart,DEF,LIV,4200000,0,4,0.0380952380952381,9.0702947845805e-09,9.52380952380952e-07,0,5614,0,0,0,0,0,0,0,1.0,12,-3,0,4,3,0.0,0,0.0,0,0,0,0,0,0.1,2916,0,69,0,0,20,7,0,0,12,Southampton,West Ham,Middlesbrough,,,0.0,0.0,0.0
John,Stones,DEF,MCI,4600000,0,58,2.2,4.78260869565217e-07,1.26086956521739e-05,0,1291229,1,28,0,0,0,0,0,12.3,13521,-4,1,58,4,0.1,0,0.6,4,0,4,0,0,14.4,590576,0,336,0,0,2000,1080,-1,0,431,Crystal Palace,Leicester,West Brom,Watford,,0.0,4.0,1.4
Maksymilian,Stryjek,GLK,SUN,4000000,0,0,0.0,0.0,0.0,0,2836,0,0,0,0,0,0,0,0.0,24,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,4409,0,0,0,0,0,11,0,0,0,Hull City,Swansea,Arsenal,Chelsea,,0.0,0.0,0.0
